round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_prevalence,fed_ece,fed_f1_best,fed_brier,fed_f1_best_threshold,fed_auroc,fed_auprc,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
21.0,0.6435305898347201,0.9775218695420266,76.88016,76.88016,1.0,0.2981471638574356,0.11424435072700947,0.3144529628122283,0.3277613272429099,0.1983907257836682,0.5542076309249362,0.6918588468459558,0.2756186992749904,2.4327758159453854,0.6517265861992475,0.20499790948735624,1.7998689631481577,0.2746867167919799,0.27698844774930287,0.5090912580490112,0.3127197818142042,0.20208229380757955,0.11389601892395189,0.0050363690890949985,1.7017425167941838,0.003341926992488978,0.006844552262357692,0.004647548070391158
22.0,0.6402818343838971,0.9873705212202617,80.54112,80.54112,1.0,0.29527958036366847,0.11424435072700947,0.3210623110592639,0.3309141147704196,0.2032532848519594,0.5684242957679231,0.6953668141787726,0.2796371392099509,2.467388019635726,0.6509981156245243,0.20484481448418088,1.798524798491467,0.27714729423008005,0.2775569208529093,0.5016358494758606,0.3195341512474785,0.20778551916338472,0.11389601892395189,0.0047433444974964096,1.6799314630552544,0.0029214252060513783,0.006699946861133697,0.004517866739225447
23.0,0.6445878664446072,1.112453790218531,84.20208,84.20208,1.0,0.2924955614162169,0.11424435072700947,0.3210898158617954,0.3303759720960706,0.2024202395867544,0.5583498740485865,0.6953165396934414,0.28230189889753876,2.487849996906382,0.6506634844938222,0.20523979387264843,1.8019926930868986,0.2725577057589182,0.2761014686248331,0.5195104479789734,0.3196253506680487,0.2067147217828822,0.11389601892395189,0.0047260289920072855,1.748513500278932,0.002904417929150877,0.006695119801042237,0.005440971027596642
24.0,0.6417833474458079,1.1059609367928522,87.86304,87.86304,1.0,0.2925343353406378,0.11424435072700947,0.33039433529857604,0.3299656614799827,0.20949097644405051,0.5549318362619485,0.6978538932289617,0.28307595208348774,2.496864365934069,0.6511288683622248,0.20690229558172704,1.8165893552423042,0.2730760550665764,0.2754211238165499,0.5157632827758789,0.32883862939848985,0.21428483490319147,0.11389601892395189,0.004371149916455786,1.6847019380766142,0.0026274728692135957,0.006274398230925159,0.005369599005284481
25.0,0.6384114099283066,1.0334501705505628,91.524,91.524,1.0,0.29801744391886964,0.11424435072700947,0.3269907648166834,0.33517847539258916,0.20569253744544572,0.5667367046543579,0.7001475032208971,0.28683667658681167,2.5223777509196137,0.648044112728412,0.20524358254693922,1.8020259574127862,0.26763239135597244,0.27251660744631545,0.5446791052818298,0.3257549214249722,0.21116095909871535,0.11389601892395189,0.0041036708588284305,1.648665355376579,0.002399146590427127,0.005982270815669635,0.004366997690524808
26.0,0.645867225806087,1.1599138080648772,95.18496,95.18496,1.0,0.3047584480232854,0.11424435072700947,0.3135423518466109,0.3353905462642927,0.19821369465221014,0.5612225859725108,0.7011919039185756,0.28865520042179904,2.52894746495033,0.6474209069549012,0.20597937964376112,1.808486210402956,0.2700211732469797,0.2724663948044102,0.5376164317131042,0.31222205248966156,0.2041635392121225,0.11389601892395189,0.003982297985462669,1.6649101342718495,0.002345333436807893,0.005801056894032928,0.004764257378648123
27.0,0.6456604745946167,1.40208583342688,98.84592,98.84592,1.0,0.29916541821964443,0.11424435072700947,0.3234984372015961,0.332742316963449,0.20305759694107134,0.560606530624061,0.7011927479262204,0.2894191803557208,2.5350221190010775,0.6467495740339595,0.20106564328694201,1.765343909177309,0.26816954326640835,0.26952876921122826,0.5103269815444946,0.3224549024722125,0.20856988455028874,0.11389601892395189,0.003988157252641288,1.7309042459710327,0.002302999695614202,0.005880001200980923,0.00423025723646725
28.0,0.6449391970925967,1.1247258050908546,102.50688,102.50688,1.0,0.3031036811165383,0.11424435072700947,0.3222604961302524,0.33499119518643106,0.20303881171550775,0.5675985164419326,0.7046961423989051,0.29112493201481837,2.5588897949636857,0.6467075208211719,0.20406780041686956,1.7917026630502788,0.2663968575169623,0.27156113537117904,0.5195767879486084,0.3208829897369601,0.20907007436344596,0.11389601892395189,0.003977863940558355,1.790341709711356,0.0020433538332108392,0.00615462439947212,0.00651406611362677
29.0,0.6487275804518263,1.4803416205334412,106.16784,106.16784,1.0,0.29941081904781874,0.11424435072700947,0.329621546189194,0.33719235983472945,0.20751621295033876,0.5668047294728802,0.705849548097381,0.2937728126017907,2.571160931778019,0.647592470509667,0.20377013928923438,1.7890892167643826,0.26838531476579586,0.2715397809737432,0.52110356092453,0.32890113266238136,0.21395073227609868,0.11389601892395189,0.004333774954462572,2.0219653419044334,0.002143328602666432,0.006814407031665785,0.005080010894177237
30.0,0.6402698198485943,1.3373289984414805,109.8288,109.8288,1.0,0.29521759594571323,0.11424435072700947,0.329474917735753,0.3378572006133543,0.2093661848212787,0.5678724612539586,0.7059740125579155,0.29379823967243823,2.5692780241555577,0.6452164577124387,0.20275666461734487,1.7801909718435815,0.26782189076551877,0.2692657569850552,0.5320714712142944,0.32817467961108715,0.21645365273681416,0.11389601892395189,0.00370320149358598,1.788433057434304,0.0019207177294629126,0.005722742516519005,0.005767293308853393
