round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_f1_best,fed_ece,fed_auprc_lift,fed_prevalence,fed_brier,fed_auprc,fed_f1_best_threshold,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
1.0,0.6914192526756415,0.1222765597513564,9.1264,9.1264,0.9971592150692714,0.2044044145317544,0.2558227811550234,0.383795035324914,1.6068615188573472,0.11159180557322818,0.2452147533246319,0.1823156663616565,0.4983722881982459,0.59947091191848,0.43241161458786415,0.11630056826367138,1.0211117944458181,0.18267524401064775,0.2046019619366213,0.4913226366043091,0.39028103216208365,0.25335240777319906,0.11389601892395189,0.011258475619311275,1.2098554465919733,0.009564918802471876,0.012377182109169759
2.0,0.6911266641908272,0.1566361941267445,14.08,14.08,0.5412350858791136,0.25652202844129,0.2952494558291255,0.38535037480142076,1.9310481348121435,0.11159180557322818,0.24429631805783103,0.2136973125175965,0.5436981763946205,0.6585891378799473,0.39072430616465714,0.09174004773726638,0.8054719436552124,0.17219660330671466,0.2046112115732369,0.4863457679748535,0.3963066298469419,0.2588932826968779,0.11389601892395189,0.00931671873800619,0.6357207366963848,,0.00931671873800619
3.0,0.6879839617267041,0.23471415764214917,19.0336,19.0336,0.5412350858791136,0.2652225171796568,0.30397734587600767,0.3666699738597837,2.050725914925002,0.11159180557322818,0.23060022706420685,0.22544901356189637,0.5470574583328776,0.677144239155541,0.3587239822884066,0.08230525435127975,0.7226350414076789,0.15810230831690059,0.2045947901591896,0.48230814933776855,0.40223387888395956,0.26470498202167064,0.11389601892395189,0.006668552199768352,0.4850692950421944,,0.006668552199768352
4.0,0.6818860196775413,0.2526260415950161,23.9872,23.9872,0.5412350858791136,0.27592738771998143,0.3121086879154056,0.3715687541598992,2.1212504404939536,0.11159180557322818,0.2330355006824841,0.23266318962798174,0.5582719377785608,0.6893931849171262,0.4126704736348819,0.10171796876587404,0.8930774730044857,0.17673569513377832,0.20478590564409938,0.4890890121459961,0.39790419295315443,0.26009458067671737,0.11389601892395189,0.005522689329442443,0.4221643222263083,,0.005522689329442443
5.0,0.6848386849004069,0.24422409760386374,28.16,28.16,0.4559241291901578,0.2693608082245977,0.29957769968873227,0.3591726901975961,1.9914278691483298,0.11159180557322818,0.22700434792580076,0.21994045227136882,0.5574454012596967,0.6727506587902732,0.43506818292823785,0.10414280362463375,0.9143673730525179,0.18003034901365705,0.20470801267541872,0.4862724244594574,0.3970944344790414,0.25937314712818227,0.11389601892395189,0.007019757751650323,0.3183932623360306,0.007019757751650323,
6.0,0.6833374734622929,0.298319580287956,33.1136,33.1136,0.5412350858791136,0.28180904223290604,0.3075384712603731,0.3559659902693237,2.0489696912945368,0.11159180557322818,0.22245568979560135,0.22508271444225192,0.5300929951374275,0.6790856058980642,0.41862405903583366,0.09409725741043425,0.8261680987573654,0.19075327972915784,0.2046225519019404,0.48636502027511597,0.40763783993673736,0.2687569849038596,0.11389601892395189,0.004843158945707478,0.3866930175572634,,0.004843158945707478
7.0,0.6736038219553087,0.34289437450583365,38.0672,38.0672,0.5412350858791136,0.291039498360657,0.3150900398038063,0.33836024412407745,2.1528059720670916,0.11159180557322818,0.20996135234619928,0.23475184011125977,0.5259255217901395,0.6897948447498614,0.4110801694617726,0.09175936906589435,0.8056415837252562,0.1872858774267225,0.20458346517199294,0.48547127842903137,0.40577262742445336,0.26721243224466973,0.11389601892395189,0.004692107986949831,0.393523701117374,,0.004692107986949831
8.0,0.6668121855449097,0.45401952273470025,43.0208,43.0208,0.5412350858791136,0.2948506270154313,0.3246308135522479,0.34335766978564725,2.2717817501446094,0.11159180557322818,0.21404480871553996,0.24493424077659884,0.546962860033612,0.6987740330622213,0.39315188465909345,0.08761918293958765,0.7692910056679925,0.1795904279797515,0.20454030540577278,0.4892078638076782,0.4051583242275988,0.2670980593565907,0.11389601892395189,0.004244583441259194,0.3724837824120186,,0.004244583441259194
9.0,0.6567260893948693,0.46274853287673756,47.9744,47.9744,0.5412350858791136,0.29878393719556784,0.33191114420636825,0.3370868570191087,2.3887905806118477,0.11159180557322818,0.21004002035350425,0.2564396618728159,0.5796811327893765,0.7074546048239975,0.4068521587742579,0.0896878102297389,0.7874534253003457,0.19392831759569498,0.20454648167397296,0.48841094970703125,0.4122018247394307,0.27304851370865646,0.11389601892395189,0.004272412629470257,0.3918407644960098,,0.004272412629470257
10.0,0.6701769390909142,0.4550768259308139,57.1008,57.1008,0.9971592150692714,0.2759074219110822,0.30131959716786455,0.35477930235811916,2.0089047624564733,0.11159180557322818,0.22279035610650727,0.22213889447773907,0.5522020471897695,0.6742380705862049,0.4112195562222717,0.0897080765309684,0.7876313621713704,0.18529741863075197,0.20469662006244058,0.4877561628818512,0.4049747847000002,0.26679948428040584,0.11389601892395189,0.004034617677113597,0.5863535305252299,0.0053943267062172215,0.0033378987874376847
11.0,0.6649985580101325,0.41528549455935,62.0544,62.0544,0.5412350858791136,0.2914286941910311,0.3143980284494629,0.34775145248788303,2.133496321092012,0.11159180557322818,0.21761587253114717,0.23296273028444073,0.5494837220907516,0.6862215579545142,0.41107788546155555,0.08994472684635847,0.7897091373001752,0.1868995633187773,0.20462971335563795,0.4852472245693207,0.40754965463980103,0.2690828033274193,0.11389601892395189,0.002811673000072131,0.27713857020717114,,0.002811673000072131
12.0,0.6572836560205368,0.41866890125324585,67.008,67.008,0.5412350858791136,0.2908445424886378,0.3189636821647226,0.35553606492441747,2.253514110838215,0.11159180557322818,0.2231332096188193,0.24288252057719487,0.567067161179678,0.693036017726993,0.42643444876708914,0.0935133208671698,0.8210411720326102,0.19406002176955373,0.20466591166477918,0.4891146123409271,0.4057486403272823,0.2670276228802431,0.11389601892395189,0.003135407783831357,0.3187565023545176,,0.003135407783831357
13.0,0.651119267844477,0.44920281367604475,71.9616,71.9616,0.5412350858791136,0.2944877818745533,0.33566445056802974,0.3524276835900566,2.416840135002021,0.11159180557322818,0.2195661268670368,0.25865928523277615,0.5924493973151101,0.7052113471497705,0.4488336012473954,0.10392936516118634,0.9124933965477734,0.20000975181627578,0.20485150759464973,0.49212199449539185,0.40384749775774265,0.2647753865015802,0.11389601892395189,0.003512527279028102,0.37310262699611485,,0.003512527279028102
