round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_brier,fed_auprc_lift,fed_f1,fed_f1_best_threshold,fed_ece,fed_f1_best,fed_prevalence,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,9.58192239136676,657.4321709862319,24.82176,24.82176,0.5412350858791136,0.24178437027464295,0.24195092345161903,2.144813975596968,0.28368926697626634,0.5999070294914168,0.37934959922567346,0.3097170990391254,0.11474068479355488,0.6763568954117148,0.37229548647924576,0.08668183252269797,0.7610611269966796,0.0,0.2045002711006687,0.4708128869533539,0.37369572592973166,0.2408882319933944,0.11389601892395189,0.005889041008645048,0.5260710336733609,,0.005889041008645048
12.0,9.16603591573919,706.8110388931331,26.8032,26.8032,0.5412350858791136,0.2488028063720243,0.24084285083596235,2.211801733826405,0.29684581518239816,0.5797612334508732,0.3793556096120423,0.31813991545727544,0.11474068479355488,0.683523776186819,0.41622747768720036,0.09748768859502031,0.8559358748097475,0.0,0.2045002711006687,0.474478155374527,0.37496510560682095,0.24167319317891947,0.11389601892395189,0.006574904937871556,0.6004852523328736,,0.006574904937871556
13.0,8.919405457333589,805.0354200527603,28.78464,28.78464,0.5412350858791136,0.25088163998929724,0.235516741205204,2.234595314517062,0.30074190752095586,0.5875894720520737,0.3722833926617829,0.3264518235845978,0.11474068479355488,0.6878509224821949,0.5260720381700108,0.13220975288541698,1.160793451206518,0.0,0.2045002711006687,0.4769435524940491,0.37245186667322566,0.23962979209501198,0.11389601892395189,0.0061814657135260374,0.5816331116948277,,0.0061814657135260374
14.0,8.490843001339453,762.7622817313638,30.76608,30.76608,0.5412350858791136,0.25546604336364287,0.23724423249118298,2.2823386857265726,0.30649298998977614,0.5961986940170282,0.37516520779170964,0.33245364237650155,0.11474068479355488,0.693469484587493,0.5461255977241117,0.14385460229661473,1.2630345086307724,0.0,0.20868454661558108,0.48753735423088074,0.37410482049372323,0.2408320279963246,0.11389601892395189,0.006009818760327245,0.581112117797602,,0.006009818760327245
15.0,9.510922499498495,930.6623368043356,32.4352,32.4352,0.4559241291901578,0.23436411539428686,0.24674188520643134,2.0668478111426207,0.2737321703459742,0.5868296559059698,0.3848278960297475,0.3003190678666137,0.11474068479355488,0.6687507004329821,0.5193579559934901,0.12938817939671476,1.1360202105317392,0.0,0.20472727272727273,0.47882044315338135,0.37392000958336225,0.24072205110034328,0.11389601892395189,0.009818027853212015,0.5107694161124527,0.009818027853212015,
16.0,9.410213186789518,932.579105635327,34.41664,34.41664,0.5412350858791136,0.2347657417434938,0.23253773569826267,2.081345684647211,0.2891248772843358,0.5786971974787785,0.3672759437245155,0.30993422509329255,0.11474068479355488,0.6737891905168862,0.4861661871688482,0.11506673591559698,1.0102788227604933,0.0,0.20450951154489178,0.47593364119529724,0.3710328018538119,0.23863199474805202,0.11389601892395189,0.005766445898907744,0.5718802886549383,,0.005766445898907744
17.0,8.947915964734541,961.9855625053842,36.39808,36.39808,0.5412350858791136,0.24647041831298488,0.23689195065052898,2.189122316718054,0.2955259898507979,0.5989761116528979,0.3738357750576998,0.32320259679357427,0.11474068479355488,0.6829285743895179,0.5463031097190032,0.14140942167191806,1.2415659740165002,0.0,0.2057233124734188,0.4848655164241791,0.3716178123586413,0.23897326027383708,0.11389601892395189,0.007167570765074312,0.7296392393764108,,0.007167570765074312
18.0,8.75230739218438,1047.955559588615,38.37952,38.37952,0.5412350858791136,0.2502472507418564,0.24339633035338887,2.2228621681737213,0.2932486403865973,0.6053905774954583,0.3822833966249966,0.3316621960540383,0.11474068479355488,0.6859980789572223,0.6060717686077874,0.1695332712960971,1.4884916338409868,0.0,0.26514631130649813,0.4851965308189392,0.3698514693501167,0.23754807500569985,0.11389601892395189,0.007743844936451024,0.815010953345336,,0.007743844936451024
19.0,8.388229779368828,792.5998246848155,40.36096,40.36096,0.5412350858791136,0.2546638113461756,0.23240862087196995,2.258455123260566,0.31340121595210485,0.5762591518457953,0.36915435616681036,0.33522525039878076,0.11474068479355488,0.692627486586326,0.6099883395514194,0.1822144550355178,1.5998316425544423,0.0,0.2864567410577805,0.48544687032699585,0.3689153632890165,0.2367592745174521,0.11389601892395189,0.0063506388614081475,0.6959235857357271,,0.0063506388614081475
20.0,9.457584170897615,834.967397232898,44.01152,44.01152,0.9971592150692714,0.2318210532234814,0.24451040910704927,2.0416416506393618,0.27246019850699205,0.5808424329814712,0.3818326710825571,0.30344266544645215,0.11474068479355488,0.6705122053197574,0.6512735635408108,0.1830002877065717,1.6067312047909292,0.0,0.28484386900228487,0.48400384187698364,0.36764792081688025,0.2356840218504695,0.11389601892395189,0.006738312911106718,1.1345797558315098,0.009724856017082497,0.005267505740712771
21.0,9.46575423389589,1320.2177615862433,45.99296,45.99296,0.5412350858791136,0.24246329608200834,0.2430090091871344,2.142249912541813,0.28736729588200505,0.590032311758516,0.3811676302176317,0.316200146795762,0.11474068479355488,0.6784693436213245,0.6565655041975658,0.2057681968516636,1.806632038553117,0.0,0.28763102725366874,0.4842793047428131,0.3667718595251643,0.2349477894172463,0.11389601892395189,0.005553360695269859,0.6379889996023849,,0.005553360695269859
22.0,9.075582928468453,1167.414810280217,47.9744,47.9744,0.5412350858791136,0.24440356987387166,0.2384432088480689,2.159589084677983,0.2972555168666279,0.5999638616123348,0.37587064880528837,0.32326711358327154,0.11474068479355488,0.6847545588513002,0.6578311415046562,0.2048686199944573,1.7987338093989713,0.0017536168347216134,0.2876371616678859,0.4875085651874542,0.3681948416422895,0.2359551423587299,0.11389601892395189,0.005896005748832231,0.6965450553689152,,0.005896005748832231
23.0,8.708456265215979,777.6275110083391,49.95584,49.95584,0.5412350858791136,0.2509362144120972,0.2393376787781234,2.2248162608032125,0.2964806567662004,0.6009822792419554,0.37732571947002874,0.3318528799732748,0.11474068479355488,0.6875538032937893,0.6484677947686757,0.2049529789134339,1.7994744754887397,0.00087527352297593,0.28837209302325584,0.4841689169406891,0.36769221113578765,0.2356237542161694,0.11389601892395189,0.00518372792729215,0.6304187793284655,,0.00518372792729215
24.0,8.645350426484422,857.9310977381865,51.93728,51.93728,0.5412350858791136,0.2575098720723285,0.23566891225345515,2.286644849717297,0.30927291444468713,0.5996552996866382,0.3735642752198414,0.33690238487101043,0.11474068479355488,0.6930499424492137,0.6447507601077425,0.2062737125957765,1.8110704355128076,0.0035072336694432268,0.2868091378039794,0.48534175753593445,0.36711547044918375,0.23520978610493706,0.11389601892395189,0.005122437383741055,0.638035721029155,,0.005122437383741055
25.0,9.467644053110778,933.2834241950592,53.6064,53.6064,0.4559241291901578,0.23566157168952553,0.23710330520905903,2.0745857322044303,0.2810399026859865,0.5914910323167556,0.372779911588446,0.307541529798015,0.11474068479355488,0.6708808953879799,0.6373643912519478,0.20669605483466313,1.8147785742421219,0.006132282084975909,0.28821631587033336,0.4851198196411133,0.36731852078583,0.23538184172612867,0.11389601892395189,0.00831538365192018,0.49429662339389324,0.00831538365192018,
26.0,9.39937853247654,798.6935465879245,55.58784,55.58784,0.5412350858791136,0.2401265665798867,0.23513413792224444,2.126487691558669,0.2934190349289083,0.531107156187641,0.3708866468751719,0.3136255230771022,0.11474068479355488,0.6772445327646003,0.6323125216070186,0.19646420900203332,1.7249436008225365,0.0008787346221441124,0.2879927776105929,0.4843862056732178,0.36684353089463373,0.2351198738312779,0.11389601892395189,0.0046895925358023454,0.5988130598561838,,0.0046895925358023454
27.0,9.079734368853488,820.8172962304861,57.56928,57.56928,0.5412350858791136,0.2495389215686039,0.24174137004119192,2.2085488432383715,0.2910565681580045,0.5980517079496582,0.3799768638818676,0.32085311872470207,0.11474068479355488,0.6861869037379876,0.6525022301630691,0.20910613424508867,1.8359389223666225,0.013834846519671422,0.28761061946902655,0.48517945408821106,0.36783423466635395,0.23559988944168647,0.11389601892395189,0.004527956735359973,0.5924711583647877,,0.004527956735359973
28.0,8.714496240029655,737.9390121312387,59.55072,59.55072,0.5412350858791136,0.25636894081975237,0.2468514556161697,2.264948127921092,0.2931466524217154,0.6078024640086614,0.3867200698257093,0.3343738535593722,0.11474068479355488,0.6914624983479803,0.61957723758356,0.19685788991543968,1.7284000948872607,0.0008771929824561404,0.2867062056994069,0.4862537980079651,0.3700501769473625,0.23757724451879403,0.11389601892395189,0.005413180494548855,0.7240785608883016,,0.005413180494548855
29.0,8.519667366819721,813.3397538927363,61.53216,61.53216,0.5412350858791136,0.2572313095461035,0.23116797064825836,2.280028206350142,0.314672612891585,0.5459007663691693,0.36749787246742766,0.3351197783770754,0.11474068479355488,0.6939563322102995,0.586144632230536,0.18354950014136145,1.6115532559914763,0.0008814455707360071,0.26457153298008407,0.48800140619277954,0.3714814499988788,0.23878363904622743,0.11389601892395189,0.004994770629680416,0.68690033943858,,0.004994770629680416
30.0,9.47768123444232,968.5023678508232,65.18272,65.18272,0.9971592150692714,0.23532850975383923,0.24475091898519621,2.0701454186980057,0.27763994450545926,0.5874463051617567,0.3823574087981131,0.3139835475095892,0.11474068479355488,0.6728951681767664,0.5919672264542042,0.17784259022577178,1.5614469399893325,0.0,0.26697687945325,0.48745208978652954,0.37097701918551446,0.23835802727849348,0.11389601892395189,0.005182737248203125,1.058803794614505,0.007755227122146126,0.004017878539178506
31.0,9.365599268137997,1123.3747168023253,67.16416,67.16416,0.5412350858791136,0.24220595552427512,0.23777349123334432,2.1391344351544483,0.2898897735129687,0.5819891110223916,0.37439643685431157,0.3146790269210705,0.11474068479355488,0.6763121286407473,0.6096590168388042,0.18547093749186122,1.6284233570595628,0.006932409012131715,0.2716516800757217,0.4886276423931122,0.3719851657574979,0.23905171896665184,0.11389601892395189,0.004104517231921177,0.5851019257097505,,0.004104517231921177
32.0,8.966364608985462,905.492743385976,69.1456,69.1456,0.5412350858791136,0.24675552915929141,0.23686643124282525,2.1805773451396626,0.29835800497336273,0.5902194900818971,0.3738659517379986,0.3212527980596198,0.11474068479355488,0.6834697817685255,0.6098956743997559,0.18612352161531265,1.6341530052914923,0.010318142734307825,0.2719793515083078,0.4890271723270416,0.37208621279871384,0.23909358321478769,0.11389601892395189,0.005005905550910438,0.7303115577669814,,0.005005905550910438
33.0,8.565353000987152,825.7424670874914,71.12704,71.12704,0.5412350858791136,0.2515523979328327,0.23661846072984502,2.2239169142833064,0.3048916108931047,0.5945427957622097,0.37419164484818834,0.33170189807969164,0.11474068479355488,0.6896940378811022,0.6235183552547994,0.19904869880946066,1.7476352614428519,0.07436708860759493,0.28124040528093336,0.4914442002773285,0.3740577067433813,0.24039700602612266,0.11389601892395189,0.004603367944904669,0.6906954872538336,,0.004603367944904669
34.0,8.514786516897493,1055.347621487905,73.10848,73.10848,0.5412350858791136,0.26106857914125536,0.23874822932130607,2.3103013749120906,0.30886197348974714,0.6032131700349779,0.3775444031980973,0.3406318025033481,0.11474068479355488,0.6957626203980042,0.638939723929129,0.19813221801467407,1.7395886167625094,0.028655710071639275,0.2820432466311501,0.4901089072227478,0.37114161192227857,0.2381615857740987,0.11389601892395189,0.004567684369067512,0.7016670609009452,,0.004567684369067512
35.0,9.344924262403739,1048.8271890598576,74.7776,74.7776,0.4559241291901578,0.238996732730874,0.24156399121250088,2.1029023685768857,0.27881198489855424,0.5933344668585878,0.3783836183714993,0.31059346915378505,0.11474068479355488,0.6765096672905333,0.6416614615723991,0.19943159416257622,1.750997058955469,0.02943650126156434,0.28500891510080917,0.4890890419483185,0.3707315360760615,0.23782858902079212,0.11389601892395189,0.007548134797989851,0.5101874079555273,0.007548134797989851,
36.0,9.11154063397833,998.0210313981761,76.75904,76.75904,0.5412350858791136,0.2456200036585242,0.23877270349754684,2.1712271807477834,0.29253205030007456,0.5798252481096852,0.376028702191986,0.3174818766727078,0.11474068479355488,0.681737051277746,0.6637656768378635,0.20850525395843322,1.8306632306231152,0.04100418410041841,0.28817629608701795,0.4893645644187927,0.36761539784799646,0.23520308631051753,0.11389601892395189,0.003986427424620019,0.6259750130120665,,0.003986427424620019
37.0,8.951802557909613,1003.7015850974994,78.74048,78.74048,0.5412350858791136,0.24636418451045616,0.23706457146554014,2.195646076450596,0.30179759686194907,0.56961394306216,0.3739793029485302,0.32643126926201166,0.11474068479355488,0.6853403191039739,0.6627804946783046,0.2089192379903146,1.834297984812002,0.04821280133000831,0.2857551078725532,0.4896410405635834,0.36778872768252197,0.2353380609884311,0.11389601892395189,0.0054905751129300595,0.8761536391684785,,0.0054905751129300595
38.0,8.577083762456201,915.4712610542867,80.72192,80.72192,0.5412350858791136,0.25772475868595035,0.237466714869893,2.2959591363965983,0.3046486550003003,0.6038879357908606,0.3754529656911755,0.3323290024962422,0.11474068479355488,0.6933585105914523,0.6476969321459678,0.20000478454130327,1.7560296350203952,0.02218430034129693,0.2852803093068213,0.48853614926338196,0.3691178451871241,0.23654127751733203,0.11389601892395189,0.004207156631097424,0.6897489574621432,,0.004207156631097424
39.0,8.286493090290888,895.0426241056946,82.70336,82.70336,0.5412350858791136,0.2665602719873719,0.23753954752457596,2.36760681352406,0.31323719877719075,0.6002353996672448,0.37657548410654784,0.34352715408390105,0.11474068479355488,0.7023795010028989,0.6457389541357195,0.19816180173026446,1.739848359955203,0.010407632263660017,0.2872430301323571,0.487629234790802,0.36825376342554755,0.23594179092628906,0.11389601892395189,0.0043817783113458885,0.7335670660831966,,0.0043817783113458885
40.0,9.34825046485378,1237.1147858687068,86.35392,86.35392,0.9971592150692714,0.23999079741317153,0.24015421982018167,2.107737199779206,0.27908130702275047,0.5931923961959036,0.37632946142962453,0.30751061830907656,0.11474068479355488,0.673954075860055,0.6487509354988801,0.19393247825590437,1.702715161496493,0.0069504778453518675,0.2803300899125509,0.4847491383552551,0.3680750286730926,0.23581725099256404,0.11389601892395189,0.0045150003178092216,1.0957180256955326,0.0065794490511154385,0.0036428405723191648
41.0,9.423575243092289,1026.1442914646095,88.33536,88.33536,0.5412350858791136,0.24391823343877167,0.22987160685216898,2.149958324548348,0.29507823987386894,0.5380735283347985,0.36380113527733987,0.31419751175993993,0.11474068479355488,0.6794718243452541,0.6439673480332926,0.19557251308850238,1.7171145658663074,0.031946195880622114,0.2786235128565946,0.4882451593875885,0.37093142184525285,0.23797757912853132,0.11389601892395189,0.003660413071486586,0.6364782350719906,,0.003660413071486586
42.0,8.953647044510012,907.4102071906827,90.3168,90.3168,0.5412350858791136,0.249914556501767,0.24145373406332865,2.203103969863108,0.2968242490004531,0.6007361088420778,0.3799026641799635,0.32411570071771795,0.11474068479355488,0.6829064799659978,0.6004886806706166,0.15699867179416446,1.3784386256642747,0.0008639308855291577,0.2509327363820489,0.48788610100746155,0.3727385868417328,0.23967508194010395,0.11389601892395189,0.0044194213148748916,0.7821599618764594,,0.0044194213148748916
43.0,8.60713866786412,878.0583118192347,92.29824,92.29824,0.5412350858791136,0.25925564397230855,0.24326250775170893,2.287243472621962,0.2981663681087952,0.596761094406247,0.38233852584744094,0.3345253353291364,0.11474068479355488,0.6922269132606872,0.6487605860272698,0.17981761025068355,1.578787493623876,0.0,0.2792224848962438,0.4867387115955353,0.3685061231062789,0.23623520241235899,0.11389601892395189,0.004212541992858734,0.7617374914116226,,0.004212541992858734
44.0,8.394616588128061,892.8990279573851,94.27968,94.27968,0.5412350858791136,0.26209945442440363,0.2363792581004883,2.3189917817215324,0.3064832614421056,0.6022987446962497,0.3740284019163908,0.3365390330404249,0.11474068479355488,0.6944393383682297,0.6367375461374318,0.19104947836947223,1.6774026008497762,0.0034467901766479965,0.2840046701692936,0.4891958236694336,0.3716998251519785,0.238720236882646,0.11389601892395189,0.005119909056924431,0.9435699718887918,,0.005119909056924431
45.0,9.286156247239216,1280.8260024988126,95.9488,95.9488,0.4559241291901578,0.2415885096109878,0.24173471496140453,2.127622656538296,0.28434703747136486,0.5734966083749573,0.3790680496144031,0.30834374046933244,0.11474068479355488,0.6802832808848008,0.6387551089445516,0.19315137113214137,1.6958570892728753,0.008550662676357419,0.28504544202698984,0.4886091351509094,0.3716474212711714,0.2386585385263847,0.11389601892395189,0.006253979602918498,0.4783895476721227,0.006253979602918498,
46.0,9.411034873600332,1127.9901443267922,97.93024,97.93024,0.5412350858791136,0.24711243993880802,0.24168902240256737,2.178108204476005,0.2870354575904918,0.5990946907550097,0.3796211648807455,0.3206644748364713,0.11474068479355488,0.6836038083177822,0.6564884756627729,0.201203713935295,1.766556160928138,0.03181247383842612,0.28630705394190875,0.4895573854446411,0.3707430111341348,0.23778775953908327,0.11389601892395189,0.0032566981493573274,0.6149108892423101,,0.0032566981493573274
47.0,9.164860194093464,940.6864293589794,99.91168,99.91168,0.5412350858791136,0.2480163278819465,0.2381860019540781,2.184581579274311,0.2954004994166347,0.5868954071034148,0.37560895273850226,0.32192434285654453,0.11474068479355488,0.6867287975169943,0.6459583185521708,0.20114992577649626,1.7660839042214778,0.02454506982649175,0.2887612797374897,0.4878206253051758,0.37062876284605445,0.23773976020479598,0.11389601892395189,0.004140043735515287,0.7944835906964727,,0.004140043735515287
48.0,8.793723968257245,1012.4919461167274,101.89312,101.89312,0.5412350858791136,0.258828612182625,0.24366786365322166,2.281610135537679,0.2970841784518325,0.6002942996450362,0.3830569246605654,0.3355151268348805,0.11474068479355488,0.695216847304621,0.5868025121392101,0.16048382101258274,1.4090380201939932,0.006872852233676976,0.25085692522533953,0.4888925850391388,0.3730536657611691,0.23995356040084867,0.11389601892395189,0.0037647363541299045,0.7370971763739362,,0.0037647363541299045
49.0,8.381448285127526,1045.926494344148,103.87456,103.87456,0.5412350858791136,0.26315023315091224,0.24182038624258656,2.3255226332398915,0.3055249409323518,0.6025094889078104,0.3815434059092525,0.33877264511479765,0.11474068479355488,0.7010928051520896,0.6121042524118415,0.18749499030322087,1.646194415525716,0.011125374411638854,0.28273546562996993,0.4900338053703308,0.3724297590797876,0.23935872036270822,0.11389601892395189,0.003928735572339062,0.7842965073068626,,0.003928735572339062
50.0,9.39992714665464,1251.1612091317443,107.52512,107.52512,0.9971592150692714,0.24700173890989044,0.24087700536316448,2.1699196441332838,0.2843060514606579,0.5915603426126586,0.37797792906022265,0.31230448625647783,0.11474068479355488,0.6793052940872134,0.6229235990883877,0.17368752882623403,1.5249657579533558,0.05232781839168911,0.2719865803977954,0.4914524555206299,0.3753641626619358,0.24147375493239825,0.11389601892395189,0.004213321091456541,1.19700610532891,0.005588509261174438,0.0036703892820227828
51.0,9.416956232323946,1145.1178383979168,109.50656,109.50656,0.5412350858791136,0.24408141236346748,0.23920319095447296,2.1526467779206433,0.2930497059484638,0.580922132048452,0.3764735661120664,0.31209944510905846,0.11474068479355488,0.6805584020502217,0.5684843535192603,0.13264857375683678,1.1646462713100265,0.02513747054202671,0.2334104251912471,0.49022769927978516,0.375856008683077,0.2420918147762576,0.11389601892395189,0.003385400891268523,0.7008030922734179,,0.003385400891268523
52.0,8.960798521368673,1359.4091291501197,111.488,111.488,0.5412350858791136,0.25296970316074463,0.2356690672194551,2.2336602071811638,0.29875832939273234,0.5681832523046725,0.3724956571294251,0.32158289540634666,0.11474068479355488,0.6892296462092908,0.5076418254954561,0.11065911634475087,0.9715801956048851,0.06001121704991587,0.20783494715524334,0.49077796936035156,0.3786503534170263,0.24433483967913816,0.11389601892395189,0.0038725148304310695,0.8130583509919234,,0.0038725148304310695
53.0,8.741345606656427,917.508199270186,113.46944,113.46944,0.5412350858791136,0.2611551715314089,0.2449512305497747,2.310878679352719,0.3008426669846744,0.5955902576551576,0.38490401084411957,0.32970518487459644,0.11474068479355488,0.6954307848896207,0.4931670117682233,0.10682095264699099,0.937881355785711,0.05555555555555555,0.20623970345963755,0.48841822147369385,0.37869666833793325,0.24440499786579203,0.11389601892395189,0.003873859199747903,0.8266694378107786,,0.003873859199747903
54.0,8.516287821110446,1373.0404776497485,115.45088,115.45088,0.5412350858791136,0.261055687994128,0.2384735201234239,2.3016054777216652,0.30714191912509037,0.5942712897586768,0.3769580112697044,0.33980928917334347,0.11474068479355488,0.6998468795227758,0.4901672284721559,0.10619192441857006,0.932358526854869,0.027850959729017688,0.2051572683479739,0.48209887742996216,0.3763932108135119,0.2426527681792486,0.11389601892395189,0.00391550784482318,0.8521109048160724,,0.00391550784482318
55.0,9.368443240296097,1194.0702878910056,117.12,117.12,0.4559241291901578,0.2506349757631037,0.23663121356789757,2.197533805872816,0.2885792212260566,0.5925804617020329,0.3729748196641034,0.3166832605042526,0.11474068479355488,0.6834490218974449,0.4794707283787128,0.10415242907852179,0.9144518839421782,0.02609019754006709,0.2050300710770913,0.4765264093875885,0.37645989504504374,0.2427314838341473,0.11389601892395189,0.005157655518505609,0.4357283413410187,0.005157655518505609,
56.0,9.335951522939826,1370.7799556515683,119.10144,119.10144,0.5412350858791136,0.25088401908444485,0.23930040878473025,2.208930560854136,0.2920117795229591,0.606414064853138,0.3768497249252217,0.32420236164123023,0.11474068479355488,0.6888021290229411,0.4807550141710919,0.10945695167158945,0.9610252641461824,0.008517887563884156,0.2048011661276363,0.47713008522987366,0.3759984432214027,0.2423356248411935,0.11389601892395189,0.0028766284788497238,0.6367485781083815,,0.0028766284788497238
57.0,9.017199982882929,1462.6213878201795,121.08288,121.08288,0.5412350858791136,0.2535232414426151,0.23856584096677616,2.2368650523330307,0.29800724879701274,0.5999223750388513,0.3764534034566487,0.3312839224661451,0.11474068479355488,0.6920176758741944,0.5298467626606023,0.12756725100471616,1.120032571901328,0.04430625728721337,0.2049666757965854,0.4801228940486908,0.37724837279204565,0.24318120396511794,0.11389601892395189,0.003045717938786082,0.684687769622542,,0.003045717938786082
58.0,8.769639790008569,1007.5485234727714,123.06432,123.06432,0.5412350858791136,0.2621660797325254,0.2492595602524968,2.307363951872555,0.29408459587170604,0.6059992165348801,0.38998297474010335,0.3364999452697264,0.11474068479355488,0.6996444978777401,0.48872599923629056,0.1085191297009957,0.9527912452625203,0.020391517128874388,0.20496894409937888,0.4778040647506714,0.3760630475181213,0.24239270702366902,0.11389601892395189,0.0028642741509422994,0.6547639044583775,,0.0028642741509422994
59.0,8.52291361668867,1058.2982824596165,125.04576,125.04576,0.5412350858791136,0.26100035414761014,0.23351517538708216,2.302011962558814,0.31163171902451636,0.588312137967645,0.3704911858923846,0.33492764498023614,0.11474068479355488,0.6976201746795395,0.45292585196596447,0.0975697787666212,0.8566566214379128,0.08250045429765582,0.20505592434300263,0.4789213538169861,0.3806669218241163,0.2460690245862914,0.11389601892395189,0.0034767631115331884,0.8053535298095085,,0.0034767631115331884
