round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auroc,fed_ece,fed_auprc,fed_f1_best,fed_f1_best_threshold,fed_auprc_lift,fed_brier,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.6404526833901246,0.48886873024574173,32.85504,32.85504,0.9971592150692714,0.29226394458725763,0.682049709094804,0.32397888863528623,0.25521381391069126,0.3167090270969889,0.562565526693369,2.3023538145333906,0.20470734264917065,0.11392245720040282,0.36983900659744756,0.08808321563672783,0.7733651840416019,0.0,0.20450951154489178,0.41782626509666443,0.3632354590368893,0.23338127253069846,0.11389601892395189,0.007471276059353528,1.3033686794806272,0.0057876654834286695,0.008826880446694996
22.0,0.6381124757349125,0.530028165091269,32.85504,32.85504,0.0,0.3024047920429885,0.695594561554405,0.3160969830821067,0.2740308701033616,0.3273650664183677,0.5493992793374701,2.4753707459855288,0.19796814560298662,0.11392245720040282,0.36983900659744756,0.08808321563672783,0.7733651840416019,0.0,0.20450951154489178,0.41782626509666443,0.3632354590368893,0.23338127253069846,0.11389601892395189,0.0,0.0,,
23.0,0.6203703441317026,0.5276404515686084,32.85504,32.85504,0.0,0.3101907740579166,0.7091151184297949,0.3275397408168391,0.2893521007853948,0.34390186305596404,0.5875266670077769,2.613424322456996,0.20524632678115196,0.11392245720040282,0.36983900659744756,0.08808321563672783,0.7733651840416019,0.0,0.20450951154489178,0.41782626509666443,0.3632354590368893,0.23338127253069846,0.11389601892395189,0.0,0.0,,
24.0,0.6022954361497029,0.6188520641988859,32.85504,32.85504,0.0,0.31351090135517834,0.7193952013946018,0.3367919608454589,0.3010947644855956,0.35626693849484437,0.6105300082083256,2.725247608188044,0.21076147572531098,0.11392245720040282,0.36983900659744756,0.08808321563672783,0.7733651840416019,0.0,0.20450951154489178,0.41782626509666443,0.3632354590368893,0.23338127253069846,0.11389601892395189,0.0,0.0,,
25.0,0.6361522235366327,0.6361912986032541,36.5056,36.5056,0.9971592150692714,0.2878199465856432,0.683947050715065,0.34237413782080545,0.2570188550523619,0.32048080742937884,0.5729859244427292,2.3162390416977736,0.21641724795236672,0.11392245720040282,0.3537158474827984,0.08463498611655187,0.7430899421784221,0.0,0.20451875282422052,0.42811691761016846,0.36445198521543754,0.2343818581171564,0.11389601892395189,0.006971279085060775,1.283258835785091,0.005636701683313039,0.008064850051773088
26.0,0.6370251473544042,0.6444700355408484,36.5056,36.5056,0.0,0.29680928773605586,0.7002805159610928,0.34400213718923583,0.27725267886994326,0.3323886541595857,0.5735157262740239,2.5039076948933454,0.21560785085558362,0.11392245720040282,0.3537158474827984,0.08463498611655187,0.7430899421784221,0.0,0.20451875282422052,0.42811691761016846,0.36445198521543754,0.2343818581171564,0.11389601892395189,0.0,0.0,,
27.0,0.6184395191812293,0.5512919947002024,36.5056,36.5056,0.0,0.3138466091514614,0.709706025331523,0.323654720899935,0.29197602089627933,0.34093776143495214,0.5697635831639605,2.640778820518679,0.20175825691663946,0.11392245720040282,0.3537158474827984,0.08463498611655187,0.7430899421784221,0.0,0.20451875282422052,0.42811691761016846,0.36445198521543754,0.2343818581171564,0.11389601892395189,0.0,0.0,,
28.0,0.5985436295244342,0.6634364701314391,36.5056,36.5056,0.0,0.3136484606471448,0.721531990598525,0.3366930501969073,0.3033324768219677,0.35365046189893445,0.5811923671633845,2.7155306381065154,0.2110513146884784,0.11392245720040282,0.3537158474827984,0.08463498611655187,0.7430899421784221,0.0,0.20451875282422052,0.42811691761016846,0.36445198521543754,0.2343818581171564,0.11389601892395189,0.0,0.0,,
29.0,0.6353789509665242,0.6179685474030483,40.15616,40.15616,0.9971592150692714,0.2956405772185968,0.6857110225948375,0.3299021347635027,0.25854643493977447,0.3209804782236593,0.5508597669025652,2.329659904081544,0.2082837448071507,0.11392245720040282,0.36656214395636727,0.08803227328979679,0.7729179133870846,0.0,0.20453723788864786,0.431748628616333,0.36130791193670125,0.2321211728172764,0.11389601892395189,0.006907621436837473,1.3372684461064637,0.004982817730033204,0.008519022298914998
30.0,0.6360812661614297,0.5869462542492144,40.15616,40.15616,0.0,0.30292062918975854,0.7039695326906454,0.34442579909696736,0.28026746494323285,0.3343116087110989,0.5858979597837783,2.5325192296546173,0.21606201815032236,0.11392245720040282,0.36656214395636727,0.08803227328979679,0.7729179133870846,0.0,0.20453723788864786,0.431748628616333,0.36130791193670125,0.2321211728172764,0.11389601892395189,0.0,0.0,,
31.0,0.6124040689231242,0.5976839303515115,40.15616,40.15616,0.0,0.314720437723766,0.7140511292904763,0.3283196767969543,0.29346703578030503,0.34765177722031965,0.5754838014661156,2.6523666777021044,0.20699400846530325,0.11392245720040282,0.36656214395636727,0.08803227328979679,0.7729179133870846,0.0,0.20453723788864786,0.431748628616333,0.36130791193670125,0.2321211728172764,0.11389601892395189,0.0,0.0,,
32.0,0.6043807814053268,0.7637605397611456,40.15616,40.15616,0.0,0.32529111154258844,0.7238303959926222,0.31615626700743305,0.30154903306031167,0.3521664502219171,0.5893022640301563,2.6974398076500106,0.1987960794759188,0.11392245720040282,0.36656214395636727,0.08803227328979679,0.7729179133870846,0.0,0.20453723788864786,0.431748628616333,0.36130791193670125,0.2321211728172764,0.11389601892395189,0.0,0.0,,
33.0,0.6393064154904009,0.6910682807251806,43.80672,43.80672,0.9971592150692714,0.2960128629537279,0.6875645702920241,0.3342901025089827,0.2605534860471936,0.31922392675133116,0.5621768631292405,2.350163131674818,0.21020843988959548,0.11392245720040282,0.3541573120961806,0.08426758194274155,0.7398641562617462,0.00088261253309797,0.20453723788864786,0.44293704628944397,0.3650458960295791,0.2348244997055715,0.11389601892395189,0.006381900271031342,1.3012827972415835,0.004685083832402788,0.007819635092485386
