round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auprc,fed_f1,fed_prevalence,fed_auprc_lift,fed_brier,fed_f1_best_threshold,fed_ece,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
32.0,0.61499686053093,0.9613893461615879,81.14176,81.14176,0.5412350858791136,0.33483380171659977,0.27871705600191166,0.30712233500818265,0.10928548945546113,2.594635841336763,0.1990390941319065,0.5829620183039506,0.32493137452302295,0.725046093037014,0.5028214053890057,0.14790704673476088,1.298614720094107,0.20304662827419653,0.20475669764898852,0.4927098751068115,0.40392219521413897,0.26358185085586167,0.11389601892395189,0.004250150948419399,0.9433685666881502,,0.004250150948419399
33.0,0.5953473698879583,1.036007461693793,83.1232,83.1232,0.5412350858791136,0.35294517808966364,0.30131730506274657,0.317771594154606,0.10928548945546113,2.8224669017240283,0.1945518678231384,0.5678234104750701,0.3173245152260016,0.7381757608498518,0.4754940706601398,0.12594025321332794,1.105747631946802,0.20109361742245688,0.2045002711006687,0.3738252818584442,0.4058474973155362,0.26570405691677956,0.11389601892395189,0.005231340977080692,1.2000788368750364,,0.005231340977080692
34.0,0.5773285370765815,1.7166313830003044,85.10464,85.10464,0.5412350858791136,0.3664284428023432,0.31607884619185805,0.3216592517089222,0.10928548945546113,2.980050843772019,0.19323722587671835,0.5961359991755618,0.3122643362143205,0.7441412020952584,0.4825990933573292,0.1283752629992233,1.1271268672256154,0.2016687209633071,0.20460334788937412,0.4895155131816864,0.40683426681621554,0.26645850979514135,0.11389601892395189,0.00549346524491982,1.309299126965925,,0.00549346524491982
35.0,0.642887499419586,1.4793183394979939,86.77376,86.77376,0.4559241291901578,0.3146198349810467,0.25129498123655586,0.2828998506971207,0.10928548945546113,2.306212287413379,0.22010661355123684,0.599158575976086,0.3518172771426907,0.6975585742306717,0.47951453851474424,0.12751312646514557,1.119557361792301,0.20174275430952832,0.20470577526964912,0.49023541808128357,0.4068381200409589,0.26647239730783967,0.11389601892395189,0.004892470666611688,0.5340021410956979,0.004892470666611688,
36.0,0.636617532807635,1.4353689651856245,88.7552,88.7552,0.5412350858791136,0.32851988381201935,0.26419012044941464,0.298618001880584,0.10928548945546113,2.4392769242804513,0.21210797399557246,0.5527078666100158,0.3430212717060074,0.7131974149549435,0.48285264248032583,0.12909785456736483,1.1334711764909287,0.2028999020933377,0.20479738324550248,0.48986953496932983,0.4087630854986582,0.26802189413040284,0.11389601892395189,0.004042990722002131,0.9938396179350093,,0.004042990722002131
37.0,0.6107470648506163,2.1865216372483185,90.73664,90.73664,0.5412350858791136,0.3418759856044241,0.2843801480871432,0.3101137789031662,0.10928548945546113,2.6490536073113167,0.1997504341524153,0.5540576173218309,0.3249776810928997,0.7271872481611248,0.4721323988241866,0.12049287184677218,1.057919960549499,0.20237538576638922,0.20482037289677124,0.49154728651046753,0.4085271041957497,0.26806852823294613,0.11389601892395189,0.004250319017019414,1.0731577817350626,,0.004250319017019414
38.0,0.5891125008535882,1.125501998359833,92.71808,92.71808,0.5412350858791136,0.35654882390166265,0.3043172978300983,0.3198317203350807,0.10928548945546113,2.8541609879996495,0.1929392951688625,0.5783239559403822,0.3154079756813793,0.7394750835149432,0.46795402121831187,0.11740196761696811,1.0307820126299334,0.20316877152698049,0.20470726951158677,0.49339982867240906,0.4120718670230944,0.2710423069553046,0.11389601892395189,0.004783950753716317,1.247164553613402,,0.004783950753716317
39.0,0.5710017194201458,1.5729000938021716,94.69952,94.69952,0.5412350858791136,0.3676614798221168,0.32216049371066435,0.31721765265894963,0.10928548945546113,3.0420980398596185,0.2100962559474783,0.6049007676140783,0.34104175201216413,0.7492895080481421,0.4801805881165025,0.12380798877403158,1.087026482081853,0.20322238123817,0.20466721147734498,0.490886390209198,0.41304523754572253,0.27172069470970384,0.11389601892395189,0.004414492199826841,1.1918180284556001,,0.004414492199826841
40.0,0.6487128068970707,2.025672116038552,98.35008,98.35008,0.9971592150692714,0.3129647889450044,0.25232923004549346,0.29148525287852156,0.10928548945546113,2.308782568091109,0.20985546806719366,0.573350393132365,0.33793140761313867,0.6953132583578762,0.4766625752107467,0.12192187381747993,1.0704665094474188,0.20229395985570253,0.2045002711006687,0.21902133524417877,0.40991532909002587,0.2691179135377012,0.11389601892395189,0.003665273942992763,1.437989152269438,0.004273957032879435,0.0034115489186482685
41.0,0.6437672566453473,1.4756576934265762,100.33152,100.33152,0.5412350858791136,0.3300116848572815,0.26857244939336866,0.2966815024017653,0.10928548945546113,2.48587346647342,0.21273890001354354,0.5647318288219549,0.3442074202766204,0.7127687617147129,0.48344823946000415,0.12390507592726135,1.087878901280935,0.20234075033538418,0.2045836169729975,0.48994502425193787,0.40862700403954616,0.2679708935954993,0.11389601892395189,0.003302006560880363,0.9280137077439576,,0.003302006560880363
