round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc_lift,fed_auroc,fed_brier,fed_f1_best_threshold,fed_f1_best,fed_ece,fed_auprc,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
21.0,0.6390340117942944,0.9807068522432806,76.88016,76.88016,1.0,0.2961465285342647,2.3564890593923806,0.6979961421062537,0.2115141720231083,0.5583728255416953,0.3276584036752617,0.3343388925902782,0.26878465475547575,0.11429290704260811,0.6603225214117492,0.22374134549230404,1.9644351717130308,0.27323237825471186,0.2817258883248731,0.5664049386978149,0.3338467843865834,0.21583404121970906,0.11389601892395189,0.0048492429853016095,1.6966479200800677,0.002915507316443566,0.007032555267659119,0.0047946102527291696
22.0,0.6402115729646364,1.4875155432275322,80.54112,80.54112,1.0,0.294533580949767,2.391057439218376,0.7014911954638384,0.21708625149838182,0.5647618707239654,0.3310228161423589,0.34458095038403364,0.2723063413394881,0.11429290704260811,0.6569250585394275,0.2225582843650743,1.9540479682057716,0.26772301677127275,0.2774566473988439,0.5696230530738831,0.34442101859523355,0.22173997789381394,0.11389601892395189,0.004830691791104777,1.7687210653075454,0.0028421514850602994,0.007090021221131064,0.005031653866839006
23.0,0.6350650929241074,1.1176661645433381,84.20208,84.20208,1.0,0.2998813843982785,2.398940747709808,0.7019200335527709,0.2138102904929784,0.5736747771582196,0.3312113423421689,0.33852319737894104,0.2735153378731017,0.11429290704260811,0.6594402071081199,0.22103983967164065,1.9407161177356729,0.27210004312203534,0.2825410928476233,0.5564075112342834,0.3378796697468559,0.21856351716566688,0.11389601892395189,0.00488630274221452,1.8705076918267878,0.002656278076057083,0.007447136219877811,0.005085362776766188
24.0,0.6402707778715511,1.4219244610841035,87.86304,87.86304,1.0,0.2990105298997765,2.415374977810136,0.7035236401877957,0.21227803538993376,0.5691672537968888,0.3328638185504496,0.3355488832962921,0.27556858941996226,0.11429290704260811,0.6559826825597609,0.2205083508474397,1.9360496787396284,0.26529965119966176,0.27601593625498005,0.5752864480018616,0.3349395972527096,0.21756381448208312,0.11389601892395189,0.004678250985554573,1.8693858619917592,0.0024883631279061,0.007205830510631475,0.0050263659718824405
25.0,0.6421961142861996,1.3719074760242076,91.524,91.524,1.0,0.29869362021063206,2.432303857484909,0.7058833404050817,0.2085276621122996,0.5551157799524257,0.33020878735955805,0.33023560315509365,0.2770886546245321,0.11429290704260811,0.6554511505312258,0.21853487520898437,1.9187226847226295,0.26988002972714725,0.27478797224363916,0.5635749101638794,0.3296386226369988,0.21397869535257288,0.11389601892395189,0.004379909376976918,1.8270941283881257,0.002318135352310263,0.006769738190160719,0.004581371319525725
26.0,0.6439049831744157,1.3483828184131443,95.18496,95.18496,1.0,0.3032443706540953,2.433288602830465,0.705960628890606,0.20596652435831087,0.563251465114475,0.33405874145090336,0.32749972200158656,0.27720923786743296,0.11429290704260811,0.6547205089013513,0.21682358375794583,1.9036976516511823,0.26960510124174963,0.275390625,0.5653833746910095,0.32684494212672516,0.21156852590672082,0.11389601892395189,0.004179652103092876,1.8126454051653127,0.0022410383416087446,0.00644541117583468,0.004424923379589772
27.0,0.6393170144046756,1.3331093084865544,98.84592,98.84592,1.0,0.30461111247751127,2.449399703555277,0.708495179563469,0.2030035419634603,0.5647865157403028,0.33779795566960014,0.322085597243579,0.2797303290771503,0.11429290704260811,0.6548543488041803,0.2191422003796124,1.9240549621487046,0.26897409795272026,0.27658617069146546,0.5482916831970215,0.32174662773830576,0.20931950968321328,0.11389601892395189,0.004075150024850182,1.8365658896509558,0.002143500297101911,0.006343641257847342,0.004481563265731372
28.0,0.6428230256207838,1.8136722151690958,102.50688,102.50688,1.0,0.30713640218317884,2.477090189912356,0.7109989194178195,0.20124942532713694,0.556023774196026,0.33802450316361216,0.3199472915719926,0.2829977496094259,0.11429290704260811,0.6532785768961883,0.21740832192960519,1.9088316166236523,0.27133683596030356,0.27506297229219145,0.514187753200531,0.31932519452193675,0.20780047273327032,0.11389601892395189,0.0037641882407176528,1.7654258194670547,0.002084845576576678,0.005744427642640976,0.004167493121818315
29.0,0.6477612907659103,1.6669896939937097,106.16784,106.16784,1.0,0.3147466539850156,2.503655088640508,0.7102751128374882,0.19760070039711172,0.5504234256768545,0.337193523397009,0.3155099557240331,0.2858341844453635,0.11429290704260811,0.6522431341824024,0.21732694826474397,1.908117160880335,0.27174730508899475,0.2754052640753007,0.5595460534095764,0.31493992690003336,0.20419229270480851,0.11389601892395189,0.003561049506901955,1.7330995004522265,0.0018982591733337768,0.005526433260524484,0.005240151095206454
30.0,0.6458779722963435,1.8379253859429283,109.8288,109.8288,1.0,0.30421774639540894,2.513344914109956,0.7130277307961447,0.20860074810186435,0.5625396323208541,0.3402719094341623,0.33163235822050946,0.2867282641427607,0.11429290704260811,0.6534874248720797,0.21609662562376794,1.8973150042062064,0.2686102147546456,0.2770083102493075,0.5880717039108276,0.33141634561411565,0.2154936776306724,0.11389601892395189,0.0037061057539774494,1.8725864348307368,0.001945097956438315,0.005794125925306048,0.004240892327561862
