round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_f1_best,fed_prevalence,fed_f1_best_threshold,fed_ece,fed_brier,fed_auprc_lift,fed_auprc,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
32.0,0.6076116744654584,0.7847161114784854,40.15616,40.15616,0.0,0.31587030578460984,0.34332927083334436,0.1138595166163142,0.5576281454432888,0.3234250578702937,0.20181293650521703,2.617217186043876,0.29262966728785483,0.71545039484631,0.65816996415224,0.21968774657528717,1.9288448239966332,0.2753789326200484,0.27866437515344955,0.4988158941268921,0.38040802131134027,0.2438759523504046,0.11389601892395189,0.0,0.0,,
33.0,0.6428599403603303,0.5371215716910417,43.80672,43.80672,0.9971592150692714,0.27982562979546743,0.3035493638926708,0.1138595166163142,0.553063196982637,0.34026912597926234,0.2149163233222724,2.108735414256084,0.24014062276742226,0.6740294410126008,0.6613257747818165,0.21822449134500638,1.9159975335987325,0.27923738665426645,0.2825278810408922,0.503934919834137,0.3807631098643314,0.24406048236708178,0.11389601892395189,0.0065789332269159595,1.3491956065408885,0.004791800229396059,0.008199368829847032
34.0,0.6395162306437319,0.5453988354232853,43.80672,43.80672,0.0,0.2958513791184102,0.3204923633929863,0.1138595166163142,0.5749860513647728,0.33569293984888193,0.211190848508071,2.3034284652312693,0.26060163698612704,0.691338948965805,0.6613257747818165,0.21822449134500638,1.9159975335987325,0.27923738665426645,0.2825278810408922,0.503934919834137,0.3807631098643314,0.24406048236708178,0.11389601892395189,0.0,0.0,,
35.0,0.6225155249680449,0.5318061214448385,43.80672,43.80672,0.0,0.2979575536731677,0.3342183928577494,0.1138595166163142,0.5796071884333938,0.3327067937931254,0.20791804479290257,2.496657944666828,0.2812472359955897,0.7036467660589704,0.6613257747818165,0.21822449134500638,1.9159975335987325,0.27923738665426645,0.2825278810408922,0.503934919834137,0.3807631098643314,0.24406048236708178,0.11389601892395189,0.0,0.0,,
36.0,0.602694982217972,0.6081720089977748,43.80672,43.80672,0.0,0.3112420922523614,0.34752091483423597,0.1138595166163142,0.5748359646426827,0.31842880681896163,0.19818123951314767,2.658131840143828,0.2979595250967752,0.7161195841787177,0.6613257747818165,0.21822449134500638,1.9159975335987325,0.27923738665426645,0.2825278810408922,0.503934919834137,0.3807631098643314,0.24406048236708178,0.11389601892395189,0.0,0.0,,
37.0,0.6426601602137596,0.7129296593671055,47.45728,47.45728,0.9971592150692714,0.2818052776625118,0.30932361848909823,0.1138595166163142,0.5584655907605318,0.3375696747592854,0.21272004119209198,2.142257871431313,0.24418498352603432,0.6772488125675783,0.6509316035302913,0.215819140619247,1.8948787030330616,0.2777211462226753,0.28043390920048217,0.5043603777885437,0.3816782770183139,0.24502504309727288,0.11389601892395189,0.006350503934380887,1.369003999978304,0.0043956874140032775,0.008162965240023615
38.0,0.644583146115489,0.7818956939641037,47.45728,47.45728,0.0,0.3051290151991205,0.3244324832902483,0.1138595166163142,0.5288454601906939,0.3206175788346029,0.19954535746852564,2.360379038967261,0.26725831076722734,0.6963870249351489,0.6509316035302913,0.215819140619247,1.8948787030330616,0.2777211462226753,0.28043390920048217,0.5043603777885437,0.3816782770183139,0.24502504309727288,0.11389601892395189,0.0,0.0,,
39.0,0.6160692254322587,0.5481128041264387,47.45728,47.45728,0.0,0.30616487874538806,0.3374884261048283,0.1138595166163142,0.5895453985754219,0.31865869861303414,0.19959044383454536,2.547262701207305,0.28588843174774997,0.7090033651028249,0.6509316035302913,0.215819140619247,1.8948787030330616,0.2777211462226753,0.28043390920048217,0.5043603777885437,0.3816782770183139,0.24502504309727288,0.11389601892395189,0.0,0.0,,
40.0,0.5995081828495464,0.6750542170549473,47.45728,47.45728,0.0,0.3061206893564,0.3519508919869429,0.1138595166163142,0.6386502190171351,0.34154964617241557,0.21661524426846676,2.740825663066506,0.3060797895331959,0.7193775818497096,0.6509316035302913,0.215819140619247,1.8948787030330616,0.2777211462226753,0.28043390920048217,0.5043603777885437,0.3816782770183139,0.24502504309727288,0.11389601892395189,0.0,0.0,,
41.0,0.6413777995072011,0.7159333760990635,51.10784,51.10784,0.9971592150692714,0.2848536496843107,0.3101473056672799,0.1138595166163142,0.5637054973097156,0.34480293489728137,0.21804463690670875,2.18655289643984,0.24843373904842722,0.6803514245216081,0.6581752725703269,0.2190454790216076,1.9232057546090682,0.2802591203545857,0.28371912582438896,0.5033102631568909,0.38018308164363146,0.2437301191237855,0.11389601892395189,0.006276066643891217,1.4273373667383566,0.00442128758805498,0.008021344740292336
42.0,0.6424316723774625,0.6537341185795948,51.10784,51.10784,0.0,0.295497068951978,0.32846653135299025,0.1138595166163142,0.579026037594538,0.3345513777288702,0.2094433191065939,2.3938688780009514,0.2705852659417603,0.697786616823549,0.6581752725703269,0.2190454790216076,1.9232057546090682,0.2802591203545857,0.28371912582438896,0.5033102631568909,0.38018308164363146,0.2437301191237855,0.11389601892395189,0.0,0.0,,
43.0,0.6178035351106732,0.6483214455348898,51.10784,51.10784,0.0,0.30796229673329345,0.33989977238738894,0.1138595166163142,0.5907549313574368,0.3155026058729715,0.19730394568790513,2.5577973111406944,0.28764419652166096,0.7105602174946293,0.6581752725703269,0.2190454790216076,1.9232057546090682,0.2802591203545857,0.28371912582438896,0.5033102631568909,0.38018308164363146,0.2437301191237855,0.11389601892395189,0.0,0.0,,
44.0,0.6019490351842847,0.7869723764452039,51.10784,51.10784,0.0,0.31840179812310854,0.3488684074724087,0.1138595166163142,0.5873616677891812,0.33320043579331055,0.20887044549801762,2.6933902394891347,0.3008193877152732,0.7250482533720987,0.6581752725703269,0.2190454790216076,1.9232057546090682,0.2802591203545857,0.28371912582438896,0.5033102631568909,0.38018308164363146,0.2437301191237855,0.11389601892395189,0.0,0.0,,
45.0,0.6427059530354866,0.733882918576821,54.7584,54.7584,0.9971592150692714,0.28943512323188186,0.3099805297455996,0.1138595166163142,0.5446118233520969,0.33057869763243924,0.2086211759160095,2.1889936504308305,0.24913718089534112,0.6830483954923903,0.6535236676887108,0.22058121625502664,1.9366894325104393,0.2807058823529412,0.28389947528307097,0.5040205121040344,0.3813649234762009,0.24459303819475556,0.11389601892395189,0.0055654551928479646,1.330980701604858,0.003969109367142165,0.007095286973192286
46.0,0.6390045130005155,0.7577066383125864,54.7584,54.7584,0.0,0.29953199585391,0.327565875685009,0.1138595166163142,0.5605722476427198,0.3370565453371688,0.21158071648172283,2.3955268921794635,0.2709777693768553,0.6997307652214874,0.6535236676887108,0.22058121625502664,1.9366894325104393,0.2807058823529412,0.28389947528307097,0.5040205121040344,0.3813649234762009,0.24459303819475556,0.11389601892395189,0.0,0.0,,
47.0,0.6156335534502804,0.7371769444037363,54.7584,54.7584,0.0,0.3124925997662584,0.3448561752082969,0.1138595166163142,0.5723556992874557,0.33384468131098416,0.20810181813478443,2.614898197745618,0.29439753111212785,0.7154911268844286,0.6535236676887108,0.22058121625502664,1.9366894325104393,0.2807058823529412,0.28389947528307097,0.5040205121040344,0.3813649234762009,0.24459303819475556,0.11389601892395189,0.0,0.0,,
48.0,0.5939027607138161,0.782259388523942,54.7584,54.7584,0.0,0.31231148713882356,0.35502341111540364,0.1138595166163142,0.5903946930638253,0.3407756361050504,0.21276177707738134,2.7344425374405663,0.30605127387273845,0.7267232177874908,0.6535236676887108,0.22058121625502664,1.9366894325104393,0.2807058823529412,0.28389947528307097,0.5040205121040344,0.3813649234762009,0.24459303819475556,0.11389601892395189,0.0,0.0,,
