round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_f1,fed_auroc,fed_auprc,fed_ece,fed_f1_best_threshold,fed_prevalence,fed_brier,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
13.0,0.6384604297564193,0.4976636822384367,47.59248,47.59248,1.0,2.253002711193476,0.28701000311101926,0.6913255245775735,0.2545101952700722,0.3475652623902404,0.5826308429560103,0.11444038776281003,0.2222332442255619,0.3267225388844916,0.6632763235166335,0.22767692229198197,1.9989892925406052,0.2712781373780311,0.28331735378715245,0.5450546741485596,0.3507847682333801,0.22715266681647886,0.11389601892395189,0.0070523468683399175,1.6117924591817427,0.0052918361175877575,0.008712262515937848,0.0036869333419097495
14.0,0.6383586870071496,0.6089718940515497,51.25344,51.25344,1.0,2.2696734166427763,0.3010554162169771,0.6922474860965212,0.25641587539414096,0.3267122476924379,0.5718726612797286,0.11444038776281003,0.20769660790047975,0.32903452449471315,0.6624242408422509,0.22764082956331347,1.9986724006157646,0.27679173219501235,0.28278221208665905,0.5253505706787109,0.3297120592965112,0.2126059407046187,0.11389601892395189,0.0066991479552073775,1.6175065507559339,0.004890921286203785,0.0084350508518375,0.004643519738074604
15.0,0.6410005660747577,0.6336059728062606,54.9144,54.9144,1.0,2.280845982847181,0.3004419189276537,0.6941826744098419,0.2581009142688478,0.3337691845842496,0.5540909256200323,0.11444038776281003,0.20959682538077076,0.3280523380413955,0.6624321344473967,0.22736432986069655,1.9962447503323815,0.27745795236482673,0.28390596745027125,0.5232738256454468,0.33657390519888863,0.21399006396677872,0.11389601892395189,0.006415550938366321,1.6262028259952785,0.004624483715135773,0.008176387475424816,0.003947182133083268
16.0,0.640958053047272,0.5491580976269246,58.57536,58.57536,1.0,2.3029019943220823,0.29465991470240743,0.6947008729248618,0.2609794603630973,0.33649940087305097,0.5790009995251537,0.11444038776281003,0.2133515357090877,0.33061868664846394,0.6621166914284082,0.2277806285472378,1.9998998270459867,0.27342517614891154,0.2860241290497492,0.5559611320495605,0.3393997698894798,0.21852959599113791,0.11389601892395189,0.0057231397441307764,1.5296176969914086,0.004103379651662205,0.007346216309154298,0.003906911535212064
17.0,0.6387475884322715,0.6412554672840992,62.23632,62.23632,1.0,2.325705343938837,0.29639155649583215,0.697672454246406,0.2634938647666186,0.3420591644673553,0.5605913971126433,0.11444038776281003,0.2149765297180269,0.3311258241430639,0.6604364076863083,0.22668761733283152,1.9903032562023992,0.2718769486593224,0.28363298202107873,0.5659606456756592,0.34456658102840076,0.21991141222769442,0.11389601892395189,0.006003594011715746,1.6877103631795762,0.003998978096436334,0.00803129787045001,0.00367056302017779
18.0,0.6382165144620119,0.6098838074721321,65.89728,65.89728,1.0,2.3328149265934965,0.29565513118658115,0.6989061799746359,0.26465303235348575,0.33420070147663117,0.5738725411671318,0.11444038776281003,0.21138942744783415,0.332445236569263,0.6599393615511605,0.22536723940073033,1.9787104196434426,0.27284290862836547,0.2837380011293055,0.5550050139427185,0.3367960825842779,0.2169493752916477,0.11389601892395189,0.005827783879811411,1.7273193887085654,0.0038508376542951764,0.007835583276692764,0.0036739178879346933
19.0,0.638848830679118,0.8325375256077748,69.55824,69.55824,1.0,2.3511972724313392,0.2970808135308125,0.6996443513789002,0.26628283343770126,0.3343454928784703,0.5664561192882491,0.11444038776281003,0.2104527258661463,0.3302345365833108,0.6596877199448287,0.2240998918368743,1.9675831864369664,0.27170603674540683,0.2828828828828829,0.5562546849250793,0.3370770899642395,0.21600802879107667,0.11389601892395189,0.005567355514746637,1.7389215983785107,0.003666427809293118,0.007501224311396583,0.0031565672087076595
20.0,0.6358448740083988,0.6776959252798691,73.2192,73.2192,1.0,2.360791583852258,0.29727720601327695,0.7006989534477283,0.2680701001764369,0.33538004949965156,0.5640582151670653,0.11444038776281003,0.21280985241425077,0.33333143710467844,0.6609747038693323,0.2281756681205425,2.003368250060565,0.2725877417374399,0.2855220667384284,0.5526355504989624,0.33838577868566055,0.2190864495415471,0.11389601892395189,0.005334412318523509,1.7509954272991308,0.0033509919084212273,0.0073618931772950254,0.004362343347497225
21.0,0.6415819999207205,0.9037375047478168,76.88016,76.88016,1.0,2.398379685159365,0.3026659443296189,0.7029042603680468,0.27246309268116503,0.32375624205790027,0.5493058181523406,0.11444038776281003,0.20394345014384493,0.33271120599804893,0.6592409218144559,0.22593089103336572,1.9836592461077964,0.2759158222915043,0.28602999210734015,0.5578643083572388,0.32634661948518146,0.21019697384055303,0.11389601892395189,0.005305966774300831,1.8294538015588842,0.0033198310493912594,0.0073437494961897855,0.0045272352726221324
22.0,0.6425116957956881,0.8744793520005055,80.54112,80.54112,1.0,2.408486448120389,0.299461642402956,0.7041156794453928,0.27347985708505973,0.3374406228059591,0.552504165484295,0.11444038776281003,0.21215633155994185,0.33660621229861964,0.6589960318131614,0.2252716922760521,1.9778715217997698,0.27067824648469807,0.28442252363337445,0.546948254108429,0.34009507453929033,0.2185621845781415,0.11389601892395189,0.005301868054388088,1.9119946988830634,0.003043199554568491,0.007638557901466542,0.0042958773501783456
23.0,0.6401609631006694,0.8403091591591794,84.20208,84.20208,1.0,2.439435274019651,0.3023656722600907,0.7058024496664231,0.2772119073833476,0.3339325067999098,0.581498058914508,0.11444038776281003,0.21003181208062702,0.3418064941299821,0.6601930236192228,0.2282625945054819,2.004131458342651,0.27658888052478764,0.28850927142648564,0.5572559833526611,0.3368760650370063,0.21676647984785216,0.11389601892395189,0.004426789100749878,1.666203746105566,0.0027298190722480327,0.006194810232422044,0.0034244077750201466
24.0,0.6388305192145192,0.9553510877193994,87.86304,87.86304,1.0,2.4595966514621828,0.3007055049571201,0.7067367010902229,0.279813972634258,0.340840390895932,0.5765338841289653,0.11444038776281003,0.21451915829346768,0.3432004443421915,0.6568707445122879,0.224609060728589,1.9720536578065995,0.27006911217437535,0.28495887191539365,0.5642876625061035,0.343753539947708,0.2219455538601027,0.11389601892395189,0.004475153191427575,1.7555381319507433,0.002695564313158485,0.006332567410064736,0.004709403997983101
25.0,0.6400514514475673,0.9756133666238943,91.524,91.524,1.0,2.4705368221864616,0.30457367847577277,0.7091546974466695,0.2811719297772434,0.3274292073944912,0.556798833177895,0.11444038776281003,0.20443711475516066,0.34240300911079585,0.655245289324849,0.22485619556527486,1.9742234863837587,0.2732650739476678,0.28355812459858704,0.5537959933280945,0.3300341533848197,0.21136487149737035,0.11389601892395189,0.004649225369233685,1.8994721696835768,0.0026852853440977884,0.006709135089291579,0.004088203817761867
26.0,0.6432483308710706,1.1045910845406115,95.18496,95.18496,1.0,2.464681939467717,0.3030749894693557,0.7081976093961361,0.2805292348898695,0.3213684037361329,0.5643133099258778,0.11444038776281003,0.20257828409263953,0.3392928443791753,0.6554441981349607,0.22614107240563883,1.9855046255535296,0.27308602999210735,0.28307692307692306,0.546204149723053,0.3241466594453169,0.2100896542937495,0.11389601892395189,0.0040995827049679755,1.7449763964132217,0.002331432214839442,0.0059605693250188154,0.004118778050502694
27.0,0.6414823989202918,1.2295964831717083,98.84592,98.84592,1.0,2.4991456755365666,0.3065906281844899,0.712067103083086,0.2849040110838325,0.3091519993107757,0.5543387247024129,0.11444038776281003,0.19488984413874827,0.341427045676026,0.6563638345080708,0.22421316618619988,1.9685777282163524,0.27605244996549344,0.2836045810729355,0.543322741985321,0.3116885106275647,0.2023184697132083,0.11389601892395189,0.004047491741819166,1.7934741503704572,0.0023423838780090864,0.005837117034542894,0.004144196408243615
28.0,0.6445625798734596,1.3986283078215829,102.50688,102.50688,1.0,2.50709875402923,0.2988968062560168,0.712303638392147,0.28542728664659184,0.3313061443565116,0.5622518558909216,0.11444038776281003,0.20797466896390135,0.34638092218985356,0.6574491236441761,0.2251037356472924,1.9763968729898598,0.2732391373632211,0.28428650749583567,0.5409945249557495,0.3339471017333982,0.21539046603814505,0.11389601892395189,0.003927151659545501,1.8032209761204285,0.0022486437569413237,0.005701792028912299,0.00318108858953571
29.0,0.6411640516054636,1.2622389977585946,106.16784,106.16784,1.0,2.5111661608097866,0.30964151791738115,0.7150396973990865,0.2855293223489066,0.3126873369424456,0.5569112170002224,0.11444038776281003,0.19715171930524517,0.34776367125195246,0.6568769941392555,0.22699633743189646,1.993013799573288,0.2748073780060705,0.2844509948415622,0.5430008172988892,0.31602870680150524,0.20552032161446734,0.11389601892395189,0.0035149986486079127,1.6740703263585601,0.0020828858505985213,0.005028378702369926,0.003848242399214437
30.0,0.6465098688399074,1.3947381281167988,109.8288,109.8288,1.0,2.5086534308837054,0.30641806853862674,0.7147411817035793,0.2860829186567092,0.3200611318300377,0.5786731105190401,0.11444038776281003,0.20293458152889735,0.3484202950361243,0.65565908239714,0.22389887031413266,1.9658182299034475,0.27388392857142857,0.2844685009772967,0.564847469329834,0.3235233071879961,0.21216051055275692,0.11389601892395189,0.0034513596598149203,1.7048749345121905,0.001950999961760478,0.005037279171427763,0.005189579182147403
31.0,0.6451388382343219,1.532122986082768,113.48976,113.48976,1.0,2.521972266203685,0.309036862821792,0.7172160525924579,0.2874102250031351,0.322695956776491,0.550936022200498,0.11444038776281003,0.20240432795555924,0.3491257171963795,0.653286809336531,0.22624846919571315,1.9864475627263034,0.27426018983807926,0.2826441784548422,0.5377528667449951,0.3258759864796593,0.21105763952817663,0.11389601892395189,0.003581210360454168,1.8284631118003745,0.0019461890791802148,0.005317196548899872,0.004052329897557671
32.0,0.6461224770116982,1.4624440122087032,117.15072,117.15072,1.0,2.541864077194986,0.3096969001115944,0.7183735892863267,0.2900878659571852,0.31605973730374415,0.5571070101370549,0.11444038776281003,0.19891550273568,0.34795351186407597,0.6529689819217116,0.2228687253943506,1.9567736212374511,0.2710063101959482,0.28425173140620297,0.5531940460205078,0.31950126681855584,0.2080888714403194,0.11389601892395189,0.0033185093968635224,1.751604972885616,0.0018112081781921432,0.004915288467628525,0.004118492784541647
33.0,0.6456343709030863,1.6640389271208798,120.81168,120.81168,1.0,2.5614263180133543,0.3088221611065715,0.7183638278026714,0.29171260990821096,0.3171414643043576,0.5686130314637654,0.11444038776281003,0.19995510240894712,0.3462247913736112,0.6527259492392747,0.22489725362825558,1.9745839736366813,0.2752648968895978,0.28594682582745523,0.5347038507461548,0.3204011827045352,0.20950580914595823,0.11389601892395189,0.003378716385414327,1.8422031914451509,0.0017980870233710766,0.005050206804877146,0.0047508488762586475
34.0,0.6472152406208822,1.6928579763199898,124.47264,124.47264,1.0,2.5682592858182316,0.30633606900980415,0.719176387489302,0.2931511649504458,0.32231957235998177,0.5709189804479334,0.11444038776281003,0.20349544646500695,0.34931029758504745,0.6510741653020812,0.22424686490326162,1.9688736008673906,0.2688653489133996,0.28113823666614834,0.5660601258277893,0.3255894201391396,0.21325289099547545,0.11389601892395189,0.003339388986009404,1.8829134156167129,0.0017514927752693228,0.005021586503017047,0.00310089600477251
35.0,0.6429747290498274,1.7968793084112495,128.1336,128.1336,1.0,2.6065845259553004,0.3085916303013981,0.7211667003056856,0.29781811287499643,0.3271780565915065,0.5718626217916842,0.11444038776281003,0.2049074526941882,0.35220624269943135,0.6496035201513325,0.22127495903017336,1.9427804511579825,0.2683811407847016,0.2782134333446983,0.5761169791221619,0.3304956779116515,0.21468282435018438,0.11389601892395189,0.0030498269563035314,1.7761201023622561,0.0016736523754327809,0.004501967671444151,0.0035714994724380745
36.0,0.6555977078775157,2.1380843858284497,131.79456,131.79456,1.0,2.5701340393639143,0.30326471988185916,0.7219633970780557,0.2934944653965524,0.3371366445789285,0.5761500658683387,0.11444038776281003,0.2124831774174466,0.348824524150355,0.6521848168801571,0.2269425469418565,1.992541522398474,0.26472078645991687,0.28382930937675466,0.5568950176239014,0.34050620576903157,0.2219951625634739,0.11389601892395189,0.003063691151265844,1.8395673470695328,0.001596207724222834,0.004613810350927934,0.003436009401483923
37.0,0.6447383773238949,1.6713918556172458,135.45552,135.45552,1.0,2.59052127087284,0.3134408405321447,0.7223101790487477,0.29634887073925453,0.313907190815252,0.5513217188854084,0.11444038776281003,0.1968573596416215,0.3489217290364132,0.6493962785052639,0.22139951370787794,1.9438740335226807,0.2708549073754459,0.27942270495461985,0.5459795594215393,0.31717742300201035,0.20657805485467665,0.11389601892395189,0.002956821191816972,1.8301438523812976,0.0015017220948226682,0.004490230967321617,0.0036776562572586272
38.0,0.6534783371687265,2.0120389101200105,139.11648,139.11648,1.0,2.623551915887672,0.3143286497629451,0.7235376185139225,0.2998626494750202,0.3167450455966985,0.5571172834812177,0.11444038776281003,0.19886907919079586,0.34879208120330235,0.6508449872143677,0.22329918293783252,1.9605530118390606,0.2696908147145114,0.27922178988326846,0.5590718984603882,0.3203181883854072,0.20916434000320677,0.11389601892395189,0.0027403070492606476,1.7474750097044307,0.0014246342231367115,0.0041254335005708265,0.0035086801460066496
39.0,0.6495430520670769,2.040064679291629,142.77744,142.77744,1.0,2.631217717934434,0.307075451127898,0.7248717981668278,0.3005230603813673,0.33126048661466456,0.5708791935052164,0.11444038776281003,0.20859915919668146,0.35348913265794807,0.6488652861031539,0.22339096352205462,1.9613588396905448,0.26215601075936273,0.28049435787211174,0.5506235957145691,0.33480982500622947,0.219353675659597,0.11389601892395189,0.002715582238781784,1.783795605004343,0.0013755338972125958,0.004130234662953847,0.0035503487640407318
40.0,0.652533548675682,2.2408090106148735,146.4384,146.4384,1.0,2.6274997566722154,0.30228151416803245,0.7240639473491874,0.3004443926714977,0.3358155656838853,0.5735481821641233,0.11444038776281003,0.21159302008278813,0.3515989255272025,0.6486403497301291,0.2209943165753851,1.9403164277668257,0.26423049894588896,0.2792343574071095,0.5871145129203796,0.3391080686972717,0.22227961568361831,0.11389601892395189,0.002582877156287849,1.7438522323263896,0.0013238896705805026,0.003910737739223289,0.003482951822518508
41.0,0.6527181602530229,2.2914965549089916,150.09936,150.09936,1.0,2.6603685722246246,0.3045948366787026,0.725808972945022,0.3043394642927665,0.32520909341057774,0.5790075045207969,0.11444038776281003,0.20492700860371327,0.3543830536398776,0.6473190179562073,0.22159399476287628,1.9455815651540382,0.26320744847787425,0.2794979079497908,0.5839875340461731,0.3288569415097328,0.21595123443178496,0.11389601892395189,0.002443628445549746,1.6937976635581435,0.0012548624899725606,0.0036980690459523942,0.0038909401045466767
42.0,0.6578010741022557,2.461094862051866,153.76032,153.76032,1.0,2.6631956044087386,0.3105028348831126,0.728206977296323,0.30440537902033127,0.3236877491803217,0.5821744799688993,0.11444038776281003,0.20321795412526333,0.3536116831284935,0.6471656511064676,0.22152091275317137,1.9449399096300317,0.2626284019908927,0.2803210463733651,0.5625612735748291,0.3269750259337832,0.21425763554071842,0.11389601892395189,0.0023971388298525144,1.7049343129692716,0.0012184692579703935,0.0036460683566493716,0.0030931783904112643
43.0,0.6519996440228525,2.1909755129013764,157.42128,157.42128,1.0,2.6748338089329757,0.31689561535947286,0.7292236042034413,0.3055753377680261,0.31919311470943035,0.5765532007182739,0.11444038776281003,0.20051585028445476,0.35665148714933453,0.6486875105697758,0.22244396922623458,1.95304428835884,0.2704070407040704,0.2799790539361145,0.5863044857978821,0.32277516983183624,0.21201419524886622,0.11389601892395189,0.002296080480440407,1.671457884945994,0.0011344702736897625,0.003527734983708908,0.0037841177728688852
44.0,0.6637625374491718,2.9015464449035817,161.08224,161.08224,1.0,2.682585253190195,0.3102255673638667,0.7297951191692549,0.30640530547086187,0.33357854940563464,0.595654894636873,0.11444038776281003,0.21047752909750364,0.35694250540944084,0.6484281886989778,0.22366842073452262,1.9637948968511842,0.26324890652019123,0.2856272838002436,0.579340934753418,0.33763456406836534,0.22255400846356269,0.11389601892395189,0.002247294296076665,1.6777641627359117,0.0011264842289064759,0.0034333391089794384,0.0031998436295846105
45.0,0.6568566867385386,2.4922083933971937,164.7432,164.7432,1.0,2.7337441121522303,0.3123507438796707,0.7305936631781316,0.31279463169713473,0.3232245776478278,0.585285445784766,0.11444038776281003,0.20314142708335317,0.3592703863090745,0.643590801733772,0.22148638817061644,1.9446367859310552,0.2616763969974979,0.28298217179902757,0.577314019203186,0.32687272492537706,0.21583367929477532,0.11389601892395189,0.0021834914719172423,1.6675985358506296,0.001119547332764313,0.0033053081756464556,0.004284946766086591
46.0,0.665889948067706,4.7307696167365005,168.40416,168.40416,1.0,2.751509916517603,0.31704936969137243,0.734274550107013,0.314687912157655,0.3190098813146674,0.5757143508891953,0.11444038776281003,0.20155728453054875,0.3657095876973919,0.6444928688744431,0.22075432756243674,1.9382093390800068,0.2617680826636051,0.2781456953642384,0.5703498125076294,0.3239347135225955,0.21499925377029086,0.11389601892395189,0.0021916638259552195,1.7185881045534188,0.001119283474884888,0.00332101116468213,0.003185272910376775
47.0,0.6667599864342346,2.969338255223012,172.06512,172.06512,1.0,2.7485411593469067,0.3174037232507478,0.7338899463241771,0.31438931961992805,0.30506797123727464,0.5730001726533068,0.11444038776281003,0.19230882649452258,0.3593765031486993,0.6418839884506894,0.22079094583471337,1.9385308452452141,0.26543352601156067,0.2785543811796795,0.57776939868927,0.30966973955096844,0.20598971062567253,0.11389601892395189,0.0021567074621011467,1.7332661737636954,0.0010741542487276577,0.0032946586950781225,0.0037113677760232965
48.0,0.6646042041634472,3.9016005581907933,175.72608,175.72608,1.0,2.7276284827719337,0.3175567809365678,0.7335608539510303,0.3120869141230693,0.3181751372259939,0.5871994000875153,0.11444038776281003,0.20213339931660448,0.361381524114152,0.6417358547223261,0.21916039369929047,1.9242146983699524,0.261354079058032,0.27962462223636075,0.5901342034339905,0.3236501532763525,0.21658749161261442,0.11389601892395189,0.0021336587791416176,1.753194321085175,0.0010647221306519558,0.003253117900392599,0.004483477680274209
49.0,0.6644312978640554,3.08073882453533,179.38704,179.38704,1.0,2.736802864203594,0.32643666438989544,0.7353134362862088,0.3132207167922129,0.28931365830177297,0.562253066837735,0.11444038776281003,0.18475772995227863,0.36110555223130825,0.6407642887179072,0.21827321781152187,1.9164253489602863,0.2625146886016451,0.2787433155080214,0.572420597076416,0.2955071566329309,0.19957100207811604,0.11389601892395189,0.0020991092532510916,1.7665358147205552,0.0010049776202696885,0.0032443598124605195,0.0040390197690758954
50.0,0.6793612998987604,4.249577059401869,183.048,183.048,1.0,2.767152723322677,0.3209417571474267,0.7366083890416105,0.3169469394205598,0.30699327082032246,0.5749938619815177,0.11444038776281003,0.19356288647362518,0.3623140583051298,0.6422935398082915,0.22004769711383565,1.9320051674568275,0.2635188308038224,0.28495464497966844,0.5628892779350281,0.31297768714145363,0.20774758526954626,0.11389601892395189,0.002064999865035938,1.7787901059145952,0.0010302126934526726,0.0031463921827753097,0.0036569763495532255
51.0,0.6653461390210742,3.487503906409543,186.70896,186.70896,1.0,2.7854059507892157,0.32057205146643564,0.7368182408158989,0.31898788486336405,0.30612452179818844,0.5656513634942031,0.11444038776281003,0.19204597167692689,0.36405855886279653,0.6416413949990636,0.21908962470769905,1.9235933510018879,0.2638219775177793,0.27925142392188773,0.5658039450645447,0.3116904627825564,0.20602779783119396,0.11389601892395189,0.0019441122547818183,1.7153461051166232,0.0009527320882433297,0.0029755397460316585,0.0038493569332163943
52.0,0.6753227436814461,3.7082922980151642,190.36992,190.36992,1.0,2.7966077632419135,0.3118713869361349,0.7358571296699773,0.3204019613074987,0.3252214011151634,0.5828283677210845,0.11444038776281003,0.20462026233232086,0.36553946704353785,0.6397613114357783,0.21740118791844032,1.908768980446969,0.25831946755407653,0.2806777340407325,0.5934486389160156,0.3305063507967128,0.21907782303282,0.11389601892395189,0.0019019254313192766,1.7158430301460612,0.000928020542336999,0.002915199910760032,0.002807119126361663
53.0,0.6647777077464936,3.5059782305753253,194.03088,194.03088,1.0,2.7825679142116084,0.30965824936766223,0.7374169784920451,0.3185815502357524,0.3180500786352427,0.5785867257092262,0.11444038776281003,0.20151301428879617,0.3624841209888692,0.6422112405037672,0.21850451896811393,1.9184561588057691,0.2588525094939957,0.2797444310136419,0.5989684462547302,0.32388917693296715,0.21609820659785475,0.11389601892395189,0.001770675246163589,1.6338261130240426,0.0009021426355640662,0.0026707617167761174,0.0034856911999463242
54.0,0.676616067333977,4.845228087453697,197.69184,197.69184,1.0,2.788448446961864,0.3178948595439544,0.7374355899864099,0.31921449368528265,0.3068721413330819,0.566359201743758,0.11444038776281003,0.19377343833940242,0.3630933409654077,0.6417042426533878,0.2171339125885472,1.906422319585437,0.2621606648199446,0.27643630308076605,0.5814940333366394,0.3125961799017592,0.20845898489044826,0.11389601892395189,0.0017306561479026037,1.6340739354163816,0.0008765111841897089,0.0026123242341126464,0.0033877708440602293
55.0,0.6692123775606983,3.675599857306966,201.3528,201.3528,1.0,2.850385039665815,0.3232368026229285,0.7411604398557498,0.3265842819638287,0.30294395893179854,0.567889942724624,0.11444038776281003,0.19073777475202683,0.37113178141766534,0.6403626058665475,0.21481758768806095,1.8860851302581012,0.26112425368930947,0.27646405332486906,0.5667134523391724,0.30840716417313746,0.2056874906672597,0.11389601892395189,0.0018105375816047289,1.746866782203142,0.0008939927769308723,0.002756203843877241,0.0034024268434683694
56.0,0.6723076320546351,4.200168698813799,205.01376,205.01376,1.0,2.8092099448481678,0.32125087157780535,0.7400186037960791,0.32187761467102816,0.3062149444758,0.5769967097044741,0.11444038776281003,0.19372933877359064,0.3666519477422858,0.642284566950296,0.21518329712992137,1.889296036533101,0.2622304914085586,0.2779971568472595,0.5704542994499207,0.31204767043071296,0.20869800764240476,0.11389601892395189,0.001681886984832013,1.6583708575417404,0.0008245087176762952,0.0025647830373034183,0.0031286146870011422
