round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_ece,fed_f1,fed_auprc_lift,fed_brier,fed_prevalence,fed_f1_best,fed_auroc,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
25.0,0.6432455147661333,1.310935585975726,53.6064,53.6064,0.4559241291901578,0.5723699188762142,0.3473229056753196,0.28295150408333325,2.2667015159459827,0.2207104218298879,0.11436304128902317,0.31697419311444697,0.6809290628931679,0.2583748375347803,0.6598641024890632,0.21903958995203393,1.9231540489425374,0.08296769046669326,0.275716590147661,0.4806350767612457,0.3608289520008778,0.23002356296640028,0.11389601892395189,0.008661743700847156,0.5456679533235729,0.008661743700847156,
26.0,0.6369218029991346,0.9527668116188949,55.58784,55.58784,0.5412350858791136,0.5485088550368434,0.3501376645751617,0.2937870684946914,2.3830568282916795,0.21977105906409394,0.11436304128902317,0.3275619656847351,0.6961847267169761,0.27090463342473403,0.6594742161223408,0.21747215422218794,1.9093920602035581,0.06612244897959184,0.27428571428571424,0.48165932297706604,0.36166295429901757,0.23066953139773716,0.11389601892395189,0.004959014437451093,0.7920396294211969,,0.004959014437451093
27.0,0.6147826486536021,0.9973965723444014,57.56928,57.56928,0.5412350858791136,0.5451705143182028,0.3326090438317106,0.3080527079815426,2.530636333625748,0.20724261604985736,0.11436304128902317,0.3378306793463496,0.7083695196952525,0.28721666046432537,0.6604324169606542,0.2186992223620635,1.9201656425593634,0.10542516352443247,0.2752688172043011,0.48343321681022644,0.3616325583315872,0.23048827251931067,0.11389601892395189,0.0051134314917619635,0.8415394729236141,,0.0051134314917619635
28.0,0.5944065144559637,0.9072975304459788,59.55072,59.55072,0.5412350858791136,0.5988347360400966,0.34129761753582183,0.30688984052389046,2.6400654040139533,0.21358219617691457,0.11436304128902317,0.3480598748482655,0.7208232792794061,0.29846014012814814,0.6627067290009647,0.22078818549568732,1.9385066096393333,0.13763440860215054,0.2808295076776951,0.4822339117527008,0.36018318832865587,0.22924776372469488,0.11389601892395189,0.006498420495847995,1.112908780341968,,0.006498420495847995
29.0,0.5758065263950645,1.1626467062388053,61.53216,61.53216,0.5412350858791136,0.5848671616920742,0.31708421988697416,0.32362586708231783,2.7741146614182117,0.198725018336014,0.11436304128902317,0.3582749288051863,0.7306564575584353,0.31155286209259503,0.6613887855790133,0.2159563848131018,1.8960836985645249,0.08267090620031796,0.27785693929894556,0.48012182116508484,0.3576203578296273,0.22755326460092296,0.11389601892395189,0.007068173812612702,1.2617065836675465,,0.007068173812612702
30.0,0.6437507434017937,1.4810693267850223,65.18272,65.18272,0.9971592150692714,0.5708327258656634,0.34765107026286163,0.28360431408940545,2.2777387850662496,0.21963489752724885,0.11436304128902317,0.31869364638509273,0.6815256108316053,0.25922164309351137,0.6586994757190446,0.21347514839059575,1.8742985962760703,0.04668611921634014,0.2778284671532847,0.4789161682128906,0.3587784249116348,0.22857614718947541,0.11389601892395189,0.005999076790353032,1.515270032454282,0.00840133340501249,0.00512012298329585
31.0,0.6390581099785144,1.118203579214137,67.16416,67.16416,0.5412350858791136,0.572240302549283,0.341172491966757,0.29419425968764534,2.4413151572422587,0.21499301380703126,0.11436304128902317,0.3313105138878856,0.6989601651090852,0.2771023613063384,0.6630723070796627,0.22191021321697807,1.9483579436182665,0.09836065573770492,0.28307123034227566,0.4798099100589752,0.356594164585742,0.2266505561712699,0.11389601892395189,0.004194543021606076,0.7881962425308302,,0.004194543021606076
32.0,0.6152788000436752,1.032165755114398,69.1456,69.1456,0.5412350858791136,0.5691631962859408,0.3278882463288204,0.30881751225012305,2.5791740059599437,0.20616396131212641,0.11436304128902317,0.3447484916752916,0.7141906038149035,0.29172220801972,0.66363166124271,0.2229936500705859,1.9578704521663595,0.1487486781811773,0.28304292392690183,0.48116087913513184,0.355682910019657,0.22565635624804362,0.11389601892395189,0.004852327801587543,0.9356201293412596,,0.004852327801587543
33.0,0.5920176778660997,1.2865524719776034,71.12704,71.12704,0.5412350858791136,0.5532273473021125,0.32745566426215145,0.31413868502418607,2.6954956715924046,0.2047409977670569,0.11436304128902317,0.3513802230662849,0.7258044924907184,0.303000144620642,0.6625726506585525,0.22080049158720474,1.9386146563615425,0.1262848751835536,0.2800175927283389,0.4829796850681305,0.35664327620464004,0.22649191631769067,0.11389601892395189,0.005326700210038666,1.0654952537734061,,0.005326700210038666
34.0,0.5700951090181738,1.4163765915462099,73.10848,73.10848,0.5412350858791136,0.5665831479927655,0.3077788547825796,0.32802429457655424,2.88220092222612,0.19063962023511402,0.11436304128902317,0.36808568116201407,0.739674366939848,0.3234586690562105,0.6622162336796262,0.2195823565667636,1.9279195062417258,0.11316484345529988,0.27957754835647325,0.4810786247253418,0.3545610522073723,0.22497532903986256,0.11389601892395189,0.005723681961498002,1.1871154692489654,,0.005723681961498002
