round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auprc_lift,fed_ece,fed_f1_best,fed_prevalence,fed_f1,fed_auprc,fed_f1_best_threshold,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
22.0,0.6372725282662554,0.7803937737894353,80.54112,80.54112,1.0,0.2075276011843079,2.4521290662237236,0.32920051020824964,0.33141415110309475,0.1148036253776435,0.3014655930624763,0.2814526904173329,0.548407858631537,0.7046837484818642,0.6577358535175787,0.21741529139475832,1.9088928080965324,0.275135948166146,0.2810347466707485,0.5547601580619812,0.32787658678445264,0.21163361400387112,0.11389601892395189,0.00489653046855184,1.7296421931678196,0.003074752536568776,0.006856610798739114,0.004238883437891066
23.0,0.6398657875808273,1.0746607460389872,84.20208,84.20208,1.0,0.2075191491790131,2.477036697786685,0.33051821724666436,0.3332361854305247,0.1148036253776435,0.3064340687558823,0.2839438922398267,0.5751372881211183,0.7071008655090241,0.6584024552952136,0.2175679026743562,1.9102327256901384,0.2746528594963521,0.28413669601552005,0.5517999529838562,0.3295829252660653,0.21214398654059433,0.11389601892395189,0.004830368757159046,1.785832797870171,0.0030690945864292798,0.006744035229098302,0.004472575219164202
24.0,0.6384565077366219,0.916764169630973,87.86304,87.86304,1.0,0.19990582348732505,2.519780989411575,0.31703779896873535,0.33704166228896143,0.1148036253776435,0.3081017878998104,0.2890590339753985,0.574121205854602,0.7094611347294301,0.6574701816241992,0.21747716810964812,1.9094360818252756,0.27627407949280663,0.28305235137533274,0.5403220653533936,0.3151651635163991,0.20519871262050027,0.11389601892395189,0.004447546828308895,1.7144475150589642,0.0026172267119797875,0.006449695629473337,0.0052631016877544385
25.0,0.6446485098425432,1.2104352028423937,91.524,91.524,1.0,0.21130629306905271,2.5412711903426137,0.33279644932484986,0.34035859598456625,0.1148036253776435,0.3021483299313382,0.2916551095928707,0.5870390315497931,0.7099912301136276,0.6551827805057219,0.21636482963966133,1.8996698188733676,0.2678050362044742,0.2818958818958819,0.5732339024543762,0.3310254881669811,0.21686040315693814,0.11389601892395189,0.0043951323484095394,1.7654666138296307,0.0026866785173105933,0.006266388702492055,0.003841377865326695
26.0,0.6426105608582419,1.305689539556794,95.18496,95.18496,1.0,0.21213225098285618,2.5390107768349743,0.33562477220269443,0.337708830522812,0.1148036253776435,0.3035495494104652,0.2917431546461348,0.5827302063073426,0.7122516121491762,0.6560956652737946,0.21842348759217706,1.9177447083380317,0.2711754537597234,0.28391444476999705,0.560051679611206,0.33399038625968924,0.2174279324700281,0.11389601892395189,0.004658094700976033,1.9472664460236047,0.0025711480395956185,0.006954752558104699,0.005016117921818718
27.0,0.644734511482768,1.222204933075492,98.84592,98.84592,1.0,0.2111879339483119,2.591063366808296,0.3367974109310094,0.33986199337405787,0.1148036253776435,0.30669021105414845,0.2976338254904138,0.5632028011033032,0.7133516735860626,0.6538424363124109,0.21598359984748053,1.8963226448827177,0.26981981981981984,0.28248951950983553,0.5623573660850525,0.3355323826756639,0.21660142491231765,0.11389601892395189,0.003978997880921558,1.7307833543527522,0.002314423659480846,0.005809935669370067,0.0050329751233099546
28.0,0.6431381297236923,1.1218112292761178,102.50688,102.50688,1.0,0.2034836982970536,2.5632149914721145,0.32373402631139914,0.341091790979277,0.1148036253776435,0.3112394881709604,0.2947554062465192,0.5649313518921926,0.7140390906601931,0.6539814089410024,0.21563254618899003,1.893240415479029,0.27636113025499653,0.28181962276113487,0.5572455525398254,0.32218594878651446,0.20928150129445572,0.11389601892395189,0.0037432646267876136,1.691170932012028,0.0021984973119048372,0.005441741290393475,0.004700234020745433
29.0,0.6446075434132592,1.3177777616275947,106.16784,106.16784,1.0,0.19319042826491184,2.5736185061367545,0.30401055107806174,0.33971018662764824,0.1148036253776435,0.3144455800548152,0.29533511417284786,0.530166239947107,0.7149895922898997,0.6534646225182644,0.21600165173023328,1.8964811392965113,0.2749691738594328,0.28205523838913743,0.5445563197135925,0.30257425850965386,0.199695673364051,0.11389601892395189,0.0037484971006917917,1.7568333354338392,0.002046078119260342,0.0056284582776918585,0.004783166142655164
30.0,0.654670188414617,1.8889248769895715,109.8288,109.8288,1.0,0.19845422996439782,2.6247393903492227,0.3153812967472255,0.3450434623245246,0.1148036253776435,0.31514473233803636,0.30145145978599597,0.5501812868113821,0.714852915221281,0.6511705074431049,0.21439902167566405,1.882410146563751,0.2745050406899065,0.2835820895522388,0.5558889508247375,0.3138565067006538,0.20509040739672307,0.11389601892395189,0.003760440016472931,1.831025311457779,0.0020496313397021385,0.005642083839590953,0.004676294723150677
31.0,0.6415853667979692,1.6334026676123585,113.48976,113.48976,1.0,0.19418222279784597,2.6478974615548476,0.30794485488722445,0.34607711506456607,0.1148036253776435,0.316576220378425,0.3045432983826812,0.5488836859922185,0.7179401772920703,0.6523879548555058,0.21349769244099787,1.874496531643918,0.2755924749572441,0.2832286128564524,0.5525597929954529,0.30672676549185407,0.20118447224158598,0.11389601892395189,0.003712015612723424,1.8703985325337271,0.002051683413795883,0.005542070292889852,0.004027528749191563
32.0,0.6522820609018839,1.7161979286580524,117.15072,117.15072,1.0,0.19905557268855686,2.655406252637969,0.3164484684349902,0.3446498072715963,0.1148036253776435,0.3158082526544872,0.3055307200368199,0.5600923905467985,0.7172998039352361,0.6522818241421232,0.2137658300544657,1.8768507633018907,0.27580372250423013,0.2847754654983571,0.5521047711372375,0.31561715335612806,0.20616878809112335,0.11389601892395189,0.0033871193565850606,1.7646895354919252,0.0018554891886087945,0.005080479928154911,0.0037008661016531058
