round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_prevalence,fed_f1_best_threshold,fed_ece,fed_f1_best,fed_auprc_lift,fed_auprc,fed_brier,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6425508699470749,0.3892600094022767,80.54112,40.27056,1.0,0.2917760654255663,0.11467774420946626,0.5206199267322024,0.3283547145433626,0.30841366789639,2.171175649533581,0.24927094468215477,0.20697359606826066,0.6848172541238693,0.6625704921528529,0.22270717923387642,1.9553552559425058,0.2750884038531886,0.2806912096168295,0.5424501299858093,0.32812196707371843,0.2090221450802133,0.11389601892395189,0.0072639739441459905,1.423414025666716,0.005927501754185199,0.008481859365695999,0.004443885180486371
12.0,0.6412982133082955,0.40821051919651935,87.86304,43.93152,1.0,0.29377609652245346,0.11467774420946626,0.5460827853211764,0.3306049349912876,0.3108957919364771,2.165392004330138,0.24873764226819056,0.2093870954574898,0.6862755794739109,0.6626300267519172,0.2222515337866033,1.9513547171038537,0.2746376811594203,0.2812713602187286,0.5817972421646118,0.330503541062937,0.21192750273131167,0.11389601892395189,0.006931246915622504,1.4365701785500278,0.0057517861918977625,0.008023248960059026,0.005034147240199275
13.0,0.6420991131222158,0.46835648205332836,95.18496,47.59248,1.0,0.29197256275464506,0.11467774420946626,0.5387907359704062,0.3251383185925005,0.31319185114732734,2.2162862352331647,0.25467788356465815,0.20512767471489218,0.6894704282285474,0.6619645293260358,0.2206169830119714,1.9370034624237118,0.272501478415139,0.2784698812838928,0.5394811034202576,0.32488803564433455,0.20776643605332729,0.11389601892395189,0.006707088280210333,1.4715940343085094,0.005346056090834609,0.007988456345566863,0.005250599529205506
14.0,0.6415976929471565,0.4694102125033613,102.50688,51.25344,1.0,0.2938595242448426,0.11467774420946626,0.5450503361305412,0.33621213371159225,0.31614288413441133,2.261235342522017,0.2597071215096511,0.21139113418134642,0.6919572928074824,0.6625961683311171,0.2212570855375583,1.942623522998562,0.27381215469613257,0.2794328500876214,0.560292661190033,0.3359751734593667,0.21399541334251537,0.11389601892395189,0.006381328932825452,1.4799032605042157,0.004795974531294778,0.007907340047717511,0.004058488577254958
15.0,0.6402761391854422,0.48381103440379275,109.8288,54.9144,1.0,0.2912863933159417,0.11467774420946626,0.5569163832123215,0.3382601865242758,0.31941594079474794,2.267110938564848,0.2607452909830794,0.21375489405157178,0.6943123189435542,0.6614616225969243,0.22317180026728545,1.9594345998721583,0.2706958927431368,0.2808286747780335,0.577693521976471,0.3380149523381906,0.21704411943522967,0.11389601892395189,0.006522571120201845,1.5930770206759917,0.004601967701903642,0.00840518841762416,0.005005093142741807
16.0,0.6389625116642697,0.5566817846408872,117.15072,58.57536,1.0,0.29427261944538446,0.11467774420946626,0.538547737827789,0.34161689873899204,0.320930938127021,2.3005144079018334,0.2648196995526052,0.21468961106653559,0.6955398293540063,0.6619632994797651,0.22203373887099082,1.9494424912186108,0.27243835616438355,0.28230184581976114,0.5606278777122498,0.34127707139382785,0.2178057922897109,0.11389601892395189,0.00658954063175483,1.7071561922384717,0.004544550031241755,0.008617434283164154,0.003820475882642062
17.0,0.6419602891723561,0.5998072449527682,124.47264,62.23632,1.0,0.29509970992310325,0.11467774420946626,0.5396048913804546,0.3496945352862848,0.32058582541142233,2.3240429195205574,0.267262365070616,0.21977964994511973,0.6942134689887857,0.6583362192889191,0.21877683855304986,1.920847107914515,0.26944234710387227,0.2824987767085304,0.5698017477989197,0.3494387128509383,0.22312685631409016,0.11389601892395189,0.006170653951742655,1.6874634903397236,0.004091550887066852,0.008257716254848127,0.004252055615399434
18.0,0.6402450969380198,0.5860817372438734,131.79456,65.89728,1.0,0.3015272205671325,0.11467774420946626,0.5516884265259314,0.3193365083245348,0.3246705471271524,2.3282536326631043,0.2680343494485523,0.20251884493148642,0.69761016113285,0.6600289144387917,0.2206899005881361,1.9376436742314078,0.2761466808159415,0.28102189781021897,0.5342070460319519,0.3186832204638465,0.20655749941226179,0.11389601892395189,0.006135106848321715,1.7687065696300124,0.003943486930619672,0.008349724357103913,0.004776392836093906
19.0,0.6471769940813712,0.8303562355584182,139.11648,69.55824,1.0,0.3037894000369594,0.11467774420946626,0.5375601716380856,0.33549012175000537,0.3256257731792025,2.380619422590078,0.2739640129341082,0.21030986342118865,0.701263765456008,0.6588785940437591,0.2195926303751295,1.9280097096435915,0.27192681532304175,0.28178382464096746,0.5485884547233582,0.33530425969649086,0.21451270382906143,0.11389601892395189,0.005935903592737447,1.802141559714073,0.003934387957619129,0.007973575924003216,0.00437063487377388
20.0,0.6397048994949563,0.6604416894637313,146.4384,73.2192,1.0,0.2995124170770187,0.11467774420946626,0.5401774698630171,0.3413104432640169,0.32855371802939265,2.3829917225696016,0.2746977068235667,0.21477292594215436,0.7008854477587464,0.6596521046007846,0.22001830326461586,1.9317470912791217,0.27218934911242604,0.2813317064667945,0.5859596133232117,0.34098356518296524,0.21906398923275888,0.11389601892395189,0.005459081876121793,1.7326381139355362,0.0035267454760771616,0.00745887904839718,0.0037802639796292656
21.0,0.6400260127254362,0.769800721352236,153.76032,76.88016,1.0,0.30253091765885,0.11467774420946626,0.5349578845904613,0.336144367654851,0.32977842956188946,2.3988563857034535,0.2767360973185212,0.21151158806122913,0.7032069098603467,0.6596452400506816,0.22111529322571358,1.9413785952725156,0.2753139039281189,0.2798881762867949,0.5705274939537048,0.33608449012794056,0.21622090680329797,0.11389601892395189,0.005611104083374487,1.8650409682668396,0.003430479457373136,0.00788681103766906,0.004672591613490413
22.0,0.6403749657225617,0.8581980302517541,161.08224,80.54112,1.0,0.30120405690957763,0.11467774420946626,0.5518687185789163,0.3356156438232817,0.33284737114760143,2.4653984603188897,0.284032727584431,0.21112273398591014,0.7063293704560739,0.6597106728920649,0.21912925208006612,1.923941276879732,0.27163781624500666,0.2818353669015295,0.5774829387664795,0.335317383523727,0.21600381261137103,0.11389601892395189,0.004931011119902636,1.7217505649077793,0.003077502329496709,0.006866233434026781,0.004370251149624971
23.0,0.6432054654133392,0.9829374491365461,168.40416,84.20208,1.0,0.31171270170865584,0.11467774420946626,0.5266856274399664,0.32229517338323116,0.3367186667029078,2.454499288114536,0.2834721157589878,0.20203080631719453,0.7075279557368453,0.6570727153886247,0.21689323611366218,1.9043091950253441,0.27556644213104714,0.2783674689789206,0.5385743975639343,0.32189166900149235,0.20731798419590083,0.11389601892395189,0.004920281865836234,1.801423517656076,0.003017220469593453,0.006914634671055678,0.004046348324228361
24.0,0.6430107093143315,1.0309549057336098,175.72608,87.86304,1.0,0.30534859303910883,0.11467774420946626,0.5333305576409159,0.31732550936318815,0.3354682017547518,2.4923950908705526,0.2874085612521396,0.2004975661075287,0.7084623094953529,0.657184016476125,0.21798735646566947,1.913915504028452,0.2740608228980322,0.2792333391946545,0.5787176489830017,0.3167478904997384,0.2064673258071482,0.11389601892395189,0.004607162322844301,1.7599168036867923,0.0027262324444621206,0.006585154494858632,0.004038025239814232
25.0,0.6488622271100682,1.3817222607500228,183.048,91.524,1.0,0.29954236151411634,0.11467774420946626,0.5629385252486004,0.32557539103606276,0.33675053953165773,2.507568522303947,0.28933538539380993,0.20723852113668378,0.7099687345914051,0.6569013777239903,0.21842744221649935,1.9177794296949295,0.2688689564646686,0.27950498038031996,0.5642130374908447,0.3252770963703909,0.21357649634146014,0.11389601892395189,0.004570540832005279,1.8179290369916998,0.002733992740836352,0.0065068947413427355,0.004202372089665993
26.0,0.6417424722778537,1.3854796703156107,190.36992,95.18496,1.0,0.3045615188363512,0.11467774420946626,0.5471648731515606,0.3320663695334036,0.3384493271938411,2.518442992052666,0.290886158949641,0.2090532495563892,0.7122690639677959,0.6570247513840666,0.2193328138158507,1.9257285363266186,0.26986572749284615,0.28007889546351084,0.5549615621566772,0.33117887202386503,0.2149062668240566,0.11389601892395189,0.004363446874432983,1.80931621892978,0.0025792389002712002,0.0062430818046697615,0.004000571827399929
27.0,0.6511097518204508,1.3634568906559876,197.69184,98.84592,1.0,0.3050225149030414,0.11467774420946626,0.5428582164201011,0.33771773293387064,0.33640331195182377,2.556602519417125,0.29469551444334563,0.2119957220963366,0.7137711140642825,0.654257923560687,0.21692992343220532,1.9046313074124999,0.27141417534430634,0.2801242236024845,0.5621297359466553,0.33698877376785064,0.21826698989721036,0.11389601892395189,0.004021421131158816,1.732565430311297,0.0023822243368488,0.005750955083097172,0.0041954600094737575
28.0,0.6414134202453244,1.2481254067194567,205.01376,102.50688,1.0,0.3048070730989417,0.11467774420946626,0.56139618083497,0.3288928271330756,0.34259580508945514,2.5534540749435015,0.29448034349654784,0.20640604767877704,0.7157441855517137,0.6535206307213892,0.2172679594409075,1.9075992426563813,0.27137042062415195,0.27975077881619936,0.5529068112373352,0.3281713141749913,0.21269147477063458,0.11389601892395189,0.0038837854124190102,1.733243097733066,0.0022970724988048727,0.0055692008703829,0.004237272863329448
29.0,0.6428614053463411,1.285100049006716,212.33568,106.16784,1.0,0.31129779900736826,0.11467774420946626,0.5661661209424156,0.31068865282397956,0.34370441670599744,2.5862117643855833,0.2982937582693937,0.19651014426644864,0.7164290210295344,0.6541461832423757,0.21772670828339252,1.911627029113003,0.2715703444249854,0.2801145786220413,0.5423298478126526,0.30951714002875036,0.2034678793862372,0.11389601892395189,0.0037753470960257937,1.7474670143310504,0.002187051333976241,0.005461072714256269,0.004131038329706388
30.0,0.650871486815946,1.724563009753501,219.6576,109.8288,1.0,0.3120596338928345,0.11467774420946626,0.5622852596736628,0.32219982292497085,0.3449994146850067,2.617212993473029,0.30208582835445397,0.20266756871713512,0.7173724962749518,0.6531661212591277,0.21778779303542398,1.9121633494568444,0.27488151658767773,0.2797373644831272,0.5449762344360352,0.3210985999820238,0.2093826184659673,0.11389601892395189,0.0037309645615996416,1.7895702865898784,0.002101855985537002,0.005461444790340547,0.004392633965780796
31.0,0.6479838415409704,1.5054346313367404,226.97952,113.48976,1.0,0.3153908830385477,0.11467774420946626,0.5532594622869684,0.30605125408982564,0.3499891039616592,2.6269536409951697,0.3031181119753946,0.19359042565726095,0.7192590616998059,0.651269560265705,0.21526082533446725,1.8899767293727483,0.2758372344256392,0.277203434378833,0.5675826072692871,0.30499249243335225,0.20131126101514624,0.11389601892395189,0.0038443592364136446,1.907167344543268,0.0019369662507918905,0.00587584472752941,0.005933797683987483
32.0,0.6556200429004855,1.8037019823312932,234.30144,117.15072,1.0,0.3143839796515034,0.11467774420946626,0.5642546137451586,0.3198041608578427,0.3506422381009628,2.6559210599396557,0.3067285221283607,0.20129095484623527,0.7206953433717744,0.6502885570735762,0.21643146226354415,1.900254849188846,0.2734130207728908,0.28007419183889776,0.523718535900116,0.31901706693272325,0.20921101907613043,0.11389601892395189,0.003656822901556824,1.8783751254104573,0.0019084804734360308,0.005513578100090965,0.0061876068010179265
33.0,0.6507982566447739,1.8298338294756522,241.62336,120.81168,1.0,0.31215630052241033,0.11467774420946626,0.575039341100393,0.32721737631981707,0.35020462849276784,2.664500833546878,0.30761662372291615,0.20599552204508045,0.7218684435761175,0.6503958423365191,0.21248808587208723,1.8656322484279722,0.27176692983431555,0.2767556361751749,0.526872992515564,0.32649128889746964,0.21387048185986623,0.11389601892395189,0.0032901058550184807,1.7472833718175025,0.0017824729540642076,0.004897021132976462,0.004087320143107874
34.0,0.6508495808642676,1.798918684362722,248.94528,124.47264,1.0,0.31424681017286876,0.11467774420946626,0.5695300800997806,0.31690201476257396,0.3490775776868357,2.677250468640032,0.309209831799884,0.19988846556203463,0.7210108340336688,0.6518635509155603,0.21434430527331017,1.8819297399361024,0.2720856102003643,0.2785862785862786,0.5636097192764282,0.31612116675451646,0.20771013265712562,0.11389601892395189,0.0032056209225109025,1.7556662793540454,0.001745625104040355,0.004766155231409849,0.004412554744949299
35.0,0.6575339160091445,2.3590862448373207,256.2672,128.1336,1.0,0.311248474065391,0.11467774420946626,0.5640316295108317,0.3156919159915333,0.3515735997360686,2.6634016890200884,0.3076933418745115,0.20006818604938742,0.7220827025991011,0.6514836915607799,0.21345118157921544,1.8740881691548525,0.2699525209134072,0.27362784471218204,0.5322510004043579,0.3155769830089816,0.20843876898015534,0.11389601892395189,0.0029684281717046643,1.6782923611572187,0.0016558688942476098,0.004374550340785897,0.003851297438351421
36.0,0.656572001643543,1.99132475190823,263.58912,131.79456,1.0,0.30977652982399845,0.11467774420946626,0.5830133359612896,0.33123689492037156,0.35215045094734176,2.705402600148036,0.3123159412787037,0.20853839547683947,0.7226209839149407,0.6542125572926395,0.21619993611826116,1.8982220639565757,0.27203022558062007,0.27796143250688704,0.5436725616455078,0.3303959279698956,0.21653800265763004,0.11389601892395189,0.0030610826828748505,1.7837594641614487,0.0015782476238357813,0.004650339881129919,0.004390597270702758
37.0,0.6528638953917418,1.9497877044651084,270.91104,135.45552,1.0,0.3151705035968531,0.11467774420946626,0.5708092350328916,0.3287167620324223,0.3562438845297348,2.7381977725802793,0.31603334843521935,0.2051197828886053,0.7256492725784721,0.6518195650872044,0.21348547166917264,1.874389234023328,0.2729766803840878,0.2764308922769308,0.515752375125885,0.3276751279715936,0.21300219306870508,0.11389601892395189,0.002767901833353959,1.65860155190785,0.001443883479069697,0.004188393152916009,0.004233725078934482
38.0,0.6537980914916312,1.7859519927736662,278.23296,139.11648,1.0,0.31584356390326174,0.11467774420946626,0.5717334800023747,0.32431274001645943,0.35726204545740925,2.7592072093312066,0.31836165367204206,0.20331331468477148,0.7283072072714889,0.6521088299498589,0.2135162916655641,1.8746598316849725,0.26834708900289983,0.27758674585808063,0.5604615807533264,0.32286124239459874,0.2113749520198312,0.11389601892395189,0.0026567113721735094,1.6378237400331273,0.0013802517266337634,0.0040207732938830065,0.004411553872643822
39.0,0.6489131148485644,1.8465314537430046,285.55488,142.77744,1.0,0.3217866350788064,0.11467774420946626,0.5669064552345935,0.3107384533466613,0.35917729217603184,2.7611761504247005,0.3188326112455506,0.19647427337968618,0.7302982979326912,0.6482817114982444,0.21239222940111407,1.8647906345429675,0.2647572476423332,0.2761017216869373,0.562462329864502,0.30965471722647236,0.20567244739867885,0.11389601892395189,0.002710464129493916,1.721500892235781,0.0013695216163496248,0.004137107132300568,0.004034712546952206
40.0,0.661833852239596,2.7133978620742356,292.8768,146.4384,1.0,0.3178634848389736,0.11467774420946626,0.5663561511162034,0.3162615795062145,0.36344392550467675,2.7838309627738282,0.3214900220749811,0.199159772695971,0.7303281556974704,0.6503739811915846,0.2142329454248577,1.8809520073559425,0.26803185437997723,0.2757913247362251,0.5468863248825073,0.3152166434492983,0.20818005392370428,0.11389601892395189,0.0030947003453525523,2.0204912345552657,0.0014106880832302957,0.00488739939325934,0.005020200159129815
41.0,0.6622568307413975,2.288663128276421,300.19872,150.09936,1.0,0.3111774143723875,0.11467774420946626,0.556492805964907,0.3241864310516532,0.3643145378274836,2.7529567965917403,0.3184938391599915,0.20353133946626487,0.7289441041269891,0.6483311563381081,0.21272994475023557,1.867755754415568,0.2682599955327228,0.2748490288885262,0.5688486099243164,0.32324050409096655,0.21211310776874812,0.11389601892395189,0.0031824343406079186,2.138949765374946,0.0013443375287288133,0.005130932152793857,0.005875790745849366
42.0,0.6654317621751272,2.5766348932611627,307.52064,153.76032,1.0,0.32402627505746334,0.11467774420946626,0.5546524889395767,0.2966521682214478,0.365008803741564,2.7976937008317937,0.3233546713976223,0.18787279236456303,0.731406558926952,0.6479659923913177,0.21027620661259322,1.8462120853670414,0.2704316457270805,0.2751183587585481,0.5110703110694885,0.29617579218495277,0.19746822656982813,0.11389601892395189,0.0026926885838920917,1.861643602278491,0.0012661791357246326,0.004195877248764356,0.005952705900363733
43.0,0.6658567638540908,3.165622157795128,314.84256,157.42128,1.0,0.30931677068208,0.11467774420946626,0.5643488251231797,0.32407267479196517,0.3606337431667453,2.796259434463068,0.3233078344453861,0.20569251993929996,0.7315137086352757,0.6493879958671143,0.21303542823999136,1.8704378805569546,0.26761914916302376,0.2790317304546941,0.5877787470817566,0.32327156320397626,0.21514122477255307,0.11389601892395189,0.00266178688010673,1.892451278567023,0.0012856327546655125,0.004104269720161127,0.005447851464665777
44.0,0.6699152881372299,3.3151900864265555,322.16448,161.08224,1.0,0.31051969700639803,0.11467774420946626,0.5824010708657247,0.33308414452081087,0.3583859019833974,2.756355332957788,0.31795728015030705,0.2098693723708829,0.7304128894821853,0.6488602035751984,0.2144311623604243,1.88269233978757,0.2633107454017425,0.27800061709348967,0.570671021938324,0.3327543081830192,0.21901628622765934,0.11389601892395189,0.0024965626580786223,1.820657266807757,0.0012343745990464367,0.0038223547993355323,0.003669947721303025
45.0,0.662683708311973,2.67497635557375,329.4864,164.7432,1.0,0.31523015004689925,0.11467774420946626,0.5643219975876544,0.3179373293495091,0.3614606853433072,2.8039141091324575,0.32381515661307697,0.20058296077455245,0.7309756494636309,0.6478272080045021,0.21318186581542525,1.8717235934099357,0.2642492917847025,0.2775453277545328,0.5495833158493042,0.31698179787208025,0.2098822865345556,0.11389601892395189,0.002246214451094415,1.6811731022953609,0.0011341122932738564,0.0034049634382644143,0.004569498358523391
46.0,0.6662027709591963,3.121508681644392,336.80832,168.40416,1.0,0.31362015858129166,0.11467774420946626,0.5735482518586507,0.318065204024133,0.36250101169715443,2.8334972899377635,0.32703445788033225,0.20082863173815813,0.7345989260006355,0.6491362538651684,0.21266580989079717,1.8671926543173878,0.2622187742435997,0.2767679853367955,0.566580593585968,0.3174561970038645,0.21058808204422044,0.11389601892395189,0.002219918411363112,1.7038073227759014,0.0011185131784074425,0.0033680914415149883,0.0031147476782612416
47.0,0.6660614555530983,3.626374184603743,344.13024,172.06512,1.0,0.3194408139109935,0.11467774420946626,0.5694125237399178,0.31536065782878403,0.36923119236966767,2.8772262850521293,0.3317342784069537,0.19841332423812708,0.7372777386424574,0.6453640643638289,0.21181377893356618,1.8597118752236086,0.2620830496936692,0.2730178055090549,0.5591193437576294,0.3154815817028393,0.20892071522618486,0.11389601892395189,0.00224848760897144,1.7677440599618421,0.001102276041301948,0.0034421091893977627,0.0033334402811270106
48.0,0.6707305454125522,3.6851518410078072,351.45216,175.72608,1.0,0.31201335766203103,0.11467774420946626,0.5694271367369642,0.33054796353607896,0.3639946045229504,2.8868790254809586,0.33398145601232326,0.20772049118869468,0.7353435117044715,0.6456539692485223,0.2104847287576039,1.8480428969000582,0.2660560230056449,0.27593240093240096,0.5616413354873657,0.3302407856445464,0.2181739635854274,0.11389601892395189,0.0022573169516338634,1.8168555099182413,0.001085103286752675,0.003474443934024849,0.0034840474011897556
49.0,0.668360067268549,3.2305314386508655,358.77408,179.38704,1.0,0.32200691833303097,0.11467774420946626,0.5646184298049468,0.30836212333833407,0.3681410425809182,2.901381773395769,0.33531093823453695,0.19444337805987935,0.7364559275383166,0.6442243984533252,0.20911005076397396,1.8359733091601407,0.26424809830310125,0.2719564869620861,0.566996693611145,0.3083678549715858,0.2053938038113562,0.11389601892395189,0.0020882602314796542,1.7219566639942059,0.0010345157402382047,0.0031755029610770467,0.004053289144416936
50.0,0.6838704617900666,4.286802242748523,366.096,183.048,1.0,0.3228687040733665,0.11467774420946626,0.5709394732038121,0.3068918815219481,0.3681691426720965,2.915023094931493,0.336362109489226,0.19321171214192973,0.7355211475491105,0.642426877733051,0.2064799832250308,1.8128814788767729,0.2671919770773639,0.27169018312818977,0.5493428111076355,0.3067510001572592,0.2047538717914236,0.11389601892395189,0.002090763902113502,1.7645867610463029,0.0010054638991226458,0.003208739644348363,0.0043020325023091265
51.0,0.6836867538249817,3.9936543626373635,373.41792,186.70896,1.0,0.3255332898476209,0.11467774420946626,0.5538536354314165,0.3024751062823057,0.3744328746890182,2.93673217739084,0.33903020928688593,0.19011350003591349,0.7360484520464142,0.6431738587490937,0.20790271272763433,1.8253729558927823,0.2655017594952069,0.2728088543224648,0.5427827835083008,0.302608256380323,0.20140667931933687,0.11389601892395189,0.0020270223722661743,1.7518819049982994,0.0010132303447795386,0.003067229693947129,0.003472037988237786
52.0,0.678955580487525,4.728563167882287,380.73984,190.36992,1.0,0.32349461811998176,0.11467774420946626,0.5571736298906659,0.29689873233273073,0.3728220201047805,2.972257989721839,0.34365352097203383,0.1877935345363081,0.7383564206374271,0.6456668826343648,0.2082322043362967,1.8282658718329114,0.26841598459316324,0.27087919202382493,0.5141800045967102,0.2971300716759739,0.19905741551737235,0.11389601892395189,0.0020359111037505408,1.796445676292933,0.0009638372367692888,0.00313298844835785,0.004336502226839896
53.0,0.6812057921871729,4.049619551000197,388.06176,194.03088,1.0,0.32154395822252746,0.11467774420946626,0.5689479595881185,0.3103004942295484,0.3747415887558643,2.973726195655987,0.3441338205288786,0.19529438816430533,0.7403742934153611,0.6442450674003444,0.21035030798812443,1.84686269085994,0.26740757541392607,0.27143701951507987,0.5529519319534302,0.31049437235823363,0.20651378880455695,0.11389601892395189,0.0019552805574273753,1.7652740020312194,0.0009355312611322599,0.0029903388224388357,0.005364966423628657
54.0,0.6823565374791436,5.9182209286901735,395.38368,197.69184,1.0,0.3197640292822548,0.11467774420946626,0.562493562835296,0.3162019968515515,0.37179441214063125,2.9526392253180664,0.34206113517138503,0.19805447206747734,0.7418398398799931,0.6463794154053757,0.21243028297216968,1.8651247425426598,0.26566020730058587,0.274887042705145,0.5485957264900208,0.316009365370538,0.20892975166543526,0.11389601892395189,0.0019036239301701593,1.756345608697302,0.0009103026447123504,0.002913940534873066,0.0031308649276585157
55.0,0.6807814157588903,4.224318569909415,402.7056,201.3528,1.0,0.319027985471875,0.11467774420946626,0.5708501298854658,0.3237100456015589,0.37550870653588897,2.9884342466880756,0.34608032815097817,0.2028229911476227,0.740807584098417,0.6424607361538512,0.21017225875653486,1.8452994296215603,0.2618520159503766,0.27143701951507987,0.5550236105918884,0.32370636387818036,0.21423973253989725,0.11389601892395189,0.0017629611708612372,1.6572776537541358,0.00087225859470181,0.0026660556329077666,0.004027293469036336
56.0,0.681050820728045,4.435493308960602,410.02752,205.01376,1.0,0.31438834676548033,0.11467774420946626,0.5765033791391302,0.31973215917646985,0.3706928664740034,2.943441789063053,0.34054924953012783,0.20306853874032801,0.7400641198187256,0.644437224605419,0.20853621519983975,1.830935068407254,0.2655548428479795,0.2715524292491412,0.5835864543914795,0.31986766440441833,0.2148108264044384,0.11389601892395189,0.0017154657913319722,1.6462862299922563,0.0008378119136266071,0.00260198958280346,0.004396384291093847
