round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1_best_threshold,fed_prevalence,fed_auroc,fed_ece,fed_f1_best,fed_auprc_lift,fed_brier,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.5917509208717654,0.34493431724939466,24.82176,24.82176,0.5412350858791136,0.2569466147258056,0.2494342999855727,0.11425154223844894,0.6916356115589216,0.08467141481698681,0.3236302602980076,2.2960931221792937,0.11028238154117885,0.06452392529131969,0.6635433507508011,0.21819724737296092,1.9157583332096157,0.10196987253765932,0.28182487122884475,0.4536759853363037,0.32613776947814943,0.20474971055405045,0.11389601892395189,0.007635003950918042,0.6948756461497396,,0.007635003950918042
12.0,0.5795021111001004,0.32736817250428074,26.8032,26.8032,0.5412350858791136,0.2696367150482794,0.24985579035338565,0.11425154223844894,0.702450812681378,0.09149050069101701,0.3388119026436074,2.4128673251204527,0.10969048084762718,0.08257356518210222,0.6639873754523388,0.21870000780294774,1.9201725386817359,0.10268199233716475,0.28221778221778226,0.4529132843017578,0.32386835388709123,0.20317337078710299,0.11389601892395189,0.008148649849008842,0.7671231783460826,,0.008148649849008842
13.0,0.5636996282200941,0.4264803993130178,28.78464,28.78464,0.5412350858791136,0.2884335404668495,0.2617424778695613,0.11425154223844894,0.7129818302070702,0.08408678904089932,0.3467515662054729,2.595393234379725,0.1072253620673978,0.1008704571190179,0.6638965801689849,0.21768125274204123,1.9112279322720358,0.11057153530070975,0.2808227321364879,0.44879159331321716,0.32046923767165014,0.20084851628824085,0.11389601892395189,0.008807362996037585,0.867623200523667,,0.008807362996037585
14.0,0.5478647164599321,0.5434569032913668,30.76608,30.76608,0.5412350858791136,0.30162349167950436,0.26938777923373874,0.11425154223844894,0.7241018189203761,0.07530535306800525,0.3578378414949851,2.716865807021212,0.10504139671376023,0.1415038986642953,0.6633119388606774,0.2181197015082228,1.915077485314573,0.08053166536356529,0.281285690977321,0.4558098018169403,0.31432800683943307,0.19683601220519398,0.11389601892395189,0.008691099660444632,0.9014144369866699,,0.008691099660444632
15.0,0.591861114251105,0.6147385549706206,32.4352,32.4352,0.4559241291901578,0.24252633733605503,0.22245563042151842,0.11425154223844894,0.6788535090887171,0.06942849191841116,0.31014805176953764,2.156458081681998,0.1072000139487793,0.07127017769586719,0.6642719468200416,0.21926184235930835,1.9251054113288102,0.09222560975609756,0.2815278235100428,0.4593704342842102,0.31607843790670376,0.19790745026380344,0.11389601892395189,0.01145205651932328,0.5983823668211699,0.01145205651932328,
16.0,0.5853921978947744,0.5421454494540884,34.41664,34.41664,0.5412350858791136,0.26424247137513796,0.24194053428330348,0.11425154223844894,0.6934637398053551,0.0744743056993509,0.3268007600371246,2.362017677056139,0.10851150733096859,0.08217602612601063,0.6640793754830597,0.21895860083387886,1.9224429694955099,0.12066473988439307,0.2811755361397935,0.4527750015258789,0.3136345936170407,0.19626599001505438,0.11389601892395189,0.006004876151617286,0.6466513407649472,,0.006004876151617286
17.0,0.5657383607565412,0.5018502577144895,36.39808,36.39808,0.5412350858791136,0.283113138718022,0.25641553646653986,0.11425154223844894,0.7079780229434891,0.0811313469483853,0.33567663837838935,2.547087759844298,0.10821425992345576,0.09672538971614267,0.6641686271838493,0.22037286502304088,1.9348601215832077,0.14956521739130435,0.2818940137389598,0.4520885646343231,0.3173199309872071,0.19864958177197772,0.11389601892395189,0.006780544108782163,0.7552140722982585,,0.006780544108782163
18.0,0.5475437987599072,0.514023622137459,38.37952,38.37952,0.5412350858791136,0.2970310995827236,0.26758539212165755,0.11425154223844894,0.7163589293407328,0.07983982776359441,0.3489057637162543,2.6764089686561108,0.10608314097779946,0.12397402944142376,0.6637559259138598,0.21787054409078532,1.912889898603541,0.11045655375552282,0.28181128257019983,0.45098206400871277,0.3128692900758306,0.19579500551892176,0.11389601892395189,0.007268098375175354,0.8451330797979608,,0.007268098375175354
19.0,0.5273074653916304,0.7098719114747296,40.36096,40.36096,0.5412350858791136,0.31191016240494185,0.2551246039099437,0.11425154223844894,0.7287009148206776,0.06724835790407785,0.36337782250001005,2.809306435813075,0.10272045437774592,0.13776347124946772,0.6633225807957547,0.21703485356506436,1.9055525874875225,0.14052173913043478,0.28108242923057736,0.4574907124042511,0.3239552361585154,0.20309516462395874,0.11389601892395189,0.008393148621045794,1.0241764378733933,,0.008393148621045794
20.0,0.5831513322944895,0.7907835991637537,44.01152,44.01152,0.9971592150692714,0.24399570459218925,0.23312821103503567,0.11425154223844894,0.6792082288542438,0.07447823881493264,0.31045631086189085,2.1634787269219857,0.10846736840768224,0.08266489968251546,0.6614061540202245,0.21533391388938916,1.8906184423633554,0.20259270425082906,0.28106719931516616,0.47358769178390503,0.3361107656970599,0.2113529363680632,0.11389601892395189,0.007466150665181692,1.3649930364917964,0.010547599864579272,0.006102362824638986
21.0,0.5802235581533737,0.5747801040098617,45.99296,45.99296,0.5412350858791136,0.26687119442784624,0.23044072565084794,0.11425154223844894,0.696452206586407,0.07137938614125183,0.328819567080932,2.3823078773642856,0.10801917712320548,0.08407248946672262,0.6611235780153484,0.21204163524405845,1.86171243953345,0.1778481012658228,0.2822491730981257,0.46475154161453247,0.32758117769365547,0.20551102975556998,0.11389601892395189,0.005436790909834969,0.7015073935035616,,0.005436790909834969
22.0,0.5608415544205636,0.6400157333877157,47.9744,47.9744,0.5412350858791136,0.2866040983907268,0.27928495715520824,0.11425154223844894,0.7080816233880388,0.09385865097017737,0.3433071237038249,2.579554153271752,0.11078987044204308,0.10313684682259124,0.6615309332188957,0.21209923717263893,1.8622181809028557,0.20774748923959827,0.28331712062256814,0.4703739285469055,0.3365699395427131,0.21161504887180493,0.11389601892395189,0.005823581324565733,0.7721796022960916,,0.005823581324565733
23.0,0.5443403591517726,0.7029898901743159,49.95584,49.95584,0.5412350858791136,0.3060618312226313,0.2516831185837079,0.11425154223844894,0.724436697208189,0.08130156557024909,0.3613325064088339,2.763814344918591,0.10586763434377947,0.13398406692092804,0.6610965715951994,0.21157191709745615,1.8575883432652922,0.19785458879618595,0.2838967194711239,0.4706193506717682,0.3363991030161667,0.2115440239356799,0.11389601892395189,0.006187485632215067,0.8497446764959022,,0.006187485632215067
24.0,0.5248959838546898,0.9141231536139754,51.93728,51.93728,0.5412350858791136,0.3213848907290105,0.2638904469208019,0.11425154223844894,0.7333118216941487,0.07483691162450913,0.37376000869525056,2.9102660899748547,0.10336933154091708,0.15568760001325532,0.660829732602808,0.21201719276190223,1.8614978360522472,0.20406976744186048,0.28326410290767784,0.4704885482788086,0.33205239866332936,0.20850574607389538,0.11389601892395189,0.006975433548595957,0.9995650056516752,,0.006975433548595957
25.0,0.5863771657545109,0.8583684569507373,53.6064,53.6064,0.4559241291901578,0.24858961689668285,0.22446570535585889,0.11425154223844894,0.6822731042094,0.07402426851464262,0.31761979897527204,2.2017043269848497,0.10752235599187308,0.07818056495373639,0.6603189573674543,0.21200923784515713,1.8614279923753543,0.19542619542619544,0.28514118191637094,0.4718402624130249,0.3316066663655453,0.208227559934182,0.11389601892395189,0.00935452090317007,0.5630355840548873,0.00935452090317007,
26.0,0.5763274924947409,0.6778186244093216,55.58784,55.58784,0.5412350858791136,0.2698983249648045,0.24102317890682073,0.11425154223844894,0.6981370297557299,0.07564078799181459,0.33220619947581553,2.405008953194952,0.1081770284325146,0.0899503360456912,0.6605800487109479,0.20999854889387679,1.843774267773945,0.19554234769687964,0.28562351072279585,0.4722251296043396,0.3247981184117717,0.20358785726779155,0.11389601892395189,0.004862263569355284,0.714986304519698,,0.004862263569355284
27.0,0.5563306663449924,0.6556801480630863,57.56928,57.56928,0.5412350858791136,0.2963794979959971,0.24845682601401628,0.11425154223844894,0.7127645522295238,0.07146178100745407,0.3461121319325936,2.658342553009163,0.10580194669853371,0.09263517100349715,0.6601709867819637,0.2077797292620499,1.8242931686732962,0.20192588269623576,0.2843333333333334,0.46997684240341187,0.3134911398269899,0.19621025916264156,0.11389601892395189,0.00494233112380476,0.747861742740497,,0.00494233112380476
28.0,0.5359396678936464,0.7648060375399608,59.55072,59.55072,0.5412350858791136,0.3120557120550194,0.2744992326897697,0.11425154223844894,0.724156346156153,0.0744570039317819,0.36213915413259484,2.811906025703599,0.10554648736112152,0.13895719741231025,0.6604716841951552,0.20864138053821496,1.8318584135721576,0.22429906542056074,0.2855696202531645,0.47132763266563416,0.3107146262534582,0.1944405231230567,0.11389601892395189,0.005370857278042407,0.8403577583376318,,0.005370857278042407
29.0,0.5154145300436264,0.9202682229954029,61.53216,61.53216,0.5412350858791136,0.3305089716966326,0.2636588982854099,0.11425154223844894,0.7379199954273576,0.06624987439071167,0.37474017820000566,2.992960239404492,0.1017922033391893,0.15967274147246682,0.6606821134019661,0.20988214917129933,1.8427522854107583,0.22746781115879827,0.28385839558298154,0.46775901317596436,0.30486693691595956,0.19079802110336805,0.11389601892395189,0.006484574333339349,1.0587628588546067,,0.006484574333339349
30.0,0.5823610819993517,1.083372001178239,65.18272,65.18272,0.9971592150692714,0.25064940951731063,0.24302934801287365,0.11425154223844894,0.6800385424986976,0.07660825676846947,0.317419798758552,2.215316974222988,0.10934869609376593,0.09427623655539495,0.6609093965224666,0.2107045528926083,1.849972939206025,0.24076809453471196,0.285625,0.46987882256507874,0.31188133069841806,0.19510071632192452,0.11389601892395189,0.005820375276757887,1.36040470644366,0.008484372369761234,0.004798904458161939
31.0,0.5740771384406578,0.8108094564127555,67.16416,67.16416,0.5412350858791136,0.27560493896601684,0.23776681827392745,0.11425154223844894,0.7028327885174809,0.07759879755289355,0.33344820773393,2.455664667374038,0.10847729806952543,0.09195325252147607,0.6612062412539734,0.2128265700424345,1.868604118503372,0.24079248158496316,0.285336856010568,0.46615496277809143,0.31339982860332183,0.19602810414128974,0.11389601892395189,0.004161838160118485,0.7164237526012585,,0.004161838160118485
32.0,0.5512249445066928,0.7248876884745733,69.1456,69.1456,0.5412350858791136,0.2989646125381782,0.25364385262913985,0.11425154223844894,0.7163913885812239,0.07109765565869611,0.34997458579555546,2.6816025661905254,0.10508092115549612,0.11517866929848802,0.6611980339125341,0.21602706723863152,1.8967042858879228,0.24219536757301108,0.2847069193477303,0.46473628282546997,0.3009913730671736,0.18840359339687798,0.11389601892395189,0.005102647753244533,0.898024186026305,,0.005102647753244533
33.0,0.5334939995194288,0.9896981218188425,71.12704,71.12704,0.5412350858791136,0.320615060302936,0.25852781239098294,0.11425154223844894,0.7298415145743988,0.07350984789133513,0.3660726924091072,2.8935745032793245,0.10350166093646752,0.14448803863683055,0.6611999163302953,0.2170737222376863,1.9058938520285413,0.24239376414382702,0.28547690262545694,0.4727399945259094,0.305701148793318,0.19128109019007805,0.11389601892395189,0.005251034867364548,0.9580871846992522,,0.005251034867364548
34.0,0.5123304394489202,1.1046179531440408,73.10848,73.10848,0.5412350858791136,0.34092073379485593,0.2833587608412593,0.11425154223844894,0.7403523883082491,0.07343952435326709,0.3808373416802642,3.0925173626587275,0.10073266368009488,0.16251750348815164,0.661161113425509,0.21814252039692444,1.915277833745688,0.24820766378244746,0.284805091487669,0.47029030323028564,0.3026586247427041,0.18945746343115674,0.11389601892395189,0.0054405082635670815,1.0343834110535681,,0.0054405082635670815
35.0,0.5781106966818286,1.2935512394036635,74.7776,74.7776,0.4559241291901578,0.2546957852019874,0.23904126246022317,0.11425154223844894,0.684333127148177,0.0773859757720865,0.3165997520159504,2.255320546979224,0.10898681685724552,0.07354112451006892,0.6606261051988414,0.21418818223251324,1.880558989296423,0.23668328522697454,0.2850671412392817,0.4715956449508667,0.306516360178964,0.1918966354581951,0.11389601892395189,0.00753640934887549,0.5230639060027897,0.00753640934887549,
36.0,0.5731889511373549,0.927848012466737,76.75904,76.75904,0.5412350858791136,0.28512605500602145,0.2610741552182623,0.11425154223844894,0.7071360950876381,0.07991762987217121,0.33761936364548495,2.5404844706988476,0.10751584299976684,0.10328189363576404,0.6601999132682291,0.21257679589937556,1.8664111169795372,0.24076466029449756,0.2850832483860007,0.47458115220069885,0.31153988420237316,0.19498744366287912,0.11389601892395189,0.004087078065470697,0.7987453541718423,,0.004087078065470697
37.0,0.5538578053876606,0.8529436097060303,78.74048,78.74048,0.5412350858791136,0.30274156225622023,0.25878009699678056,0.11425154223844894,0.7220351895815139,0.07837717131125055,0.35158238537030856,2.718263634967019,0.10606814169274188,0.10924572984825154,0.6593656006175133,0.20897605003844943,1.834796791079961,0.2327653997378768,0.2843713278495887,0.47359755635261536,0.3087675881764388,0.19333767365774462,0.11389601892395189,0.004340343372726191,0.869511398836039,,0.004340343372726191
38.0,0.5334042896921981,1.0602654917125132,80.72192,80.72192,0.5412350858791136,0.32078235809963634,0.26426426854524415,0.11425154223844894,0.7301349682072918,0.06824211668151385,0.3568199847627898,2.8965624908504592,0.1031931504563943,0.1373961308689299,0.6593168585469472,0.20846267171085753,1.830289361123742,0.23785166240409208,0.28486897717666954,0.4675062298774719,0.3140515337215227,0.19664071246657258,0.11389601892395189,0.004692877016657755,0.9743286311859265,,0.004692877016657755
39.0,0.509093053938602,1.1849934419459833,82.70336,82.70336,0.5412350858791136,0.3490690606842528,0.2729283396474033,0.11425154223844894,0.7450993546719442,0.0804203149708139,0.3786443978246965,3.16420526312074,0.10213090293119956,0.13817213464101305,0.6589138956515095,0.20930797860514977,1.8377111033609017,0.24857142857142858,0.28465744612415567,0.47972002625465393,0.32133610740606233,0.20131837219366142,0.11389601892395189,0.0050510468359887635,1.0847632507793605,,0.0050510468359887635
40.0,0.5760951383079915,1.389705838958131,86.35392,86.35392,0.9971592150692714,0.25876593740547527,0.24954521870276916,0.11425154223844894,0.6848360727626293,0.08505837081639696,0.32252961701894245,2.28330212233785,0.11044654867261958,0.07953005566773026,0.6571981848071418,0.21391331587753443,1.878145679704256,0.24588148512417016,0.2822152673833174,0.4726695418357849,0.3261935510897386,0.2045182629421956,0.11389601892395189,0.004614716039716108,1.3530316078104079,0.006753656092311637,0.0038886049612825834
41.0,0.5732437018598487,0.9315225416445656,88.33536,88.33536,0.5412350858791136,0.29075777942786296,0.2623443278552873,0.11425154223844894,0.7076866401998421,0.07872198942118212,0.34368032685779165,2.5902199615690065,0.10764262154385336,0.09461708485034521,0.6577182591862363,0.21361475267360497,1.8755243132443027,0.24710982658959538,0.2826267664172901,0.48191437125205994,0.3246963624670675,0.20353296187529177,0.11389601892395189,0.003573798481876289,0.791102857212536,,0.003573798481876289
42.0,0.5512843432782748,1.1859621362304782,90.3168,90.3168,0.5412350858791136,0.3105976731702415,0.26752651987561465,0.11425154223844894,0.7229522221827266,0.07691934748016788,0.3531965716730744,2.791129528127935,0.10595885627992487,0.1276079575239843,0.6577627595421137,0.21397309521582447,1.878670538596207,0.2550711121473537,0.28271405492730206,0.47303053736686707,0.32444444175224085,0.2032220366305367,0.11389601892395189,0.003805000710470814,0.862044389010407,,0.003805000710470814
43.0,0.5248385400053291,0.9887556452809939,92.29824,92.29824,0.5412350858791136,0.33460374643119734,0.27129572576462263,0.11425154223844894,0.7364220846188365,0.07218173191741148,0.3708937329939331,3.0182560500041995,0.10254436175827353,0.15964474369339055,0.6566703423174188,0.21279522324743608,1.8683288955825486,0.25753907109839314,0.28229115378302966,0.4838762879371643,0.322807983485686,0.2022408665585353,0.11389601892395189,0.0038706038863226553,0.90190292627085,,0.0038706038863226553
44.0,0.5068910611289936,1.4619055418940798,94.27968,94.27968,0.5412350858791136,0.35830202478605255,0.2872203132333465,0.11425154223844894,0.751535402826967,0.08079098853531552,0.39257445833906346,3.2454749041779993,0.1012856109814868,0.17668035704998258,0.6562727505873269,0.21234826349865862,1.8644046166393495,0.26098191214470284,0.28392977717758267,0.4874958395957947,0.3262307910534845,0.2045329401730714,0.11389601892395189,0.004606366900082411,1.1076145104598254,,0.004606366900082411
45.0,0.5759344723192872,1.3506924785120202,95.9488,95.9488,0.4559241291901578,0.2660063000442325,0.2566983872335383,0.11425154223844894,0.6894591299277367,0.07759057388386623,0.3215319000175432,2.3527944170119977,0.10951801334603264,0.09225191617346672,0.6574001556834785,0.21230723433347964,1.8640443831073386,0.2644555967706742,0.28317631224764467,0.47709134221076965,0.32483152843360436,0.20365304128424977,0.11389601892395189,0.006313663463396292,0.5011568334884942,0.006313663463396292,
46.0,0.5731969380177214,1.217495311274839,97.93024,97.93024,0.5412350858791136,0.29291532287086236,0.26913173768744875,0.11425154223844894,0.7105702967828739,0.08049677543920865,0.34365028040267115,2.6195829585366455,0.10823139009915243,0.1221098055010734,0.6569902905895828,0.2110046577376154,1.8526078411792666,0.2660569528164623,0.28215542919036013,0.4823414385318756,0.3342886978684521,0.2099782462601521,0.11389601892395189,0.003388760694977669,0.8328013583086431,,0.003388760694977669
47.0,0.5488606228205943,0.9978217865702128,99.91168,99.91168,0.5412350858791136,0.3170497254114942,0.2678869316800181,0.11425154223844894,0.7237232689853732,0.07716728312957782,0.35575463484011266,2.8479635927436817,0.1061911473486167,0.13503472633152755,0.6566695391525075,0.20919743172645797,1.8367405086049462,0.2663066057332779,0.2822422579380635,0.47989460825920105,0.33501766855082293,0.2104866496482741,0.11389601892395189,0.0033797334694042414,0.846275016432628,,0.0033797334694042414
48.0,0.5262103005793014,1.1583230343191724,101.89312,101.89312,0.5412350858791136,0.3351978089560498,0.282465022878519,0.11425154223844894,0.7392326394273173,0.0692282412454281,0.37167744275941117,3.0174688933209497,0.10159776014908473,0.14971128766632436,0.6561263235844006,0.20627770066486123,1.8111054505126503,0.2636857501044714,0.2815656565656566,0.4767797291278839,0.3301744857403909,0.207270930245984,0.11389601892395189,0.0038779201112057135,0.9940534534398466,,0.0038779201112057135
49.0,0.5053704863947014,1.5214968208592141,103.87456,103.87456,0.5412350858791136,0.35517039520988164,0.2620214243728658,0.11425154223844894,0.7509932636292055,0.06306207626946347,0.3818132350394236,3.2118559549559373,0.0989693476674184,0.16831626375108982,0.656414032315039,0.2088447501610694,1.8336439862794025,0.2619047619047619,0.2809719824724472,0.47701868414878845,0.3308522183273896,0.20768007618174858,0.11389601892395189,0.0046100740904026554,1.215008620172739,,0.0046100740904026554
50.0,0.5819240085223613,1.6353797640232517,107.52512,107.52512,0.9971592150692714,0.26793742552537225,0.24558447737935712,0.11425154223844894,0.6897592241112607,0.07002224910237602,0.322497868358981,2.369023435017139,0.1078923931331906,0.08751251284551823,0.6588183817743007,0.21251203325315607,1.8658425049522571,0.25797930882676645,0.2837269960875235,0.4801171123981476,0.330056032462217,0.2070968715058263,0.11389601892395189,0.003972144552825264,1.4068658943288028,0.005992967452635678,0.0033359268917582145
51.0,0.5720903211331517,1.3723515296515314,109.50656,109.50656,0.5412350858791136,0.2980908070698956,0.26878046561710245,0.11425154223844894,0.7119437710122416,0.07820370361097762,0.34516140318716715,2.658940670196341,0.1082180414223532,0.09653056610419472,0.6591999980523251,0.2141506381481633,1.8802293545584872,0.25585023400936036,0.28587780798397483,0.4793142080307007,0.3296045178644154,0.2068109140628142,0.11389601892395189,0.003381911281230257,0.9249339622911066,,0.003381911281230257
52.0,0.5451930664121007,1.1418776664788883,111.488,111.488,0.5412350858791136,0.32435932333149387,0.275303846231474,0.11425154223844894,0.7310715348943087,0.0821448486476192,0.3666548820681587,2.906371813848182,0.10551052796672664,0.1339503363737006,0.6590468194443615,0.21225982335523202,1.8636281176513942,0.25843188786684185,0.2862991266375546,0.4787164330482483,0.3310640979699036,0.20782816432553897,0.11389601892395189,0.0030553627210943646,0.8535873980727047,,0.0030553627210943646
53.0,0.5236841602459291,1.2800872863756516,113.46944,113.46944,0.5412350858791136,0.34539912411668305,0.26988994256346716,0.11425154223844894,0.7446437925793581,0.07671346329036798,0.3835693543968859,3.11042669703683,0.10167230603748077,0.14273698925633974,0.6579942718278513,0.20869821671133992,1.8323574316560374,0.2582649212336366,0.2844607981885084,0.47830677032470703,0.32531541064692837,0.20410070825341894,0.11389601892395189,0.0035529846099042967,1.0150333472993225,,0.0035529846099042967
54.0,0.5050056659214476,1.4755556456308805,115.45088,115.45088,0.5412350858791136,0.3616696415327745,0.2592567507635807,0.11425154223844894,0.7566104175268319,0.06787845388611831,0.39161573978816155,3.2679820393765304,0.09928251397544496,0.1732208674339277,0.6569333537270291,0.20635094020868777,1.811748489176499,0.25373810602628,0.28378585672649176,0.48189496994018555,0.3252060517058998,0.20406582627377293,0.11389601892395189,0.0036281283174495146,1.0649245599051937,,0.0036281283174495146
55.0,0.5822204443868471,1.9294938693366614,117.12,117.12,0.4559241291901578,0.2758544253246207,0.24427656318331548,0.11425154223844894,0.6973218425651424,0.07615807657421432,0.32927048235601264,2.439382499818039,0.11013017069886072,0.09932115440855224,0.6560496966320635,0.20679952471082808,1.8156870333537087,0.25519681556833257,0.2839863265842756,0.47670093178749084,0.3285440641870508,0.20631685887778828,0.11389601892395189,0.005490655590125507,0.4980438712518662,0.005490655590125507,
56.0,0.5777946825603514,1.6349881651350917,119.10144,119.10144,0.5412350858791136,0.30682894091958746,0.2683101584824149,0.11425154223844894,0.719950348767143,0.08570517285995585,0.355996961831976,2.7361360622411723,0.10875707458264354,0.1357720999062898,0.6559189062460077,0.20712068499619607,1.818506800790729,0.2579013906447535,0.28359564164648904,0.4857381582260132,0.3328141091377663,0.20914721819179613,0.11389601892395189,0.002793122395006856,0.8365434426814318,,0.002793122395006856
57.0,0.5487224499125736,1.1875973717343382,121.08288,121.08288,0.5412350858791136,0.33008759156639544,0.27244072952184056,0.11425154223844894,0.7353405323329131,0.07913239977444343,0.3690733602259913,2.957915504197317,0.10468929752511631,0.12885819971901946,0.6561474317622306,0.20581065632434753,1.807004830096536,0.26217382371070475,0.2848040777317617,0.4884534478187561,0.3293340486410166,0.2068287419728079,0.11389601892395189,0.003045252978697935,0.9283594649750739,,0.003045252978697935
58.0,0.5229755960889018,1.456980038119798,123.06432,123.06432,0.5412350858791136,0.34790206411297353,0.2732740833212863,0.11425154223844894,0.748774646015063,0.0685682589637347,0.38096722104558606,3.139832959762849,0.10116810493180418,0.165259187152883,0.6550254229303282,0.20631843135830433,1.8114630634812852,0.2514161220043573,0.28125,0.4824570417404175,0.32574935685592926,0.20450364443967714,0.11389601892395189,0.0032946315156188277,1.030134316533804,,0.0032946315156188277
59.0,0.5040142565989039,1.6924970613650487,125.04576,125.04576,0.5412350858791136,0.36730109230220676,0.2774217634901628,0.11425154223844894,0.7589748988452042,0.06800293751301635,0.3976483554595104,3.3219770809028657,0.09847968455727181,0.1907716237539488,0.6545773698547812,0.2084259131311696,1.8299666230681435,0.25565180646524405,0.28134729691480326,0.48220765590667725,0.3260035686792248,0.20469061893632318,0.11389601892395189,0.0037963484630427202,1.2199600009480491,,0.0037963484630427202
