round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_auroc,fed_f1_best,fed_auprc,fed_brier,fed_auprc_lift,fed_prevalence,fed_f1,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6428767509773384,0.4050259149457075,40.27056,40.27056,1.0,0.3451415225127075,0.6876411091615702,0.30992716317253083,0.23367102598949296,0.21558256687323857,2.1364307325706746,0.11022977651872835,0.2865372418735243,0.5587118513617158,0.6716444736305649,0.22388501394998261,1.965696571883431,0.27796610169491526,0.28290993071593534,0.548700749874115,0.3423492191221124,0.21773671579481363,0.11389601892395189,0.007926275013744075,1.5464651615720868,0.006366149339725056,0.009309069319001427,0.005978619866903914
12.0,0.6444908895944956,0.4612304352631263,43.93152,43.93152,1.0,0.34465364314754093,0.6889421515334041,0.3105282452123168,0.2359337752125371,0.2154453058759908,2.1609371336867635,0.11022977651872835,0.28844310954618424,0.5556088443199418,0.6712431170649503,0.22314467211621758,1.9591964163840596,0.28159475696340797,0.2848890240194588,0.5642574429512024,0.34192780013160967,0.21782121579860267,0.11389601892395189,0.007814105461607086,1.6184765675752715,0.005866518200683174,0.00957388425373902,0.004635637243267857
13.0,0.6404352254427115,0.485074647277421,47.59248,47.59248,1.0,0.34627834888591985,0.6918162646794143,0.31396307732865325,0.2403051752919406,0.2164283009705994,2.1983058431309774,0.11022977651872835,0.2877063269957554,0.5649678947061046,0.671506291617433,0.2239648653627193,1.966397662347269,0.27866636629871594,0.2848512309318834,0.564078152179718,0.34360827253823467,0.21909579745243046,0.11389601892395189,0.007023761881525919,1.5496072261812515,0.0053204483230501936,0.008585033928318277,0.0039593338570962375
14.0,0.6444542800375408,0.5722142689133016,51.25344,51.25344,1.0,0.3166647140141887,0.6938308525527723,0.31671928208423333,0.243160280998504,0.1975568149551648,2.224563248730285,0.11022977651872835,0.2950158536249953,0.5617043572981326,0.6720191375123242,0.22391636516020558,1.9659718335696528,0.2813224350372087,0.2847723704866562,0.5526599884033203,0.31374415201718786,0.20057595446596618,0.11389601892395189,0.006838666878941033,1.5983194702821493,0.005136945356800708,0.008420430602805916,0.003960302404792132
15.0,0.6427737195626443,0.5725917486736192,54.9144,54.9144,1.0,0.34466862855634484,0.6946481190392448,0.316031124954914,0.24571416595528103,0.21455253226969973,2.2469475373987393,0.11022977651872835,0.2939888215114922,0.5611928167022697,0.6708839015582856,0.2236146103022947,1.9633224445851938,0.2815884476534296,0.28317173595431,0.5287957191467285,0.3417415446369552,0.21740259662503594,0.11389601892395189,0.006450736244905563,1.5929472057168823,0.004701354954969547,0.008109639605339395,0.0034968650308844955
16.0,0.6388639715338589,0.5779894489804456,58.57536,58.57536,1.0,0.3445274052325945,0.694692923676793,0.3163309516810504,0.24745186881381823,0.2152468955382535,2.2593849106012214,0.11022977651872835,0.29123778293995256,0.5676913585196061,0.6708432162357377,0.22438589799516684,1.9700943028130666,0.28136220215428137,0.285490605427975,0.5370969772338867,0.3414667491108814,0.2182376803921437,0.11389601892395189,0.006170372582755397,1.6074558209456882,0.0044163802517537,0.007854755178273557,0.0035084792215620015
17.0,0.640870298512146,0.722627678888848,62.23632,62.23632,1.0,0.3386422527598104,0.6986491136598424,0.32067604535839395,0.2507869027073642,0.2099606112472089,2.2939250276558707,0.11022977651872835,0.2958271472674795,0.5660403072683925,0.6711094905028008,0.22551696682832922,1.9800250171949063,0.28251225776325006,0.28700564971751413,0.5134603977203369,0.33558079070030117,0.2130574014692242,0.11389601892395189,0.005724364196228331,1.5715475769720797,0.004260428851077371,0.007139463557716582,0.003959954093636388
18.0,0.6405744404496321,0.6774688347795998,65.89728,65.89728,1.0,0.3437037569427025,0.7000207581923464,0.32241611014872085,0.252517141055684,0.21345230649730382,2.3013060735650908,0.11022977651872835,0.29417744015944347,0.5667241175387843,0.6705202184468004,0.22620929318868244,1.9861035998081888,0.2815368922135328,0.2872670807453416,0.5537552237510681,0.34044637983611714,0.2167199789539742,0.11389601892395189,0.005437043784669437,1.570210501726251,0.0040682519711725245,0.0067744824067038825,0.003187246489955846
19.0,0.6376170274967173,0.6737961007267756,69.55824,69.55824,1.0,0.3261376713574645,0.6992449880860158,0.3216131146173786,0.25543195144105735,0.20207937856046865,2.331335148737388,0.11022977651872835,0.29707864852410576,0.5469408128953481,0.6680457677501076,0.2241679470462505,1.968180706965069,0.28268292682926827,0.28694516971279377,0.5102250576019287,0.3227632363632038,0.20555933072251195,0.11389601892395189,0.005833128492868037,1.7700254483288518,0.0037252449837284324,0.007910200689862066,0.004111079828457134
20.0,0.6445281151809681,0.8716606099029443,73.2192,73.2192,1.0,0.3405394802232903,0.7010296690367206,0.324676735135415,0.25702534592955995,0.21169756486964422,2.3428920388461587,0.11022977651872835,0.2937483539128783,0.5719610803356926,0.6680686454006335,0.22201899780144188,1.9493130655399242,0.2806515518379925,0.28510888758092995,0.5112391710281372,0.33758765486472087,0.2154365244912195,0.11389601892395189,0.005481054651433184,1.7463608431398825,0.0036403389385805222,0.007313128171856144,0.004532612545279638
21.0,0.6420414253218121,0.9023717841705785,76.88016,76.88016,1.0,0.3531661018485313,0.7011192199659738,0.3271307922428155,0.2574066204815061,0.21928943525964445,2.3466933995711456,0.11022977651872835,0.2966430281906017,0.5938707735597019,0.6665683458954182,0.2241794125826904,1.9682813736656983,0.27999552722799953,0.28487312491237904,0.5418828725814819,0.34976878067322636,0.2230454575201964,0.11389601892395189,0.004885658628717245,1.6304381104782806,0.003396036469838957,0.006381441124290249,0.004807100669465929
22.0,0.6434848226447246,1.0123606647271153,80.54112,80.54112,1.0,0.3351600645359184,0.7026235073783516,0.32795251440059514,0.26216608056024904,0.20759428837773536,2.385901995792704,0.11022977651872835,0.2967187241841547,0.5821401635524346,0.666617351504471,0.225352087340061,1.978577385488145,0.2831039103423072,0.28611898016997167,0.5312736630439758,0.33146300107878895,0.2116393187502513,0.11389601892395189,0.004813150231632134,1.6785511268753908,0.0031169371382531543,0.006527949497153736,0.00468535624324019
23.0,0.640335318223467,0.9610890564591674,84.20208,84.20208,1.0,0.34611103284299644,0.7043656646884698,0.3258861944638065,0.26850939112958794,0.2153371507578012,2.4404578911415222,0.11022977651872835,0.2903824401253168,0.582968634089322,0.6689300397682085,0.225080660448796,1.9761942741746032,0.2788593075870778,0.2875069715560513,0.5518543720245361,0.34243746765486266,0.21936667431361284,0.11389601892395189,0.004553838733576538,1.6630885040467547,0.002898024350710679,0.006232619103782915,0.004670788447085938
24.0,0.6420891728285213,0.989095534163871,87.86304,87.86304,1.0,0.33861977735948817,0.7075287788202577,0.32897854472637345,0.2735393882100844,0.20984067930143424,2.4916714435590515,0.11022977651872835,0.2913340180650267,0.5644211862028714,0.669265775250664,0.22562949838196517,1.98101303727409,0.2816525988449578,0.2870593915982617,0.5147500038146973,0.3347925937968582,0.2142462831706923,0.11389601892395189,0.00468087197165087,1.7814306549589674,0.0029766618962095916,0.006418798523995982,0.0043134648466500725
25.0,0.6456798809933308,1.001195883278315,91.524,91.524,1.0,0.34402867302581136,0.7091074087092549,0.32912135713569335,0.27284950263518426,0.21250189592444574,2.4821351898250823,0.11022977651872835,0.29685621408761,0.5647712664668725,0.6663533235892697,0.2240096451883156,1.9667908264457103,0.2812534603033994,0.28868766049466144,0.5308399796485901,0.3404705770905467,0.21722191346207537,0.11389601892395189,0.004396624153108878,1.7462865968864207,0.002776183051946472,0.006055306494855726,0.0037491504469229363
26.0,0.6424561546947122,1.0515560160079875,95.18496,95.18496,1.0,0.33066615611619643,0.7094270301487392,0.33224991358458145,0.2729053599194472,0.20414234930268627,2.4799088813792434,0.11022977651872835,0.3020789811427246,0.5745420511785003,0.666384195240555,0.22448616034263658,1.9709746000211428,0.2833572453371593,0.2864918357248887,0.5060750842094421,0.32699346286768494,0.2090424568203941,0.11389601892395189,0.004215638025585331,1.742746777676075,0.002577542419335781,0.005897090357644227,0.00544530330739434
27.0,0.6361723884308277,1.0917118184104486,98.84592,98.84592,1.0,0.3348249028916131,0.7117555683787805,0.3308298152106305,0.27584167460510095,0.2071102259457035,2.501055332016872,0.11022977651872835,0.2992248034108004,0.5658359674432573,0.6656822918551699,0.22387256604886274,1.9655872800816852,0.2812392030404238,0.2863863569538371,0.5420517921447754,0.33107372605238033,0.2121697516824006,0.11389601892395189,0.003976691796260791,1.7047636296501878,0.0024792210747094983,0.0055270152438425015,0.0048558897917678505
28.0,0.6430763145870227,1.2740643970506558,102.50688,102.50688,1.0,0.3211533308780873,0.7137537532424967,0.3325998401825786,0.28139023463347307,0.20008962569201555,2.555395635904971,0.11022977651872835,0.2988101564063318,0.5678890394121362,0.6664223581233027,0.2240928324344882,1.967521205320745,0.2815221281164261,0.2880989180834621,0.5534100532531738,0.317173246430239,0.20584607033378496,0.11389601892395189,0.0037704062464797594,1.6792517348567344,0.0022713581113981062,0.005333417667130835,0.004781103770344027
29.0,0.6451428099771814,2.2435503097174037,106.16784,106.16784,1.0,0.3127622317697039,0.7141464042643777,0.3353283828471316,0.28134615884936853,0.19474251675742116,2.557374393962531,0.11022977651872835,0.3028215088245927,0.5527577563130635,0.667566667330951,0.2231043558522599,1.958842442080668,0.28515720204728245,0.28788104089219335,0.5372804403305054,0.30873978276341846,0.20045825672282835,0.11389601892395189,0.003753551667829002,1.7343179206582136,0.002232079635115613,0.005343810807133,0.0045632398136771935
30.0,0.6488022050858057,1.4754477866855173,109.8288,109.8288,1.0,0.3244798830926034,0.7142631929545268,0.3379232660114677,0.2827103506413134,0.20033983446105844,2.5706047491578774,0.11022977651872835,0.30001088270506043,0.5697591905816006,0.6645891593117258,0.2230616593885389,1.9584675697706049,0.284507722007722,0.2880481513327601,0.5317478179931641,0.3204506460114588,0.2058857103680088,0.11389601892395189,0.0038045086716862147,1.8189827989817786,0.0022729124664242133,0.005414783422492959,0.004159552430160876
31.0,0.6445307670418904,1.484327463936139,113.48976,113.48976,1.0,0.33708746942455076,0.7169363670093708,0.34080592788822384,0.2852183793742068,0.20926859544711757,2.591730770267215,0.11022977651872835,0.29848620551353083,0.5896089153973456,0.665631742663553,0.22237001978119061,1.95239501680622,0.27782571182053495,0.2868596881959911,0.558586597442627,0.3329915171244209,0.21518249569041062,0.11389601892395189,0.0036505308814526864,1.8068894886037015,0.0021174831420299185,0.005268794222812063,0.004771639587328532
32.0,0.6461954108408795,1.4925320631321193,117.15072,117.15072,1.0,0.3305655806403939,0.7177386179700123,0.3419176424890912,0.28538549169791483,0.20418194996595454,2.589520102386297,0.11022977651872835,0.30563726088562,0.5735335789351184,0.6644798535870524,0.22257535700608175,1.9541978649376217,0.28049929345266134,0.2870915907873594,0.5220770239830017,0.3263093300729598,0.2098767368363676,0.11389601892395189,0.0034180269569761253,1.7525042139986908,0.0019075767333431627,0.005009599581533519,0.004513892778070006
33.0,0.6479400234757049,1.656561884974484,120.81168,120.81168,1.0,0.32245220660068685,0.7199264150696489,0.340826367864222,0.29132797768821106,0.20072250062932365,2.6417844116155105,0.11022977651872835,0.3050757556378395,0.5669323888277535,0.6645488504727304,0.22002647631084993,1.931818850119433,0.2787319884726225,0.28660860097985846,0.5328934788703918,0.3179971414528057,0.20724325224001272,0.11389601892395189,0.003379468671181133,1.791188855211658,0.0018740346258704517,0.004967848814861501,0.0047841809613458075
34.0,0.6495874465054233,2.1205228594338825,124.47264,124.47264,1.0,0.3270416970286699,0.718546946267023,0.3424616879339764,0.28859469284093187,0.20237703125558024,2.621263687601804,0.11022977651872835,0.30544332438675287,0.5897321646623279,0.665571894328195,0.2217910494080495,1.9473116927479166,0.28062778168189273,0.2863748458692972,0.5559961199760437,0.32278344288990146,0.20847095579088118,0.11389601892395189,0.003749252632658072,2.0529714153362875,0.0018813841811804826,0.0057272972704332705,0.004785540916329166
35.0,0.6457736469099081,1.4477603969681252,128.1336,128.1336,1.0,0.3449260366560218,0.7207451209598412,0.34469172018979205,0.2942998600820233,0.2149637856778003,2.6716282006796175,0.11022977651872835,0.29838884508355834,0.5922349485860968,0.6658664801583881,0.22003661286115872,1.9319078484040488,0.27649195640892577,0.2863226452905812,0.5355637669563293,0.3407701856526748,0.22113910295356592,0.11389601892395189,0.00314622211790687,1.7777532884538232,0.001615829587001454,0.004764710357272956,0.004668166635064708
36.0,0.6477485435521596,1.814395486009873,131.79456,131.79456,1.0,0.33300743040697417,0.7220571896011778,0.3446373062710507,0.2960070327799933,0.20747542752515785,2.6837286375487666,0.11022977651872835,0.30383167957512813,0.6026561176210297,0.6646539772299737,0.21979838286401604,1.9298162037671827,0.2784892554807901,0.2854568854568854,0.534056544303894,0.3285848126060216,0.21412299180593902,0.11389601892395189,0.0028918051785844657,1.6892773726522137,0.0015762496183647414,0.0042815710538176375,0.00461144741333348
37.0,0.6540583320047697,1.9196158421747846,135.45552,135.45552,1.0,0.3263863909929863,0.7220985435937037,0.3450562050525682,0.29917419032079684,0.20261137011202554,2.709918053710705,0.11022977651872835,0.30516997940100193,0.5705311989405263,0.6628759709071582,0.21916206675073605,1.9242293876581416,0.2778210983624819,0.2847309136420526,0.5574730634689331,0.3221740472441542,0.20954832486170255,0.11389601892395189,0.0027322024135139995,1.6454707356951985,0.0015379002732405884,0.003996312407630049,0.004190245785279102
38.0,0.6525329341340118,2.512487711434148,139.11648,139.11648,1.0,0.31856252503527405,0.7234178825732297,0.3446908048998918,0.3015353466131048,0.19675339300708325,2.7300212140621856,0.11022977651872835,0.31090085748714275,0.5283968594658102,0.6635800076993397,0.22053696043482293,1.9363008691469275,0.2846285854376073,0.2880463401790416,0.5129924416542053,0.3139845959891365,0.2035729405759762,0.11389601892395189,0.002763482425880373,1.714702946068428,0.0014989145646675615,0.004103085936192808,0.0052656502798658755
39.0,0.6521683067610454,2.2114286897302176,142.77744,142.77744,1.0,0.3355619017851942,0.7243506879559768,0.34829302185400146,0.30246707786338756,0.20850911990684617,2.740247237792325,0.11022977651872835,0.3082379279645248,0.5751251446964384,0.6634125227163901,0.22032417921601005,1.9344326632094138,0.27826472872517477,0.2888283378746594,0.5614358186721802,0.3313236281821076,0.21559726379097965,0.11389601892395189,0.002904418013523988,1.8572493885149015,0.0013981227872466992,0.004500099198348076,0.005126890826735132
40.0,0.6591167621367138,2.6526985552673326,146.4384,146.4384,1.0,0.3326461791752425,0.724144419169475,0.34709452103039845,0.3033990040589084,0.20703253490375562,2.746333823936735,0.11022977651872835,0.3083574145040267,0.5737430229815892,0.6598143062645507,0.2192834710360794,1.9252953097728067,0.2762769331729192,0.2847254994494258,0.5676998496055603,0.3281983957804037,0.21443039591400914,0.11389601892395189,0.002556796658239447,1.6810910437461644,0.0013422812239683403,0.0038354535841041326,0.005389598485473498
41.0,0.6603072713087521,2.687555392511529,150.09936,150.09936,1.0,0.3315208867007712,0.7264011157843093,0.35097046374919855,0.30811279909175304,0.20612973197993856,2.7881230383347924,0.11022977651872835,0.3079688773421312,0.5732732958695331,0.6612418942463725,0.21859227445061316,1.9192266465131387,0.2770034843205575,0.2867162294852013,0.5470306277275085,0.32687247969862276,0.21375972164563414,0.11389601892395189,0.0026829923089133675,1.8124570807158307,0.0013721215062867356,0.004066472354963706,0.005950821938233034
42.0,0.652104396514112,2.311677144528477,153.76032,153.76032,1.0,0.3226620324502296,0.7276065100169817,0.35005529635757476,0.3091825960246001,0.20033554782152468,2.8002167833110585,0.11022977651872835,0.3132998223906825,0.5596687082884856,0.6581294796209202,0.21746864940958352,1.9093612881657158,0.27754915409236397,0.2872628726287263,0.5306217670440674,0.3182881331903321,0.2083744914908388,0.11389601892395189,0.002681213474640819,1.8645193736210786,0.0013307904189388835,0.004101075431021563,0.006907300289383311
43.0,0.6645220361116507,2.9416411572109897,157.42128,157.42128,1.0,0.3215240565903027,0.7280817384677241,0.34739888400698743,0.30636132495181057,0.1988127453426671,2.7685712263938043,0.11022977651872835,0.3125556119647095,0.5489115254512028,0.6619126498925342,0.21862838544654856,1.9195436988234524,0.2822100500119076,0.2910744741330301,0.5322913527488708,0.3174247584714492,0.20694013853034235,0.11389601892395189,0.002729946355330172,1.9515589140164593,0.001277377257368571,0.0042633078364943495,0.005201380882429145
44.0,0.6581512346922125,2.4180535751148726,161.08224,161.08224,1.0,0.33250241914774603,0.7282478753726958,0.3494382815835182,0.30520060662417886,0.2064118589348167,2.7580666981245954,0.11022977651872835,0.3103580846988579,0.5560474201591278,0.6599438919032393,0.21828334784431275,1.916514290021498,0.2769755542922115,0.28735797497483095,0.5417785048484802,0.3284272891413651,0.21454333396737038,0.11389601892395189,0.0024314417319446498,1.783386324361345,0.0012026238266938986,0.0037252532564969786,0.004972175149899377
45.0,0.6576673518801169,2.7431784163690116,164.7432,164.7432,1.0,0.32665354130522456,0.7274750850488244,0.34849873637146517,0.30970542749431307,0.203937363949968,2.7951467117095072,0.11022977651872835,0.3054889665183565,0.5768182874551386,0.6579727871664688,0.2165619745603383,1.9014007390805838,0.2776444929116685,0.2877875136911282,0.5426496863365173,0.32231857623581794,0.2125371898261081,0.11389601892395189,0.0023805136647968134,1.7925010948274576,0.0011897712803063672,0.003629972439602623,0.005350420192426538
46.0,0.6555850280326517,2.803458207600732,168.40416,168.40416,1.0,0.3093642423698127,0.7274450958061078,0.3512662770546272,0.30923195963259165,0.1921918615893541,2.791401018794016,0.11022977651872835,0.31354470105408694,0.5696267761784902,0.6580809006932268,0.21777144761956443,1.9120198377168032,0.27822093304326806,0.28317354453244403,0.5278211832046509,0.30447489320648985,0.20046513635736485,0.11389601892395189,0.0024745343920698428,1.9140169302008871,0.0012023192286757982,0.003806160502357269,0.004909736780046865
47.0,0.6744683633029804,7.353327364587561,172.06512,172.06512,1.0,0.3209334723767129,0.7298267595336411,0.3543979858620706,0.3143573818058858,0.200256394302536,2.83824032471856,0.11022977651872835,0.31127924804034207,0.5880784587474375,0.659961862718134,0.21809740018178853,1.9148816810481468,0.27914426267017506,0.28636915194822704,0.5340919494628906,0.31691283991245367,0.20931167133483852,0.11389601892395189,0.002285106721736158,1.8113627008333424,0.0011315426508457954,0.003491466776317033,0.0049341648510175026
48.0,0.6598554029118187,2.978470359673564,175.72608,175.72608,1.0,0.31038743565306237,0.7336331490513626,0.354991175033195,0.3146462255732147,0.1919181713153591,2.8386233236520404,0.11022977651872835,0.31518965641051283,0.5692559511248032,0.658310279572168,0.2144223945511558,1.8826153589646109,0.28010926247827167,0.2819394561313494,0.5067586898803711,0.30682096561212724,0.20125258708708593,0.11389601892395189,0.0021338649375112657,1.7320669763357728,0.0010699909531994669,0.0032450921614189912,0.005166542577154183
49.0,0.6611479585150164,3.1647241333284977,179.38704,179.38704,1.0,0.32919234532665315,0.73423798431479,0.3545948796277092,0.31595320187265374,0.20373135510797952,2.852358358994477,0.11022977651872835,0.31161394306398976,0.5798248651795392,0.6588605353827022,0.21536941018626216,1.8909300976539296,0.27307904919845216,0.28373524884556184,0.5290418267250061,0.3247759295255169,0.2129507114848668,0.11389601892395189,0.0020860019042533216,1.7356708179668203,0.0010250478939960108,0.0031904128910670774,0.0055818144987362425
50.0,0.6687724232092387,3.328894839082385,183.048,183.048,1.0,0.3149039141324725,0.7337384373827057,0.3544302712575662,0.31694135938230716,0.19657218204851054,2.859728372641101,0.11022977651872835,0.31384114821066156,0.6092219751249668,0.6560222760800071,0.21552788731757205,1.8923215170626775,0.2734258515884849,0.2853783982365907,0.5490017533302307,0.3116981133657581,0.20671186640534764,0.11389601892395189,0.0021157102047137015,1.8029270079223352,0.0010086482741730727,0.0032684855846687633,0.005008302818298149
51.0,0.6678727752028439,4.041158943761119,186.70896,186.70896,1.0,0.32293633000047506,0.7351385674551443,0.35754673178451013,0.3204926177763558,0.2016505853604827,2.892092191624963,0.11022977651872835,0.3125602535794511,0.5831144566576473,0.6574234474659117,0.21532320221559972,1.8905243945301595,0.27488456995597554,0.28511198945981553,0.5414710640907288,0.3195082640907722,0.21169173084799803,0.11389601892395189,0.0021200218477590883,1.8496585257644256,0.0010147909504391113,0.0032663611042581487,0.004916976753264008
52.0,0.6806545968935873,5.370461348611828,190.36992,190.36992,1.0,0.31983283498743664,0.7353727646554264,0.3598567944623599,0.32122898410962875,0.19978861137607098,2.900231169075841,0.11022977651872835,0.3140555230455302,0.5883739887748756,0.6560649567653818,0.2147549047400644,1.8855347778525582,0.2754177132248553,0.28112449799196787,0.5411974191665649,0.3168344501267645,0.21035748653841713,0.11389601892395189,0.001957952126118194,1.745749890063962,0.0009591358263658511,0.0029917114897559482,0.004922560879756081
53.0,0.6732911704710931,4.723554259946225,194.03088,194.03088,1.0,0.3291030726146262,0.735298156731972,0.35987492440219615,0.31979021453898243,0.20448613239280394,2.8866085509248345,0.11022977651872835,0.3145692744420538,0.5776500853120362,0.6546421250257703,0.21535046199907354,1.890763733742639,0.27126035761011774,0.2832945865161076,0.5782655477523804,0.3249824390649172,0.21436839771891103,0.11389601892395189,0.0018910595941228796,1.7221392029096023,0.000948629746548511,0.0028670529747290008,0.004442413550438823
54.0,0.6640576337213862,3.2633366199406977,197.69184,197.69184,1.0,0.3211366723803657,0.7357876226794098,0.3571060819982666,0.3200665296269967,0.20000829942907686,2.8874607021551757,0.11022977651872835,0.31255212680381456,0.5869010607026305,0.6553052255063692,0.21414558450595728,1.8801849838925608,0.27360694027360694,0.28260869565217395,0.5247500538825989,0.3174821686963036,0.210111656721854,0.11389601892395189,0.0017870580320061467,1.6612836019958195,0.0009120898543236659,0.0026899169426446118,0.0052832315307962735
55.0,0.675853857619344,3.878840078324303,201.3528,201.3528,1.0,0.32177337616961565,0.7384792410326148,0.3602447971799239,0.3223647402994496,0.19874483669545523,2.9061652956616384,0.11022977651872835,0.3193527860917072,0.5726020020998833,0.6539743686985752,0.21505277358900696,1.8881500479186828,0.27342837111474644,0.2847601700060716,0.5504103899002075,0.3180373239237798,0.20886897936396473,0.11389601892395189,0.001805401458130885,1.7146065001070383,0.0008530170110476043,0.002789958943682153,0.00406508049703081
56.0,0.6696334556842997,3.6316971388025303,205.01376,205.01376,1.0,0.32174005601759154,0.7390966664602107,0.36315545465299537,0.32526527965380403,0.20062620474796458,2.9316046752737908,0.11022977651872835,0.3116143072872184,0.5842145611851854,0.6552148945527297,0.21547755296900828,1.8918795845962109,0.2717486818980668,0.2872277810476751,0.5559695959091187,0.31841133433534535,0.211199804775943,0.11389601892395189,0.0017943394248498975,1.7363382959465525,0.0008292586845950424,0.00278653039268254,0.00522012596992388
