round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_brier,fed_auprc,fed_auprc_lift,fed_ece,fed_f1,fed_f1_best_threshold,fed_f1_best,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
32.0,0.650737667505984,2.1580513052851815,117.15072,117.15072,1.0,0.10997796663519041,0.09250914645553111,0.3028934409306029,2.7697622098134826,0.05899944342565094,0.14885391318573052,0.2287391505406118,0.33801030709193586,0.7141179569249271,0.6608168568653207,0.2120592169961707,1.8618668062293042,0.08957528957528957,0.2808668377530653,0.1883249282836914,0.0502226274890662,0.1005613597047398,0.11389601892395189,0.003410712457879885,1.661722770659253,0.0018823982640911708,0.005011391835509811,0.0028097055728994393
33.0,0.6556022324453475,2.1650112013540626,120.81168,120.81168,1.0,0.10997796663519041,0.09170587099391536,0.30477806892177184,2.79027093314214,0.05383604238962057,0.14079233635099142,0.23095018743605675,0.34063420413164214,0.7150446055485403,0.6600308345049083,0.2110574511550545,1.8530713641183287,0.08705790905557714,0.28150031786395424,0.17308853566646576,0.04308228524460329,0.09998811928286908,0.11389601892395189,0.0034224088423025624,1.7235287069779588,0.0018095806666837283,0.005102156244919208,0.0035629384819530177
34.0,0.6670363715168974,2.5100071123867203,124.47264,124.47264,1.0,0.10997796663519041,0.09242156077160824,0.3088466894643894,2.8258285454218535,0.06130705302232567,0.1427257274821352,0.23063735075348912,0.34391632422496804,0.7163338839099263,0.6602037283015587,0.2124567943158126,1.8653575104997262,0.0836591086786552,0.2861218085865069,0.1983671635389328,0.05120723227610268,0.10063657589750284,0.11389601892395189,0.0033010557368880603,1.7199048221227713,0.0017754722508661173,0.004885633369519984,0.002512910893054764
35.0,0.6618778000597924,2.4932271475778403,128.1336,128.1336,1.0,0.10997796663519041,0.09323570605245933,0.3063311039872752,2.8023134535008616,0.0670687490663288,0.15932600677260111,0.2447589882128562,0.3419902730132864,0.717484997733815,0.6600752219157199,0.2109243341281299,1.8519026048571863,0.0906274206041828,0.2791150688743565,0.1994016468524933,0.05750024660381567,0.10150468148644923,0.11389601892395189,0.0030517373452853187,1.643443560184096,0.001670561043008809,0.004479412934420829,0.0020750237203835263
36.0,0.6568909816513842,2.0563375437004323,131.79456,131.79456,1.0,0.10997796663519041,0.09232709441843091,0.31071841445781456,2.8399758264903223,0.06270624562828407,0.15705736627629086,0.23695164763649793,0.3456993155157444,0.7184423039550375,0.6609589794062996,0.21202138198435325,1.8615346171662017,0.08215962441314555,0.28327546296296297,0.20114344358444214,0.053090917127191155,0.10078132362161692,0.11389601892395189,0.002962510172400786,1.6419937862810912,0.0016020904215375824,0.004367229865164547,0.002566656760497666
37.0,0.6641803752017303,2.1651165926428924,135.45552,135.45552,1.0,0.10997796663519041,0.09100110946348183,0.3148510147782744,2.8714061240357807,0.05296307751300035,0.15007834112188156,0.2304480014730633,0.35059887743616774,0.7185541404456532,0.6578143377887735,0.21204216853745653,1.861717121816493,0.08392156862745098,0.28177850518276054,0.17902019619941711,0.0423053708285342,0.09985940083046069,0.11389601892395189,0.002868770623095775,1.6401726884942036,0.0015524395826448183,0.004223917347889162,0.002631626986395145
38.0,0.676372715780515,2.8754833569591707,139.11648,139.11648,1.0,0.10997796663519041,0.09054744374779283,0.3180164500242572,2.9013516428800785,0.0504152811663743,0.17462825537344603,0.21895139857746726,0.34714748700414616,0.7203518770732683,0.6565312692932134,0.21060521481331365,1.8491007570153464,0.08875286916602908,0.27976710334788935,0.18007031083106995,0.040091793049682356,0.10012318983820069,0.11389601892395189,0.0029963295383464276,1.7654693460644921,0.001527488525221559,0.004501604504845468,0.0027636049648984704
39.0,0.68803962465864,3.2981173406664324,142.77744,142.77744,1.0,0.10997796663519041,0.09223323434517611,0.31672568717125676,2.8910778973780915,0.06359806738424377,0.18059174953552024,0.23621272049049252,0.344712341506837,0.7208235711006102,0.6578304010870033,0.21034723332312175,1.8468356954914298,0.10131332082551595,0.2819537876572097,0.20127683877944946,0.05416764639008111,0.10164507179389808,0.11389601892395189,0.002792771749924228,1.6916265359977842,0.0014659642907386855,0.004151814809667265,0.0022533383781317565
40.0,0.6636467432910418,2.7300204313252925,146.4384,146.4384,1.0,0.10997796663519041,0.09120166072566417,0.3173269185931159,2.88381640958083,0.056471361669200956,0.15656399290971043,0.22477892951410752,0.3498925654620593,0.7200968260869782,0.6582571953912992,0.2095913850319755,1.840199394255555,0.08560311284046693,0.28246876183263914,0.17753338813781738,0.04555351950712039,0.1004643523835262,0.11389601892395189,0.00267623043783773,1.667217599300784,0.001401815461602213,0.003967890040000829,0.0031252460672095512
41.0,0.6818965728741336,2.651983995423976,150.09936,150.09936,1.0,0.10997796663519041,0.09166971380866232,0.31844009406003054,2.907166583105766,0.06028525737272833,0.1629753427467294,0.24052121080071218,0.3511430704671991,0.720548340846581,0.657898971291322,0.20941963960985424,1.8386914800743233,0.09198926791874282,0.2828531813279926,0.21102187037467957,0.05035639529027123,0.10117879072250467,0.11389601892395189,0.002669969114724649,1.7095286601979751,0.0013211521780006879,0.004040869992529945,0.0026664261403659857
42.0,0.6673662556743882,3.0238587237853762,153.76032,153.76032,1.0,0.10997796663519041,0.09104396031557628,0.3195545483190135,2.899531002486144,0.05679020800852235,0.16510114457648978,0.2310207863526784,0.3527269883590637,0.7221134774319725,0.6562988659964022,0.20736160891929045,1.8206220979307919,0.08201160541586074,0.2820325084199737,0.19529543817043304,0.04734270444842853,0.1007547194572741,0.11389601892395189,0.002607722681185973,1.713089120821678,0.001312151572499101,0.003920549706690378,0.002865320866443584
43.0,0.6850069519879958,3.4073638922155256,157.42128,157.42128,1.0,0.10997796663519041,0.09050298182280023,0.3219288710583203,2.920985103489123,0.053418001628044866,0.16641669374223156,0.22869119389668027,0.3532978309670614,0.724091869329288,0.6583574529612665,0.20925862242960033,1.8372777591929867,0.08369182635901447,0.279351184346035,0.17752401530742645,0.0440573228518732,0.10017900431935013,0.11389601892395189,0.0026462604121140296,1.7827295379393036,0.0012497506579556724,0.004065795776407315,0.0021947201056053815
44.0,0.6696389534123883,2.867671087381011,161.08224,161.08224,1.0,0.10997796663519041,0.09135473778881274,0.32350495972419424,2.9350867974487715,0.06152052369232551,0.1840665599521591,0.22908141208888225,0.3519749020062293,0.7248088138875723,0.658863522152217,0.21255995201548503,1.8662632287210217,0.10895522388059702,0.2833710407239819,0.1948942095041275,0.05241903722377756,0.10133139846394677,0.11389601892395189,0.002461889508042581,1.7023273386439541,0.0012010468230558957,0.003733554107678885,0.002467995182202477
45.0,0.6717450347808135,2.9507240091733817,164.7432,164.7432,1.0,0.10997796663519041,0.090245801887552,0.3300065267186256,2.9955614769092587,0.05646573155911462,0.17618677044587766,0.23223340935890202,0.359271796902619,0.7276428502442154,0.6580563916139744,0.21076924524437718,1.8505409340523773,0.09132770529547199,0.2815423872979869,0.19153042137622833,0.04654665735015553,0.10059712103116533,0.11389601892395189,0.0023936589804547602,1.695414772213553,0.0011695164290331191,0.003620818781921079,0.0027756802029077544
46.0,0.6696795055984684,3.067975428686802,168.40416,168.40416,1.0,0.10997796663519041,0.08961577839913085,0.32756021633686366,2.9915705117141584,0.04916679733693173,0.1724678284257851,0.21513729125336353,0.36316262759287044,0.7269462252208088,0.6588909803526286,0.21187356640967994,1.8602368055651484,0.100418410041841,0.282404997397189,0.16881653666496277,0.03781495160288476,0.0999497458149899,0.11389601892395189,0.0023687258592520843,1.721725413495733,0.0011288104886222141,0.003604290428074687,0.002416928600163204
47.0,0.6875617786820222,3.608708270439668,172.06512,172.06512,1.0,0.10997796663519041,0.09125596715267778,0.3295701168838095,3.0090021339041333,0.06097180871522603,0.2174237169973167,0.25116346506557263,0.3597810339461612,0.7275656088009895,0.6590416741691472,0.2121970192581722,1.8630767015645706,0.12799427958526993,0.2840323767476085,0.20244495570659637,0.05247040599628887,0.10235701712665095,0.11389601892395189,0.0023508906741889577,1.7523920603271108,0.0011119592699891448,0.0035783392483634286,0.0024042105080405874
48.0,0.6705473079120534,3.202540671451002,175.72608,175.72608,1.0,0.10997796663519041,0.09009162694521154,0.3334803965098288,3.046479873765907,0.05637398452002203,0.18050838758905433,0.2318141677557278,0.3653147450946736,0.7304109103736817,0.6537283366971721,0.2073925690314295,1.820893925800032,0.09984871406959153,0.27878471769461466,0.17788571119308472,0.04595161798755971,0.10104974593927207,0.11389601892395189,0.0022398859955616245,1.7085595493699657,0.0011109152440028371,0.003355050572549229,0.002317011338227575
49.0,0.679925428729365,3.658937428872714,179.38704,179.38704,1.0,0.10997796663519041,0.09001514357148369,0.3346385030183042,3.06111263263987,0.056955682339948285,0.17915583245184163,0.2345739493861227,0.362996058042597,0.7316926927939049,0.6518846465439387,0.20439621384489548,1.7945861126311216,0.09570831750854539,0.2741070059788441,0.20238584280014038,0.047032020320698996,0.1012753352773963,0.11389601892395189,0.0021414250783933966,1.6725207363051595,0.0010712470811817792,0.0031882267378402136,0.00298525611918389
50.0,0.672370518285575,3.4692079418831923,183.048,183.048,1.0,0.10997796663519041,0.089416742007641,0.3376262144064946,3.080010547434545,0.052114224365721065,0.19805898672440256,0.2266869171393867,0.3634578240333495,0.7318243502979606,0.6548954106102803,0.20733638289735734,1.8204006150188214,0.10573343261355175,0.2774271518732375,0.18109461665153503,0.0412294523081644,0.10121312972361121,0.11389601892395189,0.0021852737465393388,1.746952613859321,0.001029616687125618,0.003313171208018349,0.003026559351045162
