round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_brier,fed_auroc,fed_f1_best,fed_prevalence,fed_f1_best_threshold,fed_f1,fed_ece,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
39.0,0.6311070146398385,0.39574182011703113,6.850935,47.45728,0.0,0.24361264308724906,0.2185837742945269,0.6815650652032357,0.3085241089678672,0.11454465353389139,0.5607195046832739,0.2854833072446231,0.3431479714825385,2.141570236997014,0.45402242305918594,0.11313320524280865,0.9933025430708639,0.2045002711006687,0.20451659713404682,0.5229411721229553,0.42855660928214245,0.2851270544517402,0.11389601892395189,0.0,0.0,,
40.0,0.6163761690395678,0.5062918935860835,6.850935,47.45728,0.0,0.25213603287999536,0.22610967558009867,0.6902396732996688,0.32027998816194514,0.11454465353389139,0.5737787733253414,0.28705099003909074,0.35358395571047024,2.215588856658917,0.45402242305918594,0.11313320524280865,0.9933025430708639,0.2045002711006687,0.20451659713404682,0.5229411721229553,0.42855660928214245,0.2851270544517402,0.11389601892395189,0.0,0.0,,
41.0,0.6482624678504648,0.4578364714270403,7.37793,51.10784,0.9971592150692714,0.22466826783633864,0.21085226014130057,0.6595442060300838,0.290458241609452,0.11454465353389139,0.49552919557947034,0.2774191662324928,0.33467665464492535,1.964484029703562,0.46526692006184966,0.12205478701301115,1.0716334790815372,0.2045002711006687,0.2045002711006687,0.5214781165122986,0.4280492343536122,0.28448975455031456,0.11389601892395189,0.007171750647370804,0.5163898905739188,0.0051229198328542405,0.01021990574780568
42.0,0.6399021228896221,0.413587000590501,7.37793,51.10784,0.0,0.23677887710699572,0.21875608474125238,0.6722306527592005,0.3013186632247144,0.11454465353389139,0.561569976096892,0.28368074143314953,0.34304948321233747,2.0777038165723187,0.46526692006184966,0.12205478701301115,1.0716334790815372,0.2045002711006687,0.2045002711006687,0.5214781165122986,0.4280492343536122,0.28448975455031456,0.11389601892395189,0.0,0.0,,
43.0,0.6303224505071325,0.4506683982301312,7.37793,51.10784,0.0,0.24607356678145667,0.21314928094872868,0.6813351620822181,0.3131483207742971,0.11454465353389139,0.5557563080384917,0.2852690233919639,0.33481797523760454,2.166321840312928,0.46526692006184966,0.12205478701301115,1.0716334790815372,0.2045002711006687,0.2045002711006687,0.5214781165122986,0.4280492343536122,0.28448975455031456,0.11389601892395189,0.0,0.0,,
44.0,0.6175640830172872,0.461209694449647,7.37793,51.10784,0.0,0.25396630108068696,0.21888929704263074,0.6891841687796391,0.3161905660986605,0.11454465353389139,0.5563019409459687,0.29016913970087066,0.34462560486782085,2.2352913963537544,0.46526692006184966,0.12205478701301115,1.0716334790815372,0.2045002711006687,0.2045002711006687,0.5214781165122986,0.4280492343536122,0.28448975455031456,0.11389601892395189,0.0,0.0,,
45.0,0.6399825503382982,0.4083357770150887,7.904925,54.7584,0.9971592150692714,0.22524583672514709,0.21305934492965248,0.6598080112593695,0.29187599084698473,0.11454465353389139,0.5093281168913375,0.2760928239428223,0.3378359355420237,1.9704481885543277,0.46109356223667175,0.11733159766219114,1.0301641687804135,0.2045002711006687,0.2045002711006687,0.5205214619636536,0.42797482302590983,0.28454372458069155,0.11389601892395189,0.007778875822252106,0.5980482615705114,0.004734281246930781,0.012498785806932625
46.0,0.6401161543117155,0.40889396614098317,7.904925,54.7584,0.0,0.23585079317484658,0.21984966044775764,0.6730866075320968,0.30015681081244633,0.11454465353389139,0.5506098453236599,0.27969276471621046,0.34264195625218874,2.068561152862049,0.46109356223667175,0.11733159766219114,1.0301641687804135,0.2045002711006687,0.2045002711006687,0.5205214619636536,0.42797482302590983,0.28454372458069155,0.11389601892395189,0.0,0.0,,
47.0,0.6310332367296,0.47247472032589277,7.904925,54.7584,0.0,0.2448664739960402,0.20516080735536144,0.6803385951792662,0.3087391591776836,0.11454465353389139,0.5545999788376675,0.2847647915082351,0.3243003673420089,2.1551019811216006,0.46109356223667175,0.11733159766219114,1.0301641687804135,0.2045002711006687,0.2045002711006687,0.5205214619636536,0.42797482302590983,0.28454372458069155,0.11389601892395189,0.0,0.0,,
48.0,0.6218948010283292,0.5924910100153482,7.904925,54.7584,0.0,0.2548485847725371,0.21329106367152542,0.6902875425489745,0.31834214754015044,0.11454465353389139,0.5580474585866801,0.29133926497654733,0.33588898029166436,2.2430578401583507,0.46109356223667175,0.11733159766219114,1.0301641687804135,0.2045002711006687,0.2045002711006687,0.5205214619636536,0.42797482302590983,0.28454372458069155,0.11389601892395189,0.0,0.0,,
