round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auprc,fed_auprc_lift,fed_f1,fed_auroc,fed_f1_best_threshold,fed_ece,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
21.0,0.642178342462661,0.8585855350498773,19.24692,76.88016,1.0,0.32472559827674924,0.2592720532102547,2.3613609854136794,0.28989325485896655,0.7017164842357934,0.5634178112672866,0.3494150984405575,0.10972615675165248,0.21647962709858581,0.6665902321392565,0.22208445380267655,1.9498877651813435,0.2764924952037016,0.28804608737397985,0.566028356552124,0.3458584005691737,0.22077707512932873,0.11389601892395189,0.005158666242213174,1.7196198255369382,0.0035131252725457804,0.0068322960371118785,0.003989470381848156
22.0,0.6435860551546232,0.8521642144972743,20.16344,80.54112,1.0,0.32623943634989516,0.26284109662483957,2.394307974202852,0.29381033884368934,0.7037036745112456,0.562183298350206,0.33591319855541785,0.10972615675165248,0.20738719798894795,0.6667568261111322,0.22289718073102996,1.9570234573331127,0.2799854174261757,0.29074446680080485,0.5674055218696594,0.3323057463394583,0.21193066572960062,0.11389601892395189,0.004663918296742246,1.6292616849077604,0.0031759856655532138,0.006192360285205939,0.0038527637931846646
23.0,0.6415085522307925,0.9089012542650726,21.07996,84.20208,1.0,0.32635104139429627,0.26509760484638656,2.4112727910420997,0.28965581766737714,0.7039250327468182,0.578806946606504,0.34730091225663673,0.10972615675165248,0.2153640264163746,0.6671614078858447,0.22109990652195705,1.9412435009654283,0.2776418242491657,0.2903556771545828,0.5800343155860901,0.3437671588706699,0.21975334771327848,0.11389601892395189,0.0046959615263831205,1.7142897452376928,0.0031104170665878323,0.0063436320867495104,0.0035546119461106326
24.0,0.6415127919356686,0.9582743468483722,21.99648,87.86304,1.0,0.3270231119575376,0.27023878793595557,2.4597328017240416,0.29392660254156094,0.7062338204728901,0.5660762974600166,0.3328395031432222,0.10972615675165248,0.20625698452239932,0.6669772446815299,0.22030002343377184,1.9342205769357546,0.27929187048683907,0.29198036006546646,0.5634637475013733,0.3288640763671162,0.21130908984445665,0.11389601892395189,0.004609767281430147,1.7597570179077593,0.00291732179083542,0.0063859162254502515,0.003638538385231207
25.0,0.6598991767685971,3.012568928715069,22.913,91.524,1.0,0.33080757292542423,0.27150197989304176,2.4719735632517854,0.29296704168402105,0.7083787923467358,0.5867614647184185,0.3457940402771541,0.10972615675165248,0.2135998978512138,0.6637971634122842,0.21897605592446182,1.9225962241109729,0.2751264570046184,0.28677539157112875,0.5648488998413086,0.34184832827480705,0.21878452449689165,0.11389601892395189,0.004441500524815865,1.76702122232291,0.00278222927042753,0.006192902861894519,0.0046176611627982865
26.0,0.6382534081710397,0.8919990125990301,23.82952,95.18496,1.0,0.33158219724915333,0.27367059716799313,2.492590148206343,0.30495376702607585,0.7088566530929704,0.5768954175614995,0.31629469497261964,0.10972615675165248,0.19507913338731353,0.6646364832942451,0.2202341723929404,1.9336424088711148,0.282153411280997,0.28710081402629933,0.5410561561584473,0.3123657733561123,0.20071033953636672,0.11389601892395189,0.003947946675939896,1.6362526257653371,0.0025087115567821792,0.005469701672584488,0.004828733162267697
27.0,0.6422049968127668,1.270713343770916,24.74604,98.84592,1.0,0.3339943458718265,0.27473537678957455,2.4986728084246126,0.2999675114576204,0.709302663277468,0.559680325949496,0.3327652820574759,0.10972615675165248,0.20581950187231887,0.6650424204097456,0.222276542508612,1.951574292135931,0.2801358234295416,0.29163041586914906,0.5782420635223389,0.32813611300130147,0.21112820887119538,0.11389601892395189,0.003996623528767893,1.7227592157087201,0.0025044468680790258,0.005580848705710364,0.003905431007899934
28.0,0.6427412073920665,1.2523183084123883,25.66256,102.50688,1.0,0.334417576173537,0.27974970074566763,2.5449238386583075,0.30055970710572677,0.70987179282224,0.5645690303123482,0.3207528115744743,0.10972615675165248,0.19902531727542444,0.6634649668752202,0.21990325379582898,1.930736964060683,0.2801037421267136,0.2900447812607647,0.5745770931243896,0.31637814235707834,0.2048394598465979,0.11389601892395189,0.004102163499425627,1.8413717890198313,0.002418915984798601,0.005892893193851519,0.004513566957992707
29.0,0.6455982568614054,1.549873478437655,26.57908,106.16784,1.0,0.33550477176704296,0.2807124902729875,2.5490718304979447,0.29767075334077586,0.7103269386582853,0.5840445025662486,0.31473739267198486,0.10972615675165248,0.19618475140669497,0.6643617632461597,0.21894100308705206,1.9222884623670513,0.28321593393247513,0.2874825932229615,0.5513651371002197,0.31033781984482023,0.20250156963496135,0.11389601892395189,0.003967492119383359,1.8527521333780896,0.0022612440154032797,0.0057824309934300135,0.004143180859562395
30.0,0.646762813118271,1.6113897830292356,27.4956,109.8288,1.0,0.3423308494122365,0.28446555427914916,2.588685330546018,0.30312545183529244,0.7119466527168482,0.5804828332173665,0.32517043305210636,0.10972615675165248,0.2005577063510319,0.6622592155518428,0.21764091636980587,1.9108737814192103,0.2816326530612245,0.2863180137348125,0.5173922777175903,0.3208589347198009,0.20665147966109582,0.11389601892395189,0.004081952926328109,1.9714178307967813,0.002242966457528197,0.006036642410035007,0.0046028463563197045
