round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_f1_best_threshold,fed_auroc,fed_auprc,fed_f1,fed_ece,fed_brier,fed_auprc_lift,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6358338155925528,0.4231180786168009,30.60832,30.60832,0.005594161094357764,0.11454465353389139,0.5537663043817015,0.6879084139208456,0.2500188592415018,0.291482785747325,0.3387366687554595,0.21316950968904283,2.1886345643050076,0.3156835195119417,0.6640688841414033,0.2235851011782177,1.963063356301373,0.2786398904609767,0.2864864864864865,0.5254872441291809,0.3407451003434416,0.21493540380227996,0.11389601892395189,0.008580045190522944,0.0065728730987757444,0.011002043111270397,0.006915537877595122,
12.0,0.6346907221554529,0.4290327853272437,34.25888,34.25888,0.9971592150692714,0.11454465353389139,0.5396480046260034,0.6752579867466519,0.23768291513820383,0.28630591773054864,0.33136150270299064,0.21030800766680682,2.073572375780147,0.30418506708554577,0.6640087471686554,0.22304250644686058,1.958299408127562,0.2740150509074812,0.28610022963663384,0.5335940718650818,0.33431547153976426,0.21334258865895966,0.11389601892395189,0.00721297528539588,1.2369077004259452,0.006730159475951624,0.007559219677722714,
13.0,0.6425011856478327,0.6523789990737943,34.27936,34.27936,0.005594161094357764,0.11454465353389139,0.5691682552423266,0.6907289385130353,0.25341931518099037,0.29482967668914023,0.3373614535630368,0.21387124547032527,2.218934629640815,0.3180743133881231,0.6640372971713686,0.22311348367137568,1.9589225837678141,0.27541345093715547,0.2862679955703212,0.5394707322120667,0.33568480672907525,0.21425641595168335,0.11389601892395189,0.009250776425970355,0.007478774059563875,0.011170331997789766,0.007898682032142659,
14.0,0.6225209234156998,0.6120704218172845,36.26592,36.26592,0.5426336261527032,0.11454465353389139,0.5645080418683216,0.7020119738076556,0.268243262388392,0.30006736547026297,0.3381187229630211,0.21212855237144565,2.3575824311387867,0.3317359437698059,0.6643753041045893,0.2238375301160735,1.965279666759286,0.27451834113421136,0.28666577860663384,0.5326191782951355,0.3335294651847325,0.21292372228196885,0.11389601892395189,0.010661305074905385,1.1134197199717164,0.008947345755461042,0.010667077009929641,
15.0,0.6046928407007257,0.6045119098705989,36.2864,36.2864,0.005594161094357764,0.11454465353389139,0.5623514885471455,0.714723733008511,0.2819734455774716,0.31414956211036377,0.32994093357246174,0.20716089047254693,2.4847762264209075,0.3419991751508912,0.6642138679573795,0.223691051082776,1.9639935899088274,0.2740829432894307,0.2856766719325961,0.5320801138877869,0.33428581248084066,0.2134344360435463,0.11389601892395189,0.009062518814146865,0.008007598109543324,0.008402510905504772,0.009528612121080023,
16.0,0.638172970828737,0.4880814064633441,39.94736,39.94736,1.0,0.11454465353389139,0.544498537457667,0.6776957578120372,0.24276515479201602,0.28433410409915044,0.35437012466011963,0.22360977226209472,2.1173926178101357,0.30482463470675647,0.663324802048713,0.22398036878031358,1.966533781394631,0.27574931880108994,0.28575372722252895,0.5359776616096497,0.3546986664439179,0.22503758471512028,0.11389601892395189,0.007296553384701767,1.377218233734311,0.006863973450842335,0.0076129723550273955,0.004433155787889042
17.0,0.636147239083838,0.42755344403211115,39.96784,39.96784,0.005594161094357764,0.11454465353389139,0.5512483717230227,0.6936367848795535,0.25773799314772433,0.2974722497926975,0.3401289881541796,0.21468646628787308,2.2575607205644075,0.3189955115201191,0.6633666544702728,0.22395402119274016,1.9663024512057243,0.27522537199956554,0.2866146047403754,0.5370176434516907,0.3551690353874568,0.2254788429746887,0.11389601892395189,0.006797127909063127,0.00663358042947948,0.008284916890394293,0.005709181795657416,
18.0,0.6272497464315097,0.5758567254947426,41.9544,41.9544,0.5426336261527032,0.11454465353389139,0.6032304553082581,0.7051110770696161,0.27315987671168523,0.30171190609829746,0.34858553417988747,0.2202453306652577,2.399663983802747,0.3291971850169913,0.6631894813105784,0.2235436429018142,1.9626993551993575,0.27523933855526544,0.28602620087336245,0.5381497740745544,0.35198365000463155,0.2241124689507069,0.11389601892395189,0.007851529918818587,0.9078288376331329,0.007560056963000847,0.007852590444614938,
19.0,0.6097333565159931,0.6524616299497319,41.97488,41.97488,0.005594161094357764,0.11454465353389139,0.5643439752912724,0.7139336126349004,0.2861428787684708,0.31520445845016143,0.3026528766727985,0.19027465656081635,2.5229981102093064,0.33925864790699883,0.6632949971008256,0.22355159063521668,1.9627691358069466,0.2762836185819071,0.28594771241830064,0.5327522158622742,0.349788974860521,0.2223902773456102,0.11389601892395189,0.00741878091269712,0.007526049390435219,0.0067514523169113095,0.00792582581128823,
20.0,0.6366521194418321,0.6125367243743506,45.63056,45.63056,0.9985577553428608,0.11454465353389139,0.5414116000321118,0.6806015831253469,0.24750535114182454,0.2856280679430426,0.3460780533648542,0.21780806810450287,2.159382716764372,0.31005159382757963,0.6626749914375092,0.22378501470604717,1.9648185847081092,0.27531823814351697,0.2809373354397051,0.5226174592971802,0.35067892715884624,0.2219806247987154,0.11389601892395189,0.0062793295638616815,1.2843718393705785,0.006025794055705286,0.006463374872203047,0.004609117379279396
21.0,0.6424022379600458,0.5402912650951354,45.65104,45.65104,0.005594161094357764,0.11454465353389139,0.5793635384466569,0.6975911399626937,0.2648055949716463,0.3018001428733145,0.33414961370450835,0.21080073358112333,2.320053060346437,0.3229708495312458,0.662791375052965,0.22373520066989938,1.964381220552466,0.2747020162637852,0.28141499472016895,0.5256624221801758,0.35152826704618473,0.22270499487966117,0.11389601892395189,0.0070470057576075655,0.00740583473816514,0.006937334342547585,0.007137557324065624,
22.0,0.6357073888005573,0.5423130176743471,48.64112,48.64112,0.8167475197762336,0.11454465353389139,0.5600957508556524,0.683541324921915,0.25121328767387446,0.28714230539420055,0.35000270801843764,0.22106128664606814,2.1872991016253427,0.31008297475236135,0.6625820878462625,0.2240978707531036,1.9675654414464938,0.2725188339338356,0.28292521508934476,0.5566334128379822,0.35332876577132655,0.22363272241627577,0.11389601892395189,0.006402306950958585,1.1566956364549696,0.005481659492981091,0.007314150099569237,
23.0,0.6356000267983316,0.5742073656539126,48.6616,48.6616,0.005594161094357764,0.11454465353389139,0.5727474593750084,0.6974955995557266,0.26936235014657667,0.3010088898288354,0.3385488554855014,0.2132599331578387,2.3596487100925403,0.32527878404319216,0.662623814773305,0.2240471869456472,1.9671204407525693,0.2720069467057419,0.28184193337687785,0.5536311864852905,0.3534273380385809,0.22365260938824721,0.11389601892395189,0.006716631581493208,0.007512733340263367,0.00706837913476399,0.006429975471624724,
24.0,0.6355329914683845,0.4552798299159349,52.32256,52.32256,1.0,0.11454465353389139,0.5614629875864107,0.6837113867051369,0.25229741855385446,0.28762730991023383,0.3420949865035739,0.21656006860838628,2.195112487012239,0.31160732388859375,0.6636897275559205,0.22319308380073516,1.9596214679791457,0.27364098130336106,0.28113512718717837,0.5539597272872925,0.3423087636529245,0.2189903737670515,0.11389601892395189,0.005746459636916327,1.2975482082547387,0.00477379228196261,0.006483504636988039,0.0041342816916347435
25.0,0.6419528741052715,0.8924868702377656,52.34304,52.34304,0.005594161094357764,0.11454465353389139,0.5523228438533466,0.7025454981287003,0.2722230458034906,0.29926692029579566,0.33031864308603426,0.2080130846980749,2.3852211425863348,0.33082822367941955,0.6637404022420549,0.22319247681698035,1.9596161386993294,0.2744251322465724,0.28118113706478626,0.5548691153526306,0.34210553069324434,0.21888643478126293,0.11389601892395189,0.006599667899741829,0.007737931329756975,0.007386944210994777,0.005959431790927546,
26.0,0.6176249826293184,0.686337402956934,54.3296,54.3296,0.5426336261527032,0.11454465353389139,0.5553071233202718,0.7137831897560315,0.2870892851182846,0.31687658722747225,0.3175359807727535,0.19798125341918166,2.520800415158062,0.3373557537045327,0.6637421842642024,0.22349781931529644,1.9622970269445978,0.2759071592023537,0.2825894176766184,0.5543100237846375,0.3401635187556215,0.21779377114312856,0.11389601892395189,0.007316666988135613,0.9860809354577214,0.005593014236308722,0.007323774854687599,
27.0,0.5967122443473599,0.7665327224603716,54.35008,54.35008,0.005594161094357764,0.11454465353389139,0.5789909236898837,0.7284263582818297,0.306535576521207,0.32286300552854286,0.3234108687806996,0.20259694288718952,2.7065577477095895,0.35639195635423654,0.663883779728208,0.223375763101582,1.961225380939166,0.2757064575051037,0.28173603910531775,0.5578546524047852,0.3427144665760587,0.21955928742563985,0.11389601892395189,0.006452394521017259,0.008148709777742624,0.005958327059076276,0.006854725469761748,
28.0,0.6407967719761081,0.992471772225773,58.00064,58.00064,0.9971592150692714,0.11454465353389139,0.5569424613249583,0.6883158593541326,0.2578752178908518,0.2896981800100317,0.3391332837302664,0.21404645673152253,2.2460298410588173,0.3148244552742682,0.6623408246365214,0.22248327505066176,1.9533893910656643,0.27356469580119963,0.2810890360559235,0.5566005706787109,0.3513721882201259,0.2243107478199485,0.11389601892395189,0.006000413383168418,1.4647040532436222,0.005215680742235489,0.006579805674946363,
29.0,0.6344625403975935,0.7522741527680029,58.02112,58.02112,0.005594161094357764,0.11454465353389139,0.5321198307013857,0.7037824533734269,0.2754010213711334,0.3096396662292852,0.3216060775199275,0.20090231102928435,2.4156363235026665,0.33350893652697094,0.6624062825768081,0.22242969777448385,1.9529189858953688,0.2728439974320565,0.2810750279955207,0.5498203039169312,0.35164215029743917,0.22458701085616672,0.11389601892395189,0.0067321361059427395,0.009001433849334717,0.006698439815801209,0.006763150890303476,
30.0,0.6118001655078305,0.783849195876315,60.00768,60.00768,0.5426336261527032,0.11454465353389139,0.5906680768859929,0.7172341781061427,0.29447116285765423,0.31491199464892317,0.33480697174584867,0.20871757779851538,2.5891559414573035,0.3480003758731097,0.661883999494207,0.22189500259547296,1.9482243953024534,0.27151767151767153,0.28050947867298576,0.5654476881027222,0.35454579055979774,0.2270980619094009,0.11389601892395189,0.006980159008181046,1.0213986211456358,0.004915636156259448,0.006989465332946149,
31.0,0.5994672997452437,1.124165411671766,61.32864,61.32864,0.36082339058607577,0.11454465353389139,0.5960122017906478,0.7317466222282304,0.31291603856811956,0.32197163205339013,0.3290352616932735,0.20435046854234964,2.76257579877582,0.3645974085801058,0.6618938131654692,0.22174792172460153,1.9469330343553282,0.27202947497697266,0.2801418439716312,0.5651200413703918,0.35551558203972355,0.22785342608752343,0.11389601892395189,0.006818936321208139,0.7741296193562448,0.004561446612101318,0.006832422033026941,
32.0,0.637809670124146,0.9311357251465427,64.9896,64.9896,1.0,0.11454465353389139,0.550022591121832,0.6920553369741826,0.26000318748114243,0.291688516878701,0.33693652286627607,0.2121928417102981,2.2706090448135567,0.32051078493524077,0.6626151556516029,0.22344480946837303,1.9618316037680528,0.27368185880250223,0.28218602207041515,0.5274531245231628,0.3373152417121347,0.21550793678118632,0.11389601892395189,0.005319783445778818,1.4288365729062207,0.0046290389442899295,0.005810793860885912,0.004315639667818148
33.0,0.6344701766038724,0.9371032782487123,66.31056,66.31056,0.36082339058607577,0.11454465353389139,0.5790144388532691,0.710900858667624,0.28221042795128476,0.30869716010692594,0.3299373868002126,0.2072077362573534,2.480345908609239,0.34045205445092447,0.6625738428564681,0.22333249075520192,1.9608454524149832,0.2725965261643987,0.2812787791080121,0.5278751254081726,0.3394379149633986,0.21680375276417518,0.11389601892395189,0.005913188786109109,0.7190620312467217,0.00569130453206532,0.005914525573540176,
34.0,0.6174269224612999,1.0725065948592194,68.29712,68.29712,0.5426336261527032,0.11454465353389139,0.5559091248868795,0.7237837599226085,0.2977886700734599,0.31827571478841005,0.32504095042199305,0.20119273588490297,2.6255971682284587,0.35106491210109303,0.6622153552180042,0.2219537380534653,1.94874008898997,0.27302010440964125,0.28259587020648974,0.5427322387695312,0.3371603805732101,0.21499919000346496,0.11389601892395189,0.006689610784886931,1.1150237403344363,0.0042383607848057,0.006700637843605625,
35.0,0.5923903953097361,1.1165467924985235,69.61808,69.61808,0.36082339058607577,0.11454465353389139,0.5877780684294759,0.7346114919982067,0.3122140342958528,0.32318933460328403,0.3296787610764736,0.20553530623132266,2.765749918703272,0.3588859129991163,0.6620633060606975,0.2222941527159999,1.951728908667345,0.27325322652425454,0.2827496757457847,0.5387526750564575,0.338084798591403,0.21568638643218926,0.11389601892395189,0.007072367697141464,0.934652854455635,0.004294143551055794,0.007088410416557502,
36.0,0.6425349292737588,1.0036169341175276,73.27376,73.27376,0.9985577553428608,0.11454465353389139,0.5606619818420376,0.6955231409439082,0.26384110009618944,0.3008166664985533,0.32735218041278635,0.20651437220041038,2.298575632144613,0.32215301501775717,0.6625523330961821,0.22380409034483767,1.9649860676365796,0.27952896395860594,0.2848208469055375,0.5153906941413879,0.3284878356729956,0.21048513496846744,0.11389601892395189,0.005027931242816762,1.494999899994582,0.004382815900232481,0.005457568632738871,0.004056889606034016
37.0,0.6473816633308387,1.4000485529983657,74.59472,74.59472,0.36082339058607577,0.11454465353389139,0.5727191946041188,0.7131219447741618,0.28484196797075667,0.3111585774720343,0.33672222106771044,0.20950779239512524,2.494776692707628,0.33877934691981415,0.6621872318966504,0.22311197895951687,1.9589093724907825,0.27898805340829236,0.2833744962953334,0.5161332488059998,0.3312037096160234,0.2118349680675543,0.11389601892395189,0.00554311578891136,0.7817656025290489,,0.00554311578891136,
38.0,0.6122578810613191,1.0197372125350375,76.58128,76.58128,0.5426336261527032,0.11454465353389139,0.5749219590980312,0.7308513911752349,0.3053765887581019,0.3211265512393608,0.3269287099334019,0.20277835395914792,2.6881080691815473,0.35660677314640016,0.6620602941922794,0.2226207909154091,1.954596771850757,0.2766367865653013,0.2840939778557926,0.5285969376564026,0.3335227597566915,0.21391129455905347,0.11389601892395189,0.005951341684599366,1.1250373325310647,0.00391432480809112,0.005959892028734383,
39.0,0.5851328539078472,1.167552860028171,77.90224,77.90224,0.36082339058607577,0.11454465353389139,0.5925693598543242,0.7402698412750831,0.31825132134316464,0.3229428240408688,0.33643506337388623,0.2089494754993391,2.818271925546038,0.3623403195426689,0.6613083310438951,0.2223275729415302,1.952022336179966,0.27526015441423296,0.2831598612223112,0.5255236625671387,0.33499931337392397,0.21476799824207968,0.11389601892395189,0.006548066997220091,0.9974002344533801,,0.006548066997220091,
40.0,0.6416028881640409,1.5686287423747174,81.5632,81.5632,1.0,0.11454465353389139,0.5711244502379076,0.6956685322105157,0.2661719591349147,0.2929259736515305,0.3533648921778057,0.22309828631144138,2.318838234454632,0.32416434155752116,0.6590385242567601,0.22328492729849303,1.9604278482075819,0.26733466933867733,0.28072587297222984,0.5480268597602844,0.35395817747105707,0.22728999598627475,0.11389601892395189,0.004771899857580755,1.5728567976984777,0.004202044105315917,0.005123930512131949,0.004727902514143457
41.0,0.6403658622374944,1.2348943738715465,81.58368,81.58368,0.005594161094357764,0.11454465353389139,0.6068180759157616,0.7183762350953851,0.29566067931048035,0.30503429466711846,0.345788263697809,0.21673059855018942,2.588085215087852,0.34822990958902317,0.6591527619159679,0.2232033577701968,1.959711672795422,0.2676196148501092,0.27987510644337216,0.5540372133255005,0.35527582414816866,0.22810916377549806,0.11389601892395189,0.005522830758074585,0.009370559826493263,0.0048228213334608645,0.006243669673544577,
42.0,0.6059266203208755,1.0498507520267806,82.26464,82.26464,0.18600585638739567,0.11454465353389139,0.5999815579972927,0.730197347796916,0.30853536630951467,0.3211343088375864,0.332349565874407,0.2072195104031616,2.719979311043946,0.35254517256263124,0.6594805159471153,0.22313941131032625,1.9591502268337924,0.2701927019270193,0.28101366591482024,0.5428001284599304,0.3502102050718582,0.22533924509914083,0.11389601892395189,0.005463233490143383,0.2648347176145762,0.0036852587807922953,0.005495772372016177,
43.0,0.5809969840868225,1.2224416860807863,82.28512,82.28512,0.005594161094357764,0.11454465353389139,0.6146852548663045,0.7450957184004501,0.33062231781942536,0.33124653810546434,0.312834191343425,0.19502929298786043,2.9325468363771376,0.3703452326560084,0.6592401437484481,0.22324492024485737,1.9600765887516884,0.2694162306350672,0.27995255041518385,0.5417183041572571,0.34892809469037395,0.22460352958531835,0.11389601892395189,0.004484011319184442,0.007993588456884027,0.0034069889567654578,0.00556951763302669,
44.0,0.5737959833865625,2.0115935028924152,84.28704,84.28704,0.5468292469734715,0.11454465353389139,0.5843189518517264,0.7534317071753815,0.340864718558214,0.335000106666624,0.33193167055734524,0.20465922728412003,3.028744698438677,0.37888944854328704,0.6583514166749785,0.2231668572805659,1.9593912007545575,0.2678891767988838,0.2802153432032301,0.5560733079910278,0.3525475658733405,0.2297597201787562,0.11389601892395189,0.00664512885729891,1.4259926463710144,0.0031267567732554753,0.006673011250042176,0.002984124801532742
45.0,0.5480909006552493,1.6609959280694084,84.30752,84.30752,0.005594161094357764,0.11454465353389139,0.6260674684438887,0.7688711436067706,0.3649304933572038,0.34524495167337665,0.327488486312727,0.2023400867892018,3.2554093339144505,0.3981455427108008,0.6582829594157257,0.22311727101007597,1.9589558363672999,0.26741058085085184,0.27988101676581933,0.5569382309913635,0.3527175405041314,0.2299209065933644,0.11389601892395189,0.005076142481599913,0.00962647725827992,0.003411342024505907,0.006837851979234373,
46.0,0.6419402167674095,1.7786276840433621,87.94272,87.94272,0.9929635942485031,0.11454465353389139,0.5646629303523086,0.7002535604813945,0.2719605905058733,0.29552940740309136,0.34969297255653686,0.22178301622969107,2.3669779055357782,0.3286351821593221,0.6582618637873472,0.2207689540383917,1.9383377586340276,0.2675360600671804,0.2802006947124662,0.5424728393554688,0.35388765659175203,0.22916888794118273,0.11389601892395189,0.004487683866003669,1.5835165372118354,0.0037871943107419346,0.004909137123990307,
47.0,0.6384687814594552,1.5608672027872736,88.60832,88.60832,0.18181023556662734,0.11454465353389139,0.5637186612241991,0.7175634806359458,0.29227288426476355,0.3159022734204569,0.3220432295443289,0.20069718227171804,2.5559631641934786,0.34363128413630695,0.6583526841696045,0.22061234067057678,1.9369627029534644,0.2675285927399304,0.27896042836620083,0.5455690026283264,0.35245053500067924,0.22816221438142598,0.11389601892395189,0.004930235857463039,0.25262717669829726,,0.004930235857463039,
48.0,0.6373005680406947,1.8732566601721683,92.26928,92.26928,1.0,0.11454465353389139,0.5512604458650625,0.7011267698860407,0.2733295691233389,0.3037529800171852,0.3315574534119453,0.2079272303484436,2.378993113322822,0.32949214673828464,0.6578035327108237,0.22035699200401074,1.934720757458104,0.2714611872146119,0.2772223723318022,0.5224179625511169,0.3322586041594272,0.21306012276837943,0.11389601892395189,0.0039102371551874215,1.4367888008782757,0.003286780238227095,0.004301300585390751,0.003643537639811232
49.0,0.6386522514548808,1.6176463877270675,92.93488,92.93488,0.18181023556662734,0.11454465353389139,0.582628558830915,0.7232393032697626,0.2964580455434185,0.31032683919388215,0.35056403712710354,0.2187823820295428,2.596143982292095,0.3475634902959702,0.6579225768100488,0.22022933556854768,1.9335999418521757,0.2713431825871208,0.2785829307568438,0.5226633548736572,0.3347379994865102,0.2146189664539052,0.11389601892395189,0.005003178519879006,0.26868327520787716,,0.005003178519879006,
50.0,0.6410812936735383,1.9028781175959235,96.57008,96.57008,0.9929635942485031,0.11454465353389139,0.5613922491661213,0.7031609854676537,0.2754564699972331,0.30557505610302454,0.33589400055848334,0.21148554537756792,2.3979612926559293,0.33037121993791446,0.6584928489961116,0.22087507750559,1.9392695161107236,0.2711711711711712,0.27766091712242325,0.5339670777320862,0.33413260985497506,0.21493499441093838,0.11389601892395189,0.003767011210671431,1.4303432912565768,0.0028220530410977807,0.004369125947665879,
51.0,0.6352095452676109,1.371982943869122,97.23568,97.23568,0.18181023556662734,0.11454465353389139,0.5846326844276136,0.7194344048787173,0.29360826967793013,0.3117021029183743,0.3349223963402725,0.20858498748672757,2.5717288516765096,0.350083336445208,0.6585885762140001,0.22088959119570728,1.939396945412067,0.2701859895311282,0.27790940766550526,0.5320923924446106,0.3360069370949736,0.21561612403420521,0.11389601892395189,0.004395859349572605,0.2496558022685349,,0.004395859349572605,
52.0,0.6073031908892845,1.254775975993559,99.2376,99.2376,0.5468292469734715,0.11454465353389139,0.5960481436484126,0.7358139178502608,0.3187532749294629,0.3200769737578371,0.326686336122882,0.2030842411786323,2.81517233154103,0.36807683331581714,0.6585028885575052,0.22018246627777022,1.933188432378708,0.2679241238881149,0.27665198237885463,0.5516042113304138,0.33116624750711793,0.214747350739048,0.11389601892395189,0.004576565011442485,1.10897407901939,0.0028840571099166897,0.004587064721902648,0.003415928576031286
53.0,0.5860560960175183,1.5354967875145213,99.9032,99.9032,0.18181023556662734,0.11454465353389139,0.5827337409481542,0.7513529474212809,0.33640991538501874,0.3400155373808377,0.3166316194114067,0.1950562356216335,2.984063588979138,0.3804756291417453,0.658453807651742,0.2201864414907676,1.9332233345028995,0.26853575731026175,0.2768670309653916,0.5380950570106506,0.3275734211974747,0.21287887686573495,0.11389601892395189,0.004933006109618917,0.298808672465384,,0.004933006109618917,
54.0,0.5646678296763857,1.964899184317891,101.88976,101.88976,0.5426336261527032,0.11454465353389139,0.6349850810210351,0.7613648095274889,0.3504284273914022,0.33087085508752145,0.331491992044962,0.20482009713179286,3.118923503006441,0.3902530116270437,0.6571872416852227,0.21894620364805079,1.9223341229708886,0.26913445835601524,0.27672425902514397,0.5394262671470642,0.33052529049551194,0.2152561326180081,0.11389601892395189,0.004935152182827256,1.2486465824767947,0.0027180736104118913,0.004944128090472091,
55.0,0.5439994974035308,1.7189971482014528,102.55536,102.55536,0.18181023556662734,0.11454465353389139,0.5880172677153841,0.7745512042122416,0.37029446934382965,0.3545320803702638,0.29663457636298557,0.1840782009206983,3.2989188290603897,0.4031391844101257,0.6567551389628401,0.2186941809350333,1.920121379141925,0.27011494252873564,0.2745161290322581,0.5675262808799744,0.32523845304421467,0.2126523461194984,0.11389601892395189,0.006859583593144606,0.4409233503974974,,0.006859583593144606,
56.0,0.6575537110709152,3.646858049269239,106.21632,106.21632,1.0,0.11454465353389139,0.5392387436176608,0.7029668185306532,0.27785196889201763,0.30748547759006517,0.3166076647614725,0.1990219457545408,2.418202271255228,0.3342393642197497,0.6559530533041978,0.21720249303423983,1.907024451655904,0.272113676731794,0.2746853146853147,0.5240331888198853,0.31729879277213674,0.20484671016950512,0.11389601892395189,0.0037389255368487193,1.5347249303267745,0.003151216025456476,0.00407160004474617,0.004672971436542151
57.0,0.6425158631873478,1.7524040897989468,106.88192,106.88192,0.18181023556662734,0.11454465353389139,0.5556451482551201,0.7260485275879168,0.29735830187858353,0.31748532754354936,0.3325167747114763,0.20626047106961679,2.600649101438679,0.3495310285214835,0.6560267813331825,0.2176007052573769,1.9105207303397356,0.2711463385780196,0.2748735244519393,0.5250540971755981,0.32118993676183427,0.20682783691233345,0.11389601892395189,0.004705523881212785,0.3146924749016762,,0.004705523881212785,
