round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_ece,fed_auprc_lift,fed_auprc,fed_f1,fed_brier,fed_auroc,fed_prevalence,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.1577800045284944,0.04620476406179884,21.90336,21.90336,0.0,0.32949053733433015,0.3736664610106302,2.3615144885055575,0.2628088065813124,0.2987772613347421,0.23447991499931312,0.7015375736286797,0.11353766756875829,0.5288194478987388,0.38425043304393125,0.08667227918931708,0.7609772493206103,0.2045002711006687,0.20451875282422052,0.5177152156829834,0.41932668438842846,0.2775977012495544,0.11389601892395189,0.0,0.0,,
12.0,0.15384465004181588,0.06017083452314863,21.90336,21.90336,0.0,0.33640382950410236,0.36486393714916693,2.48718405558562,0.27509589956250013,0.3060891712426106,0.22700423771174,0.7107076282348239,0.11353766756875829,0.5282288629024054,0.38425043304393125,0.08667227918931708,0.7609772493206103,0.2045002711006687,0.20451875282422052,0.5177152156829834,0.41932668438842846,0.2775977012495544,0.11389601892395189,0.0,0.0,,
13.0,0.1615350770169159,0.04106297159707952,25.55392,25.55392,0.9971592150692714,0.307959508584191,0.37830422567228844,2.112021006612992,0.23688221382958746,0.28107189757051215,0.2393233612310514,0.6773856025175072,0.11353766756875829,0.516712002572948,0.43867444357864377,0.09742743927071887,0.855406889469692,0.2045002711006687,0.2045649717514124,0.5208978056907654,0.41969011228189806,0.27750026764389624,0.11389601892395189,0.009260088414644508,1.3878001546254382,0.00688807999798958,0.011123186402559465
14.0,0.16195826165911117,0.0527483822450195,25.55392,25.55392,0.0,0.3219488353487031,0.3721211397990728,2.300712252478595,0.2568408105393616,0.29263563562191386,0.23356812077232697,0.693038373666957,0.11353766756875829,0.5238657843077023,0.43867444357864377,0.09742743927071887,0.855406889469692,0.2045002711006687,0.2045649717514124,0.5208978056907654,0.41969011228189806,0.27750026764389624,0.11389601892395189,0.0,0.0,,
15.0,0.1570397897951691,0.04941661755138748,25.55392,25.55392,0.0,0.3310543055914409,0.36515796499181347,2.426004321833408,0.26966833977478344,0.3036064653168001,0.22735322051260645,0.7047161447139397,0.11353766756875829,0.5142513670126198,0.43867444357864377,0.09742743927071887,0.855406889469692,0.2045002711006687,0.2045649717514124,0.5208978056907654,0.41969011228189806,0.27750026764389624,0.11389601892395189,0.0,0.0,,
16.0,0.15545918110809315,0.07935457466472517,25.55392,25.55392,0.0,0.33884786694339813,0.37707107035709664,2.587098274553731,0.2865788413574292,0.3066785442986814,0.2362069881663262,0.7154001290246681,0.11353766756875829,0.5240757740108863,0.43867444357864377,0.09742743927071887,0.855406889469692,0.2045002711006687,0.2045649717514124,0.5208978056907654,0.41969011228189806,0.27750026764389624,0.11389601892395189,0.0,0.0,,
17.0,0.16077298637827128,0.04009770557682997,29.20448,29.20448,0.9971592150692714,0.3097708712023829,0.374834984751013,2.1577012173098686,0.24201175081299275,0.2845104604033399,0.23656033785233757,0.6793875270313829,0.11353766756875829,0.5245347180396678,0.456758856110446,0.10115816156600366,0.8881624004219737,0.2045002711006687,0.20452799493876814,0.5227325558662415,0.42158459867095066,0.27904896751535474,0.11389601892395189,0.00816269217569241,1.2991842109477147,0.006356800411981941,0.00960194042979357
18.0,0.16447003385530332,0.0897546012686826,29.20448,29.20448,0.0,0.32480240469043625,0.37899505758110713,2.3496341843938717,0.2617142384292327,0.28475537978632637,0.2383944949983808,0.6958904108875681,0.11353766756875829,0.5375954535190692,0.456758856110446,0.10115816156600366,0.8881624004219737,0.2045002711006687,0.20452799493876814,0.5227325558662415,0.42158459867095066,0.27904896751535474,0.11389601892395189,0.0,0.0,,
19.0,0.15552070210951113,0.04194835268711836,29.20448,29.20448,0.0,0.3344041875525101,0.35843228933697,2.4256458212833065,0.27018391960964583,0.3019792905646123,0.2228332640545054,0.7042038561806673,0.11353766756875829,0.5210700597117237,0.456758856110446,0.10115816156600366,0.8881624004219737,0.2045002711006687,0.20452799493876814,0.5227325558662415,0.42158459867095066,0.27904896751535474,0.11389601892395189,0.0,0.0,,
20.0,0.1521514177259611,0.0837227172327449,29.20448,29.20448,0.0,0.34407282360730623,0.3721411368263414,2.5847405555187843,0.286880041759044,0.30821286600044223,0.2322834532036002,0.7168330814057277,0.11353766756875829,0.5308442676492754,0.456758856110446,0.10115816156600366,0.8881624004219737,0.2045002711006687,0.20452799493876814,0.5227325558662415,0.42158459867095066,0.27904896751535474,0.11389601892395189,0.0,0.0,,
21.0,0.16253121282792793,0.07047217498790585,32.85504,32.85504,0.9971592150692714,0.3095214497340605,0.3718733740438862,2.1837120395988174,0.24546404720164447,0.28934311472495977,0.23396053386963792,0.6813551761527802,0.11353766756875829,0.5139043354892066,0.43181260415731204,0.09383373845741756,0.8238544186524214,0.2045002711006687,0.20475860475860475,0.5238075852394104,0.42113197410500836,0.2790146405796242,0.11389601892395189,0.007908892137063932,1.3319785763742402,0.005824541994251566,0.009597095551647537
22.0,0.16215562444079254,0.0741519484667956,32.85504,32.85504,0.0,0.32863451272398364,0.3790871481865362,2.3979550247241432,0.2675608381157967,0.28989493394083926,0.2384534633842865,0.7016776364204587,0.11353766756875829,0.5334364512364496,0.43181260415731204,0.09383373845741756,0.8238544186524214,0.2045002711006687,0.20475860475860475,0.5238075852394104,0.42113197410500836,0.2790146405796242,0.11389601892395189,0.0,0.0,,
23.0,0.15571791890098532,0.05215488273315736,32.85504,32.85504,0.0,0.33750173943833234,0.37425883640366087,2.4905959149941053,0.2769297873380155,0.29649559555591826,0.23412619605096713,0.7095436128864117,0.11353766756875829,0.5358916612979608,0.43181260415731204,0.09383373845741756,0.8238544186524214,0.2045002711006687,0.20475860475860475,0.5238075852394104,0.42113197410500836,0.2790146405796242,0.11389601892395189,0.0,0.0,,
24.0,0.15123971312085804,0.055844881713374914,32.85504,32.85504,0.0,0.348878239776173,0.3682962965438963,2.6706236643253556,0.2965060735283336,0.30888267521470875,0.22907592610942742,0.722540242979423,0.11353766756875829,0.5331436379739567,0.43181260415731204,0.09383373845741756,0.8238544186524214,0.2045002711006687,0.20475860475860475,0.5238075852394104,0.42113197410500836,0.2790146405796242,0.11389601892395189,0.0,0.0,,
25.0,0.16483852488843415,0.11293292229230467,36.5056,36.5056,0.9971592150692714,0.3132490843993925,0.3733345709182639,2.2018231842338665,0.2472485476399722,0.28623506413765737,0.23504755748807227,0.6851226797383765,0.11353766756875829,0.5256536249787629,0.4835256068299939,0.11103075477286842,0.974843158012427,0.2045002711006687,0.20506678949792723,0.5244297981262207,0.4189797675365398,0.2766271727906732,0.11389601892395189,0.007825905936410683,1.3973667002283037,0.005753557557324009,0.009530290140154649
26.0,0.159859610012486,0.058388129270774705,36.5056,36.5056,0.0,0.3246406664372736,0.3684754374550335,2.351252203033699,0.26232311890073595,0.30136101651372804,0.23070324633786468,0.6982417051645121,0.11353766756875829,0.5214529219114261,0.4835256068299939,0.11103075477286842,0.974843158012427,0.2045002711006687,0.20506678949792723,0.5244297981262207,0.4189797675365398,0.2766271727906732,0.11389601892395189,0.0,0.0,,
27.0,0.15651812330742015,0.07211286654311803,36.5056,36.5056,0.0,0.339547194944134,0.3653881928333516,2.533979653139256,0.281742119776294,0.3057273722853377,0.22726936586800395,0.7144165936636043,0.11353766756875829,0.5301647765332288,0.4835256068299939,0.11103075477286842,0.974843158012427,0.2045002711006687,0.20506678949792723,0.5244297981262207,0.4189797675365398,0.2766271727906732,0.11389601892395189,0.0,0.0,,
28.0,0.15743302984480972,0.22268922869711752,36.5056,36.5056,0.0,0.3503702671346873,0.36460810153410367,2.6801660680081785,0.2968848190547695,0.3181684402193099,0.22613551793737555,0.7259784971485196,0.11353766756875829,0.5245034932917652,0.4835256068299939,0.11103075477286842,0.974843158012427,0.2045002711006687,0.20506678949792723,0.5244297981262207,0.4189797675365398,0.2766271727906732,0.11389601892395189,0.0,0.0,,
29.0,0.15973340359637797,0.05324557605002452,40.15616,40.15616,0.9971592150692714,0.31660018318882593,0.37334113265946023,2.23204480707489,0.2507072220421218,0.2916972623579723,0.23524821838192303,0.685869444923259,0.11353766756875829,0.5206527020656799,0.5012242492152451,0.12570640378021936,1.1036944483911526,0.2045002711006687,0.20525830258302585,0.5246711373329163,0.41881341151895013,0.2762947065380716,0.11389601892395189,0.007029394693034246,1.3261753470869735,0.005382092756455621,0.008409810861539647
30.0,0.1618602484944462,0.06782072710901911,40.15616,40.15616,0.0,0.33107407779116343,0.3722129409699138,2.4089773865347195,0.2688953141765839,0.3042402761790283,0.2328063882261118,0.7029098521382156,0.11353766756875829,0.5265298327319131,0.5012242492152451,0.12570640378021936,1.1036944483911526,0.2045002711006687,0.20525830258302585,0.5246711373329163,0.41881341151895013,0.2762947065380716,0.11389601892395189,0.0,0.0,,
31.0,0.1560852081161193,0.06389673311459865,40.15616,40.15616,0.0,0.34382779323176105,0.36844976859509415,2.570340646996755,0.28572818103361886,0.31162622254887495,0.22942792846143392,0.715858422558573,0.11353766756875829,0.5269442065163207,0.5012242492152451,0.12570640378021936,1.1036944483911526,0.2045002711006687,0.20525830258302585,0.5246711373329163,0.41881341151895013,0.2762947065380716,0.11389601892395189,0.0,0.0,,
32.0,0.15317985847446586,0.18534487476868405,40.15616,40.15616,0.0,0.3573027231620335,0.3677773462189131,2.694800732045458,0.29867078052210055,0.317838812475574,0.22842617983381316,0.7252318672091638,0.11353766756875829,0.5399074351084571,0.5012242492152451,0.12570640378021936,1.1036944483911526,0.2045002711006687,0.20525830258302585,0.5246711373329163,0.41881341151895013,0.2762947065380716,0.11389601892395189,0.0,0.0,,
33.0,0.16097391978724307,0.06210520496792573,43.80672,43.80672,0.9971592150692714,0.31446587163685885,0.36934619132785507,2.248491809762716,0.25246999919610097,0.29027089450651394,0.2317103251038256,0.6888490280278068,0.11353766756875829,0.522833479500018,0.48459930027268955,0.11085184845521004,0.9732723716113867,0.2045002711006687,0.20479638009049772,0.5208831429481506,0.4174490602310797,0.27532336874827495,0.11389601892395189,0.006532288255457622,1.2974747490370646,0.005079116530798495,0.0077750778061533
34.0,0.16162245561808014,0.0840842513576637,43.80672,43.80672,0.0,0.33472455676438245,0.36598532807872763,2.4638139100791854,0.27492358704453623,0.30517176381456773,0.2284264271320674,0.70808689606739,0.11353766756875829,0.5293003990078625,0.48459930027268955,0.11085184845521004,0.9732723716113867,0.2045002711006687,0.20479638009049772,0.5208831429481506,0.4174490602310797,0.27532336874827495,0.11389601892395189,0.0,0.0,,
35.0,0.15276761289709223,0.06008531102504435,43.80672,43.80672,0.0,0.34808845929887355,0.3764612400567032,2.646064537286054,0.2936447955752351,0.307707419871082,0.23490484584149712,0.7223213009312623,0.11353766756875829,0.5420673645587812,0.48459930027268955,0.11085184845521004,0.9732723716113867,0.2045002711006687,0.20479638009049772,0.5208831429481506,0.4174490602310797,0.27532336874827495,0.11389601892395189,0.0,0.0,,
36.0,0.15146699992888196,0.07426417635367163,43.80672,43.80672,0.0,0.35715569614784737,0.3668815292489747,2.78398253579645,0.30843525810375694,0.3256069522620692,0.22659412558507683,0.7331647528068659,0.11353766756875829,0.5336025521966644,0.48459930027268955,0.11085184845521004,0.9732723716113867,0.2045002711006687,0.20479638009049772,0.5208831429481506,0.4174490602310797,0.27532336874827495,0.11389601892395189,0.0,0.0,,
37.0,0.1616677626900075,0.08178622918201958,47.45728,47.45728,0.9971592150692714,0.32037110301402416,0.3758221396798792,2.265217571362134,0.2551086827120136,0.2890226696885295,0.23666868333660754,0.6915117720666831,0.11353766756875829,0.5302193083646982,0.505048481292959,0.12603364498313302,1.1065676059080292,0.2045002711006687,0.2049901929480454,0.5218994617462158,0.41517860367515436,0.2732471898200698,0.11389601892395189,0.006299809835134741,1.3170977404806763,0.004714984819920623,0.007691636096346753
38.0,0.16317354724723504,0.1349028953989943,47.45728,47.45728,0.0,0.33524262190307375,0.3698664033748302,2.486712703008414,0.27765159389153016,0.3056327082532936,0.23165827879711537,0.7109858542258853,0.11353766756875829,0.5242779337104645,0.505048481292959,0.12603364498313302,1.1065676059080292,0.2045002711006687,0.2049901929480454,0.5218994617462158,0.41517860367515436,0.2732471898200698,0.11389601892395189,0.0,0.0,,
39.0,0.15549490060357135,0.059226336823897295,47.45728,47.45728,0.0,0.3478648313575119,0.3728964161569758,2.6237669184966643,0.29138914293286106,0.3101119243042893,0.23226619741969956,0.7229041482849339,0.11353766756875829,0.5291348645187278,0.505048481292959,0.12603364498313302,1.1065676059080292,0.2045002711006687,0.2049901929480454,0.5218994617462158,0.41517860367515436,0.2732471898200698,0.11389601892395189,0.0,0.0,,
40.0,0.149927285436084,0.06555167415109872,47.45728,47.45728,0.0,0.3599078370587389,0.37567724553947085,2.752437376676771,0.30469823387909023,0.3098047230560597,0.233820037452434,0.7315614935229744,0.11353766756875829,0.5371367689556199,0.505048481292959,0.12603364498313302,1.1065676059080292,0.2045002711006687,0.2049901929480454,0.5218994617462158,0.41517860367515436,0.2732471898200698,0.11389601892395189,0.0,0.0,,
41.0,0.16389203447558515,0.2170575074155451,51.10784,51.10784,0.9971592150692714,0.32076346879205975,0.37477896837412705,2.29333555648866,0.25853397305579473,0.2877879848635354,0.23599977683599552,0.6920980377362458,0.11353766756875829,0.5247675191501562,0.5429851225245642,0.14845998848794167,1.3034695144794137,0.2045002711006687,0.2107264086897488,0.5248547196388245,0.41350544181165966,0.2716677835291567,0.11389601892395189,0.005685064094954231,1.2488566030515358,0.004208685260352518,0.00701763994525147
42.0,0.16065616664609864,0.0738414797099365,51.10784,51.10784,0.0,0.3350189000764317,0.37457783590558874,2.4650881066994255,0.2755887675039898,0.303907257200613,0.23439312317801475,0.711544711343967,0.11353766756875829,0.53545197198904,0.5429851225245642,0.14845998848794167,1.3034695144794137,0.2045002711006687,0.2107264086897488,0.5248547196388245,0.41350544181165966,0.2716677835291567,0.11389601892395189,0.0,0.0,,
43.0,0.15394396544649994,0.06378493299425968,51.10784,51.10784,0.0,0.34841162545245924,0.370223221373015,2.6693160059642316,0.2963450081968524,0.31122605356151983,0.23044047441109555,0.725374147474746,0.11353766756875829,0.534598993875433,0.5429851225245642,0.14845998848794167,1.3034695144794137,0.2045002711006687,0.2107264086897488,0.5248547196388245,0.41350544181165966,0.2716677835291567,0.11389601892395189,0.0,0.0,,
44.0,0.14941872296656317,0.07142890662739379,51.10784,51.10784,0.0,0.3589434854242991,0.37440808825497285,2.834081586740348,0.31398181858602353,0.3212737573475212,0.23233058584409025,0.7369999633517507,0.11353766756875829,0.5455109390500313,0.5429851225245642,0.14845998848794167,1.3034695144794137,0.2045002711006687,0.2107264086897488,0.5248547196388245,0.41350544181165966,0.2716677835291567,0.11389601892395189,0.0,0.0,,
45.0,0.1600909619562966,0.07615438802819088,54.7584,54.7584,0.9971592150692714,0.3204042665433816,0.3786187233073093,2.315148916675318,0.26076069564951077,0.28650265891926546,0.2386148019496352,0.6945659761853497,0.11353766756875829,0.5319840031818369,0.5431030371731326,0.14955241815284281,1.3130609793543233,0.2045002711006687,0.21224630202958378,0.525122344493866,0.4154858736346548,0.2732690729748254,0.11389601892395189,0.005626234038758847,1.297457656939514,0.004140203928847302,0.007003364868954747
46.0,0.1588826406160609,0.06813090425334095,54.7584,54.7584,0.0,0.33508962561391464,0.3737726401861443,2.510537095492131,0.28133894136564663,0.3044879621299283,0.23341581183294421,0.7159047636075545,0.11353766756875829,0.525754497855371,0.5431030371731326,0.14955241815284281,1.3130609793543233,0.2045002711006687,0.21224630202958378,0.525122344493866,0.4154858736346548,0.2732690729748254,0.11389601892395189,0.0,0.0,,
47.0,0.15389064319337015,0.0676978582896814,54.7584,54.7584,0.0,0.34901916386712073,0.36790315278399194,2.678553018679253,0.2978079049218359,0.3163510767726552,0.22873083971972868,0.7251023050951718,0.11353766756875829,0.531527193690706,0.5431030371731326,0.14955241815284281,1.3130609793543233,0.2045002711006687,0.21224630202958378,0.525122344493866,0.4154858736346548,0.2732690729748254,0.11389601892395189,0.0,0.0,,
48.0,0.15309397510657857,0.23699100413507962,54.7584,54.7584,0.0,0.3659932278522496,0.3672802562978542,2.859999644683644,0.31721617425142296,0.3262025808547455,0.22747579167732346,0.7386346827909165,0.11353766756875829,0.529818820464948,0.5431030371731326,0.14955241815284281,1.3130609793543233,0.2045002711006687,0.21224630202958378,0.525122344493866,0.4154858736346548,0.2732690729748254,0.11389601892395189,0.0,0.0,,
49.0,0.1624081727225822,0.0989553683397493,58.40896,58.40896,0.9971592150692714,0.32357260015703987,0.3790464989601369,2.3266600504763972,0.26256249902638557,0.2934413247575821,0.23873285205549402,0.6985463241203268,0.11353766756875829,0.5272429418579598,0.542992137668088,0.15474950989686848,1.3586911233499248,0.2045002711006687,0.21080798092024897,0.5238019227981567,0.41387239571780193,0.27190826778975746,0.11389601892395189,0.005141585263152126,1.2488261284306645,0.003783385028828952,0.006426649529048602
50.0,0.15963064874352384,0.0729272551832711,58.40896,58.40896,0.0,0.3382919618172714,0.3656572480723229,2.5313905735246416,0.28392203277665623,0.31388877501732354,0.22710116103544684,0.7154698895867345,0.11353766756875829,0.5195564338871168,0.542992137668088,0.15474950989686848,1.3586911233499248,0.2045002711006687,0.21080798092024897,0.5238019227981567,0.41387239571780193,0.27190826778975746,0.11389601892395189,0.0,0.0,,
51.0,0.15472722962601354,0.0892711614380968,58.40896,58.40896,0.0,0.35278647265302765,0.3693745546870554,2.6995333359139115,0.30112111341463443,0.3172725339462401,0.22940018458342226,0.7295445041132799,0.11353766756875829,0.5319915759052517,0.542992137668088,0.15474950989686848,1.3586911233499248,0.2045002711006687,0.21080798092024897,0.5238019227981567,0.41387239571780193,0.27190826778975746,0.11389601892395189,0.0,0.0,,
52.0,0.14986647844448336,0.11837642234452357,58.40896,58.40896,0.0,0.369447005434796,0.3692933631209456,2.8737905862435777,0.3182724182590113,0.3208897789075129,0.22826084683098627,0.7407540046054477,0.11353766756875829,0.5460427116868302,0.542992137668088,0.15474950989686848,1.3586911233499248,0.2045002711006687,0.21080798092024897,0.5238019227981567,0.41387239571780193,0.27190826778975746,0.11389601892395189,0.0,0.0,,
53.0,0.15972930113019485,0.10112417985749429,62.05952,62.05952,0.9971592150692714,0.32518269990844606,0.36624784909146085,2.3421868186370456,0.2643974320860752,0.3035949683329723,0.22915684188757526,0.7000299041508914,0.11353766756875829,0.5150345010231963,0.5008150241433882,0.1346602466540684,1.1823086348960163,0.2045002711006687,0.20460846248238876,0.5175671577453613,0.41262509775567324,0.27109299991508756,0.11389601892395189,0.005465620154402028,1.3926694416441023,0.003500842379722567,0.007366007513351326
54.0,0.16144240290538142,0.09857342300590259,62.05952,62.05952,0.0,0.3408742885646356,0.37268515236605865,2.6043708921511977,0.29120954697188484,0.30583204245626444,0.232484898457298,0.7196443146155039,0.11353766756875829,0.5381427278088177,0.5008150241433882,0.1346602466540684,1.1823086348960163,0.2045002711006687,0.20460846248238876,0.5175671577453613,0.41262509775567324,0.27109299991508756,0.11389601892395189,0.0,0.0,,
55.0,0.15298028655506385,0.07683714451292552,62.05952,62.05952,0.0,0.35284491320381,0.36638139729323066,2.740214713065101,0.3052917153596409,0.318596008700249,0.22715150183977725,0.7303498853104404,0.11353766756875829,0.5327771213680528,0.5008150241433882,0.1346602466540684,1.1823086348960163,0.2045002711006687,0.20460846248238876,0.5175671577453613,0.41262509775567324,0.27109299991508756,0.11389601892395189,0.0,0.0,,
56.0,0.1523322607134135,0.3200583200784726,62.05952,62.05952,0.0,0.37119383480277673,0.35948837426951735,2.936222692952947,0.3261273656448031,0.332632008101707,0.22096779666259178,0.7431720566493137,0.11353766756875829,0.5329736952394842,0.5008150241433882,0.1346602466540684,1.1823086348960163,0.2045002711006687,0.20460846248238876,0.5175671577453613,0.41262509775567324,0.27109299991508756,0.11389601892395189,0.0,0.0,,
57.0,0.16378493794849336,0.15718696454990527,65.71008,65.71008,0.9971592150692714,0.32420739423983513,0.3718796796865555,2.3689830829524148,0.26722059400070647,0.3027823364635762,0.23312358766575514,0.7023003579886566,0.11353766756875829,0.5223813104925121,0.5494934564397738,0.17355895114497588,1.5238368538663392,0.2045002711006687,0.20573884758364314,0.5235960483551025,0.4133103366670662,0.27131401379522085,0.11389601892395189,0.005297100195043372,1.4182422675658017,0.0033118050347550184,0.00725823517761191
58.0,0.16079986827901016,0.10905824964593122,65.71008,65.71008,0.0,0.3412188536265835,0.3660502858772715,2.558830433381046,0.28636403449929354,0.31344267563149175,0.2280361219817151,0.7205804311950276,0.11353766756875829,0.5207718832878915,0.5494934564397738,0.17355895114497588,1.5238368538663392,0.2045002711006687,0.20573884758364314,0.5235960483551025,0.4133103366670662,0.27131401379522085,0.11389601892395189,0.0,0.0,,
59.0,0.15358486214414496,0.0745865195674575,65.71008,65.71008,0.0,0.3581506218256162,0.37008505926287355,2.7949328649123357,0.3103629648643063,0.3212135157690249,0.22960679159806247,0.738068954431078,0.11353766756875829,0.5280939244932898,0.5494934564397738,0.17355895114497588,1.5238368538663392,0.2045002711006687,0.20573884758364314,0.5235960483551025,0.4133103366670662,0.27131401379522085,0.11389601892395189,0.0,0.0,,
60.0,0.14704973332829058,0.0774873424079931,65.71008,65.71008,0.0,0.3711304623823543,0.36272179608263927,2.955590244011295,0.3267555629134721,0.32993304547608804,0.22339379817191354,0.7481913290338339,0.11353766756875829,0.531478712760417,0.5494934564397738,0.17355895114497588,1.5238368538663392,0.2045002711006687,0.20573884758364314,0.5235960483551025,0.4133103366670662,0.27131401379522085,0.11389601892395189,0.0,0.0,,
