round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_f1_best_threshold,fed_f1,fed_ece,fed_f1_best,fed_brier,fed_prevalence,fed_auprc,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.5851160019991182,0.5649218056415067,45.99296,45.99296,0.5412350858791136,0.6825852534650173,0.23948099536020293,0.07833579662998272,0.08305288674187926,0.3068466227201532,0.11051579463685374,0.11411127895266868,0.2543943182563942,2.2482296847348024,0.6406365854969801,0.20641816357279874,1.8123387061546345,0.12807525325615052,0.2794319743472286,0.48591575026512146,0.36880427243917274,0.2361052453974029,0.11389601892395189,0.005378481843786224,0.672003454179503,,0.005378481843786224
22.0,0.5668255752714969,0.5559859796703014,47.9744,47.9744,0.5412350858791136,0.6969008590377833,0.2563607366577406,0.10096784100469096,0.08281315433052307,0.32560059415779036,0.10895388322766049,0.11411127895266868,0.2712349652347227,2.407221072686056,0.6458336522985652,0.21044270366231677,1.8476739191633105,0.16595883698137864,0.27921406411582217,0.48888808488845825,0.36735955201101755,0.23490439511260056,0.11389601892395189,0.006035252885593495,0.7741265166550875,,0.006035252885593495
23.0,0.5504127834519911,0.5980287334730456,49.95584,49.95584,0.5412350858791136,0.7079764593252991,0.24257404459424667,0.1002050598744384,0.08160814719050954,0.33154292767369925,0.108067224051706,0.11411127895266868,0.2846041836708897,2.5294408572700853,0.6635192809023599,0.21225742771676118,1.8636070840938257,0.1813633520950594,0.2862164933352864,0.48217830061912537,0.36086645665541467,0.22965777068602375,0.11389601892395189,0.007169178995186778,0.953617116319947,,0.007169178995186778
24.0,0.5314330644563267,0.6854639756152442,51.93728,51.93728,0.5412350858791136,0.7172052585344211,0.25279233928616013,0.12049229973533604,0.07905052584110737,0.3439159192685611,0.10522578783113255,0.11411127895266868,0.298998631475381,2.662606303611979,0.6505889658493778,0.19587302138447332,1.7197530101140523,0.11212333566923616,0.2832894351770559,0.48414260149002075,0.3651452888476602,0.23317347186956563,0.11389601892395189,0.007254966082968787,1.006114527815953,,0.007254966082968787
25.0,0.5900322615127603,1.0863405764290581,53.6064,53.6064,0.4559241291901578,0.6725197488152944,0.2177427156283431,0.08073263308238154,0.0710482085709838,0.2969420230792725,0.10839175386878289,0.11411127895266868,0.24236422907669436,2.127852326431322,0.6505337859100679,0.19596442152231852,1.7205554976698836,0.12277091906721536,0.28312277291869126,0.4900861382484436,0.36441637894738765,0.2325828483900115,0.11389601892395189,0.008775258909203849,0.5550530110485852,0.008775258909203849,
26.0,0.5783336189359141,0.6431915304594858,55.58784,55.58784,0.5412350858791136,0.6873636338342242,0.23797150269199502,0.07849344940155997,0.07964842232654185,0.31184722389088737,0.10978606097918298,0.11411127895266868,0.2577582237699657,2.2704778081578088,0.6589065165738853,0.2024176618929305,1.7772145488955529,0.12627865961199294,0.28433186281485695,0.48109349608421326,0.35925190303506727,0.2285284974568044,0.11389601892395189,0.0053855644035203576,0.7713230901863426,,0.0053855644035203576
27.0,0.5608689582219297,0.6339110859696233,57.56928,57.56928,0.5412350858791136,0.70030235048329,0.23624309873412863,0.08024937471445676,0.070624959312015,0.32356781588772965,0.10630860091733989,0.11411127895266868,0.278974105234763,2.471761020290672,0.6604476394456175,0.20523883660307585,1.8019842883192725,0.20264565156206024,0.28514342800057085,0.4841223955154419,0.361460099191657,0.23013331421548747,0.11389601892395189,0.0052719688641280375,0.7747457546647638,,0.0052719688641280375
28.0,0.5483091650725896,0.857569186124592,59.55072,59.55072,0.5412350858791136,0.7116686724187857,0.2436354566010959,0.11340165054262173,0.06961267208088469,0.33801136508656954,0.10507008787708509,0.11411127895266868,0.2956426271110104,2.624683755942494,0.6623290908991426,0.2107078939276359,1.8500022732868746,0.26252377932783766,0.28421359789903705,0.48623862862586975,0.36054906011905696,0.22920158185619618,0.11389601892395189,0.005800702547798866,0.880670735728927,,0.005800702547798866
29.0,0.5241390772111363,0.862069811873102,61.53216,61.53216,0.5412350858791136,0.7191085518713326,0.2607087883413633,0.14688298588424242,0.0702506223991152,0.34064300169333994,0.1036155914105766,0.11411127895266868,0.3094447546188073,2.754540618344904,0.6569240671327399,0.2126861240124551,1.8673710110488158,0.23588964819033156,0.2829992576095026,0.4822427034378052,0.36235291877668396,0.23077358838528608,0.11389601892395189,0.006102237055213681,0.9641408717725426,,0.006102237055213681
30.0,0.5808367138390373,1.0457902600082019,65.18272,65.18272,0.9971592150692714,0.6704654136339181,0.23919052113324007,0.08070229349677656,0.07645224930181836,0.2958889326365976,0.10998532650683587,0.11411127895266868,0.24110307648179935,2.120359006352216,0.6571978334224929,0.21606292423454437,1.8970191080937526,0.24942475839852737,0.28459982663969946,0.48634693026542664,0.36496201685999,0.2327720990878109,0.11389601892395189,0.005979415751370126,1.3808964112540707,0.008287011657953142,0.005018468302565332
31.0,0.5847909646350831,0.9703240434630768,67.16416,67.16416,0.5412350858791136,0.6899703587288719,0.2410131801071709,0.08889984355302871,0.0803858435082963,0.3168199022154847,0.10989460389643628,0.11411127895266868,0.2649253817549338,2.3372368615595893,0.6616095053362528,0.21704228378513646,1.9056178243600868,0.2628475147430497,0.283575385536757,0.4900071322917938,0.36243842633742857,0.2306766599202001,0.11389601892395189,0.004936952213855334,0.8166684068273753,,0.004936952213855334
32.0,0.5632853531483456,0.774251115475692,69.1456,69.1456,0.5412350858791136,0.7026496364806771,0.25511245331694143,0.10968640448960155,0.08144983358203817,0.32755819739951547,0.10854407084972702,0.11411127895266868,0.2841720709291012,2.5227592518671234,0.62710628115621,0.20797765924955355,1.8260309817186828,0.256677796327212,0.28186497123826826,0.49494296312332153,0.37224032347866715,0.23859918542472305,0.11389601892395189,0.004934437292951396,0.8363980557769537,,0.004934437292951396
33.0,0.5466774179331347,0.8557618635401572,71.12704,71.12704,0.5412350858791136,0.712881758578567,0.2608565075082886,0.13647726361910514,0.0725804942043138,0.3389078837360089,0.10490654235177406,0.11411127895266868,0.3017814896791179,2.6885012044145027,0.6151130462142596,0.19641826765189502,1.7245402386104738,0.251785349928586,0.27935287522024665,0.4970502555370331,0.37376508427209837,0.23988759879138932,0.11389601892395189,0.005252972436517776,0.9184796250192448,,0.005252972436517776
34.0,0.5228750137588202,0.8327313211816522,73.10848,73.10848,0.5412350858791136,0.7234502661782587,0.24477344471210954,0.1490001929854517,0.0713592829908552,0.35063988676267627,0.1032842484881175,0.11411127895266868,0.31897190726413094,2.8454625812104064,0.5762365639922395,0.161580238829983,1.4186645008011187,0.24681122448979592,0.2494865123921676,0.49844953417778015,0.3787830599892439,0.24403545569313856,0.11389601892395189,0.0054800993353424305,0.9928551143966615,,0.0054800993353424305
