round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_f1_best,fed_f1_best_threshold,fed_ece,fed_auprc_lift,fed_auroc,fed_f1,fed_auprc,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.6426322700065675,0.46892702317087165,32.85504,32.85504,0.9971592150692714,0.11467774420946626,0.2997685751899678,0.5799240536972775,0.35020086344792006,2.068251250947995,0.671807210274712,0.27421199236661375,0.23618357026391276,0.22356889520954956,0.6683070598848291,0.21740141461076373,1.9087709707915441,0.27808326787117044,0.2821002386634845,0.5025394558906555,0.3791624760749541,0.24263873755494955,0.11389601892395189,0.007316964807925362,1.2792008800897747,0.00586430733620305,0.008566861844683455
22.0,0.6415199825855954,0.45182429811306796,32.85504,32.85504,0.0,0.11467774420946626,0.31597668127690903,0.5434475829965487,0.33930192619289223,2.2402584360455173,0.6856654060116588,0.29148365841822904,0.25482457864211017,0.2152293352419123,0.6683070598848291,0.21740141461076373,1.9087709707915441,0.27808326787117044,0.2821002386634845,0.5025394558906555,0.3791624760749541,0.24263873755494955,0.11389601892395189,0.0,0.0,,
23.0,0.6275658281782961,0.47126844394888084,32.85504,32.85504,0.0,0.11467774420946626,0.3278338515030616,0.5385986429724507,0.32986109396761654,2.3709608156538358,0.699735205785782,0.3025647179983884,0.2686479706578434,0.20686297338108345,0.6683070598848291,0.21740141461076373,1.9087709707915441,0.27808326787117044,0.2821002386634845,0.5025394558906555,0.3791624760749541,0.24263873755494955,0.11389601892395189,0.0,0.0,,
24.0,0.6076552980559587,0.49261140747977733,32.85504,32.85504,0.0,0.11467774420946626,0.33964093361550995,0.5383494344013785,0.31228649008191217,2.533158272533924,0.709336407875936,0.3128626302467305,0.28608843953555313,0.19495196972711124,0.6683070598848291,0.21740141461076373,1.9087709707915441,0.27808326787117044,0.2821002386634845,0.5025394558906555,0.3791624760749541,0.24263873755494955,0.11389601892395189,0.0,0.0,,
25.0,0.6431509922371829,0.5137408578282765,36.5056,36.5056,0.9971592150692714,0.11467774420946626,0.3023302858995964,0.5532315985673864,0.3372164003941167,2.101710370539977,0.6736305859551187,0.28142596524921065,0.24051932676947668,0.21340803642038678,0.6663965062527142,0.21507733809861096,1.888365722793328,0.2764208268795425,0.2812241521918941,0.5055636167526245,0.3762284578455791,0.2403946293392015,0.11389601892395189,0.006480742187885227,1.1964870506199077,0.00538116101363401,0.0074488326060445555
26.0,0.6406177590947724,0.42583739925454517,36.5056,36.5056,0.0,0.11467774420946626,0.3172701689868733,0.5610476455389553,0.3403123729704707,2.2686695525891127,0.6886780745577136,0.2919833966540074,0.25845935425667066,0.21420007283350032,0.6663965062527142,0.21507733809861096,1.888365722793328,0.2764208268795425,0.2812241521918941,0.5055636167526245,0.3762284578455791,0.2403946293392015,0.11389601892395189,0.0,0.0,,
27.0,0.6223704284140671,0.5080374584585173,36.5056,36.5056,0.0,0.11467774420946626,0.33165456895672246,0.5751831981692039,0.3225688046081955,2.4193231503761603,0.7004818084415957,0.3023176652265797,0.273733213832754,0.20320624985081728,0.6663965062527142,0.21507733809861096,1.888365722793328,0.2764208268795425,0.2812241521918941,0.5055636167526245,0.3762284578455791,0.2403946293392015,0.11389601892395189,0.0,0.0,,
28.0,0.6059579933512821,0.5940555714377818,36.5056,36.5056,0.0,0.11467774420946626,0.3458562223179516,0.5685946004894775,0.31202939300470084,2.5727797204861966,0.7122541004347517,0.31713019798018505,0.290402844425502,0.19560928176603862,0.6663965062527142,0.21507733809861096,1.888365722793328,0.2764208268795425,0.2812241521918941,0.5055636167526245,0.3762284578455791,0.2403946293392015,0.11389601892395189,0.0,0.0,,
29.0,0.639030328279466,0.5043617660903734,40.15616,40.15616,0.9971592150692714,0.11467774420946626,0.3044626560450017,0.556587189818617,0.3359889545785553,2.1237112751139398,0.6769637667614057,0.28287235508879766,0.24294891174651947,0.21262499005572089,0.667274214907554,0.21759104611822808,1.9104359236955695,0.2774201384671444,0.2800763844684914,0.5020444393157959,0.3790031627560785,0.2426078509349456,0.11389601892395189,0.0070661259996688845,1.371628848137334,0.005155154029446552,0.008787439143157164
30.0,0.6370912136218982,0.5213419335582552,40.15616,40.15616,0.0,0.11467774420946626,0.3206953273437569,0.5761151979719585,0.33112826293628866,2.3046800968465444,0.6907815644974441,0.291566924214875,0.2619304911659705,0.20914327164688026,0.667274214907554,0.21759104611822808,1.9104359236955695,0.2774201384671444,0.2800763844684914,0.5020444393157959,0.3790031627560785,0.2426078509349456,0.11389601892395189,0.0,0.0,,
31.0,0.6214073194669425,0.6336568778402509,40.15616,40.15616,0.0,0.11467774420946626,0.33132145052379575,0.5565409708096601,0.33644628661618103,2.4721709624379495,0.7041098451900997,0.3086130612206461,0.2800477074858023,0.2105052118791888,0.667274214907554,0.21759104611822808,1.9104359236955695,0.2774201384671444,0.2800763844684914,0.5020444393157959,0.3790031627560785,0.2426078509349456,0.11389601892395189,0.0,0.0,,
32.0,0.6067817916051701,0.6990654973114977,40.15616,40.15616,0.0,0.11467774420946626,0.3429014877910335,0.5643246743137773,0.32607776682023404,2.598803211341053,0.7133478415259685,0.3167722334041702,0.2933181733763482,0.2039851565593156,0.667274214907554,0.21759104611822808,1.9104359236955695,0.2774201384671444,0.2800763844684914,0.5020444393157959,0.3790031627560785,0.2426078509349456,0.11389601892395189,0.0,0.0,,
