round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_brier,fed_f1_best,fed_auroc,fed_f1,fed_f1_best_threshold,fed_auprc_lift,fed_ece,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
12.0,0.6316701327717669,0.5069483944745319,26.8032,26.8032,0.5412350858791136,0.24906809657780013,0.21626259298815503,0.31279300204096705,0.6865276743005644,0.2866267516534053,0.5440059803393442,2.2666948514377014,0.3447559939564924,0.11189427312775327,0.39188613440693726,0.08653763267106701,0.7597950612202521,0.11773074871065267,0.20451875282422052,0.46893569827079773,0.3939454762518295,0.2598842114570634,0.11389601892395189,0.007752581847012402,0.8000924573279917,,0.007752581847012402
13.0,0.6105413360033002,0.5692532499036757,28.78464,28.78464,0.5412350858791136,0.25974423802001456,0.2059388539583033,0.3221061483473919,0.6951774016961563,0.29523350974511986,0.5653518707779235,2.378416700940708,0.3294300630683977,0.11189427312775327,0.3964370550372269,0.08713313618342389,0.7650235452180509,0.12419034458934278,0.20451250453062703,0.4712446630001068,0.39558905668470823,0.261316127631223,0.11389601892395189,0.007107732665341026,0.7667188075138256,,0.007107732665341026
14.0,0.5936989639401326,0.6338986147648928,30.76608,30.76608,0.5412350858791136,0.27483495220821874,0.21139220671974085,0.33367359514477674,0.708581078940095,0.3034558903061667,0.5702531312793362,2.529544457629795,0.33976028157237514,0.11189427312775327,0.4075242823106593,0.08873017053064514,0.7790454079864729,0.12686025408348459,0.2046019619366213,0.4698082208633423,0.3922628984908956,0.25811956732532776,0.11389601892395189,0.008799052192430774,0.9909344601910561,,0.008799052192430774
15.0,0.6399681514618503,0.6533379405801487,32.4352,32.4352,0.4559241291901578,0.2303970139235091,0.20727452479317127,0.29649956587227866,0.6661740878622721,0.2801370505425129,0.5152515631527776,2.0646220270552327,0.3289300332672289,0.11189427312775327,0.39810973381157116,0.08728560974615665,0.7663622536661009,0.12465469613259668,0.20458553791887127,0.4714980125427246,0.39461835739452866,0.2602754836503772,0.11389601892395189,0.011215606370311005,0.6098653627559543,0.011215606370311005,
16.0,0.6383726664301268,0.5630723445574888,34.41664,34.41664,0.5412350858791136,0.2424927497123331,0.22200519420597295,0.301729405692213,0.6772887132945363,0.2808522500055854,0.5401851552567293,2.194447475861494,0.3534045435403824,0.11189427312775327,0.3832939514805065,0.08518417196763509,0.7479117599756702,0.11251783166904422,0.20457421804375336,0.466311514377594,0.3928798215877273,0.25935447084623814,0.11389601892395189,0.006229720265150829,0.7292574192397296,,0.006229720265150829
17.0,0.621073636342216,0.580321153306865,36.39808,36.39808,0.5412350858791136,0.25703088044911376,0.2117718585448055,0.3198414131205548,0.6930195119726498,0.2967255369797003,0.537076092846668,2.3428130758150383,0.3390173535726031,0.11189427312775327,0.38162023110166765,0.08497456741092234,0.7460714449348722,0.1144053017091036,0.20452799493876814,0.4653170704841614,0.39559034813517774,0.26183171006084077,0.11389601892395189,0.006543345656539705,0.7893621003022417,,0.006543345656539705
18.0,0.607823907226699,0.7293864282035403,38.37952,38.37952,0.5412350858791136,0.2705048211491756,0.21035936412214387,0.32990933780912374,0.7031255023621246,0.30163142405734,0.5760163646906408,2.481663344415113,0.3374164947977346,0.11189427312775327,0.39474476146980986,0.08675833903616714,0.7617328494518802,0.11932021466905188,0.20453723788864786,0.4671323001384735,0.39392937060372984,0.25991406042102755,0.11389601892395189,0.007318818157067907,0.918754537589848,,0.007318818157067907
19.0,0.5862227909717825,0.7151814458962449,40.36096,40.36096,0.5412350858791136,0.28366462166379103,0.19394249309675393,0.341763674019707,0.7119167280119714,0.31317278726930226,0.5601977132415531,2.6201505300825843,0.31032476318341334,0.11189427312775327,0.39547605567117505,0.08681575760899223,0.762236980969097,0.11907524770150853,0.20454648167397296,0.4642393887042999,0.3952398009377388,0.2614537395339004,0.11389601892395189,0.008363526286909242,1.098392114508897,,0.008363526286909242
20.0,0.6440419846116401,0.8193157213661324,44.01152,44.01152,0.9971592150692714,0.23208896457059017,0.22869880567369144,0.296386059929341,0.6682022680951245,0.2766736262992118,0.5242513684768056,2.076077538967252,0.3628507825133933,0.11189427312775327,0.40124713439544196,0.08805125200201147,0.7730845453062156,0.10572292529958562,0.2045836169729975,0.4700916111469269,0.3822296859183809,0.24949911218802484,0.11389601892395189,0.007405697547294566,1.4492990762228146,0.009802486246357694,0.0063744524546346035
21.0,0.6359976285504453,0.5373521989951765,45.99296,45.99296,0.5412350858791136,0.24525193293537628,0.2150429905408235,0.31056925262330337,0.6824314232533779,0.28979092769278636,0.5296999926796643,2.2147605240505754,0.34256833794897756,0.11189427312775327,0.41329847329895825,0.08991362042234735,0.7894360248217497,0.10998457130262287,0.20457628651532966,0.4690919816493988,0.3827678399127037,0.24977975493311844,0.11389601892395189,0.005464657862597336,0.7639024988748133,,0.005464657862597336
22.0,0.6185836632665255,0.9969132442933117,47.9744,47.9744,0.5412350858791136,0.2608184538213308,0.21183934158690423,0.32130282573188407,0.6932150454833268,0.2899304281828779,0.5601576643949637,2.376654120465657,0.3366198131299997,0.11189427312775327,0.40554071596830893,0.0885642838675212,0.7775889333467869,0.11333679294239751,0.20458346517199294,0.4706282913684845,0.3868064846472433,0.253356682514122,0.11389601892395189,0.005667697908543744,0.8189519161824137,,0.005667697908543744
23.0,0.6001860297038191,0.7774262050156484,49.95584,49.95584,0.5412350858791136,0.2736041564707989,0.2192937552936453,0.33058656017385935,0.7063923894348495,0.2938456996937234,0.5648441227991073,2.513842170637977,0.3504308978552812,0.11189427312775327,0.41294587135336147,0.08958469415314407,0.7865480725270966,0.10636404094348019,0.20462794918330307,0.4708038866519928,0.3835894108145591,0.25050313594982754,0.11389601892395189,0.006569307280077716,0.9811672603245825,,0.006569307280077716
24.0,0.5853141133922423,0.9058749388757258,51.93728,51.93728,0.5412350858791136,0.2873663438063694,0.20563635589678889,0.339845437052497,0.7156324738203881,0.3065050202487414,0.5575651532058973,2.660317450096853,0.33072177292825966,0.11189427312775327,0.41041464693698754,0.08914338823768683,0.7826734338906759,0.11082963901203294,0.20464692482915717,0.4742637276649475,0.3874288960722086,0.25389126723027894,0.11389601892395189,0.007599977247899732,1.181891668238677,,0.007599977247899732
25.0,0.6463324342580128,1.1822448936984307,53.6064,53.6064,0.4559241291901578,0.23401656422730693,0.21601630308599168,0.30343849584001137,0.6721492946794589,0.2866732775910359,0.524923534697898,2.0936585342206073,0.34087144289566623,0.11189427312775327,0.40370357662888495,0.08835562753126823,0.7757569436229644,0.11579354339841484,0.20450951154489178,0.4710330665111542,0.38893571127324394,0.2550219467189921,0.11389601892395189,0.008728752555379232,0.5572766109835356,0.008728752555379232,
26.0,0.6354672205114076,0.8980432382706752,55.58784,55.58784,0.5412350858791136,0.25094044525632664,0.22348756397147512,0.31451326731137824,0.6883674040781345,0.28448032314323696,0.5618505418863289,2.2672412917193796,0.3561395764189125,0.11189427312775327,0.4081374610722282,0.08906676064290014,0.7820006483489982,0.10699408024556019,0.20455572629485672,0.47084736824035645,0.3832794821531149,0.24995829739584802,0.11389601892395189,0.005315741043346971,0.8577213860116899,,0.005315741043346971
27.0,0.608382272616036,0.8518137153661884,57.56928,57.56928,0.5412350858791136,0.2688943270790524,0.21694426608005013,0.3283057999898838,0.7020004001612639,0.29820267194917416,0.5708823156983241,2.453110598824573,0.3475867398540372,0.11189427312775327,0.4031008515606172,0.08843156461991873,0.7764236665634844,0.10943355819680908,0.2045002711006687,0.47194328904151917,0.3847154884731003,0.25113417332577237,0.11389601892395189,0.005273393303063366,0.8751332681858912,,0.005273393303063366
28.0,0.5965488761997877,1.2185190013194105,59.55072,59.55072,0.5412350858791136,0.28026764350627403,0.2032126621764115,0.33663605624658577,0.7096419182095818,0.304254234742079,0.5851795956989442,2.583379210214314,0.3250129112860104,0.11189427312775327,0.40796549593500664,0.08937256621186453,0.7846856023259108,0.12050515762074616,0.20452079566003617,0.47493624687194824,0.3893110969132137,0.2548509003961266,0.11389601892395189,0.005485567315815233,0.9429674567654729,,0.005485567315815233
29.0,0.5749711184651934,1.1535025507799728,61.53216,61.53216,0.5412350858791136,0.2978205414005729,0.2028419543594602,0.3493138983858816,0.7205211348689244,0.3150518158807656,0.5691533135234971,2.7541249097629907,0.32609086639662205,0.11189427312775327,0.4053348171135769,0.08891620282122316,0.780678759988901,0.11792222980216353,0.20450951154489178,0.47304436564445496,0.3887547542221011,0.2544732387462003,0.11389601892395189,0.005827388097069634,1.0442096574697644,,0.005827388097069634
30.0,0.6433903900004209,1.6652663423976346,65.18272,65.18272,0.9971592150692714,0.23960924898769004,0.21260176366912195,0.30412729246510345,0.6755319456743463,0.2829440570486779,0.5257756112280545,2.135431298892211,0.33853396021950305,0.11189427312775327,0.3939099593904761,0.08702106361013137,0.7640395549578878,0.10935159426492617,0.2045649717514124,0.4715960621833801,0.3850636548446153,0.25147468552243696,0.11389601892395189,0.0049911913318498894,1.2656094825360924,0.007502442799858688,0.004049233214189731
31.0,0.63603526521523,0.8672736117488726,67.16416,67.16416,0.5412350858791136,0.25933955520661384,0.20891755091858338,0.31682669769495975,0.6945907299849425,0.2938006327948527,0.5467352539676026,2.3398498866799935,0.33473753032759246,0.11189427312775327,0.39854508684195505,0.08761327244280671,0.7692391118719074,0.11605454364486911,0.20452799493876814,0.4723067283630371,0.3886682531936125,0.25458768757912115,0.11389601892395189,0.004252340557352783,0.796860204776749,,0.004252340557352783
32.0,0.6070855887287911,0.8856431407189866,69.1456,69.1456,0.5412350858791136,0.2681607902610465,0.2258449161523791,0.32767829988515235,0.7025465195770615,0.2900897273580768,0.5844418163135262,2.444978696563301,0.3563225265715418,0.11189427312775327,0.4108936971583373,0.08933219272099252,0.7843311255737518,0.11447106832688082,0.20476794778825236,0.4727298617362976,0.38670214288871524,0.25304755365130777,0.11389601892395189,0.0048202471388786245,0.9300915088970214,,0.0048202471388786245
33.0,0.5901739321860221,1.0734967400539455,71.12704,71.12704,0.5412350858791136,0.2908510883797022,0.2111943678604607,0.3401501864321755,0.7188501897350279,0.30987105935263726,0.5732356270016777,2.673731033378601,0.3409415712321025,0.11189427312775327,0.42167751633700173,0.09108511657410898,0.7997216885598636,0.11782157236702691,0.20506076546345003,0.4750836491584778,0.3862041896623948,0.25215491438025867,0.11389601892395189,0.0048472653616645975,0.9702137720305473,,0.0048472653616645975
34.0,0.5786085116292501,1.2594441885410648,73.10848,73.10848,0.5412350858791136,0.3044572544490807,0.20729082906953888,0.35050196728396776,0.7279689684557268,0.31226889610546027,0.5810277503586324,2.814576214465359,0.3318360174915538,0.11189427312775327,0.387207184269975,0.08596923069001663,0.754804526990694,0.10732673267326732,0.20471301280021711,0.4743196368217468,0.3899430001836171,0.25602589542460846,0.11389601892395189,0.005502311669210141,1.1368386341491714,,0.005502311669210141
35.0,0.6425561957910585,1.5482927592712712,74.7776,74.7776,0.4559241291901578,0.24626219874142813,0.21720555983133719,0.30604383952025843,0.6793807273297571,0.28533806970443937,0.5318151751766419,2.1959303964778036,0.3446181568989378,0.11189427312775327,0.389451741560205,0.08621924185890929,0.7569996095866852,0.10626262626262627,0.20454648167397296,0.4725523591041565,0.3887699463372982,0.2549835336660576,0.11389601892395189,0.007099831645223171,0.530485175549984,0.007099831645223171,
36.0,0.6366477702766534,1.2595880922867972,76.75904,76.75904,0.5412350858791136,0.2574047538220985,0.215602901060977,0.3156328178392491,0.6964680606197988,0.29107113279098973,0.5917187944832951,2.31292085115354,0.34380784720801344,0.11189427312775327,0.4119009663529622,0.08930039515861216,0.7840519449432014,0.11768243785084202,0.20472583790648102,0.4771987795829773,0.3895025952718261,0.2551172251035328,0.11389601892395189,0.003987292035962926,0.8477987584192306,,0.003987292035962926
37.0,0.6083730394829537,1.2625482122435168,78.74048,78.74048,0.5412350858791136,0.27780363599836994,0.21027068491276787,0.33690452578489066,0.7094942846751019,0.2990922881097125,0.5684507023489197,2.5252548820824106,0.3372200169438194,0.11189427312775327,0.3855785415217937,0.08580474703530319,0.7533603706780553,0.1051444968231195,0.20452079566003617,0.47130417823791504,0.3874445371121668,0.2537030251100128,0.11389601892395189,0.00426261139087866,0.9285592013038695,,0.00426261139087866
38.0,0.5900238635395372,1.2137123245491783,80.72192,80.72192,0.5412350858791136,0.28948885266522456,0.196954887935079,0.34504146070989333,0.7181337201971086,0.3091672725894215,0.5715416817581825,2.657535043707508,0.31447129963619935,0.11189427312775327,0.39371009682203206,0.08680644598630896,0.7621552254979994,0.10997721192905975,0.20450951154489178,0.4667171537876129,0.39067215385275733,0.25651328623735303,0.11389601892395189,0.004729564988875997,1.0596042412798852,,0.004729564988875997
39.0,0.5684122911829452,1.524721765254062,82.70336,82.70336,0.5412350858791136,0.30711977237834825,0.20496004449975794,0.3568082155289323,0.7306228378726467,0.31714249101277353,0.5890810889407027,2.845855846206983,0.3274699777311981,0.11189427312775327,0.3793781084050756,0.08504258205614287,0.7466686093121974,0.10703607733705402,0.20461329715061058,0.47439709305763245,0.3904256302719178,0.25635978629351613,0.11389601892395189,0.00522288213474374,1.2098951785592362,,0.00522288213474374
40.0,0.6401053143080623,1.6702760628114917,86.35392,86.35392,0.9971592150692714,0.24387230667728782,0.2231203902842101,0.30507202847856785,0.6783881465371704,0.27761747349927823,0.5476350809096389,2.16844133045461,0.35258493247395634,0.11189427312775327,0.3942873841516187,0.0869412788145758,0.763339049388779,0.10435368043087971,0.20469662006244058,0.47298815846443176,0.3849581021989344,0.2512534850749513,0.11389601892395189,0.004600624886907274,1.4654556415043771,0.006498557515942016,0.003956426234564703
41.0,0.6382713064669553,1.3924818799600387,88.33536,88.33536,0.5412350858791136,0.2622976967803845,0.21007286070931194,0.32094036100611895,0.6989234623693964,0.3033919181259935,0.5383661578255227,2.3593489966954047,0.33575414023822187,0.11189427312775327,0.3819157706901932,0.08539352439173087,0.7497498613076892,0.1010854816824966,0.20455572629485672,0.46676579117774963,0.38509369055778075,0.25138083716109055,0.11389601892395189,0.0034813514130495153,0.8417125947307795,,0.0034813514130495153
42.0,0.6019797686791876,1.0160696397117084,90.3168,90.3168,0.5412350858791136,0.2828286468975619,0.21222964204750389,0.33572003448155324,0.7139884994745689,0.30401882499700555,0.5607472385472663,2.571255276242335,0.3419444016170969,0.11189427312775327,0.39641122826554176,0.08726761072573107,0.7662042233802698,0.10307851954341059,0.20455572629485672,0.4609333872795105,0.38437332055056195,0.25076585259135054,0.11389601892395189,0.003950315834611541,0.9789844697806984,,0.003950315834611541
43.0,0.5913062794559626,2.035891075809464,92.29824,92.29824,0.5412350858791136,0.296878867169592,0.20931435287386946,0.3457663633581755,0.7217999041974068,0.310073581266924,0.5790356944686139,2.7191884946701266,0.3368109548763917,0.11189427312775327,0.4283490056743099,0.09174843672609667,0.8055455984581594,0.09843968032474947,0.20451875282422052,0.4593489170074463,0.3820065297132001,0.24847251201779674,0.11389601892395189,0.004518843099788725,1.1489450830267742,,0.004518843099788725
44.0,0.568581964030118,1.5630941212333522,94.27968,94.27968,0.5412350858791136,0.3177425819759652,0.19710687543391395,0.3627238691082449,0.7381002361951841,0.32302564870255907,0.5837108143625804,2.935229787996131,0.31853604248432993,0.11189427312775327,0.43042783490483427,0.09219057979630142,0.8094275872614728,0.09844891680553775,0.20570948782535686,0.4782085120677948,0.3816777308163966,0.24802519854889413,0.11389601892395189,0.004812529121316902,1.2659900337457657,,0.004812529121316902
45.0,0.6376201068632257,1.882150995558609,95.9488,95.9488,0.4559241291901578,0.24641675927344944,0.21898271411408174,0.3096245714762225,0.6832840406706052,0.28621389043116835,0.5340028164745352,2.1923315367259013,0.347507508320803,0.11189427312775327,0.42953648499595076,0.09198763631961435,0.807645756091214,0.09936788874841972,0.20564794766665132,0.47715193033218384,0.382093288720995,0.24841432916484293,0.11389601892395189,0.005803487403111099,0.5052610002458096,0.005803487403111099,
46.0,0.6338257969649143,1.5348493748701113,97.93024,97.93024,0.5412350858791136,0.26339960903016973,0.2053840700521009,0.3239639447156885,0.7004695486123459,0.2940676797682449,0.5474806734231222,2.3619458384344942,0.32954911771725653,0.11189427312775327,0.4059196090153053,0.08851255598713678,0.7771347657571457,0.08999749310604162,0.205045871559633,0.4773576557636261,0.3824662426300525,0.24891102137592253,0.11389601892395189,0.003578170467221493,0.9644197367597371,,0.003578170467221493
47.0,0.6114118990765082,1.414788518310308,99.91168,99.91168,0.5412350858791136,0.28352391869146076,0.20574593417943138,0.3407778238139757,0.7139836787856041,0.3076232929533354,0.5907952573368427,2.567697165783813,0.32823171477346946,0.11189427312775327,0.39429468793253253,0.08706229902257706,0.7644015993281412,0.09155352637270216,0.20471362016990957,0.4765508472919464,0.383375829982016,0.24982834229463363,0.11389601892395189,0.003349801282807114,0.9223479055799544,,0.003349801282807114
48.0,0.5874532256504323,2.158012974179715,101.89312,101.89312,0.5412350858791136,0.2970828242999472,0.1936487791626037,0.35368730605078424,0.7245366247386077,0.3152513700708648,0.5739562365902225,2.727028922369442,0.30964634281535064,0.11189427312775327,0.39818849417070434,0.08744150438419201,0.7677309989436638,0.09530386740331492,0.2048668503213958,0.47810450196266174,0.38543434973943574,0.2516292819175593,0.11389601892395189,0.0041172666867266014,1.1676067841472104,,0.0041172666867266014
49.0,0.570303386081139,1.8318558904739475,103.87456,103.87456,0.5412350858791136,0.31510519027856926,0.2052429344467776,0.36556443312778875,0.7358153378668898,0.30900254586577613,0.583517717579913,2.913984914331727,0.3278647626197179,0.11189427312775327,0.3882509096219106,0.0862686103644947,0.7574330620115532,0.09948277759436558,0.20455572629485672,0.46416300535202026,0.38751986107130737,0.2533730706182873,0.11389601892395189,0.003956427866606822,1.160615066299215,,0.003956427866606822
50.0,0.640598585877658,2.1382333278438006,107.52512,107.52512,0.9971592150692714,0.25135752638023856,0.21795342918062427,0.30936380900950416,0.6829850835337568,0.27978100334749734,0.5610615195606847,2.235704619691503,0.34386397054696727,0.11189427312775327,0.3770779570436283,0.08495463475242736,0.7458964374264159,0.09325816302560488,0.20452799493876814,0.46310076117515564,0.38454561512749474,0.25094516942387707,0.11389601892395189,0.0036368363277627723,1.4279247340746224,0.0054780149157288,0.0030614814244978687
51.0,0.6363051627722645,1.9561777857998575,109.50656,109.50656,0.5412350858791136,0.269115146709952,0.21941719486072675,0.3278343000965604,0.7064209358968034,0.29225681695385386,0.5785730999134259,2.4184029960276234,0.3491333464176973,0.11189427312775327,0.3686756975198619,0.08406663961657107,0.7380998950692225,0.08760245901639344,0.20452799493876814,0.4609965682029724,0.3809002644312905,0.24797752008741514,0.11389601892395189,0.003033179419986153,0.921184363309294,,0.003033179419986153
52.0,0.6046347530066989,1.405359968333965,111.488,111.488,0.5412350858791136,0.28303928105443366,0.21654726707723,0.3402965887894285,0.7171499896156384,0.2993507679412363,0.5850833873035322,2.5644705208851453,0.3469614149979154,0.11189427312775327,0.3897637836777714,0.08660841123759466,0.7604164926556642,0.08377696833847016,0.20453723788864786,0.4635681211948395,0.3797574687078486,0.2467028991049055,0.11389601892395189,0.0031514497402383877,0.9788194957654923,,0.0031514497402383877
53.0,0.5856485383469034,1.6252139361722358,113.46944,113.46944,0.5412350858791136,0.3080137339521922,0.2195432482566433,0.35197500538373006,0.7297481961890232,0.2990119586697355,0.5983269649230136,2.8200704856275034,0.3507519625455828,0.11189427312775327,0.37834090876804594,0.08528752561053762,0.7488191985664039,0.08556577369052379,0.20453723788864786,0.4602038264274597,0.38118344617511524,0.2481027395376227,0.11389601892395189,0.003472807797711686,1.1060681801754981,,0.003472807797711686
54.0,0.5664870066834145,1.9761576732411217,115.45088,115.45088,0.5412350858791136,0.32224572404748547,0.20002668228478487,0.3636093300912684,0.7422247986079541,0.3227629423471146,0.5780660182181357,2.9769146452298094,0.32306105108861,0.11189427312775327,0.37621961219282646,0.08500295284325193,0.7463206672746675,0.08659899781575228,0.2046019619366213,0.47010838985443115,0.382436443694531,0.24923667229864724,0.11389601892395189,0.003609535204312867,1.1832595312735066,,0.003609535204312867
55.0,0.6426206082799375,2.347615265263511,117.12,117.12,0.4559241291901578,0.2562175485168366,0.21580636458121577,0.313476949814872,0.6886407329117078,0.287207826744272,0.5360567429629864,2.285000445671927,0.3427537236226718,0.11189427312775327,0.3733837372859622,0.0847225705409077,0.743858928005875,0.08240504630250974,0.20457421804375336,0.4700135290622711,0.38093066292162103,0.24789148917178525,0.11389601892395189,0.005128171675206469,0.5147088426165283,0.005128171675206469,
56.0,0.6359924448635463,2.0039086863738182,119.10144,119.10144,0.5412350858791136,0.2667005338854738,0.20632250402762053,0.3317326197108221,0.7067223970616578,0.3055226086468125,0.5476443573054162,2.3999694643546134,0.3301133021263346,0.11189427312775327,0.38231962459670454,0.08573063074882306,0.7527096342679476,0.08397350993377484,0.2045649717514124,0.4694887697696686,0.38066660799001717,0.24762033870158826,0.11389601892395189,0.0028023175945820667,0.9374601288000122,,0.0028023175945820667
57.0,0.6043265923941622,1.5466877799779786,121.08288,121.08288,0.5412350858791136,0.29047591244580045,0.20951494030417567,0.3424487100714917,0.720144669004626,0.3060673102408521,0.5925820692051423,2.641036208159524,0.33523012656698564,0.11189427312775327,0.3949469331373745,0.08729154508589773,0.7664143655818392,0.08083873637743137,0.2046204620462046,0.47046780586242676,0.3797045853304883,0.2466781187099167,0.11389601892395189,0.0036634565444055548,1.2477307147346437,,0.0036634565444055548
58.0,0.5820804025954696,1.9731300881474962,123.06432,123.06432,0.5412350858791136,0.30164610198240155,0.19633617484466898,0.3541370900994426,0.7318816334416508,0.32234594561643004,0.5700846625188373,2.7585695156364145,0.31597152979114174,0.11189427312775327,0.3928407962998594,0.0870882547844905,0.7646294893119937,0.09040793825799338,0.2045662937832386,0.47602614760398865,0.38179688196674466,0.2484934296298691,0.11389601892395189,0.0034425831125919795,1.199986080173403,,0.0034425831125919795
59.0,0.558601353010397,1.9091108961231598,125.04576,125.04576,0.5412350858791136,0.3240613853651907,0.20466554633410217,0.3694187758931484,0.7438674214916788,0.3172234556685594,0.5964471607612617,2.994423099967602,0.3285599488773398,0.11189427312775327,0.3957209456724696,0.08756465779740229,0.768812278292791,0.09188138065143413,0.20457628651532966,0.4743554890155792,0.3833745681988742,0.2495514559783933,0.11389601892395189,0.003477240337100956,1.2414681061636657,,0.003477240337100956
