round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_brier,fed_ece,fed_prevalence,fed_auprc_lift,fed_f1,fed_auroc,fed_f1_best,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6397751026450352,0.4240366609072006,36.81792,36.81792,0.5412350858791136,0.25660620387197575,0.21359438017389218,0.3415510639828713,0.11416703379696645,2.2647076547763927,0.3004196203560583,0.692698337853685,0.32031358190382714,0.5278630431726705,0.38951766383020614,0.08692014683582668,0.7631535119226868,0.2045002711006687,0.20455572629485672,0.5154746174812317,0.42871709208980685,0.2863595365625939,0.11389601892395189,0.008949536965202749,0.9296372605022043,,0.008949536965202749
12.0,0.6176872145003672,0.46527546417213356,38.79936,38.79936,0.5412350858791136,0.2704180764626835,0.20666892988396093,0.3283107972028228,0.11416703379696645,2.399260606806296,0.3085054849724498,0.7049034649063205,0.3308086473498584,0.5407334820455495,0.3813783027709842,0.08561013615274533,0.751651699168757,0.2045002711006687,0.20459271313624447,0.5131080746650696,0.43236853598324393,0.29013830775485194,0.11389601892395189,0.008374623144073022,0.9168667637277395,,0.008374623144073022
13.0,0.6028173313367428,0.700828848364395,40.7808,40.7808,0.5412350858791136,0.28371334872676546,0.20960275012853777,0.33428147310867373,0.11416703379696645,2.523215678314617,0.31254808928537947,0.7159354982191404,0.34222784887916596,0.5731401343058742,0.4128289104631255,0.09090172136838835,0.7981114899993408,0.2045002711006687,0.20452799493876814,0.5120527148246765,0.43323576072962805,0.2901251376111282,0.11389601892395189,0.010274287579782404,1.1861164425499737,,0.010274287579782404
14.0,0.5890249073787783,0.9647613146726821,42.76224,42.76224,0.5412350858791136,0.30220858847008925,0.19977684116693067,0.3207287253124762,0.11416703379696645,2.699246027679912,0.3220957221831058,0.7263843713629513,0.3527962012808362,0.5801308561102156,0.4053892691846857,0.08947543278161363,0.7855887644444901,0.2045002711006687,0.2045649717514124,0.5164228081703186,0.4384495100579532,0.29512961225180195,0.11389601892395189,0.00952006171129799,1.1642269172007218,,0.00952006171129799
15.0,0.6356630831260244,0.8068394601264866,44.43136,44.43136,0.4559241291901578,0.25310873842198706,0.2056056113599152,0.3248113758396152,0.11416703379696645,2.2248466854159497,0.29342872834223677,0.6840140819689681,0.31184255292599933,0.5587344295041919,0.4020257651287782,0.08861624917800312,0.7780451855579955,0.2045002711006687,0.20457421804375336,0.5164878368377686,0.4375007477654527,0.29422474215419164,0.11389601892395189,0.006538404027103827,0.587225784547627,0.006538404027103827,
16.0,0.6379563351916145,0.7623070558296178,46.4128,46.4128,0.5412350858791136,0.2650178267589809,0.21745423209960968,0.3471839616976763,0.11416703379696645,2.3372807119663794,0.29913586277308046,0.6990006452628547,0.324754023176061,0.5548506608520418,0.41095624362581973,0.09028851463061498,0.7927275727775912,0.2045002711006687,0.2045002711006687,0.5032950043678284,0.43518831619613274,0.29196096913138997,0.11389601892395189,0.00698328526424586,0.8898016914608888,,0.00698328526424586
17.0,0.617938973700487,0.643830212837267,48.39424,48.39424,0.5412350858791136,0.2797697056415541,0.20841149030314352,0.3333149972040059,0.11416703379696645,2.4769094786482047,0.31194291262972923,0.7120293201889457,0.339571500982806,0.5727071269330976,0.42192012233807935,0.09231787496524708,0.8105452309697279,0.2045002711006687,0.20450951154489178,0.5028077363967896,0.4378595154000682,0.2942563421293544,0.11389601892395189,0.006085829801432201,0.808190586976707,,0.006085829801432201
18.0,0.5986373468249421,0.7991915223604287,50.37568,50.37568,0.5412350858791136,0.2949559551552947,0.20925522260042256,0.33331985341262965,0.11416703379696645,2.6216232670687774,0.31308330461551515,0.7212287274575765,0.3465174345150029,0.5704447353409134,0.4167050345237927,0.09094833116480794,0.7985207211283999,0.2045002711006687,0.20451875282422052,0.5198819637298584,0.4464230598852123,0.30263500702659957,0.11389601892395189,0.006983942839369284,0.9662571579683572,,0.006983942839369284
19.0,0.5855128276889151,1.0368720439842043,52.35712,52.35712,0.5412350858791136,0.3064047997560324,0.18853339129917607,0.3005491154479777,0.11416703379696645,2.7252188540469082,0.3292201430294577,0.7287862507985478,0.35319902090526256,0.5722554170340348,0.39848476162743096,0.08780004010344539,0.7708789203779746,0.2045002711006687,0.2045002711006687,0.5085102319717407,0.44983521834180085,0.3067290106465892,0.11389601892395189,0.00781746016921125,1.1340357848675922,,0.00781746016921125
20.0,0.6382782844452203,1.3317280930742184,56.00768,56.00768,0.9971592150692714,0.2560936858619013,0.2166537325462724,0.3443579372754538,0.11416703379696645,2.244270502254772,0.28827736956806427,0.6865045919383118,0.3146418214306241,0.5679161275143635,0.3901666712764986,0.08671428403341322,0.7613460492531539,0.2045002711006687,0.20451359052055537,0.5147265791893005,0.4385473989919589,0.29602508900249985,0.11389601892395189,0.006023335117861879,1.4905582929495722,0.006155508772806709,0.005939767923396897
21.0,0.6418263629441195,1.032083111893469,57.98912,57.98912,0.5412350858791136,0.2729406371599057,0.20821830032635155,0.3312429075810839,0.11416703379696645,2.4105018828648195,0.3055400071315525,0.7032399117406573,0.3317199772788812,0.5791091256781936,0.3945293375812056,0.08718121956967495,0.765445714374667,0.2045002711006687,0.20453723788864786,0.5079742670059204,0.43949325310037374,0.2969700267603049,0.11389601892395189,0.005550155683227729,0.8570158543298021,,0.005550155683227729
22.0,0.6121350005682598,0.7798462597374332,59.97056,59.97056,0.5412350858791136,0.2933661332757999,0.2128629417614104,0.34147212649932673,0.11416703379696645,2.605050935028854,0.31015926113372716,0.7193172459806176,0.34206046553521474,0.5994109904438218,0.37669818553501,0.08500887898949969,0.7463726984721031,0.2043657070547295,0.2045002711006687,0.4891127645969391,0.4353068569396006,0.2934329733957025,0.11389601892395189,0.005552711592329622,0.888660159194842,,0.005552711592329622
23.0,0.5966678408777748,0.9129939691784464,61.952,61.952,0.5412350858791136,0.3040025542646743,0.20549693893535223,0.33021761949547895,0.11416703379696645,2.7054854974327394,0.32004203963857186,0.7289357292920788,0.3497749090844997,0.5691620918560888,0.36568429725755824,0.08364577193777478,0.734404702886278,0.2036475539666018,0.2045002711006687,0.4593377411365509,0.43741237929725424,0.29588168295875056,0.11389601892395189,0.006355551288674494,1.0543163225520402,,0.006355551288674494
24.0,0.5756920245112302,1.0404861552942715,63.93344,63.93344,0.5412350858791136,0.31894419085274983,0.19897426139510627,0.3211434542109318,0.11416703379696645,2.850121181305369,0.3301424981222782,0.739039870457907,0.35898954559201607,0.5727680314779359,0.369903987658568,0.08418819675808323,0.7391671592515933,0.2040613269413414,0.2045002711006687,0.46198466420173645,0.43728061279489056,0.2956430139502845,0.11389601892395189,0.005904954658349753,1.0277395432349294,,0.005904954658349753
25.0,0.6400020980602873,1.3280863973101362,65.60256,65.60256,0.4559241291901578,0.26102872102894514,0.20847459938461296,0.33102669036750315,0.11416703379696645,2.2939902452346157,0.29713551326800514,0.6929173782472542,0.3195625637401646,0.5543557604066421,0.367988564839177,0.08385016593063413,0.7361992694987934,0.20412408429049472,0.2045002711006687,0.463191956281662,0.4378294250125631,0.29630668729368737,0.11389601892395189,0.005257116088470625,0.5379250887781382,0.005257116088470625,
26.0,0.6306927144202001,1.3020861076461434,67.584,67.584,0.5412350858791136,0.2720545149516166,0.20066657265541138,0.3212451925023522,0.11416703379696645,2.4033321413258957,0.3047094798036839,0.7065718563087688,0.3295972463748373,0.5500979247023577,0.3675973607800217,0.08387210275596153,0.7363918734680511,0.2036106963485815,0.2045002711006687,0.44572514295578003,0.438644207187169,0.29682195284910956,0.11389601892395189,0.004591098275426806,0.8239917119499296,,0.004591098275426806
27.0,0.6087919091558216,0.9516190819092136,69.56544,69.56544,0.5412350858791136,0.2927746348040552,0.2033792510639274,0.3256118361591338,0.11416703379696645,2.6000976361732984,0.3127146665148825,0.7202687789479514,0.34465708107078386,0.5815578241564042,0.3687322202505081,0.08405377009530993,0.7379869014687198,0.20299048482102403,0.2045002711006687,0.4318101108074188,0.4385060731244139,0.29694838975805515,0.11389601892395189,0.0049205038615401375,0.9121244673151523,,0.0049205038615401375
28.0,0.5962424627250253,1.3302676422503903,71.54688,71.54688,0.5412350858791136,0.3066310064980193,0.1995257956677274,0.32119662461921816,0.11416703379696645,2.7297600391117083,0.32118637312969056,0.7304980926417967,0.3542319800990656,0.579786518222323,0.37190997987118135,0.08448223103612601,0.7417487620224427,0.2035662563359884,0.2045002711006687,0.44017767906188965,0.4412501827148602,0.2993778320509071,0.11389601892395189,0.005644684789343112,1.0896413559094071,,0.005644684789343112
29.0,0.5745779907790922,1.2451918577356118,73.52832,73.52832,0.5412350858791136,0.3199410501389641,0.19594584673071272,0.31707827658448473,0.11416703379696645,2.853772657382697,0.33215018814847236,0.743153254100477,0.36666155996024585,0.5777464129002102,0.37801975574851476,0.08533650953335611,0.7492492743783705,0.2040520984081042,0.2045002711006687,0.4615821838378906,0.44067345354330134,0.2983075114755382,0.11389601892395189,0.00533077608764298,1.0717763190623373,,0.00533077608764298
30.0,0.6428783355291878,1.7533102200356787,77.17888,77.17888,0.9971592150692714,0.25951069720983266,0.21379135088153892,0.33798655365357577,0.11416703379696645,2.2754221729484048,0.2937854059642627,0.690589707156293,0.31634265448741766,0.5650456876296052,0.37854237766631305,0.08522423758372996,0.7482635336063326,0.2040613269413414,0.2045002711006687,0.4424598217010498,0.4397072683352518,0.2970296837341488,0.11389601892395189,0.004323760787464109,1.3651221088366583,0.0044808593878897214,0.004241174290023258
31.0,0.6401009780612441,1.435588891871457,79.16032,79.16032,0.5412350858791136,0.27760731527314664,0.20716098829198382,0.33210796149821176,0.11416703379696645,2.4509174485992165,0.3086928580947826,0.7091041054743771,0.33799483971741295,0.5610201027760371,0.3788552982455013,0.08541013348406398,0.749895688110856,0.2036475539666018,0.2045002711006687,0.4405980110168457,0.4373614484617411,0.2947016723833699,0.11389601892395189,0.004259124240739831,0.8968845425406471,,0.004259124240739831
32.0,0.6092928187342744,1.1668416841486262,81.14176,81.14176,0.5412350858791136,0.2925620190680692,0.20876751367956536,0.3330708564018735,0.11416703379696645,2.5889820558941046,0.3112951456706375,0.7223631850098153,0.3438743680351424,0.5719199343972798,0.37358725174486324,0.08471700858558037,0.7438100943821901,0.20333303142831266,0.2045002711006687,0.4370149075984955,0.439108037577823,0.2964476119039544,0.11389601892395189,0.004320310723085198,0.9381388678448275,,0.004320310723085198
33.0,0.588815653071506,1.1199655751935622,83.1232,83.1232,0.5412350858791136,0.309530571233247,0.2032749370106082,0.3253530288813885,0.11416703379696645,2.750174490303057,0.32191946248989556,0.7344720383522426,0.35451298595813735,0.5853746933996794,0.3741388503467338,0.08480908973693704,0.7446185611945214,0.20235827664399092,0.2045002711006687,0.4332720637321472,0.43829250947669174,0.2960282630674879,0.11389601892395189,0.0051814477699744475,1.1651073624379933,,0.0051814477699744475
34.0,0.5691547265040804,1.8242389359560378,85.10464,85.10464,0.5412350858791136,0.3220536255507622,0.1913650921690848,0.30893439997877464,0.11416703379696645,2.8761325791530874,0.3313706348860566,0.7425921809991837,0.3593496436330937,0.5737321087874254,0.37333537169894826,0.08474897193853458,0.7440907306437222,0.20201470187857337,0.2045002711006687,0.44146573543548584,0.43766836633565376,0.2954617060203418,0.11389601892395189,0.005200762084623482,1.2164500165963545,,0.005200762084623482
35.0,0.6440523862585193,2.123018007646169,86.77376,86.77376,0.4559241291901578,0.266211360272824,0.21624066008520693,0.3409952598047344,0.11416703379696645,2.3343111074631255,0.29385102946723335,0.6943190113003829,0.3214913480113752,0.571648296979985,0.37903264709752016,0.0857156457474422,0.7525780668828674,0.20215853437329948,0.2045002711006687,0.44508737325668335,0.4355244470987185,0.2931785274794794,0.11389601892395189,0.0041364190581154375,0.4765485809184611,0.0041364190581154375,
36.0,0.6352013132506845,1.4785910039415517,88.7552,88.7552,0.5412350858791136,0.28405510977116066,0.20819781442441768,0.33254753523433256,0.11416703379696645,2.506692433376816,0.30636186736740345,0.7116715805811049,0.3351726429604714,0.5675725001311677,0.3804279076916543,0.08586042001303286,0.7538491759783251,0.20330541091238397,0.2045002711006687,0.44522643089294434,0.43327112196586026,0.29083687508096073,0.11389601892395189,0.003869258706634449,0.9266776782460511,,0.003869258706634449
37.0,0.6109929598737104,1.3005552752220984,90.73664,90.73664,0.5412350858791136,0.2976335497838553,0.20480519348832807,0.32822360534651635,0.11416703379696645,2.6425064384544075,0.31762646983515974,0.7227809687149906,0.3445491378383528,0.552262119253464,0.37380226150155993,0.08473186625221919,0.7439405437761127,0.20275537025287774,0.2045002711006687,0.43488237261772156,0.43315379703985046,0.2910340075650356,0.11389601892395189,0.004086351136599623,1.0023804493248463,,0.004086351136599623
38.0,0.596228276648335,1.9894578365817661,92.71808,92.71808,0.5412350858791136,0.31625542456068545,0.2019227341909571,0.3257287844887279,0.11416703379696645,2.8164837193549577,0.3279024363392445,0.7376263722190881,0.35568835744257526,0.5565160791947008,0.3707702637628708,0.0844497321349954,0.7414634236810533,0.20211270798386,0.2045002711006687,0.4484037160873413,0.43411781006673195,0.29183785993095107,0.11389601892395189,0.004343544250617036,1.099338884698227,,0.004343544250617036
39.0,0.5707736049572493,1.691877987185924,94.69952,94.69952,0.5412350858791136,0.33232534314812684,0.20813429895006932,0.3342559802292168,0.11416703379696645,2.972302205718128,0.3264519648056585,0.7478397430300312,0.36992620732526965,0.5991343074552709,0.37720853408900445,0.0853659269871786,0.7495075578030276,0.2033852280955829,0.2045002711006687,0.45498621463775635,0.4352930740487192,0.29292307130011,0.11389601892395189,0.004276676481777545,1.1189979568589479,,0.004276676481777545
40.0,0.6416453349301565,2.34729171908826,98.35008,98.35008,0.9971592150692714,0.2678809790258793,0.2212845147807801,0.35080388169382826,0.11416703379696645,2.34360050134399,0.29138037147557405,0.6955139247988277,0.32566671653957324,0.575528307851697,0.378613407563173,0.0856209782009664,0.751746891681397,0.20354022364072616,0.2045002711006687,0.4380871057510376,0.42827788482819173,0.2861727164263613,0.11389601892395189,0.003592928064431266,1.4034198052249849,0.00411925137313712,0.0033551256579338285
41.0,0.6356943658921084,1.6147382355471165,100.33152,100.33152,0.5412350858791136,0.28854366209761056,0.22387849032567822,0.3547364791908086,0.11416703379696645,2.536289830133039,0.30003313167674095,0.7126261033899338,0.33755738416157555,0.5938865463577919,0.3953254246019151,0.08799508682589562,0.7725914185345647,0.20416836204168362,0.2045002711006687,0.46605387330055237,0.4316872926109708,0.2889860972487575,0.11389601892395189,0.0033136843831795917,0.9076445561368018,,0.0033136843831795917
42.0,0.6131275802386724,1.3119148233903386,102.31296,102.31296,0.5412350858791136,0.30339496591570037,0.21071110808715116,0.3368252015406985,0.11416703379696645,2.683978201834853,0.31757092574597107,0.7276568688854514,0.35031075064937917,0.5920151761186768,0.38689756419659493,0.08654589133586113,0.7598675717862239,0.20380090497737557,0.2045002711006687,0.4556622803211212,0.43020116348704346,0.2878371696348858,0.11389601892395189,0.0033474484892477598,0.9424137631431222,,0.0033474484892477598
43.0,0.591104861184077,1.367800797892473,104.2944,104.2944,0.5412350858791136,0.31897897694993566,0.20360173041150514,0.328161582778293,0.11416703379696645,2.827873105697755,0.3242073370166306,0.7384158279680444,0.35881752892729835,0.58822941045958,0.3949756713818638,0.08803140526377523,0.7729102921723155,0.20403364384552772,0.2045002711006687,0.463105708360672,0.4297539355773572,0.2870972927166186,0.11389601892395189,0.003499439826506249,1.0145351948449388,,0.003499439826506249
44.0,0.570992030128252,1.6677455012560407,106.27584,106.27584,0.5412350858791136,0.33174281646791015,0.20404718448735273,0.3285815473233849,0.11416703379696645,2.9481251839893376,0.332181493830361,0.7498652715575315,0.3692233938654301,0.60677880822273,0.3895565043833478,0.08711692602807874,0.7648812210569582,0.20417759291075144,0.2045002711006687,0.4639016091823578,0.4329589878830614,0.2900247565841904,0.11389601892395189,0.004305152092000679,1.283218900905922,,0.004305152092000679
45.0,0.6414197026566991,1.8668453077840421,107.94496,107.94496,0.4559241291901578,0.2725420564378944,0.22378525289830667,0.3537064853251924,0.11416703379696645,2.3874337209847187,0.29736137693520054,0.7005457890052994,0.3254713329633228,0.5907955823288112,0.38917618069885285,0.08690921190412215,0.7630575038988082,0.20433072645902084,0.2045002711006687,0.46428152918815613,0.43383578800508316,0.29085804417120825,0.11389601892395189,0.0039813222220022116,0.5110031212680042,0.0039813222220022116,
46.0,0.641702096307193,1.86830650035545,109.9264,109.9264,0.5412350858791136,0.2869171271631021,0.2146593478698433,0.34245298750082176,0.11416703379696645,2.526056030751035,0.30813960223307785,0.7167716731842315,0.3379919673702512,0.5776840571835296,0.374174114306129,0.08473473373555887,0.7439657201024389,0.20398932561400335,0.2045002711006687,0.4644610285758972,0.43251411336838275,0.28986120347883143,0.11389601892395189,0.0031173395921073126,0.9514485918916762,,0.0031173395921073126
47.0,0.6145133334062753,1.7107708735015656,111.90784,111.90784,0.5412350858791136,0.30988460018771297,0.19920491248707956,0.3201698548085042,0.11416703379696645,2.7430709158081346,0.32372305210754004,0.731487878773943,0.35582401988264384,0.5909896198873728,0.3716684405735019,0.08432832246157251,0.7403974542593832,0.20425878204258782,0.2045002711006687,0.47078466415405273,0.4326544958692929,0.29024818687916415,0.11389601892395189,0.0030450275739613264,0.9534743734402582,,0.0030450275739613264
48.0,0.5863909017530448,1.8326321765497482,113.88928,113.88928,0.5412350858791136,0.3219589940276086,0.20553098321141094,0.3308356354751391,0.11416703379696645,2.8591856610405393,0.32410096090711776,0.7419914695911115,0.3660244200059184,0.5633668466784432,0.38479748874427117,0.08608016028750987,0.7557784819940493,0.20434723665777937,0.2045002711006687,0.4868949055671692,0.43196995814869305,0.28922603735771646,0.11389601892395189,0.0031868292444492585,1.0255678094690666,,0.0031868292444492585
49.0,0.5717211454412898,1.711566627976394,115.87072,115.87072,0.5412350858791136,0.3313777754709312,0.20327579981852523,0.32835292997129184,0.11416703379696645,2.943294631183341,0.3364950717455564,0.7567137937604628,0.3706213209849159,0.5992930883375122,0.3803779985220762,0.08572484944314711,0.752658874761772,0.20417759291075144,0.2045002711006687,0.48141470551490784,0.43302681008962707,0.29033920443891564,0.11389601892395189,0.003369435684265373,1.1152853110106662,,0.003369435684265373
50.0,0.6536062182583368,3.775688119571744,119.52128,119.52128,0.9971592150692714,0.2723551483709468,0.20743822010570803,0.32853186563733167,0.11416703379696645,2.379672307007255,0.3012024925109689,0.6996463845658155,0.3281419254276533,0.5675051725078046,0.36885864342735764,0.08406950479173896,0.7381250511299431,0.20375480660484052,0.2045002711006687,0.47150203585624695,0.43118998993294455,0.2891842801629852,0.11389601892395189,0.003147942430796272,1.4883245133096352,0.0035609581646743574,0.002983048305706242
51.0,0.6390030983362848,2.6820920461212414,121.50272,121.50272,0.5412350858791136,0.2919035007204788,0.21066457908197123,0.3382364173482902,0.11416703379696645,2.563308016859909,0.3098799362017644,0.7204182826958974,0.3407660492530139,0.5644908709158135,0.3811673590366519,0.08544526299258921,0.7502041230224282,0.2045002711006687,0.2045002711006687,0.5005888342857361,0.4333612865485868,0.2907010769426844,0.11389601892395189,0.002878455241431853,0.9879002504749224,,0.002878455241431853
52.0,0.6125141453877865,1.7724785141743546,123.48416,123.48416,0.5412350858791136,0.3079941158305326,0.20531317524547674,0.3297531247519443,0.11416703379696645,2.7203727105744226,0.3184572123821565,0.7310750658087427,0.3540624768936931,0.5789553802142744,0.36954542472339375,0.08403815143341721,0.7378497705835468,0.2045002711006687,0.2045002711006687,0.5016085505485535,0.43402084243982153,0.29168551088824174,0.11389601892395189,0.0028705432703279854,1.0029731722315773,,0.0028705432703279854
53.0,0.5918256835028513,1.6428318086767395,125.4656,125.4656,0.5412350858791136,0.3230183345789124,0.19140552042206407,0.30845747356758785,0.11416703379696645,2.8759895600416816,0.3352207139704013,0.7453653636987607,0.36895142207840514,0.5665693830266625,0.3672699204851678,0.08380849853682144,0.7358334323588622,0.2043380027112517,0.2045002711006687,0.48364073038101196,0.4368589174178089,0.2943569204377964,0.11389601892395189,0.002945377722444461,1.0542932995595038,,0.002945377722444461
54.0,0.5711236012908556,1.9802339602301937,127.44704,127.44704,0.5412350858791136,0.33775626774152956,0.19832109058926184,0.31994887342623884,0.11416703379696645,3.0123462886585397,0.3349002806236694,0.7576193649069656,0.378553333884633,0.6043980077009414,0.36772148740720245,0.08391689060021315,0.7367851079697901,0.20419605715319225,0.2045002711006687,0.45920419692993164,0.43710926904088687,0.2946361050135161,0.11389601892395189,0.00308619121192352,1.1338759583886713,,0.00308619121192352
55.0,0.6500653415030311,2.6903064931917693,129.11616,129.11616,0.4559241291901578,0.27469284202157357,0.2034285774844724,0.3214923159306118,0.11416703379696645,2.40293579280108,0.30326004985641447,0.7028983322032598,0.33137764066431424,0.5695431959119632,0.3670509451017206,0.08388298364843808,0.7364874070308511,0.20425878204258782,0.2045002711006687,0.46002086997032166,0.4372159951741984,0.294810029416409,0.11389601892395189,0.003517840903321381,0.4969315240159631,0.003517840903321381,
56.0,0.6409664162786101,2.3081693354703696,131.0976,131.0976,0.5412350858791136,0.29380243846884013,0.19894919124710797,0.3193277091849129,0.11416703379696645,2.581734543652797,0.3165836875654144,0.7194204122924213,0.3452344226698679,0.5579749738748429,0.367286749299954,0.08384235595186496,0.7361306983683626,0.2040520984081042,0.2045002711006687,0.460161417722702,0.43455801527491394,0.29249931816422375,0.11389601892395189,0.002580309005943224,0.9675031420774758,,0.002580309005943224
57.0,0.6158779273222631,1.8728196829636583,133.07904,133.07904,0.5412350858791136,0.31023957264553176,0.20027659335003165,0.32251515741233683,0.11416703379696645,2.7289986814916256,0.3238723302554976,0.7379286892013338,0.3587281646119728,0.5843616994446585,0.3651055541915696,0.08356837476731227,0.7337251605177761,0.2040520984081042,0.2045002711006687,0.4774259030818939,0.4338518217685232,0.29203431220457693,0.11389601892395189,0.0025419600415676575,0.9718273489270359,,0.0025419600415676575
58.0,0.5902716674588572,1.8646949393399441,135.06048,135.06048,0.5412350858791136,0.3233686860559894,0.19307792652159445,0.3087890247514937,0.11416703379696645,2.8578431027491527,0.33141172974233496,0.7466533774510548,0.366218109152617,0.5993359937895327,0.3593249880817857,0.08291675206642261,0.7280039535164609,0.20349416131076312,0.2045002711006687,0.4527430534362793,0.4376333761127613,0.2959446812973304,0.11389601892395189,0.0025883700232638223,1.0134660408366472,,0.0025883700232638223
