round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auprc,fed_brier,fed_auprc_lift,fed_f1_best,fed_ece,fed_prevalence,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
31.0,0.11666432125244316,11.247611102912753,714.00192,714.00192,0.9991046702896288,0.3395872419142018,0.9988182485783526,0.04444763979104976,2.0750078861006,0.9907475333213355,0.1191911464124792,0.8860759493670884,0.9805945300188094,0.9796481989646952,0.5450130495256849,0.9773639121333226,1.0106315852642145,0.0,0.9832657200811359,0.48284801840782166,0.48413134593321494,0.2662168753583344,0.9670822942643391,0.0006175140123323258,0.37681162907324506,0.0002752782388154253,0.0006734573361308037
32.0,0.1258958399526225,13.952161556109516,737.03424,737.03424,0.9991046702896288,0.6033341230722419,0.9987523833993752,0.0357576011866499,2.074940230961407,0.9907475333213355,0.08127168839490866,0.8860759493670884,0.9784233377149343,0.9580723387573654,0.5795239658055542,0.9798716301058097,1.01322466135232,0.0,0.9832657200811359,0.4825911521911621,0.48439946549194407,0.2664763016121317,0.9670822942643391,0.00022531467780119224,0.13760673774646648,8.005661915184131e-05,0.00024904637218473957
33.0,0.13529408811726615,20.35314636020706,760.06656,760.06656,0.9991046702896288,0.5692414249045938,0.9991891984927871,0.04321379629773203,2.0755034303946918,0.9927282358065898,0.07932498862471761,0.8860759493670884,0.9855907051957074,0.9335087932565722,0.5850328973072656,0.9799478110395632,1.0133034353451904,0.0,0.9832657200811359,0.48253366351127625,0.4844494647664619,0.26652478639782695,0.9670822942643391,0.00019298355955531295,0.11794434683372401,6.959715626272175e-05,0.0002131316802586836
34.0,0.11405555471610515,16.951681646417242,783.09888,783.09888,0.9991046702896288,0.35123343086695363,0.9990333826377773,0.06046416054510512,2.0752273807966084,0.9928670479100479,0.12780157295900554,0.8860759493670884,0.9913546288832241,0.9080416585413253,0.5948005063528529,0.9799904230829968,1.0133474978243469,0.0,0.9832657200811359,0.4826708137989044,0.484308224232714,0.26638799767438265,0.9670822942643391,0.0006849246351526113,0.41890378298285214,0.00022366764983014503,0.0007602054858243478
35.0,0.12831413973033515,18.998648027170177,806.1312,806.1312,0.9991046702896288,0.48200818581923144,0.9983713494802005,0.037041560474473344,2.074324857811242,0.9950146514371707,0.10496662770897024,0.8860759493670884,0.9877586899738798,0.9535275682774911,0.7069521934142874,0.9851941109913398,1.0187283097151296,0.0,0.9832657200811359,0.4827815890312195,0.48420945336099275,0.2662916738153385,0.9670822942643391,0.000579414693047369,0.354777855369548,0.0001859989970240739,0.0006435742327819691
36.0,0.13088774937906195,27.166886952459834,829.16352,829.16352,0.9991046702896288,0.7794824114328697,0.9987502147569208,0.04498699139391173,2.0748513020381885,0.9901507474310156,0.07405944897907195,0.8860759493670884,0.9884763889796677,0.9402598481088932,0.6866785440792662,0.9839108755367449,1.017401395281678,0.0,0.9832657200811359,0.48263925313949585,0.4843307846056255,0.26640903363466906,0.9670822942643391,0.0002203731892243264,0.13508470499095893,8.420112830025016e-05,0.00024256514831920076
37.0,0.12746478657589308,23.28963902381031,852.19584,852.19584,0.9991046702896288,0.5136508790752555,0.9994933214525947,0.06127827876353908,2.075814676820666,0.9970155397756508,0.14640811959650946,0.8860759493670884,0.9985432991762104,0.9143903372583124,0.648229327832216,0.9819141122473247,1.0153366658359393,0.0,0.9832657200811359,0.48246654868125916,0.4844945469402018,0.26656780089419263,0.9670822942643391,0.0002442922166759022,0.1498337068286446,0.00014046616989821112,0.000261205921613091
38.0,0.11193596996133717,10.196266319785696,875.22816,875.22816,0.9991046702896288,0.2930251398607145,0.9997351453047654,0.09430582986903013,2.076148624045092,0.997154351879109,0.21204117330317757,0.8860759493670884,0.9992716495881053,0.8836132032089881,0.5916279869348462,0.9786189812154023,1.0119293745935438,0.0,0.9832657200811359,0.48247474431991577,0.4844843283853031,0.2665583182270524,0.9670822942643391,0.00018786100524522453,0.1152662452371942,7.850140617459916e-05,0.00020567113842804094
39.0,0.0904312257013422,7.30115054772931,898.26048,898.26048,0.9991046702896288,0.41059466454550175,0.9999999999999999,0.05772477325067716,2.0765143757670828,1.0,0.14204368083285882,0.8860759493670884,1.0,0.9123300515705579,0.5476815603169394,0.9753392815935842,1.008538040018121,0.0,0.9832657200811359,0.48244166374206543,0.4845133664304776,0.26658676256621533,0.9670822942643391,0.00012915927199883996,0.07927539450369636,4.78754825861085e-05,0.0001423936395884698
40.0,0.1197376263632314,21.825523179412517,921.2928,921.2928,0.9991046702896288,0.39266585863592246,0.9999999999999999,0.04944900103932813,2.0765143757670828,1.0,0.12901259539059443,0.8860759493670884,1.0,0.9208750565993885,0.5237704533733414,0.9739602995389136,1.0071121199461175,0.0,0.9832657200811359,0.48243650794029236,0.4845169572907493,0.26659041907473263,0.9670822942643391,0.00013575028424750102,0.08334766663389814,5.291389089987955e-05,0.00014923405616562932
