round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_ece,fed_auprc,fed_f1_best,fed_prevalence,fed_auroc,fed_f1,fed_auprc_lift,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
18.0,0.6364469869609116,0.7740283427931904,65.89728,65.89728,1.0,0.5777382045374526,0.33566781269151313,0.26425181611984944,0.32208827996489425,0.11413282971356624,0.6892457893135591,0.28618275852431657,2.301526506649156,0.2112144248883102,0.6570037937996573,0.22557309307182727,1.9805178021405814,0.2760334312175288,0.2794298353403785,0.5162918567657471,0.3352137476612122,0.21438288245883252,0.11389601892395189,0.005475391073568242,1.650890664725921,0.003929438616580352,0.00703560766915021,0.004322311239620909
19.0,0.6321803262061565,0.8531634033007813,69.55824,69.55824,1.0,0.5735020700456362,0.3355306269362367,0.2654050389985159,0.3198712003521846,0.11413282971356624,0.691767240477904,0.28813275098971397,2.310173387040704,0.21166355351303395,0.6580872381663564,0.2247828088467869,1.9735791555354876,0.2762708000911785,0.278434719005242,0.5114036798477173,0.3350814021045731,0.21511272125577738,0.11389601892395189,0.005248653961966202,1.655143375715852,0.003590500177588147,0.0069501030183938585,0.0046143504236965185
20.0,0.6384706504364064,0.9807665227352705,73.2192,73.2192,1.0,0.573634488326707,0.33064469023020504,0.26888086412052264,0.3215027832438588,0.11413282971356624,0.6926684665903802,0.2883197608517824,2.341077937868734,0.20838192893175977,0.6572651612310891,0.22344151919450228,1.9618027153670197,0.2770083102493075,0.28042328042328046,0.5225914120674133,0.3309147555470681,0.21259482967575305,0.11389601892395189,0.005500478426223688,1.814035742509077,0.003456317940856403,0.007633391964195516,0.004298314000818288
21.0,0.6374869634685189,1.0470993952842176,76.88016,76.88016,1.0,0.601978000275249,0.347587375077608,0.27062645174188044,0.3241340963113189,0.11413282971356624,0.6928407659552215,0.28214514238434235,2.356414778674314,0.22019684875069023,0.6576645851811356,0.22492521873955923,1.9748295055838718,0.2773951158422041,0.2805809575040344,0.5050439834594727,0.34792373084113837,0.22459733912479776,0.11389601892395189,0.005074168187220487,1.7539061697443685,0.003125353158810286,0.0071286426641818425,0.0041210347924421796
22.0,0.6423081436054865,1.1796570130721995,80.54112,80.54112,1.0,0.5954184651093398,0.3459949417879906,0.2738246614512093,0.3265994488421886,0.11413282971356624,0.6957920797784087,0.2836871933066821,2.3864336680517257,0.2187053068852595,0.6548691697066877,0.2241978640661711,1.9684433765491618,0.2719103499312824,0.27835750101639783,0.5447927713394165,0.34619189218129875,0.2236533037523075,0.11389601892395189,0.004814458490385109,1.7361601969259937,0.002933935670615374,0.006819753917944998,0.004446897409194151
23.0,0.6417257623741877,1.2889421023848264,84.20208,84.20208,1.0,0.5635619524536848,0.33020436218964644,0.27502594266590114,0.3286830625471112,0.11413282971356624,0.6989655282229871,0.2888053635484338,2.3970786508099424,0.20743871728451788,0.6535895523103566,0.2222434412636362,1.9512836652528447,0.27445288075033497,0.2795672784733195,0.5129902958869934,0.33049599917879163,0.21264149027343204,0.11389601892395189,0.0042383736479941776,1.5995137031031845,0.002759034585260213,0.005832428657612195,0.0029645434184130434
24.0,0.6420059145278122,1.155269030321521,87.86304,87.86304,1.0,0.5708289226796742,0.33794534582510444,0.2757903131700774,0.32939843497601917,0.11413282971356624,0.6980961406406074,0.2893154662965131,2.400034020792157,0.21288742221793958,0.6540837371705073,0.22279132258019546,1.9560940293176772,0.27043153969099626,0.27691914676203855,0.5287219882011414,0.33862694948147165,0.21850715426367984,0.11389601892395189,0.0041569034656251495,1.6312719143479626,0.002585076590328256,0.0058698233373857015,0.003806717292648392
25.0,0.6453769352243962,1.56168058264348,91.524,91.524,1.0,0.5565788624100538,0.3108452511316374,0.27932814041856907,0.3280184044556336,0.11413282971356624,0.6988181575843236,0.29386157477043884,2.4288258534090432,0.19716306759688343,0.6518381759241378,0.22247094487255176,1.9532811328646622,0.2729090695212328,0.27674418604651163,0.5164608359336853,0.3112478140808075,0.20336917934534737,0.11389601892395189,0.0038785497796268186,1.5838385631031997,0.002245786310703561,0.005668375759337999,0.0044340975185726255
26.0,0.6489466632603286,1.586051712595381,95.18496,95.18496,1.0,0.5717308810907675,0.3405487711190752,0.2802592114637745,0.331323126056353,0.11413282971356624,0.7006009304008951,0.2854477368678784,2.435875053294026,0.21471283810387087,0.6514390280620298,0.22284017284520463,1.9565229316223467,0.2679926184129588,0.27830985915492956,0.547100305557251,0.3409859662969936,0.22043188360254548,0.11389601892395189,0.003961243347468678,1.6799075779399573,0.002299287283131881,0.005791698428486974,0.006175505713162663
27.0,0.6441526108569481,1.5599457406878579,98.84592,98.84592,1.0,0.581391609893267,0.3265610180097361,0.2847039006600808,0.3351954331182418,0.11413282971356624,0.7017098345696189,0.29048232238596194,2.480121344313487,0.20634956311745414,0.6502818054685391,0.22291075580670333,1.957142645657706,0.27194530216144686,0.2749899098614287,0.5328738689422607,0.3271181722276349,0.2128284840827401,0.11389601892395189,0.0038496697975803967,1.6983135885793672,0.00225214429373659,0.005617550575399494,0.00516971863189989
28.0,0.648307863906187,1.8568438873204318,102.50688,102.50688,1.0,0.565182302643152,0.3201724146250275,0.2849780607001437,0.3346040334040763,0.11413282971356624,0.7028811615940347,0.2956122332087423,2.480311813234483,0.20205904013958326,0.6501869818111761,0.22191746910153637,1.9484216498358047,0.27261175926995496,0.2755344418052257,0.5225412845611572,0.3203788815698612,0.20876161430047085,0.11389601892395189,0.003729700128261306,1.7099655499441724,0.0021930775159732132,0.005438022658961937,0.004496875386420674
29.0,0.6439049846975018,1.5618008247511317,106.16784,106.16784,1.0,0.5559959216616158,0.3211013055819442,0.2871938689454257,0.3366534777743037,0.11413282971356624,0.7040583547866812,0.2981999040734683,2.497350168456296,0.20309498727635966,0.6491092474450195,0.22115741500179664,1.9417484218606704,0.2745190051618958,0.27732667083073076,0.5120734572410583,0.3217626308795198,0.21053362724843697,0.11389601892395189,0.003636066136241798,1.7284492868011512,0.002077317402912491,0.005371845359066905,0.00506839311157208
30.0,0.649595269070909,1.7131768958789124,109.8288,109.8288,1.0,0.5626034852859545,0.3294389069361553,0.28806807475613017,0.33693634989722154,0.11413282971356624,0.7076832500877989,0.298629078229603,2.5015330261160345,0.20700505990528076,0.6480202185722951,0.2208873292825811,1.939377085954752,0.274020117932709,0.2766949659213201,0.5050580501556396,0.330088740778339,0.21439364183819395,0.11389601892395189,0.0035365194149986267,1.7392166437875858,0.001990677890398209,0.00526709853142962,0.005105221355605316
31.0,0.6506504441288113,1.9454008958460018,113.48976,113.48976,1.0,0.5632598437601041,0.3264568540995352,0.2883926889765104,0.3386899400648524,0.11413282971356624,0.7079435074376438,0.2942991370324013,2.503877711032656,0.20567540957230504,0.6488656876856095,0.22057285038389007,1.936615980679413,0.2746478873239437,0.2757516862924431,0.5011292695999146,0.32674057350007074,0.21293392815373324,0.11389601892395189,0.0033916425952011018,1.7221925457406542,0.0019247726392677333,0.005045015442814473,0.004632596970299006
32.0,0.654319839904079,1.9827046826454258,117.15072,117.15072,1.0,0.5682422310460992,0.3153378529601075,0.2910892320588895,0.33804468691116807,0.11413282971356624,0.708663041232334,0.2972367087137404,2.5293693888184317,0.19966748196680822,0.6494126429903355,0.2205702073910915,1.9365927753661498,0.27324343506032645,0.27399249667191095,0.5043692588806152,0.3160294477426005,0.20800635159678452,0.11389601892395189,0.0030980933367609465,1.6232190092941892,0.0017291214190861884,0.004645723070125825,0.006510037705575172
