round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_f1_best,fed_ece,fed_auprc_lift,fed_prevalence,fed_brier,fed_auprc,fed_f1_best_threshold,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
1.0,0.6919686471659712,0.3129553305611277,12.959488,12.959488,0.9971592150692714,0.19520735613122706,0.26418393290808667,0.390672434796156,1.673331273784318,0.11471971526630229,0.25288059909551724,0.19088511324215196,0.5147756409130633,0.613025952850431,0.591318984524468,0.1926269752863473,1.6912529261884377,0.23547637490317583,0.24111476436511664,0.4988067150115967,0.382550384656755,0.2467997633759439,0.11389601892395189,0.008050290519563137,0.8640921715996228,0.007176790021163771,0.008638421474087329
2.0,0.6877840766084545,0.32305024625374357,19.9936,19.9936,0.5412350858791136,0.24788047408571368,0.29351913025047716,0.355735291046064,1.9344415581168957,0.11471971526630229,0.22493209058398203,0.22088538120828802,0.517402675777041,0.6550148454030438,0.5028211167516156,0.1218210753375817,1.069581505029788,0.13075467731763718,0.204587612541284,0.48480772972106934,0.38061023687697165,0.24578335364468248,0.11389601892395189,0.006105872673333129,0.41256612056167796,,0.006105872673333129
3.0,0.6837827399964825,0.4347262729094506,27.027712,27.027712,0.5412350858791136,0.26584669294519203,0.3006988211517648,0.3586112139376006,2.0435599373455346,0.11471971526630229,0.22625557301720933,0.23081338685931155,0.5220484662494651,0.6675197049896262,0.5005563046462739,0.11997720638787089,1.0533924497218765,0.16091954022988506,0.20473657893540614,0.4869292974472046,0.38322878322343806,0.24780185100239793,0.11389601892395189,0.004062821250712839,0.2911071860580705,,0.004062821250712839
4.0,0.6786902643655701,0.5245752207802252,34.061824,34.061824,0.5412350858791136,0.2839211938452714,0.3107507467592141,0.34685235935922376,2.1407899350081085,0.11471971526630229,0.2177681499584293,0.24089673964086716,0.514542395940605,0.6789698008004237,0.5463245818309339,0.1428065841989945,1.2538329745690773,0.053426248548199766,0.2097050754458162,0.49107322096824646,0.3774275045548131,0.24324552727043733,0.11389601892395189,0.0037854083474721536,0.28519200562732294,,0.0037854083474721536
5.0,0.6807010841006189,0.5110163443786524,39.9872,39.9872,0.4559241291901578,0.2637822317266306,0.28995368607339433,0.33735233486774563,1.951550392607837,0.11471971526630229,0.21410971486241792,0.22005850028000226,0.5352950508540417,0.6524749507878675,0.5493513464482467,0.15125496557969415,1.328009240434354,0.13296903460837886,0.21303152104929132,0.49368470907211304,0.3786048301993357,0.24409789870376478,0.11389601892395189,0.004908192289830657,0.2272083731368184,0.004908192289830657,
6.0,0.6784003597850307,0.5604201558686033,47.021312,47.021312,0.5412350858791136,0.2730954242524582,0.3031016314831478,0.3500088016779932,2.0479421572229763,0.11471971526630229,0.2213320830263068,0.23088164103390899,0.5621518907646855,0.6659409311846664,0.3887940875416623,0.08635060410694614,0.7581529619977521,0.0017006802721088435,0.2045002711006687,0.4594520926475525,0.37403804644874034,0.24101665495135424,0.11389601892395189,0.0025885065955680154,0.2057774915592745,,0.0025885065955680154
7.0,0.671626661914917,0.697907441158029,54.055424,54.055424,0.5412350858791136,0.28101287186119095,0.309818104015486,0.3523691768747462,2.162862122801288,0.11471971526630229,0.22197952265601167,0.24274246836360794,0.5508144847112036,0.676571204923197,0.4973232521412251,0.10873344187205682,0.9546728928660614,0.010562052055827989,0.2046246436490339,0.48006221652030945,0.37669365524471693,0.2428719099558211,0.11389601892395189,0.0028534394138770413,0.23559506045421585,,0.0028534394138770413
8.0,0.6649558704107461,0.6821385213558472,61.089536,61.089536,0.5412350858791136,0.2912029164971792,0.32393440700733717,0.33035785852688393,2.3040531760718523,0.11471971526630229,0.20831521673045014,0.25556773343065176,0.571963856031059,0.6869615731169134,0.5044864917450459,0.1335025277991852,1.1721439349721656,0.16171158655181994,0.2050905081319489,0.4859616458415985,0.38187187637840714,0.24671317412660346,0.11389601892395189,0.0031293902636295545,0.27162375012994744,,0.0031293902636295545
9.0,0.6585106735494907,0.7563491521325147,68.123648,68.123648,0.5412350858791136,0.29632308484412656,0.3318843716825997,0.3361451662702785,2.426833651126355,0.11471971526630229,0.21073054861919677,0.2676161352317873,0.5334182595856629,0.6986360031573114,0.5273507269069131,0.16352984040979546,1.435781882060197,0.1310418904403867,0.2045649717514124,0.47743284702301025,0.37625430121390135,0.2423282451178089,0.11389601892395189,0.0035435011802285206,0.32275458658114076,,0.0035435011802285206
10.0,0.6684789012646901,0.839177878228667,81.083136,81.083136,0.9971592150692714,0.2610687760245031,0.29613264550073753,0.353051651478973,2.0201329996420414,0.11471971526630229,0.224657936274497,0.22787567983531695,0.5473929339357109,0.655914578963833,0.5549677406303408,0.180844222748794,1.5878010878461282,0.1775964857232507,0.22927962819519754,0.49537789821624756,0.37731408288856955,0.24297066647574742,0.11389601892395189,0.002745051578545885,0.4040035088255536,0.003861705814546899,0.0021604797038263816
11.0,0.6647681177778708,0.6529548630158887,88.117248,88.117248,0.5412350858791136,0.2779736890234811,0.3081736974443277,0.3521511788880475,2.177782841440377,0.11471971526630229,0.22293091934955908,0.24314874464609387,0.5596545383692152,0.6734069446592817,0.6054984218060478,0.20176817942731018,1.771512133027497,0.13004644515898536,0.27897838899803534,0.4908808171749115,0.3740369352311491,0.24034265373935243,0.11389601892395189,0.0020031199561879424,0.19887960777850822,,0.0020031199561879424
12.0,0.6566040098585962,0.71511420861906,95.15136,95.15136,0.5412350858791136,0.28011442820951427,0.3211845828446381,0.3551869389032929,2.3356154665909883,0.11471971526630229,0.2239775837316581,0.25862795425618784,0.5632503001090151,0.685341198396438,0.6433542822167894,0.20288574146725438,1.781324258600476,0.0384454659423318,0.2795048143053645,0.4899844825267792,0.37312119287239526,0.23963381159244349,0.11389601892395189,0.0021554587529944566,0.2209138204343617,,0.0021554587529944566
13.0,0.6499438763486052,0.6902976276723949,102.185472,102.185472,0.5412350858791136,0.2922733056275892,0.3280049703342089,0.33497928827787915,2.4467936324394013,0.11471971526630229,0.21083434743506654,0.2698001797433549,0.5708072450922573,0.692558091275826,0.586620168605398,0.17092179829052015,1.5006828149511025,0.0026373626373626374,0.24093226511289145,0.48838382959365845,0.3729212906743531,0.23981531322469546,0.11389601892395189,0.002328479421739989,0.24835680425167084,,0.002328479421739989
14.0,0.6381324127447711,0.8479148104791973,109.219584,109.219584,0.5412350858791136,0.3036643002227881,0.3369400713782722,0.30043520194787193,2.576357328752932,0.11471971526630229,0.18936679810399576,0.28134618248461046,0.5513875580707559,0.7016392051088182,0.5179768888292762,0.12907174137955063,1.1332419043174067,0.0,0.2046709513895175,0.48023754358291626,0.37427280306654104,0.24097753011728204,0.11389601892395189,0.0025578521812279335,0.28661652104347013,,0.0025578521812279335
15.0,0.6556008931618547,0.8691218384597428,115.14496,115.14496,0.4559241291901578,0.2672352902846705,0.2984503590552296,0.34822544342874573,2.050982358280637,0.11471971526630229,0.22144461557367826,0.23263219349170935,0.5434840148246408,0.6631773531858599,0.5157456716062481,0.13172867510617559,1.15656961806655,0.0,0.20450951154489178,0.47615811228752136,0.373842094085124,0.2406617639641766,0.11389601892395189,0.003072803471617015,0.16991393244825304,0.003072803471617015,
16.0,0.6574486440473715,0.8734026656036472,122.179072,122.179072,0.5412350858791136,0.28324352946812886,0.31506580139715934,0.332342033293058,2.2498122609894358,0.11471971526630229,0.20979334374304298,0.2517770380373659,0.5447412469634201,0.679314207479895,0.35489680108953336,0.0818074313908324,0.7182641866126597,0.0016680567139282735,0.2045002711006687,0.45732203125953674,0.37525153694824087,0.24192403224022055,0.11389601892395189,0.0016833888606622661,0.19833855360047892,,0.0016833888606622661
17.0,0.6471256822305149,0.7852673107074734,129.213184,129.213184,0.5412350858791136,0.2914733374390687,0.32554657500746353,0.33619890334606706,2.3967525873865156,0.11471971526630229,0.21188725201545627,0.26590247149040397,0.5771083184599013,0.6892736716135641,0.398579585284794,0.08865052792727829,0.7783461508559842,0.0008650519031141869,0.2045002711006687,0.4658183753490448,0.37579422393294654,0.2423273105800076,0.11389601892395189,0.0019227222853621523,0.23248754011001438,,0.0019227222853621523
18.0,0.6293902996231068,0.893159477074168,136.247296,136.247296,0.5412350858791136,0.29596534148150766,0.3339559880917483,0.3387617399714563,2.545012746983597,0.11471971526630229,0.21206407655576354,0.2804564550998003,0.5782274206302603,0.7015387173174424,0.5072254974339132,0.12769259804591346,1.121133111168473,0.0008830022075055188,0.2045002711006687,0.46619972586631775,0.3740320403350666,0.24073293887771624,0.11389601892395189,0.0024006448525826837,0.30242869319044985,,0.0024006448525826837
19.0,0.6149825239365652,0.9864722273262775,143.281408,143.281408,0.5412350858791136,0.30040333791105533,0.34313249159418574,0.3351482071199809,2.6374509176557677,0.11471971526630229,0.21046929985447863,0.29108072778080935,0.5792005274170642,0.709440812285664,0.5808232380105424,0.14928514082581798,1.3107143009580986,0.022871664548919948,0.2345679012345679,0.48923635482788086,0.3756301267990991,0.24183256538765682,0.11389601892395189,0.0020624610208850457,0.2727335070958361,,0.0020624610208850457
20.0,0.6456590468291562,0.9108350422724143,156.240896,156.240896,0.9971592150692714,0.267025326771039,0.2993448221521573,0.3378337891640984,2.085228199488617,0.11471971526630229,0.21498083073875304,0.2367561938785976,0.5347573338776117,0.6660808024704974,0.5144351700091796,0.11943789299929358,1.0486573115346727,0.0,0.20814235643030465,0.487923800945282,0.37427004977533496,0.24079698068646163,0.11389601892395189,0.0019393647861712783,0.3827460962056648,0.0026771696631794693,0.0016193082349999662
21.0,0.6498424882590993,0.9390563184776846,163.275008,163.275008,0.5412350858791136,0.27589385015936246,0.3142713314416737,0.352298562800519,2.241986287266031,0.11471971526630229,0.22361557727043488,0.2507030767991612,0.5807454035385025,0.6796486161454884,0.49973913454663776,0.11571129601405399,1.0159380205493762,0.0,0.2045002711006687,0.4276847541332245,0.3720844213430016,0.23921359384188867,0.11389601892395189,0.0015919405264035293,0.22395340603543445,,0.0015919405264035293
22.0,0.6316767579682612,0.7788712842077462,170.30912,170.30912,0.5412350858791136,0.29184677396909525,0.3273481636085388,0.3436018460851294,2.4259410632082807,0.11471971526630229,0.216373239015165,0.26925469471483204,0.5796376766819988,0.6935947728177367,0.6053801055750236,0.15094538738879187,1.325291163070219,0.0,0.24803181559938317,0.4852251410484314,0.37105518721377423,0.2381962287078347,0.11389601892395189,0.001767088807381145,0.2551799438078888,,0.001767088807381145
23.0,0.6246538935165932,0.9918464996645072,177.343232,177.343232,0.5412350858791136,0.30716129901588146,0.3366573872416881,0.33022134740900483,2.538372175687175,0.11471971526630229,0.20634567266580864,0.2799237410424664,0.5706368231634724,0.7078947923333521,0.5561006925841625,0.13179995624186713,1.15719546202813,0.0,0.22589320015366884,0.48444268107414246,0.3722954085335301,0.23893818953539914,0.11389601892395189,0.001929371588666343,0.2898256535991095,,0.001929371588666343
24.0,0.6081764068120998,0.9357247962779675,184.377344,184.377344,0.5412350858791136,0.31708484401967596,0.3535943400555004,0.3167881229496972,2.7609082951671104,0.11471971526630229,0.19695416149467565,0.3036867458760715,0.5522046309119336,0.7198957294310689,0.5785571709600266,0.13788275753883825,1.2106020811043645,0.010407632263660017,0.23748460479605885,0.48579779267311096,0.37483815290474426,0.24094065259026934,0.11389601892395189,0.0019102423760497447,0.2995369765267242,,0.0019102423760497447
25.0,0.6357456879999993,1.0953190059952762,190.30272,190.30272,0.4559241291901578,0.27694582101051896,0.30313966125242814,0.3343685463132902,2.134268252606987,0.11471971526630229,0.21106262993006072,0.24229516646547639,0.5464095556233667,0.6699883783954823,0.5783229479927127,0.13998202455856665,1.229033515666885,0.010407632263660017,0.2351844660194175,0.4873258173465729,0.37469200978096,0.24084325965626854,0.11389601892395189,0.0023611421217169994,0.15233296900987625,0.0023611421217169994,
26.0,0.6344834465628435,0.8723073481714775,197.336832,197.336832,0.5412350858791136,0.2850635979364674,0.3188352842083312,0.3415256611883519,2.324039492062655,0.11471971526630229,0.21471745742700488,0.2603213416777583,0.545687395333486,0.6859459090291395,0.5385571363235396,0.1255889927148227,1.1026635865005798,0.0,0.21927011757520232,0.4849669337272644,0.3728747743744034,0.23947064564139106,0.11389601892395189,0.001338053717639207,0.21936974828713574,,0.001338053717639207
27.0,0.618886170036756,0.8477964096315869,204.370944,204.370944,0.5412350858791136,0.29883669657971523,0.331966977869642,0.3281493729584888,2.502264486697088,0.11471971526630229,0.20567077527925223,0.27732505045954925,0.5682372325114802,0.6997427156630368,0.5272320090934332,0.12297185012893215,1.0796852365054144,0.0,0.2127105400243098,0.48436129093170166,0.37016521781162487,0.23806790196352678,0.11389601892395189,0.001527068100019072,0.25707254849839956,,0.001527068100019072
28.0,0.6011229303630509,1.04008694350668,211.405056,211.405056,0.5412350858791136,0.30912929648272336,0.34204085406645174,0.3219108868109042,2.6425399609245415,0.11471971526630229,0.20019181453252857,0.29253760829483155,0.5688384177876621,0.7135064689930996,0.5246496331117585,0.12215193584195162,1.0724864397895435,0.0,0.2123503465658475,0.4843716323375702,0.3712643949166176,0.23881164862781193,0.11389601892395189,0.0015384159523756462,0.2665746579586994,,0.0015384159523756462
29.0,0.5966818019299098,1.179271258385505,218.439168,218.439168,0.5412350858791136,0.31062688549932027,0.3493403833614568,0.3374484106796498,2.776026945921095,0.11471971526630229,0.2099855087107938,0.3058435506687701,0.5923539596863465,0.7233551817936198,0.5084077812825328,0.11907622700830157,1.0454819065081502,0.0,0.2045002711006687,0.4115530848503113,0.3720151753326962,0.239575382064241,0.11389601892395189,0.001759411418145612,0.3157513738842681,,0.001759411418145612
30.0,0.6239129635226589,1.3340768875164155,231.398656,231.398656,0.9971592150692714,0.27413994514596507,0.3039186738672385,0.3360912366779087,2.1521339869980185,0.11471971526630229,0.21347044889860162,0.24529506301705165,0.545615192985268,0.6718016145421911,0.5087099218826747,0.1212622663701712,1.0646751968665187,0.0,0.2045002711006687,0.41075772047042847,0.3720889007660012,0.23967657104805545,0.11389601892395189,0.0015938553752909885,0.40720065977075137,0.002235196852453647,0.001356106535348184
