round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best_threshold,fed_auroc,fed_prevalence,fed_auprc_lift,fed_f1_best,fed_brier,fed_f1,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.6582920540565984,1.3119717510182747,77.93664,77.93664,0.9989298121408696,0.3492465333652956,0.5268612987767954,0.6497293018303405,0.11398539778449143,1.865803304899092,0.2847889326011905,0.22243789574944903,0.256921599123295,0.21026177038314253,0.35506215266568675,0.08315738111244608,0.7301166616540836,0.09574816919881954,0.2046019619366213,0.4009426534175873,0.36461063283661777,0.24025066757368407,0.11389601892395189,0.00420017738937449,4.3206067256687675,0.019252673005052946,0.003934725249120808
22.0,0.6589786881480386,1.283322430454528,77.93664,77.93664,0.0,0.3539549678897959,0.5511264100235634,0.6546323829255509,0.11398539778449143,1.8991438573769541,0.2915490608092121,0.22691556643470748,0.2625720066600658,0.21353638453951673,0.35506215266568675,0.08315738111244608,0.7301166616540836,0.09574816919881954,0.2046019619366213,0.4009426534175873,0.36461063283661777,0.24025066757368407,0.11389601892395189,0.0,0.0,,
23.0,0.6493390765450614,1.1576585381038544,79.60064,79.60064,0.17123005746085582,0.3375795264611131,0.5317915660448274,0.6534112672662644,0.11398539778449143,1.8929218991557983,0.2899622305709871,0.21671680555108366,0.26293482326993206,0.21294240999915565,0.3501914092577506,0.08224304653316314,0.7220888606130881,0.09822804314329737,0.2046112115732369,0.40418294072151184,0.36687687893891535,0.24269043926934386,0.11389601892395189,0.01373881651249371,0.28262993245152757,0.01373881651249371,
24.0,0.6454137453151454,1.3109847824112324,79.60064,79.60064,0.0,0.3153683464863493,0.5054078386685729,0.6566608708142118,0.11398539778449143,1.9237476802675244,0.289396626694719,0.20199744420389978,0.267627019303691,0.21558569088454282,0.3501914092577506,0.08224304653316314,0.7220888606130881,0.09822804314329737,0.2046112115732369,0.40418294072151184,0.36687687893891535,0.24269043926934386,0.11389601892395189,0.0,0.0,,
25.0,0.6420595666176757,1.457355586884016,81.26464,81.26464,0.17123005746085582,0.3193155891896945,0.5206520579856597,0.6555656661281266,0.11398539778449143,1.9020062564069617,0.2910201091040708,0.20429547959036365,0.2644692755965766,0.21330071385130858,0.34789662906164887,0.08168261764647838,0.7171683296588064,0.09363057324840764,0.2046112115732369,0.39915597438812256,0.3630844393147995,0.2397416120156021,0.11389601892395189,0.012346761931742205,0.28247480135178193,0.012346761931742205,
26.0,0.6390340233447286,1.366545763093979,81.26464,81.26464,0.0,0.3478485347359832,0.5350597165074773,0.6579737225646454,0.11398539778449143,1.956917481152997,0.2920087860900566,0.22333879130587642,0.26576938791749294,0.21896857836680236,0.34789662906164887,0.08168261764647838,0.7171683296588064,0.09363057324840764,0.2046112115732369,0.39915597438812256,0.3630844393147995,0.2397416120156021,0.11389601892395189,0.0,0.0,,
27.0,0.6414292477173793,1.605190625320703,82.92864,82.92864,0.17123005746085582,0.34257987445109683,0.5419233407813977,0.6582738350315595,0.11398539778449143,1.9608074613010642,0.2918204558738961,0.2198759938368316,0.2662871966241217,0.21745222870119005,0.35185161387706326,0.08258391750197613,0.7250816866313583,0.08205521472392638,0.20453723788864786,0.39473506808280945,0.3582954395998706,0.2362307664881009,0.11389601892395189,0.014475808451465308,0.36067123734392226,0.014475808451465308,
28.0,0.6387999554477399,1.4519003991876755,82.92864,82.92864,0.0,0.3143575952246725,0.5038891100143678,0.661590986894222,0.11398539778449143,2.0142575399042775,0.2934479286285373,0.2025408356889845,0.27049777648233614,0.22428475981447962,0.35185161387706326,0.08258391750197613,0.7250816866313583,0.08205521472392638,0.20453723788864786,0.39473506808280945,0.3582954395998706,0.2362307664881009,0.11389601892395189,0.0,0.0,,
29.0,0.6537098895903499,1.159886510767975,92.63616,92.63616,0.9989298121408696,0.3397605897397298,0.507426407824065,0.6470003809179781,0.11398539778449143,1.8241166810211542,0.2832064925738387,0.21721570832674336,0.25602882724543996,0.2071313953977002,0.371681768091252,0.08626673430898452,0.7574165903602357,0.09040444091990484,0.20452079566003617,0.40779316425323486,0.36247761582289095,0.23731893196486678,0.11389601892395189,0.004543645101171045,4.75115704012569,0.008211007783997028,0.004444912391010212
30.0,0.654537570136905,1.2074945203682372,92.63616,92.63616,0.0,0.3278014473814033,0.5236221936485409,0.6519302691280388,0.11398539778449143,1.9032023135009264,0.29156109024641735,0.209541700810219,0.2704762976233856,0.2153594811595981,0.371681768091252,0.08626673430898452,0.7574165903602357,0.09040444091990484,0.20452079566003617,0.40779316425323486,0.36247761582289095,0.23731893196486678,0.11389601892395189,0.0,0.0,,
