round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc,fed_prevalence,fed_auprc_lift,fed_brier,fed_f1_best,fed_ece,fed_f1_best_threshold,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
26.0,0.6377484112616216,0.6714504171473222,54.7584,54.7584,0.0,0.31023191002263745,0.26847186570078035,0.11429290704260812,2.352004614170093,0.20132400115939433,0.3296605429733911,0.3206474632716414,0.539996608642539,0.7042981358237259,0.41340685036420266,0.08972404863871711,0.787771596289293,0.2045002711006687,0.20454648167397296,0.514337420463562,0.44193610443827236,0.29933955093566655,0.11389601892395189,0.0,0.0,,
27.0,0.6318053930773535,0.639023487707824,58.40896,58.40896,0.9971592150692714,0.292327568526903,0.2535888109254776,0.11429290704260812,2.2040163018411714,0.21456504621142847,0.3145179134656142,0.33842103704983645,0.5666737089906468,0.6861773333776243,0.41074437123205854,0.08959152958240213,0.7866080871731099,0.2045002711006687,0.2045649717514124,0.512735903263092,0.44175087962226656,0.2988908312709001,0.11389601892395189,0.005506215030668969,1.4449771315557882,0.004081924934796288,0.006907855322393381
28.0,0.6336905019496932,0.7330047262868568,58.40896,58.40896,0.0,0.31039436191218145,0.2752635345135822,0.11429290704260812,2.4113697622628893,0.2050997691079494,0.33143335791626055,0.326509171850903,0.545315029337675,0.7066863691137727,0.41074437123205854,0.08959152958240213,0.7866080871731099,0.2045002711006687,0.2045649717514124,0.512735903263092,0.44175087962226656,0.2988908312709001,0.11389601892395189,0.0,0.0,,
29.0,0.6320438334834908,0.6929924146907471,62.05952,62.05952,0.9971592150692714,0.29792995126954097,0.25595298231219266,0.11429290704260812,2.2276910557827967,0.20732392994937848,0.3148729279008752,0.3297331957972401,0.5400045483814883,0.6887863676723586,0.4000827837133617,0.08822162653770484,0.77458042318942,0.2045002711006687,0.20453723788864786,0.5163647532463074,0.442289404908918,0.29920251235954026,0.11389601892395189,0.005288569837665556,1.456544601591304,0.0036890400874995143,0.006889478526930713
30.0,0.6381144472786638,0.8687314806641565,62.05952,62.05952,0.0,0.30874224485112467,0.27743435514154274,0.11429290704260812,2.434433536205406,0.20801065932486054,0.33664671436608373,0.33117085315727424,0.5849459893723419,0.707566095038777,0.4000827837133617,0.08822162653770484,0.77458042318942,0.2045002711006687,0.20453723788864786,0.5163647532463074,0.442289404908918,0.29920251235954026,0.11389601892395189,0.0,0.0,,
31.0,0.6367692232699156,0.7994298168181421,65.71008,65.71008,0.9971592150692714,0.2928372685388934,0.2592438447962646,0.11429290704260812,2.253059664264227,0.21502030180701964,0.3181284166251544,0.34047728320490517,0.5591083929806421,0.690867840747514,0.4148421186104906,0.09058742936815845,0.795352025680928,0.2045002711006687,0.20455572629485672,0.51482093334198,0.439444284817312,0.2965013560348542,0.11389601892395189,0.005353253357303691,1.5501372680300847,0.0034228367763896464,0.007310746564300168
32.0,0.6342793756289092,0.7789074807849782,65.71008,65.71008,0.0,0.3059519375160984,0.27877695695700044,0.11429290704260812,2.445149750573392,0.2095177006777542,0.3381881036635879,0.33229707973403205,0.5860209627871441,0.7114165232631448,0.4148421186104906,0.09058742936815845,0.795352025680928,0.2045002711006687,0.20455572629485672,0.51482093334198,0.439444284817312,0.2965013560348542,0.11389601892395189,0.0,0.0,,
33.0,0.6308104998517626,0.7568119484402364,69.36064,69.36064,0.9971592150692714,0.29684770340310124,0.26356017624537864,0.11429290704260812,2.2928203814037693,0.20975260905305007,0.32009133411062735,0.33028807498332247,0.5569691217596878,0.6915448686518036,0.4011927325221401,0.08809455920700286,0.7734647798868493,0.2045002711006687,0.20455572629485672,0.513035774230957,0.4380654458959076,0.29544914389722826,0.11389601892395189,0.005280809664818578,1.6049086144194007,0.003412536121201314,0.007198569094333174
34.0,0.6399749203575138,1.0656621174926975,69.36064,69.36064,0.0,0.3118898000843924,0.2825977059822172,0.11429290704260812,2.480786614412897,0.19583303808077887,0.3329686784511522,0.3125818038083915,0.5625211767342596,0.710869699252929,0.4011927325221401,0.08809455920700286,0.7734647798868493,0.2045002711006687,0.20455572629485672,0.513035774230957,0.4380654458959076,0.29544914389722826,0.11389601892395189,0.0,0.0,,
35.0,0.640629673669505,1.4974570041796391,73.0112,73.0112,0.9971592150692714,0.2941245874230354,0.2625865259687013,0.11429290704260812,2.2842462492890525,0.2156851257570269,0.3205254110220323,0.3403106977088958,0.5676659232449656,0.6939645433948262,0.4131650349785849,0.0901990700409834,0.791942254814096,0.2045002711006687,0.20462971335563795,0.5149796009063721,0.4374829749527297,0.2946017242033874,0.11389601892395189,0.005082621998668192,1.6203450897010043,0.0031567911756997286,0.007084684135276787
