round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auprc,fed_ece,fed_f1,fed_auprc_lift,fed_prevalence,fed_f1_best_threshold,fed_brier,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.645418000479231,2.497278076284979,53.5296,53.5296,0.17123005746085582,0.29009030072191505,0.22752402591933873,0.32554901191788277,0.2730385347931209,2.02528685865025,0.11350330500472142,0.5284541850274638,0.20673614128531903,0.6585846095337974,0.6564097278530916,0.19867320527346788,1.7443384514266607,0.2045002711006687,0.27882960413080893,0.7531943321228027,0.5879862419077827,0.4435016902977362,0.11389601892395189,0.025668109911143603,0.30330362485256046,0.025668109911143603,
12.0,0.641780700884871,2.600070534529668,53.5296,53.5296,0.0,0.2871416220225098,0.2298565816869385,0.3187161817970818,0.2650016620235069,2.0621589867337105,0.11350330500472142,0.5097968264462102,0.20372679037107252,0.660739872574045,0.6564097278530916,0.19867320527346788,1.7443384514266607,0.2045002711006687,0.27882960413080893,0.7531943321228027,0.5879862419077827,0.4435016902977362,0.11389601892395189,0.0,0.0,,
13.0,0.6652037460750899,2.2679327800910407,63.23712,63.23712,0.9989298121408696,0.2809862429864395,0.2166560576839768,0.35031855437584486,0.2639736318035096,1.9026248453768861,0.11350330500472142,0.5722175045155263,0.2253382213049355,0.6465223451131316,0.6497479643408834,0.18407189366589924,1.6161398388191568,0.22108268132797632,0.2771767130345183,0.7751364707946777,0.548004510284904,0.4054667767724903,0.11389601892395189,0.0023149028054590716,2.4132018646632787,0.015603091879129729,0.002142995172205061
14.0,0.6608327938722589,2.1828010505800304,63.23712,63.23712,0.0,0.27916432457924445,0.21916959937035363,0.33229093916261576,0.2588978392422184,1.9371520876016108,0.11350330500472142,0.5689478114392722,0.21478445180935798,0.6522350569843743,0.6497479643408834,0.18407189366589924,1.6161398388191568,0.22108268132797632,0.2771767130345183,0.7751364707946777,0.548004510284904,0.4054667767724903,0.11389601892395189,0.0,0.0,,
15.0,0.6546973186006411,2.4479905680082985,64.90112,64.90112,0.17123005746085582,0.28596566188682127,0.22429221013130451,0.3504545956174645,0.2667593222644889,1.9955399671569385,0.11350330500472142,0.539495808296996,0.22426100181268915,0.6576740887090212,0.6497921760593708,0.18321954855953854,1.6086563015154534,0.2247526394339727,0.27553796685629484,0.761501669883728,0.5420366880640997,0.39988160685993485,0.11389601892395189,0.015163668052131086,0.22535068378783762,0.015163668052131086,
16.0,0.6459693587848038,1.8034199214539453,64.90112,64.90112,0.0,0.28403333629764854,0.22431741742222513,0.33677835756778574,0.2638807446959802,1.9884081694531193,0.11350330500472142,0.504612269379412,0.21400831337779094,0.6569895521701232,0.6497921760593708,0.18321954855953854,1.6086563015154534,0.2247526394339727,0.27553796685629484,0.761501669883728,0.5420366880640997,0.39988160685993485,0.11389601892395189,0.0,0.0,,
17.0,0.6440112495014433,1.9782455109968855,66.56512,66.56512,0.17123005746085582,0.2853562957827296,0.22211060464862448,0.3544607224448845,0.26198549018132233,1.959146745130773,0.11350330500472142,0.5623538621386756,0.22726731475000678,0.6558764499062705,0.6503113970757468,0.18423308689395185,1.617555105389275,0.21819305655712373,0.2778097982708933,0.799572765827179,0.5575654106214174,0.41568583188072555,0.11389601892395189,0.01925128487851583,0.3204393138876185,0.01925128487851583,
18.0,0.6451145719155262,1.9978213375888874,66.56512,66.56512,0.0,0.2920276656364423,0.22603334339882128,0.33392579023581764,0.27244217446522656,2.018793998284745,0.11350330500472142,0.5283361999933024,0.21104529878999467,0.6636188313742264,0.6503113970757468,0.18423308689395185,1.617555105389275,0.21819305655712373,0.2778097982708933,0.799572765827179,0.5575654106214174,0.41568583188072555,0.11389601892395189,0.0,0.0,,
19.0,0.6412196939633603,2.047282275584476,68.22912,68.22912,0.17123005746085582,0.2902962514585265,0.22999313175779804,0.352724343808447,0.26518965335097655,2.048979954167197,0.11350330500472142,0.5567186953569682,0.22640656743965806,0.6612283529683248,0.6497597984738763,0.18360870022368286,1.6120730290518581,0.2165980586471515,0.2767018779342723,0.8061191439628601,0.5645739464723467,0.4236718652387829,0.11389601892395189,0.017101529740207018,0.3239543018862605,0.017101529740207018,
20.0,0.6395314683191633,2.507615392744521,68.22912,68.22912,0.0,0.2915885526184515,0.230753328383143,0.325849214341019,0.2682688829620885,2.0426666951118024,0.11350330500472142,0.5300906933532182,0.208269519613598,0.6644222809245854,0.6497597984738763,0.18360870022368286,1.6120730290518581,0.2165980586471515,0.2767018779342723,0.8061191439628601,0.5645739464723467,0.4236718652387829,0.11389601892395189,0.0,0.0,,
21.0,0.6606180868316115,1.947159516297401,77.93664,77.93664,0.9989298121408696,0.2805355497746716,0.2155830570041563,0.3520414888277195,0.261628590560224,1.8924066103701973,0.11350330500472142,0.5337172697860189,0.22640115718857462,0.6512196868670476,0.6537284621916895,0.18982422345373903,1.6666449384897661,0.22171098389599272,0.27551953992942096,0.7727239727973938,0.5358733411937783,0.3952623633099627,0.11389601892395189,0.0024187019337393004,2.547534802753944,0.00921563365139161,0.0022784315485506463
22.0,0.6552889645736655,1.8247408740581985,77.93664,77.93664,0.0,0.2862979069278339,0.22547191708010725,0.355053167226632,0.2647367019479106,1.991158840554094,0.11350330500472142,0.5423193310993365,0.22823763153938886,0.6555041064551708,0.6537284621916895,0.18982422345373903,1.6666449384897661,0.22171098389599272,0.27551953992942096,0.7727239727973938,0.5358733411937783,0.3952623633099627,0.11389601892395189,0.0,0.0,,
23.0,0.6490999099436273,1.7225751495371764,79.60064,79.60064,0.17123005746085582,0.28162945856043137,0.2194303222632174,0.3422870386442299,0.2626095723597053,1.927066674517572,0.11350330500472142,0.5444336647690188,0.21790649291771186,0.652076470454323,0.6522311620054405,0.18893077195262092,1.6588004895831308,0.21637190500252654,0.27749322084965355,0.7888181209564209,0.5462226623335437,0.4033028822085291,0.11389601892395189,0.011359297034376756,0.26186821958981454,0.011359297034376756,
24.0,0.6460761956835279,1.7607908492748248,79.60064,79.60064,0.0,0.2857223899333828,0.22409586312066038,0.34048018078356374,0.2622532617356281,1.9723346954760326,0.11350330500472142,0.5220345345465012,0.21751502759488825,0.6589425120821005,0.6522311620054405,0.18893077195262092,1.6588004895831308,0.21637190500252654,0.27749322084965355,0.7888181209564209,0.5462226623335437,0.4033028822085291,0.11389601892395189,0.0,0.0,,
25.0,0.6451393046285263,1.9446815863050078,81.26464,81.26464,0.17123005746085582,0.28850430432019136,0.22306505938903198,0.31400186614182374,0.2637913903347245,1.9638273402507815,0.11350330500472142,0.5080480031483873,0.19981234627576958,0.6573298242781827,0.6534356458341919,0.1908227375813935,1.6754118307577144,0.21511744629592452,0.2786099460754943,0.7946739196777344,0.5576491377690136,0.41575508563440666,0.11389601892395189,0.013387214279329283,0.3385858559049666,0.013387214279329283,
26.0,0.6439566690309864,1.8146446821581008,81.26464,81.26464,0.0,0.2884268061706983,0.22465152190632198,0.3530611480470438,0.2643771987001467,1.984072231914617,0.11350330500472142,0.5481911923005817,0.22599020996789174,0.6602669187811994,0.6534356458341919,0.1908227375813935,1.6754118307577144,0.21511744629592452,0.2786099460754943,0.7946739196777344,0.5576491377690136,0.41575508563440666,0.11389601892395189,0.0,0.0,,
27.0,0.6378914975250679,1.8607589304344039,82.92864,82.92864,0.17123005746085582,0.28654007596689807,0.22635597435115032,0.3339189617217131,0.2676532889526574,2.0038795293136262,0.11350330500472142,0.5251423004535072,0.21447699952584878,0.6599917991195224,0.6521120677084082,0.18742792578855144,1.64560559323585,0.2158389804794174,0.2771033905399749,0.7938268184661865,0.5589398247776625,0.41850237779463684,0.11389601892395189,0.012580880558727988,0.3522290609544143,0.012580880558727988,
28.0,0.6392554362848925,2.3885193442931696,82.92864,82.92864,0.0,0.28633998556692797,0.2218140890390859,0.3345815755976824,0.2603437147715272,1.9640031346458735,0.11350330500472142,0.5467632854457617,0.21409270470336347,0.6572850729721796,0.6521120677084082,0.18742792578855144,1.64560559323585,0.2158389804794174,0.2771033905399749,0.7938268184661865,0.5589398247776625,0.41850237779463684,0.11389601892395189,0.0,0.0,,
29.0,0.6563679408977146,2.0406738385790995,92.63616,92.63616,0.9989298121408696,0.28188896183337253,0.22266436679308102,0.3396738962019094,0.2623633923426024,1.960311807963079,0.11350330500472142,0.515563390886855,0.2170678503104912,0.6517801864658316,0.6558949242437286,0.1928851664945549,1.6935198290235578,0.22281630203502645,0.2807247899159664,0.764539361000061,0.545469664559582,0.4043862014595661,0.11389601892395189,0.002779061924661333,2.9637314814608544,0.007746222530395612,0.0026318712384697787
30.0,0.6510664012743783,1.8645908057988692,92.63616,92.63616,0.0,0.28605017225256274,0.22455655757971668,0.3387139558135468,0.2640392696253031,1.9847399121400857,0.11350330500472142,0.5265048705522165,0.21567916436653767,0.6590943513173299,0.6558949242437286,0.1928851664945549,1.6935198290235578,0.22281630203502645,0.2807247899159664,0.764539361000061,0.545469664559582,0.4043862014595661,0.11389601892395189,0.0,0.0,,
31.0,0.6536605717824234,1.9382838574993464,94.30016,94.30016,0.17123005746085582,0.2830403901419683,0.22650645158310373,0.3423976661913568,0.2643188831255232,1.996294081523197,0.11350330500472142,0.5379063583673604,0.21869214171223236,0.6519366525979821,0.6526384168133741,0.18868014205536288,1.656599974590369,0.2154230097329673,0.27902439024390246,0.7692884802818298,0.5657357253451862,0.42376073631446776,0.11389601892395189,0.00839056981897994,0.2771238732384518,0.00839056981897994,
32.0,0.6454619255327386,1.7006644815805871,94.30016,94.30016,0.0,0.28865040718408413,0.22492495953832164,0.32355254751670876,0.2727930738911232,1.9864160846148424,0.11350330500472142,0.5305317547792603,0.20892916625487218,0.660416193003516,0.6526384168133741,0.18868014205536288,1.656599974590369,0.2154230097329673,0.27902439024390246,0.7692884802818298,0.5657357253451862,0.42376073631446776,0.11389601892395189,0.0,0.0,,
33.0,0.645547287068109,1.808324437027861,95.96416,95.96416,0.17123005746085582,0.285908840851468,0.2269775274121852,0.3447134723097114,0.2655665356533182,2.0125585521465905,0.11350330500472142,0.5450702660688636,0.22038718108929498,0.660728061686931,0.653889622250961,0.19026669929391432,1.670529848992834,0.2112554939805083,0.27915922516829234,0.7686314582824707,0.5765841135117612,0.43416485345871036,0.11389601892395189,0.009636955794082502,0.34136282512918115,0.009636955794082502,
34.0,0.6412354656437059,1.687396254730702,95.96416,95.96416,0.0,0.2897428876106557,0.2339098661355759,0.33415172263947074,0.26699322515528107,2.0796504433835126,0.11350330500472142,0.5575972311932746,0.21288015162732832,0.6650859993281574,0.653889622250961,0.19026669929391432,1.670529848992834,0.2112554939805083,0.27915922516829234,0.7686314582824707,0.5765841135117612,0.43416485345871036,0.11389601892395189,0.0,0.0,,
35.0,0.6311241551986277,1.6571366137106556,97.62816,97.62816,0.17123005746085582,0.2873116701996689,0.23121712506897107,0.34072922801761313,0.2685065425871329,2.04365316818244,0.11350330500472142,0.5419053483035604,0.21828443223294758,0.6608988898504027,0.652218976487799,0.18871473754485782,1.656903720847892,0.21036628818471187,0.27752161383285306,0.7739905714988708,0.5774852946243898,0.43506381327849303,0.11389601892395189,0.014175899010122972,0.5492471260949969,0.014175899010122972,
36.0,0.6340357938804766,1.7253565090043814,97.62816,97.62816,0.0,0.2905676122325365,0.22892229104174763,0.31727681003386654,0.2734772932410173,2.0318676648290475,0.11350330500472142,0.5375724041071711,0.20353427606176946,0.6643034451655392,0.652218976487799,0.18871473754485782,1.656903720847892,0.21036628818471187,0.27752161383285306,0.7739905714988708,0.5774852946243898,0.43506381327849303,0.11389601892395189,0.0,0.0,,
37.0,0.6525422626507436,1.69894153670752,107.33568,107.33568,0.9989298121408696,0.2817556555120016,0.22406966610659745,0.342057287582332,0.26432375188073154,1.9676248555513898,0.11350330500472142,0.5052329065460509,0.21603264668030986,0.6535641414442013,0.6541082838981147,0.19293366930388128,1.6939456806888278,0.2172611497285504,0.27911776086676127,0.7406962513923645,0.5418379323187565,0.39576517961278224,0.11389601892395189,0.002695976324437716,2.9195974673784804,0.0047670365687763954,0.002610961965578465
38.0,0.6455651359869731,1.396009617002711,107.33568,107.33568,0.0,0.2819503424672604,0.22306005370309936,0.356624708537377,0.2557852601278865,1.9634264216226633,0.11350330500472142,0.5306772994627396,0.22907846816587973,0.6556980840927845,0.6541082838981147,0.19293366930388128,1.6939456806888278,0.2172611497285504,0.27911776086676127,0.7406962513923645,0.5418379323187565,0.39576517961278224,0.11389601892395189,0.0,0.0,,
39.0,0.6487576244455988,1.5337105879171578,108.99968,108.99968,0.17123005746085582,0.28323503495658914,0.21764099760765715,0.31203284779030604,0.2612908718748414,1.9155041023430375,0.11350330500472142,0.528440288687638,0.20023533881504849,0.6566277817184722,0.6531579641154954,0.18601978674587333,1.63324221955535,0.21973211028300413,0.27831978319783196,0.7470859289169312,0.5356729557673304,0.3900382924051466,0.11389601892395189,0.008545202053805004,0.38297036197036505,0.008545202053805004,
40.0,0.6429582187415276,1.6112767613771648,108.99968,108.99968,0.0,0.2869260510878035,0.22399646157148792,0.32845840990205666,0.2612517967201757,1.973493640577977,0.11350330500472142,0.5278924027347025,0.20916130203519037,0.6594410114273014,0.6531579641154954,0.18601978674587333,1.63324221955535,0.21973211028300413,0.27831978319783196,0.7470859289169312,0.5356729557673304,0.3900382924051466,0.11389601892395189,0.0,0.0,,
41.0,0.6372572608748441,1.5093498204126294,110.66368,110.66368,0.17123005746085582,0.28721485897656307,0.2317214328483792,0.35320315063609464,0.26354721841608675,2.041963975298108,0.11350330500472142,0.5502057234108505,0.22544014556321162,0.6608180536414671,0.6530006943862638,0.18570836855216033,1.6305079870803683,0.2189532362960669,0.2788027880278803,0.7530285120010376,0.5415224958974466,0.39624794641456645,0.11389601892395189,0.009092561427277147,0.43718939553946257,0.009092561427277147,
42.0,0.6401180106936496,1.7104330996856845,110.66368,110.66368,0.0,0.2910399905505393,0.2304982263809285,0.3421427487602371,0.2698620368465901,2.032877940769237,0.11350330500472142,0.5413848446174954,0.21740915337683958,0.6641558796026433,0.6530006943862638,0.18570836855216033,1.6305079870803683,0.2189532362960669,0.2788027880278803,0.7530285120010376,0.5415224958974466,0.39624794641456645,0.11389601892395189,0.0,0.0,,
43.0,0.6393774296379772,1.679315205907227,112.32768,112.32768,0.17123005746085582,0.28762430124920957,0.228975506296241,0.31937158220325346,0.2683674267378215,2.0188629715783795,0.11350330500472142,0.5134884379328067,0.20225403525739996,0.6644195670167693,0.6533206301089759,0.18738346401048445,1.64521522157504,0.21720918496088823,0.28015456803753797,0.7520039081573486,0.5439639507215273,0.3980881970557286,0.11389601892395189,0.007858206252015169,0.4087008571950719,0.007858206252015169,
44.0,0.6295917602063622,1.4557949237823833,112.32768,112.32768,0.0,0.2928986325224119,0.23402333335115671,0.32189865664297274,0.2715618160671705,2.067115909921571,0.11350330500472142,0.5253512278607254,0.20366259874945883,0.6658862985432231,0.6533206301089759,0.18738346401048445,1.64521522157504,0.21720918496088823,0.28015456803753797,0.7520039081573486,0.5439639507215273,0.3980881970557286,0.11389601892395189,0.0,0.0,,
45.0,0.6435925669185896,1.5307557587863,122.0352,122.0352,0.9989298121408696,0.28325559089390423,0.21929830236695866,0.32548167772232306,0.2648569439717742,1.927258398871802,0.11350330500472142,0.528261490811107,0.2105294936376578,0.6543786112957882,0.6494227202000844,0.17962063118233962,1.5770580295898833,0.22958593569280591,0.2726507038864156,0.7273977398872375,0.5124642045187766,0.36958485634487237,0.11389601892395189,0.0026026446197357227,2.872971744451206,0.004385111817084558,0.002510139721651915
46.0,0.6462339489047615,1.4913764629464454,122.0352,122.0352,0.0,0.28441257187910185,0.22902439886529166,0.3318676339808897,0.26643029673592117,2.0170351974697454,0.11350330500472142,0.5248569355807968,0.21200585459492485,0.6595716065006255,0.6494227202000844,0.17962063118233962,1.5770580295898833,0.22958593569280591,0.2726507038864156,0.7273977398872375,0.5124642045187766,0.36958485634487237,0.11389601892395189,0.0,0.0,,
47.0,0.6463736205704598,1.6188545975498765,123.6992,123.6992,0.17123005746085582,0.2857325688871044,0.2268784666677357,0.32688359203093226,0.265249321504265,1.994677656389325,0.11350330500472142,0.5002289541738755,0.20848545505347538,0.6605518210538034,0.6493305695759425,0.18019087149261012,1.582064704236266,0.22993517296770122,0.2706735315750762,0.7045505046844482,0.5118081773476078,0.3682025669348156,0.11389601892395189,0.005614614319504337,0.3189342456171289,0.005614614319504337,
48.0,0.6394576683991409,1.590950403842627,123.6992,123.6992,0.0,0.2873005821830134,0.22499624784501018,0.34517708215176557,0.26261560384421784,1.9861481372633278,0.11350330500472142,0.5458851556546065,0.22130431134595419,0.6649051381767042,0.6493305695759425,0.18019087149261012,1.582064704236266,0.22993517296770122,0.2706735315750762,0.7045505046844482,0.5118081773476078,0.3682025669348156,0.11389601892395189,0.0,0.0,,
49.0,0.6374789296740755,1.3649733911781499,125.3632,125.3632,0.17123005746085582,0.2900346557074772,0.22330726809711574,0.34315826225935525,0.26253987855371297,1.9718845400691587,0.11350330500472142,0.5577511210617196,0.2202810200879599,0.6647028438702112,0.6490999734001821,0.17895429204659627,1.5712076132009816,0.23125256914674966,0.27220630372492843,0.7237523198127747,0.5077903150351192,0.36477339252064933,0.11389601892395189,0.006675304257778654,0.3990293372189626,0.006675304257778654,
50.0,0.6364931409685561,1.569639167534253,125.3632,125.3632,0.0,0.2905611391730116,0.22962388942692327,0.31310828042644295,0.26557480579504017,2.029512769953597,0.11350330500472142,0.4987166560199001,0.19777812313804022,0.6656910753446915,0.6490999734001821,0.17895429204659627,1.5712076132009816,0.23125256914674966,0.27220630372492843,0.7237523198127747,0.5077903150351192,0.36477339252064933,0.11389601892395189,0.0,0.0,,
51.0,0.6262494975894057,1.6116436235526366,127.0272,127.0272,0.17123005746085582,0.28772831675538496,0.23096114251350314,0.3525436482139267,0.26729424999506546,2.0347523132884637,0.11350330500472142,0.5628722108269699,0.2260215222281039,0.6649526872739955,0.6459073803275497,0.17676867506592778,1.5520180313234286,0.22911970406334894,0.26908811868525384,0.7397116422653198,0.5145886317739201,0.3720055107512975,0.11389601892395189,0.009143195982394495,0.5742755448445678,0.009143195982394495,
52.0,0.627258411477101,1.5463295022476544,127.0272,127.0272,0.0,0.2922978727317251,0.229851675036938,0.3342427827856397,0.2680349223138333,2.0306246006282715,0.11350330500472142,0.5466653461909572,0.2129930837175783,0.666290988332259,0.6459073803275497,0.17676867506592778,1.5520180313234286,0.22911970406334894,0.26908811868525384,0.7397116422653198,0.5145886317739201,0.3720055107512975,0.11389601892395189,0.0,0.0,,
53.0,0.6467633161339348,1.4639130379283543,136.73472,136.73472,0.9989298121408696,0.28396326089192603,0.222931401793498,0.33394667002008066,0.2633314195027999,1.956407800708103,0.11350330500472142,0.5263874122227442,0.21350306727257523,0.6549209845545638,0.6469370251946308,0.17712815263344098,1.5551742221271934,0.22625854916470456,0.2734757454383623,0.7199938893318176,0.5108455997002587,0.3687818056788612,0.11389601892395189,0.002508880468564084,2.8184363629843574,0.004507645815607572,0.0023836841165096882
54.0,0.6469662615749556,1.4778022043992587,136.73472,136.73472,0.0,0.2862115889744039,0.229024175535356,0.31804807304604304,0.2717098238269241,2.0173593396499343,0.11350330500472142,0.4887690249088241,0.20490839530682955,0.6602859870019888,0.6469370251946308,0.17712815263344098,1.5551742221271934,0.22625854916470456,0.2734757454383623,0.7199938893318176,0.5108455997002587,0.3687818056788612,0.11389601892395189,0.0,0.0,,
55.0,0.6430840279546843,1.4388204918816492,138.39872,138.39872,0.17123005746085582,0.28476186393093006,0.22845108668674566,0.3363807863115252,0.26322215932919457,2.0108619917387713,0.11350330500472142,0.514986879528413,0.21489085533005178,0.6580132138936491,0.6490186027550866,0.18030255378704518,1.5830452678722053,0.2236705186483378,0.2768086931655705,0.7429680228233337,0.5167196777207819,0.37302009899262795,0.11389601892395189,0.004960739939931974,0.34115838835714385,0.004960739939931974,
56.0,0.6374306278303775,1.4145239047676044,138.39872,138.39872,0.0,0.2869883837144028,0.2319512416632381,0.37133277354654676,0.2577762574842239,2.039866478006619,0.11350330500472142,0.5681145476420647,0.24192389160068775,0.6629214848418934,0.6490186027550866,0.18030255378704518,1.5830452678722053,0.2236705186483378,0.2768086931655705,0.7429680228233337,0.5167196777207819,0.37302009899262795,0.11389601892395189,0.0,0.0,,
57.0,0.6395226222971905,1.5828258272816567,140.06272,140.06272,0.17123005746085582,0.2904736896482703,0.22864570782638297,0.32301076089375275,0.26810973379825553,2.007662512413826,0.11350330500472142,0.5150922772867109,0.20731425803335685,0.6626287975008974,0.6482444145276669,0.17876586591848148,1.5695532434530748,0.2261837174974452,0.27427240977881256,0.714907169342041,0.5051158156023394,0.36200906442951225,0.11389601892395189,0.006769985696827515,0.486668725439813,0.006769985696827515,
58.0,0.6375456200176358,1.6726964303960994,140.06272,140.06272,0.0,0.29486592281545826,0.2347098754488797,0.34061413887380476,0.27476889562358825,2.0621023910442227,0.11350330500472142,0.5277219387976149,0.21634626713369706,0.6684453668150764,0.6482444145276669,0.17876586591848148,1.5695532434530748,0.2261837174974452,0.27427240977881256,0.714907169342041,0.5051158156023394,0.36200906442951225,0.11389601892395189,0.0,0.0,,
59.0,0.6216345082627718,1.2720235085739993,141.72672,141.72672,0.17123005746085582,0.29106618176795673,0.22844822206126617,0.3219315305422565,0.27128451355613303,2.0072353214818865,0.11350330500472142,0.5259569436227297,0.20673944085656157,0.6654730154407174,0.6506889096830515,0.18197225658074107,1.597705155105057,0.23329926041729301,0.278072167549836,0.720164954662323,0.4868873088473468,0.34599810237545225,0.11389601892395189,0.007124298684833729,0.5391857015201822,0.007124298684833729,
60.0,0.6209411338565287,1.4072914076064191,141.72672,141.72672,0.0,0.29327289986271515,0.23835214277468947,0.33508298969870093,0.27733906078461307,2.097994840272882,0.11350330500472142,0.5221014896128062,0.2141258425621015,0.6725012530785993,0.6506889096830515,0.18197225658074107,1.597705155105057,0.23329926041729301,0.278072167549836,0.720164954662323,0.4868873088473468,0.34599810237545225,0.11389601892395189,0.0,0.0,,
