round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_f1,fed_auprc_lift,fed_f1_best,fed_auprc,fed_f1_best_threshold,fed_prevalence,fed_ece,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6335531742936615,0.32884073529769753,25.55392,25.55392,0.5412350858791136,0.7003762345999792,0.29756782776573465,2.260064799658934,0.32639392220897034,0.2457420063813166,0.5427148118910641,0.1104186339313818,0.34136132724890367,0.21265518371115014,0.4817491691886463,0.14574361419250262,1.2796199162133604,0.20431183480396617,0.20462971335563795,0.4958823621273041,0.4096866468744505,0.26867901115200016,0.11389601892395189,0.011361512210828489,0.9990726022515446,,0.011361512210828489
12.0,0.6234574736816143,0.4311266342199607,25.55392,25.55392,0.0,0.7093490534708277,0.2986167761974275,2.37200807238705,0.33659997127588914,0.2567395881439209,0.5577623396839854,0.1104186339313818,0.3412119598204999,0.21298442352329755,0.4817491691886463,0.14574361419250262,1.2796199162133604,0.20431183480396617,0.20462971335563795,0.4958823621273041,0.4096866468744505,0.26867901115200016,0.11389601892395189,0.0,0.0,,
13.0,0.6421996365236142,0.39056641700369116,29.20448,29.20448,0.9971592150692714,0.6822597116629906,0.2778545594161419,2.0905385528478777,0.3052541049285698,0.22932419404488688,0.560988054327669,0.1104186339313818,0.35369420213015673,0.22183240923283912,0.4656295615688401,0.12710320795320287,1.1159583026169633,0.20418463797375425,0.2047100624060493,0.49916577339172363,0.4112180115214364,0.2704479292411092,0.11389601892395189,0.008121476956816493,1.331071425229311,0.007296651446788355,0.008756445049477079
14.0,0.6439678387500929,0.356073914504173,29.20448,29.20448,0.0,0.6947074236251755,0.2871885021892855,2.2029046877801655,0.3142576893598536,0.24089386687289926,0.5264241912809978,0.1104186339313818,0.3263339410127053,0.20484218259285522,0.4656295615688401,0.12710320795320287,1.1159583026169633,0.20418463797375425,0.2047100624060493,0.49916577339172363,0.4112180115214364,0.2704479292411092,0.11389601892395189,0.0,0.0,,
15.0,0.6279339468988193,0.3675220846417456,31.18592,31.18592,0.5412350858791136,0.7053298899764768,0.30521405515678024,2.3160244044381426,0.3300846591093461,0.2524950365131714,0.5565561793099644,0.1104186339313818,0.34526711814539374,0.21340950558044725,0.4566311277906153,0.12074914451463364,1.0601700187190701,0.2046112115732369,0.20467598245376023,0.5002776384353638,0.4154284692754371,0.27415201964378705,0.11389601892395189,0.009962788302239416,0.9618487206753343,,0.009962788302239416
16.0,0.6131021941815799,0.42149721638986704,31.18592,31.18592,0.0,0.7135698795243138,0.3119522106937078,2.4655959696316057,0.3370550626201701,0.2672547235552185,0.5869402124985308,0.1104186339313818,0.329501990239679,0.2046809238672338,0.4566311277906153,0.12074914451463364,1.0601700187190701,0.2046112115732369,0.20467598245376023,0.5002776384353638,0.4154284692754371,0.27415201964378705,0.11389601892395189,0.0,0.0,,
17.0,0.6422734239059865,0.4493267110803475,34.83648,34.83648,0.9971592150692714,0.6846670913846428,0.28565069225904,2.118592882127777,0.30700198682689717,0.23257391377376901,0.5317606576760309,0.1104186339313818,0.3431262362189064,0.2133720565461307,0.4429990599456689,0.11715679912493657,1.0286294484371916,0.2012389712783931,0.2046225519019404,0.4960491359233856,0.40710436553550455,0.2672575246518206,0.11389601892395189,0.007268892292518661,1.2933193730423227,0.006679437713655444,0.00771267235387632
18.0,0.6400844121553189,0.39294390417554625,34.83648,34.83648,0.0,0.6973242970728039,0.2904090501509544,2.2276816096804977,0.3202838529401349,0.24285838852963415,0.554968978818723,0.1104186339313818,0.34628728205255455,0.21635668660801918,0.4429990599456689,0.11715679912493657,1.0286294484371916,0.2012389712783931,0.2046225519019404,0.4960491359233856,0.40710436553550455,0.2672575246518206,0.11389601892395189,0.0,0.0,,
19.0,0.6337142461176398,0.44246330595886735,36.5056,36.5056,0.4559241291901578,0.6881541922283555,0.29152590804773165,2.179999202159273,0.3126005138196936,0.2392111358060544,0.5393688224755558,0.1104186339313818,0.32602413166144345,0.20314015429724952,0.43041159591428,0.1038283768726051,0.9116067256216486,0.199666428401239,0.20468523878437048,0.4958142340183258,0.40753496688717444,0.2679966415357533,0.11389601892395189,0.006293025777363567,0.5126414098776877,0.006293025777363567,
20.0,0.6416158948766999,0.3999855364045991,38.48704,38.48704,0.5412350858791136,0.6955160690823275,0.29409625987170485,2.2302257057694104,0.3152120401019826,0.24398828569939277,0.5674169890997655,0.1104186339313818,0.3523857418821786,0.21946375109968963,0.4302284743144599,0.09974951236059641,0.8757945475442731,0.20437559451012366,0.20466672696029664,0.4992285370826721,0.4158763563625766,0.275267527383359,0.11389601892395189,0.008978063827207778,0.9465470087016001,,0.008978063827207778
21.0,0.6254279041101236,0.48678142898454446,38.48704,38.48704,0.0,0.7091081895684608,0.31017999035054084,2.3759271934420263,0.3336174440253259,0.2584294115216402,0.5487919067300863,0.1104186339313818,0.34825734948756404,0.21624016586091052,0.4302284743144599,0.09974951236059641,0.8757945475442731,0.20437559451012366,0.20466672696029664,0.4992285370826721,0.4158763563625766,0.275267527383359,0.11389601892395189,0.0,0.0,,
22.0,0.6147170318025393,0.5594233886879276,40.46848,40.46848,0.5412350858791136,0.7196996522989978,0.31274860462724086,2.516271000869967,0.34527166673969745,0.2725147246611026,0.5480456500091678,0.1104186339313818,0.3334536626139995,0.2056192897240042,0.43379330922466525,0.10302829511672676,0.9045820573019195,0.20441063261332246,0.20459894984609817,0.49983006715774536,0.41937305280472176,0.278245217300272,0.11389601892395189,0.010671188508401085,1.1860793964006007,,0.010671188508401085
23.0,0.6398292552750636,0.6391031316896082,42.1376,42.1376,0.4559241291901578,0.689713139706215,0.2833457128446902,2.1821284575103537,0.3114050296658088,0.23951787662757776,0.5805951833837543,0.1104186339313818,0.35061433092650834,0.21937245148570453,0.4488298991591315,0.11003842703504149,0.9661305818644451,0.20436436073886274,0.20455478983159142,0.501835823059082,0.41554126888026083,0.2745410890437578,0.11389601892395189,0.006466105352699498,0.5648072911426425,0.006466105352699498,
24.0,0.6374705243823254,0.5665919302758444,44.11904,44.11904,0.5412350858791136,0.7011524277791032,0.2959939595781781,2.304014388713858,0.3268074646786814,0.252147303032073,0.5502392639144246,0.1104186339313818,0.34496069048555683,0.21420690184870414,0.48302837245306995,0.13599227108703763,1.194003727012086,0.20441588996470908,0.20465747230386613,0.4994507431983948,0.41156112358316793,0.27040718142121173,0.11389601892395189,0.007777189446371811,0.9070512766484171,,0.007777189446371811
25.0,0.6217319080324765,0.5421901268701201,44.11904,44.11904,0.0,0.7159487379489919,0.31052931450942356,2.4838355031689052,0.34180992364243795,0.2701099945553187,0.5550653795645152,0.1104186339313818,0.3432392923113899,0.21214070855192818,0.48302837245306995,0.13599227108703763,1.194003727012086,0.20441588996470908,0.20465747230386613,0.4994507431983948,0.41156112358316793,0.27040718142121173,0.11389601892395189,0.0,0.0,,
26.0,0.6047673149824775,0.6218765092344352,46.10048,46.10048,0.5412350858791136,0.723735204279076,0.31809850076326396,2.6047306889296853,0.34856226386852296,0.2819507961596229,0.5621173605533902,0.1104186339313818,0.3189256177866302,0.1970367124662167,0.49707555106274026,0.1411421529322573,1.2392193710168007,0.2045929018789144,0.20489352061622113,0.4993577301502228,0.4129471646664853,0.2713726537325032,0.11389601892395189,0.008953388465950212,1.0914855424780399,,0.008953388465950212
27.0,0.6364457368689641,0.7175642025167817,47.7696,47.7696,0.4559241291901578,0.6909690649350951,0.28758932710172874,2.194148952688658,0.3121641027259755,0.24125863373841533,0.5672910194371457,0.1104186339313818,0.34955684459777914,0.21879301804250195,0.49702153822244244,0.14617197242828522,1.283380875023243,0.20480014518397532,0.20481873043241527,0.500017523765564,0.4119883361322434,0.2704088666176953,0.11389601892395189,0.005622608768851967,0.5247232760302722,0.005622608768851967,
28.0,0.6363060224421097,0.6334208996380426,49.75104,49.75104,0.5412350858791136,0.7049215230780779,0.30601218041755407,2.3597680419294504,0.32865973268496296,0.25797115775669477,0.542558219620819,0.1104186339313818,0.3244758412471761,0.20111644228737588,0.49534687663472293,0.1445857166224025,1.2694536471809612,0.20473367425442368,0.20480782289827518,0.5004761815071106,0.413510401019201,0.2717067252210441,0.11389601892395189,0.007224177619627797,0.9263619129778817,,0.007224177619627797
29.0,0.61943404103711,0.6623268564058284,49.75104,49.75104,0.0,0.7198042491308283,0.3180435362659833,2.565474944252764,0.3420723316260129,0.2783661926198054,0.5626842558233851,0.1104186339313818,0.3212943952970341,0.199119338902287,0.49534687663472293,0.1445857166224025,1.2694536471809612,0.20473367425442368,0.20480782289827518,0.5004761815071106,0.413510401019201,0.2717067252210441,0.11389601892395189,0.0,0.0,,
30.0,0.6024499188736826,0.7393476696340524,51.73248,51.73248,0.5412350858791136,0.7294253156695101,0.3259249938265809,2.689901157577556,0.35527497018320264,0.2903434602817775,0.5579387464630629,0.1104186339313818,0.3244474781419745,0.19835450702644178,0.49784543482821236,0.14843804685016834,1.3032768682571785,0.2047194166402464,0.20478434215295396,0.5002717971801758,0.414828016708287,0.27264617309054606,0.11389601892395189,0.008938675272039332,1.2029972055461258,,0.008938675272039332
31.0,0.6437648055787918,0.7888420203763571,53.4016,53.4016,0.4559241291901578,0.6931183345147484,0.2848086977830677,2.2319916529842714,0.3152297407064609,0.24546145161720975,0.5634655205791462,0.1104186339313818,0.34688914860776093,0.21723260647693982,0.502997750284885,0.14676814451585402,1.2886152290700412,0.20470588235294118,0.2048307427380251,0.5013371706008911,0.41286708059743626,0.27103586606298957,0.11389601892395189,0.005764495697572221,0.5736782914027572,0.005764495697572221,
32.0,0.6357496730947968,0.6620447704272459,55.38304,55.38304,0.5412350858791136,0.7090252453021764,0.3069059853821018,2.3666416906574,0.32994828275826166,0.2586534832476803,0.5518999335523441,0.1104186339313818,0.3349260851468799,0.20657029367256122,0.49020634511323596,0.1343744562226356,1.179799412588399,0.2047593195801665,0.20491691945488294,0.5012831687927246,0.41378339371063716,0.27213008442075465,0.11389601892395189,0.006544169479088889,0.9209844232536852,,0.006544169479088889
33.0,0.6341704394221461,0.7171583408725898,57.05216,57.05216,0.4559241291901578,0.6971835697137819,0.2927033081728777,2.2840426685581874,0.31972255519578385,0.251209445971783,0.5386768739910894,0.1104186339313818,0.3250780135733191,0.2020045427998346,0.47512105075655875,0.12799664610762088,1.1238026343403973,0.20469874609569508,0.20490502742644726,0.5017513036727905,0.4146127369798743,0.27304131487972505,0.11389601892395189,0.004551431713439696,0.48206167365424335,0.004551431713439696,
34.0,0.6344561663020313,0.6635578610459582,59.0336,59.0336,0.5412350858791136,0.709257738282854,0.30337510034187837,2.377599395199053,0.3343700575999007,0.260084944443353,0.5730151368512048,0.1104186339313818,0.33186256746296283,0.20614747477399248,0.4804227423373173,0.12742156704551855,1.1187534757522792,0.20455884352200118,0.2048554282596836,0.5022435784339905,0.4153261218891032,0.27366433240880844,0.11389601892395189,0.006558982568442068,0.9538168292492628,,0.006558982568442068
35.0,0.613246482520326,0.6744484177988541,59.0336,59.0336,0.0,0.7238352283126189,0.3032576495198685,2.582421864285584,0.345686756149539,0.28018173499545107,0.5899399675717323,0.1104186339313818,0.34935458586133517,0.21708557242975995,0.4804227423373173,0.12742156704551855,1.1187534757522792,0.20455884352200118,0.2048554282596836,0.5022435784339905,0.4153261218891032,0.27366433240880844,0.11389601892395189,0.0,0.0,,
36.0,0.6007585207023404,1.1114001482621605,61.01504,61.01504,0.5412350858791136,0.7350839184652749,0.320692458596869,2.746742083985537,0.3580821621872889,0.29717744538334057,0.5790201291915641,0.1104186339313818,0.327240309020376,0.20195042123979953,0.48651315441061277,0.13065640273718004,1.1471551330026646,0.20461747397012223,0.2049499062171188,0.5051288604736328,0.41799159556277793,0.2758052975529374,0.11389601892395189,0.006495043770244956,0.993327486445196,,0.006495043770244956
37.0,0.6404929461979934,0.98858862326675,62.68416,62.68416,0.4559241291901578,0.6975208421909388,0.29448088523031823,2.2904599113309345,0.31964534784668514,0.2521510525663036,0.5537054116935298,0.1104186339313818,0.3284985953819406,0.20399553601383735,0.48590775630912386,0.13077816088032318,1.1482241619669205,0.204607291855614,0.20485052554943806,0.5021884441375732,0.41779447341188464,0.2756669053606404,0.11389601892395189,0.0046964898981494314,0.5282632624730468,0.0046964898981494314,
38.0,0.6363972120855748,0.8083601494396724,64.6656,64.6656,0.5412350858791136,0.7137432841674204,0.3095358531274891,2.4491228412161985,0.33541085024800654,0.26817842170719275,0.5521938020623176,0.1104186339313818,0.3219926130665635,0.1983763374666464,0.48684360657388476,0.1300270620631426,1.141629560818639,0.20448584607036266,0.2047394225531142,0.504647433757782,0.42147833858722356,0.27873434322208945,0.11389601892395189,0.00583667196554108,0.928900252096355,,0.00583667196554108
39.0,0.6137767117715905,0.8036282880052324,64.6656,64.6656,0.0,0.730184319976527,0.31601549508158777,2.66153563591935,0.3509021755858298,0.2897834473537422,0.5710829313085781,0.1104186339313818,0.34171140319373144,0.2116843565526468,0.48684360657388476,0.1300270620631426,1.141629560818639,0.20448584607036266,0.2047394225531142,0.504647433757782,0.42147833858722356,0.27873434322208945,0.11389601892395189,0.0,0.0,,
40.0,0.596441575515515,0.8806208710503874,66.64704,66.64704,0.5412350858791136,0.740771354947098,0.32769790663478954,2.8005085605779896,0.3603451304507593,0.30290906203895773,0.5542729079835927,0.1104186339313818,0.326325617729914,0.19956550352624006,0.49328303144957864,0.131589166797899,1.1553447437505326,0.2045938476872197,0.2047093182440449,0.5047003030776978,0.4194497216182215,0.27692321034480566,0.11389601892395189,0.006987953229457064,1.1550437792902812,,0.006987953229457064
41.0,0.6365554299301645,1.0071702877331499,68.31616,68.31616,0.4559241291901578,0.6985142815171307,0.29263739665967564,2.3078878583062092,0.3209667357794251,0.25384221735364754,0.5510263285229406,0.1104186339313818,0.337752256202513,0.21116785119309373,0.5005875402316599,0.13336662661711499,1.170950731001086,0.2047008740546171,0.20503957063585918,0.5036116242408752,0.4180426781187961,0.27562639664985705,0.11389601892395189,0.004254892502836345,0.5085017974488437,0.004254892502836345,
42.0,0.6390185105971049,1.0084718138272044,70.2976,70.2976,0.5412350858791136,0.7155959817798577,0.30265072854760405,2.493642059561018,0.3372412197694899,0.2726489553598636,0.5473780686576898,0.1104186339313818,0.33888438105440133,0.20873624589715029,0.500957247079981,0.134113746534904,1.1775103976588632,0.204529980482048,0.20482259099660766,0.5035074353218079,0.41393695334686453,0.27215430502395194,0.11389601892395189,0.005413805623471225,0.9327470050193369,,0.005413805623471225
43.0,0.6141556976024238,1.028576328693029,70.2976,70.2976,0.0,0.7303175548024641,0.3187612900080182,2.6785647906166212,0.3490649011434146,0.2898150394632423,0.5846642505233303,0.1104186339313818,0.32555845792692295,0.19999813434374952,0.500957247079981,0.134113746534904,1.1775103976588632,0.204529980482048,0.20482259099660766,0.5035074353218079,0.41393695334686453,0.27215430502395194,0.11389601892395189,0.0,0.0,,
44.0,0.592196779341489,0.9456444809135818,72.27904,72.27904,0.5412350858791136,0.7422554812779653,0.3219492354390702,2.853634152798402,0.361477841033606,0.3074654796921347,0.592242423548877,0.1104186339313818,0.33692778632127457,0.2062371771722286,0.50426579708671,0.13833141902384205,1.2145413011863533,0.20458873673709985,0.20504186385147433,0.5021043419837952,0.41585616421145144,0.2736658476995169,0.11389601892395189,0.0069584910665280355,1.2430124977836385,,0.0069584910665280355
45.0,0.638115505052681,1.1551626301695532,73.94816,73.94816,0.4559241291901578,0.7012177004936293,0.29404847273671286,2.350400011363809,0.31854898623078853,0.2589489879408436,0.5563409900323827,0.1104186339313818,0.3399639241825373,0.21093504008406608,0.5192432540045677,0.14714311309984265,1.291907430040112,0.20462883282757371,0.20483293285578275,0.5009479522705078,0.4149613524051454,0.2725676060290883,0.11389601892395189,0.004051488027135308,0.513109820894897,0.004051488027135308,
46.0,0.6370667278726333,0.9863541683628932,75.9296,75.9296,0.5412350858791136,0.7186554140132395,0.3142750749017559,2.518279895435142,0.33861133533459314,0.27495587538059113,0.542561193628059,0.1104186339313818,0.3128501134390187,0.19298047044673472,0.5215941678983118,0.1585491234129449,1.3920514949588165,0.20473512336719885,0.20511876265881054,0.5052851438522339,0.4106810049937723,0.2687830686447199,0.11389601892395189,0.005462200880758347,1.0136736889835447,,0.005462200880758347
47.0,0.6149515161005646,1.0386034935858035,75.9296,75.9296,0.0,0.732496732419437,0.31786485528782404,2.6901656452205835,0.3583762372700876,0.29207516224169155,0.5915703231071878,0.1104186339313818,0.31954203575561074,0.19821965586134185,0.5215941678983118,0.1585491234129449,1.3920514949588165,0.20473512336719885,0.20511876265881054,0.5052851438522339,0.4106810049937723,0.2687830686447199,0.11389601892395189,0.0,0.0,,
48.0,0.5934612562105176,1.079682496737417,77.91104,77.91104,0.5412350858791136,0.7463882150310309,0.32893192715738473,2.9094798536118613,0.3716382581729564,0.3146368929188504,0.5938948150622158,0.1104186339313818,0.3231752451146177,0.19721269982572442,0.5339613639527239,0.16725278583711042,1.468469112592818,0.20479144966260587,0.20499522314726357,0.5038469433784485,0.4112872902664483,0.26909765224055826,0.11389601892395189,0.006062670221748444,1.1663117299322039,,0.006062670221748444
49.0,0.6381370714837986,1.2906741382066171,79.58016,79.58016,0.4559241291901578,0.7020017760737043,0.29524129407955285,2.3758116617263068,0.32345296080825164,0.2615830792639493,0.5631643876625677,0.1104186339313818,0.3394814438186879,0.21128163233201094,0.5353303836432655,0.16654207505302998,1.4622291158765588,0.2049562814298011,0.20540195273291362,0.5048826336860657,0.41106194232087223,0.26890988018367135,0.11389601892395189,0.0036412864041780353,0.48807603446766734,0.0036412864041780353,
50.0,0.6348974503451994,1.0742033436383558,81.5616,81.5616,0.5412350858791136,0.718432610565235,0.3129160410561054,2.5066119737438934,0.34141575294209187,0.27407203275347686,0.5497330801345134,0.1104186339313818,0.3148366808040003,0.1960767565470501,0.5405758160318643,0.1698255619601981,1.4910579277892957,0.20503972758229286,0.2083916083916084,0.5330740809440613,0.4101776464865368,0.26804600149341,0.11389601892395189,0.004934033430057946,0.9769393518799916,,0.004934033430057946
51.0,0.609298998898826,1.170546086083834,81.5616,81.5616,0.0,0.7360988611708631,0.3169147037891697,2.7342192768936533,0.3520868152532614,0.2968557943101443,0.5815558284136496,0.1104186339313818,0.33456373696942016,0.20705080112736016,0.5405758160318643,0.1698255619601981,1.4910579277892957,0.20503972758229286,0.2083916083916084,0.5330740809440613,0.4101776464865368,0.26804600149341,0.11389601892395189,0.0,0.0,,
52.0,0.588432751041575,1.1793075478705533,83.54304,83.54304,0.5412350858791136,0.7483031881428979,0.3318737755274977,2.8612913420087605,0.36743329855625617,0.31022940581388153,0.571619768070657,0.1104186339313818,0.3228094939021763,0.19779529385171044,0.5466332481459817,0.1713651803319144,1.5045756818448108,0.20503236393472513,0.2113676731793961,0.5311816334724426,0.40861377078319655,0.26669806246416894,0.11389601892395189,0.005391528132212791,1.1088413440156728,,0.005391528132212791
53.0,0.6420004956177991,1.5372854005150114,85.21216,85.21216,0.4559241291901578,0.7046506788190827,0.29811620382109655,2.369740157702634,0.32499918748329504,0.2609542007572887,0.5632644726264241,0.1104186339313818,0.34032681584308383,0.21167164778407513,0.5487117510907606,0.1743782843912795,1.531030549081013,0.20518427406496287,0.2167932662697598,0.5332658886909485,0.4078967931739301,0.26611494698978055,0.11389601892395189,0.003316505697755234,0.4676318163983524,0.003316505697755234,
54.0,0.6375019652903983,1.239092138396332,87.1936,87.1936,0.5412350858791136,0.722302784047524,0.3094445991359923,2.5836718665454628,0.34301919717334267,0.2832980826120354,0.5928586367375828,0.1104186339313818,0.33362626147059693,0.20746097670951832,0.5489190805829913,0.1741452713865594,1.5289847093148692,0.20530617836430887,0.21575907590759077,0.5317825675010681,0.4070057128331785,0.2654070029920873,0.11389601892395189,0.0044794145516984865,0.950859003700316,,0.0044794145516984865
55.0,0.6193427632216426,1.5107461888155744,87.1936,87.1936,0.0,0.7371422223436954,0.3224222283770039,2.770502621040815,0.3571632727796679,0.3014378022164057,0.5803251271188578,0.1104186339313818,0.32487810035976744,0.20017975009535824,0.5489190805829913,0.1741452713865594,1.5289847093148692,0.20530617836430887,0.21575907590759077,0.5317825675010681,0.4070057128331785,0.2654070029920873,0.11389601892395189,0.0,0.0,,
56.0,0.5907127219737796,1.353732943216236,89.17504,89.17504,0.5412350858791136,0.7464923997485708,0.32623414803992573,2.9351719118407518,0.37143865970971823,0.31792459525035244,0.5908009584703496,0.1104186339313818,0.33360356560307747,0.20453219726773159,0.5464872854727697,0.1704961678722862,1.496945806210541,0.20513990961793035,0.21014623578263225,0.5273149609565735,0.4067637914409873,0.2653683082073334,0.11389601892395189,0.005148825322642612,1.1333571332506835,,0.005148825322642612
57.0,0.6404335760402118,1.6339145437922487,90.84416,90.84416,0.4559241291901578,0.709197865186317,0.2990967927395979,2.4298172793538586,0.3257400405185688,0.2674142792942542,0.5582032416558766,0.1104186339313818,0.34363393266850933,0.2130779467805993,0.5375235509286117,0.16671108516178937,1.4637130141756929,0.20513522141651844,0.20620284995808885,0.5306413173675537,0.40671980833994065,0.2654328552773711,0.11389601892395189,0.0033746138670884885,0.5003477772697806,0.0033746138670884885,
58.0,0.6395907248039666,2.112156733035765,92.8256,92.8256,0.5412350858791136,0.7277733776114413,0.31700567379336797,2.6378087563282238,0.3435255637194443,0.2877784652147455,0.5603621523448571,0.1104186339313818,0.32748875114008147,0.2021941298701012,0.5192378828392221,0.15607505082248985,1.370329290672581,0.2051141301861763,0.20535551087552548,0.4993325471878052,0.4079097837466192,0.2666602447200128,0.11389601892395189,0.005157301855354855,1.1740546505898237,,0.005157301855354855
59.0,0.6071456920523014,1.1476229004402414,92.8256,92.8256,0.0,0.7420839899793971,0.32310999288486947,2.8565695497529466,0.3647543591429198,0.3087676013235511,0.598838880675973,0.1104186339313818,0.32508118628775395,0.2003736098098357,0.5192378828392221,0.15607505082248985,1.370329290672581,0.2051141301861763,0.20535551087552548,0.4993325471878052,0.4079097837466192,0.2666602447200128,0.11389601892395189,0.0,0.0,,
60.0,0.5900356649880332,1.4345128082554333,94.80704,94.80704,0.5412350858791136,0.7516587699761216,0.32526068770225486,2.9977704878495275,0.3726911708322975,0.32280951697455634,0.5945462274633941,0.1104186339313818,0.3242503813348097,0.19908581366030845,0.5165320202524056,0.15106173775689175,1.3263127121041458,0.20518001469507716,0.20616928365697298,0.5025274157524109,0.40565652502963645,0.2649503223521831,0.11389601892395189,0.004722769668753606,1.1134202384855598,,0.004722769668753606
