round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_prevalence,fed_auprc,fed_auroc,fed_auprc_lift,fed_f1,fed_f1_best_threshold,fed_ece,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6433063257378503,0.4746502850389934,3.11008,24.82176,0.5412350858791136,0.30576129476547154,0.11337740006295245,0.2468094964584865,0.6786034979715226,2.1801182872214153,0.28980259452279644,0.5243390411598187,0.34110129833840563,0.21364599115559543,0.5928787307825854,0.13825554866343898,1.2138751641157175,0.20098675668657492,0.23854796888504753,0.4719015955924988,0.35753824212685636,0.2275348443200924,0.11389601892395189,0.018680337914564648,1.9753825846128166,,0.018680337914564648
12.0,0.6271072573921997,0.5344517329695947,3.3584,26.8032,0.5412350858791136,0.30683906519868254,0.11337740006295245,0.25694574401840614,0.6869396283977345,2.2745220272724147,0.28595124563697877,0.5321695291587005,0.341526790346445,0.21459821160500556,0.5892318726557938,0.13792619414087287,1.2109834517830327,0.19788918205804748,0.23730747290359386,0.4702167510986328,0.3570277301322844,0.22725074055819675,0.11389601892395189,0.01935451674524431,2.1174487425014377,,0.01935451674524431
13.0,0.6082359189773833,0.823614513808492,3.60672,28.78464,0.5412350858791136,0.3179014307901116,0.11337740006295245,0.26956642610841564,0.6977141843719359,2.3932193670550173,0.29550594109848133,0.5551338550689502,0.33594075449169863,0.21157733674231122,0.6078777727574393,0.14514725953041874,1.2743839591736146,0.21367418304594235,0.24650323356895773,0.4742695987224579,0.35443013840331494,0.22498254393836176,0.11389601892395189,0.019134613820065927,2.184987662360072,,0.019134613820065927
14.0,0.5921663013582183,0.6755516002474684,3.85504,30.76608,0.5412350858791136,0.32758794853651857,0.11337740006295245,0.28197744423912735,0.708226856034181,2.5059208611664707,0.29572017995292676,0.5753988704442752,0.34959026127854326,0.21956153095955055,0.5988907464308482,0.14177630492780008,1.2447871863059918,0.20509586276488395,0.24273307973874972,0.4710807502269745,0.35637146766541306,0.22655410506640966,0.11389601892395189,0.02203214251775816,2.6925612431950867,,0.02203214251775816
15.0,0.642517120525762,0.7523395217753697,4.064,32.4352,0.4559241291901578,0.29290105662848703,0.11337740006295245,0.23665909168031246,0.6687597974575876,2.083173725495974,0.2774246832332302,0.5386258112472448,0.35268330851937374,0.22323152539589194,0.5899670195388438,0.13915264783341857,1.2217516393292946,0.21126447016918967,0.23635628621479582,0.4760121703147888,0.36406675665840194,0.23233970477288146,0.11389601892395189,0.04363360521983967,2.4184376345947385,0.04363360521983967,
16.0,0.6425251564685734,0.8411921961605493,4.31232,34.41664,0.5412350858791136,0.30331172763196873,0.11337740006295245,0.25291497789447054,0.6832568735741913,2.2354071135964233,0.285742880154638,0.5221663376671134,0.3419637762734753,0.21466757684028293,0.5842218428829725,0.13864766036172002,1.2173178805687208,0.1988043931600167,0.23188777144321313,0.47004756331443787,0.3622812503620977,0.23118631237549095,0.11389601892395189,0.019581137188610112,2.437571336515248,,0.019581137188610112
17.0,0.623748146559846,0.6923932561222361,4.56064,36.39808,0.5412350858791136,0.31657224690019015,0.11337740006295245,0.26568166244446845,0.6965184540269864,2.3573837407191376,0.29108334311146206,0.5406142387444168,0.3564600367297214,0.22432197694275482,0.5935906486304607,0.14153425708273884,1.2426620212005912,0.2088239099495407,0.23560139298151622,0.4740084111690521,0.3611339765266045,0.23017472654280896,0.11389601892395189,0.017876202198321242,2.328289904166013,,0.017876202198321242
18.0,0.6066903255937766,0.8237209153162505,4.80896,38.37952,0.5412350858791136,0.32904700397126513,0.11337740006295245,0.2786390429080688,0.7061359710524796,2.487770004401765,0.3023156437861898,0.553295099765278,0.343007492101442,0.2139128734043164,0.5777855553702141,0.13568213960399875,1.191280791777221,0.1966065176407218,0.2294657870909326,0.4718905985355377,0.3621919648301362,0.23123800631922872,0.11389601892395189,0.021645462960401325,2.9655046849511564,,0.021645462960401325
19.0,0.5914260404842581,0.886401180905894,5.05728,40.36096,0.5412350858791136,0.3367520811340144,0.11337740006295245,0.29155920897168525,0.7190064439142111,2.609351446604605,0.3101510437935088,0.5507086267327227,0.33312410598894576,0.2075643692037637,0.5881633119388607,0.13947689990471615,1.2245985524555039,0.21077168445589498,0.23390207230175852,0.4715060293674469,0.3618829388420237,0.23083056926287343,0.11389601892395189,0.02609485817915894,3.758917458355427,,0.02609485817915894
20.0,0.6425197124912432,0.8942283461591121,5.51456,44.01152,0.9971592150692714,0.2957852519535605,0.11337740006295245,0.2361971861230299,0.666237846333228,2.0756003000439893,0.27356222925238105,0.5378292963044764,0.3318969181178593,0.21052311207382932,0.5922236745005531,0.14135214691345227,1.2410631051804608,0.2163552970130887,0.23494583865975913,0.4715600311756134,0.3617774711499859,0.23069646970988983,0.11389601892395189,0.021983590168635093,4.546924098860472,0.03535481538427082,0.017216117165029073
21.0,0.6404258912235282,0.8431065141329611,5.76288,45.99296,0.5412350858791136,0.3078677962685743,0.11337740006295245,0.25227612791437376,0.682465676816331,2.231317186661338,0.29138608158656903,0.564066225731189,0.3395828197899295,0.21365569397070147,0.5854989001911483,0.13924288742993024,1.2225439374040141,0.2144585920235715,0.23101433882103026,0.47336721420288086,0.3640483353973017,0.23248038262018658,0.11389601892395189,0.014491060323514018,2.269981378922239,,0.014491060323514018
22.0,0.6190723584050646,0.8311041998760139,6.0112,47.9744,0.5412350858791136,0.326430324851722,0.11337740006295245,0.2732761376193491,0.7008017528555486,2.4289157421566503,0.2895182835894497,0.5651050738898844,0.3557645943671286,0.22323153977806884,0.5949839891584785,0.1435986960018184,1.2607876671940477,0.2203301837815388,0.23422354104846688,0.47533756494522095,0.36597204483463147,0.23372650295504022,0.11389601892395189,0.014953647070077715,2.426758245099336,,0.014953647070077715
23.0,0.6001753974741759,0.8325188410597686,6.25952,49.95584,0.5412350858791136,0.33898613445532794,0.11337740006295245,0.2864663295309717,0.7131381165419265,2.5515948129494324,0.31216334198912954,0.5449160218764146,0.32598517879405164,0.20246678021926914,0.6045347870551301,0.14875241996769356,1.3060370447804257,0.20781863101293416,0.23897623400365628,0.4800494313240051,0.35955525646932573,0.22888787997491616,0.11389601892395189,0.018259669325889693,3.1288848312105983,,0.018259669325889693
24.0,0.5866871523318217,1.1984792642630722,6.50784,51.93728,0.5412350858791136,0.34520549153673974,0.11337740006295245,0.2979057790473196,0.723806326615501,2.6586238507091258,0.31020300051168553,0.5749819824558255,0.33248103827807957,0.20718895938245258,0.6065775491613478,0.14705500405118938,1.2911338380437833,0.22448507289979172,0.24158503351255803,0.48049893975257874,0.3587335603614177,0.22821177945925383,0.11389601892395189,0.021365233558422923,3.811401767190546,,0.021365233558422923
25.0,0.6494761289643566,1.746408934280574,6.7168,53.6064,0.4559241291901578,0.2976414418785697,0.11337740006295245,0.24271031786959654,0.6719911673367274,2.135240704146227,0.27602995504405964,0.5478411560318249,0.31406983200086624,0.20012651222142863,0.6163486526833313,0.15176897862369848,1.3325222431614074,0.2295161095692048,0.24693562789187434,0.48592644929885864,0.35579398579509636,0.22592878016371654,0.11389601892395189,0.021191478737724825,1.2196113616228104,0.021191478737724825,
26.0,0.6459852873499111,1.0546875884481228,6.96512,55.58784,0.5412350858791136,0.3097882489260057,0.11337740006295245,0.2556234676476727,0.6895087655517472,2.259146081426554,0.2830051948202811,0.5477040267362134,0.35691764132290626,0.2244598098984921,0.6296892093137613,0.1612951070305807,1.416161061241983,0.2448740480374927,0.25782918149466194,0.49385541677474976,0.3587155135590211,0.22785215352839183,0.11389601892395189,0.022015057776230803,4.208158571040258,,0.022015057776230803
27.0,0.620808486481206,0.7298217674344173,7.21344,57.56928,0.5412350858791136,0.32170973940722847,0.11337740006295245,0.2736993573341627,0.7021055399575148,2.4298801989038976,0.2938748611452604,0.561928502478463,0.329195878819935,0.20700304653177065,0.6380946563982702,0.16598133555351835,1.457305857760873,0.2466523835029459,0.26537026124533486,0.49198412895202637,0.35208326193705447,0.2229697385983486,0.11389601892395189,0.022258065819524164,4.354308207985014,,0.022258065819524164
28.0,0.6119448668504189,1.9788279988674145,7.46176,59.55072,0.5412350858791136,0.333321832134565,0.11337740006295245,0.28719345995961637,0.7152750182164648,2.5579871461226955,0.302300896043242,0.5683026520005928,0.3275478970721425,0.20543199255992217,0.6376982568660936,0.16685864716188442,1.4650085994076365,0.23450905624404195,0.264139884731855,0.4893988370895386,0.35218088345712684,0.2230847295818377,0.11389601892395189,0.013126045610292583,2.618195832474157,,0.013126045610292583
29.0,0.578774935102122,1.384687558181329,7.71008,61.53216,0.5412350858791136,0.3457025151768542,0.11337740006295245,0.3015114366998319,0.7268122492441798,2.6845529968501216,0.3116984190266931,0.5849619726640155,0.3173128487495662,0.19839706883391817,0.6323635853261569,0.16252475755600768,1.4269573167831713,0.22016684802321365,0.25864602723621044,0.48714354634284973,0.3457045141851076,0.218656878181954,0.11389601892395189,0.01625123373041949,3.3720910074189305,,0.01625123373041949
30.0,0.6563000050157438,1.9305983683407046,8.16736,65.18272,0.9971592150692714,0.2989934191834831,0.11337740006295245,0.24724654794926199,0.6747728983813722,2.1716112261260014,0.2720418292890649,0.5391992363796169,0.3464128326822799,0.21865066527710175,0.6052628183990424,0.1470459702715275,1.2910545220172247,0.2217536896936624,0.24027858386535114,0.49200722575187683,0.36471725486054307,0.23268976291407992,0.11389601892395189,0.01622564080533548,4.560455766739324,0.01925771102686081,0.015338982334370229
31.0,0.6418383823009439,1.0991621508098044,8.41568,67.16416,0.5412350858791136,0.3139631708002067,0.11337740006295245,0.26399463808732465,0.6908670224333399,2.3349267315001874,0.2866974487055349,0.5485308482919357,0.34025057509686907,0.21398069454944338,0.6131122871230226,0.15293813378729937,1.3427873531682948,0.2232596457503776,0.24528301886792453,0.49187150597572327,0.36394449373101295,0.23206112272396134,0.11389601892395189,0.012496075719161968,2.793475214857608,,0.012496075719161968
32.0,0.6181469336179632,1.0147603068289848,8.664,69.1456,0.5412350858791136,0.3318262868708545,0.11337740006295245,0.2810953978323084,0.7081926880923928,2.496394546940806,0.3014829075398017,0.5709034699068378,0.32133975734029563,0.20324600996901854,0.6162267724080125,0.15411053043792444,1.3530809232307206,0.21748845523610905,0.2481848184818482,0.4918971359729767,0.36128294281333395,0.23006957498204403,0.11389601892395189,0.013701736545742398,3.163989474065602,,0.013701736545742398
33.0,0.5970350921493953,1.1936882099728596,8.91232,71.12704,0.5412350858791136,0.34138995022722324,0.11337740006295245,0.3017902161166256,0.7225600747484205,2.6903960982568833,0.30961022937479604,0.571220887142568,0.33056064636748783,0.20590327994738755,0.6089080199982039,0.15039555034063817,1.3204636278029782,0.19626982743594212,0.24338528452337804,0.49056199193000793,0.3622525313194052,0.23092507084622765,0.11389601892395189,0.014624167673378232,3.503715011756867,,0.014624167673378232
34.0,0.5798468772582088,2.294429607943731,9.16064,73.10848,0.5412350858791136,0.35045544776913407,0.11337740006295245,0.31271023259641245,0.7304818282309038,2.803453214813029,0.31465729168285256,0.5806404860656816,0.3260897718403672,0.20386328121434213,0.6163442980235768,0.1541021168526602,1.3530070524726052,0.19548063127690102,0.24723692764929878,0.4892326593399048,0.35969990898650994,0.22894326183327957,0.11389601892395189,0.02243350667670507,5.573288974352181,,0.02243350667670507
35.0,0.6386789888930886,1.4873243070588757,9.3696,74.7776,0.4559241291901578,0.3031498315988726,0.11337740006295245,0.25085190269788016,0.6790611237588029,2.2043967238099373,0.2781786001545023,0.5563720450710492,0.3407724269815575,0.21559605650278799,0.6167989395612882,0.15435462484387114,1.3552240570140854,0.18790941418678644,0.2475898729615281,0.4873553514480591,0.3563709690446156,0.22650533274100879,0.11389601892395189,0.018518747666105076,1.2933401600457728,0.018518747666105076,
36.0,0.6353973794251856,1.373825666993738,9.61792,76.75904,0.5412350858791136,0.31571454629813805,0.11337740006295245,0.26745176488015654,0.6955132397995273,2.3668085357452573,0.29163462284839375,0.5738626885402868,0.3311267188266224,0.20786032226274043,0.6209520551208063,0.15758756734762058,1.3836090921917248,0.19590802100307803,0.2504804077199432,0.4834445118904114,0.35508765985143886,0.22549231079750776,0.11389601892395189,0.013417275782744613,3.4462961652316153,,0.013417275782744613
37.0,0.6102042127978914,1.3918377267554094,9.86624,78.74048,0.5412350858791136,0.33030677159786725,0.11337740006295245,0.28728507053513946,0.7129219046493103,2.5551999201299402,0.30490679368742346,0.5465005669272619,0.33038657497700225,0.2056922665589484,0.6186804286631686,0.1560211313208335,1.3698558807837564,0.21606060606060606,0.2500672223716053,0.48825138807296753,0.3585931457287772,0.2280169350961239,0.11389601892395189,0.012458946185215362,3.2763228518888354,,0.012458946185215362
38.0,0.5866196498086644,1.2620546268773603,10.11456,80.72192,0.5412350858791136,0.34166740262458645,0.11337740006295245,0.3014759369986241,0.7265125210882885,2.6989491700371873,0.307639047473632,0.567261246288577,0.34812078818433784,0.21645433889444338,0.6265150388362863,0.16125383232967683,1.4157986719214974,0.24196361824071766,0.2562753036437247,0.4950350522994995,0.363727480882583,0.23160819550915973,0.11389601892395189,0.014151255287266762,3.8196580151561648,,0.014151255287266762
39.0,0.5714901573098873,1.6986318722198823,10.36288,82.70336,0.5412350858791136,0.3520006931065107,0.11337740006295245,0.31858370504294736,0.7387665361999647,2.85762073005759,0.31826739752094185,0.5747280070381716,0.31888420189933686,0.19934771769720294,0.6153987344831676,0.15173689992551895,1.3322405941759328,0.2083587553386211,0.25040157058718543,0.48833563923835754,0.3579205416326308,0.22761739571719308,0.11389601892395189,0.015628312085907786,4.425805987091735,,0.015628312085907786
40.0,0.6409273055194884,3.2368815456462428,10.82016,86.35392,0.9971592150692714,0.30208295491005444,0.11337740006295245,0.24983464777207892,0.6768375062714099,2.193511496511856,0.277295401948473,0.541676600755368,0.32188585179995394,0.20476680304988054,0.6367752321410132,0.16621727592542476,1.459377399629812,0.2495355152208089,0.26363805622789055,0.4895164370536804,0.35686985534506643,0.22649949405780342,0.11389601892395189,0.018999963712397098,6.9939927235245705,0.021535988389527135,0.018313660606839897
41.0,0.6421563569939399,2.064764328353074,11.06848,88.33536,0.5412350858791136,0.3192046166320965,0.11337740006295245,0.2700876016885757,0.6991508388852474,2.3885334537697567,0.284699915431425,0.5940225272761002,0.35332870970852137,0.22244633620589196,0.6408998604450769,0.1708935476372292,1.5004347759629282,0.25694985710574175,0.2657472210786332,0.4942716360092163,0.35856129000102804,0.2276207268654258,0.11389601892395189,0.011019633671451723,3.292165888939053,,0.011019633671451723
42.0,0.6158200173897864,1.304646599438153,11.3168,90.3168,0.5412350858791136,0.33101702321090515,0.11337740006295245,0.28769700097633305,0.7142504580053126,2.567460831171409,0.2977498472885974,0.5782844404060585,0.34770477178981746,0.21661905000512297,0.6441443329512109,0.1764403488294362,1.5491353472788634,0.2654405368460296,0.26752916714797276,0.4983810782432556,0.3621576222051545,0.23015128707187332,0.11389601892395189,0.013313425163350419,4.06451480393298,,0.013313425163350419
43.0,0.593134903038852,1.319160591361963,11.56512,92.29824,0.5412350858791136,0.3417616323450932,0.11337740006295245,0.30377665630708706,0.7276531151823601,2.7206576251013055,0.3181030242001424,0.552067527468564,0.3263873564882328,0.20213800035966004,0.6405780423046035,0.1708801280459898,1.5003169527820464,0.24813599761407695,0.26431347830654484,0.49294155836105347,0.3593950133334409,0.22836401711430948,0.11389601892395189,0.02004312849799047,6.325167319504544,,0.02004312849799047
44.0,0.5720636316800873,1.51036835503767,11.81344,94.27968,0.5412350858791136,0.3525747718708842,0.11337740006295245,0.3218708423497384,0.740116403806724,2.888466155853289,0.3219485678305187,0.5711294973688302,0.3162021946942852,0.19687419969359113,0.6305070696332433,0.16046046199785902,1.4088329294898192,0.21940928270042195,0.258887171561051,0.48989009857177734,0.3533072483513182,0.2241942016731582,0.11389601892395189,0.011366970940550069,3.7868531632702798,,0.011366970940550069
45.0,0.6463774845160114,2.409921401121101,12.0224,95.9488,0.4559241291901578,0.3027180665059064,0.11337740006295245,0.2554152219302082,0.6823294874908908,2.2483025807650066,0.2850718950995826,0.5329735807119993,0.3291253602527947,0.20853891730822288,0.629845989614375,0.16073368856616005,1.4112318418564003,0.20019323671497585,0.2587914584279873,0.4873608648777008,0.3547865398146796,0.22525642629725962,0.11389601892395189,0.02292006275857393,2.006088249385357,0.02292006275857393,
46.0,0.6415052696080255,1.8078277535705851,12.27072,97.93024,0.5412350858791136,0.32313255596392215,0.11337740006295245,0.27627408794509556,0.7042531522787316,2.4491739145221927,0.29422282708097897,0.546582103083259,0.340167280286316,0.21318794118219161,0.6333600619922837,0.163882023390197,1.4388740268403994,0.22343037530690985,0.26098120128381475,0.48704445362091064,0.3555205170644704,0.22569329410539024,0.11389601892395189,0.009201031887027141,3.167898617684841,,0.009201031887027141
47.0,0.6098628729888175,1.704667408506864,12.51904,99.91168,0.5412350858791136,0.33971730554568313,0.11337740006295245,0.2969125944642469,0.7197587597212135,2.661726407123082,0.303607805149882,0.5693216654201478,0.3383608632669121,0.2099178155150882,0.6419282503669836,0.17536754355595288,1.5397161833465434,0.257620164126612,0.2648569332355099,0.4959312081336975,0.35758283944988273,0.22698864831318308,0.11389601892395189,0.007734287971713287,2.749772245530039,,0.007734287971713287
48.0,0.5922638593158578,2.4997873957452805,12.76736,101.89312,0.5412350858791136,0.35078939405736104,0.11337740006295245,0.31768440750040317,0.7360214840905436,2.856558074195633,0.3095457371766599,0.6020473052804712,0.34285119648950696,0.21297712560656568,0.644492103357887,0.1806658180935226,1.5862347060098103,0.2654067378800329,0.2661722290894108,0.5000825524330139,0.3597981827790583,0.22857332592395077,0.11389601892395189,0.008661419602165491,3.208366389386356,,0.008661419602165491
49.0,0.5712395323161591,1.9337812764026965,13.01568,103.87456,0.5412350858791136,0.3595374385985661,0.11337740006295245,0.3297830203049082,0.7464826506886397,2.9666462423559725,0.3221578177414891,0.5888550636300809,0.33619254871710824,0.20879667729190676,0.6352413126545811,0.16582936038782803,1.4559715252080225,0.2513706140350877,0.2613662325793923,0.4968026876449585,0.35906861597899253,0.22824756726561013,0.11389601892395189,0.010314044337480541,3.926759223919362,,0.010314044337480541
50.0,0.6500365700459065,2.9986674544817356,13.47296,107.52512,0.9971592150692714,0.30517763802039694,0.11337740006295245,0.25557394495201313,0.6847554635888121,2.243369166458154,0.2887122565742306,0.5000344811819393,0.33217416606640615,0.20815463931499922,0.6214480094536526,0.157214891264747,1.3803370192396192,0.2082399586278228,0.24829971181556196,0.49479007720947266,0.36315855775882494,0.2314779202404032,0.11389601892395189,0.010627071049090327,5.19925515842624,0.01707980658760547,0.009002608027743853
51.0,0.6364889292547251,1.502080999182716,13.72128,109.50656,0.5412350858791136,0.32494537117828176,0.11337740006295245,0.2786908976140295,0.7066012324237249,2.4581859216419684,0.29261908646456625,0.5607654089105178,0.3576765241770928,0.2237684698259025,0.6277274037207317,0.16318536256000823,1.432757387850112,0.24617860016090104,0.2539870053160071,0.4979453682899475,0.3682335982643561,0.23515135344147098,0.11389601892395189,0.00945167646689304,3.7816176554188132,,0.00945167646689304
52.0,0.6100355755266881,1.3481886228938287,13.9696,111.488,0.5412350858791136,0.3338271770614748,0.11337740006295245,0.29272509742043884,0.7223763161022059,2.59535504186299,0.3075753955552302,0.5584149271202866,0.3317162291982572,0.20657755196420347,0.6361312570248694,0.17137690218698381,1.5046785990071503,0.25779987569919205,0.261558784676354,0.49940404295921326,0.3652842754827268,0.2327619239091939,0.11389601892395189,0.007868102929879292,3.2435997826978564,,0.007868102929879292
53.0,0.5907264286005468,1.879099873932289,14.21792,113.46944,0.5412350858791136,0.3477364749153341,0.11337740006295245,0.31193709098616673,0.7321542831180768,2.7837156049591543,0.31487465090402633,0.5914474948607491,0.32519135286070827,0.20305342543996419,0.635998257935307,0.16880765937222028,1.4821208060391713,0.2620250384361959,0.2635243706480986,0.49941277503967285,0.3629065730182782,0.23094688801512236,0.11389601892395189,0.008817720931747364,3.7369395936839283,,0.008817720931747364
54.0,0.5713856961775208,1.886286118708189,14.46624,115.45088,0.5412350858791136,0.353173318135383,0.11337740006295245,0.3277846174018319,0.745238846448898,2.951342339696541,0.32790675204639974,0.5840028177352308,0.30518729654974674,0.19082016121409676,0.6395385586673566,0.1703306230909179,1.495492333271519,0.2602027553938134,0.26558323532556394,0.49468517303466797,0.3549117646930298,0.22523968776694644,0.11389601892395189,0.015236206257759894,6.512087169336155,,0.015236206257759894
55.0,0.6438838138496985,2.80251768884504,14.6752,117.12,0.4559241291901578,0.3128577828101389,0.11337740006295245,0.2608513863971736,0.6884008451345704,2.291666868294971,0.28583427435295033,0.557371333418757,0.3403608926443801,0.2158111857479104,0.638527625032823,0.17242443468947583,1.5138758695736612,0.26305804982926523,0.2646469704556835,0.4997618794441223,0.3565753139216093,0.22651030070218856,0.11389601892395189,0.01205310335848965,1.3089423612691462,0.01205310335848965,
56.0,0.6450968205154588,2.364160006239243,14.92352,119.10144,0.5412350858791136,0.32347441680571326,0.11337740006295245,0.28103307314733533,0.7093366620503658,2.483212101849297,0.291367455578861,0.5679579889883138,0.36016140202447877,0.22552282331841028,0.6348875185110688,0.170960037812608,1.501018555589354,0.2568179038767274,0.2613869955642108,0.49755051732063293,0.3646049292737389,0.2322707266334103,0.11389601892395189,0.01019462967780443,4.502872480545193,,0.01019462967780443
57.0,0.6170162379939151,1.6962913697161324,15.17184,121.08288,0.5412350858791136,0.3354536886860672,0.11337740006295245,0.29697042422710473,0.7209278857383713,2.640266361393271,0.31415227963218856,0.558888493587583,0.3236491266463472,0.2015298323256022,0.631588355494243,0.16496376095537538,1.4483716157412079,0.24262475875379103,0.25969876768598815,0.49647822976112366,0.35930787647557644,0.22852992019452234,0.11389601892395189,0.0073567330012204776,3.3076189642306417,,0.0073567330012204776
58.0,0.5957353655636678,2.529351524385036,15.42016,123.06432,0.5412350858791136,0.34870947454547807,0.11337740006295245,0.31572925587368217,0.7346299623917923,2.820500797199893,0.3095928096426587,0.5706539643985279,0.3476601551280134,0.2155075626411132,0.6357231739531211,0.1699195912023854,1.4918834987186016,0.24396782841823056,0.26417611741160774,0.49432137608528137,0.3599397306791687,0.2289393688634236,0.11389601892395189,0.00866419961205174,3.9827320780605078,,0.00866419961205174
59.0,0.5766837028563843,1.7145834340963422,15.66848,125.04576,0.5412350858791136,0.35525243474633644,0.11337740006295245,0.3248580577954891,0.740299741356307,2.9132965191210536,0.3207799867146151,0.5814118582139721,0.3192925009852965,0.1981861907878572,0.6263442909958838,0.16146646552245464,1.4176655781995806,0.23902305159165751,0.25641973027895804,0.49078109860420227,0.35840154620066245,0.2278867194652706,0.11389601892395189,0.019718451760565626,9.413423580117524,,0.019718451760565626
