round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1_best,fed_brier,fed_auprc_lift,fed_auroc,fed_f1,fed_ece,fed_prevalence,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
16.0,0.6360924441831661,0.817043847714349,58.57536,58.57536,1.0,0.2551020604553574,0.31207923900413137,0.20905498271194156,2.2290148094607476,0.6857501870453371,0.28167999607063215,0.33143306351145146,0.11350330500472142,0.563073915841634,0.659845140267481,0.22466647175822724,1.9725577230951024,0.27817691962281094,0.2792607802874743,0.5030196905136108,0.3311887679546487,0.21221497527038638,0.11389601892395189,0.006421013127702615,1.725196777979363,0.0042868962782516475,0.008489717208063683,0.004187081291797464
17.0,0.6347841008933655,0.8692654613421151,62.23632,62.23632,1.0,0.25997353484023794,0.3146405159730687,0.22101439394163322,2.273088661252551,0.6878056527844628,0.2842833864769293,0.34975593575154196,0.11350330500472142,0.5645104659290333,0.6592777544553189,0.2250034332238705,1.975516223917403,0.2741149035403858,0.2817616448787917,0.5335593819618225,0.3494476158511441,0.22440429410911691,0.11389601892395189,0.00619935169681877,1.7598371161057003,0.004149674924238893,0.008201677094690734,0.0034690998563737274
18.0,0.63509804994956,0.8789209788847276,65.89728,65.89728,1.0,0.2617502923080078,0.3169507961509527,0.21597438066979688,2.2872205788219606,0.68836207191503,0.28599231256660984,0.3432599820489774,0.11350330500472142,0.5666167528703597,0.6582336024220241,0.22571370356563902,1.9817523535774113,0.2760269506628994,0.27857852882703776,0.5248507261276245,0.3426371900072925,0.2193250975892703,0.11389601892395189,0.005937051402850385,1.7743076279075467,0.0038947084893408185,0.007957027053927824,0.004013988680186189
19.0,0.6352435091217041,0.9345576583106204,69.55824,69.55824,1.0,0.2633909850223325,0.3186565372041034,0.21039626184645666,2.299373067907087,0.6916600807034489,0.28682124712449264,0.33405444637658577,0.11350330500472142,0.5862907994851626,0.6593556865506371,0.22469847893365424,1.9728387441152346,0.2772498602571269,0.2797704447632712,0.5119626522064209,0.33375451166757986,0.21415176856977636,0.11389601892395189,0.005333973077417348,1.670214442352517,0.003557505712255518,0.00711712246733671,0.004235542923725386
20.0,0.6375248115735428,0.98330362862568,73.2192,73.2192,1.0,0.2666756083425439,0.3192182295777419,0.20720690571093367,2.327097341241583,0.6933014507924434,0.2859920093044412,0.3287977621367927,0.11350330500472142,0.5664339133204999,0.6584817929291269,0.22378785674975266,1.964843537676021,0.27573654874303266,0.27946859903381643,0.5108351707458496,0.3290984894633111,0.2118409341732151,0.11389601892395189,0.005627094738719427,1.8435760128204493,0.003498049527086311,0.00779051912329082,0.005179156342355987
21.0,0.6380362694360915,1.186375728862372,76.88016,76.88016,1.0,0.26803979961235314,0.31906860758986166,0.21384453285340146,2.341754559840281,0.6934733002597905,0.2870853398763186,0.33770572186955117,0.11350330500472142,0.5866622773063308,0.6575859628659716,0.22312831216576817,1.9590527770312185,0.27762162162162163,0.27999999999999997,0.5172386765480042,0.33789223415057207,0.2185989662230157,0.11389601892395189,0.005190827275799403,1.7890858096197917,0.003285597098873663,0.00713533250751475,0.0050757920206856285
22.0,0.6471983142171414,1.6252526768945248,80.54112,80.54112,1.0,0.27015699093498474,0.3199890545655783,0.21911839105841632,2.360845220003349,0.6964757233055291,0.2877292695811319,0.34816553715322146,0.11350330500472142,0.5725505399242451,0.65546738952178,0.22178899903818183,1.9472936906273242,0.27488872000868525,0.2794822627037392,0.517180860042572,0.34835844792822546,0.22435311965494636,0.11389601892395189,0.004852580243646105,1.7496068886357534,0.0030142748267863273,0.006746235288229493,0.004479240879554111
23.0,0.6386958296505079,1.1663648664165174,84.20208,84.20208,1.0,0.27448233094716296,0.32306620157561317,0.20610857114919795,2.3985789027778712,0.6995560920265681,0.28896853169436804,0.32923278103016496,0.11350330500472142,0.5470310229023636,0.6551184645655438,0.21935556132842543,1.9259282580797545,0.27728681280844714,0.2811594202898551,0.5086764693260193,0.3297216331967695,0.21185782552661328,0.11389601892395189,0.004752897449489944,1.7907198801603954,0.0028039609853380116,0.006782315375184058,0.0036677858591395228
24.0,0.6350789303422147,1.1809397817858156,87.86304,87.86304,1.0,0.27434728595976315,0.32225395119096584,0.21227556092598593,2.394670182402664,0.6989260681009319,0.2872910876638804,0.33791667662079,0.11350330500472142,0.579280617274989,0.6547288542867596,0.2213721688124916,1.9436339470328747,0.2767579173376275,0.2784927536231884,0.5141662359237671,0.33836667818115784,0.2178205617042529,0.11389601892395189,0.004258410693557836,1.6710610033578632,0.0025614901889731,0.00604082186764199,0.004095160648495189
25.0,0.6405971166139397,1.3063000961163607,91.524,91.524,1.0,0.2780785253800683,0.32798162965011535,0.1984246912460215,2.432157530471577,0.7014351722185108,0.29474001650689263,0.31319592499769555,0.11350330500472142,0.5755159626751528,0.6524150114734617,0.22103918970237474,1.9407104110457285,0.273184102329831,0.27889230769230766,0.5138415098190308,0.31385871312426483,0.20530124877370068,0.11389601892395189,0.004609188613937358,1.8815496441930009,0.0025244014701661837,0.006801896991786742,0.007861361095627807
26.0,0.6490618194700634,2.023729040093621,95.18496,95.18496,1.0,0.2805667114317494,0.32885375135082784,0.21285648835124604,2.4508616513528363,0.703656230628081,0.28979569642327874,0.33822075481890645,0.11350330500472142,0.5814546960196407,0.6527255351073674,0.2199557609397813,1.9311979735362417,0.2717368961973278,0.27707694056142745,0.516486644744873,0.33863076328784864,0.21926349441409518,0.11389601892395189,0.004379092713348671,1.8604253613402761,0.0024296111676355278,0.0064345976857149625,0.006417202409478851
27.0,0.6431262507023494,1.843762051598577,98.84592,98.84592,1.0,0.2843907694477482,0.3307990973458641,0.20299480004824502,2.483083605101058,0.7059660947436245,0.2948864624344869,0.32246078482782425,0.11350330500472142,0.5882645412815191,0.6509885027444898,0.21921776385836572,1.9247184048174408,0.2738176057931659,0.2754612079858479,0.5214691758155823,0.3233228490973898,0.21035369165200007,0.11389601892395189,0.00414398260918096,1.8306404016220768,0.002294135580768431,0.0061092112020119035,0.005202427601734167
28.0,0.6405394127986119,1.748512410041501,102.50688,102.50688,1.0,0.2863778479899018,0.32946320811148905,0.2018142302974033,2.5029898446125616,0.705937573728636,0.2975923902229395,0.320624595793829,0.11350330500472142,0.5742554075657139,0.6519476698905874,0.21954324169330142,1.927576080072561,0.27301302200269423,0.27547452547452544,0.5202010273933411,0.32125678307599476,0.20952674846887567,0.11389601892395189,0.003652602898301287,1.6738338006562117,0.00215390368164148,0.00525103075778977,0.004364735245666939
29.0,0.643538299015503,1.8274842217464058,106.16784,106.16784,1.0,0.2901763827199401,0.33343402637653563,0.2033494021033684,2.5341802702239127,0.7086467579995285,0.29496779532441636,0.3225253688947516,0.11350330500472142,0.5830505760334406,0.6518826762800152,0.22137967952696153,1.943699890641272,0.2737169517884914,0.2773813994242083,0.5242930054664612,0.3235578377537892,0.21156016502429772,0.11389601892395189,0.0036091977223550427,1.7132671332110476,0.0020130286530960174,0.005317708749502447,0.004661382446368579
30.0,0.6563651935977368,3.519413984412291,109.8288,109.8288,1.0,0.2909259829346895,0.335649367411479,0.20558646292041707,2.5397512477456843,0.7109421263543179,0.30019244718515115,0.32768134420221984,0.11350330500472142,0.5740404709765549,0.6497497463630308,0.22005393720539806,1.9320599550747035,0.2714206128133705,0.27813357731015553,0.5281776189804077,0.32885617576418524,0.21378041980479004,0.11389601892395189,0.0038695763708291,1.9011330324374285,0.002077532957586982,0.005791873274766958,0.006279021919722598
31.0,0.6523301249215621,1.9083210626021554,113.48976,113.48976,1.0,0.2918155366714845,0.3342374292947357,0.206061422640367,2.552216290806365,0.7094395837934303,0.2965896606079847,0.3262970140631826,0.11350330500472142,0.5702926485126484,0.6504695954644073,0.22107515792147192,1.9410262097842357,0.2710614767429253,0.27572987319374814,0.557845413684845,0.32725682340865614,0.21422168216247625,0.11389601892395189,0.0034712751546824533,1.7676820418373609,0.0018724230211970216,0.005187157700892655,0.005359951641441631
32.0,0.6498481074583176,2.444259265356694,117.15072,117.15072,1.0,0.29164993702228414,0.33716378391246105,0.19887358882243356,2.550041969368599,0.7109690802087945,0.2973681629287861,0.31161715487493197,0.11350330500472142,0.5913427015183143,0.6496724919381067,0.2215284516030178,1.945006100265294,0.2720053685270104,0.27764040974920523,0.5122712850570679,0.3124087467576876,0.20786048749313302,0.11389601892395189,0.0033901934817005945,1.7861318158438735,0.0017935128581903544,0.00510545968023684,0.004439131458647379
33.0,0.6525885582257962,2.4984767930523306,120.81168,120.81168,1.0,0.29326385172648956,0.3383133079254153,0.20181541756152896,2.5589992194225495,0.7119027249036967,0.2984136613926099,0.3201903633734444,0.11350330500472142,0.5927374425983518,0.6473209003739687,0.21943750271304543,1.9266476983674323,0.2737693863789616,0.2761028983820277,0.5071345567703247,0.3209328413024039,0.21043848816849284,0.11389601892395189,0.0032570543174795306,1.7713104313615986,0.0017337377795600282,0.004896061026109892,0.00445751085212881
34.0,0.6473712728792772,2.417955447760776,124.47264,124.47264,1.0,0.29549262592672065,0.33679359136714637,0.20219211133583034,2.5768112096299274,0.7140152969670464,0.301050359578258,0.3196753579234905,0.11350330500472142,0.5890055132148624,0.6470319366981558,0.2172059265748265,1.90705459792984,0.2723533232301364,0.27318170457385654,0.5288266539573669,0.3204973341178563,0.2114310373825018,0.11389601892395189,0.0031307744285615554,1.7603280278635793,0.0016734548281015901,0.00469723705895389,0.004083432874831934
35.0,0.6454583893215122,2.2779872336615155,128.1336,128.1336,1.0,0.2971731195933225,0.3392685917857699,0.20830888837375924,2.591056955769788,0.7147709298494594,0.2976524816712786,0.3312599897318026,0.11350330500472142,0.5722529557672807,0.64602559616296,0.21410977610256995,1.879870588326099,0.26575314024706737,0.27338501291989664,0.5373690128326416,0.3320463864047727,0.21728161927999995,0.11389601892395189,0.00322662405322229,1.8714298966656315,0.0016703261841915103,0.004897546792330024,0.0036845815673984665
36.0,0.6457719250185239,2.0768940284746593,131.79456,131.79456,1.0,0.29810808767810265,0.34316674455161245,0.1996387115545354,2.5995413483716314,0.7162976571705828,0.30263273114030664,0.3173954363682015,0.11350330500472142,0.5919476511195504,0.6453901295750971,0.21595096310718917,1.8960360963220244,0.2690045499944512,0.2734726262893415,0.5326160788536072,0.31828702138512305,0.20938623650807053,0.11389601892395189,0.0029754550180986733,1.7789680156765826,0.0015156997795558885,0.0045405648856661415,0.003561970765519427
37.0,0.6522230601780964,2.5654523067366446,135.45552,135.45552,1.0,0.3029594148828285,0.3446009416423542,0.19606593444645048,2.6449558330786487,0.7183941656942959,0.3036119103350636,0.31050022251496234,0.11350330500472142,0.564021851900504,0.643190486772652,0.21486631098619674,1.8865129178014772,0.26866007194244607,0.2711016631236714,0.520162045955658,0.31219099218616375,0.2064797314123735,0.11389601892395189,0.0028332857860908418,1.7457331176519801,0.0014977086729559862,0.004258294633539374,0.005920902695094403
38.0,0.6586847334431568,3.0212858324248044,139.11648,139.11648,1.0,0.307877149931562,0.3461223868839191,0.21142880101790743,2.688784027525755,0.720595678378634,0.2973732160064727,0.3373470098564415,0.11350330500472142,0.5852387210014747,0.6393949427416205,0.2142466383998512,1.8810722308292724,0.2618681431354455,0.26973054301737104,0.545452892780304,0.3388222091748242,0.2217122453738724,0.11389601892395189,0.0028358934055525364,1.8018687027142732,0.0014524646059512556,0.004311819236177587,0.0036558398598636643
39.0,0.6534432476323395,2.338410111466601,142.77744,142.77744,1.0,0.307366144455244,0.3420289580182067,0.19957110789380528,2.6792780930618227,0.7206985888029606,0.30263200028660847,0.31628956865965663,0.11350330500472142,0.5779367692128345,0.643287355990649,0.21434337566598777,1.8819215780413217,0.2687971982051001,0.27367645252425987,0.5216959714889526,0.3178049949664657,0.21043139873083974,0.11389601892395189,0.002644426628035989,1.7252494689710147,0.0013556281127397934,0.004022639367136414,0.004529253069883528
40.0,0.6526723728353971,2.7777498926543296,146.4384,146.4384,1.0,0.30844044933422005,0.3453982744490418,0.19519653679957732,2.6913048518855605,0.7219658551329077,0.3043926012015945,0.3103016783753928,0.11350330500472142,0.5832225281786236,0.6427361840701376,0.2152337353386187,1.8897388808851148,0.2684887459807074,0.27285441830896373,0.5186389088630676,0.3115944535643802,0.20629726517831554,0.11389601892395189,0.0025086774449504315,1.6835867355312075,0.001289778511618339,0.0038102685284971062,0.004513024528571704
41.0,0.6565271102264688,3.5078334788618912,150.09936,150.09936,1.0,0.30697632361788396,0.34876301936899806,0.2019881401789166,2.6756193199566694,0.7217216386543195,0.3025176592507675,0.31929746302925033,0.11350330500472142,0.5866512448111533,0.644456726453426,0.2142939759871017,1.8814878519168023,0.26984984336178025,0.27193090684762494,0.5269302725791931,0.3210004490832597,0.2131614908709781,0.11389601892395189,0.0023841477360771975,1.6410942186521424,0.0012457871615533943,0.003602111085294426,0.003771162404369323
42.0,0.6672854571816796,3.3874389464203594,153.76032,153.76032,1.0,0.3076780261311994,0.34833771698355687,0.20127775560597494,2.680943749795451,0.7226732657275948,0.30423273028430464,0.3208057192362331,0.11350330500472142,0.5669895075704828,0.6424365533603441,0.21418907704787307,1.880566845719925,0.26771476698484,0.2707572437302167,0.5156957507133484,0.3222406431533127,0.2118761413043383,0.11389601892395189,0.0023780877891067097,1.6792488552273426,0.0012101292155209443,0.0036250870485631903,0.003843497817601953
43.0,0.6570948804389795,3.0451296937064916,157.42128,157.42128,1.0,0.306259620760378,0.34694658214533597,0.20456498115625596,2.665036222670524,0.7221034131009834,0.30522990912923215,0.3263750955522194,0.11350330500472142,0.5663938058690902,0.6414766206976903,0.21388493841344755,1.877896527325139,0.26842105263157895,0.2715823219601557,0.5083804726600647,0.3275998696422424,0.21483341643953374,0.11389601892395189,0.002264508697269281,1.6410347888486285,0.0011388626729335219,0.00346405304887316,0.004489234895388817
44.0,0.6492729592220833,2.5867409026834514,161.08224,161.08224,1.0,0.3108288630215725,0.35147998960916765,0.19861849737499862,2.7077250323618727,0.7241939273199802,0.3052870669964014,0.3160346716533214,0.11350330500472142,0.5729756560646816,0.6397692050409239,0.2140078262785919,1.8789754751786754,0.2692698341045029,0.2715288899839842,0.518220841884613,0.3182856837887624,0.21030658850580145,0.11389601892395189,0.0021878665297943435,1.626811971747884,0.0011233406292520262,0.003316549422751434,0.004260430529265949
45.0,0.680914718831583,4.948852683644023,164.7432,164.7432,1.0,0.31331850657462457,0.3514255267143905,0.19390385944184105,2.733204392946064,0.7246913198147036,0.3100873480252726,0.30832335323116833,0.11350330500472142,0.5608304974846694,0.6396384146548683,0.2141051642100411,1.8798300961950096,0.2676138348666589,0.2706073752711497,0.5294032692909241,0.31028735069894703,0.2060143813371672,0.11389601892395189,0.0022513968019101487,1.7151528777030762,0.0011256797236680837,0.003444240272556292,0.004365423682089159
46.0,0.662118078568324,3.227375929990539,168.40416,168.40416,1.0,0.31545304558958226,0.3493714069569706,0.19732096693964815,2.7458561827400083,0.7279039246881115,0.3112526379643087,0.31482176374800963,0.11350330500472142,0.5624029196242997,0.6396760128122874,0.2137062855238779,1.8763279660070393,0.27013287117273255,0.27306808562099405,0.5080715417861938,0.316475338636785,0.20946238459797267,0.11389601892395189,0.0021531946254793872,1.682430893259152,0.0010569384214835545,0.003307684583952047,0.005209756967537799
47.0,0.6642911405474768,3.603732371043114,172.06512,172.06512,1.0,0.3169497894284298,0.35125156846426664,0.1933657833478442,2.7572436088054313,0.7288315976783875,0.31027610783552967,0.3066772846360804,0.11350330500472142,0.5773325483304433,0.6366488968103259,0.211055028478938,1.853050093171904,0.26537886627572727,0.26875957120980093,0.5204120874404907,0.3088680403091625,0.20614579601337832,0.11389601892395189,0.0022422190209266074,1.79477042761755,0.0010312856904839606,0.003517912601389925,0.004047627866322007
48.0,0.6680086005954174,4.216337641947627,175.72608,175.72608,1.0,0.3170472945535061,0.35207200600275396,0.19907506865824598,2.757266462765844,0.7295984736231484,0.3093730465292848,0.31617174493927674,0.11350330500472142,0.5562135999912656,0.6339548558070505,0.2094273328501989,1.8387590262486089,0.261536725713641,0.2657227138643068,0.5092930793762207,0.31908010240419465,0.21272028916046193,0.11389601892395189,0.0022032213884230433,1.806334786253501,0.0010771240815465662,0.00338607483030504,0.003698053612193507
49.0,0.678915682238153,4.417633705817118,179.38704,179.38704,1.0,0.31914860470180473,0.3563806242838137,0.20265642967966244,2.7776145876410814,0.7308968491246042,0.3081985513389497,0.3239394690582031,0.11350330500472142,0.5965407494895293,0.637106085886741,0.21137506530276218,1.8558599966860723,0.2643993417443774,0.26989709521948674,0.5311601758003235,0.32597655073307635,0.21528042091829142,0.11389601892395189,0.0021216703319506423,1.7782578189608103,0.000998377059289835,0.0032980735420239738,0.004335439554200945
50.0,0.6603313801812682,5.850071845155378,183.048,183.048,1.0,0.32392267668760055,0.36018928268673445,0.1933583373214574,2.8165847358297467,0.732222630973813,0.31144656501032497,0.310588557453917,0.11350330500472142,0.5615735202436744,0.6371406345273869,0.21025052916309256,1.8459866389489554,0.2655591951333645,0.2681466699925168,0.5115635395050049,0.312524563387676,0.2059698747793422,0.11389601892395189,0.0019497495750961694,1.6725027734319156,0.0009504137380711073,0.002993475069711066,0.0036101406385611523
51.0,0.6614863964590807,3.4622472880523474,186.70896,186.70896,1.0,0.3242328696064563,0.362938216374779,0.2081557658547251,2.8192236118656977,0.7310771122051193,0.2990516131689945,0.33141915367480784,0.11350330500472142,0.5878949983561983,0.636417648063075,0.21117363827087976,1.854091479807384,0.258566364710516,0.26790582403965296,0.5376728773117065,0.3338113214309107,0.2210331242252482,0.11389601892395189,0.001956836344450546,1.7164424073598639,0.0008885161805255327,0.0030706044424097306,0.0035773855696553517
52.0,0.6682424655580512,3.837725058364763,190.36992,190.36992,1.0,0.32606905836450856,0.35872337732533116,0.19943510566456843,2.8364787562108167,0.733554798057031,0.3073669191508891,0.31868808789423453,0.11350330500472142,0.5630175459748886,0.637840404505976,0.21154749966656072,1.8573739597326093,0.26605504587155965,0.27033380347907854,0.5162338018417358,0.3209237501999825,0.21258478302107575,0.11389601892395189,0.001804248528550626,1.615278038327233,0.0008637037180915275,0.0027791112567776928,0.004581510138741002
53.0,0.6584392029523483,3.3759844329011512,194.03088,194.03088,1.0,0.32418438883807466,0.3586622878426949,0.19736123977517123,2.818774398912346,0.7339466596560222,0.3105828571256874,0.3139389069355161,0.11350330500472142,0.5879923035391555,0.6382009377050737,0.21067411974033767,1.849705738011829,0.26431329288472144,0.267689417658109,0.5682897567749023,0.3156478817964749,0.21070172441776322,0.11389601892395189,0.001768755565953099,1.6169666340210824,0.0008462370045735138,0.002725092726255562,0.004173764935392838
54.0,0.6646888964568249,4.357753101743341,197.69184,197.69184,1.0,0.32289377557331284,0.3582051843595386,0.19178903530556746,2.8031758732914707,0.7325400869857441,0.31228407266184277,0.30177668781980604,0.11350330500472142,0.5556870239370831,0.6346472090596601,0.2114915718682242,1.8568829171231758,0.2633867276887872,0.26615143098659577,0.510954737663269,0.3045911912527471,0.2062418534754095,0.11389601892395189,0.0017952292197503483,1.6769399303620958,0.0008514129898873749,0.002767898427759599,0.005488471951606088
55.0,0.6814912678998394,5.948608310951551,201.3528,201.3528,1.0,0.32542702033903464,0.3594682717495057,0.19857966825962714,2.8256608823752045,0.7323496725230886,0.30695127524722904,0.31551637253051334,0.11350330500472142,0.572440032194274,0.6377030382072075,0.21107332280768948,1.8532107162465674,0.2638812534359538,0.2689873417721519,0.550122857093811,0.3177073282488276,0.21196680139144253,0.11389601892395189,0.001861904634218783,1.7785495790640198,0.0008723946421940877,0.0028770050269325376,0.005229842839552208
56.0,0.6766938979648487,4.85357361291837,205.01376,205.01376,1.0,0.32935979773961366,0.3652281487557085,0.20265795785836618,2.8607472366078355,0.7347764592471613,0.3091894733339717,0.3234454616459801,0.11350330500472142,0.5806135909922062,0.6378295366807675,0.21275402249971262,1.8679671555664117,0.26558916675767175,0.26915113871635604,0.5568984150886536,0.3262335316761336,0.21636624935383442,0.11389601892395189,0.0017640602288814563,1.7234765681678255,0.0008059667371328325,0.0027435648200042685,0.003968683083767375
