round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_auprc,fed_auprc_lift,fed_f1_best,fed_brier,fed_prevalence,fed_f1_best_threshold,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
36.0,8.329238871645238,680.2130270678068,43.80672,43.80672,0.0,0.37187298879883607,0.2677541323116387,2.376469635915904,0.33894039153915095,0.23341598405054928,0.11404116055132484,0.5795142579535585,0.7031964998459563,0.3130882500770453,0.3760084551178145,0.09241296699752993,0.8113801331303235,0.19502780203115666,0.2045002711006687,0.4543476402759552,0.40498547939590884,0.2658190639291217,0.11389601892395189,0.0,0.0,,
37.0,9.336155897644712,1495.3131130799316,47.45728,47.45728,0.9971592150692714,0.3845024377049475,0.23519999372776162,2.0660186433846217,0.31233178344318147,0.24537318628828267,0.11404116055132484,0.5809299605399459,0.6778812050522582,0.2835843838853884,0.35592522865979537,0.08588061736715227,0.7540265074979887,0.19147358665430955,0.2045002711006687,0.4533533751964569,0.4049937917929517,0.26606902330108595,0.11389601892395189,0.006348205613447392,1.238210528739728,0.004951333234504276,0.007521626686103978
38.0,9.222545658258559,998.2320175294878,47.45728,47.45728,0.0,0.3672095465591821,0.24078950003241908,2.1268881315400137,0.3181559419950866,0.2316465396326221,0.11404116055132484,0.5132916978040422,0.684977065561266,0.29875179870517204,0.35592522865979537,0.08588061736715227,0.7540265074979887,0.19147358665430955,0.2045002711006687,0.4533533751964569,0.4049937917929517,0.26606902330108595,0.11389601892395189,0.0,0.0,,
39.0,8.577368119110208,1034.0777399532608,47.45728,47.45728,0.0,0.3778605935099263,0.2515722026945474,2.2282367033139283,0.3331337486599656,0.23853054035778523,0.11404116055132484,0.5671661434865928,0.6963961612846672,0.3095398983090379,0.35592522865979537,0.08588061736715227,0.7540265074979887,0.19147358665430955,0.2045002711006687,0.4533533751964569,0.4049937917929517,0.26606902330108595,0.11389601892395189,0.0,0.0,,
40.0,8.358537672778871,934.2915600572057,47.45728,47.45728,0.0,0.37564429065318233,0.26106285064729334,2.3153040749326954,0.34061004807464845,0.23633229978517636,0.11404116055132484,0.5799095635653759,0.7014401140244318,0.31678346920508815,0.35592522865979537,0.08588061736715227,0.7540265074979887,0.19147358665430955,0.2045002711006687,0.4533533751964569,0.4049937917929517,0.26606902330108595,0.11389601892395189,0.0,0.0,,
41.0,9.352472455550096,1010.4466453016387,51.10784,51.10784,0.9971592150692714,0.38077774044250307,0.23605615750487635,2.06422328465136,0.31385817132021554,0.2424730848930184,0.11404116055132484,0.5820985448856367,0.6765530659917903,0.2841562176384644,0.3428082656110536,0.08164546342197594,0.716842117866213,0.19750605216279177,0.2045002711006687,0.4671533405780792,0.40783796663690847,0.2684913695964251,0.11389601892395189,0.005970441663668055,1.2146298139123246,0.004411390553517778,0.007301908655898168
42.0,9.212291327483863,830.0376038198058,51.10784,51.10784,0.0,0.3774955038292397,0.2470412749175825,2.1748477565865847,0.32239283746316466,0.23933156664588323,0.11404116055132484,0.5815940679668954,0.6868179029352787,0.29549130074075086,0.3428082656110536,0.08164546342197594,0.716842117866213,0.19750605216279177,0.2045002711006687,0.4671533405780792,0.40783796663690847,0.2684913695964251,0.11389601892395189,0.0,0.0,,
43.0,8.753092310538477,772.5892480455595,51.10784,51.10784,0.0,0.3769141989748672,0.25278057272163645,2.233820658906485,0.3309883975290574,0.2380225383230489,0.11404116055132484,0.5955646783404207,0.69693897398376,0.30292394789913807,0.3428082656110536,0.08164546342197594,0.716842117866213,0.19750605216279177,0.2045002711006687,0.4671533405780792,0.40783796663690847,0.2684913695964251,0.11389601892395189,0.0,0.0,,
44.0,8.538173161797012,1045.3357399870224,51.10784,51.10784,0.0,0.3763887826263046,0.2742255135663178,2.42164772963806,0.34478088602362156,0.23701981024146287,0.11404116055132484,0.602555086996236,0.705065330843571,0.3097178550433623,0.3428082656110536,0.08164546342197594,0.716842117866213,0.19750605216279177,0.2045002711006687,0.4671533405780792,0.40783796663690847,0.2684913695964251,0.11389601892395189,0.0,0.0,,
45.0,9.302237265166399,1082.00124486066,54.7584,54.7584,0.9971592150692714,0.3817870851989,0.2386644593752729,2.0888441284437578,0.3132747233877152,0.24314642568120107,0.11404116055132484,0.5810711191133285,0.67921834479959,0.2875467356323399,0.3408433226550885,0.08126689972307383,0.7135183520096128,0.1953390219286173,0.2045002711006687,0.45625433325767517,0.4092379901842213,0.26978522930231186,0.11389601892395189,0.005814186681875039,1.2289093640865758,0.004409028751557378,0.007036171417864531
46.0,9.225761413113982,1275.992462716459,54.7584,54.7584,0.0,0.37817040123868395,0.24861750201614757,2.1888081354233044,0.32648900094177535,0.23935322434882111,0.11404116055132484,0.5911623952304585,0.6896768779105278,0.2990516333584461,0.3408433226550885,0.08126689972307383,0.7135183520096128,0.1953390219286173,0.2045002711006687,0.45625433325767517,0.4092379901842213,0.26978522930231186,0.11389601892395189,0.0,0.0,,
47.0,8.782089939256013,825.77753839872,54.7584,54.7584,0.0,0.3689272976289635,0.25798010915524805,2.2757399444692594,0.33588544342746957,0.23154133245968117,0.11404116055132484,0.5625003535258056,0.6964073995553928,0.3121832977206164,0.3408433226550885,0.08126689972307383,0.7135183520096128,0.1953390219286173,0.2045002711006687,0.45625433325767517,0.4092379901842213,0.26978522930231186,0.11389601892395189,0.0,0.0,,
