round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auroc,fed_auprc,fed_brier,fed_f1,fed_f1_best,fed_prevalence,fed_ece,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
31.0,0.6617756390254628,0.4344516698758377,2.713275,113.48976,1.0,0.48997188006640907,0.6548317521314493,0.21507205010410022,0.21044330205106765,0.2608963038290157,0.2852992303745697,0.11385235068286238,0.3370474882157066,1.8970029605751233,0.6605067348138708,0.21748743067859677,1.9095261865457531,0.2773390036452005,0.279650032404407,0.5048617124557495,0.33615321664014847,0.20999226637952997,0.11389601892395189,0.001502479088735216,0.16343015767006364,0.0004774972215624591,0.004139066526796494,0.001496959921522302
32.0,0.6579763805189216,0.42580021538775953,2.8008,117.15072,1.0,0.48399498345410896,0.6548565439350398,0.2150867884503866,0.21117322833986882,0.2605507741002212,0.28532095917876615,0.11385235068286238,0.3380941552200224,1.897249210993275,0.6605109388802044,0.21748427064094566,1.9094984416106713,0.2760912248904999,0.27977254264825346,0.5057377219200134,0.3372471678091395,0.21072339929832626,0.11389601892395189,0.0014192448829612116,0.159711527181571,8.765712718772199e-05,0.004940596948487298,0.00164545416604438
33.0,0.6560893610190497,0.41103165505388073,2.888325,120.81168,1.0,0.48443425825584674,0.6548728762592256,0.21508633282165715,0.21137089700214984,0.26087191045479835,0.28574160128117987,0.11385235068286238,0.33842657109483004,1.897224093129243,0.6605200246832656,0.21747821929498787,1.9094453111675271,0.2766726943942134,0.2799089726918076,0.5065869092941284,0.3375397455956881,0.21091500855762824,0.11389601892395189,0.0013929844783185806,0.16287750469200546,6.657214531935496e-05,0.00498800507745009,0.0021422956751176456
34.0,0.6582578711720638,0.5351395072216703,2.97585,124.47264,1.0,0.48573481780563327,0.6548545092928534,0.2150659701571095,0.21287385887463459,0.26139936430420607,0.2856596670922551,0.11385235068286238,0.3405506416946131,1.897070940210032,0.660523613826464,0.21748265264223715,1.9094842356821078,0.2765321375186846,0.2802610114192496,0.5077424049377441,0.3397726956611491,0.21242673266508455,0.11389601892395189,0.0011836768422448893,0.1440724113253964,6.854644221210586e-05,0.004209705069375297,0.002965930718839938
35.0,0.6583467144122725,0.611886400291066,3.063375,128.1336,1.0,0.48649699893229725,0.6548659090850197,0.21507208725939342,0.2136258377299479,0.26259806864958873,0.2856140870509618,0.11385235068286238,0.3416582280220729,1.8971294280017748,0.6605283575192223,0.21749155734814515,1.9095624184490922,0.2766115825517344,0.2801696020874103,0.5082454085350037,0.3408825051005146,0.21318219384260992,0.11389601892395189,0.0010018115796395217,0.12618412833580805,5.220813392838518e-05,0.0036294151967248135,0.0030063731867385458
36.0,0.6584411684191863,0.4784837745469496,3.1509,131.79456,1.0,0.48544742993692064,0.6548675043872757,0.21508990693843627,0.2126133721518454,0.2610537751773604,0.2855230213695655,0.11385235068286238,0.34020803469724464,1.8973317033765487,0.6605287842005816,0.21748976376662943,1.9095466709143438,0.2764811490125673,0.2802610114192496,0.5076000094413757,0.3393861197013549,0.2121645700686337,0.11389601892395189,0.0009625254715467996,0.125112673120384,6.63879387366187e-05,0.0034809462168954976,0.0027824142705508616
37.0,0.6630693823648693,0.628194114733936,3.238425,135.45552,1.0,0.48393088163532144,0.6548697910158949,0.2151044614148896,0.21363956801124565,0.2609172544985702,0.28532073021691,0.11385235068286238,0.3416849329792851,1.8974751383166755,0.660535824443009,0.21748569748972657,1.909510969254696,0.27673896783844426,0.2805355976485957,0.5075141787528992,0.3409103297345489,0.21320273697131192,0.11389601892395189,0.001096307211637536,0.1478035833654303,6.865049804228832e-05,0.004016725924074321,0.0035444611239370777
38.0,0.6622000493283906,0.5471218601787472,3.32595,139.11648,1.0,0.48510640690982276,0.6548509599245584,0.2150988265384435,0.21509109393786163,0.26268018638823115,0.2853518321505902,0.11385235068286238,0.34373877496624533,1.8973730955689487,0.6605387108169096,0.21749252129097008,1.909570881807461,0.2757078986587183,0.2805814143393761,0.507878839969635,0.34303655951646717,0.21466597947611968,0.11389601892395189,0.0007452385158822387,0.10402608355070697,4.9379757986298425e-05,0.0027581328278988146,0.003635444858108191
39.0,0.6566950730827038,0.6042561676930994,3.413475,142.77744,1.0,0.5013944770193842,0.6551466409971364,0.21554755490730582,0.22705996875014783,0.2656182784270459,0.2869385867285125,0.11385235068286238,0.36087650845428804,1.9016296067098304,0.6608404623840474,0.21773107554479137,1.9116653733979052,0.2779049799656554,0.28033526756931015,0.4911133050918579,0.3601603193323041,0.22668189825322121,0.11389601892395189,0.0003296471616586899,0.04735983795762877,5.053935001606542e-05,0.0011260301297362726,0.031776248365080334
40.0,0.6578012839310529,0.6885775184136901,3.501,146.4384,1.0,0.5027302346837118,0.6555350992050634,0.2158900534603612,0.23498663183663962,0.2640105191789678,0.2874554153439484,0.11385235068286238,0.37132608665079425,1.9049271372255374,0.6611230383889234,0.2179776471294977,1.9138302566575296,0.27668754349338903,0.2807863031071655,0.49334612488746643,0.3707789074082254,0.2346566972763487,0.11389601892395189,0.00038827897967766515,0.057626461994004785,7.584732947298204e-05,0.0012271318857135312,0.15744207176017191
