round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_f1_best_threshold,fed_f1,fed_ece,fed_auprc_lift,fed_brier,fed_auprc,fed_f1_best,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6286040877432255,0.43383665027984986,5.4816,21.90336,0.0,0.6982798228560885,0.5501549203450313,0.299383668387308,0.33672423087694897,2.331850255451883,0.2113982457143728,0.26068166618544863,0.3256717762271901,0.1138523506828624,0.37460354399529067,0.08475694142301018,0.7441607022243877,0.2045002711006687,0.20452799493876814,0.5112906098365784,0.43416450466313633,0.29173226540740965,0.11389601892395189,0.0,0.0,,
12.0,0.6139066035007743,0.567330950513951,5.4816,21.90336,0.0,0.7088885172926511,0.5775634382473185,0.3086671772106597,0.31977374750664317,2.435044356097804,0.20239666329441924,0.27154381896613916,0.3359437098225991,0.1138523506828624,0.37460354399529067,0.08475694142301018,0.7441607022243877,0.2045002711006687,0.20452799493876814,0.5112906098365784,0.43416450466313633,0.29173226540740965,0.11389601892395189,0.0,0.0,,
13.0,0.6455955371320196,0.4049904314992891,6.3952,25.55392,0.9971592150692714,0.6766545581628464,0.5295095184641012,0.2872365454327808,0.3447921247212093,2.1144661040094315,0.21779691319190392,0.23763176339856437,0.3072217603601912,0.1138523506828624,0.40817753147164054,0.08993445735896391,0.7896189718361705,0.2045002711006687,0.20453928926666065,0.5164462327957153,0.43225241871651454,0.28929696821139356,0.11389601892395189,0.009029284934567096,1.4153573762159795,0.007137810374209268,0.010530408565866192
14.0,0.6409599837963831,0.3748912653463935,6.3952,25.55392,0.0,0.6918670699662611,0.547111874097049,0.2987206901077662,0.3299352659691055,2.2697168396734955,0.2078448724401306,0.2543496447532214,0.32132663589628635,0.1138523506828624,0.40817753147164054,0.08993445735896391,0.7896189718361705,0.2045002711006687,0.20453928926666065,0.5164462327957153,0.43225241871651454,0.28929696821139356,0.11389601892395189,0.0,0.0,,
15.0,0.6273880143485357,0.5587959552390135,6.3952,25.55392,0.0,0.7033195668061769,0.5337747527913935,0.3104175078755985,0.3167053369716241,2.3860878183337197,0.19947847043592498,0.26646616499915715,0.3285900246623502,0.1138523506828624,0.40817753147164054,0.08993445735896391,0.7896189718361705,0.2045002711006687,0.20453928926666065,0.5164462327957153,0.43225241871651454,0.28929696821139356,0.11389601892395189,0.0,0.0,,
16.0,0.6077521078444164,0.5531017145379675,6.3952,25.55392,0.0,0.7154388927523263,0.5657156259093458,0.3080890081769326,0.348693704072791,2.5005419669977056,0.2187255696965925,0.27896711439416627,0.3355375696689634,0.1138523506828624,0.40817753147164054,0.08993445735896391,0.7896189718361705,0.2045002711006687,0.20453928926666065,0.5164462327957153,0.43225241871651454,0.28929696821139356,0.11389601892395189,0.0,0.0,,
17.0,0.6373461253401325,0.41699206930921784,7.3088,29.20448,0.9971592150692714,0.6798384670150791,0.5418403351972398,0.29105810512483804,0.3457955892467238,2.1463979037027343,0.2183842028940912,0.2413797433923294,0.30753693623263384,0.1138523506828624,0.42922479426303317,0.09436926720485646,0.828556327924566,0.2045002711006687,0.20457628651532966,0.523258626461029,0.433491457608993,0.29004659469100236,0.11389601892395189,0.007578845117671982,1.266526987310499,0.0059931387322621505,0.008861801332542042
18.0,0.6407270545831076,0.6419013520880281,7.3088,29.20448,0.0,0.6938086057538323,0.5533004214873332,0.296494519653307,0.34465353568773555,2.3050567810010034,0.21867488561391957,0.25792605146375314,0.31899034910167706,0.1138523506828624,0.42922479426303317,0.09436926720485646,0.828556327924566,0.2045002711006687,0.20457628651532966,0.523258626461029,0.433491457608993,0.29004659469100236,0.11389601892395189,0.0,0.0,,
19.0,0.6289623932868575,0.8166335675694867,7.3088,29.20448,0.0,0.703788228573817,0.5335733281226103,0.30236957003014026,0.3008178869527626,2.426495969100456,0.19030368261888672,0.2713889182958668,0.3294732267286253,0.1138523506828624,0.42922479426303317,0.09436926720485646,0.828556327924566,0.2045002711006687,0.20457628651532966,0.523258626461029,0.433491457608993,0.29004659469100236,0.11389601892395189,0.0,0.0,,
20.0,0.6021753060127253,0.6628957909098324,7.3088,29.20448,0.0,0.716125211219221,0.5658615011461837,0.31349580213350847,0.32915316634115765,2.54220048163202,0.20553505149362775,0.2841560604248974,0.3441352706565889,0.1138523506828624,0.42922479426303317,0.09436926720485646,0.828556327924566,0.2045002711006687,0.20457628651532966,0.523258626461029,0.433491457608993,0.29004659469100236,0.11389601892395189,0.0,0.0,,
21.0,0.6423816236731793,0.6109742124252676,8.2224,32.85504,0.9971592150692714,0.6815889709548125,0.5550841389698593,0.29179352680322623,0.3336899987354465,2.1656102128357966,0.21160269887027722,0.24413522231158624,0.3095638102291908,0.1138523506828624,0.4221541319647135,0.0920942694536258,0.808581988410999,0.2045002711006687,0.2046503211797702,0.5231465697288513,0.436728534427777,0.29332597553805917,0.11389601892395189,0.00742796957255082,1.3089849847601727,0.00589727811516458,0.008691205643520005
22.0,0.6379489923147521,0.6102973336292493,8.2224,32.85504,0.0,0.6987575436538551,0.5563068114921187,0.29627547773182106,0.34354192189826777,2.3486286300986894,0.21637543620290073,0.26365841790013905,0.3239844747358509,0.1138523506828624,0.4221541319647135,0.0920942694536258,0.808581988410999,0.2045002711006687,0.2046503211797702,0.5231465697288513,0.436728534427777,0.29332597553805917,0.11389601892395189,0.0,0.0,,
23.0,0.6148119223880093,0.5873269923578908,8.2224,32.85504,0.0,0.7105308521271316,0.5797216314840021,0.30665828605022044,0.33139307151869596,2.467864133375582,0.20769095164623275,0.2758972078712548,0.33586321388610224,0.1138523506828624,0.4221541319647135,0.0920942694536258,0.808581988410999,0.2045002711006687,0.2046503211797702,0.5231465697288513,0.436728534427777,0.29332597553805917,0.11389601892395189,0.0,0.0,,
24.0,0.6017324811396685,0.7404853393784159,8.2224,32.85504,0.0,0.7192308572174511,0.566177721389763,0.3215285488166569,0.3242331182451581,2.5985517686722988,0.2031097931134677,0.2906010897794873,0.3453582618689477,0.1138523506828624,0.4221541319647135,0.0920942694536258,0.808581988410999,0.2045002711006687,0.2046503211797702,0.5231465697288513,0.436728534427777,0.29332597553805917,0.11389601892395189,0.0,0.0,,
25.0,0.6366320802995928,0.6865007049831416,9.136,36.5056,0.9971592150692714,0.685440804126147,0.5451909560667756,0.29327644803079606,0.3336845621740014,2.198494265272148,0.21064017551664685,0.24730819777827737,0.3126091525693675,0.1138523506828624,0.4432097401415146,0.09870860582265994,0.8666554525366462,0.2045002711006687,0.20464821848435522,0.5228968858718872,0.43195048747805936,0.2883838649632162,0.11389601892395189,0.007174131712748121,1.3362341969041154,0.005629398427548111,0.008472265925874108
26.0,0.6318126943773137,0.568394698929423,9.136,36.5056,0.0,0.6996146470026229,0.5140322102114782,0.30739240935891377,0.31608790864894726,2.345360640147601,0.19843743315547693,0.2625460945470421,0.3255994236169296,0.1138523506828624,0.4432097401415146,0.09870860582265994,0.8666554525366462,0.2045002711006687,0.20464821848435522,0.5228968858718872,0.43195048747805936,0.2883838649632162,0.11389601892395189,0.0,0.0,,
27.0,0.6150902911271485,0.8417130129387459,9.136,36.5056,0.0,0.714943682104487,0.5480211413887991,0.3145606300830401,0.33024699756119164,2.4986466039150774,0.20785794758923368,0.27909472639013816,0.3385009530540172,0.1138523506828624,0.4432097401415146,0.09870860582265994,0.8666554525366462,0.2045002711006687,0.20464821848435522,0.5228968858718872,0.43195048747805936,0.2883838649632162,0.11389601892395189,0.0,0.0,,
28.0,0.6003966404232715,0.8694593508155547,9.136,36.5056,0.0,0.7262666844223928,0.5612426936303822,0.32533311647134194,0.31853902880825113,2.641773763926617,0.19905510032460733,0.2938348861426461,0.3497547394930645,0.1138523506828624,0.4432097401415146,0.09870860582265994,0.8666554525366462,0.2045002711006687,0.20464821848435522,0.5228968858718872,0.43195048747805936,0.2883838649632162,0.11389601892395189,0.0,0.0,,
29.0,0.6362610576551405,0.723870000290092,10.0496,40.15616,0.9971592150692714,0.6863945797793757,0.5653788403977352,0.29662084830605623,0.3347520299147529,2.225576076942184,0.20966137053169615,0.24996606026133622,0.31423615116867576,0.1138523506828624,0.44517152063564075,0.10071691898387594,0.8842883178482682,0.2045002711006687,0.20475020475020475,0.52916419506073,0.43192639811492906,0.28813911631728956,0.11389601892395189,0.007091146226385085,1.3907783345784992,0.005254615539484214,0.008672577006466323
30.0,0.6340216225347588,0.6931292829130429,10.0496,40.15616,0.0,0.7042943973148968,0.5710519238339551,0.3093946137109229,0.3317661357542869,2.42025710080416,0.20844495531607424,0.2699948580079357,0.33260543558890965,0.1138523506828624,0.44517152063564075,0.10071691898387594,0.8842883178482682,0.2045002711006687,0.20475020475020475,0.52916419506073,0.43192639811492906,0.28813911631728956,0.11389601892395189,0.0,0.0,,
31.0,0.6178924250415906,0.836118639326824,10.0496,40.15616,0.0,0.7162743186354966,0.5579360346150704,0.3179412729663506,0.327852123442692,2.54634609407104,0.20485527085475527,0.28358540556901574,0.34920139827862207,0.1138523506828624,0.44517152063564075,0.10071691898387594,0.8842883178482682,0.2045002711006687,0.20475020475020475,0.52916419506073,0.43192639811492906,0.28813911631728956,0.11389601892395189,0.0,0.0,,
32.0,0.5976608250559903,0.9044719568861879,10.0496,40.15616,0.0,0.7257231950524216,0.5749721026711695,0.3223179882941218,0.3238629059890704,2.657458951365054,0.20331425563102642,0.29553549274027574,0.3534167784019375,0.1138523506828624,0.44517152063564075,0.10071691898387594,0.8842883178482682,0.2045002711006687,0.20475020475020475,0.52916419506073,0.43192639811492906,0.28813911631728956,0.11389601892395189,0.0,0.0,,
33.0,0.6336941890529086,0.664143755858442,10.9632,43.80672,0.9971592150692714,0.6884751552996218,0.5571501165922913,0.2971600860400794,0.329157816695958,2.2359805892992894,0.20884044755313677,0.2518903151908923,0.3143746206739619,0.1138523506828624,0.4291058380099702,0.09405274754673523,0.8257773049076811,0.2045002711006687,0.20463180749050114,0.5246003270149231,0.43397445715669475,0.2903776608646508,0.11389601892395189,0.0070348003055090485,1.4568986187223345,0.005145809482452496,0.008686269801733747
34.0,0.6355715550844914,0.8339480794503172,10.9632,43.80672,0.0,0.7086182024866806,0.533376636576177,0.31288886385528925,0.3181365575137077,2.441588596013876,0.1994529405791335,0.27357888934029767,0.3321401324027186,0.1138523506828624,0.4291058380099702,0.09405274754673523,0.8257773049076811,0.2045002711006687,0.20463180749050114,0.5246003270149231,0.43397445715669475,0.2903776608646508,0.11389601892395189,0.0,0.0,,
35.0,0.6105570943040967,0.87583243174962,10.9632,43.80672,0.0,0.720168569142316,0.6082094117583621,0.31759172380562517,0.33320830247987254,2.5907849874239717,0.2098826146932072,0.2886204323829296,0.3450475638223602,0.1138523506828624,0.4291058380099702,0.09405274754673523,0.8257773049076811,0.2045002711006687,0.20463180749050114,0.5246003270149231,0.43397445715669475,0.2903776608646508,0.11389601892395189,0.0,0.0,,
36.0,0.5928705414780221,1.1404477322042568,10.9632,43.80672,0.0,0.7306483361168326,0.5921336000085261,0.32914096517702274,0.31923547348598863,2.7213225925894053,0.1998808997528677,0.3028463847232344,0.35752073478813273,0.1138523506828624,0.4291058380099702,0.09405274754673523,0.8257773049076811,0.2045002711006687,0.20463180749050114,0.5246003270149231,0.43397445715669475,0.2903776608646508,0.11389601892395189,0.0,0.0,,
37.0,0.6367522158040353,1.0314458056064137,11.8768,47.45728,0.9971592150692714,0.689953409086596,0.5449433727811797,0.29712933898009636,0.34045683796887355,2.2397970873977306,0.2147635962760919,0.25275874932172177,0.31499362920248225,0.1138523506828624,0.4208036101660398,0.09235858138363873,0.8109026308049129,0.2045002711006687,0.20468735861008053,0.5226439833641052,0.42934311121421703,0.28624451788731947,0.11389601892395189,0.006047766493187358,1.3200262666214257,0.004780392236013074,0.007179552943150124
38.0,0.6339890463893176,0.8351568614674658,11.8768,47.45728,0.0,0.712296753979979,0.5566754274258299,0.31058481287293394,0.32596028551569045,2.4711421662271915,0.20409350499097573,0.27704428186144947,0.33438668793823567,0.1138523506828624,0.4208036101660398,0.09235858138363873,0.8109026308049129,0.2045002711006687,0.20468735861008053,0.5226439833641052,0.42934311121421703,0.28624451788731947,0.11389601892395189,0.0,0.0,,
39.0,0.6083418733056102,0.7315583353278509,11.8768,47.45728,0.0,0.7227772147242442,0.5888123029323767,0.3208738428823979,0.33529923128972194,2.605654298400114,0.20919893302180276,0.2906103206678554,0.3494674579057833,0.1138523506828624,0.4208036101660398,0.09235858138363873,0.8109026308049129,0.2045002711006687,0.20468735861008053,0.5226439833641052,0.42934311121421703,0.28624451788731947,0.11389601892395189,0.0,0.0,,
40.0,0.5876941182308387,0.943058819448231,11.8768,47.45728,0.0,0.7338002637982077,0.595556835184704,0.31715745751611707,0.3411326235667187,2.7296718720258264,0.21466070960146677,0.303772672575068,0.36173108461255543,0.1138523506828624,0.4208036101660398,0.09235858138363873,0.8109026308049129,0.2045002711006687,0.20468735861008053,0.5226439833641052,0.42934311121421703,0.28624451788731947,0.11389601892395189,0.0,0.0,,
41.0,0.6392400995479746,1.8326163042754726,12.7904,51.10784,0.9971592150692714,0.6919330968544113,0.560908618425136,0.29113976286374227,0.3468703999592555,2.264052128059127,0.22011202548317896,0.2554170462139856,0.31882640210308555,0.1138523506828624,0.4316755139464818,0.09403586337184124,0.8256290628966476,0.2045002711006687,0.20460612641961903,0.5235510468482971,0.4305464536742083,0.28728693659853644,0.11389601892395189,0.0056261418943650285,1.2890202775597572,0.004219111761681321,0.006914084355038722
42.0,0.6374376531589093,1.0112982256887282,12.7904,51.10784,0.0,0.7115381502171477,0.5694026190662589,0.31312624379816045,0.3376444802283716,2.4635748383674416,0.21239268142801174,0.2760055430597046,0.33931235740246524,0.1138523506828624,0.4316755139464818,0.09403586337184124,0.8256290628966476,0.2045002711006687,0.20460612641961903,0.5235510468482971,0.4305464536742083,0.28728693659853644,0.11389601892395189,0.0,0.0,,
43.0,0.6086396893034961,0.8109672653253893,12.7904,51.10784,0.0,0.7252080403300011,0.5546045511336389,0.31749485647671344,0.32621339097864305,2.65470757531288,0.20345414461786443,0.2957580725021156,0.3511586253920132,0.1138523506828624,0.4316755139464818,0.09403586337184124,0.8256290628966476,0.2045002711006687,0.20460612641961903,0.5235510468482971,0.4305464536742083,0.28728693659853644,0.11389601892395189,0.0,0.0,,
44.0,0.5900122154889451,1.035631989770184,12.7904,51.10784,0.0,0.7359539696812493,0.5928392308148768,0.3222671668448422,0.33337539814189165,2.7911218337145844,0.20837574844061288,0.3109422179004103,0.36596205543335186,0.1138523506828624,0.4316755139464818,0.09403586337184124,0.8256290628966476,0.2045002711006687,0.20460612641961903,0.5235510468482971,0.4305464536742083,0.28728693659853644,0.11389601892395189,0.0,0.0,,
45.0,0.6356181063660411,0.9749186165735267,13.704,54.7584,0.9971592150692714,0.6939433511964259,0.5863856500230014,0.2889920385991385,0.35549579398582654,2.284313352636249,0.22594499809996735,0.2581961289236205,0.3195385559504482,0.1138523506828624,0.41743959158261085,0.09159815920341587,0.804226171105908,0.2045002711006687,0.2046112115732369,0.518451988697052,0.43079866863615807,0.28759787632816486,0.11389601892395189,0.006157839287247636,1.481594342039898,0.004065561345850131,0.008115065209927226
46.0,0.6302626383122878,0.9612067164734182,13.704,54.7584,0.0,0.7150335281013945,0.5797745218075308,0.31102168516124806,0.34160944401665255,2.498881111896069,0.21492842371035464,0.27960691283485184,0.3384658478804898,0.1138523506828624,0.41743959158261085,0.09159815920341587,0.804226171105908,0.2045002711006687,0.2046112115732369,0.518451988697052,0.43079866863615807,0.28759787632816486,0.11389601892395189,0.0,0.0,,
47.0,0.6081220050197416,0.9043890913228292,13.704,54.7584,0.0,0.7269435115562615,0.5470952248286702,0.3277168880497174,0.3179949274737607,2.6838086053486436,0.1980085475084808,0.29822751962817323,0.3545232425989116,0.1138523506828624,0.41743959158261085,0.09159815920341587,0.804226171105908,0.2045002711006687,0.2046112115732369,0.518451988697052,0.43079866863615807,0.28759787632816486,0.11389601892395189,0.0,0.0,,
48.0,0.5916254543265714,1.2828737112064503,13.704,54.7584,0.0,0.734826197408413,0.5617801061892903,0.3281126285473927,0.3142932853553243,2.795629418845833,0.1965152196487962,0.3101602653718265,0.35663656003098176,0.1138523506828624,0.41743959158261085,0.09159815920341587,0.804226171105908,0.2045002711006687,0.2046112115732369,0.518451988697052,0.43079866863615807,0.28759787632816486,0.11389601892395189,0.0,0.0,,
49.0,0.6386909028627838,1.1521565414854136,14.6176,58.40896,0.9971592150692714,0.6971655454878326,0.5640961819789253,0.3024768745025557,0.3491519264885284,2.3077299179846373,0.21938099033017883,0.26059543326175894,0.32449193333764703,0.1138523506828624,0.40566991257399343,0.09019043549014977,0.7918664439919513,0.2045002711006687,0.20455572629485672,0.5165590047836304,0.4304289211804005,0.28726271024973876,0.11389601892395189,0.005749723212557783,1.4553702920675278,0.0038320657041754826,0.007572716905367416
50.0,0.6320811284845778,1.003261117258665,14.6176,58.40896,0.0,0.7167830572480031,0.5654597928423634,0.3154079007534902,0.32175954421741276,2.5360239790292995,0.2015701217882331,0.28368499056683955,0.34037173787390657,0.1138523506828624,0.40566991257399343,0.09019043549014977,0.7918664439919513,0.2045002711006687,0.20455572629485672,0.5165590047836304,0.4304289211804005,0.28726271024973876,0.11389601892395189,0.0,0.0,,
51.0,0.6105552240619743,1.0315880433437405,14.6176,58.40896,0.0,0.7276267326877028,0.5583655717025672,0.32321585070954173,0.32583357299161586,2.6989671225713594,0.20288500051748076,0.30015054900873556,0.3547555824625974,0.1138523506828624,0.40566991257399343,0.09019043549014977,0.7918664439919513,0.2045002711006687,0.20455572629485672,0.5165590047836304,0.4304289211804005,0.28726271024973876,0.11389601892395189,0.0,0.0,,
52.0,0.5912623284400073,1.5466788794645967,14.6176,58.40896,0.0,0.7398136486852607,0.575905638360356,0.3306573741395097,0.31943682315733873,2.86594586153294,0.1987780116749234,0.3177299801807518,0.36888220439529307,0.1138523506828624,0.40566991257399343,0.09019043549014977,0.7918664439919513,0.2045002711006687,0.20455572629485672,0.5165590047836304,0.4304289211804005,0.28726271024973876,0.11389601892395189,0.0,0.0,,
53.0,0.6423234563015795,1.2580753232154849,15.5312,62.05952,0.9971592150692714,0.6999582310979517,0.5357280958121973,0.3080690255263467,0.32085884258418806,2.3230915071195746,0.2012599296859269,0.26253115715918923,0.3248162171237263,0.1138523506828624,0.40438701977075764,0.08924663175239128,0.7835799055626436,0.2045002711006687,0.2046019619366213,0.519524872303009,0.43616258955258624,0.29275067895618506,0.11389601892395189,0.005495577719473313,1.4689463704125956,0.0036406402702869535,0.007290185480883858
54.0,0.6377370896125449,1.4964307041138487,15.5312,62.05952,0.0,0.7175487319347651,0.5667073663932066,0.310069308978408,0.3358926268272063,2.5604037912237145,0.21023182341105598,0.2858616293590921,0.3439398563692368,0.1138523506828624,0.40438701977075764,0.08924663175239128,0.7835799055626436,0.2045002711006687,0.2046019619366213,0.519524872303009,0.43616258955258624,0.29275067895618506,0.11389601892395189,0.0,0.0,,
55.0,0.604050306980703,0.941145503257698,15.5312,62.05952,0.0,0.7273109524714904,0.5489540734219951,0.3198321057354659,0.3145307088822344,2.701459300187689,0.19724381872447933,0.29955402403386705,0.35077147867580594,0.1138523506828624,0.40438701977075764,0.08924663175239128,0.7835799055626436,0.2045002711006687,0.2046019619366213,0.519524872303009,0.43616258955258624,0.29275067895618506,0.11389601892395189,0.0,0.0,,
56.0,0.5881032261490785,1.0891461590449825,15.5312,62.05952,0.0,0.7397561001782084,0.5412864223965705,0.3350014555496379,0.295346435164727,2.8525239132926505,0.18471674934883076,0.31653999961647283,0.3634327258091136,0.1138523506828624,0.40438701977075764,0.08924663175239128,0.7835799055626436,0.2045002711006687,0.2046019619366213,0.519524872303009,0.43616258955258624,0.29275067895618506,0.11389601892395189,0.0,0.0,,
57.0,0.6419950280878624,1.8143942479779944,16.4448,65.71008,0.9971592150692714,0.7006077310987708,0.5491714682192056,0.30657137380725186,0.3321202717997184,2.349487399170074,0.2083551759839615,0.2656790981661506,0.32818556900278123,0.1138523506828624,0.42317489181996115,0.09339657306428621,0.8200161335458696,0.2045002711006687,0.20468523878437048,0.5235176682472229,0.43442467077790325,0.29075656143785006,0.11389601892395189,0.004898906708981458,1.3747643568785861,0.0032932482492664616,0.006482881310373692
58.0,0.6341451142838956,1.1939364000748671,16.4448,65.71008,0.0,0.7199470150023972,0.5372122853696142,0.3162895155669489,0.31673217831668693,2.5550073400543187,0.19749787895271206,0.28616432304981887,0.34057295587554254,0.1138523506828624,0.42317489181996115,0.09339657306428621,0.8200161335458696,0.2045002711006687,0.20468523878437048,0.5235176682472229,0.43442467077790325,0.29075656143785006,0.11389601892395189,0.0,0.0,,
59.0,0.6148877917146525,1.4588488873312968,16.4448,65.71008,0.0,0.7340785148872474,0.5610578355678746,0.3259181224955798,0.3303412570446881,2.748076563161775,0.20447878057647897,0.3047130718616324,0.359710698852716,0.1138523506828624,0.42317489181996115,0.09339657306428621,0.8200161335458696,0.2045002711006687,0.20468523878437048,0.5235176682472229,0.43442467077790325,0.29075656143785006,0.11389601892395189,0.0,0.0,,
60.0,0.592470775070826,2.2562585261591614,16.4448,65.71008,0.0,0.7456905584219322,0.5816586457862978,0.33254676374155945,0.3159126066553018,2.937556510512396,0.1962547420252592,0.3241030059009249,0.37332645348068466,0.1138523506828624,0.42317489181996115,0.09339657306428621,0.8200161335458696,0.2045002711006687,0.20468523878437048,0.5235176682472229,0.43442467077790325,0.29075656143785006,0.11389601892395189,0.0,0.0,,
