round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_f1_best,fed_brier,fed_auprc,fed_auprc_lift,fed_auroc,fed_prevalence,fed_ece,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
13.0,9.346728485462835,1217.396131208823,47.59248,47.59248,1.0,0.28295888569791305,0.31438152732935754,0.24303532050011298,0.23442751995618738,2.0536042322048367,0.6760866229949262,0.11429290704260812,0.38132586279204417,0.5791298711068817,0.6593309515812535,0.22606757190185758,1.984859295677423,0.27282377919320594,0.28218645948945614,0.6051326394081116,0.38129616735703786,0.24401620684767075,0.11389601892395189,0.005861564101761746,1.1472905451173574,0.004587539921962517,0.007023899278531603,0.002959087306887678
14.0,9.308114837593228,1143.1335883885242,51.25344,51.25344,1.0,0.29066476990353257,0.31424805653792814,0.2391693326935281,0.23579325139943552,2.0688466683645554,0.6776345835076482,0.11429290704260812,0.3765699983007006,0.5718649286809372,0.6595429494695322,0.22391936868728607,1.965998204351607,0.27618621307072516,0.2834032354703415,0.6065064072608948,0.37648347232090856,0.24017672090304895,0.11389601892395189,0.00547262727970784,1.1165352893758609,0.004370345900555561,0.0064973624943845225,0.003004440726681091
15.0,9.265069982342599,1040.8334520620115,54.9144,54.9144,1.0,0.28532551522127353,0.3162265610713148,0.2381955723550616,0.2393588073209899,2.090680229356482,0.6797560740323649,0.11429290704260812,0.37520721776271326,0.579042352540459,0.6588978951005384,0.22425964631077333,1.9689858208346245,0.2743603701687534,0.28143021914648214,0.602699339389801,0.37543869491036014,0.23963961374343137,0.11389601892395189,0.005121043865332094,1.088974436504941,0.004088061460909324,0.006101203362787145,0.0020182985756773348
16.0,9.210729621486653,891.4675194481622,58.57536,58.57536,1.0,0.28694397951950196,0.31882580548969147,0.241849004166558,0.24257219583237302,2.1203543866608867,0.680239616920799,0.11429290704260812,0.38008132345486306,0.5806042183877778,0.6602557959768365,0.2209200039861434,1.9396639678306156,0.27458659704090516,0.2822085889570552,0.6116040349006653,0.380575400783489,0.24343414977028538,0.11389601892395189,0.005036287885172612,1.1164433678159185,0.003926235178059834,0.006104801889548369,0.0023567706085615694
17.0,9.29082912210192,961.5607347383275,62.23632,62.23632,1.0,0.28729427083441,0.3227031426426009,0.2417150251245587,0.2453235078779675,2.1436585818617426,0.6820910614619609,0.11429290704260812,0.3800989935123356,0.5925944208202252,0.6607780539605341,0.22163354002894017,1.94592877014362,0.2748744255637491,0.2829335161069225,0.6008526086807251,0.3804342460455931,0.24330852140109974,0.11389601892395189,0.0046543782959618096,1.0726794503316341,0.003589144334865798,0.0056882631576062985,0.0027723840259136837
18.0,9.30073246023993,975.3993403980224,65.89728,65.89728,1.0,0.2981827389338299,0.3197774509914964,0.2363706901614182,0.24320246342879345,2.124876182010142,0.681898304806428,0.11429290704260812,0.37367462768069426,0.5642990020731337,0.6622946426541106,0.2211552808290842,1.9417296839562854,0.2780773739742087,0.28266178266178266,0.6040038466453552,0.3738785579307875,0.23806431181453175,0.11389601892395189,0.005004861453096116,1.197559535568871,0.0037080617491449673,0.00627962945067115,0.0024132310925857377
19.0,9.296040349690697,1196.3676021820177,69.55824,69.55824,1.0,0.2993115282884299,0.31837264677439797,0.23018150319779912,0.24536999544688612,2.146770691554698,0.681194944518415,0.11429290704260812,0.3652763479126131,0.5513397214568594,0.6606453937061689,0.21813571973084253,1.9152181243182105,0.2774249782094384,0.28320251177394035,0.5942268967628479,0.36526001370290945,0.2316059695316024,0.11389601892395189,0.0043804797379355526,1.092819544066515,0.0032256221446210305,0.005524214824028302,0.001997183757099683
20.0,9.418258942627507,1068.5700160897673,73.2192,73.2192,1.0,0.2923590345370599,0.32616991065397144,0.2392483828921184,0.24885002781903234,2.169163998917685,0.6828524844181751,0.11429290704260812,0.3772531263917109,0.5804722307949642,0.6589681971291974,0.21726232722401623,1.9075497921405118,0.2722994418299223,0.2837291969623526,0.6094713807106018,0.3771937651218193,0.24092383465054995,0.11389601892395189,0.004038649424320939,1.043516897569134,0.0032031224180082583,0.004873502588892728,0.0019121363046787417
21.0,9.273971626128503,1315.2418845232835,76.88016,76.88016,1.0,0.2913407723026815,0.32341360462992497,0.23724741804477206,0.2510471038739077,2.1898900566081907,0.684260305101245,0.11429290704260812,0.3744295131073056,0.5785867143186736,0.6557431009765532,0.21967533174587106,1.9287358225624003,0.2718722659667542,0.2809179115971046,0.6053934097290039,0.3745024786546141,0.23909253534769453,0.11389601892395189,0.004002222257949869,1.0682680993486429,0.0030132407494078265,0.005003535767108267,0.0022189294963252527
22.0,9.527149738965853,1474.282196678727,80.54112,80.54112,1.0,0.28831157792503437,0.32546928597923086,0.24282922073409627,0.2494558072863245,2.1778211955289075,0.6849184180126623,0.11429290704260812,0.38125041344593613,0.5885887608420701,0.6555693036193774,0.21804551951935558,1.9144261720415714,0.2688935281837161,0.28023149558330795,0.6171331405639648,0.3816530653845293,0.24496767864626998,0.11389601892395189,0.0036998136270650224,1.0220975513711892,0.002841091301183085,0.004578206984241102,0.0021036221824665626
23.0,9.240554311787003,1222.4084928480727,84.20208,84.20208,1.0,0.2915013717158628,0.326271683117469,0.23893059540510234,0.24805416488649099,2.1611389511214463,0.6864274129260475,0.11429290704260812,0.37689639970334793,0.5840305395588955,0.6579300437338355,0.21902517728665083,1.92302750663211,0.27340201617370113,0.283797883440155,0.6134886741638184,0.37687698770249767,0.2409082552763777,0.11389601892395189,0.0042285131745418,1.2056531131383963,0.002902833186597093,0.005587746027555048,0.0033791366293824897
24.0,9.277240341144154,1209.4921349192086,87.86304,87.86304,1.0,0.2899218252711915,0.32716658876686927,0.2418203950034854,0.25199564169614874,2.194888139660612,0.6859194057893563,0.11429290704260812,0.38050369026377484,0.5818288657654599,0.657791058555792,0.21799516116892012,1.9139840288401564,0.27202072538860106,0.2824601366742597,0.6096166968345642,0.3805896910308226,0.24376266310214006,0.11389601892395189,0.0035673534727217854,1.0531035449457704,0.002428090744668288,0.004727235239720634,0.004242256581378373
25.0,9.438150157014714,1102.0558161437864,91.524,91.524,1.0,0.29336580585714545,0.33069172329242635,0.2371346954956389,0.2524429925551888,2.2065434967842026,0.6869783847063854,0.11429290704260812,0.37451425787448084,0.5686690641159273,0.657309009015476,0.221739935660046,1.9468629172025866,0.2714029583146571,0.28444444444444444,0.5980129837989807,0.3748813765962985,0.23919084873858368,0.11389601892395189,0.0037325057870135512,1.1343390549700416,0.0025677796253098235,0.004937352628895293,0.00296024324190831
26.0,9.37358127228754,1201.1398028427527,95.18496,95.18496,1.0,0.29939540638623857,0.3267826388656586,0.2344547390707604,0.25197991494602834,2.1996692234520934,0.684845012802693,0.11429290704260812,0.3713671394108421,0.5726470593347809,0.6575588560502087,0.2216202102209986,1.9458117352545385,0.2734218878570589,0.2825588066551922,0.596243143081665,0.3714822894167099,0.23662193927310513,0.11389601892395189,0.003668440575327728,1.1509723772378493,0.002301205631306877,0.0050899083589422845,0.0026868703028964823
27.0,9.580624144273493,1864.518571026226,98.84592,98.84592,1.0,0.2949474381872003,0.3328508112734425,0.23774093346211894,0.25135245322202515,2.1903109543071597,0.6877674398580048,0.11429290704260812,0.37545145387368645,0.5817574731908531,0.6558868172979033,0.22209509862750126,1.9499812260847647,0.2717800931057415,0.2784346846846847,0.6018046140670776,0.37528597251404994,0.2397540379783308,0.11389601892395189,0.003922097724563972,1.2699544211482134,0.002433904846749282,0.005486217690255918,0.0027429983478610555
28.0,9.513676861950824,1597.8989030615362,102.50688,102.50688,1.0,0.2961321459414335,0.3375347489056849,0.23631027603886123,0.25753994301207106,2.2394543960159536,0.6910327632905254,0.11429290704260812,0.37387446463727037,0.5747996695493016,0.6574250663451865,0.22091693303330961,1.9396370050547187,0.27462887989203777,0.2802479116141202,0.5889776349067688,0.37391153574919833,0.23851032056430382,0.11389601892395189,0.0035125881851090597,1.1757321640616283,0.00230217227976083,0.0047918120638399,0.003001455594174304
29.0,9.291235996828377,1691.1375935762615,106.16784,106.16784,1.0,0.2961888086517053,0.333077105342575,0.23608701088483788,0.25594053348525914,2.2278304757367797,0.6896541625729751,0.11429290704260812,0.373372614710062,0.5821970162191193,0.6542998763778607,0.21933757608724042,1.9257703487748032,0.27083793942073847,0.2814395471087748,0.5922567248344421,0.37386459956633994,0.23861871542109334,0.11389601892395189,0.0033899077660232103,1.1687036100847763,0.002233493973898644,0.004619451751506169,0.0029819187686899633
30.0,9.437146277269509,1588.3607108642286,109.8288,109.8288,1.0,0.2965619432795514,0.3365880106704887,0.23953643675498482,0.2573918621102379,2.2413990292444614,0.6907609073439347,0.11429290704260812,0.3780499021945018,0.5920398493261468,0.6541678435960826,0.2201813610097112,1.933178728193527,0.27242744063324537,0.2797672915319974,0.5893254280090332,0.3781455454570645,0.2419449538364533,0.11389601892395189,0.003258194513952798,1.1578618105086207,0.002070729509607701,0.004523893158698214,0.003389346199131021
31.0,9.583031453549335,1438.3399894842498,113.48976,113.48976,1.0,0.2983583333359796,0.34004617931733916,0.23752707448349505,0.25643712837012456,2.2379635277129637,0.6915000316174967,0.11429290704260812,0.3757715230227731,0.586754964288392,0.6540119041087357,0.21943333141310656,1.9266110746120257,0.27304134626100524,0.27917003503098897,0.5931252241134644,0.3756638661719177,0.24004753184865685,0.11389601892395189,0.003149376472497897,1.1528443182269257,0.002054422981486118,0.004321121508374038,0.0030381661229987597
32.0,9.389790815979241,1282.2913864420857,117.15072,117.15072,1.0,0.29580287864832683,0.33609352578192797,0.23812949298598513,0.2588584254163955,2.254241291229548,0.6890107170029152,0.11429290704260812,0.3761286719460284,0.5911625966423149,0.6541647438815023,0.215305401246919,1.8903681031263957,0.2694153577661431,0.27826806398234966,0.6005192399024963,0.3764192100631746,0.24088817118276315,0.11389601892395189,0.0030860206571317827,1.1615596410429134,0.0019096988985478037,0.004349835844423035,0.002818110312491079
33.0,9.329465233396052,1680.917062200348,120.81168,120.81168,1.0,0.30096770386441224,0.34115151567413227,0.23348673999455996,0.2602766835795503,2.2723255039587067,0.692221960294382,0.11429290704260812,0.3705158551885391,0.5689365083113875,0.652091649750424,0.21297270170723337,1.8698871454799026,0.2685922219695247,0.27961736571008095,0.6006432175636292,0.3705829990873688,0.2364244858217264,0.11389601892395189,0.0030460244958599634,1.1780846023957565,0.001867874808856745,0.004315430976409623,0.0027767967844498412
34.0,9.340539346562284,1658.1815958592301,124.47264,124.47264,1.0,0.3034171867843746,0.33729160744237086,0.23345344571639934,0.2619615417858893,2.285715956518591,0.6921152427568456,0.11429290704260812,0.37042578936290904,0.5813080524924089,0.6532270488473353,0.21169909927630456,1.8587049949274836,0.2731432594156987,0.28358620689655173,0.5874336957931519,0.37053055894099457,0.23612170674321253,0.11389601892395189,0.00278366688808326,1.1106339861562446,0.0017960540017041872,0.003845463372850991,0.0023183248795511325
35.0,9.43819294639564,1284.7670004941726,128.1336,128.1336,1.0,0.30304442463616016,0.34291423555046596,0.2366656086511436,0.2637438414762198,2.296722563263106,0.6953288948862961,0.11429290704260812,0.37490405406306077,0.5768567859766369,0.6546101866710867,0.2125232846124232,1.8659412911905597,0.27472527472527475,0.28062797869358,0.5944255590438843,0.37475468691482877,0.23917913303618615,0.11389601892395189,0.0028229151607723174,1.1592579638436291,0.0017332262139044443,0.003997439201288183,0.0022338933458132754
36.0,9.544652981317242,1535.2194432849526,131.79456,131.79456,1.0,0.30347250447687674,0.3429965923827313,0.2356836474550093,0.2684491326649377,2.3375511186595657,0.695413175472961,0.11429290704260812,0.3734579111662601,0.5840152561274445,0.6504257351305687,0.20991915628420685,1.8430772055726494,0.27288468198083804,0.27822969805597686,0.5930027961730957,0.37317767899939613,0.23830339132999495,0.11389601892395189,0.0025169655023966884,1.0606395128816075,0.001647275678770935,0.0034578319197132975,0.002916783651735146
37.0,9.485215566137175,1412.2363515860652,135.45552,135.45552,1.0,0.3056768017267423,0.34796629605410756,0.2344392932394357,0.26870618306667854,2.3391089515230203,0.6960554507578754,0.11429290704260812,0.37216519829467487,0.569795677285864,0.6497135160958515,0.21203589880033313,1.8616620739124254,0.2713214620431115,0.27769066286528865,0.5948968529701233,0.3720515577195785,0.2373950615893931,0.11389601892395189,0.002636248871754243,1.13733345228502,0.0017133741256624246,0.0036416645032209967,0.002770754335108299
38.0,9.598724359084674,1538.966506540728,139.11648,139.11648,1.0,0.3086900579699707,0.3470442762027536,0.23300526414600833,0.2685746100935571,2.3393608402873274,0.6938078999268176,0.11429290704260812,0.37033583709333684,0.5720118463763404,0.6478127384866436,0.213890142885044,1.877942222263782,0.2684166962279768,0.275852150151014,0.5929916501045227,0.37047896527717233,0.23628878374501838,0.11389601892395189,0.0026987173984566537,1.1932281017434434,0.0016447542072630607,0.0038542964408726467,0.0028529994067896776
39.0,9.448593709914501,1228.5394963121146,142.77744,142.77744,1.0,0.3025666887218736,0.34717794697856297,0.23711416763048088,0.26601394511432075,2.314502029730561,0.6970863894487326,0.11429290704260812,0.37570780329230413,0.585774824470591,0.6495202670884755,0.21608577024356537,1.8972196946395936,0.2703259005145798,0.274751435373197,0.6012749671936035,0.37576986451748723,0.2404341179443994,0.11389601892395189,0.0025846790725164654,1.1704877249248966,0.0015449706289653164,0.003730833868328178,0.002892299266865842
40.0,9.294102089401546,1229.5005458191617,146.4384,146.4384,1.0,0.30394100779528277,0.34739309228871235,0.23784147393400687,0.2701932158669228,2.3524026145626244,0.6979159994844104,0.11429290704260812,0.3765105307683657,0.5787536277387012,0.6507472771831039,0.2144258125730637,1.8826453689855072,0.2674641688297032,0.27380195754417186,0.5756070613861084,0.37647983280922065,0.24093907176828314,0.11389601892395189,0.00237859425147423,1.1055541270579852,0.0013933436562545262,0.003465116389199616,0.0030580778342166022
41.0,9.633128547199664,1547.4767487959668,150.09936,150.09936,1.0,0.29798541198955336,0.3490018806064269,0.2387289488553335,0.2772634446922468,2.4151740701722186,0.6993980745304649,0.11429290704260812,0.3774328351459717,0.5728415850013265,0.6507743588999633,0.20836476195929177,1.82942971956216,0.2697592612949324,0.27406111185893123,0.5969109535217285,0.37740012698861336,0.24161331323362265,0.11389601892395189,0.002679024213026659,1.272695569006828,0.001488861456998427,0.00400020882490488,0.0025887864540841987
42.0,9.301937034535595,1295.3781109289357,153.76032,153.76032,1.0,0.30461059345831704,0.3550315511777912,0.23544071417407014,0.2729462541390415,2.3791257057634794,0.7004014147825528,0.11429290704260812,0.37375480944202966,0.5728673606583919,0.6520981127180712,0.21609905617654432,1.8973363443092173,0.27055702917771884,0.2770911181373958,0.6030048727989197,0.3736267417535801,0.23868871791623614,0.11389601892395189,0.002451731404515211,1.1932157173469022,0.0013700225280780824,0.003652226099713196,0.003592838437692039
43.0,9.435796839322354,1514.700136202362,157.42128,157.42128,1.0,0.3023124075926781,0.3501319012586344,0.23603986225792428,0.27307289334445733,2.3774579755389333,0.7006297666874371,0.11429290704260812,0.3741574609202356,0.5814760155247597,0.6522929680552703,0.21439193656826366,1.8823479397590943,0.27123695976154993,0.2775370880924249,0.5814772844314575,0.37441555307390134,0.239215443394629,0.11389601892395189,0.0024470979296703347,1.2216636150096747,0.0013866013524952202,0.003627974240143005,0.00311078677564721
44.0,9.396591077635405,1411.2057514621645,161.08224,161.08224,1.0,0.3052749037993135,0.3515276965785192,0.23656229462745215,0.2674773353140381,2.3254835665838147,0.6931792616093575,0.11429290704260812,0.3753924270458433,0.5893494828309742,0.6432685694613911,0.21174830506010311,1.8591370186651297,0.26962184393922084,0.2786995818157292,0.5895861387252808,0.37533557130169803,0.24000219964627695,0.11389601892395189,0.002833098268134563,1.4493201973346004,0.0013281123542204362,0.004515111263589953,0.0028740631014735362
45.0,9.448836763929632,1544.2185149202382,164.7432,164.7432,1.0,0.3070977693178593,0.35756797590283257,0.23710676421357102,0.27340969349487454,2.3841360187591834,0.6974694592067343,0.11429290704260812,0.3761927544174084,0.5913015198970923,0.6486671553590502,0.2129430096383354,1.8696264509518719,0.2700942189135745,0.27476538060479666,0.5792208909988403,0.37636355705125396,0.24091171532064198,0.11389601892395189,0.0025364997126317984,1.329202462815374,0.0012641180946135451,0.003962586890494728,0.002629354501251614
46.0,9.40735793874037,1801.8032424528635,168.40416,168.40416,1.0,0.30878092147157815,0.35374317948980605,0.23462696108322917,0.27588610188412077,2.401866126975681,0.6966500507636835,0.11429290704260812,0.37315125882051625,0.5681535877093729,0.6473632924219533,0.21437621376392685,1.882209894509705,0.2688222799150342,0.27262507026419336,0.5951855182647705,0.37332879389272533,0.23856979052123772,0.11389601892395189,0.002339096762597079,1.2537768154197693,0.0012576555055941567,0.0035555904708603676,0.002570863844819813
47.0,9.553771107201433,1543.2921852497543,172.06512,172.06512,1.0,0.3102255474288063,0.3515808379055768,0.23213615891147632,0.2757448965552246,2.3935537400083864,0.6928023744389524,0.11429290704260812,0.3695976857485859,0.5607536193486302,0.6465353172443673,0.20754265742906217,1.822211692646061,0.2703555393762893,0.2762397322786736,0.601789653301239,0.36976630755870926,0.23570008453124797,0.11389601892395189,0.0021853600657026242,1.1968869409574836,0.001215555428912119,0.0032748439531693077,0.003490047229814126
48.0,9.552686891980285,1494.2747561530307,175.72608,175.72608,1.0,0.30351662067278357,0.3490460551934288,0.23384957606667095,0.27385286258852515,2.380727786674011,0.6968039360804741,0.11429290704260812,0.3715690618791322,0.5781668812511057,0.6495048438122846,0.21805861729546339,1.9145411697055068,0.2672150411280846,0.27455919395465994,0.6097647547721863,0.37154539362120337,0.2372453052886687,0.11389601892395189,0.002397091313476762,1.3431162392298575,0.0012314177695018796,0.003712230505144411,0.002532679500723856
49.0,9.531386395490545,1686.7818668507903,179.38704,179.38704,1.0,0.30948053688709665,0.35327894964653345,0.2371376782321665,0.2769545519926645,2.4060479367943644,0.6954317618475924,0.11429290704260812,0.376648833653169,0.5833564408456893,0.6444819132030724,0.21115036407576848,1.8538871338141598,0.2680730030812989,0.27494876241526095,0.6173104047775269,0.3760014427383795,0.24080405408519306,0.11389601892395189,0.0024566040488432747,1.4089929353467596,0.0011710730306766564,0.0039080700447586955,0.0032622922740301384
50.0,9.588163493538802,2697.1244418728174,183.048,183.048,1.0,0.3061742080088324,0.3507237160490585,0.23429463449338725,0.2777950816321412,2.425430555976669,0.6999544379273898,0.11429290704260812,0.37244306546272227,0.5749975418784155,0.6471981541864795,0.20966341223628857,1.8408317886534764,0.26977711052084535,0.2754437869822485,0.607241690158844,0.372260872924674,0.2379131920279756,0.11389601892395189,0.0022483725775903716,1.3197556240957056,0.001179047587045248,0.0034551863162852344,0.002847283914392578
51.0,9.642727110762614,1418.8951947688854,186.70896,186.70896,1.0,0.3100154902051801,0.3525537174075095,0.2322802039587633,0.2777662262925816,2.4180507177803077,0.7000110294195417,0.11429290704260812,0.37026357762546036,0.581851962940442,0.6478087603104413,0.20612830116016806,1.8097937321040118,0.2703421593519526,0.27697350450696534,0.5741792321205139,0.370159370531175,0.23598578106760432,0.11389601892395189,0.001985364120134397,1.189148722196478,0.0010987470337187558,0.002989380746925515,0.0026436861352611314
52.0,9.492788472084076,3050.137881283643,190.36992,190.36992,1.0,0.31423125159284,0.35295649145485586,0.23292797897471962,0.2732225240464722,2.377239712875816,0.6982749118551006,0.11429290704260812,0.37124401440861415,0.5792650202817575,0.6466572351680415,0.2104092410178644,1.847380119215178,0.2716582673386129,0.27735874024083634,0.569791853427887,0.37122185513803924,0.23685585648630642,0.11389601892395189,0.002092508389065154,1.278164775049845,0.001043661885220533,0.0032836876144786403,0.0027927042210348727
53.0,9.504134380803539,1679.528067231337,194.03088,194.03088,1.0,0.3086336429524845,0.35097988819692455,0.23361745051923646,0.276391577189677,2.4100839780309653,0.7023533852300586,0.11429290704260812,0.3716190031213423,0.5843348833678677,0.650990535755672,0.21353984869165712,1.874866660916719,0.27038327526132405,0.27759330588391545,0.583649754524231,0.37227777296538395,0.23771751504901767,0.11389601892395189,0.0020000732375222052,1.2485778521913744,0.0010459498616313635,0.0030802683955377737,0.002821921522588252
54.0,9.569732125273116,2131.147996963953,197.69184,197.69184,1.0,0.310620996852591,0.3529713404081224,0.2348795576695195,0.2800738209066406,2.4398289594170297,0.7015524540215374,0.11429290704260812,0.37353399124535047,0.5808895001594352,0.6500789435811287,0.21113671307803272,1.853767278898556,0.27014652014652013,0.2757135164243404,0.5912805795669556,0.3737555151722129,0.23890862893690754,0.11389601892395189,0.001969326326021675,1.254819349308491,0.0009800596175889196,0.0030920017750478176,0.002292150276095293
55.0,9.350048764574964,2691.3650853283143,201.3528,201.3528,1.0,0.31003978887026634,0.3551679258979968,0.23425110752210507,0.27395933125699967,2.3872487227060883,0.7025681667477957,0.11429290704260812,0.37264772954022535,0.5820156761755,0.6505321921296966,0.21253510408655765,1.866045065442251,0.26967592592592593,0.2741383846356222,0.5800806283950806,0.37290174966249884,0.2382140206806246,0.11389601892395189,0.0019199232006473982,1.2479734385515258,0.0010699041251001516,0.0028853370652764405,0.0025263841819205763
56.0,9.363725916983718,2425.7142977852814,205.01376,205.01376,1.0,0.30761010734208316,0.35205323859770826,0.2324993756128663,0.27783781218811854,2.422802995193659,0.7026441557533377,0.11429290704260812,0.37019360308545424,0.5737900333701196,0.6474712679047421,0.20692649789334705,1.8168018500410572,0.2717024985473562,0.2760263416001121,0.5936372876167297,0.37027138157965794,0.2361800606675399,0.11389601892395189,0.0017530815626274517,1.1620097496634116,0.0009301355527219681,0.0026910356925439697,0.0025645572253133113
