round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_prevalence,fed_brier,fed_f1,fed_auroc,fed_auprc,fed_auprc_lift,fed_f1_best,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
17.0,0.6199475165116245,0.7113504317858477,9.1104,36.39808,0.5412350858791136,0.5656540216879815,0.1139152873056832,0.2125338330760677,0.3033936072646946,0.7013460224315758,0.266400700518583,2.3642731840251887,0.3253502205552338,0.3382718905481116,0.43072386392197776,0.09780478756255986,0.8587199841274865,0.2045002711006687,0.20455572629485672,0.517043948173523,0.42928424346032407,0.2860320290397027,0.11389601892395189,0.006005292110644484,0.7258784678997472,,0.006005292110644484
18.0,0.6061740972535286,0.9764113954118587,9.6064,38.37952,0.5412350858791136,0.5940268900029962,0.1139152873056832,0.21576764383391187,0.3011835695683779,0.7085421735267543,0.2807674477433075,2.5092049766575544,0.3315101291620237,0.342176178208248,0.41758007014541143,0.09224743019025788,0.8099267302033734,0.2045002711006687,0.20455572629485672,0.5181309580802917,0.43481873707872337,0.29134783160974037,0.11389601892395189,0.0063172338928474125,0.7915412734728307,,0.0063172338928474125
19.0,0.5942268994744162,0.9686471461165901,10.1024,40.36096,0.5412350858791136,0.5497164820827978,0.1139152873056832,0.19173878978866482,0.31746856424526404,0.7129511802135406,0.28881234342933937,2.5796175020835292,0.3378113516562205,0.3073884421165061,0.39590863527272396,0.08770910654723521,0.7700805293800337,0.2045002711006687,0.20454648167397296,0.5172489285469055,0.43994845925030696,0.29672997345058194,0.11389601892395189,0.008655950906340843,1.1350605294574052,,0.008655950906340843
20.0,0.6415307938868551,1.2089535835405552,11.016,44.01152,0.9971592150692714,0.5417245462085717,0.1139152873056832,0.21848661204282294,0.28605675092847416,0.6761121636201209,0.23869595057897278,2.104247817378113,0.30314420732295366,0.3463925993418997,0.38947032729823505,0.08665754557700012,0.760847889115959,0.2045002711006687,0.20455572629485672,0.5120847225189209,0.43168769295115167,0.2890754252041224,0.11389601892395189,0.007832200743753407,1.5373084570746869,0.010476522893166685,0.006694947733192442
21.0,0.6379131317019053,0.7347861675218952,11.512,45.99296,0.5412350858791136,0.5622108917125589,0.1139152873056832,0.21290360463600896,0.2922931495296443,0.6913793668861085,0.2548101887803935,2.252959460310603,0.3173799408182099,0.33692501018742776,0.40460111341747723,0.08892258600098504,0.7807348039123163,0.2045002711006687,0.20451875282422052,0.509784996509552,0.43201484287611297,0.28929224857763763,0.11389601892395189,0.00519271341004169,0.7279821166885085,,0.00519271341004169
22.0,0.6188354863618251,0.7718876822244762,12.008,47.9744,0.5412350858791136,0.5600888070026918,0.1139152873056832,0.21580644991254017,0.2994326844554498,0.7052592522797685,0.2745111533620422,2.438186879682106,0.33093541758772277,0.345080529617033,0.39774838489811026,0.08790425038879748,0.7717938802364194,0.2045002711006687,0.20451875282422052,0.5109358429908752,0.4294436256174796,0.28686404460443615,0.11389601892395189,0.00568359061150713,0.8257819351856597,,0.00568359061150713
23.0,0.5978324369896555,0.7776760305064672,12.504,49.95584,0.5412350858791136,0.5856111597794255,0.1139152873056832,0.20487615092907913,0.3128102273629789,0.7141422921559538,0.2877205695788749,2.5644670573052677,0.33711878193953926,0.32831771007167926,0.3957726117652917,0.08749958517685108,0.7682409447100548,0.2045002711006687,0.20453723788864786,0.5118107199668884,0.43459931917282707,0.29188270042730213,0.11389601892395189,0.0057032855627211975,0.8560880008153617,,0.0057032855627211975
24.0,0.5851717404082699,1.1344701188258512,13.0,51.93728,0.5412350858791136,0.5867252950870456,0.1139152873056832,0.20620546994745592,0.31767140933504323,0.7247349427193976,0.30474944886059485,2.7183633115164643,0.34999184748835854,0.33129701584316024,0.4153343332067177,0.09077291574011156,0.7969805845516026,0.2045002711006687,0.20450951154489178,0.5100276470184326,0.429061119506869,0.2864429289559352,0.11389601892395189,0.006636344778206901,1.036568408831954,,0.006636344778206901
25.0,0.6382153877664224,1.4253367833777622,13.4176,53.6064,0.4559241291901578,0.5440143497814445,0.1139152873056832,0.2122437301369265,0.2881620183236543,0.6809484190331103,0.24427128794937247,2.1546939058328936,0.3076195356319751,0.3351687616496609,0.4118877015824708,0.09000916404113504,0.7902748918839205,0.2045002711006687,0.20454648167397296,0.5147094130516052,0.4295134667937677,0.28691307304785163,0.11389601892395189,0.008875357668394366,0.5666053765453398,0.008875357668394366,
26.0,0.6337646223492748,0.9543764952001341,13.9136,55.58784,0.5412350858791136,0.5319568169402825,0.1139152873056832,0.20011545439761938,0.29897849531104875,0.6933143538644881,0.26076335526738376,2.3097436166576686,0.31470932884261094,0.31908500421316566,0.4150973744589241,0.09080492802369361,0.79726165042102,0.2045002711006687,0.2045649717514124,0.5167496800422668,0.42974284795997447,0.28687466748167373,0.11389601892395189,0.004711990929325015,0.7626812804955989,,0.004711990929325015
27.0,0.6121541746136738,0.8542500110184736,14.4096,57.56928,0.5412350858791136,0.5445607870458936,0.1139152873056832,0.20407598362836932,0.31024768183924806,0.7093083924565168,0.2787950921466216,2.4742548988924407,0.328638212812861,0.3261125454726844,0.42054829157034757,0.09190229627641897,0.8068964757915017,0.2045002711006687,0.20458346517199294,0.5157982707023621,0.4290216187717054,0.28616205858187344,0.11389601892395189,0.005255920172970862,0.8741135653108358,,0.005255920172970862
28.0,0.600364113786277,1.0426174589827368,14.9056,59.55072,0.5412350858791136,0.5690202741522691,0.1139152873056832,0.20281031168996655,0.31626668375392347,0.7193482216722515,0.29441753365512713,2.6313908683304743,0.3402884962888371,0.3257460001645313,0.42658922115542397,0.09294914159591858,0.8160877129338516,0.2045002711006687,0.20454648167397296,0.5157531499862671,0.4351260658299007,0.2917139757457701,0.11389601892395189,0.005806305031342595,1.0010749731445685,,0.005806305031342595
29.0,0.5778346858717853,1.0953406603928502,15.4016,61.53216,0.5412350858791136,0.5645846175242644,0.1139152873056832,0.20172636508875544,0.3193912199121892,0.7297032585101212,0.3150380690888228,2.8233585401102483,0.35265190112724815,0.3255971526934341,0.4441026461824141,0.09813349197456901,0.8616059885297003,0.2045002711006687,0.20453723788864786,0.5151968002319336,0.4341426536285605,0.2903367294711694,0.11389601892395189,0.006347580676585026,1.1339137020986527,,0.006347580676585026
30.0,0.6387245956990129,1.3078715417884617,16.3152,65.18272,0.9971592150692714,0.5827788208293093,0.1139152873056832,0.2139390019732996,0.2878978122163557,0.6801074406711092,0.2475329398121675,2.1794372099754202,0.3086330530664047,0.337671162615328,0.434159389281433,0.09557949282942459,0.8391820340379307,0.2045002711006687,0.20453723788864786,0.5152808427810669,0.43350659176798007,0.2897675528330389,0.11389601892395189,0.00531566349021656,1.343820293666795,0.007370334148591938,0.004544523429264703
31.0,0.6340784272596844,1.1749098959499773,16.8112,67.16416,0.5412350858791136,0.5468649089737788,0.1139152873056832,0.2068788070495307,0.3013765440121678,0.6996661300387088,0.2653201301145191,2.34992314349919,0.32325423695402083,0.330200686361867,0.4539019608719138,0.10299552879019366,0.9042943709820406,0.2045002711006687,0.20455572629485672,0.5178368091583252,0.4333569881504342,0.2892856456600955,0.11389601892395189,0.0045402901192834405,0.846458102343604,,0.0045402901192834405
32.0,0.6081660465612777,1.0639038160247407,17.3072,69.1456,0.5412350858791136,0.5685272783995711,0.1139152873056832,0.20625803101486612,0.3050607504671482,0.7098335214148931,0.28075088372928136,2.500403237753614,0.3375426595286877,0.3293359865245086,0.4509625404387258,0.10033962002732529,0.8809756563512708,0.2045002711006687,0.20454648167397296,0.5177558660507202,0.4320799331341291,0.2882072413811309,0.11389601892395189,0.0048409810787816265,0.9242765696253628,,0.0048409810787816265
33.0,0.5875651852229649,1.0805072655852896,17.8032,71.12704,0.5412350858791136,0.5735502786682569,0.1139152873056832,0.20278230345465895,0.31452140638998355,0.72225786523648,0.29716854673313126,2.6559996364557836,0.34415181789992316,0.32297577797110355,0.44970573794566177,0.10029050859976132,0.8805444610555271,0.2045002711006687,0.20452799493876814,0.5132529735565186,0.4320867356953321,0.2882508486832105,0.11389601892395189,0.005728863258953655,1.1280018204124644,,0.005728863258953655
34.0,0.577229694363901,1.5830861898643003,18.2992,73.10848,0.5412350858791136,0.5596922722499919,0.1139152873056832,0.19174491835182747,0.32065104752614354,0.7310791418822761,0.31335346507248,2.8025866257766805,0.3546929996873289,0.30882171314109713,0.4567326905035638,0.1041502287055589,0.9144325648036896,0.2045002711006687,0.20463425715583825,0.5255674719810486,0.43199587016180296,0.28808300554676963,0.11389601892395189,0.006728491835512757,1.380523593048565,,0.006728491835512757
35.0,0.6424233969143753,1.83332934326796,18.7168,74.7776,0.4559241291901578,0.5833269846308815,0.1139152873056832,0.21989577965374044,0.28812528694783834,0.6863917061858167,0.2528795959975378,2.2341417740848404,0.3148886071520843,0.34577299487040347,0.471654804339239,0.1109759673251941,0.9743621276112601,0.2045002711006687,0.20458346517199294,0.5156194567680359,0.4294277519337143,0.2856287269184457,0.11389601892395189,0.0071834254215183205,0.5316477045416832,0.0071834254215183205,
36.0,0.635395986963944,1.5315424184931632,19.2128,76.75904,0.5412350858791136,0.5588637473254757,0.1139152873056832,0.20940523773787192,0.3036220483189052,0.7027048453722974,0.2736882953503356,2.430459462719918,0.32470381305923346,0.3344707244390418,0.5044403725098938,0.1354532892547495,1.1892714998685894,0.2045002711006687,0.20453723788864786,0.5155137181282043,0.42660955252636124,0.28271883371170786,0.11389601892395189,0.004229749550048666,0.896433036075905,,0.004229749550048666
37.0,0.6123477193942618,1.2905937902012439,19.7088,78.74048,0.5412350858791136,0.5481999972346926,0.1139152873056832,0.20779820972176943,0.30848827279701935,0.7132777620101005,0.29174437136109327,2.6010631782528595,0.333071209345413,0.3331702661269322,0.49895401574675086,0.13169163434386832,1.156244402465011,0.2045002711006687,0.2045649717514124,0.5146763324737549,0.425705972969505,0.2820324985174206,0.11389601892395189,0.004221530035888285,0.9162971137557179,,0.004221530035888285
38.0,0.5851785196505748,1.26757612342022,20.2048,80.72192,0.5412350858791136,0.5808646208809761,0.1139152873056832,0.1992121777823383,0.3134653384844875,0.7290217354739655,0.3109801609614746,2.778608045033425,0.35048590864161855,0.3212425841485904,0.49367409746476476,0.12298983083924407,1.0798431060295803,0.2045002711006687,0.20455572629485672,0.5148831009864807,0.42641759553537123,0.2827518698673194,0.11389601892395189,0.0055849685349685955,1.2485299204709008,,0.0055849685349685955
39.0,0.5692450725158698,1.5717390911019833,20.7008,82.70336,0.5412350858791136,0.6034733008498835,0.1139152873056832,0.20506714655893518,0.3224418828220041,0.738007186437202,0.3218056402834125,2.8810499361854385,0.35864657882817425,0.33036306475906263,0.5025059372711137,0.12295725939448074,1.0795571307595837,0.2045002711006687,0.20453723788864786,0.5166426301002502,0.43076191407948167,0.2864836642325983,0.11389601892395189,0.006149689037420563,1.4278257513651624,,0.006149689037420563
40.0,0.6352094226922449,2.0991103073898794,21.6144,86.35392,0.9971592150692714,0.5941318514791383,0.1139152873056832,0.2273715593750434,0.28690224881286924,0.6857106550862978,0.2555870070075787,2.250622843297523,0.3110655828986743,0.3587662208776349,0.5105314622535833,0.12834935390527993,1.126899386983653,0.2045002711006687,0.20454648167397296,0.5107330679893494,0.4255478139180195,0.28190849837806425,0.11389601892395189,0.004724655354051055,1.5043425124604255,0.006613480896549567,0.0040980657501402395
41.0,0.636977897074696,1.3931400120789053,22.1104,88.33536,0.5412350858791136,0.5608236943244693,0.1139152873056832,0.2195065705807225,0.29369617427975664,0.705835440200662,0.2801775044898334,2.488523603718566,0.3258629484322286,0.3496218923151607,0.5142319441876687,0.12996204106803483,1.1410586805041025,0.2045002711006687,0.20451875282422052,0.5112189650535583,0.42807860799293895,0.28404605644123837,0.11389601892395189,0.0032341054547501474,0.7839335878379643,,0.0032341054547501474
42.0,0.6064830991528923,1.3989995546266911,22.6064,90.3168,0.5412350858791136,0.5758107551447103,0.1139152873056832,0.20870433296245972,0.30878345701366344,0.7155177858233964,0.292201428435855,2.6082219767363064,0.3387677829949191,0.332343486800528,0.5004590840436282,0.12126250201578787,1.0646772658204546,0.2045002711006687,0.20453723788864786,0.5092354416847229,0.42873915441803356,0.2847983196201781,0.11389601892395189,0.004052332481331644,1.0054146198090166,,0.004052332481331644
43.0,0.5884869050536211,1.6152285733817027,23.1024,92.29824,0.5412350858791136,0.5744399140904343,0.1139152873056832,0.20764304586874943,0.3160247074439849,0.729942140101977,0.3089430236295814,2.7666160471138688,0.35027884839191625,0.33422366440708423,0.5240879071023321,0.14861560643749572,1.3048358304492278,0.2045002711006687,0.20451875282422052,0.5106824636459351,0.42935076357584084,0.2848779833575136,0.11389601892395189,0.004530500819732976,1.156177598517388,,0.004530500819732976
44.0,0.5692910146069452,1.5638498762193844,23.5984,94.27968,0.5412350858791136,0.5907408645090175,0.1139152873056832,0.2106118294539854,0.31858258138913165,0.7386960341683657,0.3236221407478472,2.900371903404678,0.3593358193879099,0.3380004267221945,0.527347903280271,0.14961450575042756,1.3136061046200818,0.2045002711006687,0.20455572629485672,0.5103163719177246,0.4321336254865236,0.28716344190344745,0.11389601892395189,0.004755145301085277,1.2467738304985687,,0.004755145301085277
45.0,0.6417170150402798,2.175504624127815,24.016,95.9488,0.4559241291901578,0.5771088363600766,0.1139152873056832,0.22874695649502255,0.28831731056901694,0.6900474021264219,0.2578965619990983,2.268243939325197,0.3173884290749308,0.35994557972971175,0.5358539593193961,0.15527074887484973,1.3632675693302647,0.2045002711006687,0.20457421804375336,0.5120028853416443,0.4309019103906519,0.28599860944336347,0.11389601892395189,0.006175475053033961,0.5234804549254477,0.006175475053033961,
46.0,0.6318151505640015,1.4917120522118439,24.512,97.93024,0.5412350858791136,0.5739490447350332,0.1139152873056832,0.21524944607772628,0.3043835995838671,0.7079086142226008,0.2796444723782774,2.4801703696176327,0.329758573879262,0.3435645665698759,0.5319206474071402,0.1555408037876519,1.3656386347577796,0.2045002711006687,0.2046204620462046,0.5129839777946472,0.4321674142703897,0.2870903009534464,0.11389601892395189,0.0032655357244559848,0.8804318482289091,,0.0032655357244559848
47.0,0.6110737758793482,1.5893044010912718,25.008,99.91168,0.5412350858791136,0.547737841436881,0.1139152873056832,0.20084031350397644,0.313794273806147,0.7201149549722746,0.29690991284764906,2.6455957331133697,0.3417408074595657,0.3228950630150728,0.5057292514016106,0.13099272157142455,1.1501079915610404,0.2045002711006687,0.20455572629485672,0.5115936398506165,0.43166673192740795,0.28709846240497566,0.11389601892395189,0.003977737387896674,1.0941386478953063,,0.003977737387896674
48.0,0.5849868197536672,1.8337146281210361,25.504,101.89312,0.5412350858791136,0.5658521119497432,0.1139152873056832,0.20129044540241434,0.3166652634122073,0.7274200689075109,0.3069275688595874,2.734894659844607,0.352187127043416,0.32439755487308697,0.5152133866106084,0.14371179013971191,1.2617806267282086,0.2045002711006687,0.2045649717514124,0.5142658948898315,0.4307152161877075,0.28603560905898556,0.11389601892395189,0.00409670299971828,1.154881157912314,,0.00409670299971828
49.0,0.5668460724203777,1.6967953667381859,26.0,103.87456,0.5412350858791136,0.5808756257050349,0.1139152873056832,0.21032453539756152,0.32347009832617307,0.7430414749495731,0.323388066191419,2.8828166161667736,0.35896291656678275,0.33781338159450014,0.5165483345396703,0.13932646593981515,1.2232777515502373,0.2045002711006687,0.20452799493876814,0.5140610933303833,0.4302598433373613,0.285709100415155,0.11389601892395189,0.0041877574175487224,1.2147576024290174,,0.0041877574175487224
50.0,0.6404879021750226,2.749103765754808,26.9136,107.52512,0.9971592150692714,0.5789537493263066,0.1139152873056832,0.21024597283175295,0.2956216181788394,0.6899762332667119,0.26060698918676606,2.291328401094386,0.31523268929013604,0.3320761124054499,0.4992613894682692,0.1185757222744768,1.0410875059087845,0.2045002711006687,0.2045002711006687,0.5120668411254883,0.43153995127603284,0.2872900151843379,0.11389601892395189,0.0038356909214320254,1.4856177850160748,0.005620682603212188,0.003292164662187131
51.0,0.6394294106480086,3.1755544930550568,27.4096,109.50656,0.5412350858791136,0.5662533912437965,0.1139152873056832,0.2095077086178383,0.30328637505554534,0.7127247241380662,0.2823693986734454,2.499071687774886,0.33052313015635504,0.3366845505661222,0.5009410080894268,0.12185974244735157,1.0699209998614354,0.2045002711006687,0.20451875282422052,0.5145368576049805,0.43322993674475774,0.2886841234557387,0.11389601892395189,0.003219524256445151,0.9716823558555916,,0.003219524256445151
52.0,0.6083931170552632,2.096711245776634,27.9056,111.488,0.5412350858791136,0.575829645486211,0.1139152873056832,0.20626091468734725,0.3082024890687872,0.7222244909661776,0.3018818086482129,2.6897924823212103,0.3438908143438905,0.33040384494147246,0.4859517170385763,0.11122993032807998,0.9765919070652325,0.2045002711006687,0.20450951154489178,0.5155460238456726,0.4337833342617463,0.2895353762102012,0.11389601892395189,0.0034791955582745976,1.0741344526177272,,0.0034791955582745976
53.0,0.5822465911582178,1.7273017273465132,28.4016,113.46944,0.5412350858791136,0.5586743081964222,0.1139152873056832,0.1977893228769339,0.3265525607635993,0.7362714687677654,0.3164528201760004,2.8321945784437093,0.35653576981006274,0.3189056358099322,0.48714470556953204,0.1141941806338293,1.0026178413670148,0.2045002711006687,0.20455572629485672,0.517960250377655,0.4359937588937797,0.2913740956753414,0.11389601892395189,0.0034863345077237717,1.1026788289891556,,0.0034863345077237717
54.0,0.5645645998616888,2.104230427011392,28.8976,115.45088,0.5412350858791136,0.5848435252666685,0.1139152873056832,0.20265708428900348,0.32953931991882746,0.7473289781854086,0.3298366877244579,2.952641821725234,0.3652042560196183,0.3271995940828677,0.5021488928196003,0.12033617231884455,1.0565441483884765,0.2045002711006687,0.20452799493876814,0.5160189270973206,0.43320736010485356,0.288700754314124,0.11389601892395189,0.004028889826955715,1.3096876279450953,,0.004028889826955715
55.0,0.650172997633533,3.148683575095842,29.3152,117.12,0.4559241291901578,0.5563860220136048,0.1139152873056832,0.20862001778339165,0.30033905903272673,0.6927305662741629,0.2604479762933934,2.289333681104304,0.31818840999287357,0.33073302298779633,0.49868500569920804,0.11804878738107133,1.0364610501433964,0.2045002711006687,0.20452799493876814,0.515192449092865,0.432237930060021,0.2879127866273126,0.11389601892395189,0.005310030556263515,0.513078382704407,0.005310030556263515,
56.0,0.6349762181971448,2.2154622788595377,29.8112,119.10144,0.5412350858791136,0.5455415059692033,0.1139152873056832,0.20080386480514947,0.3103913242975654,0.711580036582854,0.28485730679678467,2.51682018100429,0.3354931097546128,0.32223829274801763,0.4982047256315876,0.11684108970393728,1.025857539252112,0.2045002711006687,0.2045382201809831,0.5240411758422852,0.43162388846032956,0.2874237885268976,0.11389601892395189,0.00263074648610557,0.8765843827277422,,0.00263074648610557
57.0,0.607662837398198,2.2949385520715775,30.3072,121.08288,0.5412350858791136,0.5952671375956797,0.1139152873056832,0.2082816882370227,0.3172617867115128,0.7251023893266048,0.3024607895220899,2.6796521714614077,0.35384856835662776,0.3356380495732351,0.5152544484167085,0.12696396536398263,1.114735761297822,0.2045002711006687,0.2046246436490339,0.5203326940536499,0.43123044600585875,0.2867884605155823,0.11389601892395189,0.003075289084472646,1.0431275775190443,,0.003075289084472646
58.0,0.5872863266302757,1.829735592028581,30.8032,123.06432,0.5412350858791136,0.5635662294182906,0.1139152873056832,0.1932265018247565,0.3305666477549384,0.7379738643210678,0.3190595607325032,2.835035333651886,0.35917153531537227,0.31189737385647387,0.5035934351107256,0.12221264390821687,1.0730194528556611,0.2045002711006687,0.2045300420453004,0.5202932953834534,0.43615808128872624,0.2912180581227643,0.11389601892395189,0.0031288183379624165,1.0854748501442373,,0.0031288183379624165
59.0,0.568148024463466,2.029020842337303,31.2992,125.04576,0.5412350858791136,0.5816749462292685,0.1139152873056832,0.20183801008024244,0.3279699177845373,0.7487598572506285,0.334556545313413,2.9853207159970903,0.36683004640842665,0.3272834008307848,0.5066433785654059,0.12427769922553522,1.0911505107875206,0.2045002711006687,0.20458346517199294,0.5203031301498413,0.437758435165164,0.29255752397181045,0.11389601892395189,0.0032715927291361627,1.1593710852321237,,0.0032715927291361627
