round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_auprc,fed_auprc_lift,fed_prevalence,fed_auroc,fed_f1_best,fed_f1_best_threshold,fed_f1,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
18.0,0.6413959578682003,0.331361026274091,0.8952,38.37952,0.5412350858791136,0.3602448996674572,0.23655565268699313,2.1303942805030887,0.11239773442416612,0.679995691986888,0.30825245514049193,0.5056799439194067,0.28582947394441177,0.22520519775215808,0.38684944959861584,0.08793898913601796,0.7720988842879102,0.0,0.2045002711006687,0.4690648019313812,0.35992911206325384,0.23071620370709395,0.11389601892395189,0.03139162468778107,0.36823468341026455,,0.03139162468778107
19.0,0.6306076780333065,0.3527746200386826,0.94072,40.36096,0.5412350858791136,0.3531267108952495,0.23913781502491244,2.1528832077988245,0.11239773442416612,0.6825569354889046,0.31198500436670257,0.5059865159141408,0.2847504802892139,0.2200102068644037,0.3817240150675746,0.08602337959169154,0.7552799509974897,0.0,0.20453723788864786,0.4691125154495239,0.36050587351803715,0.23117139176781715,0.11389601892395189,0.033222334378657715,0.4112411930691451,,0.033222334378657715
20.0,0.6627564200944859,0.2632719838506622,1.02796,44.01152,0.9971592150692714,0.3576139348156426,0.21944026924979265,1.9780937552667959,0.11239773442416612,0.6535353141116992,0.28662394718875533,0.4873550451705857,0.2649126900436904,0.2244075363472614,0.385555952508658,0.08615260228775373,0.756414518274582,0.0,0.20454648167397296,0.46923574805259705,0.361061377970272,0.2316141672729774,0.11389601892395189,0.03367609010493015,0.6773766943369992,0.04612804422797868,0.026759958662463952
21.0,0.6597778575582816,0.27931227131510844,1.07348,45.99296,0.5412350858791136,0.35559467653420973,0.22987766206889024,2.066744806129635,0.11239773442416612,0.6667346662395237,0.29848236638573633,0.5000010715932347,0.27662450890900286,0.2221474881677894,0.3887961707506515,0.08866390858863396,0.7784636322348953,0.0,0.20452079566003617,0.46845921874046326,0.3611426984914638,0.23169345043957454,0.11389601892395189,0.020354030365693294,0.2720082717714831,,0.020354030365693294
22.0,0.6437693151905077,0.31806126943963314,1.119,47.9744,0.5412350858791136,0.35368188281828983,0.23477736891090278,2.1136540660868257,0.11239773442416612,0.6732856270250162,0.30382430700295915,0.503923379480276,0.28183206423967,0.22057565932576945,0.38040437746963796,0.08622812882242117,0.7570776365765295,0.0,0.2045115501107545,0.4678806662559509,0.3620351567782671,0.23243201244145187,0.11389601892395189,0.02012439850021353,0.2831325196893886,,0.02012439850021353
23.0,0.6299722096312903,0.4138147093300596,1.16452,49.95584,0.5412350858791136,0.35837148800257845,0.23959864639284192,2.162058725791195,0.11239773442416612,0.6802809769968461,0.3091872186590289,0.5100308838057172,0.28887063978912453,0.22365826564102403,0.38763448055234057,0.08898240364473008,0.7812599991237922,0.0,0.2045115501107545,0.4688394069671631,0.36247158869054763,0.23268806896368868,0.11389601892395189,0.016404846512994137,0.24592945934273303,,0.016404846512994137
24.0,0.6191525323905055,0.4611789248387236,1.21004,51.93728,0.5412350858791136,0.3492946219939417,0.2433720070534086,2.203173800218473,0.11239773442416612,0.6832248338487565,0.31050377931166157,0.5034103969551617,0.2864651048359495,0.2170090462724731,0.3957917998770053,0.0906251217736185,0.7956829626690349,0.0,0.2045002711006687,0.468690425157547,0.36228781504020025,0.23253194471980884,0.11389601892395189,0.017294531991511288,0.27135976633871906,,0.017294531991511288
25.0,0.6577703830548253,0.38137126200838567,1.25176,53.6064,0.4559241291901578,0.3319556327934082,0.22023217564162476,1.9867788608113057,0.11239773442416612,0.6535887848491637,0.28730498483399414,0.532114807392082,0.27178181932035567,0.20794590415219605,0.3951459548925518,0.08985824274705687,0.7889498122586269,0.0,0.20452799493876814,0.4690440893173218,0.36274952213275446,0.23289461944095854,0.11389601892395189,0.037184754653119954,0.32220959942787886,0.037184754653119954,
26.0,0.6523953690298925,0.33223079293360547,1.29728,55.58784,0.5412350858791136,0.35373709634312145,0.22891323129954882,2.0652028172629913,0.11239773442416612,0.666307906384308,0.2972075755872423,0.5069451006648673,0.282205278703533,0.22079716740632171,0.39174975951485624,0.08876748035988266,0.7793729859790139,0.0,0.20452799493876814,0.46860137581825256,0.3626102751544752,0.23282254338396335,0.11389601892395189,0.012539698391909819,0.2045619889977388,,0.012539698391909819
27.0,0.6372258845788491,0.38673090684177136,1.3428,57.56928,0.5412350858791136,0.3534873023085282,0.2378987133954066,2.151795495736618,0.11239773442416612,0.6761169094781476,0.3045487274422926,0.5190466059424577,0.2834863503524802,0.22058423372142452,0.4022287023128991,0.09196519233775316,0.8074486993189649,0.0,0.2046082114888416,0.4694778323173523,0.3619868876835775,0.23225958306132496,0.11389601892395189,0.014244692598585408,0.24121151235885918,,0.014244692598585408
28.0,0.6288821360639847,0.4924534079433376,1.38832,59.55072,0.5412350858791136,0.34225900759480893,0.24168060958519308,2.191520652089315,0.11239773442416612,0.6814881326786874,0.3132560823071475,0.5106387259095174,0.29065314416047866,0.21256850548897469,0.4010730233019726,0.09272296248677389,0.8141018743480823,0.0,0.20461747397012223,0.47097960114479065,0.36346297683122564,0.23332341432933282,0.11389601892395189,0.01461336318744863,0.2574177302303724,,0.01461336318744863
29.0,0.614937993247851,0.5517542911522095,1.43384,61.53216,0.5412350858791136,0.3449894492790487,0.24589363542274256,2.2319624330786247,0.11239773442416612,0.6871118976786331,0.31860510177665774,0.5069310182685592,0.2926919086533058,0.2142790025196839,0.404750050310752,0.09332363677385155,0.8193757574280408,0.0,0.20463810127728962,0.47033485770225525,0.3633376481464773,0.2332523039877448,0.11389601892395189,0.00954131517276716,0.1772537753568031,,0.00954131517276716
30.0,0.6517539957557068,0.43515279295961795,1.52108,65.18272,0.9971592150692714,0.3422318668476885,0.2196839590292801,1.980480222871073,0.11239773442416612,0.6527893836447907,0.2876008409294342,0.49793393732505137,0.2682258621608242,0.2136183659975467,0.411452637189477,0.0953735972361142,0.8373742834663513,0.00176522506619594,0.2046246436490339,0.47061681747436523,0.36404817748054163,0.23377241357015394,0.11389601892395189,0.017547384547556444,0.5169184424739797,0.02681123275508281,0.012561244450312144
31.0,0.6478243713282109,0.43090396236874434,1.5666,67.16416,0.5412350858791136,0.3468457755594601,0.22934270779876015,2.07133595680353,0.11239773442416612,0.667057878776726,0.29632749168752004,0.5065003373117998,0.27919198915834914,0.21656061304297855,0.4087473644268924,0.09485876899830385,0.8328541233881127,0.002646669607410675,0.20460404323639816,0.4710649251937866,0.36483620593679694,0.23435647603243237,0.11389601892395189,0.00973235816362404,0.18921711016446352,,0.00973235816362404
32.0,0.6315181686502996,0.4643704614582613,1.61212,69.1456,0.5412350858791136,0.3544409428764769,0.23558321338670216,2.126104794470293,0.11239773442416612,0.6758991177862654,0.30337351416729513,0.5237965640817669,0.27949474077699427,0.2217332107618323,0.40545432554251654,0.09375683057623622,0.8231791722135384,0.003527336860670194,0.20453928926666065,0.47075602412223816,0.3651384264448219,0.2346154634483729,0.11389601892395189,0.010818400833433377,0.21641280039330013,,0.010818400833433377
33.0,0.6230893981650744,0.5600690873782213,1.65764,71.12704,0.5412350858791136,0.35084960021083267,0.24240726735078347,2.198687034825815,0.11239773442416612,0.6828360449098104,0.3115786000389192,0.520230654975466,0.2891849986793722,0.21893249536977424,0.4151786196095022,0.09724746948773612,0.8538267659088947,0.005284015852047556,0.20459894984609817,0.4722955822944641,0.3658906954725793,0.23510553493532577,0.11389601892395189,0.0077640403825696945,0.16215414032922126,,0.0077640403825696945
34.0,0.6136504645802825,0.6462316548229317,1.70316,73.10848,0.5412350858791136,0.34653578894628967,0.24701423323827862,2.2429853454334334,0.11239773442416612,0.6884152903287755,0.3161779461599102,0.5293049683767418,0.29373308175536084,0.21595110117879257,0.41164438026264394,0.09630174107434637,0.8455233289466142,0.00528169014084507,0.20467518347377006,0.4722598195075989,0.36643999533448307,0.23554433873795066,0.11389601892395189,0.007248026506884713,0.15640019772399683,,0.007248026506884713
35.0,0.649779108221337,0.5256932007215882,1.74488,74.7776,0.4559241291901578,0.3340932377296996,0.22221250225899078,2.0046463987390872,0.11239773442416612,0.6541882841674332,0.2866932275875851,0.5001954688393445,0.27175423227510775,0.2103080207704359,0.413418948035682,0.09683619567889057,0.8502158073105951,0.007905138339920948,0.20466003542716993,0.472542941570282,0.3670001489625099,0.23597260594358221,0.11389601892395189,0.019008660489298286,0.2300995658242755,0.019008660489298286,
36.0,0.6477813539656756,0.4806177594093371,1.7904,76.75904,0.5412350858791136,0.34865256995150246,0.2306799535211826,2.0817551551241946,0.11239773442416612,0.6663119336077257,0.2982715994859557,0.5102544102224632,0.27980195205279923,0.21809524938254882,0.4055377040998908,0.09420097900660748,0.8270787679550526,0.007905138339920948,0.2045649717514124,0.47108888626098633,0.36703614069582846,0.23606370337089244,0.11389601892395189,0.004704701125372131,0.10481175349559635,,0.004704701125372131
37.0,0.6346697614003981,0.5726914396295371,1.83592,78.74048,0.5412350858791136,0.3433657559782473,0.23838729729144248,2.1556283506220986,0.11239773442416612,0.6756367254431482,0.30746626746297573,0.5222391492413452,0.28597853190983036,0.21440356717811768,0.40366223873484663,0.0938848395503099,0.8243030830866582,0.007908611599297012,0.20458250316971566,0.4709762930870056,0.3667528162971405,0.23587624732407217,0.11389601892395189,0.007285779173187678,0.16705358435865492,,0.007285779173187678
38.0,0.6220965398295444,0.6120886669380889,1.88144,80.72192,0.5412350858791136,0.3417798247195363,0.2448934323177165,2.2205904051478798,0.11239773442416612,0.6812936791801256,0.31291057243915743,0.5223823579134919,0.28573485684169286,0.21319917227239904,0.40485697163959433,0.0942341574174201,0.8273700723494122,0.008775778850372971,0.20457323975549013,0.47075575590133667,0.36687046856121575,0.23597291113773894,0.11389601892395189,0.0027881059721865543,0.06618241383694112,,0.0027881059721865543
39.0,0.606763903374554,0.6629360022935252,1.92696,82.70336,0.5412350858791136,0.34230597085659986,0.24943477910373676,2.270152735676453,0.11239773442416612,0.6879755144220527,0.3190936408257502,0.5274609084490186,0.292975957637227,0.21347355440876373,0.40636904253054373,0.09460761079760704,0.830648969923842,0.014505119453924915,0.20454648167397296,0.4710158109664917,0.3681459529670821,0.23692809710323748,0.11389601892395189,0.006178325427428861,0.15311869623837993,,0.006178325427428861
40.0,0.6468311989356798,0.6593140907609103,2.0142,86.35392,0.9971592150692714,0.33127244270311124,0.22066834251485096,1.9920814277912167,0.11239773442416612,0.6530478969175754,0.2881071919567308,0.4980037518516135,0.2698236717933379,0.2085828149052507,0.4123773435410908,0.09494602961895215,0.8336202662390456,0.020056157240272765,0.20459592983728414,0.4710749685764313,0.3681734252230403,0.2369918804356869,0.11389601892395189,0.008405460032475486,0.33467570596440055,0.012451481001634578,0.006168016810907784
41.0,0.6458880741642069,0.5965003567791602,2.05972,88.33536,0.5412350858791136,0.3417598495610373,0.2321620808841938,2.0978359150177908,0.11239773442416612,0.6672955972173712,0.2980031856319933,0.5200599780354279,0.2818380103976594,0.21434154371505187,0.41628845547321497,0.0965459209438981,0.8476672130951443,0.024883359253499222,0.20453824901490106,0.4730924665927887,0.36963285873032126,0.237999855234677,0.11389601892395189,0.003438629035513681,0.08935803303029388,,0.003438629035513681
42.0,0.6276601286216286,0.5571701586000525,2.10524,90.3168,0.5412350858791136,0.34951174176615163,0.2400044700498207,2.1764841852002443,0.11239773442416612,0.6759096333801412,0.30734657079156585,0.5244900503647708,0.2885591890039097,0.2190122057501423,0.41425199319177186,0.09603471623233023,0.843178867353146,0.029487652045705862,0.20455572629485672,0.4728648066520691,0.3704204180591137,0.23860313136559783,0.11389601892395189,0.0025221982562297933,0.06736546910542529,,0.0025221982562297933
43.0,0.6148562283743435,0.6840430939271093,2.15076,92.29824,0.5412350858791136,0.3438883342779585,0.24477601910858435,2.222170867779181,0.11239773442416612,0.6824659027176451,0.3113272041969293,0.5230182344655406,0.29262962150712357,0.2151499837203962,0.4187135366267545,0.09738534692090361,0.8550373212423481,0.03179297597042514,0.20453723788864786,0.4726455509662628,0.3701675496509843,0.23840290254126056,0.11389601892395189,0.004795520499285862,0.13211293675703928,,0.004795520499285862
44.0,0.6021973720148159,0.78775076199497,2.19628,94.27968,0.5412350858791136,0.3364890749184701,0.251393903738044,2.291173840599285,0.11239773442416612,0.6891756968337929,0.3221074850404619,0.5323036738204237,0.29425188513197015,0.20977492802619999,0.41223105458213366,0.09542624844679154,0.8378365578388427,0.03977081226828446,0.20453723788864786,0.47231757640838623,0.37068989295155264,0.23887506070084208,0.11389601892395189,0.0037523770449278517,0.1066246957052499,,0.0037523770449278517
45.0,0.6494012577746135,0.8172944841904538,2.238,95.9488,0.4559241291901578,0.3341218324236295,0.22199179143139935,2.001549905156633,0.11239773442416612,0.6545283439381878,0.28933093854204384,0.5092461923895728,0.2728752152855874,0.21159867178974576,0.41153620398862734,0.09512106957728805,0.8351571062444261,0.046975924838520255,0.20457628651532966,0.47258442640304565,0.3715800300965738,0.2395822732093795,0.11389601892395189,0.00924318699614893,0.14928340795449913,0.00924318699614893,
46.0,0.6441133107516854,0.6325745370217988,2.28352,97.93024,0.5412350858791136,0.33434290944864115,0.23118506810274067,2.0881122311470834,0.11239773442416612,0.6662583657197055,0.2973422840000013,0.512529157309355,0.28232103505749445,0.20969076992312183,0.40772320367022263,0.09421523290538306,0.8272039163044878,0.04839153148199065,0.20455984800506652,0.4728066325187683,0.37210780511151276,0.24001477349459832,0.11389601892395189,0.00424051538526686,0.1210778193672013,,0.00424051538526686
47.0,0.6291061097202613,0.6667362775618424,2.32904,99.91168,0.5412350858791136,0.33426851938901214,0.2375407039772394,2.147231052096918,0.11239773442416612,0.6751309932260366,0.3052106311633327,0.5141183209876882,0.2857196423553493,0.20888003790116522,0.40811518579538597,0.09436161603418966,0.8284891511194495,0.05436893203883495,0.20455059483421542,0.4730222225189209,0.3728916503770631,0.2406257871594773,0.11389601892395189,0.0015620156907686575,0.04577749425516231,,0.0015620156907686575
48.0,0.6172768383102034,0.8112063584341656,2.37456,101.89312,0.5412350858791136,0.33088085345520657,0.24298004387732725,2.206566802191546,0.11239773442416612,0.6815567736936397,0.3101481754959255,0.5181773552529236,0.2876462164765532,0.20663441156338325,0.40949191084929726,0.0948848351148153,0.8330829822785086,0.06305170239596469,0.20456703594845127,0.47413361072540283,0.37437511088593844,0.2417284179711475,0.11389601892395189,0.0027998574405317745,0.08550785408078809,,0.0027998574405317745
49.0,0.6083116642439595,0.7371029521605184,2.42008,103.87456,0.5412350858791136,0.3386308233404286,0.2513474279851947,2.289979123279957,0.11239773442416612,0.6877850077643087,0.3190883876036601,0.5273194247386678,0.29543603489333,0.21128648019491392,0.41624410571075854,0.09741310919794008,0.8552810723172211,0.06920700308959835,0.20455778621812265,0.4743775427341461,0.3746999909595908,0.24189286155153436,0.11389601892395189,0.00322899150455785,0.10154732445516856,,0.00322899150455785
50.0,0.6515753707220918,0.8246489572025897,2.50732,107.52512,0.9971592150692714,0.31564231271462256,0.22019113446608032,1.9862751473673623,0.11239773442416612,0.6531022625527568,0.2884250615284634,0.4926113039630248,0.26875007459054556,0.2010249467197779,0.41645822445638153,0.09702352735634552,0.8518605678494163,0.07094188376753507,0.20455572629485672,0.472409188747406,0.37430919779493577,0.24157786201293405,0.11389601892395189,0.005588476551570942,0.28058294300535636,0.009393825692014494,0.0034100534114364757
51.0,0.65723702420141,0.7514138162052757,2.55284,109.50656,0.5412350858791136,0.3442608118598812,0.23040760031652677,2.0803248262494494,0.11239773442416612,0.6656568164658903,0.2971082492442292,0.5213361478587077,0.27912373052643025,0.2173441152522068,0.4213292188533526,0.09838499563430021,0.8638141751029212,0.07114624505928854,0.20454648167397296,0.47316688299179077,0.3742452587579299,0.24147719714409296,0.11389601892395189,0.003957996071938207,0.12568646034196718,,0.003957996071938207
52.0,0.6304364169134538,0.6363786078470601,2.59836,111.488,0.5412350858791136,0.34672021365732114,0.23729320951271782,2.143933598551731,0.11239773442416612,0.6742541441369833,0.3072062929691074,0.5252672747424595,0.2824413284076019,0.21778335852516875,0.4146878607496771,0.0962965501287014,0.8454777527649882,0.0731060606060606,0.20450951154489178,0.47188135981559753,0.37443388842739606,0.24172440543874377,0.11389601892395189,0.00192132452402097,0.061860034630626615,,0.00192132452402097
53.0,0.6148720014681989,0.6393881044657513,2.64388,113.46944,0.5412350858791136,0.3532954519993201,0.24482814016788557,2.22035704251252,0.11239773442416612,0.6820102366975019,0.3124131093879703,0.5394989655800326,0.28343070859862984,0.22237729827171973,0.41429296715170966,0.0962412663903076,0.8449923649620069,0.07713600295257428,0.20450951154489178,0.4709741175174713,0.37452653939887526,0.2417855741077283,0.11389601892395189,0.0034342945246119134,0.11381458114010456,,0.0034342945246119134
54.0,0.6049496407469601,0.8047648336867257,2.6894,115.45088,0.5412350858791136,0.34406782220017523,0.2514324720028868,2.2860178120737222,0.11239773442416612,0.6875745281276155,0.32081342830583454,0.5432898193335216,0.2930603618330767,0.21545080862418806,0.41409599095716626,0.09621745788125632,0.844783327725445,0.08388074785245073,0.2045619116582187,0.4719540476799011,0.3752697144299738,0.242341584294418,0.11389601892395189,0.0012624557985997783,0.04311247931582329,,0.0012624557985997783
55.0,0.6566890140749263,0.9621912635936066,2.73112,117.12,0.4559241291901578,0.3183496089364988,0.22258642688231994,2.0082428434929214,0.11239773442416612,0.65502181110546,0.2893331191423729,0.4949076220890197,0.2682560364652728,0.20228074963527998,0.41364803827723334,0.09596374706197647,0.8425557624279321,0.09196442032262928,0.20455059483421542,0.4718717038631439,0.3761732690428156,0.24311297667399084,0.11389601892395189,0.008170041259485752,0.16636056470451877,0.008170041259485752,
56.0,0.6543644310989596,0.8393682721235093,2.77664,119.10144,0.5412350858791136,0.33447800183433113,0.22955143303624903,2.0718482717931637,0.11239773442416612,0.6647815548218402,0.2980363885190091,0.5206845339230578,0.28220521426515854,0.21097685312583206,0.41305190167113015,0.09597324450929035,0.8426391494277905,0.09082540656643143,0.20455984800506652,0.47175338864326477,0.37604253594111803,0.2430106426917159,0.11389601892395189,0.0028996740649095943,0.10035675693143276,,0.0028996740649095943
57.0,0.635042920025792,0.7169647499081996,2.82216,121.08288,0.5412350858791136,0.34232528641013465,0.23766718318879038,2.147567992580858,0.11239773442416612,0.673638610105955,0.3081345282322074,0.5224802547877055,0.28944182464971036,0.21530096141953606,0.41275330001637955,0.09583806748013601,0.8414523034745127,0.0951831554658206,0.20454134250045233,0.47195664048194885,0.3766762676527722,0.24351329666812055,0.11389601892395189,0.0013901142599477285,0.04894064368272666,,0.0013901142599477285
58.0,0.6174772557932443,0.6296810171387605,2.86768,123.06432,0.5412350858791136,0.33757432397007187,0.24324920992377297,2.205239787090264,0.11239773442416612,0.679947398319992,0.30936955221660306,0.5125143438952758,0.29006813960171474,0.21136157194798688,0.412617828684824,0.09589575426795197,0.8419587899027563,0.09561535309383964,0.20453414181637178,0.47233375906944275,0.37734337062929046,0.24404224354588358,0.11389601892395189,0.0010509204523796048,0.038066707689722534,,0.0010509204523796048
59.0,0.6066582366807556,0.7324875030425582,2.9132,125.04576,0.5412350858791136,0.3440896976013568,0.2485285724796765,2.2629518127957926,0.11239773442416612,0.6856214649289775,0.3176461671051487,0.5506633206592408,0.28967303395582195,0.2159166323588441,0.41250893709205805,0.09594490759574123,0.8423903530798862,0.10070830650354154,0.2045433975925423,0.4725947678089142,0.3780870130284214,0.24467644334953384,0.11389601892395189,0.0010479834952493224,0.03932529762823833,,0.0010479834952493224
