round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_prevalence,fed_auroc,fed_f1_best_threshold,fed_ece,fed_brier,fed_auprc_lift,fed_f1,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.1609958654410116,0.041071049852075596,21.90336,21.90336,0.0,0.31654408667173234,0.11379657603222558,0.6905479536473006,0.5307515130152276,0.37734629425866395,0.23774808360658692,2.2849693029882707,0.29222517501738204,0.2565037548717482,0.6653582901100933,0.2173923935739254,1.908691766646188,0.1817604067365745,0.2802547770700637,0.49134284257888794,0.37230666816711566,0.23865321048195698,0.11389601892395189,0.0,0.0,,
12.0,0.1565171738146872,0.04639613488577968,21.90336,21.90336,0.0,0.3295087844101526,0.11379657603222558,0.7010490874517495,0.5417888915430743,0.38044722874115205,0.23977236027387405,2.4207839519659333,0.2883728202716374,0.271246692188741,0.6653582901100933,0.2173923935739254,1.908691766646188,0.1817604067365745,0.2802547770700637,0.49134284257888794,0.37230666816711566,0.23865321048195698,0.11389601892395189,0.0,0.0,,
13.0,0.1655709057642822,0.05205998581093154,25.55392,25.55392,0.9971592150692714,0.29313505259827566,0.11379657603222558,0.6648489751490124,0.516680714832797,0.3752190718072778,0.23763178737067753,2.026461434177544,0.2669246153368403,0.22911149123882268,0.6637779251027636,0.2142798718743173,1.881364018679103,0.23056583818085669,0.27860374919198444,0.4957096576690674,0.3730124631527536,0.23899161741504282,0.11389601892395189,0.008805650099453938,1.2930331386160105,0.006572206193605628,0.010596845758714595
14.0,0.1652834571708243,0.05170360585295776,25.55392,25.55392,0.0,0.3108252496752287,0.11379657603222558,0.6803787733630218,0.5222175462229585,0.3669796122063593,0.23061697533324602,2.22107614634409,0.28673711241950656,0.2500580554904792,0.6637779251027636,0.2142798718743173,1.881364018679103,0.23056583818085669,0.27860374919198444,0.4957096576690674,0.3730124631527536,0.23899161741504282,0.11389601892395189,0.0,0.0,,
15.0,0.15945860205013687,0.03807393206925593,25.55392,25.55392,0.0,0.3211211666699222,0.11379657603222558,0.6952938604375246,0.5366657364171857,0.3776025269077368,0.2377284869541249,2.3499496477426973,0.28786606440029205,0.26384024343276413,0.6637779251027636,0.2142798718743173,1.881364018679103,0.23056583818085669,0.27860374919198444,0.4957096576690674,0.3730124631527536,0.23899161741504282,0.11389601892395189,0.0,0.0,,
16.0,0.15457438886274494,0.04084455108248554,25.55392,25.55392,0.0,0.3353949755051505,0.11379657603222558,0.7034184021245989,0.5443688731261671,0.36712081090820076,0.22938019841094473,2.523129105216512,0.2978513482405654,0.281709887374315,0.6637779251027636,0.2142798718743173,1.881364018679103,0.23056583818085669,0.27860374919198444,0.4957096576690674,0.3730124631527536,0.23899161741504282,0.11389601892395189,0.0,0.0,,
17.0,0.16251963753809945,0.04132855819690849,29.20448,29.20448,0.9971592150692714,0.2988536322926759,0.11379657603222558,0.6684890106979359,0.5251442707178425,0.3738343320385537,0.23640245722505385,2.0509232375692785,0.2691354785356562,0.232472680722035,0.6640045933001288,0.20405455597770897,1.7915863776938132,0.23638838475499094,0.2802149731283589,0.49508485198020935,0.37189691785903534,0.23800883237501233,0.11389601892395189,0.007599353404876156,1.1824617127422243,0.006161678190060397,0.008769239850838047
18.0,0.1613367892684677,0.04459211961815459,29.20448,29.20448,0.0,0.31543241257563215,0.11379657603222558,0.6825053776429952,0.5252136796232677,0.3689736478904792,0.23173540474126372,2.2421208624276314,0.28729777744730023,0.25270348960638267,0.6640045933001288,0.20405455597770897,1.7915863776938132,0.23638838475499094,0.2802149731283589,0.49508485198020935,0.37189691785903534,0.23800883237501233,0.11389601892395189,0.0,0.0,,
19.0,0.1587853243882093,0.041597889252879924,29.20448,29.20448,0.0,0.32514327975232477,0.11379657603222558,0.6962717687023007,0.5451910695190518,0.37410370111259117,0.23483746229970054,2.4071282044102245,0.29155509157126897,0.27003321965388516,0.6640045933001288,0.20405455597770897,1.7915863776938132,0.23638838475499094,0.2802149731283589,0.49508485198020935,0.37189691785903534,0.23800883237501233,0.11389601892395189,0.0,0.0,,
20.0,0.15426595127786252,0.04648857015454111,29.20448,29.20448,0.0,0.3335379237753758,0.11379657603222558,0.7046722466534271,0.5433700563534268,0.3674453091183969,0.22923413959070568,2.548685397581044,0.29840704395407197,0.2849585432301253,0.6640045933001288,0.20405455597770897,1.7915863776938132,0.23638838475499094,0.2802149731283589,0.49508485198020935,0.37189691785903534,0.23800883237501233,0.11389601892395189,0.0,0.0,,
21.0,0.1628194856187744,0.052391749915336905,32.85504,32.85504,0.9971592150692714,0.2999651366484642,0.11379657603222558,0.6708869227814154,0.5249952358125229,0.38057895510270817,0.24156827232854727,2.0814177576762787,0.271724085881529,0.2357741011496428,0.6497947486969778,0.18547166338090404,1.6284297303204518,0.1671372106154715,0.2683637148096214,0.49426329135894775,0.37183013395794184,0.23807207319232182,0.11389601892395189,0.007304134252720893,1.1968327351496555,0.005782950862951319,0.00857131000559727
22.0,0.16323375411161986,0.04790892471936241,32.85504,32.85504,0.0,0.3156383794287425,0.11379657603222558,0.6849289617402656,0.5435737925923962,0.37405288569940565,0.2354298307171617,2.2657876409963427,0.2883666752864658,0.25560747799246847,0.6497947486969778,0.18547166338090404,1.6284297303204518,0.1671372106154715,0.2683637148096214,0.49426329135894775,0.37183013395794184,0.23807207319232182,0.11389601892395189,0.0,0.0,,
23.0,0.15858497515949824,0.04359137019637346,32.85504,32.85504,0.0,0.32647396627750586,0.11379657603222558,0.6996031483903763,0.5292628155111487,0.37013148100557103,0.23213506084719213,2.4468011208208402,0.29424523526324986,0.27429057640810794,0.6497947486969778,0.18547166338090404,1.6284297303204518,0.1671372106154715,0.2683637148096214,0.49426329135894775,0.37183013395794184,0.23807207319232182,0.11389601892395189,0.0,0.0,,
24.0,0.15263108128768682,0.042554590239806935,32.85504,32.85504,0.0,0.347197738576527,0.11379657603222558,0.7116526089902417,0.5303021092943223,0.36392755098059426,0.22679086697817766,2.635947957916936,0.3096050390791512,0.2941181473620983,0.6497947486969778,0.18547166338090404,1.6284297303204518,0.1671372106154715,0.2683637148096214,0.49426329135894775,0.37183013395794184,0.23807207319232182,0.11389601892395189,0.0,0.0,,
25.0,0.1633653399957213,0.059164963064776074,36.5056,36.5056,0.9971592150692714,0.3015492307606978,0.11379657603222558,0.6720570474205547,0.528453774069326,0.37619798032666324,0.23816254527223601,2.089473195930509,0.2749873932486113,0.23764262549265922,0.6519740488381492,0.18525072697894998,1.6264899223794773,0.12429752066115703,0.2715668107885526,0.49269506335258484,0.3715708915636748,0.23791269586587416,0.11389601892395189,0.007548046562592935,1.301472491468303,0.005806558090591948,0.009033236276793363
26.0,0.16308390059224998,0.04797877643554144,36.5056,36.5056,0.0,0.3193698076044647,0.11379657603222558,0.6872693943232521,0.5248758406748795,0.3749154385325592,0.23631596113087336,2.2646837290521273,0.2854728146375284,0.2560594026183024,0.6519740488381492,0.18525072697894998,1.6264899223794773,0.12429752066115703,0.2715668107885526,0.49269506335258484,0.3715708915636748,0.23791269586587416,0.11389601892395189,0.0,0.0,,
27.0,0.1581674602732665,0.05315875590981349,36.5056,36.5056,0.0,0.33480695988487874,0.11379657603222558,0.7008428642707111,0.5313136759518916,0.3676697854627926,0.22978660636021975,2.4704397386154886,0.29874315322503736,0.2772305226143233,0.6519740488381492,0.18525072697894998,1.6264899223794773,0.12429752066115703,0.2715668107885526,0.49269506335258484,0.3715708915636748,0.23791269586587416,0.11389601892395189,0.0,0.0,,
28.0,0.1538697785550348,0.05199914418431308,36.5056,36.5056,0.0,0.34669794804628346,0.11379657603222558,0.7132060796710896,0.5219467325494338,0.3599837853508549,0.22314667819118422,2.622248876617732,0.3160153460686546,0.29370279505838004,0.6519740488381492,0.18525072697894998,1.6264899223794773,0.12429752066115703,0.2715668107885526,0.49269506335258484,0.3715708915636748,0.23791269586587416,0.11389601892395189,0.0,0.0,,
29.0,0.16292324265720787,0.06525261157649345,40.15616,40.15616,0.9971592150692714,0.301300953040177,0.11379657603222558,0.6753293824440012,0.5282239161979515,0.37948163648671496,0.24033843471907082,2.1096279354077656,0.2760394960809191,0.24022744823502648,0.6506730471760496,0.18424560519291605,1.6176650152797387,0.09207161125319693,0.2712680577849117,0.49138566851615906,0.37330550300804394,0.23942130203232098,0.11389601892395189,0.008152989997875393,1.4817121508531272,0.005566315434479884,0.010398850984427513
30.0,0.16133258276047388,0.043625138996450694,40.15616,40.15616,0.0,0.32130059464881033,0.11379657603222558,0.6895986977597174,0.5331309079684968,0.3711968285312045,0.23319405240368668,2.3374126081333553,0.2848168045963243,0.2637949249476727,0.6506730471760496,0.18424560519291605,1.6176650152797387,0.09207161125319693,0.2712680577849117,0.49138566851615906,0.37330550300804394,0.23942130203232098,0.11389601892395189,0.0,0.0,,
31.0,0.1575375940829451,0.051923036033652524,40.15616,40.15616,0.0,0.33560338372286075,0.11379657603222558,0.7058917331597692,0.5262544398559004,0.371083914481426,0.23214264351558356,2.533873900711469,0.3051317334439602,0.2840957227318984,0.6506730471760496,0.18424560519291605,1.6176650152797387,0.09207161125319693,0.2712680577849117,0.49138566851615906,0.37330550300804394,0.23942130203232098,0.11389601892395189,0.0,0.0,,
32.0,0.15523421163219334,0.08189427022024272,40.15616,40.15616,0.0,0.3443225748945453,0.11379657603222558,0.7149459497345885,0.5470083949399017,0.36833985880240494,0.22936891583034996,2.682341238708773,0.3076453339250831,0.29933845270230736,0.6506730471760496,0.18424560519291605,1.6176650152797387,0.09207161125319693,0.2712680577849117,0.49138566851615906,0.37330550300804394,0.23942130203232098,0.11389601892395189,0.0,0.0,,
33.0,0.16246450621262148,0.050769842106939765,43.80672,43.80672,0.9971592150692714,0.3041633652151829,0.11379657603222558,0.6760709262766736,0.5264235432695857,0.3773848698994995,0.2385979277482971,2.147771678148533,0.27891900718904006,0.24444114126772445,0.6457435597845088,0.1795601374639333,1.5765268984847063,0.06630265210608424,0.26808558813540134,0.49413055181503296,0.3742568843635545,0.24024169696853634,0.11389601892395189,0.006917893252163635,1.3262997523415834,0.005123962214966746,0.008503714412642523
34.0,0.1616640024086194,0.046872621069773975,43.80672,43.80672,0.0,0.3275319005349205,0.11379657603222558,0.6945498535880783,0.5293912788438503,0.37257174276892174,0.2336644928704551,2.377513123233162,0.2933542853232056,0.26858404405480735,0.6457435597845088,0.1795601374639333,1.5765268984847063,0.06630265210608424,0.26808558813540134,0.49413055181503296,0.3742568843635545,0.24024169696853634,0.11389601892395189,0.0,0.0,,
35.0,0.15608101194859111,0.04867882465744163,43.80672,43.80672,0.0,0.33783910310774407,0.11379657603222558,0.7046962519887858,0.5301692757290325,0.37118287586624865,0.2324492722557288,2.5428893706115807,0.2974713129859671,0.28363825878863996,0.6457435597845088,0.1795601374639333,1.5765268984847063,0.06630265210608424,0.26808558813540134,0.49413055181503296,0.3742568843635545,0.24024169696853634,0.11389601892395189,0.0,0.0,,
36.0,0.15350347192983627,0.05479317849575903,43.80672,43.80672,0.0,0.3502571622191148,0.11379657603222558,0.7168703937062544,0.5256591159625266,0.3637229402189415,0.2255894860724042,2.776175617969222,0.311120652694604,0.3084531252695217,0.6457435597845088,0.1795601374639333,1.5765268984847063,0.06630265210608424,0.26808558813540134,0.49413055181503296,0.3742568843635545,0.24024169696853634,0.11389601892395189,0.0,0.0,,
37.0,0.1642471830016901,0.0644895532081832,47.45728,47.45728,0.9971592150692714,0.3089465587434455,0.11379657603222558,0.6782015456578259,0.5294625168255448,0.37663079332560295,0.237771571233247,2.1698042310218617,0.28012791055737246,0.24727219877560366,0.623355187283249,0.1561312824537774,1.3708230009165279,0.02434928631402183,0.25870731499616795,0.49023452401161194,0.37613297210461333,0.2418821513071756,0.11389601892395189,0.0057666325582606285,1.1629565621260554,0.004461214688649397,0.006946203591175814
38.0,0.1614320114051689,0.05585146435207876,47.45728,47.45728,0.0,0.329057450365123,0.11379657603222558,0.6985394012540906,0.5129272347524357,0.3641598789313993,0.2278438597654076,2.395742573221862,0.30403078507658154,0.270532501110818,0.623355187283249,0.1561312824537774,1.3708230009165279,0.02434928631402183,0.25870731499616795,0.49023452401161194,0.37613297210461333,0.2418821513071756,0.11389601892395189,0.0,0.0,,
39.0,0.156439766704866,0.050783470188550485,47.45728,47.45728,0.0,0.3385609743132676,0.11379657603222558,0.7082513717236327,0.5288901030998546,0.3667818431368271,0.22825922544047256,2.5841084713516334,0.30098712055112914,0.28927468595143035,0.623355187283249,0.1561312824537774,1.3708230009165279,0.02434928631402183,0.25870731499616795,0.49023452401161194,0.37613297210461333,0.2418821513071756,0.11389601892395189,0.0,0.0,,
40.0,0.15168891548327978,0.06016684100685991,47.45728,47.45728,0.0,0.35119656115496434,0.11379657603222558,0.7186833865916322,0.5592091392992067,0.3730253895218526,0.2319286866873078,2.741843829750691,0.29927461419809814,0.3058958961212326,0.623355187283249,0.1561312824537774,1.3708230009165279,0.02434928631402183,0.25870731499616795,0.49023452401161194,0.37613297210461333,0.2418821513071756,0.11389601892395189,0.0,0.0,,
41.0,0.1625572510824727,0.058117290531994145,51.10784,51.10784,0.9971592150692714,0.310712426339417,0.11379657603222558,0.6791525898083965,0.5336234241926598,0.378594810905616,0.239227590134774,2.1850429972911587,0.2773785000969879,0.24890081046264126,0.6260011638863524,0.1563601394894021,1.3728323515311227,0.0129926375054136,0.26056464664628665,0.4892270267009735,0.37404864790383324,0.24026293483067443,0.11389601892395189,0.006159399964175371,1.3044299089815468,0.004372288389460937,0.007814125094932413
42.0,0.16273117990086491,0.057718397200582375,51.10784,51.10784,0.0,0.3275841516977975,0.11379657603222558,0.6952309304248249,0.5321026689055013,0.3737311388965235,0.2346089327917751,2.425196828790571,0.2846402298728329,0.27412513951159173,0.6260011638863524,0.1563601394894021,1.3728323515311227,0.0129926375054136,0.26056464664628665,0.4892270267009735,0.37404864790383324,0.24026293483067443,0.11389601892395189,0.0,0.0,,
43.0,0.15758945946123046,0.06349870030148347,51.10784,51.10784,0.0,0.34310525377490936,0.11379657603222558,0.7093432378845254,0.53710013502329,0.36501495713369936,0.22678143240420354,2.6496357351770152,0.3043820328037592,0.297005036153332,0.6260011638863524,0.1563601394894021,1.3728323515311227,0.0129926375054136,0.26056464664628665,0.4892270267009735,0.37404864790383324,0.24026293483067443,0.11389601892395189,0.0,0.0,,
44.0,0.15057118420635593,0.06175146330194391,51.10784,51.10784,0.0,0.3572710339380019,0.11379657603222558,0.7236849727671464,0.5473469311947309,0.3726180239565565,0.2314462691242771,2.8033079628787267,0.30692822351580407,0.3119839509832731,0.6260011638863524,0.1563601394894021,1.3728323515311227,0.0129926375054136,0.26056464664628665,0.4892270267009735,0.37404864790383324,0.24026293483067443,0.11389601892395189,0.0,0.0,,
45.0,0.16294414731404278,0.07343449259892172,54.7584,54.7584,0.9971592150692714,0.3097237547176874,0.11379657603222558,0.6832741474712725,0.5295288421284906,0.3740476589126575,0.23537383948034205,2.2131441308347424,0.283321568945566,0.25219146961827577,0.6367446616765696,0.17152279474041837,1.5059595266006949,0.0728807057920982,0.2684344722080571,0.49432572722435,0.37593926340484063,0.24162462988689853,0.11389601892395189,0.005476381898526091,1.217954465188086,0.003798893249615713,0.007064786280875172
46.0,0.16108532711365217,0.05947832479022095,54.7584,54.7584,0.0,0.3327718290318119,0.11379657603222558,0.7009708498819819,0.5254312764463077,0.37297751720289424,0.2337107772780911,2.4177304813527916,0.2919782359132626,0.2737556098215446,0.6367446616765696,0.17152279474041837,1.5059595266006949,0.0728807057920982,0.2684344722080571,0.49432572722435,0.37593926340484063,0.24162462988689853,0.11389601892395189,0.0,0.0,,
47.0,0.15640739053666558,0.06333355123167408,54.7584,54.7584,0.0,0.3465133870749108,0.11379657603222558,0.716002890739161,0.5369331868869991,0.36876777387228826,0.22938550800807528,2.612945569948166,0.3062332654093706,0.2944432470612296,0.6367446616765696,0.17152279474041837,1.5059595266006949,0.0728807057920982,0.2684344722080571,0.49432572722435,0.37593926340484063,0.24162462988689853,0.11389601892395189,0.0,0.0,,
48.0,0.15158699713873644,0.08111927370335992,54.7584,54.7584,0.0,0.3544617886467705,0.11379657603222558,0.7253017801292624,0.5493071925904216,0.37643496253999453,0.23447998990172822,2.8133517330920963,0.303507917799561,0.3131842466448788,0.6367446616765696,0.17152279474041837,1.5059595266006949,0.0728807057920982,0.2684344722080571,0.49432572722435,0.37593926340484063,0.24162462988689853,0.11389601892395189,0.0,0.0,,
49.0,0.1616915404866749,0.07048430639560938,58.40896,58.40896,0.9971592150692714,0.3101477059029654,0.11379657603222558,0.684534067107268,0.5299002446763195,0.36921372128723695,0.2319613823463654,2.223015803877837,0.2898736065546684,0.25385700516746434,0.6407229382744173,0.17410714348008605,1.5286499486548075,0.10637572451414934,0.27033818448330016,0.4943082928657532,0.3759259568756363,0.24157897210329532,0.11389601892395189,0.0055919755273937406,1.302476531593129,0.0037494993019880243,0.007375719966952978
50.0,0.16189288726463574,0.08080842091222967,58.40896,58.40896,0.0,0.3317399446293166,0.11379657603222558,0.7033520758133674,0.5423111777287445,0.37962205865029297,0.23826153072538425,2.4896325772021135,0.2885206876643904,0.28246671253939604,0.6407229382744173,0.17410714348008605,1.5286499486548075,0.10637572451414934,0.27033818448330016,0.4943082928657532,0.3759259568756363,0.24157897210329532,0.11389601892395189,0.0,0.0,,
51.0,0.15457002012098026,0.05641154964329566,58.40896,58.40896,0.0,0.35030467300464063,0.11379657603222558,0.7186590357769241,0.5379827189121359,0.3628956383283645,0.22512304688752052,2.7056174180822,0.31197031920560353,0.3043724932392108,0.6407229382744173,0.17410714348008605,1.5286499486548075,0.10637572451414934,0.27033818448330016,0.4943082928657532,0.3759259568756363,0.24157897210329532,0.11389601892395189,0.0,0.0,,
52.0,0.1506824485113977,0.09182635290893136,58.40896,58.40896,0.0,0.3596013662086368,0.11379657603222558,0.7281242939434444,0.5545639223405062,0.3713333806433796,0.23008858673574156,2.9113015064280794,0.3121014739533386,0.324476704686881,0.6407229382744173,0.17410714348008605,1.5286499486548075,0.10637572451414934,0.27033818448330016,0.4943082928657532,0.3759259568756363,0.24157897210329532,0.11389601892395189,0.0,0.0,,
53.0,0.1616076727107334,0.06908950803727348,62.05952,62.05952,0.9971592150692714,0.3144724408458011,0.11379657603222558,0.6867382318977623,0.5293331293075948,0.37548290276928076,0.23643163776746023,2.2451688917135146,0.28363884267218814,0.25648142659946543,0.6321229621384546,0.1702005393528062,1.4943502060985006,0.026371756699276903,0.26414730550467563,0.49067866802215576,0.374505312836124,0.24066957512304224,0.11389601892395189,0.005126539733786677,1.24953210959211,0.003472975691787891,0.006761856483118968
54.0,0.1633272468035894,0.10187107852636439,62.05952,62.05952,0.0,0.33775014598282077,0.11379657603222558,0.7087983435542281,0.543424842678468,0.38137722234659027,0.23981117256447967,2.5089454581699715,0.29453616348780576,0.2843500719778372,0.6321229621384546,0.1702005393528062,1.4943502060985006,0.026371756699276903,0.26414730550467563,0.49067866802215576,0.374505312836124,0.24066957512304224,0.11389601892395189,0.0,0.0,,
55.0,0.1539053577746512,0.0638455105425644,62.05952,62.05952,0.0,0.3508858512847696,0.11379657603222558,0.7217333605104657,0.5346215661401295,0.36707047559883665,0.22763962775854932,2.709489109210029,0.31077263947402106,0.3042210228120882,0.6321229621384546,0.1702005393528062,1.4943502060985006,0.026371756699276903,0.26414730550467563,0.49067866802215576,0.374505312836124,0.24066957512304224,0.11389601892395189,0.0,0.0,,
56.0,0.149845769546906,0.06936324291237293,62.05952,62.05952,0.0,0.3663611858192736,0.11379657603222558,0.7358702466781828,0.5382129223069996,0.3619176765387054,0.22276832009104505,2.937627882115925,0.320426775992686,0.32605252774764654,0.6321229621384546,0.1702005393528062,1.4943502060985006,0.026371756699276903,0.26414730550467563,0.49067866802215576,0.374505312836124,0.24066957512304224,0.11389601892395189,0.0,0.0,,
57.0,0.1630784210850569,0.08581043483048371,65.71008,65.71008,0.9971592150692714,0.31572811859962857,0.11379657603222558,0.687447665955732,0.5303025243378058,0.380602881080712,0.2403531367613967,2.289573782223168,0.28111256008774343,0.2611070239960441,0.6435656149841258,0.1912627795871416,1.6792753723450802,0.06407689227072487,0.26713236179694083,0.49389970302581787,0.37557722743987026,0.241446520781307,0.11389601892395189,0.005688287326063015,1.4507173786405474,0.0036737227135215686,0.007732841919931389
58.0,0.1643744931026282,0.09073038013033405,65.71008,65.71008,0.0,0.3375368460689899,0.11379657603222558,0.7068128479116992,0.5309118381349701,0.37360812571511226,0.23367329767975195,2.562404319858166,0.299866005145836,0.28972616608837415,0.6435656149841258,0.1912627795871416,1.6792753723450802,0.06407689227072487,0.26713236179694083,0.49389970302581787,0.37557722743987026,0.241446520781307,0.11389601892395189,0.0,0.0,,
59.0,0.15568458595583218,0.07217699631952054,65.71008,65.71008,0.0,0.35288126634800676,0.11379657603222558,0.7247145752898555,0.5338752326768451,0.36147067052043025,0.22383215441159796,2.750168789087098,0.3156481387504918,0.3076134908765219,0.6435656149841258,0.1912627795871416,1.6792753723450802,0.06407689227072487,0.26713236179694083,0.49389970302581787,0.37557722743987026,0.241446520781307,0.11389601892395189,0.0,0.0,,
60.0,0.15047632971183822,0.08037071285412127,65.71008,65.71008,0.0,0.36789259569007327,0.11379657603222558,0.7359132832309598,0.5441898883687106,0.37266974217349363,0.23110965672450373,2.968221628098156,0.3087344429270288,0.3304724031221618,0.6435656149841258,0.1912627795871416,1.6792753723450802,0.06407689227072487,0.26713236179694083,0.49389970302581787,0.37557722743987026,0.241446520781307,0.11389601892395189,0.0,0.0,,
