round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_brier,fed_f1_best,fed_prevalence,fed_auprc_lift,fed_auroc,fed_f1,fed_auprc,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
33.0,0.6355577234580955,0.5792378807699773,43.80672,43.80672,0.9971592150692714,0.33363128145658966,0.20979919174462025,0.313924829924524,0.11437023981871967,2.27696762244815,0.6770282946056554,0.2927088283642743,0.2576455395898541,0.5305826610901915,0.658925014465753,0.20947392463249023,1.8391680992147363,0.2178960709759189,0.27757125154894674,0.5381250381469727,0.40983881544164463,0.26714913493022363,0.11389601892395189,0.006640386929388847,1.3626471674069762,0.0050648928623375335,0.007982311138347062
34.0,0.6375207331632585,0.5564412984938273,43.80672,43.80672,0.0,0.3232343705517459,0.20403667627061303,0.33029101281447776,0.11437023981871967,2.4439490956321737,0.6925931977065434,0.30306072026140407,0.27529425591322604,0.5440688461014643,0.658925014465753,0.20947392463249023,1.8391680992147363,0.2178960709759189,0.27757125154894674,0.5381250381469727,0.40983881544164463,0.26714913493022363,0.11389601892395189,0.0,0.0,,
35.0,0.6111905075154985,0.5783514133086501,43.80672,43.80672,0.0,0.3438290026080623,0.2160063214099867,0.34215902469509524,0.11437023981871967,2.6210004533754256,0.7069326399369461,0.3028149860010106,0.293337690592312,0.6035163926757093,0.658925014465753,0.20947392463249023,1.8391680992147363,0.2178960709759189,0.27757125154894674,0.5381250381469727,0.40983881544164463,0.26714913493022363,0.11389601892395189,0.0,0.0,,
36.0,0.5927751075214285,0.6691740286869369,43.80672,43.80672,0.0,0.3158755977130108,0.1965824379863827,0.35085473564888037,0.11437023981871967,2.7709305388166747,0.7171409922481267,0.32290383641664555,0.3097482627159083,0.5641608205954843,0.658925014465753,0.20947392463249023,1.8391680992147363,0.2178960709759189,0.27757125154894674,0.5381250381469727,0.40983881544164463,0.26714913493022363,0.11389601892395189,0.0,0.0,,
37.0,0.6409275019392183,0.6810571934958527,47.45728,47.45728,0.9971592150692714,0.3411211739547183,0.21507741795517382,0.31771861899153636,0.11437023981871967,2.2859313140752833,0.678667797062593,0.28718847136144504,0.2587954303438424,0.5663917267282019,0.6567478100830227,0.20287771016224088,1.7812537442393124,0.21645975170204246,0.2757117209540908,0.5356569290161133,0.40978035615311154,0.26736288255156837,0.11389601892395189,0.0060485003789931555,1.3086998164653778,0.004304561635711506,0.007564433930875468
38.0,0.6354323758150089,0.6413646568296005,47.45728,47.45728,0.0,0.3384241033914091,0.2127448610177714,0.33088829187472135,0.11437023981871967,2.5274696764229825,0.6956454622300274,0.2993799817091844,0.28387555526257746,0.5709700109322794,0.6567478100830227,0.20287771016224088,1.7812537442393124,0.21645975170204246,0.2757117209540908,0.5356569290161133,0.40978035615311154,0.26736288255156837,0.11389601892395189,0.0,0.0,,
39.0,0.6120716591180176,0.6145704615750626,47.45728,47.45728,0.0,0.33692574628809396,0.21066191529570608,0.34189640180804237,0.11437023981871967,2.6684854062354195,0.7089843281120253,0.30876929523256996,0.2982735172003761,0.545980661871105,0.6567478100830227,0.20287771016224088,1.7812537442393124,0.21645975170204246,0.2757117209540908,0.5356569290161133,0.40978035615311154,0.26736288255156837,0.11389601892395189,0.0,0.0,,
40.0,0.5878963307503968,0.6868033277565015,47.45728,47.45728,0.0,0.33575036240070133,0.21131787639312796,0.35657314944289653,0.11437023981871967,2.8386992206146484,0.720618635657709,0.3184603629927945,0.3163281454914288,0.5780060011331914,0.6567478100830227,0.20287771016224088,1.7812537442393124,0.21645975170204246,0.2757117209540908,0.5356569290161133,0.40978035615311154,0.26736288255156837,0.11389601892395189,0.0,0.0,,
41.0,0.635727327064782,0.7136785978054443,51.10784,51.10784,0.9971592150692714,0.33290441854010816,0.2097838983489929,0.32042509219941007,0.11437023981871967,2.3069574936869595,0.6802384558112997,0.29181786316115044,0.26164426003620495,0.5665072684955993,0.6564551192200425,0.20293172420430905,1.781727984187104,0.21642202294474225,0.2756479900667391,0.5366613864898682,0.4092791992423818,0.26697559528093984,0.11389601892395189,0.0065698437962726005,1.4959082058630884,0.004515156374289365,0.008393924009039813
42.0,0.6390174574689501,0.8931002539560765,51.10784,51.10784,0.0,0.3620305080050025,0.2293635900794578,0.3341470922789285,0.11437023981871967,2.511438724048127,0.7027726076264984,0.2944050813630414,0.28305637308346215,0.5935293902416333,0.6564551192200425,0.20293172420430905,1.781727984187104,0.21642202294474225,0.2756479900667391,0.5366613864898682,0.4092791992423818,0.26697559528093984,0.11389601892395189,0.0,0.0,,
43.0,0.6119068263178473,0.7659975165472719,51.10784,51.10784,0.0,0.32196371843029487,0.20279360131120858,0.3502048673841152,0.11437023981871967,2.735604378626585,0.713276347602826,0.3079851779148719,0.3066895878233933,0.5740223637332231,0.6564551192200425,0.20293172420430905,1.781727984187104,0.21642202294474225,0.2756479900667391,0.5366613864898682,0.4092791992423818,0.26697559528093984,0.11389601892395189,0.0,0.0,,
44.0,0.5863831918496273,0.7444781611368863,51.10784,51.10784,0.0,0.3199923843724303,0.19991234145112854,0.3587131732878284,0.11437023981871967,2.9104416079546382,0.7263293465701002,0.32197649266756995,0.3238782236109234,0.5711547794520325,0.6564551192200425,0.20293172420430905,1.781727984187104,0.21642202294474225,0.2756479900667391,0.5366613864898682,0.4092791992423818,0.26697559528093984,0.11389601892395189,0.0,0.0,,
45.0,0.6344253013624928,0.8087992507841262,54.7584,54.7584,0.9971592150692714,0.3193953412206205,0.20160374497088018,0.31812960501522825,0.11437023981871967,2.3257063744445405,0.6805762331465949,0.29338609449590763,0.26340900397627115,0.5423361643161166,0.656727605465718,0.207302383201793,1.8201020997951503,0.2260502333851967,0.274758252750917,0.5382437109947205,0.4037563215849882,0.2620637332233763,0.11389601892395189,0.005581674788304814,1.34351329295896,0.0039528155631319345,0.007044093533774924
46.0,0.6400822732971778,0.9546977488994972,54.7584,54.7584,0.0,0.336577508335472,0.21195048824973764,0.3331839207502157,0.11437023981871967,2.5410410745081053,0.6988799611128714,0.29808595800565957,0.28610102839853385,0.5867964466582941,0.656727605465718,0.207302383201793,1.8201020997951503,0.2260502333851967,0.274758252750917,0.5382437109947205,0.4037563215849882,0.2620637332233763,0.11389601892395189,0.0,0.0,,
47.0,0.609316727865048,0.7187659858022089,54.7584,54.7584,0.0,0.3238050407783565,0.20195809128712602,0.347730069337823,0.11437023981871967,2.7701881115103872,0.7178106035633284,0.3188041334477613,0.3098541217662216,0.5723268033507156,0.656727605465718,0.207302383201793,1.8201020997951503,0.2260502333851967,0.274758252750917,0.5382437109947205,0.4037563215849882,0.2620637332233763,0.11389601892395189,0.0,0.0,,
48.0,0.5866792194809827,0.7946539257669167,54.7584,54.7584,0.0,0.293768305032901,0.18340332752998165,0.35616701196061407,0.11437023981871967,2.8847738139591006,0.7261583519625493,0.3284535636280571,0.32167616631188206,0.5137052764213202,0.656727605465718,0.207302383201793,1.8201020997951503,0.2260502333851967,0.274758252750917,0.5382437109947205,0.4037563215849882,0.2620637332233763,0.11389601892395189,0.0,0.0,,
49.0,0.6374671603341012,0.9223453742225916,58.40896,58.40896,0.9971592150692714,0.3369161632858616,0.21215425547334313,0.31836743188725347,0.11437023981871967,2.3381751163276534,0.6836841596994289,0.28978137263569553,0.2658309278366114,0.5494154809839947,0.6575867785803347,0.2100330716968879,1.844077375848637,0.22025925151578507,0.27798021863612704,0.5366349816322327,0.4083177237432324,0.26574618761117086,0.11389601892395189,0.005664334215518125,1.4296959709608927,0.0035992676009314988,0.007556294425282667
50.0,0.6399201364680078,0.8970660408684694,58.40896,58.40896,0.0,0.31359628976910153,0.19801792593914452,0.3345637942320121,0.11437023981871967,2.5540426661810374,0.7014250653851358,0.30814266345961655,0.28706398155640406,0.543836197810618,0.6575867785803347,0.2100330716968879,1.844077375848637,0.22025925151578507,0.27798021863612704,0.5366349816322327,0.4083177237432324,0.26574618761117086,0.11389601892395189,0.0,0.0,,
51.0,0.6093373368508345,0.8366896361797289,58.40896,58.40896,0.0,0.32601742446123605,0.202990059392992,0.3543164047009522,0.11437023981871967,2.813438888063784,0.7167415792426759,0.3156619043615264,0.31431905938291055,0.5625767085365677,0.6575867785803347,0.2100330716968879,1.844077375848637,0.22025925151578507,0.27798021863612704,0.5366349816322327,0.4083177237432324,0.26574618761117086,0.11389601892395189,0.0,0.0,,
52.0,0.5889709362316853,0.9008326314681077,58.40896,58.40896,0.0,0.3301678013091381,0.20502748091933562,0.3667511775468814,0.11437023981871967,2.92261160778909,0.731730140219407,0.3289295056980381,0.3250132131731167,0.5676536242976289,0.6575867785803347,0.2100330716968879,1.844077375848637,0.22025925151578507,0.27798021863612704,0.5366349816322327,0.4083177237432324,0.26574618761117086,0.11389601892395189,0.0,0.0,,
53.0,0.6390360978378707,0.9519462675106665,62.05952,62.05952,0.9971592150692714,0.32414939516057073,0.20557061946655156,0.32157456268626805,0.11437023981871967,2.3692568677489336,0.6836802761728887,0.29165323122675957,0.269522087653318,0.5473198785542196,0.6570533641340384,0.20620806867127103,1.8104940859166965,0.2190779512347935,0.27735266478721976,0.5383917093276978,0.409251016244008,0.2665636882761642,0.11389601892395189,0.005644001743632652,1.4941553233657032,0.0035834000637321923,0.007564430408525678
54.0,0.639502631656788,0.9823935538142431,62.05952,62.05952,0.0,0.33406102092005846,0.20941792445651267,0.3406543819931032,0.11437023981871967,2.620073285764159,0.7066629036502488,0.3031727180041257,0.2940448651881893,0.5712445652427866,0.6570533641340384,0.20620806867127103,1.8104940859166965,0.2190779512347935,0.27735266478721976,0.5383917093276978,0.409251016244008,0.2665636882761642,0.11389601892395189,0.0,0.0,,
55.0,0.6102718732852287,0.9592563600813679,62.05952,62.05952,0.0,0.3304937985036998,0.2057953088453733,0.3550159029611009,0.11437023981871967,2.8370575341022417,0.7210482804339657,0.31898029937969147,0.3170487672295492,0.5760515004071908,0.6570533641340384,0.20620806867127103,1.8104940859166965,0.2190779512347935,0.27735266478721976,0.5383917093276978,0.409251016244008,0.2665636882761642,0.11389601892395189,0.0,0.0,,
56.0,0.588928002659882,0.90979317340169,62.05952,62.05952,0.0,0.31767600385524225,0.19721366244471483,0.36569335722202007,0.11437023981871967,2.942907266380405,0.729912250245734,0.32860678091439477,0.3275846169576527,0.5725039816352172,0.6570533641340384,0.20620806867127103,1.8104940859166965,0.2190779512347935,0.27735266478721976,0.5383917093276978,0.409251016244008,0.2665636882761642,0.11389601892395189,0.0,0.0,,
57.0,0.6427402842256473,1.3709019623857681,65.71008,65.71008,0.9971592150692714,0.3374749285619687,0.21494248283684225,0.3230022863384583,0.11437023981871967,2.3949763635080292,0.6864908119075852,0.2892666330463477,0.2719630301335203,0.5720009651712032,0.6565582506144588,0.20797486466239756,1.8260064454163398,0.21788167743258485,0.27561366061899684,0.5381186008453369,0.41027544298069524,0.26748526137035317,0.11389601892395189,0.004897167377510711,1.3614316310267895,0.0034184991674021813,0.0062970526916983575
58.0,0.6369338881478931,1.069586253866472,65.71008,65.71008,0.0,0.3173114267992896,0.19971708025531187,0.34139334333774135,0.11437023981871967,2.5941884436123086,0.7075976066925147,0.3105279703962516,0.2918795838220522,0.5533477868353687,0.6565582506144588,0.20797486466239756,1.8260064454163398,0.21788167743258485,0.27561366061899684,0.5381186008453369,0.41027544298069524,0.26748526137035317,0.11389601892395189,0.0,0.0,,
59.0,0.6113603852273198,0.986243181859536,65.71008,65.71008,0.0,0.3389540395109985,0.2131985610700762,0.3591443939767367,0.11437023981871967,2.870588045190826,0.7230704253217423,0.3123258579765728,0.3201997852306488,0.5842754953441965,0.6565582506144588,0.20797486466239756,1.8260064454163398,0.21788167743258485,0.27561366061899684,0.5381186008453369,0.41027544298069524,0.26748526137035317,0.11389601892395189,0.0,0.0,,
60.0,0.5891846331779166,1.157031482190626,65.71008,65.71008,0.0,0.3045240837795197,0.19016246799359895,0.37065486079734794,0.11437023981871967,3.0121944921201362,0.7352634275633172,0.32843525271543333,0.33509145006207836,0.5768264415389889,0.6565582506144588,0.20797486466239756,1.8260064454163398,0.21788167743258485,0.27561366061899684,0.5381186008453369,0.41027544298069524,0.26748526137035317,0.11389601892395189,0.0,0.0,,
