round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_prevalence,fed_auprc_lift,fed_ece,fed_auroc,fed_f1,fed_f1_best,fed_auprc,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
1.0,0.7485424029848641,494.6412567530462,12.38528,12.38528,0.9991609980251184,0.5456045506145029,0.11379657603222558,1.4391878485398801,0.41868025684974947,0.5617798035601911,0.18879344401187612,0.24962094071595103,0.1596070220472931,0.28896531871077047,0.35705526914081287,0.08223630651216776,0.7220296836457186,0.2045002711006687,0.2045002711006687,0.5319580435752869,0.5458476360613738,0.40543677029299685,0.11389601892395189,0.003583195701298678,4.687315386487171,0.12199182402583907,0.0032022296975545207
2.0,0.6972704097979201,3.5811095628492025,24.77056,24.77056,0.9991609980251184,0.5197769463726309,0.11379657603222558,1.539682870265703,0.38925253521756065,0.581642291106235,0.19422241206942636,0.25079887386781924,0.17406303937188916,0.2612729804923422,0.35273533371928756,0.08227166339749456,0.7223401149115419,0.2045002711006687,0.20450951154489178,0.5442959070205688,0.5198101684487852,0.37456627360427824,0.11389601892395189,0.002408810020976862,3.171785334998276,0.05402226258324177,0.0022208589644010495
3.0,0.6958915540118591,3.1253688072833468,37.15584,37.15584,0.9991609980251184,0.5054365953586223,0.11379657603222558,1.7236384544866912,0.36305047742542235,0.6172883597290275,0.21049040254402912,0.2701139279193023,0.19375172426513804,0.23717398041073431,0.3393373507976858,0.0806359033068748,0.7079782425118406,0.19168763395769267,0.20450951154489178,0.4307618737220764,0.4893939940659064,0.34798415695076296,0.11389601892395189,0.0015913889312043682,2.1128359333342814,0.03205502263474174,0.0014623094383227368
4.0,0.6789763659829265,2.3512984403688977,49.54112,49.54112,0.9991609980251184,0.5121628837444241,0.11379657603222558,1.780695714101129,0.3645205109681249,0.6264041117010096,0.2366194376817201,0.27655858786360255,0.20134065294180759,0.23350736126493807,0.34151937416988515,0.08166519977488808,0.7170154018237964,0.16955332725615316,0.2045002711006687,0.36703288555145264,0.4430952828203679,0.30431778984405256,0.11389601892395189,0.0024648188836467375,3.293152565289347,0.042422537374012796,0.0022708966104164185
5.0,0.669976923041005,2.542167535117479,61.9264,61.9264,0.9991609980251184,0.513977904911908,0.11379657603222558,1.767505561779962,0.34972694114765973,0.6293648905533199,0.24842694025669157,0.2761146701221583,0.19831670925949815,0.22278421679091973,0.339291557848279,0.08064038323203129,0.7080175759775651,0.16248153618906944,0.20450951154489178,0.41470906138420105,0.4333246760597178,0.2959500373075436,0.11389601892395189,0.0018968289064513883,2.5541223997206544,0.03175879590287439,0.0017244186185205543
6.0,0.6663903991361131,1.9160030906142111,74.31168,74.31168,0.9991609980251184,0.5398021162602926,0.11379657603222558,1.770894715191149,0.362718916268342,0.6358871088052256,0.24286185410112662,0.2796892934868601,0.19998844290567164,0.232127793496425,0.3507629363889876,0.08223627328244205,0.7220293918907826,0.16682414698162729,0.2045002711006687,0.42869794368743896,0.4250751811431839,0.2871648516199477,0.11389601892395189,0.00221570013645853,3.0074923221909557,0.028747103080790745,0.0020398835129324757
7.0,0.6638162073567927,2.141959800663712,86.69696,86.69696,0.9991609980251184,0.5401009881169294,0.11379657603222558,1.8442667066246992,0.37568244014089136,0.6484843628758565,0.25215792636399087,0.2812065126005876,0.2083562479268129,0.2401489545876829,0.3362684200225198,0.08033980812847762,0.7053785451633768,0.12897055809823074,0.20450951154489178,0.31117895245552063,0.38685733573090786,0.25990384743467315,0.11389601892395189,0.0020240854924327037,2.7680535050203616,0.023577732054626863,0.0018594382870055662
8.0,0.6604543171572407,1.8572517093359244,99.08224,99.08224,0.9991609980251184,0.5102741765768116,0.11379657603222558,1.8391777616476401,0.3356857705685007,0.6478592385311069,0.26261845104358517,0.2809386074314742,0.2083277668277405,0.21514540242251448,0.3395318798491395,0.0807467634947802,0.7089515881033088,0.15851565851565852,0.20454648167397296,0.3281611502170563,0.4137030465849826,0.281346909680408,0.11389601892395189,0.0018317120424978992,2.5246780096713337,0.01852688026038076,0.0016870073573000321
9.0,0.6584857198291141,1.7636036322785962,111.46752,111.46752,0.9991609980251184,0.5025278675610955,0.11379657603222558,1.8809099512773497,0.33439943162126,0.6491692157400281,0.2591758924268445,0.2802777290845591,0.2127952310620349,0.21071083468856497,0.33791755602539586,0.08066807482905629,0.7082607064863099,0.156594907660365,0.2045002711006687,0.33474797010421753,0.4040195035690858,0.2685065594183016,0.11389601892395189,0.0017797894794835609,2.468849004304502,0.020470951730775372,0.0015992350382051895
10.0,0.6631427423239319,1.7090300292794254,123.8528,123.8528,0.9991609980251184,0.5218683382550634,0.11379657603222558,1.8798956684198047,0.3369680538038233,0.6518137955006647,0.26357183494800446,0.2843492618059113,0.21236591253375997,0.21404722533694417,0.3517914267065083,0.0844696208550797,0.7416380454129821,0.11689377770481038,0.20452799493876814,0.32043206691741943,0.38340674819731024,0.2521629791729013,0.11389601892395189,0.0016728101013253158,2.337738216152502,0.014713291475356539,0.0015294441433588173
