round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auprc,fed_ece,fed_auroc,fed_f1_best,fed_prevalence,fed_f1,fed_f1_best_threshold,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
21.0,0.6412267971685843,0.9564928234695659,76.88016,76.88016,1.0,0.21044687347373442,0.2739467279764965,0.33309175222242277,0.7022166268976535,0.3319448451005818,0.11410409717414567,0.30065330416639185,0.5837300572954871,2.3934648643088594,0.6592969300175807,0.2238306438674453,1.9652192059223468,0.272068511198946,0.2805416963649323,0.5399990081787109,0.3328325807634077,0.21553276956104758,0.11389601892395189,0.0051614525733551095,1.8235251115384017,0.0029566996548747396,0.007699336203709025,0.004094774711001664
22.0,0.6401782362548886,1.1625983229369212,80.54112,80.54112,1.0,0.21643181442425063,0.27849282963320754,0.34526865240494764,0.7069276275097724,0.3369930082687411,0.11410409717414567,0.2959801290507494,0.570914090803237,2.4339898109811897,0.6570477796280132,0.22253824168680314,1.9538719947304868,0.26905829596412556,0.28083545018346034,0.54493248462677,0.34501182190922774,0.22169573110354482,0.11389601892395189,0.004924034239379134,1.8200211128532828,0.002795007293649688,0.007397956149634319,0.004280369587017333
23.0,0.6387012072530215,0.9831957796432697,84.20208,84.20208,1.0,0.21012254942195882,0.2802328463162805,0.3350266107526907,0.7076021734891983,0.33791519858810365,0.11410409717414567,0.3073596432232024,0.5692047568450634,2.4473634348165554,0.6572637180441389,0.22092615308219654,1.9397179565135496,0.27461607949412825,0.27997671711292194,0.5424619913101196,0.33468342836468334,0.21596346492149418,0.11389601892395189,0.004701202861596782,1.8133561266986362,0.002665109266529314,0.007086929007291544,0.004809621759603782
24.0,0.6357004540062973,1.1279746142300433,87.86304,87.86304,1.0,0.20997889798661257,0.2819610396136786,0.33287830873616964,0.7092229390662987,0.34029894510007586,0.11410409717414567,0.30435399279670056,0.5819038330469524,2.4638846414030464,0.6564740061449142,0.22179671433552178,1.9473614304606637,0.271055179090029,0.2788609543355567,0.5290623307228088,0.33238904689669213,0.2162670863981977,0.11389601892395189,0.004170996259453485,1.674850088884341,0.0024341348164898264,0.006225687471518526,0.003840057358541443
25.0,0.6419598965861537,1.575492625824462,91.524,91.524,1.0,0.20551294004282014,0.2819752625832434,0.3268905467792724,0.7111294189265347,0.3431469399933564,0.11410409717414567,0.3074187835448168,0.5672142166826977,2.462741011438391,0.6548522530457395,0.2192213477489267,1.9247498711548496,0.27230046948356806,0.2811161583387411,0.5271185636520386,0.32601628896172696,0.21168167631736604,0.11389601892395189,0.004168875204706998,1.7449148378109385,0.002394211579217493,0.006286444644404279,0.0034324461000594386
26.0,0.6426482970426248,1.3338474202895343,95.18496,95.18496,1.0,0.19938349509011583,0.2813738198040147,0.3180360099011715,0.7120009694461099,0.342792670629364,0.11410409717414567,0.3116897333697142,0.5516373103591073,2.4554596806539286,0.6535614666373578,0.2190760776458066,1.9234744086365583,0.27366950040759286,0.27782751417487317,0.5393946170806885,0.3172183800551286,0.20573841916517727,0.11389601892395189,0.003945729789415471,1.715830622419162,0.0022234409098746896,0.0060140045769195,0.0035871512219438524
27.0,0.6421740223091589,1.2914001455946007,98.84592,98.84592,1.0,0.20217107062612857,0.28768798166894893,0.3226223052019059,0.7157378990393913,0.3453096819515981,0.11410409717414567,0.3131236948889358,0.5435091434457512,2.51046362247778,0.6537958401980926,0.2207097281823408,1.9378177592818955,0.2723789620341345,0.2799870675719366,0.5607940554618835,0.32223828421438594,0.20943992865612876,0.11389601892395189,0.00371284658455147,1.6792111540235055,0.0020850952471794097,0.0056744657632903945,0.003429089592167158
28.0,0.6456569110093102,2.024229702646734,102.50688,102.50688,1.0,0.20550303890691646,0.2921793287762952,0.3277858548872518,0.7174289641790346,0.34565030063878394,0.11410409717414567,0.3139724454581922,0.5683859803691761,2.550382704252791,0.6528776595613845,0.21869177600901551,1.9201002640402691,0.2696956132497762,0.27639484978540774,0.5398788452148438,0.32746257019605196,0.2130230286992431,0.11389601892395189,0.003828364445961726,1.795431811184244,0.001985890241291419,0.006065192504441222,0.0038746244209974263
29.0,0.6365518514873468,1.5794660518874637,106.16784,106.16784,1.0,0.20008695079139122,0.2923465216870096,0.32164391547940624,0.7184785848722045,0.35158714217747145,0.11410409717414567,0.3240329279937249,0.5422191204602471,2.5513405780321983,0.6506762598356955,0.2168137275941976,1.9036111151432222,0.27145659637076996,0.27342837111474644,0.49209338426589966,0.32098889392624613,0.20758440060541103,0.11389601892395189,0.0035526889210018846,1.7279305195879715,0.0018587417134126346,0.0056080767254476525,0.00400581638776045
30.0,0.6457747977987608,1.6484315572440518,109.8288,109.8288,1.0,0.2068063917928317,0.2914708525593792,0.3306613861688108,0.718932205889272,0.3496273624360592,0.11410409717414567,0.31081707159033073,0.5630940460252435,2.546258425028838,0.652726576711862,0.21779947047975573,1.9122658766956546,0.2719716280616203,0.2761346599427559,0.5319925546646118,0.330194535473339,0.214431880401254,0.11389601892395189,0.0036685170323841857,1.8499773283656396,0.0018030554060657748,0.005939395317581241,0.0032212428216724866
