round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_f1_best_threshold,fed_prevalence,fed_auprc,fed_auroc,fed_ece,fed_brier,fed_f1_best,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6437518779548467,0.4631051515415356,80.54112,40.27056,1.0,0.28726178663127305,0.5516319848772937,0.11085930122757318,0.23470070576010005,0.6862236485609208,0.34820339963576463,0.2183840405676986,0.3074072136515342,2.13399803549392,0.6701875826789254,0.22223369468964976,1.9511980909362134,0.2778998242530756,0.2816317123761235,0.5094948410987854,0.3462559426406518,0.2205952110139404,0.11389601892395189,0.00754454982712241,1.4682207433925214,0.006026629654382544,0.008890548695714444,0.005369803825790185
12.0,0.6445238387994723,0.4774435089783419,87.86304,43.93152,1.0,0.2819784982060141,0.5500810720465039,0.11085930122757318,0.23670658613024687,0.6874318295688326,0.3502994117316187,0.21963430494222386,0.310738157616167,2.1521924057656916,0.6699396808092126,0.22225103045734723,1.9513502979041237,0.2802941489928594,0.2817491489918827,0.5421615242958069,0.34843993766977754,0.22210913112059633,0.11389601892395189,0.0071308965576519796,1.4674269052957243,0.005515432647606812,0.008596990887443418,0.0052005255972241045
13.0,0.6423230988929586,0.46422468576541276,95.18496,47.59248,1.0,0.2849962510891169,0.5548796458085977,0.11085930122757318,0.23966412284652308,0.6893015595342441,0.3537971889012108,0.22208741704713963,0.3107529948596877,2.1791147409348897,0.6693676767988096,0.22162226276529423,1.9458297564664742,0.27859300820025895,0.282217634915954,0.5671972632408142,0.3518251696913404,0.22469212041994324,0.11389601892395189,0.006851826261767781,1.490797047246815,0.005297215830170103,0.008298898782591714,0.003919479258590786
14.0,0.6451351737872005,0.5177885765275363,102.50688,51.25344,1.0,0.29115371074581087,0.5540071921131691,0.11085930122757318,0.24347193602621753,0.6903011831348231,0.31833341850127894,0.19928509400497624,0.3120838809691594,2.211611028078216,0.6701521304777541,0.22223497942604867,1.951209370842316,0.2802027946086311,0.2840563691627521,0.5254448056221008,0.31614589794395526,0.2021859670781122,0.11389601892395189,0.007051746139049453,1.622162753914381,0.005127184221251317,0.008873615709525247,0.0040548642404437275
15.0,0.6405645873287189,0.6097902608577135,109.8288,54.9144,1.0,0.28882272913912604,0.5711472168635152,0.11085930122757318,0.2451874541851178,0.6898460259063153,0.3449301497991407,0.21580359307498778,0.3133246988992475,2.2256002991550825,0.6690839085960181,0.2226771858480887,1.955091915870824,0.2796250836866771,0.28666338582677164,0.5193940997123718,0.3427940515675784,0.2185589331771248,0.11389601892395189,0.006479231810926162,1.5786041804904016,0.004771609876751987,0.008128376774898863,0.003298533410848213
16.0,0.6423076412889668,0.6078082609523558,117.15072,58.57536,1.0,0.28530963799894954,0.5558641107156662,0.11085930122757318,0.24719059264031398,0.6919934665689237,0.34553983766101304,0.21663152202101002,0.3120965495931408,2.242401492840157,0.6703710933117496,0.22375872647603773,1.964587775674942,0.27819467101685696,0.28485607008760955,0.5288231372833252,0.34332843256861273,0.21947028522033799,0.11389601892395189,0.006192505701799608,1.5920815162444342,0.004373687055522298,0.007974245134687781,0.00392841026689365
17.0,0.6430555370225913,0.697932060107392,124.47264,62.23632,1.0,0.2939007820106119,0.5586037587098892,0.11085930122757318,0.24976059343846718,0.6952287387981029,0.33691815515340473,0.20916791447523214,0.3190709046073815,2.2633605498029095,0.6710991874029206,0.22329075042933605,1.9604789749361369,0.28244917598941416,0.28503429931401375,0.5311823487281799,0.33441896363886586,0.21218704822704038,0.11389601892395189,0.006000347348063488,1.6258113933417917,0.004222781289588813,0.0077548605313325315,0.004262843532887734
18.0,0.6410506049611295,0.6208002854516194,131.79456,65.89728,1.0,0.29252407648131357,0.566226787403165,0.11085930122757318,0.2509528371621483,0.69590297289291,0.3383596845765018,0.21087784053109493,0.3158336045936667,2.26725623389756,0.6686983894385019,0.2222536001752955,1.9513728598687345,0.2808949279606419,0.2875798026697621,0.5430673956871033,0.3361539395527083,0.2143468960947223,0.11389601892395189,0.005808289808815583,1.649490026067724,0.0038663012745627423,0.007758377357001036,0.0037304771430730584
19.0,0.6439329442159816,0.7247837554838485,139.11648,69.55824,1.0,0.2942047642391463,0.5528914212017342,0.11085930122757318,0.2547003496611365,0.6969702338838075,0.32162638351375156,0.20032828044380208,0.3191564615181528,2.304407541064894,0.6668167497432005,0.22124924508192617,1.94255468428316,0.2812915709275608,0.2850189291508924,0.5207293033599854,0.3192291210077275,0.20413275192229127,0.11389601892395189,0.005465532090756836,1.633184701016944,0.0037277064863476504,0.007224623871965685,0.0042706074042848565
20.0,0.6456895293954433,0.892882671261596,146.4384,73.2192,1.0,0.2908513632623107,0.5875401545066221,0.11085930122757318,0.2553460408172645,0.6979544756414726,0.3435253596591723,0.21510555923863525,0.32288154701184457,2.311973871288401,0.6666154188889026,0.2186760812056331,1.919962464637527,0.2774221084080239,0.2817887931034483,0.5465847849845886,0.34153537655566,0.2192495355552544,0.11389601892395189,0.005670092615943268,1.7808014709935378,0.003643895840199268,0.007737742339277887,0.0037224230286383537
21.0,0.6443216942913068,0.840496464628847,153.76032,76.88016,1.0,0.2940302364057135,0.5702708879506247,0.11085930122757318,0.2571159739956211,0.6995900374677552,0.3502401598026524,0.2182012656781359,0.3241441838503613,2.3323614174499965,0.6667774825086996,0.221393787998612,1.9438237621495456,0.2755056179775281,0.2855815394145888,0.5639687180519104,0.34758615930313413,0.22214891881413085,0.11389601892395189,0.004808236200197857,1.5812657537753694,0.0033620230396513317,0.006298894784054834,0.0042770183608924275
22.0,0.643496099678604,0.7408139372055408,161.08224,80.54112,1.0,0.2993720531006082,0.5890027434825146,0.11085930122757318,0.25991238622576207,0.7022530605822229,0.3378370314413201,0.20995383846883706,0.32425459344861207,2.3525735316298197,0.6658885044461955,0.22190461557868418,1.948308796700343,0.27876631079478054,0.2850343733474352,0.5221424102783203,0.33525921759097704,0.21424915096226405,0.11389601892395189,0.004587975080283903,1.5750135846719786,0.002960048202425173,0.0062820154992884085,0.004702036553342981
23.0,0.641174153462067,0.7704364184495772,168.40416,84.20208,1.0,0.291380586860681,0.5910435226172218,0.11085930122757318,0.26435922388018485,0.7025000185825961,0.3498375457943982,0.21829791747807534,0.328407158301002,2.3894399594827602,0.6648425076434945,0.22026748446815053,1.9339348868306154,0.2767678890406641,0.28345250255362614,0.5354181528091431,0.3474171340640477,0.2227441983361423,0.11389601892395189,0.00464391634870657,1.6629214501872411,0.0028647486285677576,0.006516374439684019,0.003659422929444991
24.0,0.6444524225604117,0.9464758697136755,175.72608,87.86304,1.0,0.2960245821219734,0.565126306861686,0.11085930122757318,0.26697136180354375,0.7033688467122948,0.3397580258365191,0.2114905173284476,0.326536062310119,2.414985767812744,0.6667753114535483,0.22150024558409576,1.9447584531641178,0.27942991807877904,0.2868435911914173,0.5446163415908813,0.3372770832138401,0.2162168722133568,0.11389601892395189,0.00497672406607485,1.856663964501422,0.0027648248852016936,0.0073235574827542295,0.0035560386781816606
25.0,0.6478102970325551,1.0446117818880105,183.048,91.524,1.0,0.29586763352068374,0.5736475048573242,0.11085930122757318,0.26864347718351517,0.7062114959135447,0.3442688374463668,0.21405669296553834,0.32557738887035914,2.431420939427435,0.6627338232672759,0.22066481462395698,1.937423421017853,0.2771845718021355,0.283476427172767,0.5593733787536621,0.3414792743691913,0.21919809188492798,0.11389601892395189,0.004660754155673092,1.815167006019692,0.0025887457520287413,0.006863096595481378,0.00342510937714743
26.0,0.6409927295974346,0.969692423697688,190.36992,95.18496,1.0,0.308772534941104,0.5697700351692424,0.11085930122757318,0.27244650843342744,0.7075595625625078,0.32228881996720066,0.19972626572770333,0.3331435098904829,2.4662753713733423,0.6628518383114581,0.22070042511269072,1.9377360789059002,0.28132537768185856,0.2821029985209089,0.5134164094924927,0.31960509871794285,0.20520864225881966,0.11389601892395189,0.004394389949355345,1.7815411061928899,0.0025566658612405846,0.006360286871723757,0.0036334652323929397
27.0,0.6411730650572414,1.0165825862735454,197.69184,98.84592,1.0,0.30237473192221614,0.5698243854947912,0.11085930122757318,0.27448510955029926,0.7081471154938989,0.33371427025441347,0.2075746166997285,0.33175772753071964,2.482323963628907,0.663289287100283,0.22147808747382464,1.944563906326744,0.278154998829314,0.2827091633466135,0.5656620264053345,0.3309120401519583,0.21311105530353922,0.11389601892395189,0.003944188375074854,1.6604936085859663,0.0023179492143499906,0.005698907672468311,0.00406730828478435
28.0,0.6438098178308527,1.0310607297869119,205.01376,102.50688,1.0,0.30182695872576276,0.5636126663368155,0.11085930122757318,0.2792359444184484,0.7116161698174651,0.3250375498416076,0.20309526396768623,0.3396753845890639,2.524843503844107,0.6627449420815195,0.221311511237837,1.9431013772799748,0.2790163180877959,0.28331372878507816,0.5784379839897156,0.3223743495688394,0.20947318345202115,0.11389601892395189,0.0038098743609708222,1.6659269318952283,0.002208547290316855,0.005554332921226075,0.004207523339315418
29.0,0.6491526368023297,1.5124965808734028,212.33568,106.16784,1.0,0.3040193991550828,0.5591899984450246,0.11085930122757318,0.2810672493387291,0.7122041467621159,0.316605060361956,0.19664886053701433,0.3384711658461735,2.544619397442086,0.663883679332594,0.22017945524978813,1.9331619957393018,0.28231250767153554,0.285437430786268,0.5244186520576477,0.3137995271406671,0.20283627320295472,0.11389601892395189,0.003868016285511312,1.7569829044405196,0.0021123015430275977,0.005786287027846084,0.004212518249836092
30.0,0.6450383893427943,1.2077491622738994,219.6576,109.8288,1.0,0.3067422333194871,0.5584552486803234,0.11085930122757318,0.28458374420067445,0.713550303620387,0.3212402556909568,0.19913405867093828,0.339170605728478,2.5778312970865933,0.6605715652815702,0.21953947679778457,1.9275430245228375,0.28077912532157295,0.28172817281728174,0.48461878299713135,0.3181577192697715,0.2055401921074293,0.11389601892395189,0.003534620414873472,1.6644217088005462,0.002002280522471712,0.005208391269567958,0.004575861285794711
31.0,0.6489151919540036,1.4037775135295631,226.97952,113.48976,1.0,0.3002782491826564,0.5841689865995137,0.11085930122757318,0.2858296547401424,0.7141797972840053,0.33493933363901524,0.2088739490545628,0.34216582923167954,2.5954757684565353,0.6632564326356223,0.22035483806586414,1.9347018460144298,0.2782493661117848,0.2841575859178541,0.5494040846824646,0.33198466856350106,0.21520464301395706,0.11389601892395189,0.0035629471806886926,1.7397051651450965,0.0019696929884835805,0.005313135137008372,0.004070328370031953
32.0,0.6474701296898203,1.614557565624688,234.30144,117.15072,1.0,0.30922596672103136,0.5604063215535655,0.11085930122757318,0.28607687904800294,0.7153505788582323,0.32710043852224674,0.20166000283829955,0.34111665761385696,2.5853854665488476,0.6609557792961053,0.2197693508962793,1.9295613048865106,0.2809261865165665,0.2834168204587398,0.5058749318122864,0.3241949713279046,0.20814289962550972,0.11389601892395189,0.0033464894525217807,1.6916974702544394,0.0018566697935457985,0.004988045481353856,0.003695212917812957
33.0,0.6417368494423823,1.3346444220819855,241.62336,120.81168,1.0,0.30759582088984583,0.5699924414042299,0.11085930122757318,0.29029489809347364,0.7163747747261675,0.31607559480860675,0.19587195708871494,0.34425180384028786,2.6259116186895337,0.6604826022181709,0.21741076604666917,1.9088530758202693,0.27783452502553624,0.28002229033156867,0.5190784931182861,0.3130315394571415,0.20288424067905522,0.11389601892395189,0.0032886583654026707,1.7186503507355155,0.0017348379904747102,0.005001735669718888,0.005530866194546528
34.0,0.6493327805689618,1.5564800137781065,248.94528,124.47264,1.0,0.30982941988088036,0.5593788645685489,0.11085930122757318,0.28750951668721536,0.7171045444029124,0.31991030991127056,0.1988088827807419,0.3451656324495475,2.598714499382846,0.6591325572986632,0.21807041470891653,1.914644750265781,0.2774367787871348,0.28252578047746857,0.5299332737922668,0.31685453582417666,0.20591869758259532,0.11389601892395189,0.0033509789604857254,1.8080749780510814,0.001701015470136728,0.0051804628643797685,0.004522510075530297
35.0,0.6536582642690695,1.5147404851192798,256.2672,128.1336,1.0,0.2982314574054991,0.5949678419632171,0.11085930122757318,0.29173067631134153,0.7172807733768846,0.3372330512053375,0.2106604618406839,0.3466922235051597,2.63617875206474,0.6581721979546502,0.21608373611555187,1.8972018351214759,0.2739040574350049,0.2818061088977424,0.540459394454956,0.3341730808040942,0.21773846662547677,0.11389601892395189,0.003135747774833801,1.7464168747210351,0.0016183678539388243,0.004815282070177064,0.00475800524735259
36.0,0.6503815075677798,1.828886237744945,263.58912,131.79456,1.0,0.300227055891893,0.5984805443975811,0.11085930122757318,0.29441754564105077,0.7184264477152703,0.3365615729073215,0.21028970558606483,0.3460705845766003,2.6671496786581264,0.657984257365361,0.2165745168988265,1.9015108600365813,0.27391786903440624,0.2816806722689076,0.589449405670166,0.3331237869866014,0.217585243797579,0.11389601892395189,0.0029445225511856034,1.6950536439808275,0.0015942881585272834,0.0044381210885824475,0.004335073754174968
37.0,0.6532530783863726,1.645380857371384,270.91104,135.45552,1.0,0.3083556832252587,0.5772003014038148,0.11085930122757318,0.29774316386988187,0.7209157729413691,0.3245903556813654,0.20116359124640923,0.34758085927303817,2.6939853335357773,0.658611303271105,0.21478345002082444,1.885785403651684,0.28009120364814594,0.2825437473324797,0.5382170677185059,0.3215741491203723,0.2090199271956846,0.11389601892395189,0.0028273199674846007,1.677343204664794,0.0015083809023244013,0.0042940510981354,0.0034458499822584603
38.0,0.6492121586000927,1.759913142279963,278.23296,139.11648,1.0,0.3121949241685293,0.5716002748509341,0.11085930122757318,0.2989577568740432,0.7223129627101822,0.3140040900705335,0.19445262756275408,0.349211078013953,2.706456519023009,0.6580505435694627,0.21608538270145844,1.89721629204387,0.2813716869739982,0.2837801964427927,0.5112097859382629,0.31056092550073194,0.20208387355224333,0.11389601892395189,0.002740419692576763,1.6716670574005548,0.001442694897917691,0.0041845759321295925,0.004340171639492909
39.0,0.6601140213257968,2.7207464743257646,285.55488,142.77744,1.0,0.30803572649891353,0.5863113559076611,0.11085930122757318,0.29990738738763073,0.7223098093615815,0.3317821365351687,0.20595135845878995,0.3456655921606175,2.7140085389324775,0.6577263786815135,0.21575140240143262,1.8942839656712613,0.27932440302853817,0.28373524884556184,0.5206866264343262,0.3285031390106553,0.21387227871752781,0.11389601892395189,0.0026370313552622274,1.6539874356712971,0.0013590869534941925,0.004062243620494188,0.0042738560352075395
40.0,0.6522733658821075,1.7061481930534814,292.8768,146.4384,1.0,0.3129219694923141,0.5704924644409277,0.11085930122757318,0.30109318457684936,0.7242415513795165,0.3234680359281237,0.2011893448095021,0.3492474316760614,2.7192620725150087,0.6566012073877718,0.21527458817285852,1.890097566242389,0.27874147625314033,0.2829142488716957,0.5176576972007751,0.3204598060761394,0.20958574860298929,0.11389601892395189,0.002517921056725888,1.6262739026169584,0.001293727920998392,0.003877250890651296,0.004356310238586542
41.0,0.6595615888040545,2.1087154094427527,300.19872,150.09936,1.0,0.307315773492856,0.5749668436471419,0.11085930122757318,0.3032570065192329,0.7243775836422264,0.32882284317475086,0.20455368879175984,0.3514338526523539,2.7419299587826207,0.65498912991589,0.2117841159640212,1.8594514361860968,0.2755382501145213,0.2811373648378053,0.5333800911903381,0.3256088004854908,0.21301489482752445,0.11389601892395189,0.002656611306818288,1.7633949429109634,0.001319177228709681,0.0041463511888589245,0.003972965308538512
42.0,0.658973407950554,2.2284773675446794,307.52064,153.76032,1.0,0.30612558481941043,0.5766632239699252,0.11085930122757318,0.30475731927233596,0.7235234259680096,0.3342445772108339,0.20795833528660904,0.34979675159738144,2.7572405788606944,0.653828468772622,0.21083056693102012,1.8510793346674497,0.2743963502837432,0.2797004132231405,0.5310611724853516,0.3312869989837882,0.21650369783396797,0.11389601892395189,0.0027169932205366337,1.8543431186417365,0.0012467087589009627,0.004351095014684569,0.005151512307973434
43.0,0.6583696675666485,2.349250052033179,314.84256,157.42128,1.0,0.3095634286659035,0.571967986647273,0.11085930122757318,0.30311553609451064,0.7236186823033741,0.32465904867285045,0.20156424503153972,0.3517045127256267,2.744570220419892,0.6563297125487841,0.21261761250010636,1.8667694842088436,0.2784840204348343,0.2798593427913181,0.5042818784713745,0.32127611030255954,0.2097965065378556,0.11389601892395189,0.0026985451561078308,1.894367262158994,0.0011975573862277613,0.004362536163742318,0.004853523429859037
44.0,0.6555115835249679,2.3594071865639603,322.16448,161.08224,1.0,0.31073076435764485,0.5795819612711828,0.11085930122757318,0.3010932620381237,0.7257816561837805,0.3314342480194535,0.20557009140250007,0.3536577213557089,2.721043067022486,0.6556588314081051,0.21374462251315157,1.8766645624011526,0.27602505021859863,0.28042198233562315,0.5065925121307373,0.3285851847518644,0.21440125538774374,0.11389601892395189,0.0025722786154010464,1.8543279141031235,0.0011650782913165067,0.004123851020232928,0.004714227412019838
45.0,0.6624763816960432,2.514130185885471,329.4864,164.7432,1.0,0.3067903808577472,0.5882446578718185,0.11085930122757318,0.3086336743937138,0.7264555313329565,0.3275947990792886,0.20392135562775837,0.357865298789935,2.789722352365406,0.65265301182575,0.21091362870277372,1.851808611884848,0.2729352550903683,0.2804408445093613,0.5310567617416382,0.3246603024610227,0.21349281830601655,0.11389601892395189,0.002341983961879832,1.7318065365425355,0.001131117468792753,0.003675093484836521,0.004553526237068801
46.0,0.6609036375026727,2.657490548122026,336.80832,168.40416,1.0,0.3180489874478253,0.5692865333337246,0.11085930122757318,0.30979152296536194,0.727590162007484,0.30208533910266466,0.187534889993123,0.35837043773480404,2.807646467984607,0.6540940026220323,0.21168122257242647,1.8585480385733721,0.2724061232500327,0.27687437041300905,0.5205168724060059,0.2992171409875079,0.19704565634469612,0.11389601892395189,0.002230392433928899,1.6904817734757671,0.001105507988473822,0.0034683101606749734,0.00409160004127151
47.0,0.665124440340603,2.9028452326451015,344.13024,172.06512,1.0,0.3165968844464735,0.570175490881761,0.11085930122757318,0.31031652537601123,0.7283527641110336,0.3150088074875816,0.19663359888080129,0.35442589194743995,2.806425524017776,0.6532474793547715,0.21210359411118054,1.8622564345537103,0.26967648478995654,0.27795962902345883,0.5279567837715149,0.31220512395276295,0.20707099484152128,0.11389601892395189,0.002200659714768608,1.7096237645773726,0.001073091791020321,0.0034380045948713693,0.004346373086207483
48.0,0.665335923752468,2.8239572309831624,351.45216,175.72608,1.0,0.31055431517994325,0.5675003955545836,0.11085930122757318,0.31232670317043687,0.7305889633272241,0.31534796856991515,0.19537212219209074,0.3545237759492946,2.824780607314912,0.6533391029019402,0.20808080991474648,1.8269366381776835,0.2717942376653889,0.27947719688542827,0.5242300033569336,0.3128588210331276,0.20540370559672907,0.11389601892395189,0.002419209306107002,1.9249675208939152,0.001102335995612785,0.0038663258366381727,0.004004548333175114
49.0,0.660691639258905,3.303826416047958,358.77408,179.38704,1.0,0.31227111887824116,0.5762815161512301,0.11085930122757318,0.3147583959927155,0.7306265611017824,0.32298883439797116,0.20054123316576783,0.3573514695365391,2.842643450871857,0.6526657118709129,0.21180971539852902,1.8596761976373721,0.2731832497375481,0.2782144862436833,0.5322779417037964,0.3200310753166669,0.2104275192461561,0.11389601892395189,0.0021864894110586483,1.7825775507499202,0.0010245308629446865,0.003456389994091199,0.0050991224455744265
50.0,0.6670977225657356,2.91902744738541,366.096,183.048,1.0,0.31370491768144654,0.5686123112856234,0.11085930122757318,0.3148754585733047,0.7299749607165259,0.31556668333180005,0.19655399296139656,0.35585938028706676,2.840839317976918,0.6524511162461236,0.2135468065036557,1.8749277500756232,0.2760750772154906,0.2792990142387733,0.5236072540283203,0.31277775854610196,0.20671216461079958,0.11389601892395189,0.002012459206290557,1.6809303396057658,0.0009545412328169562,0.003164550520249814,0.004368581512148658
51.0,0.670422636204971,3.3135527155180617,373.41792,186.70896,1.0,0.3062899461379538,0.5954032060210346,0.11085930122757318,0.3138684094798496,0.7296822472294857,0.3208760712691658,0.2012299367515399,0.3565427270543261,2.8302565987150534,0.6535161380176655,0.21309012330518518,1.870918099845658,0.2747216403924595,0.27735644637053086,0.5161411166191101,0.3188309923437708,0.21158193737252023,0.11389601892395189,0.002021808604982371,1.7286040641820364,0.0009662698276947086,0.00316867835027511,0.004484119147448984
52.0,0.6871729944509569,3.974844537313389,380.73984,190.36992,1.0,0.3143622360326565,0.576342671518623,0.11085930122757318,0.3170079125356474,0.7319587172464709,0.31733775411151655,0.1985964632469696,0.36095150386778857,2.8585659892844815,0.6511077225360393,0.21188743113655145,1.8603585370093418,0.27349452554744524,0.27970827970827966,0.5437086820602417,0.3162175408357919,0.20972104355837642,0.11389601892395189,0.0021535052600053896,1.8798905103576544,0.0009266877337482315,0.0034872693972527124,0.0046228491647134036
53.0,0.67026036206752,3.4813574904939677,388.06176,194.03088,1.0,0.3137258812528034,0.5781074587582866,0.11085930122757318,0.3160345910840849,0.7320930108001878,0.329617778320573,0.20498033763497647,0.35756154449365907,2.849571758649523,0.6529950847813351,0.21460639815688506,1.884230899239571,0.27391742195367574,0.28148338913211435,0.5249873399734497,0.32792790851474574,0.21559836264396143,0.11389601892395189,0.002163879698383683,1.9346801051106013,0.0009626859428143156,0.003468315715051162,0.004596752883827564
54.0,0.6662806470094205,2.9560423201851433,395.38368,197.69184,1.0,0.3099796084429307,0.5851062899017468,0.11085930122757318,0.3206897936639436,0.7325104779589001,0.3280553536339467,0.20421374233904221,0.36003989429462485,2.894945626788652,0.6529178680047661,0.21439650615784783,1.8823880604729468,0.27386351067359804,0.2785796766743649,0.5485851764678955,0.3263555036385217,0.2151838192425697,0.11389601892395189,0.0018841539758291095,1.720375597016755,0.0008832063231270141,0.0029659428875917016,0.004915705387745587
55.0,0.6673235489438594,3.0877962172027544,402.7056,201.3528,1.0,0.31570544000212925,0.5732619426593416,0.11085930122757318,0.3228595398282302,0.735389315830692,0.320487043168866,0.1983238945817385,0.363916187014703,2.9113883606656024,0.6499176580273396,0.21238524928234465,1.8647293495319954,0.2706061671942783,0.27542255472430033,0.5305175185203552,0.3186829290181247,0.20945526505466255,0.11389601892395189,0.0017280477591023803,1.6137016991024211,0.0008202915326518852,0.0027075194059933225,0.0039000109148526166
56.0,0.6738183497758803,3.641071368583707,410.02752,205.01376,1.0,0.3103197023073054,0.5890399116266437,0.11085930122757318,0.3211251734250226,0.7340432948556788,0.3245793977831853,0.20270926396132066,0.3644665177045811,2.9015626713392617,0.6507496992272902,0.21306245004604546,1.8706751303424114,0.2689356022689356,0.2742715094600193,0.5397177338600159,0.322881202649484,0.21389402717122422,0.11389601892395189,0.0017239433008729434,1.643815473835275,0.0008125942802648507,0.0027042730372326316,0.003679438800457123
