round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_ece,fed_auprc_lift,fed_brier,fed_f1_best_threshold,fed_f1,fed_f1_best,fed_prevalence,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
13.0,0.5594076874004547,0.42914333692858253,28.78464,28.78464,0.5412350858791136,0.6947168122371458,0.07276193251480532,2.46192010873184,0.10644219235011035,0.24761255915926406,0.12516102220876013,0.3264069975939377,0.11493674073141558,0.2770359761265811,0.6585758008721266,0.21543847288962306,1.8915364639168892,0.26184176837074336,0.2755944931163955,0.5086050629615784,0.385345585927359,0.24785340287167074,0.11389601892395189,0.00791889867402349,0.7950525478227064,,0.00791889867402349
14.0,0.5419138700069646,0.5186055141456649,30.76608,30.76608,0.5412350858791136,0.7031830986747831,0.06726483195722209,2.586338557472912,0.10430493085509193,0.24527820763480948,0.11023945805160547,0.3373749950739729,0.11493674073141558,0.28996008386830857,0.6577149837793316,0.21447671594220655,1.8830922974174555,0.2549295774647887,0.2740249808819781,0.5104207992553711,0.3872056218366917,0.24942429137428043,0.11389601892395189,0.008870857462453675,0.9352404641686007,,0.008870857462453675
15.0,0.5882936717389622,0.6513394945346404,32.4352,32.4352,0.4559241291901578,0.667086805918775,0.080809298179593,2.112248224625211,0.11017663661011738,0.23265571450488548,0.07915943969892049,0.3090948809134781,0.11493674073141558,0.23885910754091608,0.6571834392013449,0.21357331403753388,1.8751604845831906,0.24387351778656127,0.2717913520933425,0.5149346590042114,0.3909078740384836,0.25241728000975894,0.11389601892395189,0.011648581882093929,0.6212669000960886,0.011648581882093929,
16.0,0.5785642396467165,0.53158414445235,34.41664,34.41664,0.5412350858791136,0.678453239113393,0.07559864477937332,2.2557089980212583,0.10961290826495498,0.2339072749567368,0.08341984732380575,0.3164743645288004,0.11493674073141558,0.25365651158804947,0.6540243782637674,0.2058065554280803,1.8069688244810107,0.22244637927373115,0.268535153910648,0.5186631083488464,0.3973011633078353,0.2577612639304023,0.11389601892395189,0.006196023654443402,0.6853771905880421,,0.006196023654443402
17.0,0.5674723998948056,0.5186534076170414,36.39808,36.39808,0.5412350858791136,0.6914801696163069,0.07696105289894528,2.4079802670118777,0.10936017391709671,0.23845256407025128,0.10194285237822066,0.32723595237757125,0.11493674073141558,0.27036145531166533,0.6538500412801665,0.20549168338566992,1.8042042674281376,0.22244584502939463,0.26876010159316555,0.5192037224769592,0.3979814214785377,0.25828366053899654,0.11389601892395189,0.006484992743350908,0.7406929072458297,,0.006484992743350908
18.0,0.5465768542500503,0.5730867405447365,38.37952,38.37952,0.5412350858791136,0.6996848614687738,0.08044111022130455,2.549618754710637,0.10913131194375839,0.2502555685616007,0.12956105462900983,0.328653755023733,0.11493674073141558,0.2856718096897458,0.6562272086269549,0.21384331197962708,1.8775310498114053,0.22836713032791464,0.2690441259451529,0.516627848148346,0.39598891175779005,0.2565224019378251,0.11389601892395189,0.006435380265340072,0.7680629311362281,,0.006435380265340072
19.0,0.5273250268735089,0.6817653508648233,40.36096,40.36096,0.5412350858791136,0.7114504234443298,0.06963430124972148,2.703824893979143,0.10474516922377589,0.25606015269628896,0.13520853438253336,0.34350974453297456,0.11493674073141558,0.30274527309622035,0.6544634208329634,0.21250472394703335,1.865778329696688,0.21819296184687675,0.26775244299674267,0.5180978178977966,0.39888128759162744,0.25894797631973343,0.11389601892395189,0.007333766230715617,0.9126384156988934,,0.007333766230715617
20.0,0.5840386534706978,0.7076315079771225,44.01152,44.01152,0.9971592150692714,0.6675569938457439,0.06417267775179349,2.1585399164002266,0.10730100020620394,0.2346840918705672,0.0826685833756194,0.30885611836505245,0.11493674073141558,0.2444011855317644,0.6436589327072798,0.20336938838885543,1.7855706486514222,0.2068393400313393,0.25974025974025977,0.52034991979599,0.4026103221126398,0.26224306204317227,0.11389601892395189,0.006875197814633475,1.279991454910487,0.010025314995577607,0.005468447353078684
21.0,0.5829818159652785,0.6875839959547487,45.99296,45.99296,0.5412350858791136,0.6828357025815945,0.07394355304356068,2.261146087334822,0.10871519560127277,0.23322743478213484,0.08357981499633453,0.32144940298956737,0.11493674073141558,0.2543924736513036,0.6490805092005301,0.2043700443285363,1.7943563458964595,0.21501773748521877,0.2663413642370641,0.5178312063217163,0.39995062065488096,0.25996730161222414,0.11389601892395189,0.005600227724365,0.7364929721225053,,0.005600227724365
22.0,0.5593724419908945,0.5892088127560673,47.9744,47.9744,0.5412350858791136,0.6975921205331718,0.07311421673312404,2.4753837762890325,0.10783131690764716,0.2407762267170569,0.10037422951079107,0.330383405456315,0.11493674073141558,0.27837634362663166,0.6526390317365093,0.20697555036485007,1.8172325277062333,0.2327909887359199,0.26908348225682915,0.5145305395126343,0.3931287559528068,0.2542667502691779,0.11389601892395189,0.005666073368089331,0.7710726546356454,,0.005666073368089331
23.0,0.5445158000154044,0.7196709727765253,49.95584,49.95584,0.5412350858791136,0.706699225046598,0.07538236912508521,2.639394306965725,0.10705755541564842,0.2506462510879429,0.11566405814730961,0.3390240544104959,0.11493674073141558,0.29550660730559825,0.6484550570751576,0.1981062977354932,1.739361038314854,0.22071058552666004,0.2656299925444669,0.5168746113777161,0.3976343690560061,0.2580686303266179,0.11389601892395189,0.006263679468056222,0.8821890876861289,,0.006263679468056222
24.0,0.5232212782658877,0.8496629910738619,51.93728,51.93728,0.5412350858791136,0.7189055609862581,0.07421381623014221,2.8337134959348895,0.10405201179952,0.256532201006593,0.15078242713928774,0.3459602393704818,0.11493674073141558,0.31657189250866485,0.6450486213448404,0.1888960241798885,1.6584954062882034,0.20987130533163625,0.2629050393539814,0.5200967788696289,0.40218876769398826,0.26192246029173916,0.11389601892395189,0.006770141138049794,1.000050310511142,,0.006770141138049794
25.0,0.5823435054337859,0.9369164594174814,53.6064,53.6064,0.4559241291901578,0.6712293649423127,0.07493015585870887,2.2014093025839774,0.11026481120945597,0.23740920659135653,0.09321253268889174,0.30640090583283675,0.11493674073141558,0.24985938758041612,0.647166504469186,0.19225970377694654,1.6880283050570706,0.20929361064268315,0.26200047292504136,0.5206560492515564,0.40211006975466734,0.26186849373397897,0.11389601892395189,0.009255447805654158,0.5734005551785231,0.009255447805654158,
26.0,0.5780886637628821,0.7816172401209169,55.58784,55.58784,0.5412350858791136,0.6854516963943031,0.07702489024214715,2.368135287561453,0.10912187460750805,0.23463922999121578,0.09752580199086788,0.31922398756402504,0.11493674073141558,0.26748452738776207,0.6315193460591132,0.180856189896486,1.587906158662519,0.2045002711006687,0.251229562674465,0.5248932838439941,0.4078456146397044,0.2668110101133537,0.11389601892395189,0.00495310631181318,0.7571360931033269,,0.00495310631181318
27.0,0.5528166314221845,0.8388705011762749,57.56928,57.56928,0.5412350858791136,0.6973068923223241,0.07894101364817932,2.563252075996229,0.10944599479901952,0.2437495383742757,0.10563130760729784,0.33113193984837047,0.11493674073141558,0.28794776842840597,0.6268855613989707,0.17401436995284641,1.5278354028250576,0.2045002711006687,0.2528933760157597,0.5240411162376404,0.40747545878908414,0.26654800044876564,0.11389601892395189,0.005582639736290978,0.8782103160629049,,0.005582639736290978
28.0,0.5369868549504565,0.7662367515082271,59.55072,59.55072,0.5412350858791136,0.7098724521327152,0.07032307942661162,2.6980963509307414,0.10605857075303393,0.2582056982422922,0.12997981320230712,0.3397551521516711,0.11493674073141558,0.3024840727670697,0.4216599847529181,0.09257963065343475,0.8128434297185572,0.2045002711006687,0.20450951154489178,0.5199246406555176,0.41720304070232295,0.27517563445197846,0.11389601892395189,0.005924009053339642,0.9647731451550499,,0.005924009053339642
29.0,0.5174087708319378,0.9749188596721943,61.53216,61.53216,0.5412350858791136,0.7221685780015611,0.07266245177241355,2.915700271903314,0.10388207571935039,0.2572471654448146,0.17716996235719618,0.35482734981942404,0.11493674073141558,0.3260642721762892,0.40904162397134025,0.09102136263977711,0.799161932960553,0.2044283777677361,0.20450951154489178,0.4998190999031067,0.41615750959105635,0.2743625865745982,0.11389601892395189,0.006381275150764115,1.085477914311923,,0.006381275150764115
30.0,0.5753644876428697,1.062046518415414,65.18272,65.18272,0.9971592150692714,0.6714039445762181,0.07349612478524643,2.217049818057261,0.10993874555200328,0.23923431085416183,0.08661074393856749,0.3071982990993142,0.11493674073141558,0.25151035235661556,0.3719208100480348,0.08590929282461245,0.7542782762404882,0.20434723665777937,0.20450951154489178,0.49817532300949097,0.417851288093403,0.2759684103981183,0.11389601892395189,0.00556908169608139,1.35042927833274,0.008166360252880993,0.004577570748486947
31.0,0.5779786199282413,0.9205495294752412,67.16416,67.16416,0.5412350858791136,0.68616783626392,0.08032333732825847,2.4686039491046414,0.11073647523075904,0.24665490573101748,0.09541553455080508,0.3255185188548419,0.11493674073141558,0.2775449393255937,0.584373377512758,0.1384364330960563,1.2154633182437218,0.2045002711006687,0.23019762845849803,0.5248157382011414,0.4108743682661944,0.26955654499719084,0.11389601892395189,0.0046113283881580435,0.8251962142530829,,0.0046113283881580435
32.0,0.5534068299392911,0.7198129398329274,69.1456,69.1456,0.5412350858791136,0.7008421423033117,0.0749819479277624,2.6149091813269365,0.10788038005948483,0.24659949036288933,0.11600807981502334,0.33646908428129574,0.11493674073141558,0.2933884063125242,0.45422888663924627,0.10190797206257265,0.8947456901949872,0.20434723665777937,0.20450951154489178,0.49824512004852295,0.41580415718496294,0.27396132507424065,0.11389601892395189,0.004587374933394234,0.8462323748972267,,0.004587374933394234
33.0,0.5339337057773496,0.9302258987275159,71.12704,71.12704,0.5412350858791136,0.7156561681503973,0.07644476364993083,2.7823408306983684,0.10542786398145093,0.25060660646088867,0.14549358861040565,0.35009113423850724,0.11493674073141558,0.3117888261925138,0.4739576538328109,0.10662127441360225,0.936128193249608,0.20434723665777937,0.20450951154489178,0.4983845353126526,0.41454063974123273,0.2728730052853864,0.11389601892395189,0.005080777935040572,0.9698002925142646,,0.005080777935040572
34.0,0.5184050600096688,1.0213781551604697,73.10848,73.10848,0.5412350858791136,0.7263697243418106,0.07014250962449751,2.969946951605031,0.10278267819913256,0.25677658982264007,0.1464313364360619,0.36036822913186106,0.11493674073141558,0.33192368489564583,0.48466610100431257,0.11118648888000318,0.9762104938386138,0.20422185056276274,0.20450951154489178,0.4938587248325348,0.41559577532998687,0.27375140238041556,0.11389601892395189,0.005508946079502694,1.090587290469557,,0.005508946079502694
35.0,0.5777368004622494,1.163212287634881,74.7776,74.7776,0.4559241291901578,0.6757070664636241,0.08192720085212693,2.278370589029796,0.11032344317526627,0.2537852191211083,0.10357946209009126,0.31392346181394704,0.11493674073141558,0.25826890101728656,0.49598597001413924,0.11377832363388223,0.9989666426343817,0.20429378531073447,0.20450951154489178,0.49631351232528687,0.4154571837748091,0.27360399716280637,0.11389601892395189,0.007114442377022238,0.5141631900332868,0.007114442377022238,
36.0,0.5776333452055943,1.0168116931527957,76.75904,76.75904,0.5412350858791136,0.6922628400407085,0.07538164667541303,2.463935724045739,0.1090098413375777,0.24112824385721582,0.10563242483809727,0.32551427997146465,0.11493674073141558,0.27799916807361946,0.466154969464925,0.10646623285653448,0.934766937970165,0.20452799493876814,0.20452799493876814,0.5002844333648682,0.41834886273618277,0.2760836221211824,0.11389601892395189,0.004170302094629312,0.8429743165615946,,0.004170302094629312
37.0,0.5552852826212142,1.0148768255207006,78.74048,78.74048,0.5412350858791136,0.707553878499076,0.07811862618552265,2.6931485398098998,0.10726497162745266,0.25601404600298905,0.13322014382123554,0.33592616637022604,0.11493674073141558,0.30234891547487985,0.5184261215532868,0.11756379516429805,1.0322028484840644,0.20397830018083182,0.2066274388355528,0.5263725519180298,0.41389424272203695,0.27224691479118657,0.11389601892395189,0.004295718571424244,0.889365840004757,,0.004295718571424244
38.0,0.5295130976841899,0.9641035610494182,80.72192,80.72192,0.5412350858791136,0.7179877152479328,0.07712852470338757,2.870657372156741,0.10559699770065335,0.2766018403435979,0.1380089784076052,0.3520143880019556,0.11493674073141558,0.3213087993565832,0.37397791617759363,0.08610785949978907,0.7560216793642549,0.2045002711006687,0.20451875282422052,0.5030485391616821,0.4219596860117074,0.27940739368543127,0.11389601892395189,0.005015132747964604,1.0733500488568097,,0.005015132747964604
39.0,0.5070845754600536,1.1268777986865284,82.70336,82.70336,0.5412350858791136,0.7305496373388946,0.08061002895860392,3.0172541899070153,0.10426526879570484,0.2587123274101577,0.19695771463200576,0.3570903350091052,0.11493674073141558,0.33610386214800997,0.44803563180892464,0.10104046887103721,0.8871290658412012,0.20405949098142037,0.20450951154489178,0.49160894751548767,0.4191308639655986,0.27683862390776237,0.11389601892395189,0.005205361047911882,1.15153542032931,,0.005205361047911882
40.0,0.5817009929683562,1.3353626831866392,86.35392,86.35392,0.9971592150692714,0.6782217959550807,0.0771577140417079,2.3004925619882806,0.10973396607859054,0.24767805890956843,0.11265923175200189,0.31896558421695537,0.11493674073141558,0.261170513903045,0.4932789403283107,0.11152993293209844,0.979225911368919,0.20413144691045518,0.20451875282422052,0.4950701594352722,0.4162660583773475,0.27431670394032914,0.11389601892395189,0.004368380604987181,1.3259587362408638,0.006399420471364561,0.0036724418836616016
41.0,0.5809876934660412,1.1336497575334366,88.33536,88.33536,0.5412350858791136,0.6981484410299658,0.08126180319151513,2.5560771328103464,0.10871201910677827,0.23388081680402475,0.10825690654995347,0.3296729295807704,0.11493674073141558,0.28846449895044435,0.5970970030955481,0.14587314474400426,1.2807571864421654,0.2044468546637744,0.23731691785183612,0.5257973670959473,0.4129524558349094,0.27115161631548124,0.11389601892395189,0.0035552990813891676,0.8157704558689147,,0.0035552990813891676
42.0,0.5488961268470458,0.8814650052023424,90.3168,90.3168,0.5412350858791136,0.7099261079517616,0.09072627905701598,2.734015353174501,0.10836814113066737,0.2765782228538236,0.17167592651510588,0.3423962788082182,0.11493674073141558,0.3073301665121839,0.5183733009109044,0.11752170610011088,1.031833309104332,0.20405949098142037,0.20452799493876814,0.4946088194847107,0.41591455835755864,0.2739490179361742,0.11389601892395189,0.0036602232319371203,0.8585439911112189,,0.0036602232319371203
43.0,0.5352479890758268,1.229514504251744,92.29824,92.29824,0.5412350858791136,0.7227017838434536,0.07481285815199064,2.8895625958104274,0.10441459417885682,0.2583263633631921,0.1666011100890398,0.3627171366621855,0.11493674073141558,0.32327221377758864,0.5750206225140477,0.13791592572646966,1.2108932957398257,0.20399674473279683,0.22539403368734356,0.5262707471847534,0.41338929140223996,0.2716488204998985,0.11389601892395189,0.004320389377764762,1.0421565362485126,,0.004320389377764762
44.0,0.514957749702314,1.4318350575813747,94.27968,94.27968,0.5412350858791136,0.7295622203326564,0.0660102162090462,3.068442549638519,0.10214471839252846,0.25071059531589845,0.18002849168991011,0.3647644264738449,0.11493674073141558,0.34200933749669954,0.6156593112991399,0.15621359213546898,1.3715456748297097,0.20544167662468976,0.24728850325379612,0.5250600576400757,0.40786891726892177,0.26669076793442614,0.11389601892395189,0.004244134783669471,1.0571532717440277,,0.004244134783669471
45.0,0.5809163659941434,1.5736314722661566,95.9488,95.9488,0.4559241291901578,0.6819033628827127,0.07235943843313547,2.335650793186194,0.1087540759027069,0.2311729908884303,0.10850480724539413,0.31875715811307387,0.11493674073141558,0.2650640274792312,0.6173261043806171,0.15945063507358648,1.399966711567428,0.2058013585459886,0.24785967842973483,0.5257726907730103,0.40773813530065506,0.26658992739872933,0.11389601892395189,0.00599746786658459,0.4973683275748044,0.00599746786658459,
46.0,0.5770458453624016,1.374420273489831,97.93024,97.93024,0.5412350858791136,0.6980252647086326,0.07769516825880202,2.5612888333475783,0.10874914686896138,0.24977024678895215,0.12399899319065888,0.33052767522614596,0.11493674073141558,0.28958003817005035,0.5923730506246389,0.14453262800996514,1.2689875324480766,0.2038210793190873,0.2332067757009346,0.52473384141922,0.41061300250183047,0.26918900508551347,0.11389601892395189,0.0030741354391948627,0.7845450851600617,,0.0030741354391948627
47.0,0.5469886051957744,0.8753457762096846,99.91168,99.91168,0.5412350858791136,0.7160206465484077,0.07771237173132409,2.7530641896395096,0.10739009112333364,0.23830697026244185,0.134378386699806,0.34643989140992704,0.11493674073141558,0.3088841671569049,0.5913335669873921,0.14375135571990683,1.262128010074604,0.20416685579410832,0.2339025652398906,0.5245957970619202,0.41009713107803175,0.26874530926478024,0.11389601892395189,0.0034723856570561132,0.9024876792682335,,0.0034723856570561132
48.0,0.5222093340882499,1.0130483976081144,101.89312,101.89312,0.5412350858791136,0.7280212549694478,0.06870482797560215,2.952409556211448,0.10237949648298197,0.2527096049962473,0.13768221860609456,0.3593102467293521,0.11493674073141558,0.33084133698978013,0.5936847946174296,0.14599203204611624,1.2818010095997718,0.2044161165490553,0.2337107117409548,0.5229580998420715,0.4080441944809983,0.26707668962324504,0.11389601892395189,0.0037848180766159004,1.0104350016918033,,0.0037848180766159004
49.0,0.5096894189806489,1.4678577925509915,103.87456,103.87456,0.5412350858791136,0.7354107454628256,0.07219854203406996,3.1102043369010235,0.10216377615094088,0.26299172950400984,0.17673627201299266,0.3649821423758716,0.11493674073141558,0.346550604770393,0.6129025104877023,0.15648698972791458,1.3739460887776997,0.20550087388464722,0.2440684036171546,0.5219864845275879,0.4059779007302611,0.265261521557155,0.11389601892395189,0.003930445245876442,1.081531457370147,,0.003930445245876442
50.0,0.5885789541110662,1.7116963508001715,107.52512,107.52512,0.9971592150692714,0.6804400083921851,0.07265418989571773,2.3429623747790234,0.10988771093207525,0.24637507387230162,0.10794731973148823,0.3217035379561581,0.11493674073141558,0.26685864379527646,0.62960354675617,0.16278025175984312,1.4292005400867533,0.21151893225010882,0.25751493194947617,0.5219649076461792,0.40383306127068774,0.26321597967923005,0.11389601892395189,0.003719199193916143,1.3759334554197267,0.005385893152909526,0.0031937415869439665
51.0,0.5719900221215369,1.4510846195899367,109.50656,109.50656,0.5412350858791136,0.6988074108219505,0.07607549263436171,2.5974164248330665,0.10865265711728732,0.2486074815040614,0.1130487346578408,0.3332214312908029,0.11493674073141558,0.29338879521751293,0.6236193783413229,0.15975219390526338,1.40261437945368,0.20591890274773322,0.25058619635029056,0.5245282649993896,0.407018649791986,0.2660219941282538,0.11389601892395189,0.003068025813703856,0.8737487739417702,,0.003068025813703856
52.0,0.5482830837244357,1.2157453339079578,111.488,111.488,0.5412350858791136,0.7175947031947854,0.07962636219565855,2.804861720169977,0.10678179805975316,0.27617689146170593,0.13996612650200307,0.35228641668006283,0.11493674073141558,0.3157423971919345,0.6170975035676836,0.1555162656291337,1.3654231912440378,0.2047115428260179,0.24777562862669247,0.5258854031562805,0.4094710965087318,0.26810818492982236,0.11389601892395189,0.0031859613891803812,0.9274943300988525,,0.0031859613891803812
53.0,0.5250365644403646,1.1972145834110604,113.46944,113.46944,0.5412350858791136,0.7241390819163871,0.06615122666803847,3.00954629628589,0.10311896516112332,0.25437489820898324,0.15584885372714247,0.3604285169728922,0.11493674073141558,0.3373584051979848,0.593846067621767,0.14467098132192796,1.2702022659679129,0.204232995658466,0.2323279195668987,0.5257202386856079,0.4114084860040062,0.2698730397530704,0.11389601892395189,0.0037228329729061655,1.1122609913581982,,0.0037228329729061655
54.0,0.5109434579006557,1.8525482542289773,115.45088,115.45088,0.5412350858791136,0.7367804192199809,0.07240190423119358,3.167234755845587,0.10166680855105657,0.2790973525166759,0.19692322341295534,0.3749857317102211,0.11493674073141558,0.3535466778555327,0.6218998022658185,0.16077865385645024,1.4116266343233803,0.20593913762986119,0.25091676852983663,0.5254787802696228,0.40772432669178993,0.26659061679460505,0.11389601892395189,0.003603566248497853,1.1038742562523112,,0.003603566248497853
55.0,0.5887725200977807,2.095322094535295,117.12,117.12,0.4559241291901578,0.684649590583484,0.07973877536879186,2.4039329055063385,0.11041687668543074,0.25117484688319885,0.11011914192886588,0.3193167866872318,0.11493674073141558,0.27367033272922053,0.6185135084055474,0.15816647876009265,1.3886918985790018,0.2053270090303749,0.24668435013262596,0.5257354974746704,0.40886711277211285,0.26759062647012816,0.11389601892395189,0.005105121352348114,0.4806270799599588,0.005105121352348114,
56.0,0.5789190474124106,1.6925290098657186,119.10144,119.10144,0.5412350858791136,0.7031041243398024,0.08003426806264005,2.5851851500964336,0.10838050987893189,0.24240096303971242,0.1225050072223917,0.3347700454356638,0.11493674073141558,0.2923000790975865,0.6307180510159308,0.17209894361907657,1.5110180781119895,0.20640966093822574,0.25326953748006376,0.5240228772163391,0.406414472098031,0.26542738537480115,0.11389601892395189,0.0029918935476111316,0.9314926553051919,,0.0029918935476111316
57.0,0.5446444033137634,1.2110891936544932,121.08288,121.08288,0.5412350858791136,0.7182784676899419,0.0766757754633683,2.8507513863892804,0.10555523695030979,0.25195593736601973,0.16842689697171667,0.34882021326304163,0.11493674073141558,0.32105464365824954,0.6358007044659834,0.1830593158391875,1.6072494681435334,0.20621976503109882,0.25716806352007054,0.5253727436065674,0.4076009265318377,0.2663385531537768,0.11389601892395189,0.0030949784314977065,0.9858003553235903,,0.0030949784314977065
58.0,0.523518801228105,1.2510843017289077,123.06432,123.06432,0.5412350858791136,0.7283923567695969,0.0712169812770266,2.970043247617987,0.10292553511295678,0.2422661276705023,0.17808234276196916,0.3607181606815572,0.11493674073141558,0.33249073518957634,0.6319630068265504,0.18367373204216764,1.612644004394975,0.20548446069469836,0.2573368906136308,0.5272232294082642,0.4091198487774739,0.2676322001165039,0.11389601892395189,0.0033059501923079545,1.0764377625891939,,0.0033059501923079545
59.0,0.5049579329815523,1.6050254645931574,125.04576,125.04576,0.5412350858791136,0.7423195316152466,0.07506143829206965,3.1782366129971003,0.10191926541109181,0.2870852657484574,0.21569086675421995,0.37503135025253964,0.11493674073141558,0.3551676424037207,0.6418616002287816,0.18978546980293567,1.6663046838331987,0.20727477266335426,0.26308946932986643,0.5262507200241089,0.4074345668333935,0.265983812966225,0.11389601892395189,0.0034238192102002663,1.1434025967027992,,0.0034238192102002663
