round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_f1,fed_f1_best,fed_ece,fed_f1_best_threshold,fed_auroc,fed_prevalence,fed_auprc,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6387004049422901,0.36575989260870745,10.08172,40.27056,1.0,0.21421212654047198,0.29207106645352937,0.311295373055221,0.3412193644019774,0.54403027283837,0.6825972393191215,0.1148593366479955,0.24771936564109934,2.153849736698989,0.6640200918730302,0.22531645624616253,1.9782645466880262,0.27540829514745624,0.28629536921151433,0.5417609810829163,0.3413427973724742,0.21576604197598695,0.11389601892395189,0.006968235946516267,1.4368948168521456,0.005617676785221622,0.008279108065611447,0.005221398761833087
12.0,0.6359482920720648,0.47872670027484104,10.99824,43.93152,1.0,0.20800634676242566,0.29826434138146046,0.31544231887339025,0.3286839309554395,0.5449992045652304,0.6846480696413506,0.1148593366479955,0.25043088032063415,2.1781232457349105,0.6642298183105437,0.22532970913662473,1.978380906246397,0.27928994082840236,0.2862238074008025,0.5392732620239258,0.3290197976307412,0.2101565792584263,0.11389601892395189,0.007311241149783527,1.6047406317920831,0.0054977690826145155,0.009114480241123848,0.005089547794895025
13.0,0.647115481646917,0.7658377016420385,11.91476,47.59248,1.0,0.21508170472170365,0.29464140931384236,0.31450350353092843,0.3397809621074425,0.5651995543660373,0.6867150512815964,0.1148593366479955,0.25216174049448437,2.1917405220525206,0.6630331778891311,0.22514053608986134,1.9767199785989638,0.27220273786627447,0.28761530319068507,0.5483690500259399,0.3403051667089035,0.2174854326971066,0.11389601892395189,0.007057938948713709,1.638271940199047,0.005054339512123761,0.009086287390442682,0.00677634551944682
14.0,0.6390287217919493,0.6205980090812248,12.83128,51.25344,1.0,0.20957081683288253,0.2956292801473542,0.3185606007851808,0.33225067384225454,0.5433776321667874,0.6887576366070562,0.1148593366479955,0.2567753476641481,2.232343256074279,0.6634562073579042,0.22510215353789315,1.9763829821672112,0.27507615931400203,0.28513568246253546,0.5282652378082275,0.33288242418773284,0.21226608914461287,0.11389601892395189,0.006809284581226392,1.6722204163570495,0.0046834072275793595,0.009009797042156695,0.006439835231505689
15.0,0.6353816377643287,0.6390977851456905,13.7478,54.9144,1.0,0.2057098403597102,0.29811557071979,0.3198882769498067,0.32668426527844346,0.55615583433177,0.6921662130007923,0.1148593366479955,0.2608300839073676,2.2684300845097027,0.6622793072240819,0.2249104650188747,1.9746999688289975,0.2749520153550864,0.28484760941788245,0.5324770212173462,0.32731332248709116,0.20885220075917024,0.11389601892395189,0.006690191672483299,1.7385451620393724,0.004617541276906468,0.008893696566746117,0.0038115833307993943
16.0,0.6386331591927041,0.6787223500440758,14.66432,58.57536,1.0,0.21906204615927377,0.2951853141977634,0.31805013741122684,0.3480643811718026,0.5564490269309916,0.6932734186891483,0.1148593366479955,0.2604987844046137,2.261764587797493,0.6610598769983057,0.2245778489173143,1.9717796200345195,0.27077719090223135,0.2800906258850184,0.5376420617103577,0.34893309489260793,0.2222173332761485,0.11389601892395189,0.0064875025328656475,1.7836392796361906,0.004383115162129045,0.008760049858141916,0.003544389536243335
17.0,0.6409763423653533,0.7599873885866343,15.58084,62.23632,1.0,0.20914848197460406,0.3021132181422204,0.32264784543485114,0.33205296149594254,0.5558005127716085,0.6957415366501261,0.1148593366479955,0.26358564780164984,2.2921348639833643,0.6596432070394995,0.2240953413790577,1.9675432336988499,0.2706697459584296,0.2780306164666942,0.5280613899230957,0.3323733654936101,0.21272348777497482,0.11389601892395189,0.005446802422275904,1.5811120787584514,0.0037245406751059045,0.007325401574529224,0.00406257476119255
18.0,0.6425572646510821,0.8985611504940477,16.49736,65.89728,1.0,0.2151927036419641,0.2945415054746617,0.3272761576509644,0.3398335447260722,0.5695287968792934,0.6976437433940366,0.1148593366479955,0.26548805473752485,2.3089479521267084,0.6594952866518158,0.22141044667500254,1.9439700242976692,0.27075139722624714,0.2763488455556885,0.5207937359809875,0.34027259579666413,0.21892687816315687,0.11389601892395189,0.005576464866374824,1.7029907688756794,0.0038845100940876095,0.007445822086267872,0.0036594865301151852
19.0,0.6372461934221552,0.8484697668303077,17.41388,69.55824,1.0,0.19382464690674736,0.3034126167431182,0.32648195938180363,0.30659406886406926,0.5489327394307332,0.698324503554538,0.1148593366479955,0.2674275607523535,2.326722441127543,0.6608413408456695,0.2236066351696904,1.9632524234143076,0.2718519444791797,0.2773767470434649,0.5280566811561584,0.30690115826022835,0.1977367051442656,0.11389601892395189,0.005387415104513485,1.7239141665031639,0.0036610861204314565,0.00731888452850395,0.003900123199433136
20.0,0.6393549691970629,1.0552569950105886,18.3304,73.2192,1.0,0.20528828693673257,0.30013971829766073,0.32630053039400714,0.3269507577730135,0.5660890847476421,0.7008717339647376,0.1148593366479955,0.26831698624752764,2.33162755015584,0.6583698643690393,0.22191324908744878,1.9483845983731858,0.2706802006767005,0.27617068882851203,0.5450032353401184,0.3270996179778725,0.209405778728544,0.11389601892395189,0.005166345456268603,1.7371308045057958,0.003234779138289153,0.0073576712204290184,0.004654829178408325
21.0,0.6414628298703754,1.2023796295136933,19.24692,76.88016,1.0,0.21147950818441216,0.29626079498696,0.33053839827001136,0.33261461022673194,0.5745550496281563,0.7009139654746649,0.1148593366479955,0.27074151611067643,2.347165982535774,0.6590310949813287,0.22367052692985748,1.9638133891159248,0.27198975234842016,0.2771665224378786,0.5215998888015747,0.3330802251974578,0.21605590703256167,0.11389601892395189,0.005075251099911658,1.7886698987404088,0.003119074119248083,0.007318639459036195,0.004730250004771574
22.0,0.639366590006875,1.1346799632483862,20.16344,80.54112,1.0,0.21541149669581547,0.29537093218116783,0.3342192745641348,0.3413641590326584,0.5764265942865401,0.7049946049756816,0.1148593366479955,0.27486913169787336,2.383362471324562,0.6572875369035452,0.2210379877847353,1.9406998582832105,0.27164790174002046,0.2780587833219412,0.5408976078033447,0.34148347564875964,0.220276233984081,0.11389601892395189,0.0046399308232352755,1.7077538735866256,0.0030201796931103296,0.006515088459333972,0.003899917744439298
23.0,0.6439379836340077,1.0854157637772723,21.07996,84.20208,1.0,0.21035667054096613,0.2979163007948702,0.3342739593234624,0.3336247618928711,0.575190286081083,0.7055950736882838,0.1148593366479955,0.27634497361938304,2.3993074595879498,0.658819435928247,0.2213899721735249,1.943790259441346,0.27216089190075415,0.278343949044586,0.5608633160591125,0.3339343794420301,0.21548484956628783,0.11389601892395189,0.004303869840841033,1.652611113830062,0.002717281823129955,0.006162278517878891,0.0042548367589557426
24.0,0.6419524313577682,1.0744967343913854,21.99648,87.86304,1.0,0.20938135435493901,0.2995993651655897,0.3409503544903353,0.33154561180595365,0.574878727251591,0.707469999191195,0.1148593366479955,0.27994299369999054,2.430544045426433,0.6577747317190756,0.2220555920657108,1.9496343609163092,0.2703168786376374,0.2768971805302286,0.5409675240516663,0.332178862699809,0.21500464219632873,0.11389601892395189,0.004350844470080637,1.736736345985264,0.0025820531214984428,0.006442679211499303,0.0035173264766583338
25.0,0.6506743881953773,1.6225273046654791,22.913,91.524,1.0,0.20215941315721464,0.30301468755814687,0.341636627872255,0.3211897133695816,0.5728142308246513,0.7085406319220297,0.1148593366479955,0.2804037381040215,2.438892556726654,0.6552483262921706,0.22117470078611087,1.941900189977568,0.27206551410373064,0.276088742810189,0.5260065197944641,0.32149795393241865,0.20791693630583988,0.11389601892395189,0.004415230596162256,1.8337528301399288,0.002539802224375148,0.006648199481123151,0.0033076409539820146
26.0,0.6413288201096199,1.1965401391640669,23.82952,95.18496,1.0,0.20116567055070458,0.30462385468707315,0.3431561883967064,0.31881768872066485,0.5539051743696812,0.7122494080401016,0.1148593366479955,0.28247636181339403,2.4553125234350457,0.654184019839378,0.2201384805543824,1.93280224044853,0.27242377030937015,0.27725478287276045,0.5442842841148376,0.31913129611226165,0.2074115088612276,0.11389601892395189,0.004317996045400498,1.8644961197442171,0.002465541896953241,0.006531353451445337,0.005193624371006885
27.0,0.645208491236234,1.3998950199119191,24.74604,98.84592,1.0,0.2044566869257793,0.3044072264061285,0.3424015414701184,0.32454029526034556,0.5744452694809246,0.711838213123091,0.1148593366479955,0.28440844869855963,2.472026498127567,0.6540038850090725,0.22069894379084776,1.9377230729917605,0.27298556654165246,0.2767749699157641,0.5437255501747131,0.3251288936909724,0.21091132683413774,0.11389601892395189,0.004277117998243797,1.9196008061735483,0.0023613470815010383,0.006578347735854177,0.004080018592187929
28.0,0.6467019396275491,1.501202074852706,25.66256,102.50688,1.0,0.19894260367995498,0.3072053537558651,0.3489557522654904,0.3147446778710456,0.5710694049470668,0.7142483194124667,0.1148593366479955,0.28684048676632956,2.4931534819727625,0.651717362352217,0.2179019587292718,1.9131657171859926,0.27022596885610584,0.2740244112085268,0.572722315788269,0.3150086547345093,0.2059820717216675,0.11389601892395189,0.004042003595131248,1.8818893886127626,0.0022247911508031797,0.0062403112611146,0.00486798819518106
29.0,0.6486371755755228,1.699093849276915,26.57908,106.16784,1.0,0.19867584495693955,0.3088380815160765,0.3463013536885238,0.3167835546023999,0.5615073482635692,0.7158191913718029,0.1148593366479955,0.28719581197633504,2.4916362040067033,0.6516212210024211,0.2191083338957336,1.9237576165153913,0.26840679635557746,0.2753012048192771,0.5350012183189392,0.3168707709329928,0.2056626860886708,0.11389601892395189,0.003591994913156464,1.7335783484541025,0.0020553573814451995,0.0054551396503076995,0.004488270272156066
30.0,0.6455825633994223,1.6230321990874372,27.4956,109.8288,1.0,0.2003353754434061,0.3115303421535256,0.3499547330354432,0.3190862891284834,0.5617259917028736,0.7188685389511913,0.1148593366479955,0.29071229921574543,2.5241925785352883,0.651692401492702,0.21715173525888337,1.906578801528393,0.2696522153406384,0.2750309023485785,0.5472310185432434,0.31929717966846577,0.20772906719610884,0.11389601892395189,0.0036493684538184403,1.824583975936548,0.002003101065676465,0.005646374054188206,0.005626548878166367
31.0,0.6494208025834672,2.0737930940062133,28.41212,113.48976,1.0,0.20409886440419958,0.3076707128204561,0.3514643391600212,0.3236737481595264,0.5819672387154499,0.7194294701753381,0.1148593366479955,0.2921369581990666,2.534327106190421,0.6512646534300739,0.21790527789250486,1.9131948592338395,0.26917127071823205,0.2756195043964828,0.5663061738014221,0.32389644079788493,0.21175193670842926,0.11389601892395189,0.003372596081824296,1.7435498476997964,0.001882020196399349,0.005192825041399811,0.004226733320631858
32.0,0.6492675971077294,1.848115849509547,29.32864,117.15072,1.0,0.2025974429572806,0.3081249763388773,0.35098327190142803,0.32124054565221055,0.5807468659950253,0.7210795616517823,0.1148593366479955,0.29334319059347136,2.544287189227729,0.6506152695002291,0.21767450943692154,1.9111687264702582,0.2696654358285778,0.2751049402647724,0.5661137700080872,0.32176111781183325,0.21067800696338787,0.11389601892395189,0.003338462711565678,1.7806925047898403,0.0018285664474558946,0.005189362513201914,0.0039230335043854495
33.0,0.6499842997184795,2.0022625398278433,30.24516,120.81168,1.0,0.2010252894376656,0.31107899498135655,0.35194421448301005,0.31701223269072343,0.568576103634933,0.7234741677111213,0.1148593366479955,0.297910611979448,2.579803548263839,0.6482903957188499,0.21580733283051928,1.8947750313785185,0.26756517896597437,0.27492706366912645,0.5821967124938965,0.317582735308429,0.2102557260141651,0.11389601892395189,0.0032896845228633717,1.8128215441365683,0.0017322611098892617,0.005192497681660754,0.00599453162809205
34.0,0.6569632174558508,2.595523423988903,31.16168,124.47264,1.0,0.19565317023782866,0.31665007610525453,0.35767040664482586,0.31142122832551683,0.552395646899903,0.7255384430852252,0.1148593366479955,0.3006371634037583,2.609245552728363,0.6483870892445225,0.21138874578791966,1.8559801104994147,0.26902654867256637,0.27174359676756604,0.5229281783103943,0.31168022564012954,0.20444619649667592,0.11389601892395189,0.003540205964859773,2.014062167452721,0.0017752455052263212,0.00569172886646614,0.005925915976809178
35.0,0.6546584136044429,2.1219967142640557,32.0782,128.1336,1.0,0.20602483744281858,0.30928889451031993,0.3541115325786763,0.3269665334259415,0.5832116076322641,0.7258276982585519,0.1148593366479955,0.30183144397589323,2.619812363567301,0.6463553581063861,0.2136073824913587,1.875459603500135,0.2662779397473275,0.27435591196041637,0.5827142596244812,0.32745589514945855,0.21508878049086244,0.11389601892395189,0.003147953370817911,1.8505144362570718,0.001680259144400551,0.004948628171710809,0.003667428308244418
36.0,0.6509392880341769,2.094132290724897,32.99472,131.79456,1.0,0.20524762555011403,0.31368262112230555,0.3537370411277256,0.3254033517622135,0.5650959654285472,0.7279300176357477,0.1148593366479955,0.3040480892054788,2.6415719691595223,0.6458471429591879,0.2139738658514791,1.8786773047295793,0.2662907947522498,0.2735278881022276,0.586255669593811,0.3259319287232938,0.21524279497981794,0.11389601892395189,0.003154996916601541,1.9123043577365024,0.0016309780812923235,0.005022392810320087,0.0045340978022702216
37.0,0.657531676012853,3.1463202418733265,33.91124,135.45552,1.0,0.20324028797084429,0.3124036414768627,0.35808969915990485,0.3235062609469436,0.5889575322058932,0.7282900283512443,0.1148593366479955,0.30503278437959197,2.6468824067917875,0.6440027751355604,0.21292571725123602,1.869474624862929,0.26176858776946765,0.2705505566570078,0.5547285079956055,0.32420410299766805,0.21334221594198563,0.11389601892395189,0.0031922023438115707,1.9939417069936098,0.0016486310452438165,0.005090423041727754,0.004422016665088728
38.0,0.6522823127855547,2.2322796991465643,34.82776,139.11648,1.0,0.20251443980735667,0.3153024521001156,0.3569717195068948,0.3227274315484743,0.5724964312493026,0.7298073873975556,0.1148593366479955,0.3068691312432602,2.657443332780597,0.6424109775776937,0.21045609035053472,1.8477914534576996,0.2625482625482625,0.2699564586357039,0.5447816252708435,0.3231760139187456,0.21236864714520648,0.11389601892395189,0.0028825356043850805,1.8524238078043709,0.0014820265371881106,0.004615692355960203,0.0044430220684497646
39.0,0.653942343551273,2.239143001069264,35.74428,142.77744,1.0,0.20747981391972825,0.31165361166292493,0.3601896065052016,0.32928284578376277,0.5607362489424521,0.7307104294797724,0.1148593366479955,0.30724479953328115,2.6627683336329495,0.6436159884834183,0.21156071936825238,1.8574900278956281,0.262974358974359,0.2700366684127815,0.537916362285614,0.32978684499641064,0.21762401693386849,0.11389601892395189,0.0027216560401273045,1.7988024016303825,0.001433550962313883,0.004317512724494607,0.004290265517512027
40.0,0.6563085887757534,2.228092375032814,36.6608,146.4384,1.0,0.21410560940699697,0.3082271452311902,0.36222852037580716,0.34097177255064204,0.5848732083966476,0.7304564233345487,0.1148593366479955,0.30624816715338055,2.6555780204942883,0.6432157237201053,0.21026414140233032,1.8461061535673446,0.259222333000997,0.26725663716814163,0.5951389670372009,0.3410618752918137,0.2235231089376596,0.11389601892395189,0.0026627830035970213,1.8082905747232871,0.001401390377971449,0.0042251523848482325,0.004423034838328024
41.0,0.6560924649407749,1.9931367015317991,37.57732,150.09936,1.0,0.20835253156651082,0.31097303467013043,0.36307552304754304,0.3300799289344614,0.5903328846160278,0.7316877479518878,0.1148593366479955,0.3096773160765451,2.6845951090145768,0.6432868414631275,0.2106096910721889,1.8491400582913484,0.2631365388516941,0.2702702702702703,0.5515891909599304,0.33077815373094044,0.21891840108817257,0.11389601892395189,0.0026356449447274546,1.8381436653899073,0.0013081172604826484,0.004280182404794326,0.004356907811326285
42.0,0.6544697991562807,2.6759670157481805,38.49384,153.76032,1.0,0.20476267570169793,0.31281229446694403,0.3649350621668696,0.32383877351810425,0.5791191106247284,0.7325422780190817,0.1148593366479955,0.3109565783581845,2.6944272897101804,0.6439683394399802,0.2110414534467337,1.8529309052289666,0.26292466765140327,0.27055516514406186,0.5197814702987671,0.3245772461014695,0.21575654804901662,0.11389601892395189,0.0025497547090343894,1.8263343219587114,0.0012919062748179978,0.004105401789131162,0.00429673298755998
43.0,0.665014771770756,2.997815793524313,39.41036,157.42128,1.0,0.20293848094036177,0.31389391773067987,0.36398641689936506,0.3227206459321253,0.581093491279154,0.7328156113165362,0.1148593366479955,0.3145973167340893,2.730651018906902,0.6411899410220946,0.2055053180162122,1.8043239786407954,0.26242119884603055,0.26962357747300847,0.5513604283332825,0.3234738982356481,0.21399999195383854,0.11389601892395189,0.002455603337716669,1.8017749579184965,0.0012882898595675573,0.0039056891856080337,0.0038570990035037014
44.0,0.6636539507142037,3.269746784674845,40.32688,161.08224,1.0,0.20274460093583535,0.31796784242174253,0.3624043805190341,0.322201965979486,0.5762066099452992,0.7325974350101275,0.1148593366479955,0.3135666613486585,2.7186683217965717,0.6392090602624171,0.20894722373243269,1.834543697896467,0.2594477531131565,0.2655277254958737,0.5489680767059326,0.32315212262928966,0.21432564547101288,0.11389601892395189,0.0024968473835674013,1.8765211014033412,0.0012571900116500954,0.004037405827968125,0.004710381537683236
45.0,0.6624537009588278,2.895467827351152,41.2434,164.7432,1.0,0.21321166839363986,0.3079367583168777,0.36421642007212873,0.3369571258467337,0.5996468598017782,0.7340528685310029,0.1148593366479955,0.31696478886691587,2.7527610765173893,0.6394324530528774,0.210464427456836,1.8478646527352516,0.25639031975896587,0.2655775962660443,0.5318948030471802,0.33784481825127577,0.22498262603088076,0.11389601892395189,0.002554916563220546,1.9717827573713294,0.001193177486532667,0.004243684637404323,0.004250315278460793
46.0,0.6578793320354807,2.997011214343578,42.15992,168.40416,1.0,0.209854587768135,0.3104234219416247,0.3682484941437068,0.3333645742747294,0.5815529442507233,0.7360165598651179,0.1148593366479955,0.31581758883578537,2.7411572673361593,0.6398032266045968,0.20935801001532514,1.8381503760470592,0.25810360496819146,0.2678550207961973,0.5283697843551636,0.33390780845731277,0.22156376147857904,0.11389601892395189,0.0024239660404040474,1.9151226774447423,0.0011651738189283627,0.003979017457019197,0.004203722188881081
47.0,0.6630615136097339,2.9243429804873067,43.07644,172.06512,1.0,0.19650338650487323,0.324826813161815,0.36835508010329754,0.31255946548732355,0.5662090748790468,0.7376348817216248,0.1148593366479955,0.31791647121915756,2.7603034189598095,0.6407377842758281,0.20967388342728008,1.840923725062584,0.2617836554764327,0.26890986185200383,0.5312435030937195,0.3128238039057443,0.20812850427529306,0.11389601892395189,0.002283961051152037,1.848407678267904,0.0011589277300306194,0.003668083357183574,0.0036316497828489634
48.0,0.658968902883694,3.9345544947560356,43.99296,175.72608,1.0,0.20086576722958321,0.3223571536133682,0.37080829912486657,0.3203429958572375,0.5865517845799936,0.7391122980150103,0.1148593366479955,0.32067958150690234,2.782507102317564,0.637447920402743,0.20628707762262696,1.81118777962173,0.26019289785181937,0.26916196504747486,0.5375864505767822,0.3210483422725833,0.2126725953641321,0.11389601892395189,0.0021462946925990016,1.7793447631429444,0.0010751155279068148,0.003459925372878863,0.004200880898749086
49.0,0.6692999394797213,3.6242031072290772,44.90948,179.38704,1.0,0.20718291644314762,0.3176221162377853,0.37112744453454377,0.3288956375439485,0.5762443125784394,0.7391492788592812,0.1148593366479955,0.32258282559122503,2.798200760498116,0.6372186168205122,0.20451235493194037,1.7956058241903328,0.25786359389598257,0.26528875379939215,0.5309511423110962,0.3296591425528585,0.21952586153428869,0.11389601892395189,0.0022112644756976277,1.875686682315063,0.0010679894466768113,0.003610845342753287,0.004613096586703031
50.0,0.6676021120282318,3.5270157374332456,45.826,183.048,1.0,0.2020107954809477,0.31840101254995257,0.3746918212794682,0.32111666611532325,0.5970813389976569,0.7394595448127957,0.1148593366479955,0.3219574649256987,2.7954163090764714,0.6381699907570778,0.20554136000860182,1.8046404251042463,0.26157075002761515,0.268205785948411,0.549336314201355,0.3218573183354703,0.21453065012409625,0.11389601892395189,0.002295669186161193,1.9893298606530152,0.001091973353935718,0.00376843072910656,0.005177852917241009
51.0,0.6764123565512132,3.7152814372023633,46.74252,186.70896,1.0,0.20590561280965106,0.31680779487002386,0.37483608068909435,0.3269665481157348,0.5769596382252513,0.739318744440464,0.1148593366479955,0.3251560810259488,2.8215992524267763,0.637609205956532,0.20421901593081648,1.7930303259078182,0.26012838051141746,0.2645825390773923,0.5377589464187622,0.3269414734058368,0.21814642489535366,0.11389601892395189,0.0023003232415288195,2.0398992103746423,0.0010304773051502249,0.003856668773576928,0.003951288669705611
52.0,0.6604175388076354,4.512106121979983,47.65904,190.36992,1.0,0.20071638426724706,0.31738122002879277,0.37507941209827744,0.3180852001467742,0.6014354820537016,0.7398556879190781,0.1148593366479955,0.32583734956557375,2.8312916652447533,0.6366461861287497,0.20415551274675325,1.7924727718803537,0.2602827763496144,0.26334426229508195,0.5373859405517578,0.3181518585339792,0.21312124510443453,0.11389601892395189,0.002134377802136671,1.9334106719434203,0.0009808773999350746,0.003544564279395678,0.004119777571195804
53.0,0.6655573470145753,3.613088970581323,48.57556,194.03088,1.0,0.2013157479398576,0.31917735116905765,0.37823129366255115,0.3197153348025639,0.5755447044615045,0.7417277939554754,0.1148593366479955,0.32857763322554395,2.850163843944885,0.6374483847324575,0.20558477109602186,1.8050215717661768,0.25957446808510637,0.26305457400863763,0.5371583700180054,0.32038036505677436,0.21379403994062024,0.11389601892395189,0.0020207751203451542,1.8704891373217833,0.001010464511876713,0.0032547471180849235,0.003377728030789511
54.0,0.6693404794374943,4.57925078943471,49.49208,197.69184,1.0,0.20759893434758242,0.3152563160975739,0.3728163679876733,0.3279678060395891,0.5923589717671093,0.7407153688988614,0.1148593366479955,0.33025000093930085,2.8624728166684954,0.6345301603232619,0.2033959690791158,1.7858040254674996,0.25344408427876824,0.26412525527569775,0.5543437600135803,0.3282901954671556,0.22093261218660679,0.11389601892395189,0.002040593976914889,1.9284561463646241,0.0010185986859910052,0.0032860682804952755,0.005211535655313564
55.0,0.6690615187473952,4.233576376298687,50.4086,201.3528,1.0,0.2025816758905953,0.3233760758874429,0.3729847721502236,0.32034543061456816,0.5818871570504539,0.743561429802416,0.1148593366479955,0.33111912117806586,2.8739109041154505,0.6343133936433213,0.20661184428086848,1.8140392107894723,0.2607767819035425,0.262907920943772,0.568526029586792,0.3213872364741308,0.21663188010939982,0.11389601892395189,0.0020547366097853335,1.9815772056945207,0.001027007853267975,0.003302934812582983,0.0045720871786368205
56.0,0.6812348266723569,5.678540234290426,51.32512,205.01376,1.0,0.1966039304897895,0.32420725974607756,0.3747395755585077,0.3115262741965417,0.580720381187488,0.7445641791345282,0.1148593366479955,0.33142302253527445,2.8777354921927274,0.6353355841360675,0.20247675649057428,1.7777333958069907,0.25738210665491407,0.2618793379604912,0.5349169373512268,0.3129243941700786,0.21059626348289875,0.11389601892395189,0.0019663930928938895,1.9410724647877942,0.0009532821788065904,0.003192223803538139,0.006134953700144162
