round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc,fed_prevalence,fed_auprc_lift,fed_f1_best_threshold,fed_f1,fed_ece,fed_f1_best,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
17.0,0.641946026037869,0.5545387796720453,7.8013,62.23632,1.0,0.6856541883528016,0.25485029687345173,0.11460759015671221,2.2161763662657528,0.5403123593396407,0.2924438144041939,0.3256819900886079,0.31198056291172294,0.20581584363264183,0.65946988656149,0.2247060462018633,1.9729051842619627,0.27377146240378925,0.2851069859713759,0.5304325819015503,0.32574497533593616,0.2086233971687067,0.11389601892395189,0.014642321746449562,4.985288895135454,0.009317930754570113,0.021365297042717765,0.009027549766279109
18.0,0.6459610626201118,0.7840904511395833,8.2602,65.89728,1.0,0.6878951528413781,0.2569320341597356,0.11460759015671221,2.232842544382336,0.5381390050881699,0.29616848413735763,0.3257641019505364,0.3130887350306547,0.20611972639862297,0.6589356062030234,0.22237332733950915,1.9524240569636355,0.27325716950338075,0.28395646000946523,0.5516668558120728,0.3260054297201874,0.20923946625246198,0.11389601892395189,0.014133627458031985,5.159889028507678,0.009246297218061176,0.02069280421326867,0.007505890758456195
19.0,0.6428189859030955,0.7275248310486879,8.7191,69.55824,1.0,0.6879404046712384,0.25696020463579133,0.11460759015671221,2.230425107939265,0.5092698124617356,0.29596106059293636,0.3021270940937813,0.3126958235209301,0.19226973981725923,0.6580988464092179,0.22175045216133843,1.9469552514333333,0.2766808620467157,0.28333837314786814,0.5255870819091797,0.3021377204763674,0.19579804640826556,0.11389601892395189,0.011776688488795806,4.558233434632712,0.005520048978464792,0.020392425469157545,0.011137013259050194
20.0,0.6467297590292496,0.8719173933405491,9.178,73.2192,1.0,0.6899724152437547,0.25744474333428224,0.11460759015671221,2.23332538313284,0.5366021032014962,0.29526298227195913,0.324665950862689,0.3179068386415182,0.20431429253264793,0.6565660312745389,0.22187109684782552,1.9480145043170327,0.2723251643753736,0.2784052252007076,0.5200644731521606,0.3247672089480692,0.2077546429002289,0.11389601892395189,0.011040162175763056,4.597116894174178,0.0047845534593505224,0.020012883425504734,0.008231843702855911
21.0,0.6461500824968256,0.7117884067125239,9.6369,76.88016,1.0,0.6903331755077239,0.2578575687241111,0.11460759015671221,2.2385496630551525,0.5549901067963016,0.2923094176159526,0.31897153292350444,0.32060113617081426,0.20342479424634455,0.6574665171842906,0.22330609452947098,1.9606136951860622,0.27401499821449826,0.2797353438990614,0.5462153553962708,0.3188287584355116,0.2073248585132824,0.11389601892395189,0.010314288328663927,4.5810318078511045,0.004088339105783554,0.0196000900032403,0.009238232524639496
22.0,0.6474182214149279,0.834055805773516,10.0958,80.54112,1.0,0.6936057350560559,0.2613690109090326,0.11460759015671221,2.2657844375298146,0.5550495348554237,0.29872604283401644,0.3389345799648438,0.3250301984769902,0.21386878878010998,0.6556316116472767,0.22084091145131418,1.9389695402678575,0.2670753064798599,0.27749777646012447,0.5504927039146423,0.33872845434629234,0.21751195968203035,0.11389601892395189,0.010167524921270998,4.798541246789682,0.004011787078129659,0.019846381116197184,0.010163840962320609
23.0,0.6410136815942006,0.7268626669548293,10.5547,84.20208,1.0,0.6945078544214129,0.2606041069866718,0.11460759015671221,2.2580091936560236,0.5467064973503584,0.2951499365630246,0.33453048818716996,0.32699684189524103,0.21133695918561293,0.6552348481809998,0.22002328650211517,1.9317908437960787,0.2678190593781569,0.2743362831858407,0.5446833372116089,0.3342357750205265,0.2150626024580135,0.11389601892395189,0.008675521090473218,4.365135068648669,0.00295341370628153,0.017996448868714997,0.01094553559323389
24.0,0.6440797952241437,0.7662276283342646,11.0136,87.86304,1.0,0.6952588443387001,0.2624367543728806,0.11460759015671221,2.274536480568306,0.5515210215939893,0.29466944117825994,0.3314390727706557,0.32920515131685624,0.2095021429204031,0.6548108524044423,0.22065357615635126,1.93732474796754,0.2688598979013046,0.2761215629522431,0.543175220489502,0.3310828190046586,0.2134484773827433,0.11389601892395189,0.008180099761061812,4.373535279335556,0.002348587140892308,0.017942082015207812,0.009339895793262725
25.0,0.6502267981228196,0.985588354532475,11.4725,91.524,1.0,0.6960226773295832,0.26356150228169295,0.11460759015671221,2.2827061066519096,0.5443654992096645,0.29293472673964815,0.32798583344454113,0.32784550369666865,0.20668850182537069,0.6539122865608072,0.21858188494711323,1.9191354273151535,0.26947272103397,0.2732075471698113,0.5463986992835999,0.3273866905099251,0.21068106097439346,0.11389601892395189,0.007624370212319512,4.350687732847291,0.0014580495414890633,0.018373273310973364,0.01084710657742745
26.0,0.6445942856312749,0.7682433842667471,11.9314,95.18496,1.0,0.6963572814472935,0.2617253157252544,0.11460759015671221,2.2667709522481903,0.547786812994162,0.2948946373469127,0.3304611860714496,0.32549342088546457,0.20726606669309927,0.6523012381439682,0.21700839339817424,1.9053202688591797,0.26798499829526085,0.27308080080656777,0.5356519222259521,0.3299859083867014,0.21095924422623738,0.11389601892395189,0.007611970560126201,4.578689694866625,0.0013364282554000411,0.01867901313749603,0.0097538949164939
27.0,0.644397306688657,0.7132497307341936,12.3903,98.84592,1.0,0.6979768145664569,0.26418740191655504,0.11460759015671221,2.287244643449835,0.5506375322963738,0.2940177811485956,0.32958152329794094,0.3260339292817806,0.20821372092237114,0.6524599008623432,0.21741508075328075,1.9088909586773908,0.2684146205977114,0.27246522120566485,0.5210962891578674,0.3290457382273778,0.21245607894483726,0.11389601892395189,0.0077416452769813685,4.901919542571704,0.0012040315490413056,0.01959938077648737,0.011202137476073881
28.0,0.6485603667136007,0.9347416460438668,12.8492,102.50688,1.0,0.6987974569843298,0.26333104142022845,0.11460759015671221,2.2804608516602234,0.5339790275893073,0.29849832421698513,0.32516999379648187,0.3287598393317117,0.20507387341075953,0.6512428550323979,0.2170200507817127,1.9054226199654658,0.2682926829268293,0.2707247749881573,0.5055827498435974,0.3243905334110998,0.20952278603782137,0.11389601892395189,0.005792140249747712,3.870243726145418,0.0008078982535613706,0.014913726270880443,0.008962758322822955
29.0,0.6444071812795176,0.8625983007550012,13.3081,106.16784,1.0,0.6980788425328387,0.2610022475361456,0.11460759015671221,2.261584394809233,0.5401491213455565,0.2994989746101413,0.3280126057183985,0.33049472279767766,0.20543358565773548,0.6493401950054286,0.21360989664982502,1.8754816776559315,0.26633345233845057,0.2675825973176317,0.4846508800983429,0.3272131789542989,0.20933706571424368,0.11389601892395189,0.0058274606183433535,4.076852961072291,0.001118922012013656,0.014565736448528366,0.010254305134392667
30.0,0.652225713252088,0.8538205665084879,13.767,109.8288,1.0,0.6942077257543895,0.2547058807000571,0.11460759015671221,2.208969144336824,0.5323935692827565,0.28949736513598157,0.3398909985292786,0.3222167017194365,0.2135021548786421,0.648282991542322,0.21183758452828982,1.8599208868725543,0.2676893161931511,0.26925394720983487,0.5167303085327148,0.3393525632209032,0.21683417229011587,0.11389601892395189,0.005105394743846407,3.7748531351753627,0.0015448830856064164,0.011860264419088974,0.007911052804213592
31.0,0.644403445126023,0.7164643015494325,14.2259,113.48976,1.0,0.6984802648277291,0.26117017833322037,0.11460759015671221,2.2612348381534,0.5519636388043039,0.2947626685466054,0.3320196188991108,0.32736793221396115,0.21003042650552115,0.6481689672237938,0.21490101834533584,1.8868176462675552,0.2646425495262705,0.26847734647277977,0.5188673734664917,0.3310869478577606,0.21442798194681476,0.11389601892395189,0.00517559639392629,4.017241085775822,0.0011507647669359467,0.012909088292685248,0.008341216712238173
32.0,0.650780948459525,0.9588231152406328,14.6848,117.15072,1.0,0.6994971346156532,0.2620433970539682,0.11460759015671221,2.267899080105972,0.5592960717113272,0.2951635744283666,0.3311019722747777,0.3282579121378878,0.2091197265118064,0.6483139008419628,0.21625434809116412,1.8986997977124789,0.2634496250407564,0.26927306047648136,0.5202500224113464,0.33038129581970865,0.21359626356345643,0.11389601892395189,0.012639618126217814,10.269416503342654,0.0007105115274583063,0.03595170909513605,0.008212042563677467
33.0,0.6459638127913642,0.7809068074068866,15.1437,120.81168,1.0,0.6994954486121158,0.2622020730883184,0.11460759015671221,2.267959434975293,0.565629098946786,0.2923532399841096,0.3323968466269544,0.3297642701660471,0.21030878855949373,0.6468272425907913,0.21424283695479546,1.8810388543768586,0.26177787252185036,0.27047665968715356,0.5266754031181335,0.33152911193962553,0.2149955526224632,0.11389601892395189,0.004915198359509539,4.204402922433474,0.0003491595450583596,0.013762712790145482,0.009175855778836688
34.0,0.6498468221613086,0.9079206989497062,15.6026,124.47264,1.0,0.700248179675231,0.26486177055598037,0.11460759015671221,2.2902288776561424,0.5416426999437344,0.2993054546499626,0.318572509153342,0.328531526418728,0.2009760242491667,0.6467738070252734,0.21139860178358644,1.8560666455316301,0.26526120699640915,0.2670279591082646,0.5111238360404968,0.31781404109688505,0.2057220272516235,0.11389601892395189,0.004897358210233543,4.345215254586947,0.00034224069407714407,0.013738256747646208,0.00783447059619823
35.0,0.6454407137918483,0.9219214817797727,16.0615,128.1336,1.0,0.702801928974071,0.268753112522641,0.11460759015671221,2.324567867320619,0.5499636179509236,0.30476299269012347,0.3173494283645638,0.3315903596649769,0.20075921881884104,0.6473986191286072,0.21156299843515572,1.8575100379620455,0.26466480446927376,0.2679321043986129,0.5803772807121277,0.31648043964719635,0.20631653809977668,0.11389601892395189,0.004628731562954402,4.247478342282193,0.0006465603592642703,0.01232099080276281,0.00819502559534289
36.0,0.6546572543971774,0.9757515499516431,16.5204,131.79456,1.0,0.7031007643121622,0.26830783230964633,0.11460759015671221,2.3201001432186743,0.5522943625134126,0.3035141866528801,0.32046604372446813,0.3323031531033356,0.20379394957482883,0.6469449940964869,0.21271922766343593,1.8676616590564774,0.26430517711171664,0.266857017351197,0.4924252927303314,0.3197109320025229,0.20981639216172393,0.11389601892395189,0.005056845767746223,4.815921812290981,0.00024894240539031175,0.014419786796327232,0.011092154912153646
37.0,0.6605027977542958,1.1768449251921869,16.9793,135.45552,1.0,0.7040398901630808,0.269815141838123,0.11460759015671221,2.334709732658731,0.5468516345159607,0.3041562672192022,0.33131225931838754,0.3345030571001073,0.20785021875186435,0.6464633084902714,0.21136449003265173,1.8557671464687393,0.2658486707566462,0.26772505863250945,0.5744122266769409,0.330779086718089,0.21307428641100745,0.11389601892395189,0.006393443536752636,6.313276241711719,0.0003738700607950939,0.017991490823973433,0.010073893259617215
38.0,0.653043906349827,0.7917190995664125,17.4382,139.11648,1.0,0.703162603726787,0.2692631054856792,0.11460759015671221,2.328690494570855,0.5427300923120775,0.3044635749464428,0.32552782468498576,0.33330120872894126,0.2042392419216891,0.6473191936485317,0.21160439930603198,1.8578735350470832,0.2674199623352166,0.2701255230125523,0.5580300092697144,0.3246067090708918,0.209497937617518,0.11389601892395189,0.004735191471034307,4.854995651585341,0.00041107838514001113,0.013057173114220761,0.009804536198052778
39.0,0.657178134739051,0.9746781398698801,17.8971,142.77744,1.0,0.7040447244963466,0.26874326090940165,0.11460759015671221,2.3223755751555046,0.5550096854684757,0.30071999537612804,0.3367624133471272,0.33314601519594755,0.21181333642612923,0.6476436722727745,0.21305950341031032,1.87064925906295,0.26548865619546247,0.26992955135335556,0.5215795040130615,0.3360030573094205,0.21687319445861603,0.11389601892395189,0.005462611660866318,5.765408885181387,0.00022784877212013124,0.015681603495046614,0.009549777265534368
40.0,0.6555344868395611,0.8736469572404493,18.356,146.4384,1.0,0.7049231284911517,0.2700679472962316,0.11460759015671221,2.3367148581295685,0.5656544900377896,0.2993929756363405,0.34015625533674515,0.3353725513198754,0.2147385504590158,0.648249760594109,0.21455734349215694,1.8838002023180143,0.2672675820144639,0.2692623431453032,0.5215970873832703,0.33913889506349815,0.2198610603472976,0.11389601892395189,0.006900785318713529,7.596449426169784,0.00032226321852342515,0.019420235425994522,0.009814875440510556
41.0,0.6545545591831838,0.84989958739515,18.8149,150.09936,1.0,0.7050847053388739,0.27103767831530473,0.11460759015671221,2.344188728284316,0.5698505945630787,0.29917461702539366,0.33745869259755684,0.33426136223667113,0.21365554624588137,0.6483365651518089,0.21418545146763418,1.8805350133497232,0.26648438321590073,0.27095148078134845,0.53365159034729,0.33645801203401515,0.2192967219861495,0.11389601892395189,0.004518969519285263,5.090205311222235,0.0003786268560830531,0.012537941449229567,0.010362140051737443
42.0,0.6575723648560109,1.0863351942052488,19.2738,153.76032,1.0,0.7067004756035107,0.27268689676879737,0.11460759015671221,2.359555458780611,0.5620541653092779,0.29948602293165955,0.3346046726422162,0.3356471528438471,0.2116821264540445,0.6466362273858253,0.21102389772295482,1.8527767670602693,0.2668824163969795,0.26878148108455685,0.49875032901763916,0.33364203429340616,0.21758687902919033,0.11389601892395189,0.005034765984853725,5.886321108375341,0.00027010854012469846,0.014480940922646205,0.011681853576644483
43.0,0.6597637053710765,1.0492036470397268,19.7327,157.42128,1.0,0.7066130118471738,0.2722928531576628,0.11460759015671221,2.356328340017444,0.5578017459862394,0.3021757223991419,0.33422314431252215,0.3380459752052643,0.20995787315799536,0.645363813374794,0.2073215401750534,1.8202702968352344,0.2653439441840183,0.26686088856518575,0.5481820106506348,0.3335975820798023,0.2154719293047526,0.11389601892395189,0.006680926692133635,8.114943552805926,0.0002195156765419773,0.019589712406593206,0.011401116314983254
44.0,0.6511012475066321,0.9490222781656195,20.1916,161.08224,1.0,0.7050700712067159,0.27046446774698507,0.11460759015671221,2.3392717540992187,0.5573273880215077,0.2975819588710925,0.33819896907459057,0.33550618590709985,0.21276273632957335,0.6451319120560525,0.20902574808568944,1.8352331368601693,0.26459970269696326,0.2678876678876679,0.5241562128067017,0.33776291701535355,0.2181376896315643,0.11389601892395189,0.003715177581942308,4.651776779581269,0.00015385833415369618,0.010811852549798478,0.01059503053394819
45.0,0.6516315905255007,0.853153690717374,20.6505,164.7432,1.0,0.7041302807303902,0.2704879973311665,0.11460759015671221,2.3398424900316517,0.5650965825630124,0.2988867391895818,0.33575599188902616,0.33298384193146235,0.21256928987472495,0.6441011628372182,0.21240205668041187,1.8648769174472397,0.2642115405202869,0.2685528756957329,0.5148815512657166,0.33523472066961135,0.21856842926048894,0.11389601892395189,0.004847392254479125,6.21160668392622,0.00018788919721061167,0.014274108821689889,0.010966442453363702
46.0,0.6560927033132101,1.0561970968335266,21.1094,168.40416,1.0,0.6989653225143053,0.26346081011879824,0.11460759015671221,2.279336870462321,0.57511210774331,0.2953973396475194,0.34226403909160563,0.32758709735171637,0.21603987658532894,0.6437803863012393,0.20805243506906135,1.8266875087879717,0.2641311199831897,0.26704545454545453,0.5216368436813354,0.3420187769465385,0.22102246610472,0.11389601892395189,0.006732335887493623,8.974545554519864,0.0006569585486863186,0.01889445931682706,0.010121568447905993
47.0,0.6537969012834045,0.8901929453844041,21.5683,172.06512,1.0,0.706877495010615,0.2739205031418391,0.11460759015671221,2.3679094130951936,0.5476545734311435,0.30442134750574545,0.33026859377497314,0.3361714212125819,0.20782202074186393,0.6433258326096901,0.20886890393639937,1.8338560549325316,0.26545936395759717,0.2665094339622641,0.5115979313850403,0.32951465674194,0.21377269453437078,0.11389601892395189,0.005603769002447649,7.746062831191011,0.0008968370268089172,0.015063641540545488,0.0071108245380308265
48.0,0.6613943194436086,0.9840460295988214,22.0272,175.72608,1.0,0.7061816539977467,0.2724718183525674,0.11460759015671221,2.3540782543175265,0.55318217456202,0.303972161237169,0.3307227880578327,0.3346944898214834,0.20787778005680357,0.6430074279200906,0.20917758634263123,1.8365662673626777,0.2635090060040027,0.26579094466182224,0.5415487289428711,0.3301574335361076,0.21385083132457486,0.11389601892395189,0.0045758826308588095,6.485566914336232,0.000325911442209636,0.013067869386069622,0.00913324284686305
49.0,0.661211631752633,1.0308998286053295,22.4861,179.38704,1.0,0.7040841866377798,0.26928351204759166,0.11460759015671221,2.3272714255103795,0.5694210411648639,0.2961067327864278,0.34120870310746615,0.33264313668916917,0.2151884865925799,0.6428779552264676,0.20574370557348387,1.8064170066458467,0.26300969861299406,0.2676567656765677,0.5842217206954956,0.3405258997562706,0.22081896578034052,0.11389601892395189,0.006098969185793886,8.854340979756671,0.00021771087552584854,0.018051540871297633,0.01007025978894432
50.0,0.6539705951263224,0.9480201699363976,22.945,183.048,1.0,0.7020955961039798,0.2668402360924565,0.11460759015671221,2.307611174161183,0.5734685357202631,0.2956994463094472,0.3390242961830925,0.3301519484587122,0.21481444976053876,0.6435842007221557,0.20665602298274702,1.81442709705886,0.2628251632293502,0.26994566771518447,0.5629554986953735,0.3385763612423936,0.2205768317988198,0.11389601892395189,0.002930715373318166,4.394939587738918,0.00015376198079237332,0.008410418181519799,0.009910945489132853
51.0,0.6611808966162062,1.309913867878048,23.4039,186.70896,1.0,0.705580350201622,0.2708264059856676,0.11460759015671221,2.3407823670412777,0.5603358844272052,0.30245471177472816,0.33883597663671067,0.33325341571417394,0.21277864931319285,0.6424165746331708,0.2063000067341628,1.811301296421158,0.2615302300695559,0.2678686413393432,0.5680831074714661,0.3386642662248165,0.21852156724781635,0.11389601892395189,0.002649578015573536,4.068533583489625,0.00015120503206793467,0.007489529207930782,0.008925147511315389
52.0,0.6590738362477783,1.0733151935197391,23.8628,190.36992,1.0,0.7043678501127686,0.2709262977136298,0.11460759015671221,2.3425536458539855,0.5506732677417794,0.30016057770051147,0.33655854793928053,0.3316820016037459,0.21143708807521924,0.6404029398044464,0.20266221017507563,1.779361667683861,0.26009349766255846,0.2672345795866856,0.5576327443122864,0.33674405993903544,0.2172669763832807,0.11389601892395189,0.00269818093746498,4.247539662239433,0.00011193242472992813,0.00764370117153533,0.008374071816798842
53.0,0.6625198284139406,1.604986509872741,24.3217,194.03088,1.0,0.7021070355675921,0.26864863936090894,0.11460759015671221,2.320112832216686,0.5612056942037553,0.2975462422193068,0.33042391297134077,0.3276386714716608,0.20813329005898448,0.6424699098030746,0.20461345787029062,1.7964935017343369,0.2618525021949078,0.26597090449082855,0.5599113702774048,0.3303143291416324,0.21370237763072703,0.11389601892395189,0.007616260164296461,12.153689653103356,0.00025670633957475703,0.02257388354260741,0.009524938704907117
54.0,0.6573859983926076,1.0623497640913435,24.7806,197.69184,1.0,0.7050184204789139,0.2713394554143389,0.11460759015671221,2.3442592615655458,0.5804126400788217,0.3017947434533027,0.3301698715588595,0.33008503952412027,0.209061071715578,0.6438544029676141,0.20837262588174799,1.8294987643148257,0.2640380994573042,0.2676486937187326,0.5452696681022644,0.3297142277491344,0.21542487791756237,0.11389601892395189,0.002507243300462633,4.221579490353179,0.00019064673687955715,0.006974878628015946,0.0100094206067311
55.0,0.6557830544322326,1.0285053153270587,25.2395,201.3528,1.0,0.7097516231805806,0.2770025069910566,0.11460759015671221,2.392881212360121,0.5515070241733573,0.3116010133786744,0.31694076209752103,0.334864487362553,0.2008575695565186,0.6431752517382371,0.21091068402809782,1.8517827578233652,0.26351992409867175,0.2659888488028862,0.5650860071182251,0.31644827355615157,0.20837462823478053,0.11389601892395189,0.004010544793691778,6.828483163284545,0.0004465323379634916,0.010811101755346098,0.010718211645139005
56.0,0.670635843932974,1.4480538382067074,25.6984,205.01376,1.0,0.7098112517681926,0.27827277368218667,0.11460759015671221,2.4038424802995255,0.542454842639109,0.3137799477268522,0.31656374591700626,0.33553008252373445,0.19916873008844113,0.6429401126609461,0.20992156594181866,1.8430983622174082,0.2651497005988024,0.26793813234096986,0.494527667760849,0.3161538510938001,0.20594335788589627,0.11389601892395189,0.002137050749384928,3.725642548781252,0.00014543540756463527,0.005860982720944449,0.014475698370643145
