round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc,fed_auprc_lift,fed_prevalence,fed_ece,fed_f1_best,fed_brier,fed_f1,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
31.0,0.6456159881643436,1.5272917702250421,113.48976,113.48976,1.0,0.7142521615769397,0.3083254495905528,2.6775042179448465,0.11442598187311179,0.3308848601289132,0.3519518503500491,0.207159982824003,0.30524783259114113,0.575694804855464,0.6630884833229583,0.2240028920132097,1.9667315339860643,0.27591530657256286,0.2839628893306826,0.5733488202095032,0.3291038667990883,0.21270615095304088,0.11389601892395189,0.0034822873089187406,1.758818907267596,0.0018058267301862393,0.0054787671600697915,0.004159194431064073
32.0,0.6499374711999344,1.5115888918036522,117.15072,117.15072,1.0,0.71433791897649,0.3077074970576032,2.668233439379869,0.11442598187311179,0.32981100276415376,0.3517258038426166,0.20661949521973108,0.3053267200387345,0.5747046679866097,0.6618439667431497,0.22245656783081724,1.9531549033276658,0.27263068423289416,0.2803856488067014,0.5637468099594116,0.3283763851941865,0.21266937154034,0.11389601892395189,0.003352315926018916,1.750066687909566,0.001709986688714656,0.00530189687767526,0.004040516656437407
33.0,0.6492985113048665,1.75021759219944,120.81168,120.81168,1.0,0.7158329748449047,0.31118054936599937,2.6979315851845773,0.11442598187311179,0.31578094814347896,0.3592916235022787,0.197173010316185,0.30736503191481834,0.5522447163286016,0.6637936621152484,0.22480675733621047,1.9737894217910585,0.27887788778877887,0.28500968821560685,0.5658650994300842,0.3135885430131464,0.20296261989089812,0.11389601892395189,0.003233911542901683,1.7446097984884545,0.0016070404576474316,0.005172136664519269,0.004149455825893452
34.0,0.6469685263342873,1.822898520045835,124.47264,124.47264,1.0,0.7174763545252774,0.3119651528224374,2.7043748787257313,0.11442598187311179,0.3375456024260023,0.35801407259984286,0.2124424110682538,0.3047565176313202,0.5899009853601456,0.6603949442977526,0.2232074658499918,1.9597477414818767,0.2711087975013014,0.2824896265560166,0.5904468297958374,0.3361396393719469,0.21955153176319261,0.11389601892395189,0.0031774112132656167,1.7681918863600004,0.0015973039976804526,0.0050653112146715916,0.003614438497417364
35.0,0.6539565369515719,2.1432873153536436,128.1336,128.1336,1.0,0.7195393411607708,0.31494141871313425,2.730514861052157,0.11442598187311179,0.3274017318550801,0.3610523330750542,0.2039044873971177,0.3102146777210204,0.5680722188624701,0.6597797576239048,0.22378448307048643,1.9648139169807755,0.2765690853172343,0.2826116465318312,0.5308173298835754,0.32580427430395803,0.21059291581322084,0.11389601892395189,0.003230531542365305,1.8538564591908653,0.0015786535192541934,0.005204565691438431,0.0034078650026019165
36.0,0.6542608978325335,1.9740779174244083,131.79456,131.79456,1.0,0.7216189469519316,0.31965311736138424,2.7720140753171436,0.11442598187311179,0.32169894537323857,0.36045628759445825,0.20057801151316046,0.31567905230271337,0.5802856245887544,0.6610116369058092,0.2201191823090619,1.932632803048498,0.27675448822569365,0.2818522483940043,0.5264285802841187,0.32012704941681747,0.20812069478610784,0.11389601892395189,0.00278199992379872,1.6448951764432422,0.0013853676036331773,0.004444033614072466,0.005720284037873639
37.0,0.6661681697999049,2.492932408760935,135.45552,135.45552,1.0,0.7241041491328702,0.32207528952232484,2.7954864936284474,0.11442598187311179,0.3321335518355372,0.3642854083293862,0.20742346670920297,0.31009605365167253,0.5803452010818897,0.6602215610724841,0.22079290648544814,1.9385480596373703,0.27407886231415646,0.2826565942713251,0.5743371844291687,0.33036663150982576,0.2149420083652038,0.11389601892395189,0.00280695356456693,1.7076824618088722,0.001397463418983691,0.004489962745163925,0.004375795367183006
38.0,0.6528111606556684,1.743163522730852,139.11648,139.11648,1.0,0.7243347096932927,0.32332514867849915,2.805545798435983,0.11442598187311179,0.3179054256105364,0.36218238761200205,0.19915648200432548,0.31449335306550974,0.5653365798273912,0.6590724579742706,0.22025996278122656,1.9338688468847505,0.2761647535449021,0.2813569872393402,0.5629691481590271,0.3166227742168277,0.20728724308889332,0.11389601892395189,0.0025931491788047114,1.623750813452716,0.001269283325095303,0.004175544487979921,0.003922596359145331
39.0,0.6647495142777601,2.825151787550423,142.77744,142.77744,1.0,0.7258733693630088,0.32803343311973343,2.8423674073579854,0.11442598187311179,0.31981223524337643,0.3633559995030182,0.19903237228291865,0.3170827874122867,0.5770296928531904,0.658546297111081,0.21763623063938267,1.9108326409959762,0.2752688172043011,0.27804107424960506,0.5395175814628601,0.3184035440595328,0.20720215577642642,0.11389601892395189,0.002600071503866923,1.6761832969277748,0.0013035609020395182,0.00414445880436608,0.004434290681712586
40.0,0.6569037007234544,3.017113233054721,146.4384,146.4384,1.0,0.727380010079793,0.3288289292577648,2.8479732102514927,0.11442598187311179,0.31834595573719204,0.36741778868058517,0.199084924304203,0.31761805564143264,0.5723634453758613,0.6590662710945616,0.21946541929581972,1.9268928042371374,0.27445288075033497,0.2783882783882784,0.5414533019065857,0.31746181659995754,0.20760747288441422,0.11389601892395189,0.0025572629201749963,1.6956596052332316,0.0012449385685132466,0.0041180586835945325,0.004222591327830885
41.0,0.6616483674485655,2.8768569815625256,150.09936,150.09936,1.0,0.7275400245426389,0.33188741221707413,2.8703575868733013,0.11442598187311179,0.3177330634260175,0.3635026949811033,0.1969996434867202,0.31692813330384534,0.5571336039095321,0.6575678916554629,0.21873161995412446,1.9204500914133888,0.2736988847583643,0.27948171231753316,0.5516772866249084,0.3166630611053656,0.2051680733706227,0.11389601892395189,0.002470105724521278,1.6838543106896395,0.0012016210628249312,0.003973033978514783,0.00430012499341636
42.0,0.6573203237714536,2.420141615305453,153.76032,153.76032,1.0,0.7278887220226725,0.3313195717751252,2.8685852353779673,0.11442598187311179,0.3315921518950198,0.36041819236460104,0.20611494527638308,0.31736732182800576,0.5760907207269594,0.6581177207846379,0.22208922282010465,1.949929636859328,0.275645342312009,0.2797451474292487,0.5486176609992981,0.32955449705696466,0.2141283959737874,0.11389601892395189,0.00244337887081314,1.7122961341028713,0.001160128468956826,0.003960261420445019,0.003973455850463584
43.0,0.6628734064853721,3.045449600502493,157.42128,157.42128,1.0,0.7270369218769657,0.3317316410173258,2.874766070710075,0.11442598187311179,0.3279078910202265,0.36074785767535417,0.20539608008107926,0.308486233767167,0.5911997987083107,0.6583423810697243,0.2186002014606381,1.919296245170755,0.2756334865818454,0.2801588388333561,0.546899139881134,0.3264410584913538,0.21379694657413345,0.11389601892395189,0.0026422858534646486,1.9055725907210217,0.0011564752448468302,0.0043871657979177615,0.005696049744858851
44.0,0.6609072188594809,2.7624789771442093,161.08224,161.08224,1.0,0.7271945177782805,0.32981135500477315,2.862904798432195,0.11442598187311179,0.3208926377229863,0.3613799538030915,0.20002086196373603,0.3149409040288775,0.5688925808528204,0.6582822691958798,0.21960591175042826,1.9281263192970655,0.27487179487179486,0.28098309220847134,0.5793370604515076,0.3195810023465402,0.2080918261354895,0.11389601892395189,0.0024005421754298754,1.7801152382653527,0.0011070302180127521,0.003914563715481819,0.0042556314344412175
45.0,0.6782548773980668,6.8512919284326,164.7432,164.7432,1.0,0.7299437411676893,0.33218490938704665,2.8813331436747345,0.11442598187311179,0.31868376377817087,0.3662104937316306,0.19782299393638422,0.31911623032803915,0.5718110159249583,0.6568817001836588,0.2165575367448578,1.9013617753352097,0.275632183908046,0.2799875699192045,0.5556915402412415,0.31678185241483325,0.20657295154079286,0.11389601892395189,0.0021974950175849156,1.6699664125499112,0.0010343511189330387,0.003554509111128,0.0038212676822161665
46.0,0.6566918761792763,2.488862222698846,168.40416,168.40416,1.0,0.7298664639915494,0.33145845048382316,2.8740491640542274,0.11442598187311179,0.32135693371039403,0.3652109627841545,0.1996462818146898,0.31927919723542747,0.570006004490581,0.6569488272010269,0.21953064851725146,1.9274655127659166,0.27625833141806483,0.2810603641009263,0.5591056942939758,0.3205730860337446,0.2087321307960158,0.11389601892395189,0.0022454844857296373,1.7522581786979572,0.001029053105591791,0.003659346759362111,0.0049468316741202775
47.0,0.6701462625514081,3.455399893581494,172.06512,172.06512,1.0,0.7316373169536184,0.33618174203811757,2.9130460889051153,0.11442598187311179,0.3136309059507593,0.37076484007788874,0.19576274472417848,0.32374119699573883,0.5646290010533483,0.6546248318812697,0.22033520057802944,1.93452943008611,0.27231361568078405,0.28157811008590516,0.5615829229354858,0.31313161422211444,0.20586355289389405,0.11389601892395189,0.00209639843703874,1.6811818637670513,0.0009705942292129732,0.0033977716322664943,0.004860667846322472
48.0,0.670926643786177,3.474395697100319,175.72608,175.72608,1.0,0.7338026591520047,0.3397371271212742,2.9437631912511097,0.11442598187311179,0.3150603916913605,0.37274460431332834,0.1972716402827097,0.3207601799817727,0.5769469094484265,0.6514702636474159,0.21541782792848024,1.8913552024352513,0.2725939298206025,0.27891452619358587,0.5544257760047913,0.31435698228038633,0.20829865904224232,0.11389601892395189,0.0021301883035943574,1.7546480293131026,0.0009652131675213909,0.003472013761044916,0.004131051718202344
49.0,0.6686213551045388,3.603762920590757,179.38704,179.38704,1.0,0.7323704241325424,0.3408075842164418,2.9568462112832217,0.11442598187311179,0.3157560827435103,0.3681030101829133,0.19756255400641937,0.316871308680223,0.5724264431973659,0.6523467675548884,0.2139793178740495,1.8787251731504593,0.27487179487179486,0.2785909602702268,0.5759486556053162,0.31504679420725373,0.20812304644099308,0.11389601892395189,0.0020609632305490407,1.7400929301693395,0.000975108514073944,0.0033053114711085593,0.0035278780284605116
