round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auroc,fed_auprc,fed_brier,fed_f1,fed_f1_best_threshold,fed_f1_best,fed_auprc_lift,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
16.0,0.7494490762442043,29.927069071567274,34.41664,34.41664,0.5412350858791136,0.11392245720040282,0.6308381630714761,0.1986316928738569,0.22734174478916533,0.2518728474620922,0.5012019655769475,0.2720992840688384,1.7681352568646769,0.3583287426982401,0.5786096402177601,0.15880729753027029,1.3943182477370482,0.2214765100671141,0.22343670564311136,0.4889046847820282,0.288882174815202,0.20135087308231422,0.11389601892395189,0.00039564313823530785,1.274252395844087,,0.00039564313823530785
17.0,0.7173404257327997,27.83730782143012,36.39808,36.39808,0.5412350858791136,0.11392245720040282,0.6390847924628182,0.20705339224790015,0.22018332502692853,0.25645190353373637,0.5038064016162419,0.2787021729594103,1.8517471149061149,0.3476986584857609,0.6077795732975577,0.18117189852132873,1.590678060857393,0.23695487774136628,0.23816701839011156,0.4376559555530548,0.28583624459717977,0.20655890526251253,0.11389601892395189,0.00032269987503159717,1.1195310527691618,,0.00032269987503159717
18.0,0.7216456375913931,33.51515849737737,38.37952,38.37952,0.5412350858791136,0.11392245720040282,0.6463925689921479,0.21367790650162166,0.2248540109417449,0.26748792176198705,0.5117339079023487,0.28757347570045105,1.8945414273960708,0.35626292330225084,0.6174238771591394,0.18912228839114326,1.6604819920652343,0.23931071620893915,0.2460122699386503,0.6203798055648804,0.3250359546569774,0.237584789760422,0.11389601892395189,0.00028474095397265306,1.0592330776853487,,0.00028474095397265306
19.0,0.7015047039092462,28.451340654836958,40.36096,40.36096,0.5412350858791136,0.11392245720040282,0.6560051392108666,0.21777200074108105,0.21835039897266076,0.26397929791808794,0.5013611907962886,0.29106836183740703,1.92943463383428,0.34719430786545297,0.603857442946804,0.18056871837263705,1.585382176467488,0.23387542869786482,0.23706763035622094,0.4768883287906647,0.30932882879604534,0.22768808907895613,0.11389601892395189,0.00022842611259817175,0.9055328380782157,,0.00022842611259817175
20.0,0.7174697081541254,39.250135014750555,44.01152,44.01152,0.9971592150692714,0.11392245720040282,0.6099913158706904,0.19260824446475983,0.21306053819836696,0.22102816045855303,0.4720878840760822,0.25667752713303027,1.7004422382606594,0.3369231136231555,0.5921326407776162,0.17615497202486496,1.5466297565895015,0.2282832441333882,0.23236124176857947,0.5403149127960205,0.338415584499254,0.24334392734377855,0.11389601892395189,0.0003788169114238265,1.9192154090851545,0.0006480183026114097,0.0003224968106640182
21.0,0.7309497750816087,47.76169897422233,45.99296,45.99296,0.5412350858791136,0.11392245720040282,0.6199013135946198,0.2004041648004479,0.2322210947790491,0.2428846404907528,0.512331336068903,0.268047389071827,1.772994662472386,0.36587208013114975,0.5833088200709304,0.1726965130349042,1.5162647006144547,0.22091426329213262,0.22194706701748956,0.6133438348770142,0.35561432861415276,0.250689152449215,0.11389601892395189,0.0003068736951973687,1.3598830290138721,,0.0003068736951973687
22.0,0.7107576753774578,36.00924392446177,47.9744,47.9744,0.5412350858791136,0.11392245720040282,0.6264328772995034,0.20550532270939587,0.22214222985359916,0.2477259008495127,0.500072701126037,0.2724552580950973,1.8200040299109137,0.3520114688964304,0.5750589736385715,0.1652561319524281,1.450938615007863,0.21478981282602025,0.21947716173513354,0.4049772322177887,0.34062290750040825,0.23802918054647426,0.11389601892395189,0.00023361190245757427,1.0928145041689277,,0.00023361190245757427
23.0,0.6984800519766906,36.026224665091675,49.95584,49.95584,0.5412350858791136,0.11392245720040282,0.6420987881748158,0.2086983136773048,0.22866577302077798,0.25729659407214805,0.5071777113097132,0.2807243408680588,1.8402809138242027,0.3617474216337561,0.5779335761535117,0.17137072716409937,1.5046243826882415,0.2158599827139153,0.22068603430171507,0.45177802443504333,0.3314529535685887,0.23056869426191845,0.11389601892395189,0.00022505874592927452,1.1077981495764107,,0.00022505874592927452
24.0,0.7028750444100794,36.47411532137171,51.93728,51.93728,0.5412350858791136,0.11392245720040282,0.6484590382600195,0.2174259165447826,0.22449459078323136,0.25267592863464433,0.49213594932405486,0.2898984959764984,1.9143463594374925,0.3558777977617726,0.5681377125632411,0.1628515688515357,1.429826699739798,0.21038863976083708,0.21748295102293863,0.561672031879425,0.3704604692770255,0.25675057727883727,0.11389601892395189,0.00018676249738552842,0.9644609785173088,,0.00018676249738552842
25.0,0.70316697034377,39.71199255252327,53.6064,53.6064,0.4559241291901578,0.11392245720040282,0.6025387449259956,0.19150265397842553,0.22616648042010218,0.19661375493041264,0.4875280619612993,0.25706664667608814,1.6876745751304698,0.3557468019894812,0.5516580360740516,0.15312751918761766,1.344450145266803,0.20170454545454544,0.20895048666948796,0.33634090423583984,0.39610786993790387,0.2827338506580954,0.11389601892395189,0.0005234508599424006,0.5620681256987154,0.0005234508599424006,
26.0,0.7030486201711486,39.303751790020506,55.58784,55.58784,0.5412350858791136,0.11392245720040282,0.6230241328907294,0.19779010467276115,0.2268907294767798,0.2374067870973521,0.49025131655296117,0.26663244305358963,1.748410273905445,0.3580945717866747,0.5409942775002035,0.15247794648481208,1.3387469371218432,0.19840461642905635,0.20546056260341977,0.13697665929794312,0.38649018002095853,0.2762309422910203,0.11389601892395189,0.00024295888786210148,1.309947079513222,,0.00024295888786210148
27.0,0.6981588383328009,43.61375961515371,57.56928,57.56928,0.5412350858791136,0.11392245720040282,0.6258495934218085,0.20061183349396314,0.2283591111789711,0.24709252543975097,0.4900280325771999,0.2722650686184127,1.7922208947825418,0.360758398611695,0.572764231090825,0.17164242819582393,1.5070099009380582,0.21161018323333874,0.22026915682504805,0.621182382106781,0.4099716922168245,0.2887004999932162,0.11389601892395189,0.0001968409250241949,1.1068994526285678,,0.0001968409250241949
28.0,0.6847142208449111,35.6937722278379,59.55072,59.55072,0.5412350858791136,0.11392245720040282,0.6287945438818057,0.20413955622504876,0.2206682871003544,0.25034489174326885,0.4987064766147045,0.2742060354969723,1.8123925853873537,0.3493884736868999,0.5545213189835205,0.16416617606631848,1.441368869757703,0.20673803112891573,0.20863349528117497,0.43076103925704956,0.47543799045065255,0.3573911896476633,0.11389601892395189,0.00016943278413993076,0.9927329680649564,,0.00016943278413993076
29.0,0.6944331822223959,37.651248559783376,61.53216,61.53216,0.5412350858791136,0.11392245720040282,0.6363603492011204,0.21274910391894164,0.22738737600225753,0.2551309443202179,0.5023471830789776,0.28234215950116287,1.900482835990547,0.3599286332580169,0.5714953685746368,0.16813439563965277,1.476209592118542,0.21426517112453264,0.21648804616652928,0.5444551706314087,0.4410427112433096,0.3256351056373523,0.11389601892395189,0.0001642429128281982,1.001427604118362,,0.0001642429128281982
30.0,0.6984631101448319,38.75039547979308,65.18272,65.18272,0.9971592150692714,0.11392245720040282,0.6045860060923371,0.18393083791803103,0.209084780446111,0.2073282563818471,0.4636814271710431,0.2501452553507921,1.6473591907069391,0.32939159632158677,0.5671653810422661,0.16158358043776005,1.4186938399106737,0.21429683849867623,0.2163790107726167,0.6345081925392151,0.4107842093146262,0.30838368718937653,0.11389601892395189,0.00023985999123089406,1.827386919176206,0.0004160047257906414,0.00020426406278699577
31.0,0.7047661104744901,61.29121106454325,67.16416,67.16416,0.5412350858791136,0.11392245720040282,0.6275889740857893,0.19968418070251645,0.22648639408319163,0.24045615096414777,0.4887846881244237,0.2649854328428332,1.778678120517741,0.35802444995241195,0.5416220638236,0.14617742248279403,1.283428726164664,0.20019882235986847,0.2084284824579614,0.31105175614356995,0.419109833853577,0.3111007313855263,0.11389601892395189,0.00021471742640561423,1.412127620074898,,0.00021471742640561423
32.0,0.6846474839847285,46.826292092258186,69.1456,69.1456,0.5412350858791136,0.11392245720040282,0.6276295261375585,0.20477651922426351,0.23222834579364257,0.24942074951695187,0.5093007575596746,0.2709323565229526,1.8296832981989377,0.36604053686839066,0.5613143121125953,0.15929771085495095,1.3986240463884314,0.21038488895914012,0.2146705346042271,0.5912064909934998,0.41499071623930095,0.307454793958681,0.11389601892395189,0.00015159321710086105,1.035304921446368,,0.00015159321710086105
33.0,0.692257135656238,64.11811805953192,71.12704,71.12704,0.5412350858791136,0.11392245720040282,0.6316603280831621,0.2095564071846138,0.22704614344950758,0.2520994936983921,0.49666081322028793,0.27449564302136187,1.8620193312178717,0.3592265276801055,0.5754599286217303,0.16944749094267889,1.4877384876447577,0.21709427660543495,0.2230171456765758,0.6543062329292297,0.4307567692494236,0.3171773082187983,0.11389601892395189,0.0001415430530532906,0.9985755095258355,,0.0001415430530532906
34.0,0.694908351814216,50.870980715481714,73.10848,73.10848,0.5412350858791136,0.11392245720040282,0.628974994130658,0.2100521242892102,0.23527593654031423,0.2578410271909522,0.5122944981193644,0.2776526316042401,1.878403111303021,0.3705833325718698,0.5898660591995789,0.1802916029056325,1.5829491198108758,0.22053735737946265,0.23148711706228442,0.6184353232383728,0.44510088040849005,0.3358869457567315,0.11389601892395189,0.00013533030152643562,0.9868405207525939,,0.00013533030152643562
35.0,0.703012394609369,72.21431996109303,74.7776,74.7776,0.4559241291901578,0.11392245720040282,0.59226122986862,0.18484251212379033,0.2271221537237725,0.18083758456354554,0.48129899472876086,0.24926054481127818,1.6731987854166337,0.35776403058444084,0.5866162908248097,0.17256243390778228,1.5150874941731003,0.2224685298076162,0.2291697389765521,0.7271289825439453,0.42565270248478076,0.32043738818275236,0.11389601892395189,0.0003452901425698606,0.5158224934712052,0.0003452901425698606,
36.0,0.7047507040578896,72.16336621397728,76.75904,76.75904,0.5412350858791136,0.11392245720040282,0.615165688888487,0.19039181161679364,0.22793634955283995,0.2333507383289923,0.49127338425427947,0.2634579522978869,1.7007427332419354,0.3585429432626517,0.5894696345684989,0.17036943053088024,1.4958330601935748,0.22056129552282552,0.23152131403989046,0.7246342897415161,0.45747525629336766,0.3514006681986353,0.11389601892395189,0.00016553779353208108,1.246443794341758,,0.00016553779353208108
37.0,0.6989901304297255,60.96486547470492,78.74048,78.74048,0.5412350858791136,0.11392245720040282,0.6295332348491327,0.20762159354669799,0.22924428472127067,0.24460302714905202,0.4952736775252934,0.277361572046865,1.8641002002748335,0.36188102683028023,0.5903339278594264,0.16268118884882615,1.4283307738565296,0.22234264922195557,0.23178597864016073,0.619556725025177,0.44437326270471,0.3414686661415936,0.11389601892395189,0.00014858064341096306,1.1495764744468033,,0.00014858064341096306
38.0,0.6964343674556999,61.339233431509584,80.72192,80.72192,0.5412350858791136,0.11392245720040282,0.6275313573960257,0.2004517125555558,0.2247373067013162,0.20646376988676934,0.48042954014724903,0.2667848583171988,1.795620086971414,0.3552195311768762,0.5909642868204302,0.1694541781108671,1.48779720056775,0.21725283854887842,0.23178206583427924,0.7299144268035889,0.48486027257944886,0.38406582467071176,0.11389601892395189,0.00012596404924779722,1.0087500226218253,,0.00012596404924779722
39.0,0.6967183851687353,92.28435905308342,82.70336,82.70336,0.5412350858791136,0.11392245720040282,0.6427458780954086,0.21662001589515725,0.2302083957753578,0.25995554347482613,0.5072144586742975,0.2839068648167255,1.9385141571472255,0.3643232551286107,0.6072588212480691,0.17636773837769118,1.5484978320045717,0.22712222613596336,0.24171842650103514,0.8141101598739624,0.47983475622988786,0.38654483540865153,0.11389601892395189,0.00011580417112208223,0.9547175464686006,,0.00011580417112208223
40.0,0.6983777155202935,82.4365388763068,86.35392,86.35392,0.9971592150692714,0.11392245720040282,0.6101880077229285,0.19513672608036536,0.24067430881802546,0.234824361034021,0.5071738492209774,0.25810611080306306,1.7520732602660707,0.3751274464428724,0.608255574002134,0.173472943065029,1.5230817082452766,0.22552524302289118,0.24210526315789477,0.8250847458839417,0.5579407700549774,0.47625268935144327,0.11389601892395189,0.00017117941041068846,1.7489141914993525,0.0002914862409473414,0.00014697249853475595
41.0,0.7144977928220619,103.74562293293782,88.33536,88.33536,0.5412350858791136,0.11392245720040282,0.6141831830418605,0.1975248795478832,0.2339475405907527,0.2474012642751781,0.5049220023250952,0.26807514179718617,1.7663195236394764,0.3682025995992747,0.6051483924980583,0.1707487826911142,1.4991637486918905,0.22538205980066445,0.24166902671575569,0.7218868732452393,0.5270467438399795,0.4349814766444556,0.11389601892395189,0.00015010775008700064,1.31944683752954,,0.00015010775008700064
42.0,0.6948827683492584,75.00195928616579,90.3168,90.3168,0.5412350858791136,0.11392245720040282,0.621859490808061,0.20082641088753847,0.22876153253046944,0.2062532576102052,0.48369166761081506,0.2645355338360928,1.7940119009137425,0.3610430937963806,0.6120786138819324,0.17511103277206774,1.5374640345330155,0.22296843519140364,0.2464895225750702,0.8753074407577515,0.5736815773576383,0.4788114381164512,0.11389601892395189,0.00010963288347693685,0.992203016532585,,0.00010963288347693685
43.0,0.6970172077037019,81.45895931351063,92.29824,92.29824,0.5412350858791136,0.11392245720040282,0.6230005388550847,0.20074942438255503,0.22549078439913867,0.2320280074102574,0.48485955677003656,0.2660795238400697,1.7943980464131777,0.3563096385316929,0.5993918209400052,0.1680088419532071,1.4751072385189004,0.21938298535369274,0.23753295884443423,0.8252769112586975,0.5470020827466568,0.44423602755489083,0.11389601892395189,0.00011178963071839507,1.0380807053297758,,0.00011178963071839507
44.0,0.7001358855178444,75.10581807772556,94.27968,94.27968,0.5412350858791136,0.11392245720040282,0.6369504163023529,0.20702409435353844,0.2324307481088859,0.25304671716355714,0.5001100760857384,0.2854734016001985,1.83827254504992,0.36669452118660134,0.6112377880657627,0.17549925745419964,1.5408726232246985,0.22486335324774373,0.24632576217660632,0.8705642223358154,0.544740983369944,0.44423730924294647,0.11389601892395189,0.00010649890545182533,1.0175165354739875,,0.00010649890545182533
45.0,0.7025873170263509,115.40518121540507,95.9488,95.9488,0.4559241291901578,0.11392245720040282,0.6106641011929808,0.19155845868520993,0.22962451315131782,0.22561235207625185,0.48597409490642224,0.2530889563024689,1.70936691441509,0.3617247256824573,0.5967070288826636,0.18174354487655103,1.595697080491468,0.2115454435435072,0.242836676217765,0.86330646276474,0.5604325273349637,0.46089944865877,0.11389601892395189,0.00025100092387888895,0.478908512275666,0.00025100092387888895,
46.0,0.7037478310162052,104.07574795099046,97.93024,97.93024,0.5412350858791136,0.11392245720040282,0.6077494626433888,0.1908274242957037,0.23959968947334825,0.22280510168936754,0.5092183407846265,0.2575145112062376,1.7002306911071428,0.3742232236824554,0.59317772147034,0.18036476577316113,1.5835914852615725,0.21193550306419945,0.23709862385321098,0.9234921336174011,0.5699279865215681,0.4734538361525839,0.11389601892395189,0.00012186206278177597,1.1974749129731208,,0.00012186206278177597
47.0,0.7025154898330034,85.38010876849773,99.91168,99.91168,0.5412350858791136,0.11392245720040282,0.6170082043805999,0.19799077418828676,0.22825346345671765,0.22811702996321656,0.4891229125165567,0.26555611834130827,1.7564391353421298,0.35992491759044704,0.5884014377856663,0.17770903695033574,1.5602743504932481,0.20981461286804798,0.23909949540690906,0.929157018661499,0.619616718913935,0.524430990171876,0.11389601892395189,0.00011437377226798163,1.1485558138228953,,0.00011437377226798163
48.0,0.7007719741942718,101.80344694148614,101.89312,101.89312,0.5412350858791136,0.11392245720040282,0.609135664845315,0.20095725702217926,0.24062376502899058,0.2500855716348359,0.5066058581576788,0.2718666742225571,1.7995579616759263,0.3773704059074997,0.5874496622666449,0.18117303875662336,1.5906880720527394,0.20906869399945696,0.23445388498953332,0.9100523591041565,0.620798254854218,0.5231866464599904,0.11389601892395189,0.00010444214695192457,1.0711669577285647,,0.00010444214695192457
49.0,0.7007155083925604,100.21658380506156,103.87456,103.87456,0.5412350858791136,0.11392245720040282,0.6249098606663132,0.204699610633698,0.2308134178440131,0.24205899765078212,0.490806733973677,0.2732723710550184,1.8320300320907694,0.3642803674553449,0.59904196732434,0.18310477782596532,1.6076486215749468,0.21339349584548506,0.2401275447633063,0.9398975372314453,0.6299349676797183,0.5393477267973663,0.11389601892395189,9.840578421656428e-05,1.0345437854994088,,9.840578421656428e-05
50.0,0.7061313528779515,104.54794096819406,107.52512,107.52512,0.9971592150692714,0.11392245720040282,0.5973495202882114,0.1867088160280066,0.23357813277298212,0.22889522415877514,0.49687483074089134,0.2545228315659502,1.6556594720842919,0.36653799214095545,0.5781377808322585,0.18047205192138427,1.5845334510057374,0.20661791029509538,0.23167766585620006,0.9823450446128845,0.6757608893119721,0.5878977631321666,0.11389601892395189,0.00013895097145841763,1.7923273285850883,0.00023441319535444388,0.00012005235897612913
51.0,0.7063073335790269,98.1231204760413,109.50656,109.50656,0.5412350858791136,0.11392245720040282,0.5965300527605976,0.18338453209792652,0.23556331560578123,0.21193165775159323,0.49706279561636374,0.25504571186933533,1.628176310654541,0.36932448348384966,0.5910300584970104,0.18160521784191905,1.594482577684971,0.20903522205206737,0.24214167543991574,0.9730844497680664,0.6410279232055036,0.54632273728148,0.11389601892395189,0.00011147370476989526,1.2281341990455985,,0.00011147370476989526
52.0,0.6999234473149551,94.38137574452003,111.488,111.488,0.5412350858791136,0.11392245720040282,0.6124329965671529,0.19346818410785005,0.23032609904416226,0.23884928257156712,0.48405034229917165,0.26799348318381727,1.7076442742247517,0.3632827465537812,0.6004779759882807,0.18635366336503834,1.6361736356164147,0.21059836860418688,0.24348750664540136,0.9524057507514954,0.6160671313020383,0.5185823790693583,0.11389601892395189,9.625759277746067e-05,1.0862987316213548,,9.625759277746067e-05
53.0,0.7024213230292558,105.71008411111856,113.46944,113.46944,0.5412350858791136,0.11392245720040282,0.606708610024166,0.19110620404032883,0.2289620387335537,0.22703653782769093,0.4859074265485084,0.2598682309088974,1.6919035861475118,0.36124426041319885,0.582089552988027,0.1818222337363591,1.596387963812514,0.20929777661863466,0.23427544518869464,0.9203463196754456,0.5412485637739124,0.43159292651226605,0.11389601892395189,9.451040030631819e-05,1.0884926111903042,,9.451040030631819e-05
54.0,0.7014504335041118,90.8169748438536,115.45088,115.45088,0.5412350858791136,0.11392245720040282,0.6170773285859179,0.1983538545566989,0.22975339776748327,0.23833137982775218,0.4877153916428877,0.2671484006386472,1.7582408305556145,0.36312417775600736,0.5852820205661419,0.18596720107836892,1.632780520647862,0.20876856391671997,0.24194095690532746,0.8732526302337646,0.49592953881583296,0.38335322253511567,0.11389601892395189,8.054590411352909e-05,0.9456479668151587,,8.054590411352909e-05
55.0,0.6998992664396028,90.90845310399581,117.12,117.12,0.4559241291901578,0.11392245720040282,0.5988520766572044,0.1804688743553173,0.23110052016129837,0.2117538333843816,0.48951193548491356,0.2588414114320743,1.5894455318000658,0.363506501578995,0.5810554028677706,0.1841805797891608,1.6170940962575502,0.2091977597223318,0.2299752270850537,0.9077322483062744,0.4723200160243961,0.35596587617588865,0.11389601892395189,0.00018842536390167316,0.4393245428800583,0.00018842536390167316,
56.0,0.7069355225259883,100.39868164090609,119.10144,119.10144,0.5412350858791136,0.11392245720040282,0.5678504420192206,0.166893872446584,0.2319910852761294,0.18302203992756297,0.47363685753500356,0.23402522481905644,1.4692840688513484,0.3640426715145644,0.5655412686461637,0.1749847391408031,1.5363551842636396,0.20174927113702623,0.2143698468786808,0.4786771237850189,0.42478874120627086,0.30140836829005446,0.11389601892395189,0.00010286133765014428,1.2319083223119378,,0.00010286133765014428
57.0,0.6989699921376152,86.59632856496937,121.08288,121.08288,0.5412350858791136,0.11392245720040282,0.5943495738026511,0.17843146946635127,0.23244496653327618,0.20265503024637319,0.48155585996438965,0.24670527448444898,1.569912465811078,0.36574884965333027,0.5776657959522395,0.17973112070018113,1.5780281207211218,0.21109666233203295,0.21854436689930207,0.7046012878417969,0.4144212968987052,0.2918530003886176,0.11389601892395189,8.726295944100686e-05,1.0682669861707836,,8.726295944100686e-05
58.0,0.6949946883283766,75.51744808867406,123.06432,123.06432,0.5412350858791136,0.11392245720040282,0.6046156705600658,0.18259966205888653,0.2349411275563094,0.2224808339301519,0.4834506350821718,0.259878299916926,1.62203881771255,0.36946584260483223,0.5913289362396993,0.1859282774329718,1.6324387734492782,0.21983530254206946,0.23405030987969375,0.6879964470863342,0.4106064676385003,0.2924022550991217,0.11389601892395189,7.319650593145501e-05,0.9142410247586668,,7.319650593145501e-05
