round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_prevalence,fed_auprc,fed_f1,fed_auroc,fed_auprc_lift,fed_f1_best,fed_ece,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
40.0,0.1493749477168372,0.06332708944946795,47.45728,47.45728,0.0,0.547128200493488,0.11481085163970539,0.31712792405361284,0.31174185457773007,0.7245197487098045,2.816554910526107,0.3593287461850377,0.37053972593687273,0.23065245683933377,0.6540154681530305,0.20781948640464765,1.8246422339257375,0.20462046204620463,0.2752263374485597,0.5358041524887085,0.41564208938392816,0.2729106935590267,0.11389601892395189,0.0,0.0,,
41.0,0.1624990601002451,0.06513894968068079,51.10784,51.10784,0.9971592150692714,0.52567790540303,0.11481085163970539,0.261533053523311,0.28407874567283703,0.6824406620896918,2.28842453971753,0.31771529658347125,0.3727807217750839,0.23514543745105804,0.6519172123712094,0.20427747587562126,1.7935436006065923,0.20478928070254854,0.27273769927744,0.5304906368255615,0.4142173819494773,0.271778244492346,0.11389601892395189,0.006363275060898819,1.361638146219775,0.004534136193257805,0.007975642007071649
42.0,0.161329993717779,0.0779276000014772,51.10784,51.10784,0.0,0.5412035332179589,0.11481085163970539,0.28180462379798377,0.28449334043298574,0.7003105977515898,2.482136753831659,0.3297346319216008,0.3842273063973166,0.24258802131049814,0.6519172123712094,0.20427747587562126,1.7935436006065923,0.20478928070254854,0.27273769927744,0.5304906368255615,0.4142173819494773,0.271778244492346,0.11389601892395189,0.0,0.0,,
43.0,0.15378778558040015,0.0571765049739516,51.10784,51.10784,0.0,0.5388746226479949,0.11481085163970539,0.30590683987818096,0.3035236003944361,0.7151542473498105,2.7075427502823546,0.35100696364115025,0.36719803665825884,0.22901719635175485,0.6519172123712094,0.20427747587562126,1.7935436006065923,0.20478928070254854,0.27273769927744,0.5304906368255615,0.4142173819494773,0.271778244492346,0.11389601892395189,0.0,0.0,,
44.0,0.15010797748372234,0.07688574900563447,51.10784,51.10784,0.0,0.532734582281896,0.11481085163970539,0.32482162868905645,0.315689554145093,0.7262847320011063,2.892109974738333,0.3618115164784289,0.3633760778979545,0.22500263635084286,0.6519172123712094,0.20427747587562126,1.7935436006065923,0.20478928070254854,0.27273769927744,0.5304906368255615,0.4142173819494773,0.271778244492346,0.11389601892395189,0.0,0.0,,
45.0,0.16076416784294562,0.07391095431831465,54.7584,54.7584,0.9971592150692714,0.5169281175466423,0.11481085163970539,0.26312647547920637,0.29266335463050286,0.6826983225579817,2.304994108825382,0.31872689184507186,0.3631848605674306,0.22835052342535486,0.6541427070442433,0.21069549645257868,1.8498934242228395,0.20491431680116057,0.2742130750605327,0.5340749025344849,0.4147459729696726,0.2720109008817991,0.11389601892395189,0.00613437103787389,1.3849386539077386,0.004088309856736913,0.007965365041669234
46.0,0.1619910002898544,0.08754090844171289,54.7584,54.7584,0.0,0.5268779690719472,0.11481085163970539,0.2868304854056131,0.29607117985517545,0.7009177901419609,2.5338562565702243,0.3346399180847068,0.372794707118433,0.2339644864564225,0.6541427070442433,0.21069549645257868,1.8498934242228395,0.20491431680116057,0.2742130750605327,0.5340749025344849,0.4147459729696726,0.2720109008817991,0.11389601892395189,0.0,0.0,,
47.0,0.15367931448274463,0.05780757920103187,54.7584,54.7584,0.0,0.5237865336832589,0.11481085163970539,0.3081591826592927,0.3139599837396819,0.7192199890588045,2.733748537849286,0.3515999834577168,0.3697794555896456,0.23054799367106638,0.6541427070442433,0.21069549645257868,1.8498934242228395,0.20491431680116057,0.2742130750605327,0.5340749025344849,0.4147459729696726,0.2720109008817991,0.11389601892395189,0.0,0.0,,
48.0,0.14815956472698927,0.06179685555941104,54.7584,54.7584,0.0,0.5292547104071585,0.11481085163970539,0.32127531968808654,0.32714785277117486,0.7279478889048936,2.8590593502023185,0.36056054079310795,0.35571381183463197,0.21950378467106205,0.6541427070442433,0.21069549645257868,1.8498934242228395,0.20491431680116057,0.2742130750605327,0.5340749025344849,0.4147459729696726,0.2720109008817991,0.11389601892395189,0.0,0.0,,
49.0,0.16165984296318872,0.10409522793341301,58.40896,58.40896,0.9971592150692714,0.5284958418908678,0.11481085163970539,0.2683094086808097,0.28370383636125357,0.6865850523813346,2.3484591083080617,0.3215019379665136,0.37574893826503997,0.23698584414217183,0.6524753492374376,0.20931575220160126,1.837779355056834,0.2049492385786802,0.27467811158798283,0.5357927680015564,0.4153329346919013,0.2724556604128394,0.11389601892395189,0.0054401132048061615,1.2897332566790283,0.003635452239547723,0.007078402487515547
