round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_ece,fed_brier,fed_f1_best,fed_prevalence,fed_f1_best_threshold,fed_f1,fed_auprc_lift,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.16242863410145153,0.10043645743607361,45.99296,45.99296,0.5412350858791136,0.6793402636600021,0.37910504953400465,0.2390336100772294,0.3032634003416313,0.11337740006295247,0.5278391792446253,0.27790505964076195,2.259809566330662,0.2527841893619013,0.5690050428214902,0.12860039197545858,1.1291034857094062,0.2195589645254075,0.2266141254925735,0.4898246228694916,0.3815769921869941,0.24596474891563963,0.11389601892395189,0.006286135330930387,0.8120313885156065,,0.006286135330930387
22.0,0.15756411981690507,0.09195902707546255,47.9744,47.9744,0.5412350858791136,0.698148542124102,0.38300773397270976,0.24118338932883254,0.3254960299032031,0.11337740006295247,0.5370906023248248,0.28580318523208625,2.4875507341251883,0.27684783395269347,0.5808388369790578,0.13432816614380294,1.1793929885599737,0.2269258006137383,0.22961801596351195,0.4977048635482788,0.38249347086815283,0.24658431070730702,0.11389601892395189,0.005184040552154492,0.6928172060288489,,0.005184040552154492
23.0,0.153596554628671,0.07488367428601236,49.95584,49.95584,0.5412350858791136,0.7061457894125511,0.372656032073449,0.23280611952815905,0.33265498047256853,0.11337740006295247,0.5336570780795816,0.29856792992960585,2.6170384822043578,0.29024248976712025,0.589480866327808,0.1359495009969357,1.1936282082669534,0.22878800930312687,0.23457901846015308,0.4970301687717438,0.37944829033625743,0.2440982762372781,0.11389601892395189,0.006628513207055688,0.910994226927869,,0.006628513207055688
24.0,0.15049541702177888,0.09655555405677478,51.93728,51.93728,0.5412350858791136,0.7189412490955174,0.3726766755952751,0.23191008372914693,0.34682797885918165,0.11337740006295247,0.5345485412552928,0.3021824514999248,2.745867498214531,0.3046362875079576,0.5878611336903636,0.1343732795425835,1.1797890814103364,0.22955673604458765,0.23509716864400612,0.4949856996536255,0.3784357889518506,0.24326833181608837,0.11389601892395189,0.007256244304355259,1.0339899263344705,,0.007256244304355259
25.0,0.1637470765462718,0.10715701974849853,53.6064,53.6064,0.4559241291901578,0.6726500537481016,0.362464735291835,0.22741685860626293,0.3013359914034832,0.11337740006295247,0.5182671191146776,0.27320627714178003,2.1933869710145486,0.24679007935699263,0.5961845199099312,0.13836964413158193,1.2148769152675216,0.23367759317467446,0.2402969418219963,0.4970332980155945,0.37677650623043385,0.24188485363124057,0.11389601892395189,0.008329959727343012,0.502440121723339,0.008329959727343012,
26.0,0.1690823400816074,0.2872855147205712,55.58784,55.58784,0.5412350858791136,0.6868993331488773,0.3819656721893481,0.2415865164060427,0.31560074474541716,0.11337740006295247,0.5283719381071841,0.2731754768786713,2.327402683274166,0.26147590918961905,0.5989158829826875,0.13900033812027232,1.2204143694704774,0.23981620570822657,0.2425276153346329,0.498104989528656,0.378086992287241,0.24291618255112085,0.11389601892395189,0.004760208442505602,0.7018128697527573,,0.004760208442505602
27.0,0.15737116717384173,0.0752409725784081,57.56928,57.56928,0.5412350858791136,0.6961721823255713,0.37282242292516593,0.23381593150609944,0.32554881411559133,0.11337740006295247,0.5384496891164616,0.2870974992844889,2.499679022788387,0.27933216567275393,0.6035227365193915,0.14168889087524936,1.244019696332448,0.23768226436672066,0.24329659483467672,0.4967847466468811,0.3758785441496081,0.24118813819456314,0.11389601892395189,0.005182586068406645,0.7818766434211284,,0.005182586068406645
28.0,0.15231999379238348,0.08978861243619499,59.55072,59.55072,0.5412350858791136,0.708583899962916,0.3701823948706927,0.2306056848666425,0.33691426942801883,0.11337740006295247,0.5331092166983183,0.29743490862963734,2.6118555654856936,0.2910691303865558,0.5870856654188663,0.13529868229061048,1.1879140602881748,0.2248054378878928,0.23251342039900647,0.4963591694831848,0.3761062110905511,0.24154740772041802,0.11389601892395189,0.0062049185815817075,0.9689313245471567,,0.0062049185815817075
29.0,0.14893136555560932,0.13903256150414517,61.53216,61.53216,0.5412350858791136,0.7194812593734748,0.3676888583899295,0.22781406299677448,0.3424400356699862,0.11337740006295247,0.5420198071404452,0.30730867913828774,2.7238923484264324,0.3044002374364658,0.589073009146191,0.13613382316529954,1.1952465455021373,0.2161613884819114,0.23321956769055743,0.4891171157360077,0.37221960179446606,0.23854727953719954,0.11389601892395189,0.006508111605501142,1.0599257798166946,,0.006508111605501142
30.0,0.1641948854516913,0.14845886956231913,65.18272,65.18272,0.9971592150692714,0.6750183690598923,0.3764935198823048,0.23767745917961874,0.3031202077329121,0.11337740006295247,0.5310938741731538,0.2716055648489341,2.1862771585258938,0.24787933550478344,0.5663867252100263,0.12937071415034773,1.1358668667491203,0.21562636403317328,0.22515314414301787,0.489116907119751,0.3786643783263444,0.24371168286384495,0.11389601892395189,0.005655062338671145,1.3216943520819768,0.008028377138743768,0.004745643158083859
