round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_f1,fed_brier,fed_ece,fed_prevalence,fed_f1_best,fed_auroc,fed_f1_best_threshold,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6370254874758902,0.7895348366554507,40.27056,40.27056,1.0,2.2789767092307596,0.0811910014540346,0.09989484688918912,0.06810651670729653,0.115055387713998,0.31435096604139945,0.6811649919616778,0.22435230915580032,0.260224689676493,0.6719805604976691,0.22618673379749837,1.9859055297492245,0.0744035584310554,0.28709055876685935,0.21845339238643646,0.06271963413866455,0.10024557248678002,0.11389601892395189,0.007808777225050441,1.4735490280436352,0.005924252497168567,0.009545509573312324,0.005701938535810446
12.0,0.6460890627507418,0.9273898784786653,43.93152,43.93152,1.0,2.3117995826186553,0.09492902822550241,0.10006608624487866,0.0696501258884023,0.115055387713998,0.31595779781234745,0.681908760693749,0.22762873406969347,0.2639762028146525,0.6722118217943719,0.22657195056867643,1.9892877091688166,0.07874648453194054,0.28767765110104637,0.2207060307264328,0.06512864744345552,0.10059697626273745,0.11389601892395189,0.007475774040807249,1.4936735327064525,0.005624797377393952,0.009224181188868275,0.005532784390415788
13.0,0.6329318103077425,0.9147552052175746,47.59248,47.59248,1.0,2.3219390331131504,0.08047333611654348,0.09780130936065848,0.052954680304988386,0.115055387713998,0.3177558340466062,0.6827818816628666,0.22349726095465497,0.2657478740926167,0.6721032313884477,0.2250801743728055,1.9761900064574778,0.06983353633779943,0.28715814506539833,0.1959114670753479,0.045889511780848116,0.098614463162942,0.11389601892395189,0.006675006428790408,1.406870363658527,0.004923433857601111,0.008361589745772044,0.005631322101783564
14.0,0.6567533329327397,1.314879706437131,51.25344,51.25344,1.0,2.330663146150461,0.09235816320483357,0.09887724324753958,0.06467045640771268,0.115055387713998,0.3195108826946738,0.684711426131468,0.22685866869333288,0.2668096410833523,0.6704104985902197,0.22680633287942986,1.9913455713572212,0.08329995995194234,0.2879508825786646,0.20358793437480927,0.05805990956898059,0.09974810536426748,0.11389601892395189,0.006357455489719768,1.4114311745361192,0.004944494830753301,0.007749678981363625,0.0051454105371585065
15.0,0.6432719476372643,1.03527851560698,54.9144,54.9144,1.0,2.3690181954502285,0.08824377599662965,0.09930674275490563,0.06812707524444657,0.115055387713998,0.32128923968957196,0.6869613539257728,0.25267977858373053,0.2704071653505296,0.6703985766110647,0.22757124934207934,1.998061490577894,0.08054772452678212,0.2891970135608715,0.2184835523366928,0.062236724052115285,0.10033183598893458,0.11389601892395189,0.0062512917497555736,1.4618392453267006,0.004442120936023997,0.008057938730395526,0.0051292901462322215
16.0,0.6356329142245543,1.4833718246052099,58.57536,58.57536,1.0,2.3806040776006983,0.0826090989175954,0.09726813002578771,0.052643476171601436,0.115055387713998,0.32133749842181925,0.6885105636717653,0.19616788459195186,0.2723851507121541,0.6696246017243248,0.2270600853662718,1.9935735024933516,0.07470564352415753,0.28828522920203736,0.21010512113571167,0.04606446710226896,0.09852277834611356,0.11389601892395189,0.005670612265216702,1.3938518403301714,0.004162274173357947,0.007212446383428926,0.004397875977391699
17.0,0.6448400449810763,1.2239064736496965,62.23632,62.23632,1.0,2.418507301071603,0.09499438093742923,0.09701055199081383,0.05239509370188301,0.115055387713998,0.3227648550419352,0.6898883529518641,0.20930041660520005,0.276473648809158,0.670785350713755,0.22765854353057216,1.998827928152425,0.08283071974266185,0.29005847953216374,0.2104232907295227,0.04476821472234318,0.09847972712330423,0.11389601892395189,0.005753056312078447,1.4787145385344047,0.003943899056658817,0.00763998110635782,0.0044476279427626475
18.0,0.6530373105758451,1.303251295403525,65.89728,65.89728,1.0,2.45527107223071,0.11036952215344692,0.09814952155841333,0.06364020302335799,0.115055387713998,0.32715346441626236,0.6925193080332103,0.23776244776405975,0.28065217524361263,0.6698055020711866,0.22804649422504705,2.0022341112494297,0.09711804184761152,0.2880382775119617,0.218078151345253,0.05764896256524902,0.09989985196512818,0.11389601892395189,0.005374185617717645,1.4470646869012853,0.003687350373639412,0.007161446305925485,0.004518376025877597
19.0,0.6391031662134227,1.329055415159208,69.55824,69.55824,1.0,2.459919766683123,0.10378163745398576,0.09741391878755239,0.05889618529528773,0.115055387713998,0.32531175310000265,0.6936593396323648,0.22088853378094592,0.28213026067329905,0.6703023725140101,0.2295965387129072,2.0158434059596786,0.08883553421368548,0.28820816864295123,0.2106335610151291,0.0524044383596221,0.09906382084642476,0.11389601892395189,0.005634323954518959,1.5915695705189137,0.0037204512751224006,0.0076855281929340356,0.004537435350164593
20.0,0.6482947545098339,1.3637574420724619,73.2192,73.2192,1.0,2.5050487781726885,0.08737798716056261,0.09711586124588398,0.058895877798928235,0.115055387713998,0.3279784167161551,0.6948022952153933,0.20661608327258932,0.28723360525032743,0.6693105140461244,0.22818520276252818,2.0034519636273407,0.0734094616639478,0.2888850355470782,0.21729621291160583,0.05165045184544843,0.09897249463601279,0.11389601892395189,0.0051762934412275035,1.529794493195368,0.0034167481690698153,0.0070750699517266894,0.00450066586339409
21.0,0.6474402594263535,1.467267302579757,76.88016,76.88016,1.0,2.5019356313958405,0.13490756539029666,0.09817716960855458,0.06786572943414138,0.115055387713998,0.32852133951754986,0.6966783263224727,0.2310691442305911,0.28693003196106165,0.6659565601229926,0.22655221210582147,1.9891144066860655,0.10623556581986143,0.2868178001679261,0.22864103317260742,0.06115804462511249,0.10061692658257541,0.11389601892395189,0.00472081016387952,1.461335018684622,0.0030455401093073394,0.006536373391438326,0.004111369600036437
22.0,0.6527720345202968,1.9578531803100687,80.54112,80.54112,1.0,2.5329990973827883,0.11372845186325625,0.09669428993470766,0.056391541466398507,0.115055387713998,0.3344689328283129,0.6969187272321533,0.21852178971657354,0.2904265892207432,0.665228353086756,0.22680107799609023,1.9912994338065915,0.09000398247710076,0.28811188811188804,0.22323860228061676,0.04954245734168248,0.09914508112167583,0.11389601892395189,0.004867313918249638,1.573410605386016,0.003098260767525011,0.006801260162383238,0.0038157872229751325
23.0,0.6451346683010948,1.7403199905934226,84.20208,84.20208,1.0,2.5632577306901725,0.13854999985267513,0.09718703375201763,0.06198915174552276,0.115055387713998,0.3357075360999712,0.6983077899420329,0.24202516858633852,0.2939786146819051,0.6648611059309764,0.22574598719174155,1.9820358018173718,0.10473235065942592,0.2849731973024382,0.23213596642017365,0.055638646304579646,0.1002220940770558,0.11389601892395189,0.004417459476310829,1.489247022458585,0.002785600843875691,0.006206298703082064,0.003943601738699488
24.0,0.6504720187661829,1.9550077595419377,87.86304,87.86304,1.0,2.5846472000759957,0.11993977955584381,0.09652723163040433,0.05625635776820607,0.115055387713998,0.3398342653224791,0.6992176246070928,0.2294736513924248,0.29606698751522875,0.6648561739964417,0.22366745790118744,1.9637864432340668,0.09773260359655982,0.28854912166558233,0.21530061960220337,0.04901365291006063,0.0994889412446089,0.11389601892395189,0.004490020874697424,1.576521857714397,0.0027617589011466157,0.006397512286562966,0.0038480263843088908
25.0,0.6542940646351132,1.7652774407331566,91.524,91.524,1.0,2.5985276877421093,0.11746842616294077,0.09609552346622256,0.055614320607026466,0.115055387713998,0.34156045182881073,0.7011977709859017,0.2269328479628826,0.29811222827558137,0.6651161986365373,0.2248411244458443,1.97409116288753,0.09648082245947015,0.2857622002347811,0.21952925622463226,0.0471767919898872,0.09923283570972269,0.11389601892395189,0.004464277270101576,1.6320976299175527,0.002683305654045306,0.006445606039356461,0.00416518573304703
26.0,0.6605144828428998,2.2252559108429018,95.18496,95.18496,1.0,2.628502665418635,0.120722847336225,0.0959827886356406,0.05737546748514341,0.115055387713998,0.34048164670261055,0.7029232690442199,0.2243613904376757,0.3014153211049933,0.6627685977980531,0.22377602206939046,1.9647396299145907,0.08681800079649542,0.2815756933403992,0.22196976840496063,0.04909028871122438,0.09931550086487004,0.11389601892395189,0.004559022081599582,1.7293515149067389,0.002495733572598238,0.006873484013734702,0.0041964595650409225
27.0,0.6510083762388357,1.9274371127726557,98.84592,98.84592,1.0,2.6882416010918453,0.12765853168799593,0.09532474022104376,0.054792686761304145,0.115055387713998,0.3450622815359516,0.7045575306425095,0.23086194471340754,0.30850650318599837,0.6638578149125536,0.2265804045354983,1.9893619344745097,0.10011732499022291,0.2849551643972102,0.2099558711051941,0.04560993572474303,0.09896738051540926,0.11389601892395189,0.003883219971321817,1.5367440926929703,0.0022284217419382994,0.005730448343323976,0.0034463645396817615
28.0,0.6562440136086445,2.0227580253163815,102.50688,102.50688,1.0,2.680675107849383,0.1577588176621559,0.09739747426141615,0.06823749447505852,0.115055387713998,0.3441143780079979,0.7032928403329186,0.24571900494811236,0.30758310166993563,0.6637426987917238,0.22536704767827304,1.9787087363321285,0.1324454310025897,0.28092469920237934,0.20862573385238647,0.06218773969139974,0.10176275400234384,0.11389601892395189,0.003769289749181959,1.5485791261307895,0.0021356661313360224,0.0055912080283981895,0.00309295184060494
29.0,0.6395033669368004,1.989233286081602,106.16784,106.16784,1.0,2.702439441068859,0.12187813054121227,0.09558769696064054,0.058249943943195756,0.115055387713998,0.3509168640428947,0.7063913764976463,0.22383687127811117,0.31000399309302695,0.6621717960710076,0.22548815714385811,1.979772069947555,0.1021209740769835,0.28074911422304705,0.21900957822799683,0.04902556781117577,0.09942999914589908,0.11389601892395189,0.003815834014799523,1.6302816446113866,0.002254848268716266,0.005548053336163139,0.003267539151690972
30.0,0.6627846794976194,2.181574372051159,109.8288,109.8288,1.0,2.7477704488931094,0.13213920287722192,0.0955049962505928,0.06085143937145288,0.115055387713998,0.3578564267896821,0.7087734786784491,0.22851745317964878,0.31543801905296515,0.6608699159472861,0.22332883720722807,1.9608133744897986,0.10192081536652293,0.28043282236248873,0.2079601287841797,0.05107546874268421,0.09979919994487549,0.11389601892395189,0.003647322807626627,1.615803984896047,0.002037437669034546,0.005433313752261593,0.002981840547623332
31.0,0.6684430060823524,2.145131749393152,113.48976,113.48976,1.0,2.7661563317468363,0.1376199186395717,0.09599236476688404,0.0649597669818423,0.115055387713998,0.35666159007617554,0.7090358729086886,0.2457390905837158,0.3180516245873405,0.6588695835374082,0.2194276209440691,1.9265609370471537,0.1044891640866873,0.28139227493023933,0.2121894806623459,0.05657820419542063,0.10084473475081533,0.11389601892395189,0.0035618313859357314,1.6324282530113123,0.0019070361311873986,0.005398580194656241,0.0033109470632167607
32.0,0.6621071012863674,2.190065960925194,117.15072,117.15072,1.0,2.7676946120383796,0.13092846090561713,0.0955698929746233,0.06287635964593623,0.115055387713998,0.3521940544697099,0.7091196654454884,0.23089449625454786,0.3182917025195329,0.6611227623009852,0.22004340474444478,1.931967480719122,0.10673938449552006,0.2802741812642803,0.2110513150691986,0.05275897845719906,0.10020196623334807,0.11389601892395189,0.0033525069575447604,1.5909528255579062,0.001831006797632975,0.005026086935915714,0.003523113339449152
33.0,0.6658030692631457,2.3278235579117945,120.81168,120.81168,1.0,2.803664572056417,0.13866038231701117,0.09475203663943418,0.058510980057153446,0.115055387713998,0.35489900290161763,0.7108960508881977,0.2318548817813119,0.3219946590706823,0.6615124980742866,0.22239882141588485,1.9526478933770286,0.09698865858427845,0.28092626447288244,0.2054862678050995,0.0476070272449997,0.09961196156301648,0.11389601892395189,0.0031279202394637437,1.5379115581017686,0.0017200058092261988,0.004675621143513728,0.002593197166519597
34.0,0.6588826768743299,2.326063571469645,124.47264,124.47264,1.0,2.8173620405458584,0.16146999140111265,0.0955914854445751,0.06630934264730262,0.115055387713998,0.3569037657036956,0.7120625409008776,0.2467769912288366,0.3240233642867826,0.6577106793173841,0.22071037894695947,1.937823472954988,0.11448066717210008,0.2772922022279348,0.22875556349754333,0.057179136063897094,0.10096426856685345,0.11389601892395189,0.003233870328595283,1.6418823581334436,0.0017249928713910817,0.004885990668901412,0.0030708671269648893
35.0,0.6632268666659255,2.487536583838692,128.1336,128.1336,1.0,2.8506709167949453,0.15310702154458802,0.09427608701908291,0.05660245537777679,0.115055387713998,0.35715191778640887,0.7131095436685745,0.2428621550541735,0.32742292558805125,0.658996684384652,0.22046595445630435,1.9356774410483035,0.10974673829623945,0.2771047849788007,0.20319509506225586,0.04651944893278468,0.09978068590038967,0.11389601892395189,0.003126954569760709,1.6401184071874013,0.001676411066014561,0.004707376882971067,0.0028251094500435854
36.0,0.6686986935032625,2.6603439340652635,131.79456,131.79456,1.0,2.8457083065776696,0.16731401203985313,0.09475903810167062,0.05977757140563146,0.115055387713998,0.3600039920322628,0.7141647361130735,0.23977311740583418,0.32693906582211063,0.6594724591990969,0.21852368492794932,1.918624434747426,0.11258027956176804,0.27576754385964913,0.19779033958911896,0.051837436594371095,0.10090355629796309,0.11389601892395189,0.003184564574364237,1.7251601650496013,0.001633986532909787,0.0048585407132042124,0.003606023451659826
37.0,0.6693460428359824,2.92490322118532,135.45552,135.45552,1.0,2.8496671424148152,0.16932630499497872,0.0947055905209657,0.061106049216231334,0.115055387713998,0.35957810272359947,0.7140429339634452,0.2405350036198819,0.32756581896684717,0.6610606299654103,0.22091604708582493,1.9396292264906123,0.11452408039438756,0.2796858154936085,0.21304228901863098,0.05248192349157296,0.10075083823033278,0.11389601892395189,0.003069961869034183,1.7129373245406896,0.001588280024351212,0.004670572731273438,0.0029024054625054704
38.0,0.6719314631488278,3.14677773750716,139.11648,139.11648,1.0,2.889453980806804,0.16545303862392052,0.09473271470452777,0.06356605442787168,0.115055387713998,0.3624866925423386,0.7167440661289335,0.2531142179781059,0.33257254893346894,0.6618575703488382,0.21943057446177633,1.9265868687499044,0.11064479206409768,0.28084569264752285,0.2224244773387909,0.053754911992447516,0.10093581538749058,0.11389601892395189,0.0032026549794217153,1.8404632986348588,0.001615904274762243,0.0049159776209764606,0.0026823358842002717
39.0,0.6692850578683609,3.681941301341135,142.77744,142.77744,1.0,2.9160087068508167,0.1426322035452159,0.09404093571492245,0.061247390095474974,0.115055387713998,0.36546316040063087,0.7180867769240614,0.23884969554871532,0.3353721585344783,0.6612632534132377,0.21967758630462397,1.9287556174487732,0.0984759671746776,0.2813464647949434,0.19836607575416565,0.04893052192784117,0.09989330149412279,0.11389601892395189,0.003042390950913598,1.8000019210303435,0.0015413530267413046,0.004663060738327282,0.001950562412120161
40.0,0.6706297958235509,2.5736545199960896,146.4384,146.4384,1.0,2.9347485760759633,0.1734476348650721,0.09408721069138741,0.06088939621349525,0.115055387713998,0.3650944272597205,0.718684498199438,0.22063284562075322,0.33726584323067055,0.6603343931930971,0.22177938625212773,1.9472092909604621,0.11545765286745158,0.28244144298170626,0.22530923783779144,0.05094711303687115,0.10041006369570862,0.11389601892395189,0.0029160332586726074,1.7756739816832123,0.001380069906026715,0.0045589843585131405,0.002519480724709706
41.0,0.6829466781134023,3.584874897464971,150.09936,150.09936,1.0,2.959102692377742,0.15575582823821013,0.09332977591144058,0.05706494869558827,0.115055387713998,0.3650238537223795,0.7189446676081058,0.23592733350945386,0.3406753784933809,0.6583490197296958,0.21927767429231465,1.9252444147211665,0.10522273425499232,0.28122080348801,0.19943571090698242,0.045497687473632024,0.09977476661705821,0.11389601892395189,0.0028243208309243124,1.7726742214581463,0.001363449011804286,0.004371635485000466,0.0029282073412070907
42.0,0.6840390870167606,3.055462149963685,153.76032,153.76032,1.0,2.992436358319537,0.16744073416372493,0.09403450877433105,0.0630328127997397,0.115055387713998,0.36952830614927396,0.7215447794939958,0.2444106209404159,0.3443233710694181,0.6553487093566553,0.21779684701194113,1.9122428428105427,0.10821181887950883,0.2779724993259639,0.19259421527385712,0.053673417880125265,0.10087270409342601,0.11389601892395189,0.0027485410390691413,1.7735988168715267,0.0013752536321240863,0.00419477469372226,0.0031439749991698097
43.0,0.6777446238043489,3.870056382820745,157.42128,157.42128,1.0,2.973105938996813,0.18029425662280155,0.09421178802185662,0.0654709811740565,0.115055387713998,0.3734500849551271,0.7223468516309904,0.2500893401159283,0.34256078349512886,0.6564833931348174,0.21855853207069798,1.9189303905049482,0.11662904439428141,0.27842303288074594,0.22571569681167603,0.0551229201274815,0.10131446540169473,0.11389601892395189,0.002704552123599962,1.794055738937459,0.0013604955437256116,0.004119109828326437,0.0024516440176782094
44.0,0.6516610991919985,2.909236103330173,161.08224,161.08224,1.0,2.9947956102684006,0.17956492397522092,0.09349143317195369,0.05885656636787784,0.115055387713998,0.37152108789130905,0.7236499462478955,0.25411360143999917,0.3447170118151678,0.65700424557992,0.2191735960557403,1.924330614242821,0.11380880121396054,0.28039068369646886,0.20923104882240295,0.0500763443583987,0.10066467846890481,0.11389601892395189,0.002470741156761241,1.684560093737673,0.001256603159716139,0.00374030394830651,0.0022605214081133974
45.0,0.6827830709330167,3.667868305218886,164.7432,164.7432,1.0,3.0219585747705593,0.17338377837109997,0.09331236829886365,0.06069488720246145,0.115055387713998,0.37306560296858,0.7252159398725778,0.22892698387016072,0.347789848591956,0.6570990441383795,0.21600545111872288,1.8965144976924015,0.10967250571210967,0.2781475711655573,0.19637244939804077,0.05048616291353558,0.10082154065710208,0.11389601892395189,0.0024497767110203896,1.7108588553674053,0.001253622598531555,0.003697925261674691,0.0022622635622352207
46.0,0.6688549571037703,3.1399305296708215,168.40416,168.40416,1.0,3.0382367863927344,0.1781671861344031,0.09300072493893248,0.06061151230035356,0.115055387713998,0.38128790883121516,0.7269376868682724,0.24334423198840185,0.35023253103787916,0.655931832181302,0.21486870281697673,1.8865339179277554,0.11568998109640832,0.2784265519360787,0.2050774097442627,0.05004724049904759,0.10091183641789808,0.11389601892395189,0.0023316767278627032,1.6688227224512957,0.0011525123614862384,0.0035607188131269027,0.0024430800811210606
47.0,0.6863296615006292,3.510792021542239,172.06512,172.06512,1.0,3.0938927030357846,0.19954381275465138,0.09273794367892485,0.05960081558512933,0.115055387713998,0.38278572484283446,0.7279368987651796,0.25772827711263024,0.3563131407712852,0.6558438981729453,0.21599846841538495,1.896453189989078,0.1254125412541254,0.2763671875,0.21444454789161682,0.04952983153657336,0.10126207276730152,0.11389601892395189,0.0023247624690485393,1.7032049582048785,0.0011001482518635873,0.003592249144696618,0.0035523274327905192
48.0,0.6766318890615504,3.2200265430528594,175.72608,175.72608,1.0,3.0792016848516903,0.18986869007322613,0.09292878547446633,0.061309005797132,0.115055387713998,0.38026200105373836,0.7276065734158552,0.2570601024182865,0.3551558033911426,0.6556009533366709,0.21374686400005793,1.8766842425175214,0.11081794195250659,0.276592854231762,0.1913776695728302,0.05107856561598443,0.10136542564731443,0.11389601892395189,0.00225926523531967,1.691831427764555,0.0010907631339228565,0.0034712253979562366,0.0024428333319791475
49.0,0.6866239925424874,3.4790851354711636,179.38704,179.38704,1.0,3.115699186413426,0.18886477310646058,0.09319521172565319,0.06596308121335986,0.115055387713998,0.38056736212909203,0.7288749558345432,0.2630394762241228,0.359294192678416,0.6554468209703748,0.21435397699542863,1.8820146570579634,0.11174027935069837,0.27405498281786944,0.20794203877449036,0.05412426917723843,0.10166032958622259,0.11389601892395189,0.002219514582515033,1.6981998852279503,0.0010661006272699419,0.0034127679931523643,0.0024199477297869904
50.0,0.6802804239930661,3.4700972862851316,183.048,183.048,1.0,3.119613682333267,0.19241569787813076,0.09316254873680176,0.06432499591386472,0.115055387713998,0.37788904382661676,0.7293693266132625,0.24675077717321708,0.3592892994952547,0.6544056306076911,0.21589042414648174,1.8955045679922429,0.11839640314724616,0.27794389861882385,0.20439353585243225,0.05415686322808712,0.10154871432550323,0.11389601892395189,0.002138408910158483,1.6727578792342683,0.001008507426095181,0.0033053487165754436,0.0026015883650698035
51.0,0.6755446095200044,3.93739285749634,186.70896,186.70896,1.0,3.1424237941548796,0.2013253841566965,0.09303385755037856,0.06571104572906585,0.115055387713998,0.3810918907454623,0.7295506372912905,0.25227190861417487,0.36228910920317087,0.6568313015854625,0.2171292574489099,1.9063814477474108,0.11861861861861862,0.28,0.21187233924865723,0.05404190922499699,0.10132898988793061,0.11389601892395189,0.002068587483231062,1.65430670564092,0.0010114409503874757,0.0031574316521215807,0.0023526331717791055
52.0,0.6755168475719959,4.126702799563747,190.36992,190.36992,1.0,3.1604110803116376,0.1869555116687479,0.09193658065124684,0.05829171506908074,0.115055387713998,0.38648568934227207,0.7300118940988327,0.24041343190588155,0.36435890681033223,0.65595314115036,0.21634134841868932,1.8994636552058939,0.10831426392067124,0.2774265526217925,0.17321936786174774,0.045502723025017594,0.10045903948892347,0.11389601892395189,0.002079355394627431,1.7018977339175763,0.000984162195545361,0.0031989928796807834,0.0024329720875215224
53.0,0.6912154282636055,4.236192588727571,194.03088,194.03088,1.0,3.168982541614753,0.17491697146288143,0.09237165627581363,0.06196908148363392,0.115055387713998,0.3849024345717631,0.7330844937503113,0.2455668630597087,0.36503337879679676,0.6531814943375117,0.2136446248283883,1.875786588915266,0.1036468330134357,0.2732690124858116,0.19813907146453857,0.050184509734109754,0.1009108941632872,0.11389601892395189,0.002003758035490713,1.673912250524154,0.0009736781147818206,0.003053404329144753,0.002381896663138227
54.0,0.6793362684391712,3.416246515530289,197.69184,197.69184,1.0,3.1910114316852547,0.2047298362606749,0.09192036767470713,0.059626399796693305,0.115055387713998,0.38820693547421226,0.7350368059183549,0.24713824409288088,0.36761078666794,0.6534546833524847,0.21395486856966436,1.8785105097705086,0.1179985063480209,0.2733026467203683,0.19748905301094055,0.04959615537453198,0.10144686421779592,0.11389601892395189,0.0019371479185677056,1.652271811515675,0.0009343311610734667,0.002951723482198462,0.00279646474899918
55.0,0.6895615492380917,3.8882648308446335,201.3528,201.3528,1.0,3.2159155197467655,0.20046132641801903,0.09215302380888434,0.06543606638825822,0.115055387713998,0.3880031639982258,0.7336155789051801,0.25979318094420106,0.3709964569661304,0.6513233472158714,0.21244812219671969,1.8652813698305892,0.11190926275992438,0.27239299897043684,0.2036023736000061,0.052752921873257565,0.10156102833778036,0.11389601892395189,0.00189105983998367,1.6449086103530135,0.0008929075153789246,0.0028966949840629032,0.0029410908620460144
56.0,0.6809856743316163,3.594782750322614,205.01376,205.01376,1.0,3.2229266707575777,0.24048740867761303,0.09184048339214554,0.06155995607965749,0.115055387713998,0.38809718048495984,0.7359487769593881,0.2540874090012864,0.3723081071498887,0.648728120595613,0.2117566039576438,1.8592098824721277,0.1318918918918919,0.27146337967607853,0.19668696820735931,0.05212018815611596,0.10251714301701545,0.11389601892395189,0.001835625538438693,1.631265243224334,0.0008828111417238609,0.0027922127445321994,0.0026604318952545315
