round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1_best,fed_f1_best_threshold,fed_f1,fed_auroc,fed_auprc_lift,fed_ece,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
15.0,0.6509646169120085,0.27672103842524975,7.9237125,54.9144,1.0,0.22897085462657676,0.288072827245901,0.4924691655836955,0.26578281181770363,0.6597853085106609,2.019359586790527,0.34529666489011884,0.1142587346553352,0.21656788552832196,0.6653663845064669,0.2229796129648904,1.9577472072467554,0.2800756961340903,0.2841636515446702,0.5033703446388245,0.3457086144508392,0.2165132389069566,0.11389601892395189,0.005040901045325478,0.4000280311629467,0.004220632589894318,0.006213735423896171,0.0007435274427600222
16.0,0.6475287278969893,0.2560728858791402,8.45196,58.57536,1.0,0.22957418678151056,0.28818624736575954,0.4964680217218204,0.26656919938983714,0.6602981176859771,2.024773798225503,0.3475342083829059,0.1142587346553352,0.2178404810203867,0.6654164693683694,0.22323732708227548,1.9600099212539688,0.2807399347116431,0.2838026205742961,0.5028520822525024,0.3477986740582398,0.2178049692096887,0.11389601892395189,0.00488259839800499,0.4097457892730745,0.003982629283435214,0.006205459678067164,0.0010574228645467783
17.0,0.6480836734678062,0.2465229036450221,8.9802075,62.23632,1.0,0.23015834427469958,0.28896466983361574,0.5005313237489377,0.2667412371207176,0.6607640878217595,2.029144402456711,0.3475576582938423,0.1142587346553352,0.21790844783990412,0.6655269798404101,0.22343145576323456,1.961714359063061,0.2812117918761038,0.28333753466095285,0.49146702885627747,0.3478870770355747,0.21787747391680287,0.11389601892395189,0.0043366194985362755,0.38404403115237074,0.0031563754891108377,0.006126785900851883,0.0008922727916358327
18.0,0.6497624634063621,0.2685938763527117,9.508455,65.89728,1.0,0.23065671497933793,0.29011703316815646,0.49578575641620376,0.2714729010311483,0.6610768207258763,2.032791243018006,0.3466406002091956,0.1142587346553352,0.21728190412172124,0.6653690700891398,0.22362191036403214,1.9633865386756317,0.2825938566552901,0.2835984640702139,0.500537097454071,0.3470517198552219,0.2172774746532036,0.11389601892395189,0.0043498848783282565,0.40662985314520483,0.0030416113620467195,0.006396345795767551,0.0008206590405466361
19.0,0.6476326364711433,0.2439362546653349,10.0367025,69.55824,1.0,0.2308853211148369,0.2903817821857362,0.5022456970104527,0.26970655671164073,0.6613237813194335,2.034786945004546,0.34738145133197246,0.1142587346553352,0.2177502998607735,0.6653986742457992,0.22394259404836356,1.9662021215850356,0.28140013726835966,0.28293150247485227,0.515940248966217,0.3477667213038246,0.21774421595645838,0.11389601892395189,0.004524303526030887,0.44296887820655684,0.003070228899843656,0.006875149652070055,0.0008523578305612006
20.0,0.649947752826949,0.26400449338557574,10.56495,73.2192,1.0,0.23145675077831268,0.28916418623258483,0.5003214056644945,0.26886936607401496,0.6615272464308298,2.039968293499891,0.34407538970405294,0.1142587346553352,0.21552482380740748,0.6653650793634858,0.2241166632090113,1.9677304380467722,0.2813876651982379,0.28289102202145683,0.5025809407234192,0.3444527430877309,0.2155565533824829,0.11389601892395189,0.004124689298442288,0.4238919364006506,0.0028669406390988456,0.006206957346569438,0.0009711259128374571
21.0,0.6500804335181666,0.2842109285281067,11.0931975,76.88016,1.0,0.23082891071182526,0.2892546567490944,0.4940093647431832,0.27013267527512275,0.6614310949779524,2.0329079774435375,0.34519163388049484,0.1142587346553352,0.21629216961072598,0.6654845375946183,0.22432393275351817,1.9695502518248573,0.2830632876332918,0.28368991386496245,0.5003810524940491,0.34562798641328457,0.21634161668238194,0.11389601892395189,0.003865744166900662,0.41679430893236713,0.0026366574528517463,0.005960248839263878,0.000944769455123702
22.0,0.6489034624129599,0.26931803014665245,11.621445,80.54112,1.0,0.2311874837468572,0.2921545624656554,0.4963331477556508,0.2709138656843641,0.6617411799252858,2.03483702298132,0.34676345907219713,0.1142587346553352,0.21725132630850275,0.6654849642759777,0.2243200801445298,1.9695164261562805,0.2814504881450488,0.28440118951067855,0.49712079763412476,0.34718400935316984,0.21733580683987022,0.11389601892395189,0.0035011426710981545,0.3946584702716791,0.002270299892671157,0.005651792627131584,0.0011810759393333517
23.0,0.6493776660482071,0.2869507123422385,12.1496925,84.20208,1.0,0.2315313153243582,0.2921166479306857,0.4934809003061643,0.27193812922871335,0.6620644038918546,2.0382153104669616,0.3447889233474128,0.1142587346553352,0.21590539420380794,0.6653039384345985,0.22422966925234022,1.968722624116106,0.2803447788610993,0.2837360847135487,0.4961245059967041,0.3452911103386435,0.21598801813965485,0.11389601892395189,0.0034546973975746087,0.4073976731060611,0.0023403324933826434,0.005468348113223161,0.0008058181913093767
24.0,0.647852724224242,0.32580084910928747,12.67794,87.86304,1.0,0.2318510503231071,0.2921611181208749,0.4985299565674264,0.27344683528675173,0.6623424443645939,2.041929300395496,0.34308167473302537,0.1142587346553352,0.21481387024226536,0.6651977700728606,0.22425420129630366,1.9689380139444355,0.2810429880197322,0.2846491812009053,0.4948347806930542,0.34360348247225997,0.2149267367567309,0.11389601892395189,0.003212511654179029,0.39618817060363654,0.0021380182040522263,0.005215045019212355,0.0008442942605711905
25.0,0.6521250206862657,0.3188672086335444,13.2061875,91.524,1.0,0.23155059067408432,0.29337244215077884,0.49769999877364157,0.2737004310267563,0.6624389497553445,2.039979777348965,0.34022140195525813,0.1142587346553352,0.21297111222840442,0.6650680965880099,0.22409810346778822,1.967567484667028,0.28209102437649713,0.28410185822436335,0.49775588512420654,0.3407296612585033,0.21308568271631265,0.11389601892395189,0.0029846457792084427,0.38478350393233995,0.0018215081168940321,0.005199276945159155,0.0009490040041587446
26.0,0.6494485708081799,0.2872158990954029,13.734435,95.18496,1.0,0.23180486178643903,0.29305300917756977,0.5030222593124535,0.2737563370352629,0.6628821492242264,2.0397575138190063,0.3446310735223502,0.1142587346553352,0.21586596119361529,0.6649180176946264,0.22419280413995754,1.9683989507100381,0.2846585465991515,0.2853631895139268,0.49970948696136475,0.3450903591163998,0.21596686441614674,0.11389601892395189,0.0028148631288355216,0.38011636558076134,0.001757400520571625,0.0048755292968748355,0.000977551775894853
27.0,0.6513446218385872,0.31339794348879335,14.2626825,98.84592,1.0,0.2315252939209666,0.29230418822851967,0.5036302090610465,0.2729939913703624,0.6628479372117347,2.037751170551871,0.34133158567419275,0.1142587346553352,0.2137155122873531,0.6651046531409346,0.22450969247991537,1.97118121073064,0.28450857609583446,0.2851685086642107,0.5001926422119141,0.34172025890416696,0.21382811382725697,0.11389601892395189,0.00272451738287058,0.3838316121382377,0.001856607255202676,0.004464239839537108,0.000735699451751576
28.0,0.6522929783053523,0.3793048739642544,14.79093,102.50688,1.0,0.23207664048078983,0.29213974613978433,0.5027032086073995,0.272879160730894,0.6632913400590636,2.0431622073434577,0.34044249829046747,0.1142587346553352,0.2131570571053436,0.6649879306902816,0.2243020382264551,1.969358019231744,0.2809962845741021,0.2850293020777837,0.49623116850852966,0.3408648125863686,0.21326248227655123,0.11389601892395189,0.0024487231612907345,0.3596393059588081,0.0014901915608658905,0.004412658353335136,0.0008221991430432282
29.0,0.649400871990101,0.2789451478063893,15.3191775,106.16784,1.0,0.23199257698051307,0.2917298076272379,0.49993424265685604,0.27236174441206246,0.6631763159146168,2.0427488125410354,0.3407180925773156,0.1142587346553352,0.21324589003360092,0.6649824340304186,0.22461457957335992,1.972102112922266,0.2832474585712296,0.28364244875191746,0.5001489520072937,0.3410938605699909,0.213393062410888,0.11389601892395189,0.0026891888918502446,0.41069346687345387,0.0015441559041489204,0.005073041649658924,0.0008139551698113704
30.0,0.6489586808644301,0.31786740207117614,15.847425,109.8288,1.0,0.2321448670133253,0.29226464313907696,0.5040793679459951,0.2732404757618099,0.6635903873298219,2.0435057799274094,0.34345756571530023,0.1142587346553352,0.2150295003083499,0.6650014715487113,0.2247244600093124,1.9730668563521996,0.28264462809917357,0.28436150953906136,0.501389741897583,0.34382648550424316,0.21518606759805106,0.11389601892395189,0.0025129030684283606,0.39994605463834887,0.001498982853991932,0.004667662417376723,0.0009068222560742789
31.0,0.652776075253409,0.35095210867080107,16.3756725,113.48976,1.0,0.23242077373079098,0.29394471756854207,0.5010960532277869,0.2719040148644176,0.6639772242117925,2.0456897035802917,0.343099082196363,0.1142587346553352,0.21476998498465533,0.664777338340598,0.22474271436667614,1.9732271284805516,0.28300850947021683,0.2840733996358033,0.5024643540382385,0.343470201911723,0.21493985852049896,0.11389601892395189,0.0028116417333566342,0.46418435509167466,0.001471114057427146,0.005733978930607704,0.0009344979307981089
32.0,0.650905159461655,0.28735797051604384,16.90392,117.15072,1.0,0.232789790465175,0.29365205710481807,0.5015446088844626,0.2727300756280315,0.6643735451910292,2.049692774702806,0.3379026493876656,0.1142587346553352,0.2114915598226437,0.6647422626229791,0.22473237277379682,1.9731363299348514,0.2830632876332918,0.28487229862475444,0.5016093254089355,0.3383682728589191,0.21168572201775868,0.11389601892395189,0.002980849417389553,0.5109403055148505,0.0014503878007388477,0.006396808823410955,0.000993194880257065
33.0,0.6486355956691618,0.30888190689725775,17.4321675,120.81168,1.0,0.23279016455896184,0.2941179215736321,0.49865014541813285,0.2728759906808737,0.6642993707717488,2.048759310017336,0.33682004494752604,0.1142587346553352,0.21070968793255135,0.6647184186646691,0.22494912700621883,1.9750394186860636,0.284590532378143,0.284590532378143,0.5000107884407043,0.33726820722166084,0.2109097532702481,0.11389601892395189,0.002494634855792155,0.44344447809180565,0.0012641847779823843,0.005279208413593184,0.0007392954335784864
34.0,0.6481316822266973,0.32307977118764486,17.960415,124.47264,1.0,0.23268246951838903,0.29416111416784096,0.4978844744588055,0.274048032080316,0.6644254535626151,2.047963686300633,0.33749412214714736,0.1142587346553352,0.21117074166236646,0.6647658681417057,0.2251594201493062,1.9768857794726313,0.2831809365475201,0.28417266187050355,0.49984505772590637,0.33797261071940715,0.2113860653061783,0.11389601892395189,0.002296845782478396,0.42251675148600043,0.0013306898385341305,0.004531351809013251,0.0007717922784337539
35.0,0.6468177586283745,0.3031918634716865,18.4886625,128.1336,1.0,0.23331329169535997,0.2935673559637342,0.4983161296809211,0.27277144345839854,0.6647792481358086,2.0520725671490783,0.33907967728425165,0.1142587346553352,0.2121788750589752,0.6645157575684865,0.22516185599692207,1.9769071660640054,0.2826777087646653,0.2846064366033346,0.4929076135158539,0.33952697091124445,0.21240171255425466,0.11389601892395189,0.002100220453615379,0.40007754810631013,0.0011450425665050718,0.00435961944348091,0.0009090490256008185
36.0,0.6476284367485458,0.30409520980795735,19.01691,131.79456,1.0,0.2333125369234793,0.29483879862010415,0.5009400400456521,0.27302881272728063,0.6647425675234732,2.050422066722458,0.337801138455852,0.1142587346553352,0.21135679232926707,0.6647673113286562,0.22572368997400005,1.9818400336250142,0.28409874500068955,0.284693597142072,0.49970951676368713,0.3382571454855185,0.21156861281449044,0.11389601892395189,0.0018818790474841333,0.37214352517185034,0.0010643466204820525,0.00384022841971844,0.000916892770283952
37.0,0.6483609499181323,0.31272416817237175,19.5451575,135.45552,1.0,0.23309114621238666,0.29488878080736936,0.4994678604497751,0.2743771032425941,0.6647551059224577,2.047840214123316,0.34193045387515336,0.1142587346553352,0.21387548496156317,0.6645995251588648,0.22593122570897728,1.9836621845389613,0.2817410652204144,0.2847760409825299,0.49435359239578247,0.34221053788435346,0.2140622729278118,0.11389601892395189,0.0018471168328521778,0.37794068615858123,0.0010042177495360404,0.00390126755301883,0.00098288108957524
38.0,0.6496729232885383,0.34246242128290033,20.073405,139.11648,1.0,0.23311839379750707,0.2951612298029982,0.5002345081523113,0.2741464310254229,0.6652587920964708,2.0456632412893554,0.3429081848710259,0.1142587346553352,0.21460724467589518,0.6641860583723191,0.2256876674616643,1.981523758195231,0.28193103448275864,0.2851547199373286,0.49469974637031555,0.34329875513954,0.21481483226330444,0.11389601892395189,0.0018304616862004986,0.3868004906084934,0.0009436504417379499,0.004037509527073334,0.0009601962616262744
39.0,0.6507785677309645,0.353001795313013,20.6016525,142.77744,1.0,0.23339069672452256,0.29596269597653135,0.5007688803495685,0.2740198851667545,0.6654239910252988,2.0474945814177916,0.34100867230720705,0.1142587346553352,0.21345015865876485,0.6640407231716943,0.22566475941800018,1.9813226269890611,0.27986816808569076,0.28428533824690705,0.4953894317150116,0.34138503047467067,0.21364699787412383,0.11389601892395189,0.001661660143115887,0.3630842135257808,0.0009108308929750131,0.003557495784644892,0.0008178830831246745
40.0,0.6498757261795296,0.41129152328035506,21.1299,146.4384,1.0,0.23336892025982467,0.2969855505066021,0.5031477536069248,0.2736876418526492,0.6654921260159752,2.0474902054752158,0.34013868693401883,0.1142587346553352,0.2127656321922147,0.6641579726993203,0.22574636346231153,1.9820391054496984,0.2812107685869717,0.2837064029151484,0.49295249581336975,0.34047148951518047,0.21298334420280626,0.11389601892395189,0.0018261862576699935,0.41212119652664114,0.0009365056280816555,0.004103685380000856,0.000965703332768007
41.0,0.6488759284930958,0.29931506837480704,21.6581475,150.09936,1.0,0.23341949022302022,0.2964458107321654,0.4995635549039784,0.2726700684052022,0.6655068793493389,2.0469786149472182,0.3422451944031504,0.1142587346553352,0.21413377254357238,0.6641040100568294,0.2257657909464008,1.9822096775581253,0.28148959474260676,0.2837675350701403,0.49747613072395325,0.3425246550965408,0.21434752430163007,0.11389601892395189,0.001630009340370542,0.37891675963146554,0.0008922196507670854,0.0035419585912655482,0.0009243732326362453
42.0,0.6503337508108294,0.33497946672145307,22.186395,153.76032,1.0,0.23346029314942893,0.29678582426876043,0.502282658559855,0.2719841001197174,0.6655833331880225,2.0469655436903453,0.34177145871738607,0.1142587346553352,0.21380792152893438,0.6644516800678915,0.2260460324250891,1.9846701804039308,0.2815814850530376,0.28374253483742534,0.4962346851825714,0.34214706006449813,0.21404279994564052,0.11389601892395189,0.001559922753031541,0.37415081007929984,0.0008085626502814145,0.0035356504624864307,0.0008904724115101731
43.0,0.6483857287394698,0.30190028834468524,22.7146425,157.42128,1.0,0.2346250599533677,0.29741383146574374,0.498770137851179,0.27478082501653533,0.6657007324909454,2.0590953456066314,0.3396685655204463,0.1142587346553352,0.21236512852340858,0.664528043481742,0.22643713369598,1.9881040253669584,0.28061730142998725,0.28388302844171454,0.4942474365234375,0.340052901834926,0.21260076790633844,0.11389601892395189,0.0013528855574095693,0.3339125795264408,0.0007443484348517012,0.0029736658275585992,0.0010586728482126929
44.0,0.6478831539416273,0.3503714289156298,23.24289,161.08224,1.0,0.23490095702946706,0.29682687405705205,0.49913205371962654,0.27447790239585845,0.6659379800278518,2.0643542998265993,0.3378373192758691,0.1142587346553352,0.21118743789232858,0.6645815794428735,0.2263919911276211,1.987707676409502,0.27996028932066375,0.28458913100551325,0.4919358491897583,0.33827785768784424,0.21145887204388927,0.11389601892395189,0.0016471105506636716,0.4187374831089983,0.0009233936717526978,0.003610488373553379,0.0008927604977682277
45.0,0.646955571615689,0.31918125039363393,23.7711375,164.7432,1.0,0.23483475523815533,0.2967508037519263,0.5022490783123466,0.2753607692424669,0.6658008383571956,2.0632138942173963,0.3356821263496854,0.1142587346553352,0.20984958513744179,0.6646663258904878,0.22667400053396136,1.9901837015507196,0.27918205055381995,0.28330658105939005,0.4933166801929474,0.3360929991741507,0.21012449880734074,0.11389601892395189,0.0014842014275147646,0.3880161984179722,0.0007849528966695805,0.0034045925238087374,0.0008865363963033235
46.0,0.6465868319495327,0.34120221156885655,24.299385,168.40416,1.0,0.2348908967465719,0.2964043359388751,0.498494111919388,0.27460249879264453,0.6661212283044581,2.0595531365336806,0.33753243867128496,0.1142587346553352,0.21090024231470852,0.6645475829781045,0.2267724880251636,1.991048415630568,0.2773409578270193,0.28257123923127897,0.4915221631526947,0.33784709760119647,0.21117551534930407,0.11389601892395189,0.0013138611348576463,0.3541767385722778,0.0007116816387496371,0.002984893753346269,0.0010881986392132922
47.0,0.6503782997043382,0.4519396318931461,24.8276325,172.06512,1.0,0.23491754548248753,0.2963078922879249,0.4932608917013143,0.2744641391213471,0.6661858044731491,2.059590156005508,0.33840205243615407,0.1142587346553352,0.21140002308232148,0.6646297693375631,0.22686957866269553,1.9919008654216073,0.27913627913627914,0.282457749246692,0.4906664490699768,0.338734233836921,0.211655497610198,0.11389601892395189,0.0011018934139335062,0.3049257170241617,0.000612512826144475,0.0024795145073948097,0.0009811680916990107
48.0,0.6459521014053617,0.31784588319508134,25.35588,175.72608,1.0,0.23484373845689452,0.29603367204154524,0.49810131801386687,0.27434593510887295,0.6661573226482276,2.0586583017928812,0.34111557072922605,0.1142587346553352,0.21322439944004667,0.6646873964199627,0.22713109772877965,1.994196986643006,0.27957597173144877,0.28185478633588784,0.4907372295856476,0.3414816670995352,0.21348209141630814,0.11389601892395189,0.0012349793693739667,0.35129767945682033,0.0006261042450426265,0.0029751916268025373,0.0010768626104308474
49.0,0.6480784226979859,0.3761490562971833,25.8841275,179.38704,1.0,0.2353010260398947,0.29541200944069484,0.5025304341488828,0.27388714128247643,0.6664057901139678,2.0637519782275886,0.3475195803519762,0.1142587346553352,0.21746605033980193,0.6645950073562377,0.226961811343944,1.9927106626570141,0.28060868351249474,0.2818371607515658,0.49283507466316223,0.34788256764900904,0.21773219521201662,0.11389601892395189,0.0012595754358207404,0.36837258534251305,0.0006323208708071588,0.0030470141029526653,0.004715197247463666
