round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_prevalence,fed_ece,fed_auprc,fed_auprc_lift,fed_f1_best_threshold,fed_brier,fed_auroc,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
27.0,3.4668529457663353,220.32667848216653,342.336456,342.336456,1.0,,,,,,,,,,0.4346703236594933,0.9597905307770792,0.9924600382712965,0.9832657200811359,0.9832657200811359,0.5159159898757935,0.44994972141603573,0.23429399101350704,0.9670822942643391,0.0003968260351818903,0.25103381643984335,0.00012515613522504993,0.00044015855777662947,0.0003853547051819855
28.0,3.9627777316264368,231.1550382608928,355.015584,355.015584,1.0,,,,,,,,,,0.4153929704471221,0.9582152892323099,0.9908311783964835,0.9832657200811359,0.9832657200811359,0.515487790107727,0.45057612996446217,0.23485778589374842,0.9670822942643391,0.0004122383309284577,0.2611447287529245,7.158171172136837e-05,0.00046648738289721753,0.0004123836118203287
29.0,3.822174004198796,257.9502770173066,367.694712,367.694712,1.0,,,,,,,,,,0.39362292340631694,0.956040753322615,0.9885826252768659,0.9832657200811359,0.9832657200811359,0.5170312523841858,0.4488710157591803,0.23332642087315664,0.9670822942643391,0.00031002121711460874,0.1965383550890749,5.1432419798749336e-05,0.00035113350156500193,0.00033668510820147375
30.0,4.048186601977957,253.8462844921816,380.37384,380.37384,1.0,,,,,,,,,,0.38124150218013036,0.955412351469386,0.9879328337782975,0.9832657200811359,0.9832657200811359,0.5170286297798157,0.44899239094180055,0.23343519855033232,0.9670822942643391,0.0003253747420020114,0.206404640389934,4.849451894017727e-05,0.0003693750343114318,0.0003478671798754847
31.0,4.04549956504681,262.0443595823211,393.052968,393.052968,1.0,,,,,,,,,,0.3695008361073343,0.9539718906130814,0.9864433422791276,0.9832657200811359,0.9832657200811359,0.5176292061805725,0.4483468316736958,0.2328568637117371,0.9670822942643391,0.00028910274719436385,0.18348246150819136,4.595126716196028e-05,0.000327742667332842,0.00029573157496259623
32.0,4.285287691025141,266.3722559305768,405.732096,405.732096,1.0,,,,,,,,,,0.3639450200822042,0.9533035955587148,0.9857522996880986,0.9832657200811359,0.9832657200811359,0.5179958939552307,0.44798087119461594,0.23252901380598975,0.9670822942643391,0.00028364187991077196,0.18008349556882308,4.572394333442648e-05,0.0003214451784418316,0.0002833953654972886
33.0,4.265895524509246,260.97140584588846,418.411224,418.411224,1.0,,,,,,,,,,0.3631675184021754,0.9533510808073669,0.985801401247432,0.9832657200811359,0.9832657200811359,0.5181308388710022,0.447872769148867,0.23243182964267797,0.9670822942643391,0.00027907287218312623,0.17723498511276148,4.495121878395905e-05,0.00031627578637865114,0.000268608941078616
34.0,4.210190988903034,257.06691240107307,431.090352,431.090352,1.0,,,,,,,,,,0.356525544251176,0.952924403341031,0.985360200463521,0.9832657200811359,0.9832657200811359,0.518295168876648,0.44771683650123806,0.2322922539356641,0.9670822942643391,0.00028100845617584717,0.17850825829791006,4.6173709987006286e-05,0.0003183271990209963,0.00026162479697956553
35.0,4.301868839845372,265.573583591004,443.76948,443.76948,1.0,,,,,,,,,,0.348609873880632,0.9524919633880373,0.9849130410484863,0.9832657200811359,0.9832657200811359,0.518376350402832,0.4476388221666997,0.23222254616741983,0.9670822942643391,0.00028149745509501914,0.17886032185296585,4.7657111972365687e-05,0.0003186637756316515,0.000251535043118862
36.0,4.402162209898073,279.42032214081917,456.448608,456.448608,1.0,,,,,,,,,,0.3375998249644459,0.9517224929941986,0.9841173792951874,0.9832657200811359,0.9832657200811359,0.5184474587440491,0.4475515862950066,0.23214474752034298,0.9670822942643391,0.0002841343550859846,0.18057688705221153,4.8900528194723605e-05,0.00032152499307787477,0.0002455214811868672
37.0,4.35884759257094,287.85572726882754,469.127736,469.127736,1.0,,,,,,,,,,0.3276915623486021,0.9511697568679847,0.9835458290460595,0.9832657200811359,0.9832657200811359,0.5184833407402039,0.44752567762745876,0.2321217348351235,0.9670822942643391,0.0002868693952199185,0.18235765432433482,5.043605146365809e-05,0.0003244543259296355,0.00023889430569233068
38.0,4.151038796714682,288.7958315063172,481.806864,481.806864,1.0,,,,,,,,,,0.31916248612999515,0.9508092261834985,0.983173026559007,0.9832657200811359,0.9832657200811359,0.518642008304596,0.4473384291751129,0.23195468152579224,0.9670822942643391,0.0002914001045019721,0.18528196400382058,5.211698299925222e-05,0.00032943840920741083,0.00023587230299767608
39.0,4.5166268252857575,301.0894732849251,494.485992,494.485992,1.0,,,,,,,,,,0.3107896916561177,0.9503172847911645,0.9826643403848814,0.9832657200811359,0.9832657200811359,0.5186895728111267,0.4472595155982305,0.2318845669686973,0.9670822942643391,0.0002894032123596891,0.18405532293195392,5.301242055845746e-05,0.0003269797196705782,0.00022949036312379945
