round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_prevalence,fed_f1,fed_ece,fed_brier,fed_auroc,fed_auprc,fed_auprc_lift,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
29.0,0.5738437825347907,1.099379714511168,61.53216,61.53216,0.5412350858791136,0.3522653294826783,0.11449612891042989,0.31296917815433667,0.3294906738540778,0.2075693349014102,0.7222442727386592,0.31533783378885344,2.8332254608306195,0.5728977901404172,0.6509761540839757,0.1902106645291411,1.6700378672247036,0.22992216777169214,0.27193475815523066,0.5237777233123779,0.39567736409481935,0.2560700331869841,0.11389601892395189,0.006523105942393691,1.187275908770971,,0.006523105942393691
30.0,0.6430231691099542,1.3578804796149986,65.18272,65.18272,0.9971592150692714,0.31178313789624446,0.11449612891042989,0.2774430209832596,0.33664375335932933,0.21590966768924738,0.6727673141610376,0.24843857095807692,2.1945753038545655,0.5523456813167381,0.6383648335448251,0.1735152630892527,1.5234532754398415,0.2298454289490318,0.26236852356836776,0.5214197635650635,0.3963370261323597,0.2567012219356736,0.11389601892395189,0.00583852838974823,1.489922592183575,0.008286513062454395,0.00496700832605806
31.0,0.6334330578398071,0.9447150830862828,67.16416,67.16416,0.5412350858791136,0.32455450248010065,0.11449612891042989,0.2804575944421876,0.3468502911739579,0.21971869293712165,0.6884180124506197,0.2663685777465516,2.368642580730478,0.5649570884320104,0.6467097044257749,0.1791250186582454,1.5727065822892965,0.23046943167936712,0.2718920804744738,0.5250685811042786,0.3968247065885994,0.25697677438474026,0.11389601892395189,0.00513378336166901,0.9782334973569959,,0.00513378336166901
32.0,0.6131271457442734,0.9957735583222899,69.1456,69.1456,0.5412350858791136,0.33551251306918445,0.11449612891042989,0.2990113325750319,0.3334868397963817,0.20961400058298899,0.7028895072018914,0.2847602882270392,2.5557588396389037,0.5416098852030632,0.6515243643338757,0.18598730247839737,1.6329570096965431,0.23405654174884943,0.27072279212357037,0.525367021560669,0.3959045457914363,0.25613233452191975,0.11389601892395189,0.005278587265271195,1.034868335351348,,0.005278587265271195
33.0,0.5924389595181394,1.0647759441542797,71.12704,71.12704,0.5412350858791136,0.3463621729813857,0.11449612891042989,0.30552489133646293,0.3337798149000387,0.20871391948057347,0.7149524657314967,0.30095680237705946,2.7053145306389568,0.5696919019687329,0.6530656252495772,0.19227299832545025,1.6881450303704688,0.22756319629022226,0.26953217763001663,0.526298999786377,0.3995680728744168,0.25911299619889255,0.11389601892395189,0.005952951448971893,1.2107453485950828,,0.005952951448971893
34.0,0.5738415735246551,1.277463745311049,73.10848,73.10848,0.5412350858791136,0.3550254265912079,0.11449612891042989,0.31866901037203693,0.3208048972268214,0.20018508448931718,0.7262200488336974,0.320910633318857,2.898850609763994,0.5508951975879536,0.6537424799292852,0.19593998041258087,1.720340906238431,0.22759714512291832,0.2712996166687276,0.527195394039154,0.39982204587189935,0.2593016315266273,0.11389601892395189,0.006216045767723266,1.3132665872108191,,0.006216045767723266
35.0,0.6427890530143567,1.4664823307385748,74.7776,74.7776,0.4559241291901578,0.3149896065130951,0.11449612891042989,0.28064917439140086,0.34810774781191156,0.2216336052739432,0.67881851916355,0.25509735249699944,2.255621161754515,0.553148961758654,0.6527535580331074,0.19724678348298053,1.7318145563514538,0.22481639811465526,0.2671480144404332,0.5271732211112976,0.40078743665883965,0.26016933541329634,0.11389601892395189,0.007311814482549166,0.528430225327611,0.007311814482549166,
36.0,0.6325982374616488,1.169769356136723,76.75904,76.75904,0.5412350858791136,0.32596572148270103,0.11449612891042989,0.2924585217541682,0.3342498405650984,0.20995483580124497,0.6939717377666178,0.27473056848112487,2.457039342193667,0.5408435670253634,0.6525073252404764,0.2003456225267238,1.7590221714465202,0.21577299607414402,0.2668354430379747,0.52808678150177,0.40521861781915103,0.26394285043581395,0.11389601892395189,0.004069789878752479,0.884808165836148,,0.004069789878752479
37.0,0.61402128293621,1.0633139010574815,78.74048,78.74048,0.5412350858791136,0.33850166760897954,0.11449612891042989,0.3018562498283031,0.3389994763664195,0.2120128371797774,0.707172548829637,0.29165829121567893,2.624321051792515,0.5493296199604419,0.6388339822487503,0.1750641283998305,1.537052217046501,0.2177566308969427,0.25948066504763684,0.5228029489517212,0.4027019043493489,0.26215426357885685,0.11389601892395189,0.0038378423767181816,0.8559739795746282,,0.0038378423767181816
38.0,0.5879474516340235,1.0785482484716724,80.72192,80.72192,0.5412350858791136,0.35190241349591544,0.11449612891042989,0.30173251617726166,0.33729463905988727,0.2109147595017223,0.717663325102975,0.3168332100269816,2.8573471819388256,0.5710212321895825,0.6503438750568554,0.19351095218988099,1.6990141887144257,0.21534800713860797,0.2649749908503111,0.5277237892150879,0.40555008313659324,0.2642860078109578,0.11389601892395189,0.004449494221005368,1.0219727426301688,,0.004449494221005368
39.0,0.5655028682029781,1.2635132774367746,82.70336,82.70336,0.5412350858791136,0.3625283012284934,0.11449612891042989,0.3179615335431529,0.3366862496482703,0.209480732959996,0.732393172885286,0.3278296456270637,2.973824019585138,0.5837025123185174,0.6501236823765891,0.19203856166641006,1.6860866910074686,0.21479478987466208,0.26778030878258663,0.5281748175621033,0.40592899895007145,0.2646456533727115,0.11389601892395189,0.004681916555341468,1.1122818033909425,,0.004681916555341468
40.0,0.6365336889104233,1.495372927576427,86.35392,86.35392,0.9971592150692714,0.3172932008208184,0.11449612891042989,0.2861405282333185,0.338287505253438,0.21499527192034465,0.679879523412685,0.2562927374946767,2.2718551493383683,0.548528780629248,0.6510714797194083,0.20195963061115446,1.7731930625775643,0.20817913524148593,0.268452290366763,0.5310223698616028,0.40884979408444533,0.2670315216687822,0.11389601892395189,0.004281581311444606,1.3803721782751381,0.006394875060472397,0.0036104382434697974
41.0,0.637010223477127,1.2927292130036376,88.33536,88.33536,0.5412350858791136,0.33169121377904476,0.11449612891042989,0.29747583094570573,0.34051025269647794,0.2129754375560273,0.6974701266440904,0.2803238935667656,2.522359774355057,0.5477525280151793,0.6499608281413324,0.20198947634646922,1.773455106287228,0.20625458547322084,0.26868872549019607,0.5295858979225159,0.40859768462832663,0.26691255926597346,0.11389601892395189,0.004226427834878414,1.050771158770658,,0.004226427834878414
42.0,0.6072592786356779,1.2202262191638784,90.3168,90.3168,0.5412350858791136,0.34236421761703817,0.11449612891042989,0.2979992225892052,0.35902215959724443,0.22668500317480028,0.7131537284132671,0.29990562856103636,2.709524515737305,0.5960182915225668,0.6476922637499198,0.20404673261562026,1.791517689058665,0.20607226267344417,0.26968590211833454,0.5285691022872925,0.4087837820963505,0.26707034538332186,0.11389601892395189,0.0038277847248526665,0.9778146476019174,,0.0038277847248526665
43.0,0.5851400721531134,1.3455928056544075,92.29824,92.29824,0.5412350858791136,0.3571845236647972,0.11449612891042989,0.31338587583676136,0.3174807844794159,0.19912726807672737,0.7251756158816499,0.31859795253873247,2.8889239600261623,0.5645549721622387,0.6460755429808933,0.18887179720501912,1.6582826949476468,0.20867426571442085,0.26771447282252786,0.5261735320091248,0.40596126685553385,0.264902768915489,0.11389601892395189,0.004041000223517627,1.059304627822712,,0.004041000223517627
44.0,0.5667394722311736,1.6446355898332754,94.27968,94.27968,0.5412350858791136,0.365267993730066,0.11449612891042989,0.32244381107915704,0.3125649336067678,0.19631581179192897,0.7337223226882861,0.33226622303264053,3.0218663629222764,0.5769407397070786,0.649635935385182,0.19667675211493296,1.7268097162048621,0.21340508806262232,0.267433831990794,0.5264255404472351,0.4056779211591875,0.2644248183148204,0.11389601892395189,0.004295807002842193,1.1644523445283994,,0.004295807002842193
45.0,0.6433907500720635,2.1577869775306526,95.9488,95.9488,0.4559241291901578,0.3209193689310366,0.11449612891042989,0.29454833664324126,0.3256892103539023,0.20626760028737312,0.684424704477199,0.2620969776574307,2.320729779561101,0.5461544557226874,0.6494630415885317,0.19569309217713127,1.7181732428048702,0.2125085374182847,0.26808603084944604,0.5257708430290222,0.4055772122826092,0.2643781366260322,0.11389601892395189,0.006341962964885038,0.5283557928632945,0.006341962964885038,
46.0,0.6409534281573754,1.7125877346259841,97.93024,97.93024,0.5412350858791136,0.3314400399215826,0.11449612891042989,0.29536466590303007,0.3418219944392801,0.2146619304222322,0.7006378350696258,0.285645627013577,2.5524247420131814,0.5614410554318952,0.6497521809566688,0.1972037903919001,1.731437079671526,0.21553456591639872,0.2698377904427883,0.5263606905937195,0.4049197476987384,0.26371912476601966,0.11389601892395189,0.003261500284001537,0.9040085850283504,,0.003261500284001537
47.0,0.6060566123836792,1.1755147869907634,99.91168,99.91168,0.5412350858791136,0.34834468237114025,0.11449612891042989,0.3072350904240625,0.3327295331003045,0.20764518135755894,0.7169074884113572,0.3057598794857668,2.753307205228093,0.554292407601297,0.6496604444644343,0.2006089709911321,1.7613343546720297,0.21685639899943845,0.2683462382988559,0.5262549519538879,0.4041927370789175,0.2630789202937094,0.11389601892395189,0.0038991910767118914,1.1031221493612975,,0.0038991910767118914
48.0,0.5840455444526302,1.358670035708132,101.89312,101.89312,0.5412350858791136,0.35402596165614186,0.11449612891042989,0.3196617634630536,0.3181337632830187,0.19705277967537016,0.7262739778418505,0.3226863276695597,2.9129030216517036,0.552659422965829,0.649782199245236,0.20410277649873942,1.7920097508853086,0.21223373070158297,0.26876737720111216,0.5300894379615784,0.4074504689320362,0.2656474711146646,0.11389601892395189,0.004338382577572262,1.2644579953048378,,0.004338382577572262
49.0,0.5631029788738042,1.8318565906905437,103.87456,103.87456,0.5412350858791136,0.3649523437010898,0.11449612891042989,0.3225552578295662,0.3288345224243714,0.20444265489079122,0.7339382478470516,0.3361036678426511,3.046064728901039,0.5955008021226093,0.6494388085972178,0.200559630623111,1.7609011492932356,0.21362580900153155,0.2686868686868687,0.5297463536262512,0.40764798132850916,0.26583448089927053,0.11389601892395189,0.004189082923141118,1.2587816432351246,,0.004189082923141118
50.0,0.6502454641263199,2.701046428640873,107.52512,107.52512,0.9971592150692714,0.318600626339274,0.11449612891042989,0.29459451494384287,0.3204772258620579,0.20372363090264334,0.6855065219109163,0.2636808219504362,2.326353850104902,0.5334241053092664,0.6493800646136132,0.2069149629449539,1.8167005739077724,0.21169159060011652,0.2697642945753919,0.5307379364967346,0.40901358249749165,0.26677323434046146,0.11389601892395189,0.0038026791398990145,1.5043520445469767,0.005628535923056612,0.00327353381741305
51.0,0.6392739359246403,1.8370049280228637,109.50656,109.50656,0.5412350858791136,0.3329711787333679,0.11449612891042989,0.3052267620378712,0.32878907331457974,0.20541686101252787,0.7055757581062612,0.29180550293316665,2.612699939015972,0.5338368177256364,0.6481868125441709,0.20236394253482262,1.776742896254702,0.20972993679371768,0.27100208285119187,0.5321258306503296,0.40998294656443135,0.26782006754195686,0.11389601892395189,0.003020530763003516,0.9389045026618987,,0.003020530763003516
