round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best,fed_brier,fed_auprc,fed_auroc,fed_f1,fed_prevalence,fed_auprc_lift,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.6433855080654178,0.4393792122130572,8.2224,32.85504,0.9971592150692714,0.33945949824361843,0.30531868202689594,0.2147891754261568,0.2410762536608532,0.6797252875883696,0.2886629680178695,0.11423716012084592,2.1159221577584413,0.5202862927793316,0.4691602745197589,0.11214721648032733,0.984645622734257,0.1708847069002812,0.2045002711006687,0.3958960175514221,0.38025299223717635,0.24610539976138268,0.11389601892395189,0.007442083577993043,1.3255242160521448,0.0057453606470373435,0.008848288795396222
22.0,0.6409797623631702,0.4402041142632602,8.2224,32.85504,0.0,0.3311227771445587,0.3260818986389783,0.20821411463274403,0.264564142042686,0.6973152119385261,0.30200155272333745,0.11423716012084592,2.3414153224907945,0.5603097800169167,0.4691602745197589,0.11214721648032733,0.984645622734257,0.1708847069002812,0.2045002711006687,0.3958960175514221,0.38025299223717635,0.24610539976138268,0.11389601892395189,0.0,0.0,,
23.0,0.6191274442191144,0.41167933101860016,8.2224,32.85504,0.0,0.33034774168227565,0.334712430832538,0.2070686398275161,0.2793284955736104,0.7093771073806976,0.3066411872608306,0.11423716012084592,2.4953424909696666,0.5596006760994594,0.4691602745197589,0.11214721648032733,0.984645622734257,0.1708847069002812,0.2045002711006687,0.3958960175514221,0.38025299223717635,0.24610539976138268,0.11389601892395189,0.0,0.0,,
24.0,0.6081073709966784,0.5162676300033137,8.2224,32.85504,0.0,0.32405223843218595,0.34471270848930635,0.20337392931310208,0.2967606343760607,0.7175508475034181,0.3129741793625015,0.11423716012084592,2.6597218524286044,0.5666038723585589,0.4691602745197589,0.11214721648032733,0.984645622734257,0.1708847069002812,0.2045002711006687,0.3958960175514221,0.38025299223717635,0.24610539976138268,0.11389601892395189,0.0,0.0,,
25.0,0.6413137975819772,0.46336280341475267,9.136,36.5056,0.9971592150692714,0.3421763208922663,0.30922544084388626,0.2170352060726085,0.2451322700481687,0.6818945764320832,0.29241055785788955,0.11423716012084592,2.1513163026472943,0.5591852515110557,0.4534644242369268,0.10778818000929544,0.9463735521894348,0.1596497137083193,0.2045002711006687,0.3842370808124542,0.37843897003665283,0.24494393783039745,0.11389601892395189,0.006934196385578278,1.3072585527552292,0.005462027256799484,0.008181490882093427
26.0,0.636395792845375,0.5218005784195975,9.136,36.5056,0.0,0.34769272346383445,0.3251154584470579,0.22107539307188698,0.26552205980762866,0.6980534009306866,0.29717595859094964,0.11423716012084592,2.350271951742777,0.5856688522882872,0.4534644242369268,0.10778818000929544,0.9463735521894348,0.1596497137083193,0.2045002711006687,0.3842370808124542,0.37843897003665283,0.24494393783039745,0.11389601892395189,0.0,0.0,,
27.0,0.6213666164972229,0.534188115051026,9.136,36.5056,0.0,0.3421328325244394,0.3391915265172284,0.21425831146971458,0.28739916318129805,0.7110728613975833,0.3114439457422121,0.11423716012084592,2.5655129237437326,0.5591904590842348,0.4534644242369268,0.10778818000929544,0.9463735521894348,0.1596497137083193,0.2045002711006687,0.3842370808124542,0.37843897003665283,0.24494393783039745,0.11389601892395189,0.0,0.0,,
28.0,0.6031212191739297,0.5243038117033276,9.136,36.5056,0.0,0.33302321240266275,0.34926203940819045,0.20742557589770935,0.3014093114680151,0.7222571539803723,0.3189569648728824,0.11423716012084592,2.7051368356643617,0.5616654077918087,0.4534644242369268,0.10778818000929544,0.9463735521894348,0.1596497137083193,0.2045002711006687,0.3842370808124542,0.37843897003665283,0.24494393783039745,0.11389601892395189,0.0,0.0,,
29.0,0.6443509947149603,0.5922559358758935,10.0496,40.15616,0.9971592150692714,0.3222542513957461,0.30993487223571353,0.2037764415649486,0.24843769791016818,0.6840774369877294,0.2928462484529873,0.11423716012084592,2.1835369795907673,0.5072483582213925,0.4927697965216835,0.11330472394054839,0.994808466626052,0.17503187666628028,0.2045002711006687,0.4029403030872345,0.37743636004139647,0.24375829286500886,0.11389601892395189,0.00676313035159356,1.3542204040568322,0.005109089771239919,0.008186321538797826
30.0,0.6344509328261015,0.5251539746285707,10.0496,40.15616,0.0,0.3258007587880822,0.32809563428034144,0.20348058541385294,0.27058088996723345,0.6997216715940052,0.30596204939425886,0.11423716012084592,2.3997075861654893,0.5473037966135944,0.4927697965216835,0.11330472394054839,0.994808466626052,0.17503187666628028,0.2045002711006687,0.4029403030872345,0.37743636004139647,0.24375829286500886,0.11389601892395189,0.0,0.0,,
31.0,0.6150286740181641,0.4937868931831197,10.0496,40.15616,0.0,0.3056864200005391,0.3441466208187553,0.19234166328656038,0.2893568211548185,0.7098260626561855,0.3128609620000433,0.11423716012084592,2.5870327699814912,0.5610264703473836,0.4927697965216835,0.11330472394054839,0.994808466626052,0.17503187666628028,0.2045002711006687,0.4029403030872345,0.37743636004139647,0.24375829286500886,0.11389601892395189,0.0,0.0,,
32.0,0.604560084511176,0.5921129013769083,10.0496,40.15616,0.0,0.3209449898264341,0.352817528767525,0.1999093366028785,0.311329440679479,0.7245410959354759,0.32212923694886236,0.11423716012084592,2.7973751843231733,0.5850171146788686,0.4927697965216835,0.11330472394054839,0.994808466626052,0.17503187666628028,0.2045002711006687,0.4029403030872345,0.37743636004139647,0.24375829286500886,0.11389601892395189,0.0,0.0,,
33.0,0.6367012404971274,0.5437365877231783,10.9632,43.80672,0.9971592150692714,0.34375020479999124,0.314599875835606,0.21736842514691412,0.2528387730506938,0.6872102063068307,0.29262402814087535,0.11423716012084592,2.2201189978862703,0.5642486499342975,0.4513849800832671,0.10560036573084944,0.9271646781733307,0.16844164312106064,0.2045002711006687,0.36599403619766235,0.37859336198999194,0.24529782003964876,0.11389601892395189,0.006629969943231042,1.3994237772421911,0.004883312701481623,0.00816856429830167
34.0,0.6381312399942195,0.5957852897037126,10.9632,43.80672,0.0,0.3274943701305529,0.3285040924678614,0.20592967405091628,0.26932082262939316,0.701168337867021,0.298957670252153,0.11423716012084592,2.3865844072919904,0.5503557784049532,0.4513849800832671,0.10560036573084944,0.9271646781733307,0.16844164312106064,0.2045002711006687,0.36599403619766235,0.37859336198999194,0.24529782003964876,0.11389601892395189,0.0,0.0,,
35.0,0.6152095268608294,0.6277105830967866,10.9632,43.80672,0.0,0.3192081869531081,0.34313649352032183,0.2002244092324045,0.2930769064658392,0.7177238943690804,0.3131698124106425,0.11423716012084592,2.6220525237030046,0.5801452206558391,0.4513849800832671,0.10560036573084944,0.9271646781733307,0.16844164312106064,0.2045002711006687,0.36599403619766235,0.37859336198999194,0.24529782003964876,0.11389601892395189,0.0,0.0,,
