round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_f1_best,fed_auprc_lift,fed_brier,fed_auroc,fed_ece,fed_f1_best_threshold,fed_auprc,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6445903746189706,0.7456125646543187,40.27056,40.27056,1.0,0.04037231005492866,0.3068569701075428,2.1701282118594043,0.0975540273111433,0.682996539331782,0.0477959104691241,0.1782062835044116,0.24711936565866616,0.11430010070493454,0.6614815385768389,0.21796855900346215,1.9137504634731726,0.0414727041895895,0.28048990857340006,0.19813303649425507,0.04285415788013087,0.09879529372680787,0.11389601892395189,0.007063484141668382,1.2963722430577036,0.005733418368642797,0.008328676834586799,0.005117890587127812
12.0,0.6512799573960776,0.9207536457943277,43.93152,43.93152,1.0,0.0675166780992151,0.30667672941414614,2.174049437310814,0.09862052709886676,0.6848046168056512,0.056198680203376115,0.18589879695723754,0.24771717097800816,0.11430010070493454,0.6629160413065707,0.21889250695698642,1.9218626693452776,0.06359559722788423,0.28149100257069404,0.20170235633850098,0.053240317891897156,0.10003671308935129,0.11389601892395189,0.006437413707447236,1.2446961618843488,0.005394940145515994,0.007461758637130751,0.00464678413783793
13.0,0.6435687994625823,0.9644443637598364,47.59248,47.59248,1.0,0.03884866142583321,0.3132335130693776,2.2139236223235526,0.09757915884845302,0.6872920789385898,0.05210658656079172,0.1741112916282972,0.25264474523973884,0.11430010070493454,0.6625040930036857,0.2180028117741104,1.914051200680424,0.04478242501056189,0.2813337302768681,0.18888774514198303,0.04670630599948113,0.09901336043295114,0.11389601892395189,0.00660186275813617,1.3465321086987387,0.005108507797237485,0.008094313595610244,0.00512502409298918
14.0,0.6524167298988502,0.958949669660733,51.25344,51.25344,1.0,0.0400030964938959,0.3118640373981427,2.2669116091995454,0.09713603192537558,0.6885541394013067,0.04931560504610844,0.17637348517190293,0.2584807875243472,0.11430010070493454,0.6620793442600239,0.21802164613996117,1.9142165652474097,0.03890063424947146,0.2811612496055538,0.19086195528507233,0.04387699645960392,0.098809735285153,0.11389601892395189,0.006129838062259085,1.315514842121047,0.0044770192875636505,0.007823645379197339,0.004268248448668439
15.0,0.6468389338643086,1.0110097764929344,54.9144,54.9144,1.0,0.058404671417678244,0.3149476427382743,2.3085564418459494,0.09849592551599784,0.6904723870065211,0.06302410435254621,0.20674952041837957,0.26298486184978115,0.11430010070493454,0.6615183837671537,0.21890722584143202,1.9219919002401293,0.05068550062318238,0.28354950558623343,0.1886359006166458,0.05810911153296491,0.10048237652468366,0.11389601892395189,0.006168231682701133,1.3937045230995864,0.0045576458217516545,0.007838104648165816,0.004892035499216735
16.0,0.6337186995484926,1.1273584894325344,58.57536,58.57536,1.0,0.058444328850970714,0.31509310804197255,2.3163252817219946,0.09779350837318578,0.6930197668667597,0.05934718794030891,0.21157815205524153,0.2645262750145505,0.11430010070493454,0.661099608562521,0.21895889728150475,1.9224455722873255,0.0493517356754496,0.28152009877898204,0.18988612294197083,0.05406050249279659,0.0999717251466645,0.11389601892395189,0.006127054495837644,1.4647786118730437,0.004453531130155981,0.00788564734800481,0.004408984609407414
17.0,0.6450750707031025,1.1075521405742923,62.23632,62.23632,1.0,0.09084622604266229,0.31716761848200953,2.3558432109765537,0.09843882664988375,0.6946507286018526,0.06562128822879126,0.2209525280993165,0.26869056350035636,0.11430010070493454,0.6610097795869513,0.21898679186889036,1.9226904850388786,0.06963562753036437,0.28380152270937253,0.19237540662288666,0.061054704973518295,0.10088455964586919,0.11389601892395189,0.006095933342180262,1.5382797511556419,0.004549032746795376,0.007744952694798069,0.0037529847070133476
18.0,0.6362086567036351,1.1981983052384764,65.89728,65.89728,1.0,0.09415587052054882,0.3161973399447093,2.3570087075913295,0.09734261708003934,0.6954899311070117,0.0567238827003635,0.19220099822324507,0.26938832448261496,0.11430010070493454,0.6609106765665443,0.21897989570721688,1.922629937166015,0.07260992335619201,0.2806567470497691,0.1820124387741089,0.051276536680952244,0.09999678480717072,0.11389601892395189,0.0055610488916377505,1.4795756629027892,0.004080827407578005,0.007153304944670525,0.003688515222007976
19.0,0.6478363007501154,1.3517370651374834,69.55824,69.55824,1.0,0.07739468586882434,0.32170106020587075,2.428810061047298,0.09692030364386796,0.6966829009478305,0.05662285467792183,0.2115530825190974,0.2769110981300456,0.11430010070493454,0.6589381160933718,0.2150171523563945,1.887837295700045,0.056557377049180325,0.2787154592979836,0.19661134481430054,0.04949672110086253,0.09982406425323308,0.11389601892395189,0.005851628026766985,1.6317155277647544,0.003854526570199166,0.008012297357710547,0.0049838784915403455
20.0,0.6454891682361867,1.450232935817416,73.2192,73.2192,1.0,0.13326289507733624,0.32198992794228826,2.439702250177091,0.09721813697942007,0.6987002147832612,0.05961237224607897,0.23833523384949115,0.278147630889951,0.11430010070493454,0.6600749458277817,0.21797912261668767,1.9138432113437769,0.09564541213063764,0.280011655011655,0.19240407645702362,0.05381962432621157,0.10038446859718388,0.11389601892395189,0.005393068140616123,1.5790703219681745,0.003432056501491902,0.007535350883390147,0.00386049211006219
21.0,0.6500263207700618,1.6020241519709955,76.88016,76.88016,1.0,0.11172494759775747,0.3246757527526881,2.4553558683343235,0.09718063393158259,0.6993022141834127,0.06235151566898691,0.23248206299316038,0.2803288560795454,0.11430010070493454,0.6580957717935411,0.217996798940002,1.913998408368935,0.07750699161006792,0.280010790396547,0.19108469784259796,0.05520805059882722,0.10045988798573069,0.11389601892395189,0.005528393713813046,1.69623590313131,0.003447412953499807,0.0078113291580853015,0.0045679300359318525
22.0,0.6452529636867824,1.3888560531372387,80.54112,80.54112,1.0,0.1391408432927339,0.32433988153795884,2.4932031269216948,0.09681842758166462,0.7017167517152476,0.05901740557657861,0.2270807841940889,0.28465201193636824,0.11430010070493454,0.6577625211025306,0.21766061387892402,1.9110467243306855,0.08883647798742138,0.2803966437833715,0.20094718039035797,0.05271208116738195,0.10036548716245454,0.11389601892395189,0.005058383202524345,1.6243634986167308,0.0030306228206307467,0.007300419219510083,0.003724262295639054
23.0,0.6569803835891362,1.5532587183462607,84.20208,84.20208,1.0,0.12761880901682776,0.3233658165339111,2.5305964695432954,0.09683697594625436,0.7032918044247203,0.061508544520133226,0.19216371911004834,0.28924581690330603,0.11430010070493454,0.6557847651563368,0.2149991345842679,1.887679100775439,0.07768529528339278,0.2745255279337076,0.18806947767734528,0.05535719787067866,0.10079797831176739,0.11389601892395189,0.004732044456834809,1.5861243358667707,0.0029431802803434816,0.006730660362842252,0.0032061820149698835
24.0,0.6537526754066914,1.5772925545653778,87.86304,87.86304,1.0,0.1566325726591939,0.32323343247454406,2.560058886188688,0.09569070162121382,0.702685065490219,0.0510322862460202,0.21063147879638008,0.29245353489887693,0.11430010070493454,0.6572323820631388,0.2156744125667216,1.893607999685458,0.09560524286815729,0.27910983488872937,0.18220555782318115,0.04445349578420599,0.09991675609377662,0.11389601892395189,0.00475572451167295,1.6628693346719956,0.0028319963109104,0.006909980785371548,0.0038108994065021618
25.0,0.6602182067225767,2.0632283791212314,91.524,91.524,1.0,0.15061599459329586,0.3307107338925038,2.5599984980476447,0.0970635757663228,0.7049862600660234,0.06416086206882174,0.23934263254216642,0.2926908073907965,0.11430010070493454,0.653517041578191,0.21396397653736632,1.8785904771634694,0.09976798143851508,0.27781211372064274,0.21021263301372528,0.05752946101197724,0.10145527156592136,0.11389601892395189,0.004700707453854509,1.7132571144902613,0.002712705684707244,0.006929003275901548,0.0032820965227667595
26.0,0.6496794803662178,1.9638185178214684,95.18496,95.18496,1.0,0.17095824788985106,0.3294295534101467,2.553008635224589,0.09754864588647381,0.7053765691301309,0.06560166197159413,0.2314696378990903,0.2919969930638291,0.11430010070493454,0.654747427475338,0.21459061235944632,1.8840923009146437,0.11962616822429907,0.27853369617416357,0.2230912148952484,0.059746070010336334,0.10223069841555686,0.11389601892395189,0.004281456587215461,1.6287640100053977,0.002518762094662662,0.006256163527268302,0.003177241892496486
27.0,0.6572698964046944,2.3412157821563135,98.84592,98.84592,1.0,0.15409272564910675,0.33229980631628797,2.6190936711133217,0.09720276121025735,0.7077735453624285,0.06835247782469457,0.23211110738825436,0.29949153336866036,0.11430010070493454,0.6541470617039977,0.2139977965900079,1.8788874151333923,0.11014052411697683,0.2780037971250339,0.19860850274562836,0.06146941117952083,0.10212128801424968,0.11389601892395189,0.004302079710648813,1.7007990106649231,0.0026235042467513347,0.006184963937875317,0.0033134947073911137
28.0,0.6491246212022463,1.981212392832259,102.50688,102.50688,1.0,0.13895327418889722,0.33670405699019273,2.636956273265623,0.09577346580422254,0.7080346686270585,0.05932763200979232,0.22499590133075778,0.30206265034471796,0.11430010070493454,0.6532161935715786,0.2145552410730451,1.883781743208278,0.09115913555992142,0.2772393538913363,0.1977422535419464,0.05201171613885208,0.10062339056929884,0.11389601892395189,0.004007498245464952,1.6487270209763665,0.002449484858440778,0.005755761382841269,0.0027193833246056073
29.0,0.6550148283133451,1.8383090893328187,106.16784,106.16784,1.0,0.16490684827855792,0.3357101050086225,2.6454406263387784,0.09498583104405242,0.7099893804231896,0.05254041816353596,0.21628960513313794,0.3030505766364442,0.11430010070493454,0.6534721145409543,0.21522527821277826,1.889664627843434,0.10606638687523846,0.2765157705507436,0.20290829241275787,0.046139465122161855,0.10040444382240159,0.11389601892395189,0.003692339722613732,1.5758590164914494,0.0021152436731633564,0.005460448654723503,0.002699640774242077
30.0,0.6634843536210808,2.2298046679780894,109.8288,109.8288,1.0,0.15585298933993727,0.34137568115958733,2.704063320700339,0.09439325541942546,0.711879927389197,0.05063941139982937,0.2193151041387026,0.3099798027689678,0.11430010070493454,0.6553744357327266,0.21583438387356524,1.8950125378629552,0.09782608695652174,0.2789215035197238,0.1728309988975525,0.043327048050010565,0.09978951244237158,0.11389601892395189,0.003898228838862286,1.7287367156532127,0.0021017179849947983,0.00589554638311934,0.004106775383046174
31.0,0.6666161232634709,2.0588284510087695,113.48976,113.48976,1.0,0.16180738110983195,0.34123984547440733,2.6973515932116707,0.09393174284875479,0.7112353354799181,0.043699542355775216,0.2198720081603344,0.3089221977924456,0.11430010070493454,0.6518341977479356,0.21511759452148121,1.888719171695674,0.10283960092095165,0.2759639533165903,0.17586252093315125,0.037701366277853136,0.09969032536676292,0.11389601892395189,0.0035768803964493917,1.6459978564816993,0.0019421989258365732,0.00539848310651504,0.0031269808068723967
32.0,0.6736291365001472,2.4820234287936427,117.15072,117.15072,1.0,0.14616949608563448,0.34076570957597696,2.7137062694044483,0.09484670189805978,0.7109051612750773,0.056104361808049646,0.22786880773187343,0.3111839676926272,0.11430010070493454,0.6492149514770429,0.212795630242291,1.868332468972196,0.089728453364817,0.27631763879128596,0.1890345811843872,0.048890751835784924,0.10044513915970701,0.11389601892395189,0.003637390212582083,1.7356355887823156,0.0019511527068642612,0.005516539467507188,0.002394133334967626
33.0,0.6616324353291125,2.083752851355673,120.81168,120.81168,1.0,0.17729092061205037,0.3454748270220477,2.75601989914365,0.0953073391182404,0.7127378240879703,0.06062753070150536,0.24206075845108052,0.31523772465206623,0.11430010070493454,0.6508809915914154,0.21387211814768664,1.877783966184881,0.10825132475397427,0.2756147540983606,0.18110398948192596,0.05377444967721061,0.10141087067384315,0.11389601892395189,0.00386444454105122,1.9101284224307165,0.0018943265167589477,0.006049221614372614,0.00287450256484292
34.0,0.6597997694424149,2.242400203721494,124.47264,124.47264,1.0,0.17495955676650657,0.34637530019034585,2.778914782376811,0.09431402748298297,0.7153431118580352,0.053772989854754163,0.2248258585230357,0.3183843684200071,0.11430010070493454,0.6483558913074918,0.2117660972663633,1.8592932331353833,0.10786175465248765,0.27598566308243727,0.2081996351480484,0.04660254375430117,0.10084230264738428,0.11389601892395189,0.0034156513187841206,1.7501068714773282,0.0018319652431050286,0.005162405011889717,0.0024895237383395726
35.0,0.6783772007751269,2.805615772895166,128.1336,128.1336,1.0,0.16203405902165086,0.34719683818925057,2.8049544540447706,0.09377640833278254,0.7171378785708076,0.05284850043044993,0.21389837246125584,0.3218456246510976,0.11430010070493454,0.6474879210272038,0.20996872757454246,1.8435124384350792,0.09545983701979045,0.2709863210943124,0.19363772869110107,0.04502883318474484,0.10058709971628813,0.11389601892395189,0.003255344632634158,1.7177753678697627,0.0017716165509110413,0.0049006418740396894,0.0022864017921523606
36.0,0.6686130626755129,2.8181085239641486,131.79456,131.79456,1.0,0.18970336340755323,0.34973021958020534,2.8215045445171025,0.09493780228973808,0.7185557265377686,0.06217215553617961,0.22820388227476096,0.3236526843323093,0.11430010070493454,0.6469374895243452,0.20822020691592102,1.828160535224231,0.11165230423379544,0.2698291252231574,0.18317724764347076,0.05626770504886244,0.10225545122924494,0.11389601892395189,0.003122983624322786,1.7003239398618462,0.0016284060373078864,0.004777945862388879,0.0024110414379568124
37.0,0.6595340464282322,2.289271859017228,135.45552,135.45552,1.0,0.16985531954156594,0.3533256282610614,2.853068519918393,0.09430855808270476,0.7190389895645413,0.060255764137619634,0.22236468084531666,0.32684543915211844,0.11430010070493454,0.6452098943491776,0.20684626937304013,1.8160974485960824,0.0968113714944295,0.2700361010830325,0.19751133024692535,0.05259107430226115,0.10142712948390895,0.11389601892395189,0.00298458411466683,1.673244507444906,0.0015776543973407553,0.0045413955564660435,0.0022834306864573687
38.0,0.6739296048840757,2.441905437327728,139.11648,139.11648,1.0,0.18252303060097613,0.3530921065215628,2.8584136315877355,0.09384101984457154,0.7206601853040198,0.0562384272812313,0.2253002465110786,0.3276702341322949,0.11430010070493454,0.6463168061906346,0.20801230755641492,1.8263351917094157,0.10782478472482217,0.2726475379025185,0.1740703284740448,0.04996731990917301,0.10152845130385904,0.11389601892395189,0.002860437209826834,1.6520339779235655,0.0014578080853529065,0.0044050680267581485,0.0023702017749858725
39.0,0.6816770176361163,2.6449806510447678,142.77744,142.77744,1.0,0.19101988345255055,0.35551778696809533,2.8893597961683737,0.09356719593263339,0.7227692998006097,0.055565785421242374,0.23050641347743264,0.3306991430090208,0.11430010070493454,0.643731267747121,0.20769826162504296,1.8235778878603528,0.11277072442120986,0.2722543352601156,0.19431088864803314,0.04909060197924236,0.10175268636579778,0.11389601892395189,0.0027813920322234537,1.6501075027190382,0.0014257265941973048,0.0042678729074119345,0.0027746708894139747
40.0,0.6732172034852183,3.222204959651472,146.4384,146.4384,1.0,0.18047132289033457,0.35981807211668515,2.9303374310449284,0.09261713390723811,0.7253278508593739,0.05216286043378708,0.23368031938006018,0.33538037358341655,0.11430010070493454,0.6438911603117665,0.204437339684234,1.7949471949562728,0.09996184662342618,0.2699149265274555,0.16892600059509277,0.043986743837592816,0.10110440101369335,0.11389601892395189,0.0028165049950281745,1.7176360296725761,0.0014233990873991,0.004338454128590762,0.0029311533933208396
41.0,0.6904578320238042,3.082553159535522,150.09936,150.09936,1.0,0.186455222673447,0.35954938055728425,2.9504489312934488,0.09318353000363665,0.7242369362853408,0.05675727382675513,0.23411972044281523,0.33777259129283793,0.11430010070493454,0.6426542988975207,0.20594333153234506,1.8081697102148315,0.10213414634146341,0.2661290322580645,0.19888301193714142,0.05145097709656384,0.10178173688318062,0.11389601892395189,0.0027253499583001378,1.7076529145851964,0.0013995063061133528,0.004170205932470433,0.0025829866258348594
42.0,0.6614395965515061,2.770352567337981,153.76032,153.76032,1.0,0.17973083375286913,0.3596702257275942,2.9650022399267915,0.09275355514273163,0.7255721337213491,0.054333987130307314,0.23686752254884288,0.3402063677447819,0.11430010070493454,0.6434668131505605,0.20572479970180585,1.806251014262121,0.09765474817377931,0.2653497063534437,0.18848320841789246,0.048547707744235974,0.10149062148529348,0.11389601892395189,0.002529304950012473,1.629767184436787,0.0012951326357046793,0.0038738394472919184,0.00235541368887561
43.0,0.6806918169636097,3.2800046076576614,157.42128,157.42128,1.0,0.20411611319814874,0.3589293807492983,2.957558949442965,0.09415566188735651,0.7255209531133092,0.06385157202833673,0.2526013683138485,0.3389452145253555,0.11430010070493454,0.6445668604419144,0.20384573268654446,1.789752922116196,0.11369509043927649,0.2678904345331995,0.2154853641986847,0.05933608211357797,0.10362044725174864,0.11389601892395189,0.002574201621910536,1.7018559403077234,0.0012805721468620787,0.0039806231298760136,0.0022998944422439535
44.0,0.6736892725308945,3.3701250125574473,161.08224,161.08224,1.0,0.19206749955095842,0.3625474925526216,2.952778606702518,0.09362788594422335,0.7259979777652217,0.06082385338410198,0.2566216735831441,0.3388997858740016,0.11430010070493454,0.6435430134215382,0.20434606212065626,1.7941457835949266,0.11842589187201177,0.2670663578144161,0.1975530982017517,0.05640559915449554,0.10315496692281549,0.11389601892395189,0.002506998924149897,1.7021134852766409,0.0012807908262632967,0.003836468203528654,0.001994284008937596
45.0,0.6793995769945835,3.382129190883423,164.7432,164.7432,1.0,0.17128602320603198,0.3622933418327897,2.9401753281519425,0.092429234206691,0.726950860431183,0.05192275801902917,0.2385116201658496,0.3376808364748915,0.11430010070493454,0.6430861631803202,0.20510891125046565,1.8008435517611585,0.09765474817377931,0.26787484071924106,0.19070425629615784,0.045221362130753846,0.10115674152925641,0.11389601892395189,0.0023512439055084398,1.6367735902167624,0.0011800513228297956,0.003617971744078699,0.002439217636371538
46.0,0.6863560604781533,3.3923378261737263,168.40416,168.40416,1.0,0.18715109749721573,0.364109609620416,2.941611618260986,0.09294588173415158,0.7292527553142322,0.0554622317293305,0.2366717937604073,0.3375438979411453,0.11430010070493454,0.6435038842310064,0.20668807370175044,1.8147085003888994,0.11991117690599556,0.268370607028754,0.18495385348796844,0.05038729368924731,0.1020773404467672,0.11389601892395189,0.0022940736374044935,1.634518861763354,0.0011043366971419547,0.003579609008581385,0.0018367345608037353
47.0,0.6795855303853705,3.0279814711319504,172.06512,172.06512,1.0,0.20239928630191628,0.3706458799876541,2.9962416888335452,0.09232395702370752,0.7311748807662255,0.05392431696433977,0.24389401042678233,0.34406497902936245,0.11430010070493454,0.6399437804641079,0.20350103657164545,1.7867265115519326,0.12101210121012101,0.26654038695711,0.1823936551809311,0.04784686730664941,0.10233617751782842,0.11389601892395189,0.002389720663674937,1.7439955396694131,0.0010640153975682476,0.003809706981842657,0.0025783561013637945
48.0,0.6788925175209407,3.27285625278357,175.72608,175.72608,1.0,0.18500906563306949,0.36931904362479806,3.008695000206251,0.09301651918710782,0.7304085868414797,0.06179751518143345,0.2570161201887035,0.3459834673767787,0.11430010070493454,0.639818097704911,0.20257804692401693,1.7786227195463067,0.10708898944193061,0.26480055983205036,0.20220635831356049,0.05555353895033799,0.10262019173560978,0.11389601892395189,0.002338492517974674,1.7475016061944189,0.0010394464154734255,0.0037280868355496414,0.0019158073606993706
49.0,0.6763359888697018,3.3701559473459044,179.38704,179.38704,1.0,0.18282483141153963,0.36990849326287045,3.046165487751825,0.09178105109030996,0.7330244409372034,0.053734218324046304,0.23339979368058472,0.3501710803249005,0.11430010070493454,0.6374326979177799,0.20200873149481124,1.7736241652984555,0.09776430466085638,0.2633031139140718,0.18359798192977905,0.04591271564949331,0.10176770693102904,0.11389601892395189,0.0022280841200624066,1.7018546867984696,0.0010583464470925678,0.003473562294039684,0.002379883967440072
50.0,0.6909768806866843,3.8036863658640137,183.048,183.048,1.0,0.1958987293390555,0.36833072548445567,3.052751144671976,0.091644236236234,0.7314050044784476,0.05106508718985457,0.24252612250111436,0.35094214597106554,0.11430010070493454,0.6388752448460783,0.20308428521019764,1.7830674603806527,0.11620111731843576,0.2648758394502577,0.20331832766532898,0.04564399231241003,0.10213850024117613,0.11389601892395189,0.0023407769077878663,1.8300045625510393,0.001069248709188629,0.0036852249616244268,0.0026311090130791896
51.0,0.6882359134347905,3.7038224244459803,186.70896,186.70896,1.0,0.20349251359540077,0.36974484036581196,3.0731918641182956,0.09156574406969895,0.7338513721551086,0.054456409745706494,0.2517549394107493,0.3532841490359365,0.11430010070493454,0.6398485050264822,0.2041004263793771,1.791989116982697,0.1162962962962963,0.2675999461569525,0.17941363155841827,0.04719944256851896,0.10202575025258823,0.11389601892395189,0.002243803834902777,1.7930794579078793,0.0010335088934351028,0.0035223753786271087,0.002700902385715653
52.0,0.6879077446655725,3.740060819302479,190.36992,190.36992,1.0,0.19808111997843048,0.37126902974681,3.0645977959987305,0.0913739493691226,0.7366306040149887,0.05215091563228048,0.25451168520769996,0.35277114947340343,0.11430010070493454,0.6372356840748813,0.19980520911128286,1.7542773750915064,0.10774410774410774,0.26602739726027397,0.18188200891017914,0.04567683509661498,0.1023017032272698,0.11389601892395189,0.0020856476158082147,1.7043107940553455,0.0010004180622690249,0.003226202674075515,0.0027847690873493707
53.0,0.7001638361604525,4.254275859309389,194.03088,194.03088,1.0,0.19694654476503703,0.37355101092127835,3.116365842267751,0.09131061756841884,0.7373942461055696,0.0537858889878456,0.23087541869731784,0.3588206749346024,0.11430010070493454,0.6359913808357524,0.20053572259184893,1.76069123825782,0.10578012844729882,0.26579634464751956,0.17134684324264526,0.04655323659727602,0.1019800549987709,0.11389601892395189,0.002119795338825767,1.7686539366695797,0.0009489443794829577,0.003346430628959976,0.002831322231999818
54.0,0.6899303713571633,3.914615028280288,197.69184,197.69184,1.0,0.2115105797103483,0.3679104767815349,3.11364726638886,0.09168548095964028,0.7364446503233155,0.056409048501918475,0.24589492155432194,0.35799861420233936,0.11430010070493454,0.6365301037001356,0.20212061916435076,1.774606532115106,0.11464497041420119,0.26532973389895875,0.17713163793087006,0.050641639107388094,0.10270994789503869,0.11389601892395189,0.0018858265373868305,1.6064417373127071,0.0008797071791137209,0.0029354997166935425,0.00231188809890961
55.0,0.7000629621648635,3.933125811861797,201.3528,201.3528,1.0,0.21581083285425787,0.37624596010306566,3.12285360375907,0.09205643418859565,0.7378417649259273,0.05834576576932631,0.2438388497850971,0.35900237746761215,0.11430010070493454,0.6367325012578317,0.2010922078884079,1.7655771447347663,0.12481962481962482,0.26531728665207877,0.19403475522994995,0.05468082269346353,0.10359684819353049,0.11389601892395189,0.0018020599439804732,1.5684026357048424,0.0008397457433581137,0.002801628086097328,0.002262774748021243
56.0,0.6959335685647343,4.005866201594861,205.01376,205.01376,1.0,0.2141632685771095,0.37377797805921353,3.0929998937184173,0.09209153767767865,0.7383241172790085,0.05775319594679646,0.2568930035549866,0.3556407608626967,0.11430010070493454,0.6361560547415117,0.1992098465752598,1.7490501288571971,0.12097066280333213,0.26558727453486725,0.201145201921463,0.054907022709713066,0.10373710788245033,0.11389601892395189,0.0018094129776509557,1.6048494615970412,0.0008545244614505635,0.002798812091703162,0.002070721335729709
