round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_f1,fed_auroc,fed_f1_best_threshold,fed_prevalence,fed_brier,fed_f1_best,fed_ece,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.6415072634760011,0.5904429280555028,32.85504,32.85504,0.9971592150692714,2.0900899842029323,0.28992224919465504,0.6778823983594648,0.5417632021277673,0.1142929070426081,0.21076625995989745,0.3088536368514959,0.33154504947304314,0.23931347379648601,0.42302856521264876,0.09172124716803463,0.8053068758204508,0.2045002711006687,0.2046709513895175,0.5253199934959412,0.44521118278945965,0.3017746161792299,0.11389601892395189,0.007505742853515686,1.3287016891408712,0.005736915778913197,0.008971757810372745
22.0,0.6384112975282152,0.5758998668928971,32.85504,32.85504,0.0,2.2508693171273366,0.29551751462100256,0.6960264315032029,0.5656090016421772,0.1142929070426081,0.21747753460596944,0.32236833888659633,0.3448841747021237,0.2567908507430152,0.42302856521264876,0.09172124716803463,0.8053068758204508,0.2045002711006687,0.2046709513895175,0.5253199934959412,0.44521118278945965,0.3017746161792299,0.11389601892395189,0.0,0.0,,
23.0,0.6183494407093202,0.6414425367574241,32.85504,32.85504,0.0,2.3563051650081484,0.30819493809926773,0.70659877794828,0.5723585193040456,0.1142929070426081,0.20976747800080453,0.33151490148069823,0.3325413653534545,0.26794757250635615,0.42302856521264876,0.09172124716803463,0.8053068758204508,0.2045002711006687,0.2046709513895175,0.5253199934959412,0.44521118278945965,0.3017746161792299,0.11389601892395189,0.0,0.0,,
24.0,0.598616686835298,0.6653059244412198,32.85504,32.85504,0.0,2.5016647701517867,0.3175162389416138,0.7171342879014924,0.5699160100455043,0.1142929070426081,0.20183848359791498,0.3457375915441671,0.3211644124249062,0.2842593504180285,0.42302856521264876,0.09172124716803463,0.8053068758204508,0.2045002711006687,0.2046709513895175,0.5253199934959412,0.44521118278945965,0.3017746161792299,0.11389601892395189,0.0,0.0,,
25.0,0.6465791993688558,0.9334371724896201,36.5056,36.5056,0.9971592150692714,2.112495302458999,0.29177416420757957,0.6806406402859817,0.5457152708154155,0.1142929070426081,0.2097951455036599,0.31057679203113997,0.33131427571622485,0.24173469880770573,0.4379809859742809,0.09552282223461289,0.8386844697213979,0.2045002711006687,0.20471014492753623,0.5276166200637817,0.44042791216415084,0.2965522589736529,0.11389601892395189,0.007043027087428576,1.3185264706844464,0.005548914744711059,0.008303137069585256
26.0,0.6322880400355311,0.579699650550273,36.5056,36.5056,0.0,2.249665107793565,0.3076873548862171,0.6948557197661394,0.5332742902993091,0.1142929070426081,0.1999496280311505,0.3215467880460586,0.31738528074596206,0.25654831622132585,0.4379809859742809,0.09552282223461289,0.8386844697213979,0.2045002711006687,0.20471014492753623,0.5276166200637817,0.44042791216415084,0.2965522589736529,0.11389601892395189,0.0,0.0,,
27.0,0.6116095097084833,0.5464913077974388,36.5056,36.5056,0.0,2.399749498137809,0.3117261041108051,0.7094495634527046,0.5482976415044929,0.1142929070426081,0.20575436345753262,0.33454945007768977,0.32502718727989505,0.27257906734703974,0.4379809859742809,0.09552282223461289,0.8386844697213979,0.2045002711006687,0.20471014492753623,0.5276166200637817,0.44042791216415084,0.2965522589736529,0.11389601892395189,0.0,0.0,,
28.0,0.5989890768607666,0.7430529838048596,36.5056,36.5056,0.0,2.5110391246512,0.32020346140037825,0.7207052171263313,0.5731359090271768,0.1142929070426081,0.20131343178428804,0.3454694645255749,0.32129633048662654,0.28494948803771103,0.4379809859742809,0.09552282223461289,0.8386844697213979,0.2045002711006687,0.20471014492753623,0.5276166200637817,0.44042791216415084,0.2965522589736529,0.11389601892395189,0.0,0.0,,
29.0,0.6336417767990458,0.6857344702194996,40.15616,40.15616,0.9971592150692714,2.1198940719063866,0.2934497977325537,0.6814674555660221,0.5328223813479674,0.1142929070426081,0.21240292992205087,0.3076834831129666,0.33721553643667057,0.2426509969937413,0.4393458517962958,0.09802964403019426,0.8606942100026203,0.2045002711006687,0.2046112115732369,0.5277899503707886,0.43892207584693577,0.29465436112564475,0.11389601892395189,0.006425238662938306,1.2712069858098403,0.0050904741367280865,0.007577858012735238
30.0,0.6393295836018734,0.6939908273473514,40.15616,40.15616,0.0,2.277813046384611,0.3058986302332651,0.6962819571252074,0.5492566048956419,0.1142929070426081,0.2094529049540513,0.325699190304134,0.33178335751319926,0.259477749226865,0.4393458517962958,0.09802964403019426,0.8606942100026203,0.2045002711006687,0.2046112115732369,0.5277899503707886,0.43892207584693577,0.29465436112564475,0.11389601892395189,0.0,0.0,,
31.0,0.6160856982373482,0.7065757989993067,40.15616,40.15616,0.0,2.4318477932943545,0.3142374731265118,0.7113482601850621,0.5635463921567164,0.1142929070426081,0.20450703675830653,0.3378443304390716,0.3257179727518881,0.2758400296367482,0.4393458517962958,0.09802964403019426,0.8606942100026203,0.2045002711006687,0.2046112115732369,0.5277899503707886,0.43892207584693577,0.29465436112564475,0.11389601892395189,0.0,0.0,,
32.0,0.6014162251621467,0.9370993747884651,40.15616,40.15616,0.0,2.5762142527997054,0.32283813407904877,0.7223226867298946,0.5888223184296211,0.1142929070426081,0.20233378949598912,0.3512124611481642,0.3228168386147266,0.29075723285305516,0.4393458517962958,0.09802964403019426,0.8606942100026203,0.2045002711006687,0.2046112115732369,0.5277899503707886,0.43892207584693577,0.29465436112564475,0.11389601892395189,0.0,0.0,,
33.0,0.6298823341579681,0.5908391425199014,43.80672,43.80672,0.9971592150692714,2.1395003329162177,0.29351135422345614,0.683380245574508,0.5688425975153797,0.1142929070426081,0.21218579667270224,0.312130829662868,0.3332558545167976,0.2449314626148781,0.44146874215188664,0.09814669069395723,0.8617218724693929,0.2045002711006687,0.20465920465920465,0.5298895239830017,0.43814252116934654,0.2940113596482975,0.11389601892395189,0.006754710300898167,1.4066940558841452,0.00519653398270835,0.008131734092298528
34.0,0.6338533269687101,0.7787186001685243,43.80672,43.80672,0.0,2.329788262941641,0.30494547604585936,0.7018325096175597,0.5461767808280933,0.1142929070426081,0.19826199888524024,0.32661233022735725,0.3151093513803719,0.2655887606073935,0.44146874215188664,0.09814669069395723,0.8617218724693929,0.2045002711006687,0.20465920465920465,0.5298895239830017,0.43814252116934654,0.2940113596482975,0.11389601892395189,0.0,0.0,,
35.0,0.6109054876439864,0.829151463743611,43.80672,43.80672,0.0,2.4835592438191805,0.3111535705093469,0.7153448827124689,0.5836510926952101,0.1142929070426081,0.21321484425122184,0.343376996563803,0.3381463161349228,0.2814976338352648,0.44146874215188664,0.09814669069395723,0.8617218724693929,0.2045002711006687,0.20465920465920465,0.5298895239830017,0.43814252116934654,0.2940113596482975,0.11389601892395189,0.0,0.0,,
36.0,0.592822577216112,0.8756840199266426,43.80672,43.80672,0.0,2.6199047984353254,0.3301507795027029,0.7266703761127442,0.5792613973198308,0.1142929070426081,0.19654785521127954,0.3512659008659556,0.31316547600919487,0.2966697004699107,0.44146874215188664,0.09814669069395723,0.8617218724693929,0.2045002711006687,0.20465920465920465,0.5298895239830017,0.43814252116934654,0.2940113596482975,0.11389601892395189,0.0,0.0,,
