round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_auroc,fed_f1_best_threshold,fed_auprc_lift,fed_f1,fed_brier,fed_f1_best,fed_prevalence,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
15.0,0.6466882697010577,0.6041916355382306,4.064,32.4352,0.4559241291901578,0.34486854039378845,0.6807070326740974,0.5601235009924511,2.1155902368653643,0.2820198332751678,0.21512072479625674,0.3001869662432768,0.10960025180988353,0.22728892602361436,0.5466274628487285,0.18780776112788578,1.6489405240167752,0.20496693335799843,0.26198365363375303,0.5214967727661133,0.4005332417331264,0.25988261093326576,0.11389601892395189,0.03445637861596056,1.7422009138390422,0.03445637861596056,
16.0,0.6453789688437364,0.5629562053652957,4.31232,34.41664,0.5412350858791136,0.34476521909870095,0.6923461244172824,0.5596716404392692,2.2707641531008043,0.28886879736280185,0.21414538815942585,0.314017975363233,0.10960025180988353,0.24045160625951825,0.5387014424691217,0.18467335052690992,1.6214205928498335,0.20444154147615937,0.25622616109490687,0.5235885381698608,0.4013920972257143,0.2607117838374791,0.11389601892395189,0.018772497348238847,2.389141297666356,,0.018772497348238847
17.0,0.6244201928472437,0.5436032843805839,4.56064,36.39808,0.5412350858791136,0.3367482372167672,0.7046643165725405,0.540323969677705,2.3847890732160977,0.2981765792081316,0.20787525568688484,0.32232487045241104,0.10960025180988353,0.2516074625700994,0.5484483506481466,0.18794833902101382,1.6501747892216188,0.1941793054986239,0.2590510456487519,0.5148833394050598,0.39343624759754753,0.2544903109780477,0.11389601892395189,0.016471313434563904,2.170162569731474,,0.016471313434563904
18.0,0.6101982596796375,0.626387600835159,4.80896,38.37952,0.5412350858791136,0.3424586860942022,0.7132764790627694,0.5647852088112781,2.4911170859133955,0.30046601199856454,0.21240325540057894,0.33278152122735,0.10960025180988353,0.26193075721744785,0.5377251076730409,0.18208413879861227,1.5986874740563972,0.19428911362284354,0.2449359720605355,0.5188300609588623,0.3945999769813144,0.25555052328914485,0.11389601892395189,0.019395561189761355,2.6319092730991542,,0.019395561189761355
19.0,0.5920950513554543,0.7804980996748256,5.05728,40.36096,0.5412350858791136,0.3235984353940767,0.7205192085735271,0.5671246197957605,2.6470531978199596,0.31151910697599017,0.19926269782674152,0.3458421855476179,0.10960025180988353,0.2779927448450602,0.5137877437938068,0.1649570831467146,1.4483129849942873,0.19530718657900703,0.20490122996645546,0.493245929479599,0.3990624371571631,0.2595618063123823,0.11389601892395189,0.018751082961319665,2.7119258888997138,,0.018751082961319665
20.0,0.6427424471192278,0.74471719275667,5.51456,44.01152,0.9971592150692714,0.35935905198884677,0.6808610712179145,0.578111643424603,2.088936569582806,0.27373407621043994,0.22548159722694877,0.3035800612050948,0.10960025180988353,0.22508070835481467,0.5310719907330832,0.17075794122600113,1.4992441600616069,0.19990353180770673,0.20804369414101292,0.5356350541114807,0.4006125366158596,0.260577037207268,0.11389601892395189,0.020767441166854122,4.2999191069975495,0.025058048372050702,0.019160827988751232
21.0,0.6447751847296914,0.6942604491227385,5.76288,45.99296,0.5412350858791136,0.3603096537144259,0.695739103172285,0.5420084384390496,2.2768560092739656,0.2890849979656137,0.2236582276748889,0.3158685964034668,0.10960025180988353,0.24129959149103372,0.5496229542323001,0.18244650039644353,1.6018689864679347,0.2005655862519034,0.23341578592309425,0.5330386757850647,0.4001059480867555,0.2597201850182942,0.11389601892395189,0.01726754615762109,2.730892281746492,,0.01726754615762109
22.0,0.6248957993812796,0.5490034768898986,6.0112,47.9744,0.5412350858791136,0.3388580496947384,0.7056527327729903,0.5613200714106374,2.423802334519531,0.29706684104964814,0.20897738559252552,0.3255506832138842,0.10960025180988353,0.25561938876370693,0.5297500942338331,0.17095113426372666,1.500940382980992,0.19824887237994163,0.21018367821436876,0.5400484800338745,0.4031969736891236,0.2625568817188903,0.11389601892395189,0.02244350180392898,3.5730126772541553,,0.02244350180392898
23.0,0.6068454534519014,0.695093332509686,6.25952,49.95584,0.5412350858791136,0.3486677739429758,0.7163917784182564,0.5761235409819332,2.5560603185412516,0.3011677301146649,0.21525528964587673,0.33212690410096446,0.10960025180988353,0.26839082541868065,0.5344423091412867,0.16661299356203202,1.4628517759982387,0.20415758896151054,0.20498241218137134,0.5048322677612305,0.40943826305361664,0.26764828231753,0.11389601892395189,0.025614299039608362,4.301225610310212,,0.025614299039608362
24.0,0.5916035347308153,0.8489911254252895,6.50784,51.93728,0.5412350858791136,0.33356295687478904,0.7273001719076431,0.5891130416637929,2.704747475112894,0.3084287741686927,0.20570827187622173,0.3486666349768841,0.10960025180988353,0.2832872665521976,0.5429063119676241,0.16952321614786625,1.4884033502615794,0.2047621240731359,0.2067888379841733,0.5052194595336914,0.4108502080008658,0.26868539970627325,0.11389601892395189,0.02012020094323574,3.48731400212273,,0.02012020094323574
25.0,0.6466600680709153,0.9508132312295192,6.7168,53.6064,0.4559241291901578,0.34956598365348124,0.6849069810158206,0.5495836749292974,2.1426198812492525,0.2804688432893006,0.21798963471950325,0.3038118998425359,0.10960025180988353,0.2309689052835131,0.5468619493545289,0.17309468505901088,1.5197606263532863,0.20475102786660576,0.21388435744063802,0.5398013591766357,0.40901162820221393,0.26703846537670856,0.11389601892395189,0.02472525324113734,1.5377181968651712,0.02472525324113734,
26.0,0.6408125160135953,0.6998610403652418,6.96512,55.58784,0.5412350858791136,0.3409567328218604,0.6966670032900455,0.5512839561593883,2.322672744597292,0.290051448429809,0.21189975820312668,0.3142570902748904,0.10960025180988353,0.24608030329432193,0.554820510462503,0.18174897909898802,1.595744792628278,0.20475388358600038,0.23224728487886387,0.5401363372802734,0.40599821921239426,0.26433036951243705,0.11389601892395189,0.02674927985640577,4.7474176487885416,,0.02674927985640577
27.0,0.6194227154351652,0.6871175059202861,7.21344,57.56928,0.5412350858791136,0.3511823547692711,0.7125041928834907,0.5684203219537581,2.4976113038387013,0.2944302559602192,0.21687167912920247,0.327911247088034,0.10960025180988353,0.26405216794339864,0.5466002556373517,0.17496714984614928,1.536200751344737,0.20456103468762854,0.21917808219178084,0.5377825498580933,0.4083523968246563,0.2664712913375321,0.11389601892395189,0.014238577656899648,2.6584230030421168,,0.014238577656899648
28.0,0.6028223983216546,0.7000519487998558,7.46176,59.55072,0.5412350858791136,0.32970998511269467,0.7199857947164507,0.5811512616977476,2.650504779588786,0.30903805073679197,0.2036122705215385,0.34080443008672445,0.10960025180988353,0.27866170407714724,0.5531208252680099,0.18011581657863257,1.5814057267347992,0.20470011795662826,0.229802513464991,0.5402399897575378,0.4092512743418096,0.2670102188370121,0.11389601892395189,0.017832902415341724,3.454108289210126,,0.017832902415341724
29.0,0.5848993921227981,0.977250724481733,7.71008,61.53216,0.5412350858791136,0.31796137896821675,0.7328289066194671,0.5794750124919629,2.839331908392323,0.32118002826090747,0.19464241844605762,0.35212045789812657,0.10960025180988353,0.29791845657531785,0.541411747561855,0.17441441259612028,1.5313477524844514,0.2044757676994188,0.21927343919947792,0.5380471348762512,0.406297264960867,0.2648661804902389,0.11389601892395189,0.02092470079981672,4.257300454424694,,0.02092470079981672
30.0,0.64649268824607,1.0343696822902226,8.16736,65.18272,0.9971592150692714,0.334500004784525,0.6835497077451036,0.551164254220657,2.1571272464701674,0.28275527813200146,0.2078627545023048,0.3054398933152419,0.10960025180988353,0.23278401691314274,0.5413407176649948,0.17425166781948082,1.529918863413727,0.20517737296260785,0.21281263712154455,0.5311089754104614,0.40422930425399806,0.2633213553518867,0.11389601892395189,0.014723939959469832,4.0882674204185605,0.01947184785415404,0.013109912847982748
31.0,0.641471674847189,0.7477500097078671,8.41568,67.16416,0.5412350858791136,0.3441150021318054,0.6984169975545034,0.5611092014942374,2.355607233524825,0.28903869453272235,0.21300982007105523,0.31962203393943955,0.10960025180988353,0.25006609516989275,0.5561001278588341,0.18096560080648497,1.5888667796836278,0.20513525905547914,0.22526573998364677,0.5251485109329224,0.40159942956016126,0.261122014180509,0.11389601892395189,0.017762357387545676,3.789027266204357,,0.017762357387545676
32.0,0.6206965393579331,0.685034955027523,8.664,69.1456,0.5412350858791136,0.33664731568943257,0.7107444300269156,0.5662253585464367,2.490355202541876,0.29986480535802895,0.20685279214991373,0.33150727509117783,0.10960025180988353,0.2627213870645045,0.5410621951330314,0.17181827619019663,1.5085538354498527,0.20468657934097811,0.20711698274025145,0.5314102172851562,0.4053624768331899,0.26433242764426107,0.11389601892395189,0.015269423751754952,3.380637617316097,,0.015269423751754952
33.0,0.6006185417909303,0.8347235735510063,8.91232,71.12704,0.5412350858791136,0.3251534459616157,0.7252887285904138,0.565295761373383,2.6985078386437373,0.30863230370300965,0.1998149994804245,0.3395249102045434,0.10960025180988353,0.2841079227972311,0.527249628523679,0.16451913884102118,1.4444678610836277,0.20473012846702074,0.2048368033457587,0.5009244084358215,0.4058914610658475,0.26493761064969956,0.11389601892395189,0.017258525915473076,3.9770185658708215,,0.017258525915473076
34.0,0.5903415204199858,1.3445198202144835,9.16064,73.10848,0.5412350858791136,0.3190802998411865,0.7332680898615644,0.5875330662498468,2.7622774609374736,0.31170582599300845,0.19789542165847138,0.3562592705651183,0.10960025180988353,0.2899165866609353,0.5441485319977637,0.17465077743410798,1.5334230211393245,0.20474520697663828,0.21550463188688446,0.5371469855308533,0.4071970026265322,0.26574350786120143,0.11389601892395189,0.016694584121916066,4.034067107364535,,0.016694584121916066
35.0,0.6437860820187321,1.1709553108945732,9.3696,74.7776,0.4559241291901578,0.3520503312689368,0.6887431596517871,0.572801266909396,2.2051006297144466,0.28268388808085204,0.21986454275951264,0.3102309421029608,0.10960025180988353,0.23808706845459734,0.5366193503811445,0.1715147032317428,1.5058884836551027,0.2047480443878479,0.20997013553870894,0.5345367789268494,0.40678249496393437,0.26551228804414695,0.11389601892395189,0.01854210326354019,1.476780884899199,0.01854210326354019,
36.0,0.638874135721836,0.941017139918723,9.61792,76.75904,0.5412350858791136,0.3405992973668558,0.7040316417725084,0.5550198338918805,2.3515910913620437,0.2977009228465087,0.21100101957432663,0.3270780966427777,0.10960025180988353,0.2531482104734602,0.5419345200730739,0.1744498907234927,1.5316592482479348,0.20436103177841244,0.21704297159504735,0.537756085395813,0.409821088146123,0.2679230670961078,0.11389601892395189,0.01479327772230645,3.661812418140471,,0.01479327772230645
37.0,0.6179547287951678,0.9241748901316038,9.86624,78.74048,0.5412350858791136,0.33816302404626103,0.7174747357889638,0.5736900485327382,2.5644270603446633,0.3045466324539861,0.20774395079106817,0.338412506158826,0.10960025180988353,0.27180074532974147,0.5279482314032562,0.1656376352139423,1.4542881900423419,0.20421481985044188,0.2052748063445223,0.5093364119529724,0.4109761185966204,0.26910405779946106,0.11389601892395189,0.015079767817399305,3.847529274877161,,0.015079767817399305
38.0,0.6007913434146941,0.9168734583232805,10.11456,80.72192,0.5412350858791136,0.32217888157928487,0.7297936243054481,0.5577495953741785,2.7473482263917512,0.3200131291407487,0.19619029436818522,0.35295068180427497,0.10960025180988353,0.2903797764963306,0.530580704796285,0.16668201998624338,1.4634578237325098,0.20445289166440403,0.2051762062994337,0.514665424823761,0.4142876191611163,0.27174974643272354,0.11389601892395189,0.01286437139011703,3.3951209811493754,,0.01286437139011703
39.0,0.5844119992029728,1.1124334885202585,10.36288,82.70336,0.5412350858791136,0.34420790933633943,0.7397355782101277,0.5843745561076816,2.8540006794891517,0.3198536001603105,0.21184228800971575,0.3555058650479913,0.10960025180988353,0.3003891475599926,0.544835840370773,0.1722455363424079,1.512305153153912,0.2044878754976475,0.21255411255411255,0.5491735339164734,0.4189834092951389,0.2753333334537913,0.11389601892395189,0.013232428801614245,3.6044196346774697,,0.013232428801614245
40.0,0.6489496796512318,1.2458001273018684,10.82016,86.35392,0.9971592150692714,0.33866727769757105,0.6863139479804715,0.5543216096855839,2.196796304388345,0.2817040933285631,0.2110659005680709,0.30733107954002825,0.10960025180988353,0.23761583376300638,0.5359794663862684,0.16433195404940498,1.4428243901933837,0.2049934296977661,0.2068539379248063,0.5128615498542786,0.4148539162808884,0.2722006754002741,0.11389601892395189,0.015374157798448898,5.74306807667017,0.01348224318356327,0.015987998635447326
41.0,0.6410558587126014,1.1439074129205942,11.06848,88.33536,0.5412350858791136,0.3310993379804514,0.7017267952654398,0.5556359617204308,2.378906968492365,0.2920697935364432,0.20574686826437616,0.32154818839457294,0.10960025180988353,0.2549577560041746,0.5257421005342603,0.15856426971569323,1.3921844785599244,0.20468735861008053,0.2064119051993386,0.5102667212486267,0.4189922900857224,0.2757402091864803,0.11389601892395189,0.012662133783343466,3.663904489018023,,0.012662133783343466
42.0,0.6240949093695007,1.3338836325449765,11.3168,90.3168,0.5412350858791136,0.3362818058046929,0.7179806659318899,0.5556379821058861,2.6120840606222737,0.3019805275951396,0.20610976681090207,0.3334851030181095,0.10960025180988353,0.27647102410350316,0.5265723095142565,0.15615726297708188,1.3710511083038621,0.20473153299859773,0.20647310804378866,0.5156992673873901,0.41880427052764835,0.2756200642503182,0.11389601892395189,0.012602405379517137,3.7232290231622756,,0.012602405379517137
43.0,0.6042443126262744,0.9996028128996105,11.56512,92.29824,0.5412350858791136,0.33059147900182356,0.7285778164871011,0.5650651950805413,2.748731070670206,0.3141273113767215,0.2019836490733532,0.35172086163266836,0.10960025180988353,0.29009440758453475,0.5302789532291472,0.15545567212210454,1.3648911840009257,0.20466672696029664,0.20744454429361966,0.5171467065811157,0.41915478136952367,0.27593832283212444,0.11389601892395189,0.014211137709911515,4.307109971065074,,0.014211137709911515
44.0,0.584750837568862,1.5191762887688163,11.81344,94.27968,0.5412350858791136,0.3357055339815103,0.7390027318838537,0.5850886885160014,2.8707189526606154,0.31762228751828103,0.20627003416263198,0.360731146214492,0.10960025180988353,0.3017297631366564,0.5342646340035226,0.1553381635219791,1.3638594657614682,0.20460404323639816,0.20801870706873873,0.5188556909561157,0.42008911280274674,0.27668142006916197,0.11389601892395189,0.012636468270332026,3.9664726657792926,,0.012636468270332026
45.0,0.6469896744682007,1.4170231791227585,12.0224,95.9488,0.4559241291901578,0.3413363594658553,0.6889481462103654,0.5468314819209111,2.2577290743704146,0.28637999390042906,0.21196424882610002,0.3108393560477904,0.10960025180988353,0.24355884031932262,0.5403365481849502,0.16185143019559534,1.4210455442140006,0.2045968690616234,0.2073451415991194,0.5200099349021912,0.419799712417146,0.2763323647342665,0.11389601892395189,0.023864689561353437,2.2782325949519873,0.023864689561353437,
46.0,0.6393733165547,1.3628483811453762,12.27072,97.93024,0.5412350858791136,0.3110620869371687,0.7052566224552462,0.5473817543747819,2.4044722257275613,0.299085530457581,0.19260820105595683,0.32461468206871463,0.10960025180988353,0.25783400028691267,0.5387899412028068,0.1531941865403702,1.3450354804996092,0.20475435816164816,0.20731161402636158,0.5150467753410339,0.41472210760019146,0.272308907121142,0.11389601892395189,0.015049036771958466,4.797204807400703,,0.015049036771958466
47.0,0.6155090739065809,1.2531452531063143,12.51904,99.91168,0.5412350858791136,0.33140553829210634,0.7199136858626283,0.5487531778438685,2.6158316079968897,0.3060029387229146,0.20478448271369068,0.3346804815500313,0.10960025180988353,0.27669195166557875,0.5765747968155917,0.183154222037539,1.6080827386937084,0.20539900760231256,0.2281124497991968,0.5358425974845886,0.40982832343122727,0.26767803382079214,0.11389601892395189,0.01030664336072467,3.375135012436658,,0.01030664336072467
48.0,0.5933479615623914,1.471629828810428,12.76736,101.89312,0.5412350858791136,0.3215017943651388,0.7344796496538062,0.5622269680299659,2.776011329800446,0.317994247852564,0.19753877007781406,0.3506822678039101,0.10960025180988353,0.2925293822895877,0.5668676954974927,0.17941724693940883,1.5752723285192727,0.20526818616077522,0.22390891840607208,0.5382074117660522,0.41058852377808547,0.2683712478989331,0.11389601892395189,0.012650681826940091,4.248731696978211,,0.012650681826940091
49.0,0.5730111045469611,1.724560848172065,13.01568,103.87456,0.5412350858791136,0.33106130502372644,0.742397639651096,0.5764268918085443,2.9588968275570466,0.3210557651286673,0.20220812195673812,0.3595002088026819,0.10960025180988353,0.3109185982412531,0.57748498345154,0.18277678655262358,1.6047688784861147,0.20523798679116376,0.227889757301522,0.5364358425140381,0.4103367226227846,0.26810044367585806,0.11389601892395189,0.015680826243138032,5.3880940929520875,,0.015680826243138032
50.0,0.6442532727327119,1.584803674926982,13.47296,107.52512,0.9971592150692714,0.32866316031144854,0.6892702362139976,0.5626836117198717,2.2394899911447173,0.2857079690137075,0.206403072474183,0.3153097994221059,0.10960025180988353,0.241829828170627,0.5636990718776875,0.1814226035241499,1.5928792352723529,0.20557571303908512,0.22847682119205298,0.5415768027305603,0.41032466567920406,0.26811123041614876,0.11389601892395189,0.01949791990662039,8.896282561821863,0.014797455839624036,0.020926388142916554
51.0,0.639979968248374,1.4747972552622308,13.72128,109.50656,0.5412350858791136,0.3454681782199959,0.710232241415345,0.5830148910571841,2.4185242794014905,0.29322298247231166,0.21407313124357333,0.32817494408625086,0.10960025180988353,0.2603610229167217,0.576565246682816,0.18699761003371873,1.641827447529809,0.20552526687130618,0.2313467855466917,0.5407341718673706,0.410548170815597,0.26812029972427315,0.11389601892395189,0.01230860516384365,4.472669675480574,,0.01230860516384365
52.0,0.6095524322770645,1.0504682320697514,13.9696,111.488,0.5412350858791136,0.33643194581926494,0.7246385719537013,0.5822728402741421,2.6322223099583764,0.31061568525898636,0.20675382963213892,0.3377407887193831,0.10960025180988353,0.2795452551731944,0.6118302476825053,0.2029600936903463,1.781977066519439,0.20713388829465657,0.2596978358513679,0.5312723517417908,0.40687306460265554,0.26466987908046213,0.11389601892395189,0.011082878534210036,4.023563360795379,,0.011082878534210036
53.0,0.5962065294702154,1.2678016049862721,14.21792,113.46944,0.5412350858791136,0.33643971004752066,0.7344128804207615,0.5872482241006779,2.8226192047419,0.31101740635275604,0.20643759728342648,0.3527514858096844,0.10960025180988353,0.297186597113059,0.6098953857623659,0.20000859957522477,1.7560631307822099,0.20743091859596713,0.2522843770893693,0.5331167578697205,0.40613698537567244,0.26428639711399293,0.11389601892395189,0.00990559651918048,3.7301146232057363,,0.00990559651918048
54.0,0.5737208515525809,1.3379692885203873,14.46624,115.45088,0.5412350858791136,0.3152744410857901,0.7452216792235377,0.5851845497506424,3.0028374956703088,0.3211890167043718,0.1946431243079827,0.36324998188693974,0.10960025180988353,0.31478684160475473,0.5864596987659723,0.18849221728741428,1.6549500067537048,0.20584999083073538,0.2369146005509642,0.5363965630531311,0.4082967832461776,0.2663758140688751,0.11389601892395189,0.014868123816921224,5.734205957502127,,0.014868123816921224
55.0,0.6442638877726103,1.8243526923936364,14.6752,117.12,0.4559241291901578,0.3347368405037846,0.6925606282802882,0.5670490933057456,2.288077269864376,0.2932066294442708,0.20869128180553323,0.31518552493125734,0.10960025180988353,0.2465049004567242,0.5925568749937566,0.19090950471553098,1.6761736408276116,0.20673009979113482,0.2419321257547366,0.5337538719177246,0.4074429859422199,0.26558718623856414,0.11389601892395189,0.01517589434582721,1.8335403921082616,0.01517589434582721,
56.0,0.644554596854242,1.8852466228325568,14.92352,119.10144,0.5412350858791136,0.3453579022762502,0.7092996222585611,0.564840644956348,2.4366726082012007,0.300782287839681,0.21320771414135384,0.3318571099483172,0.10960025180988353,0.2617260854477852,0.620865125068589,0.20409455486102113,1.7919375654147718,0.20918197787589612,0.25768667642752563,0.5283993482589722,0.40410982826598557,0.2626705983324396,0.11389601892395189,0.010741056731307017,4.235123210120946,,0.010741056731307017
57.0,0.615142751010951,1.2062414083487223,15.17184,121.08288,0.5412350858791136,0.34971738702516153,0.7202768990403358,0.5824494132089059,2.657726373166034,0.30549206660941386,0.21475789356084626,0.3390078149631488,0.10960025180988353,0.28136108533901666,0.6236002655263198,0.20573892781855208,1.8063750582531202,0.20810607485424112,0.2589519650655022,0.5311336517333984,0.40538049403275617,0.26361267050163,0.11389601892395189,0.010274056119677747,4.217520831152797,,0.010274056119677747
58.0,0.5971472004968529,1.2976251925370572,15.42016,123.06432,0.5412350858791136,0.3145157349756042,0.7342449901916125,0.5842693084116285,2.817409619180323,0.3202844404114943,0.1929809021382349,0.35448987512465385,0.10960025180988353,0.2972372772562379,0.5884722166934916,0.19135815159243091,1.680112732651352,0.2066284021477504,0.2423043095866315,0.536281943321228,0.4081918093106294,0.26619234422593396,0.11389601892395189,0.011438787606085127,4.783455158118159,,0.011438787606085127
59.0,0.5736947943982917,1.5083562406702633,15.66848,125.04576,0.5412350858791136,0.32748891784769074,0.7444814148254046,0.5835880329258456,2.9907316837222995,0.32262047184203746,0.2001358089406305,0.3622615268997532,0.10960025180988353,0.3139191348366573,0.5661377064391085,0.1774635091150778,1.5581186312892092,0.2054320087495443,0.21697704634040713,0.536740243434906,0.40955282641174734,0.2676443417207668,0.11389601892395189,0.009877216842674641,4.248841863125563,,0.009877216842674641
