round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_prevalence,fed_auroc,fed_f1_best_threshold,fed_ece,fed_auprc_lift,fed_f1,fed_f1_best,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6406263638245646,0.4454323776257148,40.27056,40.27056,1.0,0.233964099756044,0.1097261567516525,0.6886321153473983,0.5505218771425553,0.34596671437200305,2.143788757680309,0.28335384785060663,0.30759056529323414,0.2156325266717742,0.6706356608533758,0.2231944867394772,1.9596337856945083,0.2789975604346862,0.28132832080200504,0.4875320792198181,0.34269433428269336,0.21790432206015375,0.11389601892395189,0.007842550191901575,1.528431843146791,0.006032232932094376,0.009444987587133585,0.005440114689621226
12.0,0.6452083300008137,0.47385492451478034,43.93152,43.93152,1.0,0.23659935863901402,0.1097261567516525,0.6897659803934585,0.5729613292281042,0.34753345290294485,2.1736606536797884,0.2853205641691316,0.3112163987670947,0.21668818774015902,0.6702059048784689,0.22257165781494417,1.9541653862682835,0.2792656587473002,0.2827575226874702,0.5722428560256958,0.34418745644229715,0.21918679681266304,0.11389601892395189,0.00695659492891449,1.4397112742062745,0.005621206516415477,0.008163530273078213,0.004334970363950904
13.0,0.6427195308672785,0.48599360228345,47.59248,47.59248,1.0,0.23973872520319234,0.1097261567516525,0.6911310824367758,0.5723189818003586,0.35047047170389745,2.2006599989466142,0.28329161650844403,0.3131426175784999,0.21879528844516194,0.6699213711591211,0.22294507470277475,1.957443963442082,0.2784561709550807,0.28388928317955997,0.5553274154663086,0.3468934435166209,0.22131267446029085,0.11389601892395189,0.006605184839473236,1.447813508748368,0.005450109968061503,0.0076715613442816175,0.003981972250688134
14.0,0.6425669913067745,0.5621586112910385,51.25344,51.25344,1.0,0.2432834937632621,0.1097261567516525,0.6927180573627535,0.545971447426379,0.31633788247621775,2.2317160729285006,0.2902960898638918,0.31624158073378295,0.19701268026046395,0.6707839828235153,0.22249704079020266,1.953510253407219,0.2816027788115618,0.28461538461538466,0.551845371723175,0.31259725380285236,0.19999393544797964,0.11389601892395189,0.006724585313628519,1.5562712739829294,0.0051009468109277705,0.008249948587179477,0.004224958092011561
15.0,0.6415501420481462,0.6140118210681715,54.9144,54.9144,1.0,0.245494316072274,0.1097261567516525,0.6952755353086522,0.5582028666813117,0.34493140315471066,2.2493458178996972,0.2911368998197484,0.3160875238480728,0.2140068933452704,0.670102171110369,0.22306377454689166,1.9584861407300884,0.28170633551799473,0.28428549780269735,0.5474873185157776,0.34126605536074167,0.21679748507833937,0.11389601892395189,0.006010178688266947,1.4702189999079565,0.004693767023280566,0.007266235862593756,0.003963167387305945
16.0,0.6392391619486805,0.5493913752409136,58.57536,58.57536,1.0,0.24783958824126903,0.1097261567516525,0.6948159208213253,0.5723150853507354,0.34541946160303627,2.270913560734761,0.28491076846010693,0.3181930773375113,0.2155982926471475,0.6707120870144849,0.22293692462888615,1.9573724062975426,0.2781938797346458,0.28348271446863,0.5347924828529358,0.3417050542307162,0.21850209114556832,0.11389601892395189,0.006105923415364065,1.570185605512961,0.004454319227966716,0.007709396905750934,0.003630876957617278
17.0,0.64093276797363,0.6972777944671265,62.23632,62.23632,1.0,0.251791376124827,0.1097261567516525,0.6989674029574668,0.5410278450121923,0.3372774672542948,2.3048623445435394,0.2963041794981335,0.32082474128680827,0.2079343021863166,0.6709060889889653,0.22338045233921175,1.9612665521554564,0.2826271700861964,0.2852178948892428,0.534142792224884,0.3331413081876614,0.2109885867208095,0.11389601892395189,0.005849091331033932,1.58536387033746,0.0042528381608669934,0.007408896978343396,0.004108551411378297
18.0,0.6391906257846329,0.6975143869782464,65.89728,65.89728,1.0,0.25320537527987436,0.1097261567516525,0.7007549997428916,0.5638589464890195,0.3452950160301984,2.316298059767998,0.2913078980094904,0.32299920531812265,0.21405663628728816,0.6713684107911431,0.22359864683354633,1.9631822863171595,0.2823529411764706,0.286025521319639,0.5582065582275391,0.3414675255960742,0.21731435709546906,0.11389601892395189,0.005962773471029039,1.7025899908858264,0.00394897346977499,0.00795347245237957,0.003674460233415813
19.0,0.6385738745749027,0.7039188036431403,69.55824,69.55824,1.0,0.2561082786525713,0.1097261567516525,0.7000774672956389,0.5658885663922267,0.3277590857689152,2.3429182859638185,0.29114030871059327,0.3228723219001821,0.2028861209590985,0.6689796477509449,0.22057139029389272,1.9366031611795644,0.28162686214235044,0.2858329871208974,0.5264070630073547,0.3238836388099961,0.20656313903686147,0.11389601892395189,0.005734343992397261,1.7255717233219912,0.0037950672121396033,0.007672781075230551,0.003400646433905071
20.0,0.6449340124999586,0.8769231047349892,73.2192,73.2192,1.0,0.2566354784208511,0.1097261567516525,0.7013187315419611,0.5686848155649947,0.34300038961680157,2.348943733238226,0.2905425498102472,0.32489200470659524,0.213469210524167,0.6677351437205881,0.2190595075546973,1.9233289242617235,0.278804815133276,0.2880375293197811,0.5659682750701904,0.33952984738208325,0.21746133049411714,0.11389601892395189,0.0055141374357816405,1.7454598267122492,0.003828832813139839,0.007211806060021166,0.0030999256481665403
21.0,0.641747822280957,0.8620526425764579,76.88016,76.88016,1.0,0.26179549109219136,0.1097261567516525,0.7037014552461535,0.5812940219737914,0.3512448210556495,2.39813136311879,0.296060794333184,0.32937078521353597,0.21710244401417111,0.669416745155121,0.2237489614553537,1.9645020393974468,0.2836438923395445,0.28873145301430286,0.5259658098220825,0.3472953338502811,0.22086562619976258,0.11389601892395189,0.005499732841371046,1.8252765010438452,0.0035567372419413705,0.007472017510874106,0.00443309753593246
22.0,0.6425668254856111,0.8237509977013376,80.54112,80.54112,1.0,0.2641429683119111,0.1097261567516525,0.7046145290794938,0.5718655629131002,0.3383821775328261,2.4152891829211094,0.3013305313655706,0.33283633356163417,0.20872902869286108,0.6692599523050557,0.22434843402847396,1.9697653715032033,0.2841372690184785,0.28775367389783063,0.5310612916946411,0.3343098725463785,0.21276972999911162,0.11389601892395189,0.004939265948923187,1.7123589440780052,0.003059020516109945,0.006855811831048535,0.00517673041867531
23.0,0.6401264294607786,0.8372801078769218,84.20208,84.20208,1.0,0.26732476783803266,0.1097261567516525,0.7063144961871467,0.5763444738959155,0.35281834313701665,2.4377168516677323,0.2890953883541074,0.3326306505567657,0.2189539480143345,0.6687593672245166,0.22244358433011518,1.9530409089947232,0.28060580563735804,0.2884245257080011,0.5488921999931335,0.34918281921497313,0.22313023044353206,0.11389601892395189,0.004579188547118929,1.6610695343024418,0.002902062165623363,0.006300177047417059,0.004259706806367118
24.0,0.6384172301556682,0.8474028581850928,87.86304,87.86304,1.0,0.26907404834645243,0.1097261567516525,0.7072395229554264,0.5668569813106358,0.33301521725295974,2.4567859995289747,0.29794180653641833,0.3308214653892132,0.20617601972351768,0.668509319398556,0.22281603291867189,1.9563109845608004,0.28344246959775493,0.28913625475553045,0.5364376902580261,0.32922720834730973,0.2109954127356663,0.11389601892395189,0.0046596467856159325,1.761437000324804,0.0027727127297956385,0.006599022047409304,0.006808473190389642
25.0,0.644610530232637,1.0834887147350387,91.524,91.524,1.0,0.2722465037539267,0.1097261567516525,0.709044270571547,0.5864033050288712,0.346084449648931,2.492019315064656,0.2936111159834848,0.33298292449125033,0.21422984372256754,0.6661691227365997,0.22149819251248495,1.9447404273223876,0.2781575703238821,0.2891310929458068,0.5582098960876465,0.3422173259039122,0.21900054300520355,0.11389601892395189,0.004442079436560512,1.7503454894158494,0.002759243142623381,0.006187620389723361,0.00441243155131584
26.0,0.6431298803656839,0.938019004271025,95.18496,95.18496,1.0,0.2757943246616158,0.1097261567516525,0.7107552509817995,0.5543770229625071,0.3189156148125684,2.523895001259173,0.3041684301536546,0.3353754929019062,0.19676526700411984,0.6662127195319516,0.2229210383111661,1.957232925410764,0.2828649138712602,0.28787878787878785,0.5439615845680237,0.3150889304950698,0.20216777011993353,0.11389601892395189,0.004241681484001048,1.741357949367739,0.0024957516797934954,0.006060443193076675,0.005983479072648701
27.0,0.6430901263322641,1.1610412346584194,98.84592,98.84592,1.0,0.27612313805467653,0.1097261567516525,0.7107175497285507,0.565692782812911,0.336312581468309,2.522366401984532,0.30026936135993193,0.33321033449568094,0.2079185506094644,0.6660995109277865,0.22332292322857816,1.9607614501231194,0.28162686214235044,0.2875212093166744,0.5572710037231445,0.3317001602799976,0.2127795687662376,0.11389601892395189,0.004143891889790208,1.7683255838983314,0.002374532187579253,0.006003683535408251,0.004328392591248622
28.0,0.6402288984454529,1.0525046844202304,102.50688,102.50688,1.0,0.27993608602570347,0.1097261567516525,0.7129541955263442,0.5685350722924395,0.3187610780475732,2.5563531658211622,0.30281262393785835,0.3373336625492526,0.19870428331389609,0.6660496143076601,0.22348923671763937,1.9622216722681292,0.2861292665214234,0.28925724408452486,0.510872483253479,0.3146352675020664,0.2047176875654723,0.11389601892395189,0.00387981578176173,1.7212040187387174,0.0022709137372188925,0.005580290506555196,0.004741251817505848
29.0,0.644006843291155,1.3834592981727567,106.16784,106.16784,1.0,0.2805858202678822,0.1097261567516525,0.7143398837827722,0.5711224972413778,0.31229517006453505,2.5590897061389932,0.30662767669473157,0.3372947550690462,0.19388793985063504,0.6643677493346406,0.21959450729848726,1.9280261889145573,0.2870221452431028,0.2897807411206565,0.5082309246063232,0.3078338690200651,0.19997315000569235,0.11389601892395189,0.003743501303816738,1.7232185004140774,0.0021907539518326515,0.005385509953639505,0.005418764733287996
30.0,0.645176250474602,1.4531628840635142,109.8288,109.8288,1.0,0.2803161131419829,0.1097261567516525,0.7127333349682676,0.5678935287337954,0.32790655149282494,2.5512505765377314,0.2999132181346594,0.3383871193914809,0.2024440236489223,0.6616716753201829,0.2191833507191584,1.9244162595841618,0.28245363766048504,0.29094321914594085,0.5574963092803955,0.32363320446375726,0.20831749526926374,0.11389601892395189,0.003869426393883244,1.845602923012848,0.002157751966557789,0.005691811078515198,0.0035356536342162847
31.0,0.6506204670571848,1.7450419946138034,113.48976,113.48976,1.0,0.2834491839637417,0.1097261567516525,0.713120521740098,0.5738075053575545,0.33304283289390296,2.5813537619610303,0.30025931643134,0.34094953122079763,0.20650184691404766,0.6632156469174606,0.22110677552379587,1.941303810376624,0.27892909152010753,0.2900526805082119,0.566243588924408,0.32839056014457985,0.21210909619647966,0.11389601892395189,0.0035596168351440683,1.7572106369025278,0.001933364392627054,0.005297396650206721,0.0036886601683381623
32.0,0.6462094144955748,1.5793335964972317,117.15072,117.15072,1.0,0.28446348751665373,0.1097261567516525,0.7174646480611313,0.5752111106304242,0.32639779164345906,2.588758876856633,0.3030859931270194,0.3396978969909011,0.2016092367968023,0.6608152254365941,0.22018739530636305,1.9332317089448199,0.2815186246418338,0.28859857482185275,0.5485238432884216,0.3216803197724022,0.20795435874194879,0.11389601892395189,0.0035357581843917588,1.808105936352149,0.0019234512687153914,0.005261115523180916,0.0030900948134478237
33.0,0.640294545165762,1.5465376472354908,120.81168,120.81168,1.0,0.29037554364846135,0.1097261567516525,0.718976683283729,0.5547954644089718,0.32163166641601415,2.6438249290756275,0.3041460263677305,0.34194971218437137,0.19932984201019058,0.6629172460539379,0.21944923714927914,1.926750725991616,0.28012333965844405,0.2902887924584767,0.552919864654541,0.31689968038878435,0.2058666766227234,0.11389601892395189,0.0032722731616910763,1.7310846532946016,0.001790155056325464,0.004858893308850356,0.004301888075163088
34.0,0.6515657738115328,1.9326029586844402,124.47264,124.47264,1.0,0.29157425802686804,0.1097261567516525,0.7200582249517831,0.5651967258921652,0.3203371410791675,2.654729409303436,0.3077831210652508,0.34741814853615904,0.1979192402012474,0.662151779695479,0.2203162588045307,1.9343631224866198,0.28268292682926827,0.2904905453548917,0.5276839137077332,0.31602053008111547,0.20488406275867216,0.11389601892395189,0.0030709529278596884,1.6764288552949438,0.001729051181868544,0.004509926670885,0.004341727847099575
35.0,0.6450778713041314,1.4299411838330391,128.1336,128.1336,1.0,0.2925051609293717,0.1097261567516525,0.7195843349066352,0.5687216777001531,0.33668179063418746,2.656692402661685,0.3003887230976568,0.3427019278461219,0.20851811265439493,0.6602081833569273,0.21945706979591983,1.9268194961445564,0.282163251595566,0.2879059898808552,0.5748140215873718,0.33217737658482543,0.21520561767659543,0.11389601892395189,0.002956175638206825,1.663837774127387,0.001614074482557807,0.004399435062178962,0.004090252564952733
36.0,0.6454087786971955,1.6419439906769422,131.79456,131.79456,1.0,0.2968299818617628,0.1097261567516525,0.722947294055734,0.5997976741936734,0.33414117667701754,2.698181932626702,0.29941138367890613,0.34589915177669556,0.20692207302816218,0.6622770985205753,0.220709166275557,1.937812825775096,0.2825572217837411,0.29035532994923857,0.5559220314025879,0.32976765254696416,0.21409698216359488,0.11389601892395189,0.0027791134764600677,1.6162244486640702,0.0015205287292890622,0.004131288281361746,0.003446538675696503
37.0,0.6469731631270743,1.8156200761446963,135.45552,135.45552,1.0,0.29814153918463693,0.1097261567516525,0.7234826659004395,0.565323006906035,0.3176103769201627,2.7132658053659546,0.3071799198318741,0.3505073744701535,0.19665529999635015,0.660618236692599,0.22014988204068753,1.9329023447929388,0.27812650893288265,0.2862571247625079,0.5586910247802734,0.31357768302614225,0.20438988426830224,0.11389601892395189,0.002807730193225019,1.6832736085598299,0.0015029510305064905,0.004211438385835899,0.003733111155531559
38.0,0.6533098917306738,2.1085051768834595,139.11648,139.11648,1.0,0.2990439079364341,0.1097261567516525,0.72369709389369,0.5483920490081332,0.31681822119187164,2.718504912110509,0.3106884448595281,0.3486364689383942,0.1954520002891459,0.6612695406885603,0.2203606949343178,1.9347532689571192,0.28415028614083104,0.28833028133843847,0.5588315725326538,0.31322508335853083,0.20314125439590994,0.11389601892395189,0.0028884362729336165,1.7855830616863386,0.001533002676642119,0.004345240392023785,0.003781579062499764
39.0,0.6589339093479523,2.3681367109886655,142.77744,142.77744,1.0,0.3005684628844657,0.1097261567516525,0.7252570529495528,0.5634323528166044,0.33657431809271876,2.731935522119903,0.30061046815423437,0.34849572489432795,0.20815473303200366,0.6614739210596315,0.21978694345191604,1.9297157664366416,0.2769508344609833,0.2888961677038978,0.5759103894233704,0.3327251162426478,0.2158437340398696,0.11389601892395189,0.0028356543029837682,1.8030080048847594,0.0014240961137313712,0.004352238379801191,0.0042088514598927155
40.0,0.6527751337354767,2.4766617249905303,146.4384,146.4384,1.0,0.3050407973854132,0.1097261567516525,0.7271311933345899,0.5674640025419373,0.3252684964540977,2.7711513142964157,0.3039349832099485,0.35045475383252406,0.20125559625681258,0.6595461119313712,0.21931687812461265,1.9255886219434064,0.27967209219436856,0.2860366713681241,0.5376765131950378,0.32157773635839,0.2097212624838272,0.11389601892395189,0.0026790761083184214,1.7558646413108363,0.0013514226060127466,0.004099578484676106,0.004236121202264666
41.0,0.6530728996442561,2.411837248460263,150.09936,150.09936,1.0,0.3056246918824176,0.1097261567516525,0.7266051130186901,0.5549506665664459,0.3306181407893128,2.7707383378292225,0.3036686341377418,0.35205954006957363,0.20444957376797326,0.6600521058256111,0.21897115585739343,1.922553201825254,0.27644857693616054,0.28583050847457625,0.5372326374053955,0.32711623037422877,0.21283820316897745,0.11389601892395189,0.0030480517978576883,2.05671404372697,0.001363136033413322,0.004853972346501918,0.0032678355574131657
42.0,0.6544319286112982,2.721741651601822,153.76032,153.76032,1.0,0.3081166650382308,0.1097261567516525,0.7265680105591332,0.5667543367503535,0.32954373825615324,2.7979427298749986,0.3034799379666197,0.3544612480633153,0.20352055815914533,0.6561081770771815,0.21783304791302693,1.9125606844825151,0.27620783956244305,0.28490476940028336,0.566161572933197,0.32612817211308337,0.21233944629869053,0.11389601892395189,0.0028581587767243033,1.98264075386669,0.0012631501208992563,0.004564681686269836,0.0035962239032226247
43.0,0.6482962527236595,2.547468291449941,157.42128,157.42128,1.0,0.3100682157973483,0.1097261567516525,0.7291617562884637,0.5638625256480344,0.32828464945380664,2.811579240947103,0.3083684824314316,0.35991313483158355,0.2027500400339322,0.6564815734643148,0.21738808405608814,1.9086539293461844,0.27618827872634977,0.28266331658291455,0.5176581740379333,0.32481033727657543,0.21186085917066175,0.11389601892395189,0.0025969667087028634,1.8501488542124207,0.0012337058615386374,0.00405722659888882,0.003168040016247243
44.0,0.6580789023738816,3.0664303425533594,161.08224,161.08224,1.0,0.3083739703055407,0.1097261567516525,0.7288659310378159,0.5838005505288815,0.33623312388015314,2.791962971707888,0.30564840237589874,0.3567744718289433,0.20859221859741023,0.656916913945247,0.21906831895911785,1.9234062878474205,0.27402452619843926,0.284562405509827,0.5843707323074341,0.3335598478260744,0.21827491252782846,0.11389601892395189,0.002551966696704651,1.863200041854725,0.0012239390056903374,0.0039702388693556535,0.004520829485858587
45.0,0.6591752913459128,3.0268484840931498,164.7432,164.7432,1.0,0.31264278350924957,0.1097261567516525,0.7274505119900905,0.5726103533400579,0.3296972436500002,2.8307609765948456,0.3031311902926443,0.3568714349484568,0.20423149711996905,0.6541421423189149,0.21576761513586645,1.8944263124765932,0.2757077319010854,0.2824572514249525,0.569021463394165,0.32663890255308037,0.21402277816328233,0.11389601892395189,0.0024636143009581063,1.8463445719744414,0.0012153042974163003,0.0037939778458098974,0.0037784169759714614
46.0,0.6646459336879464,3.3830487952741217,168.40416,168.40416,1.0,0.31309904392508353,0.1097261567516525,0.7296258404841481,0.5527519702780048,0.30898892887274054,2.839512328287316,0.3076057999627788,0.3586798927394008,0.19143259421969405,0.6574317050051581,0.21875342790994456,1.9206415639163448,0.28056256761630005,0.2832034018426648,0.5326378345489502,0.30587808484313755,0.2008979702540555,0.11389601892395189,0.0023560043615121675,1.8081617272109725,0.0011408178429477677,0.0036538432243349416,0.002990950932160792
47.0,0.657385152584235,8.147675084644703,172.06512,172.06512,1.0,0.3152945356797646,0.1097261567516525,0.7305221411636128,0.5544458444196547,0.31172072355618374,2.855954075781358,0.3134415428461526,0.35760589228256817,0.19324244938293939,0.6576879271613757,0.22137160788154114,1.9436290220938315,0.27983539094650206,0.28082782408738144,0.5360493063926697,0.3084980364575906,0.20320238334352494,0.11389601892395189,0.0021347992728860746,1.678053814011946,0.0010778797207393876,0.0032617334705622265,0.003397817417922516
48.0,0.6548033884954471,2.7408999861045955,175.72608,175.72608,1.0,0.32077438492277954,0.1097261567516525,0.7326328393342489,0.5489599431230844,0.313776785335008,2.906098406509711,0.3125759920548177,0.3663433294589498,0.19318140426931635,0.6544028822777597,0.21683478539819503,1.9037960013595834,0.27567957661775316,0.27863487611033194,0.5469700694084167,0.3109490432099481,0.20331053329166326,0.11389601892395189,0.00215074303922711,1.7307875996375515,0.0010811331733432137,0.0032912433921867094,0.003180599526393772
49.0,0.6666905436868306,4.205417704948361,179.38704,179.38704,1.0,0.3187790623765422,0.1097261567516525,0.7338709769427456,0.5592990631633373,0.31949291484352,2.8839090772358427,0.30968447468588717,0.3641478398645327,0.19703961333417108,0.6534870483885274,0.21659690138872564,1.9017073944730842,0.2733050847457627,0.28166595105195363,0.5367102026939392,0.31674400374889594,0.20774083277899105,0.11389601892395189,0.002232600153166449,1.8393279807060026,0.0010604538425284563,0.003477675300318329,0.003918791889381887
50.0,0.6674380815671124,3.829647140304189,183.048,183.048,1.0,0.3156964364825994,0.1097261567516525,0.7339392073115315,0.5738564789970604,0.31377704517672894,2.8681625003126214,0.31121815466023534,0.3643990131191311,0.19440742771338465,0.6519581737816954,0.2184184503807844,1.91770048193363,0.27249357326478146,0.2791559737667522,0.5380793809890747,0.31075752364422066,0.20548848918374277,0.11389601892395189,0.001922754735756807,1.6218335487501463,0.000943192027272635,0.0029633821956374625,0.0032362567108655095
51.0,0.6677959835399041,3.391677876228009,186.70896,186.70896,1.0,0.32110852845405014,0.1097261567516525,0.7342749294578856,0.5779991755216872,0.3228974532538345,2.9092872271533916,0.3051833068378186,0.36829763127569753,0.20113439648839782,0.6526508784189539,0.2176415314104959,1.9108791814384192,0.27117913343392974,0.2789244975556762,0.5436760783195496,0.3199445718257345,0.21204585239163462,0.11389601892395189,0.002008440465270434,1.730272587528816,0.0009586597913882906,0.0031206877327605905,0.003800006232492693
52.0,0.6624766149482378,3.482904592024164,190.36992,190.36992,1.0,0.3210361912387479,0.1097261567516525,0.73562289113926,0.5803261134300942,0.32188361445126673,2.9049923108649947,0.3130626775383978,0.3669995513783097,0.2009822096269537,0.6524039679559287,0.21771650975934548,1.9115374867027994,0.2728774364056822,0.2824494579548784,0.5578398108482361,0.3187570273621974,0.21245283102531806,0.11389601892395189,0.0020933835423704843,1.844640043354957,0.000919366020599603,0.003330438364332492,0.005909114531236327
53.0,0.6735225763372786,4.363036871281472,194.03088,194.03088,1.0,0.3225423414518708,0.1097261567516525,0.7340635129973178,0.5704423297181381,0.3254960976480608,2.9220766013687527,0.30943423132201525,0.36357312963564054,0.2019588677169821,0.6520177334796632,0.21683826439167944,1.9038265467071491,0.2718732314657612,0.2838910505836576,0.5661178231239319,0.32197086007970455,0.2127254204167004,0.11389601892395189,0.002041922629269517,1.8410613514824945,0.0009382822811454979,0.0032082287102389224,0.004612040413870071
54.0,0.6709535227952645,4.124752450739447,197.69184,197.69184,1.0,0.3220528368091569,0.1097261567516525,0.7352451003719109,0.5864105666175292,0.32246997824072665,2.9155797404967077,0.3097786129620332,0.37097503001161186,0.20091767036971392,0.6512860753441976,0.21618223686673924,1.8980666656231735,0.2735023558447386,0.27607680332122475,0.5292514562606812,0.319679730682535,0.21240763296837856,0.11389601892395189,0.0018129978644025998,1.6692208536796898,0.0008899924892325474,0.0027872553277690265,0.004425680910988108
55.0,0.6667967667680548,5.652926973544187,201.3528,201.3528,1.0,0.32569873848583497,0.1097261567516525,0.734704234670199,0.5673521266705517,0.3141584043238581,2.945720711899282,0.31730471486029255,0.3713085600028466,0.19457076450014227,0.6518777443454807,0.21669221407331973,1.902544233947322,0.2726609963547995,0.28177113283496263,0.5360414981842041,0.31098571790381974,0.2058442897730895,0.11389601892395189,0.0018480652685769706,1.7380053945216787,0.0008694181040766202,0.002879476589966016,0.004138863832462049
56.0,0.6835812324869303,4.7760469983554925,205.01376,205.01376,1.0,0.3234025234576342,0.1097261567516525,0.7336842767609866,0.5720170265971222,0.3238614066887485,2.92742011295681,0.3131922484908076,0.3714945878445999,0.20053796671825733,0.6519923835871443,0.2153865237339162,1.8910803535436063,0.27041406430719406,0.28103555832813476,0.5577425956726074,0.32145166959665017,0.21211900820139365,0.11389601892395189,0.001867009022692363,1.7906986346424674,0.000869210921938153,0.0029198972326241225,0.0038340439834341654
