round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auprc,fed_f1_best_threshold,fed_prevalence,fed_auprc_lift,fed_f1,fed_brier,fed_ece,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6517535796507729,0.3629733139307808,24.82176,24.82176,0.5412350858791136,0.30635758214421516,0.23991070866841013,0.5365521378274952,0.11417421953675731,2.13487503862397,0.28389907390643554,0.2219363048296108,0.3527294456019007,0.6762522510331269,0.6670273420928841,0.22324321985585244,1.9600616594414193,0.27976002526049887,0.2824438828601159,0.4980776607990265,0.377056562145773,0.24144443209380284,0.11389601892395189,0.0072491789598226036,0.706895540934056,,0.0072491789598226036
12.0,0.634435034757281,0.392352247320686,26.8032,26.8032,0.5412350858791136,0.3175123124092456,0.2539251198198804,0.5619693971900241,0.11417421953675731,2.263448858498,0.284623913788212,0.22396460287954487,0.3559102225553503,0.6875288745433514,0.6602473376463625,0.2213508388883711,1.9434466716186678,0.27647259107933264,0.2803710793697541,0.4962866008281708,0.37755173346051824,0.2420597754306489,0.11389601892395189,0.007396596346223815,0.748772555612959,,0.007396596346223815
13.0,0.6164583035295292,0.5015785957362167,28.78464,28.78464,0.5412350858791136,0.3259776285520439,0.266479318631904,0.5704293587364158,0.11417421953675731,2.3830938215330773,0.2926956744987263,0.20889564019522097,0.3329470791175871,0.6944346775751052,0.6606946503042563,0.2202218389658926,1.9335341221446398,0.27517098775250515,0.2801779819147409,0.49817413091659546,0.37972578646474436,0.2438994957664585,0.11389601892395189,0.009830237516798778,1.0403585291933268,,0.009830237516798778
14.0,0.6027873107379962,0.6460296130812475,30.76608,30.76608,0.5412350858791136,0.33417225421366187,0.2805586451369486,0.5614068028474863,0.11417421953675731,2.5137271824085454,0.3109998381181429,0.18946951166614184,0.3016848690150829,0.7033053913565658,0.6585164921631937,0.2091210928472973,1.8360702579686035,0.24093453394986614,0.28063766190634337,0.49483755230903625,0.3739503973431169,0.23987631144690327,0.11389601892395189,0.008564733731201583,0.9624755445402116,,0.008564733731201583
15.0,0.6462534862990608,0.643293859909152,32.4352,32.4352,0.4559241291901578,0.29527509253095063,0.22962335333054673,0.5470020418005648,0.11417421953675731,2.0349819892381382,0.2714185060306436,0.2212734027312255,0.3469734471596117,0.6661746248225601,0.6596578146013273,0.2069938987525171,1.8173936254148308,0.2318548387096774,0.27964141122035857,0.493361234664917,0.3742234700803902,0.2400972164783127,0.11389601892395189,0.011293013712403944,0.6132959271781147,0.011293013712403944,
16.0,0.6417814079423139,0.5666287904948284,34.41664,34.41664,0.5412350858791136,0.31113219360518285,0.24961891820138332,0.5654135370159977,0.11417421953675731,2.2161288450329173,0.28195129316751866,0.2126695550247979,0.3371728866605869,0.6806552337406058,0.6537937946374587,0.1987810434853369,1.7452852642554832,0.13930348258706468,0.27553371217938877,0.4916022717952728,0.3731883565944804,0.23951022214525608,0.11389601892395189,0.006620782198373835,0.769236626685597,,0.006620782198373835
17.0,0.6251459337917885,0.5443605505416022,36.39808,36.39808,0.5412350858791136,0.3229283393449704,0.2624456259394069,0.5680300027961126,0.11417421953675731,2.342429077274326,0.29366417275527096,0.20868417601438874,0.33117057298814684,0.691105235012139,0.6611304802138065,0.19978764451113837,1.754123158988868,0.1450980392156863,0.2773780975219824,0.49104249477386475,0.37017459605905173,0.23696426170631676,0.11389601892395189,0.006905683888741615,0.8294311775825918,,0.006905683888741615
18.0,0.6087125241948573,0.741571932623077,38.37952,38.37952,0.5412350858791136,0.3342793061914358,0.27737578463182566,0.5797242844460413,0.11417421953675731,2.4977872071458367,0.30353695994886587,0.2077973482401155,0.3316835776604018,0.7041375464990927,0.6631638176817659,0.2011719192344264,1.7662770054214838,0.14111440817672272,0.2791682231353505,0.4910435378551483,0.36889698756161704,0.23587174745554912,0.11389601892395189,0.007234627095577962,0.9040074687218294,,0.007234627095577962
19.0,0.5876259572234399,0.7072630800692284,40.36096,40.36096,0.5412350858791136,0.34312301649618,0.2912430626718183,0.5887856768464814,0.11417421953675731,2.6324532983449505,0.3107076146742863,0.20990634517124296,0.3342284148824865,0.7137858361948823,0.6480304463754649,0.17963456552389648,1.5771803722467075,0.028850233347475603,0.2710397229970184,0.4853997528553009,0.36982778364803626,0.2368894718923569,0.11389601892395189,0.007352185622951078,0.9590684303548187,,0.007352185622951078
20.0,0.6457709937878984,0.7879879882966601,44.01152,44.01152,0.9971592150692714,0.29401830161872944,0.2317767122070109,0.5548491533901936,0.11417421953675731,2.0479152066590998,0.2725057714935966,0.21637347529764492,0.33887969430682335,0.6666640657555809,0.6528821271662048,0.18443194927604525,1.6193011048014772,0.05038602194229988,0.2706078268109908,0.4906198978424072,0.37120913706108283,0.23787228420444395,0.11389601892395189,0.006662292779547217,1.2898732329485938,0.009623639989359176,0.005373745533476442
21.0,0.642713739393568,0.6975824157816004,45.99296,45.99296,0.5412350858791136,0.3118130196462652,0.25029684505494887,0.5739246915992113,0.11417421953675731,2.2278524593704123,0.2808897207607391,0.22294960477925105,0.3521709750061301,0.6832147269170691,0.634361031362134,0.16646759600157301,1.461575194412397,0.0026455026455026454,0.2622667588113338,0.4834866225719452,0.36927604967481426,0.23659858437093412,0.11389601892395189,0.005446690983127192,0.7475407705642283,,0.005446690983127192
22.0,0.6215677794363721,0.6692977979285584,47.9744,47.9744,0.5412350858791136,0.3260938713917272,0.270654831696835,0.5748650231975443,0.11417421953675731,2.4216364206223195,0.2928283965160576,0.2158856218710718,0.3438210725800246,0.697193251459102,0.6529489153483761,0.191031354150711,1.6772434713303035,0.055667607906413875,0.27251732101616627,0.49040737748146057,0.3714169303603151,0.2381965104689983,0.11389601892395189,0.006505335108587735,0.9170046866638586,,0.006505335108587735
23.0,0.6052540747651842,0.7922782825782609,49.95584,49.95584,0.5412350858791136,0.3393434296936265,0.2881987783344503,0.5606022529971805,0.11417421953675731,2.5930211048547855,0.3090449347790346,0.20801462645023988,0.33419546941675116,0.7116337802979126,0.6626644373485939,0.20224048184634055,1.775658919047698,0.08900722708254089,0.2792557281254805,0.4912087023258209,0.3676461974704768,0.2350120308455003,0.11389601892395189,0.007604142365046306,1.1110017446335405,,0.007604142365046306
24.0,0.586831249754624,0.8712787216397727,51.93728,51.93728,0.5412350858791136,0.34884818856890903,0.3035111630353384,0.5404277499296214,0.11417421953675731,2.7381277061119595,0.31982828779022776,0.19498609655004456,0.3156042353964991,0.722641698597155,0.6558027610701349,0.18947445739510632,1.6635740141331716,0.045714285714285714,0.27553730982854385,0.48902755975723267,0.3684504013490747,0.23576024311440247,0.11389601892395189,0.008248109730281967,1.2645968844881281,,0.008248109730281967
25.0,0.6479455626268658,0.9884455325816539,53.6064,53.6064,0.4559241291901578,0.30279838501245265,0.23831850694036405,0.5436354521042991,0.11417421953675731,2.1062980946708216,0.279408107616181,0.21067805382730526,0.33341871932114236,0.6729616384102405,0.655742523701773,0.18757509649568388,1.646897742939789,0.046247464503042596,0.275308223051691,0.4882756471633911,0.368929633012661,0.236127610606291,0.11389601892395189,0.008628579951401925,0.5461686062626541,0.008628579951401925,
26.0,0.6370783138766412,0.7203132880022503,55.58784,55.58784,0.5412350858791136,0.3157031843235847,0.256297536744748,0.5497337143684382,0.11417421953675731,2.281709309577577,0.2893112684677656,0.21544373873862194,0.3435365213409502,0.6892715242823501,0.6513082376759741,0.181791391832138,1.59611717380148,0.04183757178014766,0.27027598604208525,0.48721686005592346,0.36776950660202595,0.23518483540877844,0.11389601892395189,0.005223965605817851,0.8317631435347721,,0.005223965605817851
27.0,0.6190038004678976,0.842457965420569,57.56928,57.56928,0.5412350858791136,0.327817408570241,0.2750329191019788,0.560228661749388,0.11417421953675731,2.463933549457406,0.30075770279365693,0.20237778715722712,0.3227694611292996,0.7009873328768363,0.6633033550356859,0.20157937510272564,1.769854442737983,0.22125393367223434,0.2782014797951053,0.4898180067539215,0.3679808186332187,0.23495411498936097,0.11389601892395189,0.005215618153807764,0.8541471125790849,,0.005215618153807764
28.0,0.6044851507198066,1.069759988440221,59.55072,59.55072,0.5412350858791136,0.34246715342878115,0.2933343339728143,0.5681756077351166,0.11417421953675731,2.6332262051071984,0.31234180778504494,0.19743211432660543,0.31618980915320355,0.7147359406350758,0.6647635590425853,0.2124130170555211,1.8649731488626375,0.264233287046221,0.2788029151806481,0.4954194128513336,0.36720736176967983,0.23414409790923588,0.11389601892395189,0.0060462377583159746,1.0228017936460674,,0.0060462377583159746
29.0,0.5756125045208765,1.0796986619987519,61.53216,61.53216,0.5412350858791136,0.3528094445079454,0.3057017733180776,0.5856588446973163,0.11417421953675731,2.7556812587014177,0.3140021109015406,0.20498552405829015,0.33030945900763165,0.725760588194791,0.6639173746105215,0.21561045961015873,1.8930464966832716,0.26003744539213647,0.27753042445829623,0.4956413209438324,0.37250595578544243,0.23848052061361805,0.11389601892395189,0.005984425887377622,1.053161104209721,,0.005984425887377622
30.0,0.6426721583657061,1.2702156356753531,65.18272,65.18272,0.9971592150692714,0.30278000661678744,0.2413697604448109,0.5534458827895129,0.11417421953675731,2.126941593123477,0.27792894107560684,0.21334736542319105,0.3343579209403089,0.6750023819488822,0.6655824735160135,0.2145024397292298,1.8833181506761232,0.21314579388693536,0.2801477142493315,0.49227285385131836,0.369677255231533,0.23635430163754703,0.11389601892395189,0.005427424189356862,1.3554159100167453,0.008209822913434209,0.004385133510057371
31.0,0.6406465062083885,1.1099505914386514,67.16416,67.16416,0.5412350858791136,0.31675172685004604,0.2603474904355686,0.5648606385349147,0.11417421953675731,2.317237516005406,0.29151550176316243,0.2166178727830167,0.3456258366826062,0.6920302584103236,0.6651823844450249,0.21877174576629643,1.920802393561884,0.2534323655187936,0.27967436974789917,0.4926207959651947,0.3699565872364768,0.23634200115405996,0.11389601892395189,0.003866045353339305,0.7142044492065907,,0.003866045353339305
32.0,0.6187785855547779,0.8718932456976811,69.1456,69.1456,0.5412350858791136,0.33027336912888766,0.278081179639585,0.5674731185057643,0.11417421953675731,2.4896791481740888,0.30353316133487546,0.2097852585081105,0.33555149724275574,0.7053378260451552,0.6645817174868428,0.21652527989934447,1.9010785622271653,0.22868810617662072,0.2799477276027298,0.49299848079681396,0.37032819833559427,0.23682175491414625,0.11389601892395189,0.005303701139934744,1.0040717625524849,,0.005303701139934744
33.0,0.5993338432167461,1.071044436268716,71.12704,71.12704,0.5412350858791136,0.3495491863412747,0.3038426170914429,0.5791381627324994,0.11417421953675731,2.732366924097027,0.30904509124682444,0.20195021520092873,0.3254512131253064,0.720267046938701,0.6628160221761864,0.21168835615201378,1.8586106709608314,0.23252354982647497,0.27866927592954993,0.4928048551082611,0.3712648505056155,0.23753900764158006,0.11389601892395189,0.0051011068830678135,0.9944796327035874,,0.0051011068830678135
34.0,0.5748021624533852,1.1567924644785639,73.10848,73.10848,0.5412350858791136,0.3589796911788411,0.31585298240432585,0.5877375308600556,0.11417421953675731,2.8451450741343365,0.3170003789030197,0.20439710324950003,0.32796467973875054,0.7315571447302102,0.6621544652781519,0.21144818994564546,1.8565020265267476,0.24865350089766608,0.27692307692307694,0.49460604786872864,0.373476810437983,0.2391924251864172,0.11389601892395189,0.006293803278837285,1.2685093209147453,,0.006293803278837285
35.0,0.6451087409952803,1.2913816467422077,74.7776,74.7776,0.4559241291901578,0.30653641389289565,0.24784621469346596,0.5434469534074823,0.11417421953675731,2.1816622299474555,0.2824032007113907,0.21835149580531527,0.34600001467346825,0.681535537460761,0.6602706670771509,0.20766521205063102,1.8232877146416206,0.24737456242707118,0.2724392819429778,0.4948785603046417,0.37380019897807193,0.23952805974633454,0.11389601892395189,0.00726949272456351,0.5307378503493965,0.00726949272456351,
36.0,0.642793503839658,1.0790632516522487,76.75904,76.75904,0.5412350858791136,0.31976376620422714,0.2647426736329745,0.5410218548127201,0.11417421953675731,2.350507060968095,0.2910285836157343,0.20541579784242647,0.328794576399064,0.6979018526366265,0.6566999339246267,0.20303282353048713,1.7826156300164597,0.20774157616262878,0.26956114321411834,0.4934484362602234,0.37400054821094997,0.23995452280412902,0.11389601892395189,0.003889606781167185,0.8082664734683931,,0.003889606781167185
37.0,0.6099841546317909,0.9544690243914786,78.74048,78.74048,0.5412350858791136,0.3370895122083216,0.28781116806746015,0.5930063448947632,0.11417421953675731,2.5670848689947667,0.30128826094773736,0.2099011337554218,0.33702277417237475,0.7112338320661774,0.6460274660312695,0.19154742298238886,1.6817745237459496,0.15701171256726812,0.2640769446260155,0.4907361567020416,0.37592369520800406,0.24163594453101875,0.11389601892395189,0.004166804223495376,0.8843900319188833,,0.004166804223495376
38.0,0.5941347310277139,1.1339419901585528,80.72192,80.72192,0.5412350858791136,0.3529045947279744,0.3060326127364174,0.5539747936574204,0.11417421953675731,2.741639965289808,0.3155298016423025,0.19938313021047196,0.3234793240267936,0.7262921059568279,0.6585625235521836,0.2046766359890313,1.7970482017083795,0.2400990099009901,0.2712654965017798,0.4928813576698303,0.373857553093775,0.2396862625207602,0.11389601892395189,0.004555328468306651,0.9964799045119435,,0.004555328468306651
39.0,0.5805439177855137,1.7128680583013065,82.70336,82.70336,0.5412350858791136,0.3595499491207314,0.3244342101416642,0.6189524836553126,0.11417421953675731,2.9345711870282822,0.3165792226837223,0.19766334020845128,0.3188043104595964,0.7385327601703162,0.6591884902050775,0.20590281574287253,1.8078139840897631,0.245706106870229,0.272191051647245,0.4945261478424072,0.37397545172161545,0.2397195314523818,0.11389601892395189,0.00522830941722461,1.1789348567835987,,0.00522830941722461
40.0,0.6447189405158436,1.6550566222956449,86.35392,86.35392,0.9971592150692714,0.3059534723320089,0.25011937585926897,0.6091738264099859,0.11417421953675731,2.197654434829725,0.27362915476159666,0.22352229897385656,0.34867662330901794,0.6807623440133698,0.6622259720541782,0.2134769443970529,1.8743143651016543,0.27257355427798446,0.27834897928773655,0.49803397059440613,0.3778568741671542,0.24242456009021687,0.11389601892395189,0.004531130899279447,1.4053983052726835,0.007011414031791552,0.003696688298038486
41.0,0.6393970143652894,1.2452646197436583,88.33536,88.33536,0.5412350858791136,0.3260618038328761,0.273453515735192,0.5663875778696209,0.11417421953675731,2.418688612104199,0.29384565573524923,0.2134146950182851,0.34032490467868387,0.7019400798433536,0.6609008252469267,0.21683738896438473,1.9038188605096598,0.2729090303232256,0.27930795847750867,0.4968007206916809,0.3779475230087457,0.24248337271253112,0.11389601892395189,0.0036641161232826044,0.8628512561554089,,0.0036641161232826044
42.0,0.6143279437010098,1.1938280466727,90.3168,90.3168,0.5412350858791136,0.3403917210102816,0.29423635948053667,0.5902668504327655,0.11417421953675731,2.6191898815672636,0.29971424158504906,0.21060073384641465,0.33820345291147086,0.7149585574630206,0.6609405442616904,0.21249390557288195,1.8656833450409154,0.27322224055436395,0.2776545166402536,0.4993896782398224,0.37774531243491694,0.24235739685943575,0.11389601892395189,0.004279997936715209,1.0292195301735774,,0.004279997936715209
43.0,0.5924150448047334,1.346779275781731,92.29824,92.29824,0.5412350858791136,0.3549786376192995,0.3146404110018237,0.5833393405477656,0.11417421953675731,2.812493824695798,0.3169706881273597,0.20095825076378832,0.32426554513443356,0.7301213904871785,0.661237639982232,0.21130102111063603,1.8552098932599326,0.2749360613810742,0.2760964557371743,0.5001586675643921,0.3776861508201356,0.2422567523764953,0.11389601892395189,0.004087394128098341,1.0181130315177143,,0.004087394128098341
44.0,0.5724788915036135,1.495671833033725,94.27968,94.27968,0.5412350858791136,0.3635401581727052,0.3280644996028716,0.6163642275515729,0.11417421953675731,2.955664208381806,0.32314955952583085,0.20350690968170815,0.3268345101907382,0.7425068831714127,0.6597738593815862,0.21393541842678282,1.8783397387192875,0.27344992050874406,0.2767012167643082,0.5015663504600525,0.3811651362666151,0.24484599718784317,0.11389601892395189,0.004825305034208939,1.2411724941339344,,0.004825305034208939
45.0,0.6488636880322185,1.9365278015114709,95.9488,95.9488,0.4559241291901578,0.30825303467570825,0.255511032019813,0.5591191864382073,0.11417421953675731,2.2493353447022786,0.28149042420280085,0.20958580291644924,0.33112876880195313,0.6873327966970099,0.6589542923366672,0.21624310639491023,1.8986010963148348,0.27393018018018017,0.2799866354827932,0.5020285248756409,0.3804087294258597,0.2443094204784716,0.11389601892395189,0.006081520045440604,0.5071024307981133,0.006081520045440604,
46.0,0.6386771053391413,1.5266149771184832,97.93024,97.93024,0.5412350858791136,0.32778585156411383,0.27741932963672966,0.5659691714920846,0.11417421953675731,2.466641345761468,0.29518296567357555,0.2165884446434017,0.3454891702947245,0.7043720739697404,0.6587806957707194,0.21616483810566092,1.8979139055772765,0.2738432483474976,0.27732115677321156,0.5011534094810486,0.38027909340181204,0.24423257277663987,0.11389601892395189,0.0036576750817605233,0.9682089833077043,,0.0036576750817605233
47.0,0.6088136760311721,1.113695587358264,99.91168,99.91168,0.5412350858791136,0.34309535407579694,0.29582776767449914,0.5656928321363521,0.11417421953675731,2.6417067760329305,0.3076495403818515,0.21295338138089656,0.3420783817534841,0.7220254698712681,0.6613200145834668,0.21480038802623797,1.8859341182913487,0.2752792896018333,0.2764949674363529,0.5003554224967957,0.37945441883309533,0.24365400410575275,0.11389601892395189,0.004448390601281918,1.2024256156291813,,0.004448390601281918
48.0,0.5874923384466211,1.3623171541286494,101.89312,101.89312,0.5412350858791136,0.35380678270258586,0.31085880698085583,0.581486176690021,0.11417421953675731,2.8011294257939556,0.31248121436550763,0.21439169871060385,0.3444273270148464,0.7322744813161145,0.660711993646564,0.21675848617603852,1.9031260989092837,0.2769328263624842,0.27813357731015553,0.49954545497894287,0.37919949439320816,0.2433727683993082,0.11389601892395189,0.00486302336004511,1.3505081629846245,,0.00486302336004511
49.0,0.5669889838986146,1.8463416353694015,103.87456,103.87456,0.5412350858791136,0.36643869343725033,0.33130455617521243,0.5647289009852952,0.11417421953675731,2.98675461424503,0.33515696453437677,0.18755820318732427,0.30352868914910325,0.7462005010323657,0.6553361097071063,0.21353823194277524,1.874852465961556,0.2748264169223317,0.27910492893861505,0.4992665648460388,0.3800652591617822,0.24421787527038114,0.11389601892395189,0.004245887134770479,1.2141103085596114,,0.004245887134770479
50.0,0.6439431137258181,2.3749966013353867,107.52512,107.52512,0.9971592150692714,0.312352878157083,0.25898290557431364,0.5853372480971636,0.11417421953675731,2.27681453947827,0.2789349653040868,0.2281536358903299,0.35864765611092664,0.6874330688070286,0.6510101756476484,0.20862236278692517,1.8316914388923624,0.2721189591078067,0.2742008786547493,0.500134289264679,0.38138368276394424,0.24542970343212395,0.11389601892395189,0.003764909875665314,1.4352334161521867,0.0056390650923206975,0.0031961312885690632
51.0,0.636531672841942,1.4075242358039652,109.50656,109.50656,0.5412350858791136,0.3330645419522035,0.2844769991566518,0.5708500402365235,0.11417421953675731,2.525770762425932,0.3045613154588652,0.2059209638955058,0.32964669759638515,0.7080588498446037,0.6494279658709126,0.2036244080880959,1.7878097058340157,0.26458036984352773,0.27183899664576344,0.49879467487335205,0.3803198054891101,0.24480489612032688,0.11389601892395189,0.003545905434550393,1.0506555191241205,,0.003545905434550393
52.0,0.6129458866306657,1.4111423580087146,111.488,111.488,0.5412350858791136,0.3450836460822705,0.2997515140146112,0.5806449603773316,0.11417421953675731,2.6863562692319745,0.3061774837669232,0.2122800701397403,0.3397433049061652,0.7203482721099688,0.6592804400379917,0.21135990756310735,1.8557269126696332,0.27365079365079364,0.2758079698776279,0.49986088275909424,0.37938031394478416,0.2437302256741038,0.11389601892395189,0.0036777267615073377,1.1166066608857363,,0.0036777267615073377
53.0,0.5901936986952154,2.8396754603703127,113.46944,113.46944,0.5412350858791136,0.35641616745377414,0.3145181378049571,0.6030116324713463,0.11417421953675731,2.82386125691281,0.30876707684888904,0.2061596699825348,0.3308311888290573,0.731739541347665,0.6600408615168503,0.21416272793270164,1.880335502118802,0.2751177990576075,0.2768217866227742,0.49981892108917236,0.37951041166408833,0.24375171573087756,0.11389601892395189,0.0034857967077996537,1.0886399105656892,,0.0034857967077996537
54.0,0.5657991915774064,1.9775958646592908,115.45088,115.45088,0.5412350858791136,0.3712529809940581,0.3400590058132124,0.6214978973355899,0.11417421953675731,3.0705093741605984,0.3173012290118278,0.21451386492494412,0.34548827997617393,0.7476752110405361,0.6579705784629623,0.21339130733289835,1.8735624769762957,0.2717377049180328,0.27548543689320387,0.5015916228294373,0.3807976080271671,0.24469708646517815,0.11389601892395189,0.004246376277900267,1.3649289950262755,,0.004246376277900267
55.0,0.6430249405368611,2.1779810583553414,117.12,117.12,0.4559241291901578,0.3175708934841911,0.2625266978542595,0.5558288789599053,0.11417421953675731,2.302084203786182,0.2908841461335518,0.21303663504989828,0.3364486904158434,0.6944492755477847,0.6590367171357091,0.2131135163661349,1.87112348947359,0.27646662171274444,0.2765039115187483,0.5000033378601074,0.3804154170751031,0.24440944586531535,0.11389601892395189,0.005168163139205246,0.48751435335725546,0.005168163139205246,
56.0,0.6373923355460118,1.9665189845654922,119.10144,119.10144,0.5412350858791136,0.33523389925491087,0.2886084965774901,0.5893351892131302,0.11417421953675731,2.547154774808998,0.294321336483917,0.2109146736774689,0.33404787329767754,0.7095804200648003,0.6589420691706704,0.2156294430617413,1.8932131702137596,0.2713656387665198,0.2768037238169124,0.5019171237945557,0.3812080805612094,0.24498349556318166,0.11389601892395189,0.0031772282239170336,1.040491352090612,,0.0031772282239170336
57.0,0.6084827043388531,1.4740337706829254,121.08288,121.08288,0.5412350858791136,0.3463707943494632,0.30645461909947497,0.5663213414240399,0.11417421953675731,2.735848489263936,0.30723238488925864,0.21744950951345335,0.3498876600142328,0.7257925221320825,0.6618300117528126,0.2168420775498811,1.9038600260002596,0.2701254414809402,0.2761719335030703,0.5019460916519165,0.3816143751618391,0.24509926338957613,0.11389601892395189,0.0033243242877708094,1.111773150973022,,0.0033243242877708094
58.0,0.5865444663711716,1.6565253720219122,123.06432,123.06432,0.5412350858791136,0.36014030357228466,0.325433229215397,0.5713194808721063,0.11417421953675731,2.920133284971769,0.3182622146836873,0.2038973702532499,0.32955008427095356,0.741456122521644,0.6511105587121331,0.21424767207873618,1.8810813064659342,0.2720770288858322,0.2772599496967007,0.5006844997406006,0.3821124009957904,0.24575219071570958,0.11389601892395189,0.004098224065924476,1.4068187286611646,,0.004098224065924476
59.0,0.564248866901451,2.4668608183657645,125.04576,125.04576,0.5412350858791136,0.3745811703786238,0.34670750873708694,0.5623822032388632,0.11417421953675731,3.1357878036410365,0.3382328371303312,0.18976129452015783,0.30775725207340693,0.7554167455150058,0.6594298287115292,0.21637496283933833,1.8997587877396434,0.27100805788521626,0.2776888371416097,0.4986964464187622,0.3786051580113826,0.24289329494702705,0.11389601892395189,0.003630199107704731,1.2851329065160826,,0.003630199107704731
