round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_auroc,fed_f1_best_threshold,fed_f1,fed_auprc,fed_prevalence,fed_f1_best,fed_brier,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
31.0,0.16328065565215508,0.0847358929813378,67.16416,67.16416,0.5412350858791136,0.37351762402281236,0.6930168583108866,0.5258485828709205,0.29317090587384076,0.27241595659637713,0.1144889224572004,0.32628881087588374,0.23513415244093586,2.4014167141440343,0.667565989660557,0.22128601704181286,1.9428775398160758,0.24605074198180948,0.2820981577837154,0.493973970413208,0.3709463933266681,0.23717593238149395,0.11389601892395189,0.004453963857813515,0.7427106730174273,,0.004453963857813515
32.0,0.1568902091975002,0.07133256820117648,69.1456,69.1456,0.5412350858791136,0.3731186382373098,0.706771745898427,0.5345421423469664,0.29952349523743305,0.2920061570425412,0.1144889224572004,0.3364113473264759,0.23360411409435766,2.581857164047097,0.6675222548212358,0.22266502408788122,1.9549851363685868,0.2526844870916153,0.28360329639102017,0.49443989992141724,0.37187606817289215,0.23779634469493793,0.11389601892395189,0.004126772795723242,0.7039922350086272,,0.004126772795723242
33.0,0.15327603863701625,0.0849901797769225,71.12704,71.12704,0.5412350858791136,0.3702562858405911,0.7197910937934042,0.5366312009840455,0.3087294690031934,0.3098755361039743,0.1144889224572004,0.34737823325916917,0.23070205482943365,2.7529997660508148,0.6667783484208699,0.22008327931698224,1.9323175769991692,0.24273504273504273,0.283226266952177,0.49391916394233704,0.37162863515848793,0.2377854553367812,0.11389601892395189,0.00504415966475882,0.8818024303764105,,0.00504415966475882
34.0,0.14795012954973216,0.0843964103726061,73.10848,73.10848,0.5412350858791136,0.36761292382185645,0.7313520753005326,0.5317348075649829,0.321176385596398,0.3255101820992435,0.1144889224572004,0.35679294364025627,0.22751152914372555,2.903827099057797,0.6655232652026946,0.21896302024756575,1.9224817716742748,0.2315682797061059,0.2825682825682826,0.493185818195343,0.37189744747910775,0.23804597354160373,0.11389601892395189,0.006265735893985865,1.1335558544378728,,0.006265735893985865
35.0,0.16302839829387836,0.11028706217220711,74.7776,74.7776,0.4559241291901578,0.37419588009058713,0.6839789010880418,0.5245841318330646,0.28063772506649176,0.25946784855967575,0.1144889224572004,0.3111955871586002,0.2364967557860222,2.2752100935051423,0.6657358278163016,0.21682523945768573,1.903712188592469,0.23011583011583012,0.2816426601287159,0.49381542205810547,0.3720590472971345,0.23821465457679944,0.11389601892395189,0.0073304637887998784,0.5175744988955557,0.0073304637887998784,
36.0,0.1617444877622749,0.08430866895955744,76.75904,76.75904,0.5412350858791136,0.3678742819873677,0.6978138624345548,0.5177957426141364,0.29308740055073573,0.2785622008253484,0.1144889224572004,0.32762690054447624,0.23101249836488089,2.4525281548146025,0.6649525035880138,0.21519082021640948,1.8893620887670526,0.2274022274022274,0.28313967275314206,0.49008068442344666,0.3727180773211483,0.23881165522446454,0.11389601892395189,0.004772780149914155,0.8863471623044461,,0.004772780149914155
37.0,0.1548320871857351,0.0731707874297937,78.74048,78.74048,0.5412350858791136,0.3733063722995352,0.7099766615177366,0.536575955773018,0.30038350302911787,0.29799734926603355,0.1144889224572004,0.33792453684924917,0.23355393882141945,2.636889680410292,0.6628964265134978,0.21020114405290713,1.8455530407367262,0.1783560774357347,0.2810288666741548,0.4889589548110962,0.3736724256419218,0.23978143984896927,0.11389601892395189,0.004729773189202551,0.8988235879223794,,0.004729773189202551
38.0,0.15197747566135986,0.11450445091934999,80.72192,80.72192,0.5412350858791136,0.3638908765255309,0.7223738361516019,0.5300763466218178,0.3153942523425316,0.30994731812404985,0.1144889224572004,0.3465826095258816,0.22595628561420836,2.7441101763371067,0.6624212164243811,0.21147329907772697,1.8567224831530522,0.1875194039118286,0.281648675171737,0.4909586012363434,0.37406779275734137,0.24006943089508487,0.11389601892395189,0.005325564519793798,1.0448478697799146,,0.005325564519793798
39.0,0.15111914335932605,0.14794865030942694,82.70336,82.70336,0.5412350858791136,0.3661866555044809,0.7333880358389966,0.5521699017493386,0.31958253544453824,0.3275800687199149,0.1144889224572004,0.361950293287827,0.2261227701745887,2.913046387244539,0.6611425151380272,0.20980729815991228,1.8420950981614215,0.19778906483417985,0.2822072072072072,0.488999605178833,0.37369730712975197,0.23975793711784757,0.11389601892395189,0.005444334385285894,1.1031598621048033,,0.005444334385285894
40.0,0.16336270099890682,0.12001018431113582,86.35392,86.35392,0.9971592150692714,0.3802195156465799,0.6821358045675492,0.5408918182557864,0.27422289493677,0.25867728670976536,0.1144889224572004,0.31118749934714507,0.24061626711236028,2.266149830526603,0.6605729457212619,0.21289639829101367,1.8692172062059877,0.2048048048048048,0.28313592780597857,0.4933904707431793,0.3747396235125457,0.24059054089416781,0.11389601892395189,0.004589669445384956,1.3013817376922816,0.0065300503180435775,0.0038863522451532836
