round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_ece,fed_prevalence,fed_auroc,fed_auprc_lift,fed_f1_best,fed_auprc,fed_f1,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.1892304898232925,19.385111492337234,208.030464,208.030464,0.035646615445478584,0.22793564200401306,0.279563224574794,0.9869565217391303,0.776798825256975,1.009786371024836,0.9934354485776805,0.9966152444462513,0.8125,0.17598989178410895,0.5991568599871848,0.9790438135921069,1.0123686674843602,0.9832657200811359,0.9832657200811359,0.5075471997261047,0.45944397398955805,0.24292208415296812,0.9670822942643391,0.00011289946186821306,0.009659850124080549,0.00011289946186821306,
12.0,0.1754111243000192,14.142683670995005,228.759552,228.759552,0.9991046702896288,0.4552051424980164,0.23363302881303039,0.9869565217391303,0.9544787077826725,1.0125953674774104,0.9934354485776805,0.9993876018146616,0.9844789356984479,0.07213253169960553,0.5923273477425102,0.9791385553678016,1.012466634096154,0.9832657200811359,0.9832657200811359,0.507885754108429,0.45909813722767434,0.2426043895963716,0.9670822942643391,0.00015153515605425248,0.09163169413747596,3.691687324161359e-05,0.00017042464657573785
13.0,0.13721740731294885,13.903467725311593,229.499136,229.499136,0.035646615445478584,0.02740864083170891,0.19366868633938872,0.9869565217391303,0.8957415565345082,1.011732653784504,0.9934354485776805,0.9985361409090538,0.8953771289537713,0.15344621453393517,0.5646693859690249,0.9774834540111048,1.0107551961280377,0.9832657200811359,0.9832657200811359,0.5078897476196289,0.45909682307160105,0.24260334051773552,0.9670822942643391,8.891546148080128e-05,0.007606311658719278,8.891546148080128e-05,
14.0,0.12480634756844076,13.92347342936794,250.228224,250.228224,0.9991046702896288,0.35784605145454407,0.5768320049928584,0.9869565217391303,0.9045521292217327,1.0118638822755326,0.9934354485776805,0.9986656577241126,0.02608695652173913,0.3459466095092135,0.5470994108178223,0.9762648683564024,1.0094951320549699,0.9832657200811359,0.9832657200811359,0.508513331413269,0.4584744249793359,0.24203252986996093,0.9670822942643391,0.0002854663323250732,0.17268426063344577,0.00010508939662128841,0.00031517011503673077
15.0,0.14591303094589014,12.322680993445772,250.967808,250.967808,0.035646615445478584,0.30649054050445557,0.22961230524208237,0.9869565217391303,0.9676945668135095,1.0127681188906053,0.9956140350877194,0.9995580999485539,0.9267139479905436,0.09308714538572373,0.5925109787925673,0.9793810980170593,1.0127174324518844,0.9832657200811359,0.9832657200811359,0.5084978938102722,0.4585000720999187,0.24205581712751675,0.9670822942643391,5.3420723674062996e-05,0.00456886980418858,5.3420723674062996e-05,
16.0,0.1638503215849995,23.638665250364106,271.696896,271.696896,0.9991046702896288,0.3500767648220062,0.412266798770946,0.9869565217391303,0.9618208516886931,1.0126766848898094,0.9978021978021978,0.9994678585651596,0.8734491315136476,0.18513776457725328,0.6119211714879584,0.9809172469246299,1.0143058690479025,0.9832657200811359,0.9832657200811359,0.5083610415458679,0.4586417001381776,0.2421855683708078,0.9670822942643391,0.00014941604625783055,0.09042662622385933,6.280584679894636e-05,0.0001636704149806699
17.0,0.13875539057641295,17.763704862704785,272.43648,272.43648,0.035646615445478584,0.23748984932899475,0.1391306687956271,0.9869565217391303,0.9353891336270193,1.012312402334645,0.9934354485776805,0.9991083275215845,0.9320843091334894,0.06686086082066867,0.6331793958147749,0.9822852862278617,1.015720473897299,0.9832657200811359,0.9832657200811359,0.508366048336029,0.4586396153133706,0.24218364233668122,0.9670822942643391,7.547496660933525e-05,0.00645528715222099,7.547496660933525e-05,
18.0,0.12627096048251582,8.761586652117918,293.165568,293.165568,0.9991046702896288,0.35415348410606384,0.18729928511640304,0.9869565217391303,0.9221732745961823,1.01206083554228,0.9934354485776805,0.9988600420352067,0.9752808988764043,0.05845162793075344,0.5838178067419945,0.979117916016149,1.0124452922188647,0.9832657200811359,0.9832657200811359,0.5080653429031372,0.4589325830526185,0.2424527097527891,0.9670822942643391,0.00016066232061191552,0.09728274867518394,4.8563162838512174e-05,0.00017910196391394408
19.0,0.11681845316865735,10.752671327794074,293.905152,293.905152,0.035646615445478584,0.2127109915018082,0.19546762931606046,0.9869565217391303,0.8546255506607929,1.0110641336059631,0.9934354485776805,0.9978763405589287,0.885085574572127,0.11745626290506103,0.5484590619969681,0.9768713471408108,1.0101222542637058,0.9832657200811359,0.9832657200811359,0.5080609917640686,0.4589376530742407,0.24245755293980062,0.9670822942643391,0.00014737727469535852,0.012607672794729297,0.00014737727469535852,
20.0,0.1341379276010877,6.545568629291233,314.63424,314.63424,0.9991046702896288,0.1786113828420639,0.5854292135523713,0.9869565217391303,0.9456681350954479,1.012448399675985,0.9934354485776805,0.9992425509845592,0.37857142857142856,0.362965198886857,0.572268585806492,0.9788384870487372,1.0121563520024333,0.9832657200811359,0.9832657200811359,0.5082345008850098,0.4587590033276717,0.2422935016698261,0.9670822942643391,0.0001444813665991293,0.08752854032439927,3.9359071059556785e-05,0.00016177078225254192
21.0,0.11954166154755527,6.4276259463653,315.373824,315.373824,0.035646615445478584,0.20796537399291995,0.1957735086264818,0.9869565217391303,0.7929515418502201,1.0100508154517382,0.9934354485776805,0.99687623959802,0.855,0.12570850840287007,0.5678848828668324,0.977260888896947,1.010525055306023,0.9832657200811359,0.9832657200811359,0.5082086324691772,0.45878197005264776,0.24231453374185735,0.9670822942643391,6.160256392163519e-05,0.005271437411920488,6.160256392163519e-05,
22.0,0.10991935948170264,8.571767738157867,336.102912,336.102912,0.9991046702896288,0.1965865045785904,0.5129599328274311,0.9869565217391303,0.9383259911894274,1.0123630167833777,0.9934354485776805,0.9991582817818554,0.6200607902735562,0.292341322026057,0.6376451466704174,0.9820220286964166,1.015448255562824,0.9832657200811359,0.9832657200811359,0.5083812475204468,0.4586129737316521,0.24215895282531433,0.9670822942643391,0.00013519412709781013,0.08194669322386972,4.531788580569879e-05,0.0001499697774873578
23.0,0.1149159323245936,19.543039210035584,336.842496,336.842496,0.035646615445478584,0.22839653491973877,0.07779176261114033,0.9869565217391303,0.9691629955947136,1.0127973062619815,0.9956140350877194,0.999586906615086,0.9634703196347032,0.039793073423124804,0.619063247222092,0.9803958926621191,1.0137667688435013,0.9832657200811359,0.9832657200811359,0.5084107518196106,0.4585777949513937,0.2421266963980381,0.9670822942643391,4.1465659647006415e-05,0.0035491234089022328,4.1465659647006415e-05,
24.0,0.11876765154714243,5.50695016369804,357.571584,357.571584,0.9991046702896288,0.2646397650241852,0.3195708335741707,0.9869565217391303,0.9765051395007341,1.0128977579468519,0.9956140350877194,0.9996860480605885,0.8899755501222494,0.13601405013430576,0.5788597683904544,0.9778719163135077,1.0111568809739984,0.9832657200811359,0.9832657200811359,0.5088474750518799,0.4581394208339681,0.24172514957037702,0.9670822942643391,0.0001569535699334077,0.09518342526794754,4.480549269256816e-05,0.00017538461109345004
25.0,0.10060213042136906,6.083922323951689,358.311168,358.311168,0.035646615445478584,0.16651923954486847,0.2064008852062018,0.9869565217391303,0.8590308370044053,1.0112093092961867,0.9934354485776805,0.9980196226531929,0.8762376237623762,0.1302138889908458,0.5286073733727163,0.9751721599670005,1.008365229878203,0.9832657200811359,0.9832657200811359,0.5088416337966919,0.4581443215248887,0.2417299885163058,0.9670822942643391,7.599869128297775e-05,0.006506180832730024,7.599869128297775e-05,
26.0,0.13108436176555344,18.490721963706548,379.040256,379.040256,0.9991046702896288,0.2737646996974945,0.3339672119721122,0.9869565217391303,0.9662261380323055,1.01275588138945,0.9956140350877194,0.9995460220669788,0.8953771289537713,0.1468076457019959,0.656992826667917,0.9836547072441485,1.0171365074907261,0.9832657200811359,0.9832657200811359,0.5088725686073303,0.45812884123248054,0.2417151756571371,0.9670822942643391,0.00015912751126483929,0.09654917041228828,7.483476545238958e-05,0.00017297654411352545
27.0,0.10739080083708302,10.389637914941359,379.77984,379.77984,0.035646615445478584,0.10252637416124344,0.1306106337386629,0.9869565217391303,0.9148311306901615,1.0120308478570268,0.9934354485776805,0.9988304454936742,0.9320843091334894,0.08317443220670476,0.6721873192992327,0.9844788471797781,1.0179886996366452,0.9832657200811359,0.9832657200811359,0.5088902115821838,0.45811096316858413,0.2416988111830554,0.9670822942643391,7.588794010868323e-05,0.006497793811831798,7.588794010868323e-05,
28.0,0.11450779361378098,22.28805512212583,400.508928,400.508928,0.9991046702896288,0.27929309010505676,0.22093010311541347,0.9869565217391303,0.9133627019089574,1.0119367107861934,0.9934354485776805,0.9987375362976778,0.958904109589041,0.07564523510126683,0.571655179958429,0.9787463068747256,1.012061034184541,0.9832657200811359,0.9832657200811359,0.5088516473770142,0.45813221562830286,0.24171866303219278,0.9670822942643391,0.0001348126988728801,0.08183721412373757,4.418596337655154e-05,0.00014969633436592638
29.0,0.09346027893384919,4.678969790835551,401.248512,401.248512,0.035646615445478584,0.11864977329969406,0.100299340389345,0.9869565217391303,0.7812041116005873,1.0097178597986827,0.9934354485776805,0.9965476268447869,0.9471264367816092,0.06144440063746684,0.5750738431243846,0.9781175059696116,1.011410830051094,0.9832657200811359,0.9832657200811359,0.5088499784469604,0.4581378632055554,0.24172384101008862,0.9670822942643391,5.9352230642319605e-05,0.005082813368062489,5.9352230642319605e-05,
30.0,0.11411237921890069,7.5317008819638325,421.9776,421.9776,0.9991046702896288,0.48391327261924744,0.07278947558092033,0.9869565217391303,0.9368575624082234,1.0123328762591028,0.9934354485776805,0.9991285343948536,0.9912280701754386,0.021865681616309963,0.6005360463844219,0.9790814041433764,1.0124075375489787,0.9832657200811359,0.9832657200811359,0.5089164972305298,0.4580685534382104,0.2416604101724102,0.9670822942643391,0.00015910120389463575,0.09663324226724512,4.969012979482869e-05,0.00017706310664361428
31.0,0.1045205117998622,10.479501490410605,422.717184,422.717184,0.035646615445478584,0.32396426796913147,0.06176819334859429,0.9869565217391303,0.9779735682819385,1.0129181880811153,0.9934354485776805,0.9997062117148399,0.9752808988764043,0.02753829073228564,0.5044110522449873,0.9713608740836583,1.004424214820905,0.9832657200811359,0.9832657200811359,0.5089871287345886,0.4580025896169895,0.24160045664471402,0.9670822942643391,4.053739663100728e-05,0.0034727162894796493,4.053739663100728e-05,
32.0,0.12813352641592324,32.001137989979625,443.446272,443.446272,0.9991046702896288,0.18924932181835175,0.42420725751182303,0.9869565217391303,0.9779735682819385,1.0129166002861931,0.9956140350877194,0.9997046446302864,0.7828418230563002,0.2157214296144116,0.5616336130776565,0.9765764575348297,1.009817327156954,0.9832657200811359,0.9832657200811359,0.5092514157295227,0.45773963146376195,0.24135947618060585,0.9670822942643391,0.00020976597749598262,0.1274698798918621,9.017114555153136e-05,0.00022939769563198282
33.0,0.11099196522348237,19.34050173610256,444.185856,444.185856,0.035646615445478584,0.23243752121925357,0.031331926454668486,0.9869565217391303,0.9368575624082233,1.0123285300308569,0.9956140350877194,0.9991242448565414,0.9867256637168142,0.02062210653222795,0.5830246768874928,0.9799354255989245,1.013290628326892,0.9832657200811359,0.9832657200811359,0.5092360377311707,0.4577442850257988,0.2413633382545557,0.9670822942643391,7.714427246562812e-05,0.006612020055854373,7.714427246562812e-05,
34.0,0.0943930514926464,10.864311327483712,464.914944,464.914944,0.9991046702896288,0.1815425306558609,0.4437211439661359,0.9869565217391303,0.9809104258443466,1.0129569989367044,0.9955947136563877,0.9997445163418779,0.7762803234501349,0.23184918453011524,0.5906824823792333,0.9797303776889397,1.0130786009625188,0.9832657200811359,0.9832657200811359,0.5093868970870972,0.4575803327144232,0.241213120404714,0.9670822942643391,0.00020456562576136303,0.12438551437008982,6.346949066082081e-05,0.0002277266801702725
35.0,0.106229632278387,10.594543472642993,465.654528,465.654528,0.035646615445478584,0.24659264087677002,0.08251118310119793,0.9869565217391303,0.9515418502202643,1.0125427861499663,0.9956140350877194,0.9993357063306189,0.9775784753363229,0.034955474447976934,0.5692562551768328,0.9779303129285042,1.0112172653025533,0.9832657200811359,0.9832657200811359,0.5094302296638489,0.45753945697870035,0.2411760085057875,0.9670822942643391,7.693987085550119e-05,0.006598322765967168,7.693987085550119e-05,
36.0,0.11587801894919315,7.214482733142414,486.383616,486.383616,0.9991046702896288,0.4299653172492981,0.10692987714124762,0.9869565217391303,0.9838472834067546,1.0129992740071654,0.9934354485776805,0.9997862399983762,0.9866666666666668,0.0328145362595926,0.521332458155563,0.9738711311037512,1.0070199163811353,0.9832657200811359,0.9832657200811359,0.5096234083175659,0.45737229107026744,0.24102342621801784,0.9670822942643391,0.00019036152870776672,0.1158325594165035,6.023650138471389e-05,0.00021171713519570738
37.0,0.11902862082255784,21.27823004328934,487.1232,487.1232,0.035646615445478584,0.04870181530714036,0.18305006153557607,0.9869565217391303,0.9339207048458149,1.0123081912608278,0.9934354485776805,0.999104171374817,0.9164677804295943,0.1117309210116822,0.5310531826777314,0.9749200819053587,1.008104571542158,0.9832657200811359,0.9832657200811359,0.5096640586853027,0.4573288321792336,0.24098364426711136,0.9670822942643391,5.1484100820325786e-05,0.004417769316660269,5.1484100820325786e-05,
38.0,0.1103444719710284,21.78188132344196,507.852288,507.852288,0.9991046702896288,0.23302170634269714,0.6910709491242534,0.9869565217391303,0.788546255506608,1.0100413399269939,0.9934354485776805,0.9968668876670764,0.0,0.49142134323922215,0.4457585134480442,0.967668315777582,1.0006059686096194,0.9832657200811359,0.9832657200811359,0.5095856785774231,0.4573619968576027,0.24101455728149945,0.9670822942643391,0.00045468517764798614,0.2768504744441316,0.0002249874470800824,0.0004923751862729451
39.0,0.10680313433123247,7.57247541116584,508.591872,508.591872,0.035646615445478584,0.20348386466503143,0.08671875343374581,0.9869565217391303,0.6123348017621146,1.0056333731725449,0.9934354485776805,0.9925164161311638,0.9614512471655329,0.050852278604798025,0.5052901370590901,0.96976983510639,1.0027790197979949,0.9832657200811359,0.9832657200811359,0.5096993446350098,0.45726321891061683,0.24092385925187254,0.9670822942643391,9.474058181972643e-05,0.008133645668294776,9.474058181972643e-05,
40.0,0.126090089446803,35.20238541776175,529.32096,529.32096,0.9991046702896288,0.10714053362607956,0.5841530427336693,0.9869565217391303,0.9676945668135095,1.0127758323493146,0.9934354485776805,0.999565712796932,0.47651006711409394,0.37580617636213626,0.4150843140012815,0.9634359618689827,0.9962295531445644,0.9832657200811359,0.9832657200811359,0.5095574259757996,0.4574180641971026,0.24106600389738328,0.9670822942643391,0.00018281108807761303,0.1114124704997721,7.98819182449072e-05,0.00019970120358875663
41.0,0.13924453772330608,24.517596830637252,530.060544,530.060544,0.035646615445478584,0.08583637326955795,0.1060778550155785,0.9869565217391303,0.9236417033773862,1.0121524497637544,0.9934354485776805,0.9989504612885751,0.9395348837209301,0.07407588759199593,0.4144201165861815,0.9651462907245193,0.9979980984541832,0.9832657200811359,0.9832657200811359,0.5094717741012573,0.4574855745284634,0.2411280158140809,0.9670822942643391,5.828355208484611e-05,0.005008971646930149,5.828355208484611e-05,
42.0,0.10416356966021013,7.64370340640359,550.789632,550.789632,0.9991046702896288,0.23312321305274963,0.35190001564181367,0.9869565217391303,0.9765051395007341,1.0128982701313423,0.9934354485776805,0.9996865535644118,0.8678304239401496,0.16078606830678954,0.5191718630346789,0.9767975652178116,1.0100459609395112,0.9832657200811359,0.9832657200811359,0.5095545649528503,0.45733592186188154,0.24098886004881914,0.9670822942643391,0.0001709312070477146,0.1042470149797623,7.05689811342925e-05,0.00018739784566198205
43.0,0.08553356291734202,4.339838512965163,551.529216,551.529216,0.035646615445478584,0.2599247097969055,0.032818378702453924,0.9869565217391303,0.9544787077826725,1.0125768789060876,0.9934354485776805,0.9993693543986168,0.9844097995545658,0.02055634538588585,0.5071420757341335,0.9759501304434537,1.0091696810413227,0.9832657200811359,0.9832657200811359,0.5095900893211365,0.4572792670970546,0.24093745764471935,0.9670822942643391,3.8552971918327164e-05,0.0033147627721064055,3.8552971918327164e-05,
44.0,0.08806072870684974,5.09293588956608,572.258304,572.258304,0.9991046702896288,0.3097298741340637,0.0663520286912503,0.9869565217391303,0.9500734214390604,1.0125300531179988,0.9934354485776805,0.9993231393816769,0.9753914988814317,0.029628018780594758,0.46062481441542813,0.9717585826273891,1.0048354606332723,0.9832657200811359,0.9832657200811359,0.5095055103302002,0.4573706870067149,0.24102289847724442,0.9670822942643391,0.0001613024490039777,0.09842950546368456,5.701583138526302e-05,0.000178410761764455
45.0,0.1157147170840151,21.439599941696358,572.997888,572.997888,0.035646615445478584,0.13036729395389557,0.07078900622284932,0.9869565217391303,0.9676945668135095,1.0127751438465786,0.9956140350877194,0.9995650332746666,0.9636363636363635,0.0401170272496004,0.46035913544938817,0.9718061174029957,1.0048846134053668,0.9832657200811359,0.9832657200811359,0.5095028281211853,0.45738855594411454,0.24103912186819873,0.9670822942643391,4.3201298810112445e-05,0.0037160660599511175,4.3201298810112445e-05,
46.0,0.10298321854492293,8.093125565103106,593.726976,593.726976,0.9991046702896288,0.1903233677148819,0.4112967504107434,0.9869565217391303,0.9706314243759178,1.012817411317743,0.9956140350877194,0.99960674943099,0.8021108179419525,0.20198549088333884,0.45984731273539936,0.9717572337783045,1.0048340658718415,0.9832657200811359,0.9832657200811359,0.5093991756439209,0.4574251118146273,0.24107310474294522,0.9670822942643391,0.0003487626658287029,0.21295986649386123,0.00014978928601615574,0.00038139940636796774
47.0,0.12492553048310102,27.33475963169046,594.46656,594.46656,0.035646615445478584,0.03211347013711929,0.16491791707989964,0.9869565217391303,0.9515418502202644,1.0125448700001778,0.9934354485776805,0.9993377630001755,0.919047619047619,0.11518777438536285,0.45567068310750625,0.9711616560869593,1.0042182158093622,0.9832657200811359,0.9832657200811359,0.5094672441482544,0.4573399363313232,0.24099541494912333,0.9670822942643391,5.17815499390354e-05,0.004457094767758463,5.17815499390354e-05,
48.0,0.09668319331516372,9.528490296859859,615.195648,615.195648,0.9991046702896288,0.08126281201839447,0.39848383056080855,0.9869565217391303,0.9559471365638765,1.0126186954490985,0.9934354485776805,0.999410625508458,0.7957559681697614,0.22916206419319837,0.4128455780080329,0.9661848633887843,0.9990720222251225,0.9832657200811359,0.9832657200811359,0.5097161531448364,0.4571116796752758,0.24078685130008848,0.9670822942643391,0.00015874118699270732,0.09700350225205057,8.635345044539589e-05,0.0001706138201966654
49.0,0.09349164183711779,11.578472509776432,615.935232,615.935232,0.035646615445478584,0.018856024369597435,0.13878596446922295,0.9869565217391303,0.9089574155653452,1.0118929538347239,0.9934354485776805,0.9986943500890535,0.9270588235294117,0.10614169261087644,0.412415803210027,0.9653898142988089,0.9982499111238329,0.9832657200811359,0.9832657200811359,0.5096346139907837,0.4571620732174252,0.24083363975160918,0.9670822942643391,6.408892789970949e-05,0.0055205328253578045,6.408892789970949e-05,
50.0,0.11089698129842246,23.714412662186728,636.66432,636.66432,0.9991046702896288,0.18545207381248474,0.6648858117668525,0.9869565217391303,0.9706314243759178,1.012812308208358,0.9956140350877194,0.9996017128839012,0.03463203463203463,0.45711464311833394,0.46412161845374844,0.9724802498207344,1.0055816920528997,0.9832657200811359,0.9832657200811359,0.5096824765205383,0.4571043903690918,0.24078025312898513,0.9670822942643391,0.00030823254088672384,0.18848837130968832,0.0001348113349435549,0.00033667838371798694
51.0,0.09632142592474577,8.203626082262861,637.403904,637.403904,0.035646615445478584,0.12066694349050523,0.21564428356030715,0.9869565217391303,0.8355359765051397,1.0108066837468053,0.9934354485776805,0.9976222487414121,0.8678304239401496,0.14574993898188446,0.4664384953193617,0.9723909348171592,1.005489336930585,0.9832657200811359,0.9832657200811359,0.5097686648368835,0.4570413007700532,0.2407221474088974,0.9670822942643391,6.980709461321599e-05,0.006017823146976298,6.980709461321599e-05,
52.0,0.09829824520106559,7.929873236782486,658.132992,658.132992,0.9991046702896288,0.17743176221847534,0.1519543005072552,0.9869565217391303,0.9720998531571219,1.0128425767266767,0.9934354485776805,0.9996315865954591,0.9466357308584686,0.06402375987378282,0.47068935877600143,0.9735853114255582,1.0067243679258608,0.9832657200811359,0.9832657200811359,0.5095567107200623,0.457182602157022,0.24085158574775234,0.9670822942643391,0.00013868800062175215,0.08487384776188378,3.871696359671226e-05,0.00015508684525154088
53.0,0.11720657593595704,26.90337780742702,658.872576,658.872576,0.035646615445478584,0.5855130553245544,0.023281806707382266,0.9869565217391303,0.9207048458149781,1.0121153025926075,0.9934354485776805,0.9989137986457475,0.9934354485776805,0.01548070244123415,0.47578805069779795,0.9741296198047091,1.007287203562889,0.9832657200811359,0.9832657200811359,0.5095193386077881,0.457229021005797,0.2408936273298649,0.9670822942643391,0.00011095364261328837,0.00957232652217499,0.00011095364261328837,
54.0,0.11934732661507591,22.140051335797505,679.601664,679.601664,0.9991046702896288,0.06860685348510742,0.45343973231704343,0.9869565217391303,0.9838472834067549,1.0130006709976391,0.9934354485776805,0.9997876187672351,0.7247191011235955,0.2628525845498697,0.46822010720927687,0.97345418114387,1.006588774210139,0.9832657200811359,0.9832657200811359,0.5094978213310242,0.45727509194776006,0.2409359441342542,0.9670822942643391,0.0001723676930945492,0.10555328041942857,5.612322446275532e-05,0.0001914380107867726
55.0,0.12180973874939498,38.58184579659048,680.341248,680.341248,0.035646615445478584,0.05454343184828758,0.15790071752246307,0.9869565217391303,0.9779735682819383,1.0129182327449568,0.9956140350877194,0.9997062557961096,0.9317647058823528,0.0890484006701513,0.471896635254036,0.9739229691215711,1.0070735188699071,0.9832657200811359,0.9832657200811359,0.5094783902168274,0.4573264861344696,0.2409825672916703,0.9670822942643391,5.336456493537991e-05,0.00460716515999593,5.336456493537991e-05,
56.0,0.11313584403022697,12.235997709761092,701.070336,701.070336,0.9991046702896288,0.8158808350563049,0.01599139700765192,0.9869565217391303,0.9926578560939795,1.01311822633907,0.9955947136563877,0.9999036407781254,0.9934354485776805,0.009576271366565135,0.47496366449435035,0.9743247630599161,1.0074889891362206,0.9832657200811359,0.9832657200811359,0.509473443031311,0.4573143602309381,0.2409714436020571,0.9670822942643391,0.00010622745967699929,0.0650907054338461,4.168482178720228e-05,0.00011681554632439996
57.0,0.08672536438806908,11.203980135025294,701.80992,701.80992,0.035646615445478584,0.05946670472621917,0.3984326559240405,0.9869565217391303,0.9853157121879588,1.0130178902232119,0.9956140350877194,0.9998046133942136,0.7893333333333333,0.23488118421842472,0.48483676371763007,0.9749228117483209,1.0081073943039625,0.9832657200811359,0.9832657200811359,0.5094190239906311,0.45740956296944557,0.24105756955149896,0.9670822942643391,6.93420723997042e-05,0.005989395985125157,6.93420723997042e-05,
