round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auprc_lift,fed_prevalence,fed_auroc,fed_auprc,fed_f1,fed_f1_best,fed_brier,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
22.0,0.6622548068445251,0.18362519149475218,0.78516,32.85504,0.0,0.5395670078069678,2.055216489169683,0.11506262982312578,0.6641052384539703,0.23452853186110315,0.2809028351833696,0.3019582354792129,0.21503718384831164,0.3373479580781852,0.5953353361589009,0.14176419017448022,1.2446808195213201,0.2045002711006687,0.24157777607244266,0.5250518918037415,0.41134613021593985,0.26990213411019515,0.11389601892395189,0.0,0.0,,
23.0,0.6427507238181616,0.3185756673823813,0.78516,32.85504,0.0,0.5429399548130216,2.171825889135077,0.11506262982312578,0.6724382072118666,0.24687673967962648,0.2812087129429407,0.3135019474366472,0.2168378787664712,0.34348993451613163,0.5953353361589009,0.14176419017448022,1.2446808195213201,0.2045002711006687,0.24157777607244266,0.5250518918037415,0.41134613021593985,0.26990213411019515,0.11389601892395189,0.0,0.0,,
24.0,0.6262654421127202,0.5767307211575575,0.78516,32.85504,0.0,0.5847869893524129,2.2561044459813244,0.11506262982312578,0.6819431168529319,0.2556135603917327,0.29110741820330926,0.31993213283180116,0.2056160144193639,0.3177195754091661,0.5953353361589009,0.14176419017448022,1.2446808195213201,0.2045002711006687,0.24157777607244266,0.5250518918037415,0.41134613021593985,0.26990213411019515,0.11389601892395189,0.0,0.0,,
25.0,0.6637691811744317,0.15852108532817816,0.8724,36.5056,0.9971592150692714,0.49267873229708525,1.955705328036465,0.11506262982312578,0.653061816974387,0.2234987706296946,0.24329031987860053,0.296098172390169,0.22668447670574968,0.35778513979775234,0.6150940212454186,0.14946681413403506,1.3123093813650653,0.2045002711006687,0.2514276522158771,0.5268148183822632,0.4126443980840379,0.2709200555454611,0.11389601892395189,0.03528852426699296,0.7824908349225552,0.012780001906579023,0.07831784955439437
26.0,0.6603661453088285,0.17467786545299582,0.8724,36.5056,0.0,0.5235617664136901,2.0144095119203342,0.11506262982312578,0.6594144752728468,0.2295310561608981,0.2798837560676594,0.3002624317565593,0.20732034465633278,0.32467904171197726,0.6150940212454186,0.14946681413403506,1.3123093813650653,0.2045002711006687,0.2514276522158771,0.5268148183822632,0.4126443980840379,0.2709200555454611,0.11389601892395189,0.0,0.0,,
27.0,0.6408697204737502,0.35021944456047904,0.8724,36.5056,0.0,0.5497569148105438,2.178889919369147,0.11506262982312578,0.6687196734328574,0.2472704028257609,0.2839758712725247,0.3112085101155349,0.2087704926794224,0.3295385116799074,0.6150940212454186,0.14946681413403506,1.3123093813650653,0.2045002711006687,0.2514276522158771,0.5268148183822632,0.4126443980840379,0.2709200555454611,0.11389601892395189,0.0,0.0,,
28.0,0.6199799500251327,0.49231882096406976,0.8724,36.5056,0.0,0.5497024494971954,2.2890834173636017,0.11506262982312578,0.6820124099541933,0.2595585524049152,0.298641230094215,0.3216933749434998,0.20026825257356143,0.3155846778336681,0.6150940212454186,0.14946681413403506,1.3123093813650653,0.2045002711006687,0.2514276522158771,0.5268148183822632,0.4126443980840379,0.2709200555454611,0.11389601892395189,0.0,0.0,,
29.0,0.6619474938348205,0.1767510214230488,0.95964,40.15616,0.9971592150692714,0.49408657966172126,1.9602706413030138,0.11506262982312578,0.6533598126569901,0.22406088546132716,0.24065207294986424,0.29633032174373114,0.2256625978263146,0.3564497659559358,0.6001137407009189,0.1419622056251398,1.2464193829279286,0.2045002711006687,0.2451218556539456,0.5258727669715881,0.41172729162668514,0.2701956491262046,0.11389601892395189,0.037144113263348454,0.8930900229679537,0.01477521314827374,0.08266360570044318
30.0,0.6580397088352573,0.19326055868692918,0.95964,40.15616,0.0,0.5596543468102081,2.074242384681086,0.11506262982312578,0.6607307087928597,0.2367058193853655,0.2811209373300189,0.3033522478563391,0.21151626801649065,0.3303209306049535,0.6001137407009189,0.1419622056251398,1.2464193829279286,0.2045002711006687,0.2451218556539456,0.5258727669715881,0.41172729162668514,0.2701956491262046,0.11389601892395189,0.0,0.0,,
31.0,0.6396309902766972,0.3723823122119035,0.95964,40.15616,0.0,0.561311851915617,2.1715194796171584,0.11506262982312578,0.6714763418062386,0.2468369087547866,0.28267441300655316,0.3122177983501973,0.21711945985999173,0.3394993146920268,0.6001137407009189,0.1419622056251398,1.2464193829279286,0.2045002711006687,0.2451218556539456,0.5258727669715881,0.41172729162668514,0.2701956491262046,0.11389601892395189,0.0,0.0,,
