round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_ece,fed_prevalence,fed_f1_best,fed_f1_best_threshold,fed_f1,fed_auprc,fed_brier,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
16.0,0.16163554385074966,0.06745744378184904,34.41664,34.41664,0.5412350858791136,2.2620065792826702,0.372601344582117,0.11430729527286457,0.31628745062170327,0.52781059775815,0.2759674666587173,0.2522105351754315,0.23527372473130231,0.6777307299801607,0.6548811544331014,0.21474768426786076,1.8854713825533032,0.20450951154489178,0.2720690615427458,0.5357087850570679,0.4187069840358376,0.2750965913208592,0.11389601892395189,0.006005612520997417,0.653161954600364,,0.006005612520997417
17.0,0.15624089096445332,0.054633644965150094,36.39808,36.39808,0.5412350858791136,2.3936193875781915,0.3708713797698456,0.11430729527286457,0.32767734813551036,0.5235446771876344,0.28965848447819387,0.26589161046593857,0.2331670209844278,0.6920650257892224,0.6546334408051647,0.21428273696674421,1.881389174013363,0.20451875282422052,0.272043163424677,0.5350959897041321,0.41726695392984847,0.2739167039851495,0.11389601892395189,0.006013106303295702,0.6757789279799908,,0.006013106303295702
18.0,0.15059156295008358,0.06074301345432616,38.37952,38.37952,0.5412350858791136,2.573500209659714,0.37587966014464425,0.11430729527286457,0.3389811524649954,0.5262795754178936,0.29481640024889205,0.28553183842226076,0.23588841275986627,0.7011779802762746,0.6531773655678885,0.21410182857469018,1.8798008095229868,0.20453723788864786,0.27399999999999997,0.5353217720985413,0.41770567233828015,0.2741819652138135,0.11389601892395189,0.00714046634647776,0.8342271429719403,,0.00714046634647776
19.0,0.14700449831972223,0.06906996235519611,40.36096,40.36096,0.5412350858791136,2.7083794398694363,0.3724530183935792,0.11430729527286457,0.3443772531265933,0.532549537469271,0.29120901973095037,0.2998065641246166,0.23279254772177008,0.7126706147433429,0.6521308793365697,0.21290586692709174,1.8693003402449782,0.20452799493876814,0.27295213152917214,0.5358003973960876,0.41767217048857597,0.2742650221252792,0.11389601892395189,0.007977128919281384,0.9752690782770514,,0.007977128919281384
20.0,0.16160490827545507,0.08291125108917523,44.01152,44.01152,0.9971592150692714,2.1576949378026344,0.3644589423174719,0.11430729527286457,0.31046537962608567,0.5209912092812359,0.2784856590241463,0.24289170648985284,0.22988485845827367,0.667885328396064,0.6529469827328078,0.2127488866422801,1.8679220630558828,0.20454648167397296,0.27724836212030973,0.5345441102981567,0.41553350392558613,0.27255694189025603,0.11389601892395189,0.006626941845056778,1.2136211527977139,0.009811827779288898,0.005230478287041673
21.0,0.16208531945301713,0.08564411137088518,45.99296,45.99296,0.5412350858791136,2.3140225429886705,0.36453634227092024,0.11430729527286457,0.3225391615700854,0.5207881419404438,0.2883389263319279,0.2587591420604128,0.22914783846007428,0.6834201721304616,0.6489992264015968,0.21045782063924418,1.8478066452855246,0.20459271313624447,0.2778649921507064,0.532744288444519,0.41377646822179165,0.2712276397079766,0.11389601892395189,0.005272095061100077,0.6852811231510714,,0.005272095061100077
22.0,0.15633721603772416,0.06597559279125571,47.9744,47.9744,0.5412350858791136,2.463796403833451,0.3721604281610243,0.11430729527286457,0.3289550899141674,0.531361302975599,0.29042089736011345,0.2733779004332511,0.23392304225305977,0.6965249051303044,0.6528328454692137,0.21033414943651305,1.8467208197764373,0.20505375856280905,0.2777706268503025,0.5312459468841553,0.41378587098125,0.27094700707951247,0.11389601892395189,0.006640889046589359,0.8911938953679055,,0.006640889046589359
23.0,0.1519070864780368,0.0719981719035124,49.95584,49.95584,0.5412350858791136,2.6266114046812277,0.3728007344360085,0.11430729527286457,0.3413420626987122,0.5292425158716112,0.29126089088169405,0.29083815051168843,0.23391911760368805,0.706705363886587,0.6522508269963203,0.20956454015085155,1.8399636978600393,0.20483564248845423,0.27615780445969124,0.5312321782112122,0.41305371445926486,0.2705593304227886,0.11389601892395189,0.006817110388647282,0.9522256916388869,,0.006817110388647282
24.0,0.14713879902142044,0.08376099080262421,51.93728,51.93728,0.5412350858791136,2.7691378635855153,0.3660184947617059,0.11430729527286457,0.35193923626378965,0.5309282361114197,0.3011734080984228,0.30637075326182855,0.22779715501089193,0.7173711629228009,0.648911104151464,0.20875627296104404,1.8328671619368024,0.2053709604005462,0.2765502494654312,0.5294299125671387,0.41173808945101875,0.269457181714058,0.11389601892395189,0.006675200581515254,0.9715350739425048,,0.006675200581515254
25.0,0.16244392553700193,0.12899382135488685,53.6064,53.6064,0.4559241291901578,2.224851788453698,0.36770826305948073,0.11430729527286457,0.3122721322280426,0.5271205564663859,0.2825312712514796,0.2501929949686116,0.231761834819492,0.6745379764427228,0.6462134363566352,0.20773226004746834,1.8238763919059426,0.20525168090132656,0.2735418959283132,0.52981036901474,0.41128796173891563,0.26915511804627257,0.11389601892395189,0.008662358865629162,0.5202748836018145,0.008662358865629162,
26.0,0.1615343331923999,0.09800203183401238,55.58784,55.58784,0.5412350858791136,2.360438672239822,0.3686034913402435,0.11430729527286457,0.31919687384778067,0.5175952826492766,0.2918899771474186,0.26415795670009684,0.2318407497385216,0.6861463327035557,0.6405978327900006,0.20542760484454908,1.8036416618013016,0.20507936507936508,0.2669470959391684,0.5296246409416199,0.411650777374578,0.269563090270295,0.11389601892395189,0.0043807991805740595,0.6595160573488101,,0.0043807991805740595
27.0,0.154388373123948,0.06568618251148635,57.56928,57.56928,0.5412350858791136,2.5415865536338664,0.37013320743244127,0.11430729527286457,0.32444809179978373,0.5251135756140005,0.28847604196885596,0.2831508319896572,0.23195495430796714,0.6972629431813118,0.6449669871612582,0.20771418303494066,1.82371767685428,0.2051258788841007,0.27323860272350503,0.5303807258605957,0.41230408035639077,0.270065892806636,0.11389601892395189,0.0045999673620300005,0.710266238427721,,0.0045999673620300005
28.0,0.15075950090781357,0.08407508089140828,59.55072,59.55072,0.5412350858791136,2.6984506218101054,0.3649376550687112,0.11430729527286457,0.34129110282568986,0.5253955393836399,0.30581802269694774,0.3006461588726282,0.22705242527057795,0.7136391262116094,0.6374083017835934,0.20472240696771304,1.7974500680695935,0.20462971335563795,0.268048128342246,0.531882107257843,0.41382865871353075,0.2713346327892874,0.11389601892395189,0.0051076085150006,0.8126435852609575,,0.0051076085150006
29.0,0.14575632850366776,0.09424525433513767,61.53216,61.53216,0.5412350858791136,2.8197071796608983,0.36795729185250714,0.11430729527286457,0.3479779546794991,0.5344784298214443,0.3063970873612754,0.31318754639002544,0.2280203794334394,0.7203181105968989,0.6389705328331557,0.20496875207351656,1.7996129628584623,0.2046112115732369,0.26903784769721845,0.5319897532463074,0.4145065352558412,0.2719029552598615,0.11389601892395189,0.005527456239100791,0.9114944331231527,,0.005527456239100791
30.0,0.1620199473428124,0.13124620287027894,65.18272,65.18272,0.9971592150692714,2.2367815583115243,0.366316102454505,0.11430729527286457,0.31356749321287314,0.5259496870470546,0.274784996242483,0.25204637088723847,0.23061118973064124,0.6721354709920355,0.6432742794619337,0.20301369458768329,1.78244767908205,0.20503515536402814,0.27017889843639953,0.5321344137191772,0.4138197148099413,0.271438733783828,0.11389601892395189,0.005198747473759169,1.2174007785506546,0.007977628079127108,0.0041418166784580775
31.0,0.1616930231358217,0.11945036666256988,67.16416,67.16416,0.5412350858791136,2.4730070650858096,0.37448185002050804,0.11430729527286457,0.323577933690229,0.5301252484205287,0.2814748867535054,0.2745440723880856,0.2359907993687609,0.6901578915534704,0.6385635792120642,0.20468936414965755,1.797159954171253,0.20471301280021711,0.26825229564955594,0.5330967307090759,0.41536994199159083,0.27274742474983893,0.11389601892395189,0.004587421842249879,0.7922348831780255,,0.004587421842249879
32.0,0.1539307796987369,0.07215645002445123,69.1456,69.1456,0.5412350858791136,2.5941025575724725,0.3709638789563464,0.11430729527286457,0.33457614682256204,0.526995174740127,0.2945685110475841,0.2859892188040122,0.23256311967360246,0.7008071884516395,0.6365598835491195,0.20407170519172757,1.7917369467319642,0.20456497175141242,0.26613038377744264,0.5334089398384094,0.41553981754360914,0.2728905963070263,0.11389601892395189,0.004621811284108128,0.8207689106347971,,0.004621811284108128
33.0,0.15039951595515438,0.08607831438662579,71.12704,71.12704,0.5412350858791136,2.7743135891187487,0.3671989612119057,0.11430729527286457,0.3449640349807555,0.5236195042216321,0.30594679694467847,0.3056298862973912,0.22888223642743122,0.7143814375207642,0.6441668843159915,0.20733758620647916,1.8204111799984686,0.20456497175141242,0.26753623188405795,0.5330578088760376,0.4162831951417035,0.27333188211679327,0.11389601892395189,0.005063972420465183,0.9298451794311404,,0.005063972420465183
34.0,0.14454861179113704,0.09911786947317797,73.10848,73.10848,0.5412350858791136,2.918628952351849,0.35943736845909163,0.11430729527286457,0.3555475683771607,0.5264234502027233,0.3120555488945935,0.32019557365795515,0.22246005621641754,0.7250972152884828,0.6353223946622865,0.20359871419485137,1.7875841150408758,0.2045742180437534,0.26382183460520164,0.5338013172149658,0.4167740347431125,0.27394450272185583,0.11389601892395189,0.005409475011917416,1.0339011943433434,,0.005409475011917416
35.0,0.16326287309816306,0.1569660116211951,74.7776,74.7776,0.4559241291901578,2.2685551772401666,0.3738006347276951,0.11430729527286457,0.3147362194951345,0.5284768592672004,0.2778131819571963,0.2546889848787847,0.2359409506058089,0.6775224318149896,0.6380265379742143,0.20626231720280475,1.810970384667489,0.20451875282422052,0.2677528435290501,0.534000039100647,0.41763921049246094,0.2745782215445448,0.11389601892395189,0.007201830927993695,0.4994675409980118,0.007201830927993695,
36.0,0.16038552997157324,0.10497361033338222,76.75904,76.75904,0.5412350858791136,2.4811854532365167,0.37335582117178345,0.11430729527286457,0.3258169435910888,0.5272807806548307,0.2864503709929911,0.27515995850922215,0.23493954670021056,0.6927588372451225,0.6482105937552222,0.20769927768290086,1.823586808785487,0.20452799493876814,0.2701854493580599,0.5351828336715698,0.4187275913840566,0.2754492358631082,0.11389601892395189,0.004040220783982072,0.7931346175028011,,0.004040220783982072
37.0,0.15650761341275285,0.09113274043079449,78.74048,78.74048,0.5412350858791136,2.6649612698691105,0.3729979602045864,0.11430729527286457,0.3377080912138043,0.5260526670370812,0.2907994376524023,0.29471698171481636,0.23335164305667846,0.7077274791064762,0.6396802545269762,0.20167188594650437,1.7706666822231971,0.20478928070254854,0.2657786235331431,0.5323622226715088,0.41526459946360716,0.27268938856066066,0.11389601892395189,0.004609448422415319,0.9286313039483503,,0.004609448422415319
38.0,0.14904220216049108,0.0869866617301959,80.72192,80.72192,0.5412350858791136,2.819857145375952,0.37130017444674746,0.11430729527286457,0.34676175702630957,0.5326261158375785,0.2960368518500828,0.3112328130713551,0.23166725389761464,0.7177352035948054,0.6446441776140972,0.20291542744333085,1.781584899633911,0.20478001086366104,0.27179301172772335,0.5324463844299316,0.41633271104562647,0.273545739088353,0.11389601892395189,0.004638238089618817,0.9685648584272712,,0.004638238089618817
39.0,0.14405518895107658,0.09690567275175106,82.70336,82.70336,0.5412350858791136,2.9760659387677606,0.37127164866834594,0.11430729527286457,0.3578763714330476,0.5387033068819358,0.30412995202588333,0.3253130609423005,0.23049405224787048,0.7302389139455255,0.6481114154381046,0.2057628099750909,1.8065847421100667,0.20536363636363636,0.2721696907743419,0.5325387120246887,0.41506238287351616,0.27232528163813324,0.11389601892395189,0.005295987473161795,1.1419503100332804,,0.005295987473161795
40.0,0.1608169760858969,0.14528888196549128,86.35392,86.35392,0.9971592150692714,2.3053599958492965,0.3760839969608206,0.11430729527286457,0.3149200073533017,0.5250861132982326,0.2726973804745683,0.2592180966056001,0.2374836807561078,0.6802565337816525,0.6489812179383471,0.20727352103466049,1.8198486917532783,0.20458968904177793,0.27482876712328763,0.5351549386978149,0.41740369201576455,0.2742726602391322,0.11389601892395189,0.003982967619575261,1.1774914674460888,0.006288822857767294,0.003210488052617083
41.0,0.16071907365557114,0.11072197939654815,88.33536,88.33536,0.5412350858791136,2.5285389612907823,0.3725497441466792,0.11430729527286457,0.3309475512464186,0.5194474453817134,0.2924010487689282,0.280968685460361,0.23384094537921107,0.697402618355736,0.6478263546417837,0.20723922317363538,1.8195475586553076,0.20467306647346495,0.2762854950115119,0.5347436666488647,0.41663704457115747,0.2736728427298378,0.11389601892395189,0.003723153349701548,0.837604379048571,,0.003723153349701548
42.0,0.15559052837972487,0.10136856758132518,90.3168,90.3168,0.5412350858791136,2.7097599145998736,0.37926345149021934,0.11430729527286457,0.3422154050723658,0.5339989889228577,0.29109949452070744,0.30059049754734857,0.23788260152257085,0.7133279328883395,0.6436762760495872,0.2075711625722872,1.8224619660401122,0.20464526644632589,0.2748224380344978,0.5346601009368896,0.41746192198585885,0.27432211745490037,0.11389601892395189,0.0038668100577692304,0.8941683731973171,,0.0038668100577692304
43.0,0.14903776020699472,0.12627273159793245,92.29824,92.29824,0.5412350858791136,2.866601700618716,0.3679361723620982,0.11430729527286457,0.3542276558330239,0.5291985488226063,0.3023075562413987,0.31729463845881023,0.22902806651803953,0.7227994144516988,0.6324268220134852,0.19941649788525945,1.7508645145745558,0.20465453228289415,0.26722879844332736,0.5338577628135681,0.4167693049485061,0.274042063507865,0.11389601892395189,0.004533088802496976,1.0787129570962861,,0.004533088802496976
44.0,0.1461091513686899,0.12585389033838612,94.27968,94.27968,0.5412350858791136,3.007426388669215,0.3642438324217273,0.11430729527286457,0.3650501761426205,0.5280886021841162,0.31394875048174586,0.3321577690834184,0.22502347588855118,0.7328599911792599,0.6451211948242648,0.2047381848413878,1.7975885968243634,0.20529861616897305,0.2700235571260306,0.5332081913948059,0.41549894912348845,0.2727418217788444,0.11389601892395189,0.004977562053614427,1.2278340583434328,,0.004977562053614427
45.0,0.1622626113833204,0.18540556534984956,95.9488,95.9488,0.4559241291901578,2.360845068324221,0.3655332111095612,0.11430729527286457,0.3209609391222798,0.5172663849828946,0.2919491252806747,0.2645579655163368,0.2295188051721776,0.6853453526054947,0.6451570486078919,0.20367154655171596,1.7882235786283889,0.20559383127252817,0.27095429507220486,0.5331979990005493,0.4153261725826,0.2725935941900074,0.11389601892395189,0.006146187485458176,0.48793425550684333,0.006146187485458176,
46.0,0.16120653036506216,0.12349619198352721,97.93024,97.93024,0.5412350858791136,2.5783543584475916,0.37456115531233486,0.11430729527286457,0.33177382972749914,0.5266136294169265,0.2920337046523331,0.28727693741250976,0.23492275738667856,0.7053666820426628,0.6480711316980126,0.20770980044445786,1.823679197980969,0.20530796194291437,0.2775368603642671,0.5331735610961914,0.4150344441074916,0.27231545271655516,0.11389601892395189,0.002694506829984179,0.6807310840813443,,0.002694506829984179
47.0,0.1553084975468866,0.09475878945461168,99.91168,99.91168,0.5412350858791136,2.71250897232156,0.3729595198795643,0.11430729527286457,0.34494179390367474,0.5239198784842591,0.3045954406827597,0.3008473818168255,0.23355495975329751,0.7180282151133235,0.6364148369858846,0.20193693445369199,1.7729937917191365,0.20600347762423354,0.2635022059942188,0.5309234857559204,0.41343009399896147,0.27113505922346043,0.11389601892395189,0.003411736585397691,0.879580328357406,,0.003411736585397691
48.0,0.1486569555024815,0.08352524925848628,101.89312,101.89312,0.5412350858791136,2.8657026809705095,0.3630501375115198,0.11430729527286457,0.3518891954988929,0.520209055880494,0.314502246572075,0.31686334537896693,0.22546519769776752,0.7285812498749574,0.634508211332165,0.20100142305270013,1.7647800594936363,0.2052054794520548,0.2640540540540541,0.5323199033737183,0.41572537156510664,0.27301506037261786,0.11389601892395189,0.004651733267116911,1.2330255646957085,,0.004651733267116911
49.0,0.14535788178520442,0.1791131228822779,103.87456,103.87456,0.5412350858791136,3.058631364570349,0.36792131310000037,0.11430729527286457,0.3657334645209992,0.537029818598001,0.3139009330052244,0.3368525597935753,0.2279285732375238,0.7388396118394369,0.6401898375644144,0.20308277000635278,1.7830541569846323,0.20518911017723368,0.27405329593267885,0.5320209264755249,0.41529691725409845,0.27257117849810203,0.11389601892395189,0.0038639804551089453,1.059637943166308,,0.0038639804551089453
50.0,0.16474318384542713,0.2421526934075282,107.52512,107.52512,0.9971592150692714,2.366806030282642,0.37278157399427164,0.11430729527286457,0.32124225721579835,0.5277125942982441,0.28567925844355924,0.26568114541578935,0.23439457904613176,0.6872650840884181,0.6379358807348297,0.2041500123592806,1.7924244788186239,0.2056980838706727,0.26914224336351084,0.5331187844276428,0.4158379592403047,0.27290711339164614,0.11389601892395189,0.003880782533211342,1.4195400283206254,0.005487569679211291,0.0033955234554614027
51.0,0.16207234801010018,0.22477089528098065,109.50656,109.50656,0.5412350858791136,2.591250579204368,0.3705981160399333,0.11430729527286457,0.3350245112558187,0.5249652759712339,0.29660208277927697,0.2892327092271609,0.23203967684218388,0.7046897552051485,0.637852326485131,0.20296445371532384,1.78201534726901,0.20570906599680291,0.26622819559622535,0.5323673486709595,0.4151272694590803,0.2724770484544115,0.11389601892395189,0.0033122422816693974,0.9494879237608984,,0.0033122422816693974
52.0,0.15428316495917313,0.09902267543472083,111.488,111.488,0.5412350858791136,2.752843773725527,0.3718116525971262,0.11430729527286457,0.3439588008275527,0.5280042249530454,0.3040110120112963,0.30525621657046614,0.23239515928943383,0.7175760902093763,0.6430828250261568,0.20555207432304443,1.8047344961222136,0.20584602717167558,0.2681335550722784,0.5334475040435791,0.41581083307617095,0.2729850819932719,0.11389601892395189,0.0027087752463855045,0.7932443600147963,,0.0027087752463855045
53.0,0.1480929122811586,0.09060697307562038,113.46944,113.46944,0.5412350858791136,2.9412911807317483,0.35927549299661765,0.11430729527286457,0.35103945922316565,0.5250530932798569,0.30866592714768853,0.32363708051406737,0.2225924567773742,0.724638015444418,0.6457122238035089,0.20582220075540986,1.8071061894870695,0.2060561638187732,0.2661433274246645,0.5354686379432678,0.4166036409195731,0.27358582513560625,0.11389601892395189,0.0032194617738641874,0.963417915510945,,0.0032194617738641874
54.0,0.14463613417234553,0.1305978617074878,115.45088,115.45088,0.5412350858791136,3.083563391730123,0.36500477897202094,0.11430729527286457,0.36470274054636076,0.5346835360635389,0.31239269644128714,0.3374136026294686,0.22575579746763924,0.7376834132947158,0.6460531673084372,0.20547755901660378,1.804080256341538,0.2060046611524928,0.26913824819583976,0.5363304018974304,0.41682056919684496,0.27374300979553734,0.11389601892395189,0.003348745317779357,1.0228668239433318,,0.003348745317779357
55.0,0.1646629510490067,0.3110627469098576,117.12,117.12,0.4559241291901578,2.4224704722355166,0.37875532829675485,0.11430729527286457,0.3205539288071719,0.5223350477010777,0.2875769264327834,0.2727426314628964,0.23894611585992423,0.6924439245349086,0.6451152840324943,0.20633608783365476,1.811618086242548,0.2053107035313441,0.26956398238886525,0.5365933179855347,0.4176955042100648,0.27454827072320376,0.11389601892395189,0.005047112525906095,0.45695706084370613,0.005047112525906095,
56.0,0.16207458782453016,0.1425205261191718,119.10144,119.10144,0.5412350858791136,2.6198459114405073,0.373056695893451,0.11430729527286457,0.3351690708498944,0.5174579124712706,0.30550834131960053,0.2928948613226308,0.23367348224860063,0.7100613577913497,0.6454938131453901,0.20684742421416338,1.8161075880297004,0.20558096980786825,0.2709493219129193,0.5361801385879517,0.4170538822716859,0.27393919820549983,0.11389601892395189,0.002815230671980988,0.8781132688745856,,0.002815230671980988
57.0,0.15447654213845746,0.09362801641033056,121.08288,121.08288,0.5412350858791136,2.8630125597661635,0.37407341711173875,0.11430729527286457,0.35550272304047587,0.5274333514935824,0.3067028062949074,0.31798330561366206,0.2331503884700277,0.7242964490494337,0.6451827373356078,0.2053468301575736,1.8029324650467653,0.20576923076923076,0.2707198164611414,0.5369476675987244,0.41789476228555883,0.2746828340181937,0.11389601892395189,0.003077540910281506,0.9809149809880182,,0.003077540910281506
58.0,0.1487669168950755,0.12147284499941897,123.06432,123.06432,0.5412350858791136,2.9953434102967833,0.3644508058061074,0.11430729527286457,0.3601503735642108,0.5177382054762324,0.3203368075990173,0.32956365742260074,0.22501635053661495,0.732303499336168,0.6451384879687654,0.20677599106428388,1.8154804093929546,0.2058701942951633,0.27279577995478527,0.5359770655632019,0.41639976498554965,0.2733665269044706,0.11389601892395189,0.0033928970698246757,1.109014390152879,,0.0033928970698246757
59.0,0.14410401640381335,0.20556361954572236,125.04576,125.04576,0.5412350858791136,3.153302925829157,0.3678898739259273,0.11430729527286457,0.369780239555361,0.5406720898649184,0.3167075174228548,0.34464334063034224,0.22688484172023454,0.7409361962855513,0.6444490461889599,0.2045898389508046,1.7962861290824288,0.20592967133992185,0.2744387114767815,0.5358827710151672,0.4172191084469203,0.27403306747227885,0.11389601892395189,0.003473277875169339,1.1656265523051843,,0.003473277875169339
