round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_brier,fed_prevalence,fed_auprc,fed_f1_best,fed_auprc_lift,fed_f1,fed_auroc,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
14.0,0.6388495254290144,0.4453681911911014,51.10784,51.10784,0.9971592150692714,0.5572126392863544,0.21858572053076153,0.1112649465072372,0.2412805261489248,0.3090042395949291,2.1799307690003933,0.28354773308415077,0.6793717552142515,0.3498579276923754,0.44259585861064815,0.09671984507700333,0.8491942562240297,0.137958692600762,0.20452799493876814,0.47155827283859253,0.3870319057269296,0.25238585379605916,0.11389601892395189,0.006579138724197355,1.5926992666209117,0.004634921522197768,0.008587340647145763
15.0,0.637930381707191,0.45668620457125597,54.7584,54.7584,0.9971592150692714,0.5524248890170815,0.20668360566451047,0.1112649465072372,0.2427944103571972,0.3111974002034463,2.1933537766594164,0.2877750499085011,0.6800426290891338,0.3313694743851001,0.4196200588227942,0.09132982792921868,0.8018702391187122,0.14228070175438595,0.20452799493876814,0.4751957356929779,0.39316911448007547,0.25782838276106146,0.11389601892395189,0.006071143488919856,1.5592962434748188,0.00431512205161148,0.007923034430692161
16.0,0.6357767655020856,0.4834172098973326,58.40896,58.40896,0.9971592150692714,0.5549827342403992,0.21812341061600232,0.1112649465072372,0.24727810061524014,0.31259876379679546,2.2462861313550455,0.2860780711247016,0.6836802789200037,0.3495274729515637,0.41721848279236745,0.09057683060315808,0.795258969179915,0.13362541073384446,0.20450922341152356,0.47617805004119873,0.3919576177302937,0.2569383798726281,0.11389601892395189,0.005995136335159668,1.6243965688627213,0.004163751022793121,0.00797128724333208
17.0,0.635078427201312,0.5556185861012005,62.05952,62.05952,0.9971592150692714,0.5588411154726002,0.21612775150281277,0.1112649465072372,0.24899179606735744,0.3135582274112021,2.2469231982735662,0.28880957818807396,0.6852948197544654,0.3457924322090934,0.4129241231534925,0.0898042755950944,0.7884759840030625,0.1356082036775106,0.20450951154489178,0.47374582290649414,0.39468757621090866,0.2593788998169418,0.11389601892395189,0.006109933040051005,1.746011799783446,0.003883426251455942,0.008570453140028213
18.0,0.6356226596456229,0.6033823754628388,65.71008,65.71008,0.9971592150692714,0.5351155603059513,0.21098337019409438,0.1112649465072372,0.2496354192481566,0.31176553691460085,2.250805689444568,0.2892652138468332,0.6855468374547887,0.33832171350797247,0.41277866245835027,0.08971404976405303,0.7876838067883206,0.13471045197740114,0.20450951154489178,0.47182559967041016,0.394666769381072,0.2595811930355129,0.11389601892395189,0.0052955466936804325,1.5967724344227463,0.003494035121789874,0.007312567542200236
19.0,0.6321693484524424,0.6095525401792293,69.36064,69.36064,0.9971592150692714,0.5352824236702962,0.2007241795574706,0.1112649465072372,0.24924756322627037,0.3135541737313404,2.2495602046608636,0.29209149734156187,0.6861367916725845,0.3209457373492715,0.4145420110215309,0.0900970431809081,0.7910464652945042,0.1406068645332449,0.20453723788864786,0.4730074405670166,0.3977739401174796,0.2623012104987572,0.11389601892395189,0.005183383889152204,1.6426552947377786,0.0033466322846673357,0.007271415536165235
20.0,0.6416327264289917,0.7341420697369109,73.0112,73.0112,0.9971592150692714,0.5406635190459299,0.2229528936567742,0.1112649465072372,0.2510768306795866,0.3160169397960546,2.2623050900446393,0.2882892793354224,0.6902211948647599,0.35705217630505703,0.454734014621316,0.09875724165221633,0.8670824721113063,0.14826752618855762,0.20450951154489178,0.4700286388397217,0.3882345880300063,0.25310543761276294,0.11389601892395189,0.00526504269232609,1.7543685160344467,0.003419986671071376,0.007392068642132934
21.0,0.6351744484275965,0.5883838239081797,76.66176,76.66176,0.9971592150692714,0.581040582552205,0.2118431851818587,0.1112649465072372,0.2571833383302664,0.3184131723797551,2.3160712820768796,0.28989820976021247,0.6910590450492721,0.3380460338082101,0.46086974276485204,0.10035573036912464,0.8811171041556064,0.1613402531184558,0.20457835685848716,0.4741283655166626,0.39095019831007755,0.2551613019490848,0.11389601892395189,0.0048264063249196364,1.689447849872522,0.0030534504327308747,0.006883466919581909
22.0,0.63716815460164,0.7773762811471825,80.31232,80.31232,0.9971592150692714,0.5704924265662401,0.2093906302562129,0.1112649465072372,0.2606336452681408,0.3249571909543685,2.3424188918637294,0.29283947799812887,0.6923120576192707,0.33327639502191253,0.44398436759974513,0.09548060377953387,0.8383137942976395,0.1482555505210693,0.20455572629485672,0.4697573482990265,0.39268771554312704,0.25722985338877413,0.11389601892395189,0.004795184672832196,1.7667238613357767,0.002894985484421046,0.007012023507119209
23.0,0.6378652332809066,0.9186362048711058,83.96288,83.96288,0.9971592150692714,0.5807956154050881,0.22048169182748065,0.1112649465072372,0.2612127467226864,0.3247341543708289,2.344379234658944,0.28587744159035466,0.6953660200389703,0.3515106689061821,0.4641821956510728,0.10003334138059101,0.8782865487808055,0.14808703722800867,0.20457421804375336,0.4694173336029053,0.3878991805383355,0.2529009228523757,0.11389601892395189,0.004739284628826305,1.8235558330779895,0.002757456858476611,0.007080218549064506
24.0,0.6377514710517785,0.8537470299406363,87.61344,87.61344,0.9971592150692714,0.5627638503862221,0.20938227410753765,0.1112649465072372,0.2624020767625499,0.32553133384861327,2.3586765082843795,0.29610672731662935,0.695528417160633,0.3359021575224121,0.44364124049021375,0.09537382026603969,0.8373762416552993,0.14267906798350752,0.2046112115732369,0.4689190089702606,0.39100551494978963,0.25590031536007535,0.11389601892395189,0.004414831005419933,1.7798799134325236,0.002611155469974296,0.006553330028035231
25.0,0.6360012483960077,1.0013942855832112,91.264,91.264,0.9971592150692714,0.5636618800419092,0.20938671920061033,0.1112649465072372,0.264811133119925,0.323681701562283,2.374978635807792,0.29681231213634174,0.6966988218737235,0.33607912388694094,0.4377702932289835,0.09410791302221197,0.8262616543695668,0.13291775588176152,0.20468948035487958,0.4697962999343872,0.3880113807488438,0.25362575979186686,0.11389601892395189,0.004128699765009269,1.7387864582706243,0.002392191745812935,0.006205719196748983
26.0,0.6333715925046601,0.8544367203730829,94.91456,94.91456,0.9971592150692714,0.5827772953811869,0.21702265157012493,0.1112649465072372,0.2680967565655665,0.3251229254161357,2.406699940706627,0.29864523628302797,0.6991394159700604,0.347804398364824,0.44892542558579207,0.0963308704601363,0.8457790831517668,0.13660137421802893,0.20472369140981214,0.47399553656578064,0.3870459659493523,0.2525569424263814,0.11389601892395189,0.0039013526462419314,1.7099124324740842,0.0022814436346583963,0.005850791013434922
27.0,0.6306351686386539,0.8510046896423029,98.56512,98.56512,0.9971592150692714,0.5716770163472903,0.21415747379495054,0.1112649465072372,0.2701871345548016,0.32613433220509397,2.424519065839159,0.2971814540079711,0.7010191761442147,0.3436270653440888,0.45467271054955605,0.09721598048178724,0.8535502943847241,0.12528283910920568,0.2047729022324865,0.4683891534805298,0.3826513453058847,0.24909167532787202,0.11389601892395189,0.0035411774300809504,1.6124003630829975,0.00206870504129431,0.005328355166890291
28.0,0.6364435033962426,1.0104252252769261,102.21568,102.21568,0.9971592150692714,0.5624109860465089,0.20410010494330777,0.1112649465072372,0.2705082929560115,0.3280920855036344,2.4275056019846253,0.30112633396502364,0.7021820154033261,0.32655785074802957,0.4402782384123759,0.09484204546794912,0.8327072918261957,0.14200284765068819,0.2046019619366213,0.467813640832901,0.3910137747649104,0.256260037494591,0.11389601892395189,0.0038772453653293016,1.8339705527760088,0.0020301487867557906,0.006133447366633756
29.0,0.6328652470142032,1.1206387283309664,105.86624,105.86624,0.9971592150692714,0.5825713138860903,0.2089232959192246,0.1112649465072372,0.27457281207523904,0.334152805854431,2.466703604671164,0.30084229705458837,0.7044010125985873,0.33531671082025827,0.4599407821490976,0.09868172718179768,0.8664194597327168,0.1427245539857688,0.20459271313624447,0.46179473400115967,0.3883600498524938,0.2536426051980414,0.11389601892395189,0.003501312775155331,1.718333252472803,0.001885554008339917,0.005483994628758321
30.0,0.6334506713476724,1.1364335512234893,109.5168,109.5168,0.9971592150692714,0.5605839709334586,0.2077986781073058,0.1112649465072372,0.2770932108256299,0.33424799422309814,2.4887994917301497,0.3039605152296139,0.7054856760210552,0.3344902846710223,0.4594938334253041,0.0990405055648498,0.8695695117401683,0.14216715665686686,0.20458346517199294,0.453548789024353,0.387527785691673,0.2527881508811566,0.11389601892395189,0.003611102238344648,1.8328486100072041,0.001870356408847645,0.0057668145036210575
31.0,0.6330836808946702,1.0597460281838602,113.16736,113.16736,0.9971592150692714,0.5770334836088538,0.20059346474647943,0.1112649465072372,0.2805743234259044,0.3334791074439636,2.515819342818041,0.30487723496425384,0.7072791582112479,0.32327570434926906,0.4496365528182078,0.09722442858759608,0.8536244682310855,0.15306584548501043,0.20458346517199294,0.4603949785232544,0.3932761667919984,0.25778221116063293,0.11389601892395189,0.003418235140671639,1.7968895009253174,0.00177319683344981,0.005459587629941551
32.0,0.6335991808901419,1.3229049476364003,116.81792,116.81792,0.9971592150692714,0.6057174032799022,0.2164779274123917,0.1112649465072372,0.2796781466345834,0.33475685773437014,2.512705284866121,0.29605249280479123,0.7081163968640879,0.3438175652799336,0.4750699117407099,0.10295975396288079,0.9039802702114355,0.16419501793156926,0.2046019619366213,0.46370601654052734,0.39070108265616144,0.2552083362735094,0.11389601892395189,0.0032145963802105433,1.748906310647726,0.0016417873891494757,0.005169465973821567
33.0,0.6375096949212248,1.2148245992345033,120.46848,120.46848,0.9971592150692714,0.5987809525318606,0.21453546118866862,0.1112649465072372,0.28282585313589,0.3369810067638532,2.5261514341280753,0.2982340321313574,0.710019484666085,0.3447931963282674,0.47580847207463367,0.1031039342762492,0.9052461644431264,0.16149831132944428,0.2046019619366213,0.46672701835632324,0.38927159108875126,0.2539494353474929,0.11389601892395189,0.0030932014653411344,1.740383050404489,0.0015749974780289323,0.004981421578162623
34.0,0.6440194434568054,1.2679038946405277,124.11904,124.11904,0.9971592150692714,0.6147270628721777,0.21760598557957286,0.1112649465072372,0.28401427723347383,0.3390304819174959,2.5393943761746467,0.2943358287412507,0.7121848528198643,0.3489953200889227,0.46739528197839997,0.1006381878753177,0.8835970635858097,0.1521762493283181,0.20457421804375336,0.4636104106903076,0.38867979190017077,0.25378679118760195,0.11389601892395189,0.0029642975679852607,1.7200333818327636,0.0014930546271194718,0.004796216845345958
35.0,0.6362792363256179,1.172148551964171,127.7696,127.7696,0.9971592150692714,0.598128087783925,0.20890057843799262,0.1112649465072372,0.28712688585942736,0.3362726063050536,2.575704248182393,0.29748283924568275,0.7111207903840747,0.3347654666253616,0.4586786837873984,0.09862847659555019,0.8659519228797996,0.14915667547246494,0.2046019619366213,0.46543699502944946,0.3903953887683839,0.25535361363884757,0.11389601892395189,0.0027970525837882274,1.6784908754052594,0.0014504604257971527,0.004476129954482603
36.0,0.6361860309175181,1.2385255066419185,131.42016,131.42016,0.9971592150692714,0.5992959159642663,0.21358952527195574,0.1112649465072372,0.2899878906452571,0.33905447440759884,2.5991004361882104,0.30021637155831304,0.7134356601336038,0.3419938709367836,0.48190814564331474,0.1044869796731458,0.9173892174660777,0.1627520266056953,0.2052623480535467,0.4847792387008667,0.38954295996085136,0.25416676849425196,0.11389601892395189,0.0026100825502455485,1.6156098460778594,0.001335363322549474,0.004200419386879594
37.0,0.6445816582449007,1.4755127444766465,135.07072,135.07072,0.9971592150692714,0.6011366790986945,0.20889459594649987,0.1112649465072372,0.2904870085255677,0.34182925888900556,2.60299301080664,0.30135489325191667,0.7142156496652203,0.3359129732283752,0.4668458795305842,0.10082091402470598,0.8852013878731255,0.15396920615876825,0.20461384152457374,0.47614017128944397,0.3906623141815633,0.255501134721268,0.11389601892395189,0.002614346477072703,1.667797593632713,0.001274010769843907,0.004285024815898084
38.0,0.638801758885749,1.5514153078717974,138.72128,138.72128,0.9971592150692714,0.5754529166289137,0.1993317951351564,0.1112649465072372,0.28966721302505305,0.33819083246324766,2.5957898591309476,0.30598341697558934,0.714232199669977,0.3170731519306208,0.4595112897126773,0.09819003504031053,0.8621024331488863,0.16129905277401896,0.20494377930532162,0.4760149419307709,0.3980243032826013,0.26269299289286413,0.11389601892395189,0.0024684055441035026,1.6220929945120588,0.0012348299488746663,0.004004910819441804
39.0,0.6398870768625792,1.5817701967275082,142.37184,142.37184,0.9971592150692714,0.593763122778407,0.2099038808935922,0.1112649465072372,0.2892526418505935,0.3410623416254413,2.5893866588623498,0.3013619828469243,0.7146085212716554,0.33483183971355945,0.4623841729527288,0.09910186274584236,0.8701082239934342,0.16114790286975716,0.20498564462470947,0.47823628783226013,0.39678679413317647,0.26123940565567055,0.11389601892395189,0.002848755466072802,1.9274242584360763,0.0012105297996874837,0.004888208059260495
40.0,0.6399936495984165,1.437547332177873,146.0224,146.0224,0.9971592150692714,0.5988098915265444,0.2157703115604043,0.1112649465072372,0.29389852614530004,0.3422316074113125,2.6307657124771424,0.2979204217578057,0.7178856887459333,0.345778263573472,0.47138856772053117,0.10153155158688873,0.8914407417056527,0.16560754862314656,0.20483021608861446,0.4775632917881012,0.3949127646557872,0.2593562147349264,0.11389601892395189,0.002478790530552114,1.7231849329546094,0.001113435669681062,0.0041788976381075225
41.0,0.6366507179316824,1.2497854132392172,149.67296,149.67296,0.9971592150692714,0.5946680812846196,0.2095946442636461,0.1112649465072372,0.29479593721466407,0.3460937761182436,2.63453886513354,0.3011009445214857,0.7178333939689231,0.33476193021828704,0.46114428712061317,0.09870797842204179,0.8666499439980329,0.16053387709704328,0.20488738944105042,0.47912076115608215,0.39629627360665953,0.26075200314431746,0.11389601892395189,0.0023321425404062984,1.666478184866719,0.0010952719310124207,0.0038636721895936696
42.0,0.6367009651949521,1.1686183962239205,153.32352,153.32352,0.9971592150692714,0.5698254483574361,0.2113063838492246,0.1112649465072372,0.29685393763261986,0.3440469123831071,2.6489857426536614,0.30707910580637343,0.7204130473102571,0.3396506313943809,0.4718520691711724,0.10143566487839115,0.8905988623370542,0.1665600146265655,0.2051519215650002,0.4830869734287262,0.3965158044925915,0.2607797183835556,0.11389601892395189,0.002237110645939354,1.6428219908848405,0.001020749436078026,0.003738665752286818
43.0,0.6433516414359888,1.7145806783442878,156.97408,156.97408,0.9971592150692714,0.6000786758466962,0.2104521095454552,0.1112649465072372,0.3010144659863181,0.3476435831647231,2.6844484510725652,0.3045266485347863,0.7210197921836323,0.33764407747485536,0.46471460614122984,0.09986770678006134,0.8768322872351032,0.15655769988184323,0.20502989638961158,0.4795319736003876,0.3951057494301652,0.259876434000009,0.11389601892395189,0.0022833779942504377,1.7190540474839509,0.0010110630323215413,0.003852659881221324
44.0,0.6428362574308041,1.6726990772473898,160.62464,160.62464,0.9971592150692714,0.5803424504172358,0.2047650681748838,0.1112649465072372,0.3025261797511291,0.34614535169730853,2.6939465123887456,0.30392316226441835,0.7220733031249612,0.32971813991824234,0.479068355307507,0.10322546289255113,0.9063131781759162,0.16447239143250147,0.20510018214936246,0.4783601462841034,0.394023702264798,0.25849486967937607,0.11389601892395189,0.0022056178107025277,1.7054725488414988,0.000997311295216438,0.0036864277692188526
45.0,0.6399449426659853,1.4373565378069377,164.2752,164.2752,0.9971592150692714,0.5783814943703258,0.20829332673822076,0.1112649465072372,0.29782599182894964,0.3454261329432583,2.6527813267986766,0.30468843613184426,0.7220347269186046,0.3354804093694839,0.47957477588310615,0.10391749403835207,0.912389168823693,0.16261644390441474,0.20506700936295208,0.48031675815582275,0.39356331812746836,0.2581178364180797,0.11389601892395189,0.0021201593147177453,1.6798062252346426,0.0009881550398041245,0.0035039744572159495
46.0,0.6368773809043455,1.2044151684047482,167.92576,167.92576,0.9971592150692714,0.5854726002473661,0.20333026822911948,0.1112649465072372,0.30413731417402207,0.3480103408152615,2.7103774773083416,0.30674743422420836,0.7228107300267718,0.3288204869108298,0.48984160784780467,0.10589605043195682,0.9297607715565842,0.17160287316737183,0.20605431912485853,0.48413902521133423,0.3949300622362886,0.2592783241460812,0.11389601892395189,0.001969031340733203,1.600083663361147,0.0009422758389769354,0.0032157344032133555
47.0,0.6461598241746744,1.5086429245408972,171.57632,171.57632,0.9971592150692714,0.5802666623030465,0.2067201595721719,0.1112649465072372,0.305944378106209,0.3520813222923314,2.728125923234467,0.3089548632953639,0.7245789658340914,0.33224217837830367,0.47631964889244316,0.10290914785213251,0.9035359516898015,0.1675309134423614,0.20490432844138956,0.4800455570220947,0.3950825884433509,0.2599060236392384,0.11389601892395189,0.002012822973245625,1.671431740396656,0.000886129965004827,0.003380547789872684
48.0,0.639030187474041,1.479346474188893,175.22688,175.22688,0.9971592150692714,0.5775112169710924,0.2001004680124686,0.1112649465072372,0.30797242319168694,0.3484770686771563,2.7453638212757845,0.3078820643430297,0.7232420841763211,0.3208968667069752,0.46458680252468865,0.09983720222891736,0.8765644591632165,0.15090439276485787,0.20470149593052336,0.47295182943344116,0.3941947991735557,0.2595140210876536,0.11389601892395189,0.001957821618046927,1.665745619800873,0.0008849495616870964,0.003254488878440406
49.0,0.64684715758491,1.7768548745829904,178.87744,178.87744,0.9971592150692714,0.5862092501135124,0.2059510148498285,0.1112649465072372,0.30970388745226063,0.3510616256542701,2.7555340725784063,0.304242126406797,0.7249901074733475,0.330970649049441,0.471281684040044,0.10103325851237716,0.8870657593382332,0.1585929648241206,0.20479386385426654,0.48273125290870667,0.3951136156983366,0.2600278693856916,0.11389601892395189,0.0018465645983297032,1.6061469075502828,0.0008198378492681598,0.003085923253120284
50.0,0.6391262466804835,1.2796289318873133,182.528,182.528,0.9971592150692714,0.613843953896424,0.213452989991398,0.1112649465072372,0.3117442072319072,0.35314314303270344,2.7775120963024844,0.2983433577485547,0.7264460289268206,0.3412963733248735,0.47732946562577155,0.10222134413572873,0.8974970776106027,0.16080504167513723,0.20509668573589898,0.48298412561416626,0.39471604341355243,0.25945945293544126,0.11389601892395189,0.0018117568541410056,1.6078041973523796,0.0008022031387072367,0.0030315222312895487
51.0,0.6396729673763151,1.2369230354890388,186.17856,186.17856,0.9971592150692714,0.6000496231924444,0.2121665631979508,0.1112649465072372,0.3116018414361844,0.3548995776107546,2.7793979570988454,0.29790249151320924,0.7266174777232897,0.3385707797233295,0.4776638583168906,0.10226051331524996,0.8978409805836065,0.15885167464114833,0.20542015620589069,0.482278048992157,0.39468798965007185,0.2597840928165525,0.11389601892395189,0.0017581205818008466,1.592441911692731,0.0007556988658445208,0.0029673814109730185
52.0,0.6422914540831659,1.6149233316638114,189.82912,189.82912,0.9971592150692714,0.6003005702458813,0.21310831023953913,0.1112649465072372,0.31114515302658086,0.35484600197318344,2.7787478425359957,0.3047945470602987,0.7284850738972212,0.34204369204395657,0.4987969970065542,0.1074116590873215,0.9430677217878881,0.16486972147349505,0.20637681159420287,0.4851946234703064,0.39229623252573076,0.25738940340301625,0.11389601892395189,0.0018119419575586078,1.6765219152439386,0.0007954501367019524,0.003032207091872341
53.0,0.6341657864836253,1.2318691362120762,193.47968,193.47968,0.9971592150692714,0.6288442989578029,0.21666077430345776,0.1112649465072372,0.3131727823602162,0.3535441357757251,2.788833126626402,0.30131074827262583,0.7290771456849667,0.34626755923142,0.48933035573328487,0.10517476722229796,0.9234279495978074,0.16245836467175245,0.20464043810347313,0.4830054044723511,0.39418375001165334,0.2592232038174771,0.11389601892395189,0.0017990356528411679,1.7009676706511527,0.0007571196876712667,0.0030467935028283236
54.0,0.6406322699154414,1.3367506902134276,197.13024,197.13024,0.9971592150692714,0.5910413101493673,0.2073748171671145,0.1112649465072372,0.31482326127959726,0.35671887901694127,2.802464760876091,0.3073925658889178,0.7307318651639885,0.3328682619845155,0.478403999881734,0.1028528451593047,0.9030416175299272,0.1571177867244761,0.20450951154489178,0.4573920965194702,0.3954296919208653,0.26041734381352977,0.11389601892395189,0.0018086535436943154,1.7474550753831863,0.000718713326293333,0.0031100076566511776
55.0,0.645311797349631,1.6840931632691845,200.7808,200.7808,0.9971592150692714,0.5832676387568402,0.20519562975534814,0.1112649465072372,0.31505588860849437,0.3559649650646504,2.8039164750764707,0.3101998919354451,0.7312851143493807,0.3310429019591016,0.47423595047464284,0.10196746238136584,0.8952680115136358,0.16310902651478892,0.20450951154489178,0.4645443856716156,0.39735647691616727,0.26189369186299305,0.11389601892395189,0.0018555670367846045,1.8297115773893893,0.0007108627345491279,0.0032150327186351176
56.0,0.6423965999707235,1.3663949215383822,204.43136,204.43136,0.9971592150692714,0.5922563973990079,0.20327076941970257,0.1112649465072372,0.3185871579975651,0.3571655226387252,2.832392222602381,0.31614235080990494,0.7351604635347537,0.3274330105517625,0.46619943217244714,0.10039804209786318,0.881488598516325,0.15999256712812412,0.20450951154489178,0.46263986825942993,0.39844493908955103,0.2630913861198795,0.11389601892395189,0.001667162394451047,1.6750252486672252,0.0006857956654983701,0.0028287570057342498
57.0,0.6403963385155806,1.4729427915486952,208.08192,208.08192,0.9971592150692714,0.5978591952179871,0.204374019166414,0.1112649465072372,0.32014231677332383,0.3563504228033485,2.8467845260421747,0.31227695163826413,0.7341788874920544,0.3288001575896853,0.4728888672257464,0.10172991943083298,0.8931823991035,0.16132789749563192,0.20451875282422052,0.46419045329093933,0.3974585407207066,0.2623913987831907,0.11389601892395189,0.0015468003241529134,1.5843935532029718,0.0006695618231612947,0.0025820617534319354
